IWMax,ReturnMin,Regret,DenMISELogFirst,ReturnMean,ReturnStepMax,Iteration,IWMin,LQGmu1_higher,Delta,Bound,IWMean,ReturnMax,LQGsigma_higher,TimeElapsed,TimestepsSoFar,DenMISEMeanLog,IWLastEpisode,IWFirstEpisode,ReturnLastEpisode,ReturnAbsMax,DenMISELogLast,LQGmu1_actor,Regret/t
22.760172,,320.31442,-0.7074696,10.584799,19.202497,47,,-0.8367347,5.5040925e-07,688.26196,1.1840295,17.41425,0.027547687,536.1833667755127,940,-0.5395526,,,16.820581,17.41425,-0.6608375,-0.81163454,6.815201
17.588024,,320.38806,-0.728523,10.725247,19.202497,48,,0.30612245,5.277145e-07,687.82733,0.50639534,17.41425,0.021563897,547.8553335666656,960,-0.5359835,,,17.326359,17.41425,-0.3764714,0.28758577,6.674752
10.530326,,329.4364,-0.7491423,10.676807,19.202497,49,,-0.46938777,5.063948e-07,684.3057,0.25720435,17.41425,0.021563897,559.4702923297882,980,-0.55098194,,7.1622067e-16,8.351647,17.41425,-0.72785676,-0.5086977,6.723192
25.460209,,329.4541,-0.769345,10.810918,19.202497,50,,0.67346936,4.8634166e-07,683.4981,0.70390457,17.41425,0.027547687,571.1374571323395,1000,-0.56643224,,,17.382338,17.41425,-0.5696799,0.6540278,6.589082
2.8098226,,341.64392,-0.7891476,10.701098,19.202497,51,,-0.3877551,4.6745637e-07,679.52026,0.055464394,17.41425,0.019873515,582.5851995944977,1020,-0.570018,,1.8605122e-05,5.210116,17.41425,-0.35477623,-0.37775746,6.698901
14.031964,,341.7729,-0.8085653,10.827444,19.202497,52,,0.2244898,4.496502e-07,680.2366,0.32284114,17.41425,0.021563897,594.0578598976135,1040,-0.5968862,,,17.271067,17.41425,-1.0308399,0.23512928,6.5725555
54.523872,,350.57153,-0.82761353,10.785441,19.202497,53,,0.14285715,4.3284237e-07,680.3856,1.0877264,17.41425,0.021563897,605.8317558765411,1060,-0.6146842,0.0045323037,,8.601295,17.41425,-0.84064347,0.14323027,6.614558
10.913989,,359.0537,-0.84630567,10.750856,19.202497,54,,-0.06122449,4.1695958e-07,671.7414,0.2022118,17.41425,0.019873515,617.4621987342834,1080,-0.623665,5.00566e-22,2.1817331e-25,8.917872,17.41425,-0.87368816,-0.06584237,6.649143
28.012756,,361.32788,-0.8646548,10.830402,19.202497,55,,0.59183675,4.0193527e-07,671.9861,1.311744,17.41425,0.027547687,628.7922253608704,1100,-0.64282185,,,15.125872,17.41425,-0.87062013,0.62464476,6.5695972
28.504993,,373.1756,-0.8826733,10.73615,19.202497,56,,-0.75510204,3.8770855e-07,671.04285,0.80707866,17.41425,0.027547687,640.2558691501617,1120,-0.6391588,,,5.55219,17.41425,-0.5357899,-0.8025196,6.66385
13.00268,,373.23572,-0.90037286,10.852005,19.202497,57,,0.06122449,3.7422413e-07,670.7305,0.24145627,17.41425,0.021563897,651.9266166687012,1140,-0.64296794,,,17.339949,17.41425,-0.55961853,0.09053513,6.5479946
110.40737,,381.60565,-0.9177646,10.820591,19.202497,58,,-0.14285715,3.6143112e-07,670.94763,2.1633902,17.41425,0.02339806,663.7519419193268,1160,-0.6586386,9.21522e-21,1.4549148e-06,9.0300255,17.41425,-0.7792757,-0.13345967,6.5794086
18.336237,,383.20923,-0.93485904,10.904928,19.202497,59,,0.9591837,3.4928303e-07,669.5806,1.1228614,17.41425,0.03818524,675.4115285873413,1180,-0.65881854,,,15.796418,17.41425,-0.9873434,1.0108267,6.4950714
27.920034,,400.60925,-0.9516662,10.723179,19.202497,60,,-0.67346936,3.377373e-07,664.86646,1.2070427,17.41425,0.027547687,687.1876802444458,1200,-0.6552843,,,,17.41425,-0.4780274,-0.6667088,6.6768208
23.551662,,400.59937,-0.96819544,10.832798,19.202497,61,,-0.3469388,3.2675467e-07,657.22723,0.5984844,17.41425,0.02339806,698.5660872459412,1220,-0.650433,,0.7561044,17.409933,17.41425,-0.37876943,-0.3042171,6.5672016
31.551363,,400.8723,-0.97213703,10.934317,19.202497,62,,0.5102041,3.162992e-07,657.8619,0.8123295,17.41425,0.027547687,709.9562342166901,1240,-0.6598383,,,17.126957,17.41425,-0.76291585,0.48428655,6.465683
32.008873,,411.30298,-0.98813736,10.871381,19.202497,63,,-0.59183675,3.0633765e-07,646.8253,0.8415702,17.41425,0.027547687,721.2683172225952,1260,-0.66477287,,5.9833243e-27,6.9693074,17.41425,-0.6591289,-0.56833625,6.528619
32.458973,,411.29614,-1.0038857,10.973497,19.202497,64,,0.42857143,2.968394e-07,644.0266,0.718943,17.41425,0.027547687,732.556291103363,1280,-0.66864884,,,17.406868,17.41425,-0.63974386,0.4384548,6.426502
7.2810445,,421.34186,-1.0193899,10.917817,19.202497,65,,-0.020408163,2.8777617e-07,643.6725,0.2074593,17.41425,0.02339806,744.1873795986176,1300,-0.67126656,,8.545517e-26,7.3543506,17.41425,-0.46006426,-0.013647746,6.4821825
33.56021,,426.70367,-1.0346574,10.934793,19.202497,66,,-0.5102041,2.791217e-07,643.9048,1.2221873,17.41425,0.027547687,755.8395390510559,1320,-0.68991816,,2.8529994e-14,12.038237,17.41425,-1.1074988,-0.53803325,6.465206
33.98606,,426.69934,-1.0496953,11.031352,19.202497,67,,0.3469388,2.708519e-07,636.7949,1.0810813,17.41425,0.027547687,767.3263964653015,1340,-0.68936384,,,17.404188,17.41425,-0.6808416,0.39565122,6.3686476
18.974491,,436.41998,-1.0645103,10.982059,19.202497,68,,-0.9591837,2.6294424e-07,629.6594,0.95088285,17.41425,0.03818524,778.8875784873962,1360,-0.6914426,,,7.679412,17.41425,-0.72902304,-0.91007173,6.417941
33.958263,,436.54578,-1.0791092,11.073249,19.202497,69,,0.26530612,2.553779e-07,629.8209,1.2701316,17.41425,0.027547687,790.1902973651886,1380,-0.68906987,,,17.274218,17.41425,-0.40184098,0.3006218,6.3267508
16.877388,,445.664,-1.0934979,11.033371,19.202497,70,,0.79591835,2.4813352e-07,627.6119,0.9083237,17.41425,0.03818524,801.8016865253448,1400,-0.6892036,6.585645e-36,,8.281834,17.41425,-0.7674531,0.7906159,6.3666286
36.46505,,459.65045,-1.1076825,10.92605,19.202497,71,,-0.42857143,2.4119305e-07,627.5263,0.6228231,17.41425,0.027547687,813.2579953670502,1420,-0.6888807,,2.1454163e-05,3.4135754,17.41425,-0.50796086,-0.40940464,6.4739494
36.0173,,459.72858,-1.1216685,11.01488,19.202497,72,,0.18367347,2.3453978e-07,620.25757,0.8574061,17.41425,0.027547687,824.8492124080658,1440,-0.69540244,,,17.321783,17.41425,-0.68418187,0.17347081,6.3851194
33.48576,,468.2979,-1.1354618,10.98496,19.202497,73,,-0.2244898,2.2815804e-07,617.8865,0.7679581,17.41425,0.027547687,836.6610536575317,1460,-0.6974494,,5.889242,8.830675,17.41425,-0.5890552,-0.220658,6.41504
36.846996,,468.81238,-1.071482,11.064697,19.202497,74,,0.10204082,2.2203328e-07,617.86304,1.1209131,17.41425,0.027547687,848.2937822341919,1480,-0.7001295,4.083663e-29,,16.88559,17.41425,-0.570243,0.13943154,6.3353024
34.365433,,477.28473,-1.084905,11.036203,19.202497,75,,-0.30612245,2.1615185e-07,607.70325,1.3535672,17.41425,0.029890813,860.0423636436462,1500,-0.7026881,,27.012236,8.927649,17.41425,-0.84144956,-0.29651928,6.363796
24.014229,,477.53345,-0.79054564,11.116666,19.202497,76,,-0.79591835,2.1050109e-07,601.1554,1.2362527,17.41425,0.03818524,871.9598658084869,1520,-0.69975764,1.40868405e-36,,17.151302,17.41425,-0.6245556,-0.7879689,6.283334
36.27687,,477.5807,-0.8036177,11.197653,19.202497,77,,-0.10204082,2.0506903e-07,598.33453,1.2063656,17.41425,0.029890813,883.3847715854645,1540,-0.6967784,,5.908806e-07,17.352608,17.41425,-0.58268166,-0.1251983,6.202347
19.790152,,478.8833,-0.8165211,11.260469,19.202497,78,,0.877551,1.9984455e-07,595.72485,0.8060247,17.41425,0.044957362,894.733152627945,1560,-0.69818205,,,16.09743,17.41425,-0.8510347,0.886416,6.13953
25.0878,,494.33252,-0.8292601,11.142626,19.202497,79,,0.63265306,1.948172e-07,596.0191,1.3043869,17.41425,0.03818524,906.5321300029755,1580,-0.6998321,4.833036e-09,,1.9508234,17.41425,-0.58769035,0.6505323,6.257374
16.785772,,506.4809,-0.8418389,11.068989,19.202497,80,,1.0,1.899772e-07,592.93555,0.8672215,17.41425,0.0529305,918.273962020874,1600,-0.69612503,4.6006545e-09,,5.251634,17.41425,-0.57885665,0.88872546,6.331011
36.927635,,521.9674,-0.85426146,10.955958,19.202497,81,,0.020408163,1.8531539e-07,591.6843,0.8024632,17.41425,0.029890813,929.5144143104553,1620,-0.6970315,,3.574221e-21,1.9134982,17.41425,-0.58291507,0.0083352225,6.4440413
20.359762,,530.1562,-0.86653155,10.93468,19.202497,82,,-0.63265306,1.8082306e-07,570.5883,0.9494212,17.41425,0.03818524,941.3574802875519,1640,-0.70133793,,7.616738e-18,9.211116,17.41425,-0.7365013,-0.58042467,6.4653196
26.382597,,530.1848,-0.8786529,11.012231,19.202497,83,,0.46938777,1.7649211e-07,568.24963,1.1392503,17.41425,0.03818524,952.8448159694672,1660,-0.7018051,,,17.371416,17.41425,-0.6211967,0.4071654,6.3877687
18.553513,,539.9896,-0.8906291,10.971552,19.202497,84,,-0.877551,1.7231491e-07,567.4584,1.1260722,17.41425,0.044957362,964.4312686920166,1680,-0.70221835,,9.584167e-38,7.59525,17.41425,-0.7699489,-0.8429009,6.4284477
14.437677,,540.072,-0.90246356,11.046211,19.202497,85,,0.71428573,1.6828433e-07,560.13525,0.8782212,17.41425,0.044957362,976.0029742717743,1700,-0.6985649,,,17.31766,17.41425,-0.4564637,0.6934936,6.3537884
32.168064,,552.7461,-0.9141596,10.97272,19.202497,86,,-0.3877551,1.6439348e-07,553.2207,0.8009474,17.41425,0.035191916,987.4621925354004,1720,-0.6991155,,0.26195142,4.7259216,17.41425,-0.58649874,-0.40715912,6.4272795
31.593847,,552.824,-0.92267907,11.045701,19.202497,87,,-0.18367347,1.6063603e-07,548.91595,1.1463314,17.41425,0.035191916,999.2251815795898,1740,-0.7018663,3.8115694e-08,0.6698454,17.321999,17.41425,-0.6536724,-0.2108857,6.3542986
28.000269,,553.27435,-0.9264379,11.112791,19.202497,88,,0.30612245,1.5700596e-07,549.22375,1.0830922,17.41425,0.03818524,1010.7823596000671,1760,-0.700612,,,16.949686,17.41425,-0.6244104,0.26536435,6.2872086
16.264698,,562.2108,-0.93773746,11.083024,19.202497,89,,-1.0,1.5349757e-07,548.0608,0.4797196,17.41425,0.0529305,1022.5777027606964,1780,-0.69955987,,,8.463519,17.41425,-0.59524035,-1.0460786,6.3169756
12.861184,,562.4154,-0.9489108,11.15094,19.202497,90,,-0.46938777,1.5010546e-07,540.8298,0.634761,17.41425,0.03818524,1034.1234421730042,1800,-0.7214249,,0.00012400157,17.195454,17.41425,-2.1288388,-0.4094628,6.2490597
32.012226,,562.527,-0.9599592,11.218385,19.202497,91,,0.14285715,1.4682455e-07,540.0917,1.3660744,17.41425,0.035191916,1045.5446407794952,1820,-0.72462445,,1.2880187e-30,17.288403,17.41425,-0.62306947,0.16128103,6.181615
22.833181,,571.0591,-0.97088826,11.192835,19.202497,92,,-0.71428573,1.4365008e-07,534.6799,0.7684827,17.41425,0.044957362,1057.1717517375946,1840,-0.7220127,,1.2975785e-19,8.867826,17.41425,-0.7005759,-0.7040044,6.207165
12.069183,,571.0768,-0.9816992,11.259389,19.202497,93,,0.5510204,1.4057744e-07,531.5289,0.62330204,17.41425,0.044957362,1068.7022876739502,1860,-0.72515804,,,17.382326,17.41425,-0.7421312,0.62900585,6.1406107
24.250141,,582.97437,-0.9923945,11.198145,19.202497,94,,-0.5510204,1.3760231e-07,523.11316,1.3156701,17.41425,0.044957362,1080.0934522151947,1880,-0.7292447,,3.1019522e-07,5.502412,17.41425,-0.7123125,-0.52925164,6.2018547
24.636776,,582.98816,-1.0029765,11.263283,19.202497,95,,-0.26530612,1.3472066e-07,522.79205,1.167581,17.41425,0.041433174,1091.5074865818024,1900,-0.7264536,2.9146161e-08,24.636776,17.38622,17.41425,-0.6752609,-0.29398853,6.136717
14.373955,,583.2273,-0.7828645,11.324715,19.202497,96,,0.79591835,1.3192863e-07,522.04034,0.9473582,17.41425,0.057432614,1103.3343951702118,1920,-0.7252958,,,17.160791,17.41425,-0.6987486,0.85701036,6.075285
24.138914,,598.2097,-0.7932273,11.232889,19.202497,97,,0.3877551,1.2922246e-07,513.64386,1.0628613,17.41425,0.044957362,1115.0087387561798,1940,-0.7252037,3.649373e-23,,2.417588,17.41425,-0.6256738,0.4063653,6.1671104
28.986116,,608.00854,-0.8034838,11.19583,19.202497,98,,-0.06122449,1.265987e-07,513.8511,0.8835683,17.41425,0.041433174,1126.6124551296234,1960,-0.7253766,4.4328802e-27,1.8816912e-05,7.6011767,17.41425,-0.7346074,-0.09056114,6.2041693
16.662424,,610.4512,-0.81363595,11.233827,19.202497,99,,0.06122449,1.2405411e-07,509.3712,0.63953894,17.41425,0.041433174,1138.106214761734,1980,-0.72742146,0.02476916,4.010579e-14,14.957432,17.41425,-0.7473006,0.08993563,6.166173
26.169836,,618.8202,-0.8236863,11.211798,19.202497,100,,0.2244898,1.2158542e-07,505.98837,0.95712054,17.41425,0.041433174,1149.4533910751343,2000,-0.7306192,0.095343344,1.3786877e-31,9.031011,17.41425,-0.6581167,0.17468409,6.188202
11.490873,,627.3933,-0.83363664,11.188184,19.202497,101,,0.9183673,1.1918971e-07,503.692,1.0555309,17.41425,0.06761824,1161.2061131000519,2020,-0.7305663,5.983099e-26,,8.826829,17.41425,-0.62768406,0.82251763,6.211816
15.178516,,641.84827,-0.84348893,11.107369,19.202497,102,,-0.79591835,1.1686409e-07,500.25616,1.1061778,17.41425,0.057432614,1173.1584634780884,2040,-0.728359,,4.8988647e-17,2.9450343,17.41425,-0.52199155,-0.70378846,6.29263
15.451653,,641.8613,-0.8532451,11.168336,19.202497,103,,0.63265306,1.14605925e-07,492.7584,1.1630224,17.41425,0.057432614,1184.9152405261993,2060,-0.728525,,,17.387041,17.41425,-0.80019456,0.64021814,6.2316637
17.062174,,653.8884,-0.862907,11.112611,19.202497,104,,-0.3469388,1.1241255e-07,481.48276,0.95699054,17.41425,0.048781306,1196.7696924209595,2080,-0.72690195,,7.5746055,5.3728447,17.41425,-0.66404235,-0.4077966,6.287389
23.601994,,653.9568,-0.8021739,11.17184,19.202497,105,,-0.14285715,1.10281555e-07,477.40503,1.1725881,17.41425,0.048781306,1208.4154560565948,2100,-0.7274575,6.4858195e-06,0.3491587,17.33175,17.41425,-0.70142525,-0.20898567,6.22816
11.26132,,654.6316,-0.80833286,11.22423,19.202497,106,,-0.9183673,1.0821059e-07,477.27277,0.9722509,17.41425,0.06761824,1220.0206570625305,2120,-0.7260797,1.462297e-23,5.9179955e-19,16.725077,17.41425,-0.67594326,-0.96548074,6.17577
13.940314,,654.79565,-0.81772256,11.280414,19.202497,107,,-0.63265306,1.0619741e-07,475.54147,1.0116223,17.41425,0.057432614,1231.7943708896637,2140,-0.7261101,6.906065e-07,1.0301784e-07,17.235945,17.41425,-0.6676863,-0.70631224,6.119586
16.064243,,654.8213,-0.827025,11.33684,19.202497,108,,0.46938777,1.04239895e-07,469.40857,0.90942454,17.41425,0.057432614,1243.430166721344,2160,-0.7269364,,1.6753571e-36,17.374395,17.41425,-0.79029095,0.4574267,6.06316
17.7343,,665.0216,-0.8362416,11.298884,19.202497,109,,0.14285715,1.0233602e-07,463.55682,1.1963828,17.41425,0.0529305,1255.19437789917,2180,-0.7278759,3.2474406e-07,2.3821624e-13,7.199603,17.41425,-0.6999601,0.10401994,6.101115
11.290244,,673.4155,-0.8453741,11.278041,19.202497,110,,-0.46938777,1.0048382e-07,458.28867,0.91345614,17.41425,0.057432614,1266.6704609394073,2200,-0.72541726,2.8376417e-21,0.07068898,9.00614,17.41425,-0.5906991,-0.50667214,6.1219587
10.544905,,673.44226,-0.8537815,11.332952,19.202497,111,,1.0,9.868145e-08,456.09125,0.6492928,17.41425,0.09372906,1278.343017578125,2220,-0.72527915,,,17.373198,17.41425,-0.5954883,1.0055312,6.067048
16.779089,,690.8423,-0.8627502,11.231765,19.202497,112,,0.30612245,9.692714e-08,453.66928,0.9157035,17.41425,0.057432614,1290.0818696022034,2240,-0.72815174,8.6034185e-32,3.9379154e-22,,17.41425,-0.68188155,0.28987056,6.168235
