Regret,DenMISEMeanLog,IWMin,IWMean,Bound,IWMax,ReturnMean,Delta,ReturnMax,LQGmu1_actor,Iteration,Regret/t,DenMISELogFirst,IWLastEpisode,TimeElapsed,DenMISELogLast,LQGmu1_higher,ReturnStepMax,ReturnAbsMax,LQGsigma_higher,ReturnMin,TimestepsSoFar,ReturnLastEpisode,IWFirstEpisode
2380.8574,-0.8114773,,1.0412163,50.653473,13.288611,13.031454,4.0934407e-09,17.422909,-0.9566641,545,4.3685455,-0.56747335,,6549.5821878910065,-1.1452618,-0.9183673,19.211521,17.422909,0.0529305,,10900,3.4576948,13.288611
2381.0176,-0.8106361,,0.85695666,50.651676,29.49316,13.039161,4.07846e-09,17.422909,0.4493366,546,4.360839,-0.54521626,,6563.009257316589,-0.38620493,0.42857143,19.211521,17.422909,0.041433174,,10920,17.23934,
2391.1514,-0.8112029,,1.1751524,50.640827,18.416256,13.028607,4.0635615e-09,17.422909,-0.5351135,547,4.3713923,-0.54704607,,6576.642820596695,-0.9632218,-0.5510204,19.211521,17.422909,0.027547687,,10940,7.266393,1.2602091e-37
2391.187,-0.8098842,,1.091935,50.639153,17.562849,13.03652,4.048745e-09,17.422909,-0.09075507,548,4.3634796,-0.5488726,4.8485286e-28,6590.534412622452,-0.24895062,-0.06122449,19.211521,17.422909,0.041433174,,10960,17.36449,
2393.4307,-0.8092597,,1.1394054,50.630554,21.3459,13.0403805,4.0340087e-09,17.422909,-0.9750584,549,4.359619,-0.5506957,,6604.538594961166,-0.5473407,-0.9591837,19.211521,17.422909,0.027547687,,10980,15.155994,7.718359
2393.6084,-0.8081433,,1.083489,50.581696,12.951012,13.047985,4.019353e-09,17.422909,-0.5171903,550,4.3520145,-0.53855455,2.3898245e-22,6618.635794639587,-0.31967697,-0.5510204,19.211521,17.422909,0.041433174,,11000,17.222292,1.939735e-16
2393.629,-0.80716753,,0.94705284,50.576714,17.302906,13.055845,4.004777e-09,17.422909,-0.3333482,551,4.3441544,-0.54037106,1.282441e-07,6634.584375619888,-0.34479767,-0.26530612,19.211521,17.422909,0.041433174,,11020,17.379196,
2393.8525,-0.80670273,,1.1641401,50.70363,32.984146,13.063311,3.9902797e-09,17.422909,-0.35831365,552,4.336689,-0.5421843,26.943651,6646.80739235878,-0.48798332,-0.3469388,19.211521,17.422909,0.01831564,,11040,17.17694,
2393.976,-0.8055617,,1.0394279,50.647175,13.093933,13.07093,3.9758614e-09,17.422909,-0.4257995,553,4.32907,-0.54399425,8.869751,6662.298202753067,-0.3175048,-0.3877551,19.211521,17.422909,0.0529305,,11060,17.276846,2.598945e-21
2394.1494,-0.8054617,,0.97269416,50.49023,3.0306578,13.07843,3.961521e-09,17.422909,-0.27646223,554,4.3215694,-0.5458009,1.6025169,6678.126671552658,-0.7826931,-0.10204082,19.211521,17.422909,0.37546432,,11080,17.226088,0.17405628
2394.5693,-0.80510235,,1.0195771,50.382942,13.365722,13.085461,3.947258e-09,17.422909,-0.24573609,555,4.314539,-0.54729027,11.485505,6695.387413263321,-0.5782515,-0.30612245,19.211521,17.422909,0.0529305,,11100,16.980036,1.6004739e-28
2395.082,-0.8046536,,0.8652396,50.315186,25.043324,13.092298,3.933072e-09,17.422909,0.8364848,556,4.307702,-0.54909045,,6712.823134422302,-0.56817764,0.9591837,19.211521,17.422909,0.057432614,,11120,16.88661,
2409.7485,-0.80570644,,0.9803233,50.315422,8.887173,13.073701,3.9189625e-09,17.422909,0.74044013,557,4.3262987,-0.55088735,5.12016,6730.492776632309,-1.2424414,0.67346936,19.211521,17.422909,0.15296425,,11140,2.7340653,1.5258823e-23
2423.0361,-0.8065597,,1.0176172,50.239655,57.539608,13.057642,3.9049284e-09,17.422909,0.017429398,558,4.3423576,-0.5526811,,6748.188356637955,-1.2579138,0.020408163,19.211521,17.422909,0.01831564,,11160,4.113013,
2431.255,-0.8067351,,0.9605521,50.227074,26.02815,13.050706,3.8909698e-09,17.422909,-1.3354229,559,4.3492937,-0.5544716,0.018756036,6765.5542578697205,-0.88906705,-1.0,19.211521,17.422909,0.31890655,,11180,9.18078,2.1052005
2431.4707,-0.81178087,,0.9361959,50.54195,27.339458,13.058088,3.877086e-09,17.422909,-1.9062157,560,4.3419113,-0.55249995,23.513762,6782.308126211166,-3.5863438,-1.0,19.211521,17.422909,0.47965226,,11200,17.184269,1.423665
2431.8828,-0.81926143,,0.83615893,51.37538,36.925056,13.065092,3.8632764e-09,17.422909,1.2984242,561,4.3349075,-0.55174506,36.925056,6800.082581996918,-4.938442,-1.0,19.211521,17.422909,1.0,,11220,16.987457,0.69028604
2449.2832,-0.8255864,,1.1229314,50.111427,58.021072,13.041844,3.8495402e-09,17.422909,0.11062966,562,4.3581553,-0.5522963,,6817.86217045784,-4.204678,0.14285715,19.211521,17.422909,0.01831564,,11240,,
2457.6904,-0.8256496,,1.0218829,49.979034,8.453698,13.034654,3.8358774e-09,17.422909,-0.38799718,563,4.365346,-0.5540741,5.008274e-08,6835.495997667313,-0.94395137,-0.3469388,19.211521,17.422909,0.07336965,,11260,8.993222,7.4717587e-13
2457.7822,-0.8245648,,1.2058463,49.925514,31.497736,13.04223,3.8222874e-09,17.422909,-1.0180491,564,4.35777,-0.5558487,,6853.3391897678375,-0.23107803,-1.0,19.211521,17.422909,0.01831564,,11280,17.307564,0.0012752558
2457.984,-0.823907,,1.0209875,49.9229,15.58158,13.049586,3.808769e-09,17.422909,-0.03678651,565,4.3504133,-0.5576179,,6870.226402997971,-0.63397694,-0.10204082,19.211521,17.422909,0.044957362,,11300,17.198761,
2461.391,-0.8236377,,1.122425,49.9168,21.155933,13.051251,3.7953223e-09,17.422909,-0.8016687,566,4.348748,-0.55938625,,6887.926653385162,-0.6828088,-0.79591835,19.211521,17.422909,0.027547687,,11320,13.992122,0.0016522603
2461.455,-0.8226166,,1.1231891,49.813454,22.529026,13.058809,3.7819463e-09,17.422909,-1.0071907,567,4.3411903,-0.5611486,1.1437347e-10,6909.121288299561,-0.35240018,-1.0,19.211521,17.422909,0.027547687,,11340,17.336624,0.267198
2461.6582,-0.82160515,,0.8921353,49.80233,33.305817,13.066095,3.7686414e-09,17.422909,-1.100539,568,4.3339043,-0.56243956,0.7890534,6928.763367891312,-0.35553622,-1.0,19.211521,17.422909,0.7214223,,11360,17.196638,0.96405363
2461.8584,-0.8244596,,0.9932588,49.721878,38.385803,13.073359,3.7554067e-09,17.422909,-0.67681307,569,4.326641,-0.56250274,,6948.969474315643,-2.3319125,-0.67346936,19.211521,17.422909,0.01831564,,11380,17.199287,1.7187866e-37
2461.8525,-0.82394344,,0.7306258,49.690834,27.346746,13.08096,3.742241e-09,17.422909,0.40000242,570,4.3190393,-0.56425864,,6969.729253768921,-0.49921495,0.3469388,19.211521,17.422909,0.041433174,,11400,17.40626,
2471.6045,-0.8250905,,0.92826104,49.676224,24.04995,13.0714445,3.729145e-09,17.422909,-0.6857015,571,4.328555,-0.5660115,,6990.425262928009,-1.197386,-0.67346936,19.211521,17.422909,0.027547687,,11420,7.647891,2.8522347e-16
2471.6382,-0.82465965,,0.9815443,49.67489,15.1507635,13.078954,3.7161174e-09,17.422909,-0.42473155,572,4.321046,-0.5677613,0.0029137314,7009.265340089798,-0.49260575,-0.46938777,19.211521,17.422909,0.0529305,,11440,17.366583,4.0188164e-15
2471.7275,-0.8245959,,0.786329,50.103863,46.665424,13.08634,3.7031578e-09,17.422909,-0.4171065,573,4.3136597,-0.569508,45.70815,7027.153930425644,-0.7631917,-0.42857143,19.211521,17.422909,0.01831564,,11460,17.311146,
2471.8193,-0.824621,,1.2864884,49.72234,27.725323,13.093694,3.6902659e-09,17.422909,-0.41653943,574,4.306306,-0.5712517,11.0562725,7047.159287929535,-0.60599226,-0.3877551,19.211521,17.422909,0.01831564,,11480,17.30762,
2471.8916,-0.8237374,,0.84660685,49.86686,42.923683,13.101058,3.677442e-09,17.422909,-0.43986055,575,4.2989416,-0.5729923,31.364729,7065.543138504028,-0.5803976,-0.42857143,19.211521,17.422909,0.01831564,,11500,17.328156,
2471.9775,-0.8237897,,1.012844,49.606636,16.477785,13.108372,3.6646841e-09,17.422909,-0.7664539,576,4.291628,-0.57473,5.1173787e-12,7083.873362064362,-0.6810023,-0.75510204,19.211521,17.422909,0.041433174,,11520,17.313507,0.008380782
2472.0088,-0.82314944,,0.9865439,49.589054,16.763779,13.115756,3.6519927e-09,17.422909,-0.6347986,577,4.2842436,-0.57645,0.46298316,7101.79044008255,-0.4584498,0.020408163,19.211521,17.422909,1.0,,11540,17.369179,0.4576144
2472.0166,-0.82316375,,0.7733649,50.45246,49.314278,13.123155,3.6393666e-09,17.422909,-0.6374666,578,4.276845,-0.5773888,48.906193,7118.398651599884,-0.81570363,-0.63265306,19.211521,17.422909,0.01831564,,11560,17.39227,
2472.0347,-0.8234234,,0.8266913,50.019638,26.088017,13.130509,3.6268062e-09,17.422909,-0.6163267,579,4.2694902,-0.5791174,25.096455,7133.772172451019,-0.7241071,-0.63265306,19.211521,17.422909,0.03243324,,11580,17.381193,4.6430577e-16
2472.0337,-0.8236266,,0.9308373,49.88102,18.860025,13.137873,3.614311e-09,17.422909,-0.6936923,580,4.262127,-0.5808431,17.236343,7151.825679540634,-0.75696754,-0.59183675,19.211521,17.422909,0.041433174,,11600,17.401491,7.464451e-13
2472.0566,-0.8232675,,1.0441723,49.527607,22.578959,13.145168,3.6018801e-09,17.422909,-0.97324413,581,4.2548313,-0.5825657,2.2346548e-11,7170.824880599976,-0.53775054,-1.0,19.211521,17.422909,0.041433174,,11620,17.376339,2.3031473
2472.2324,-0.82232946,,1.1118592,49.49116,74.06037,13.152178,3.5895131e-09,17.422909,0.7653385,582,4.247822,-0.5803291,,7190.33315372467,-0.31103355,0.75510204,19.211521,17.422909,0.01831564,,11640,17.224546,
2485.8613,-0.82276446,,0.9258941,49.48559,27.066536,13.136087,3.5772094e-09,17.422909,-0.40145025,583,4.263912,-0.5820459,,7209.594737768173,-1.1432776,-0.42857143,19.211521,17.422909,0.027547687,,11660,3.7716663,
2485.9487,-0.8220302,,0.9376913,49.470448,15.455746,13.143238,3.5649694e-09,17.422909,-0.6987024,584,4.2567616,-0.58375967,5.7218297e-09,7228.219537973404,-0.3075368,-0.67346936,19.211521,17.422909,0.041433174,,11680,17.312048,5.541817e-07
2486.001,-0.8216806,,1.3331791,49.458378,54.156567,13.150426,3.5527918e-09,17.422909,0.22487277,585,4.2495737,-0.58547056,,7246.726652383804,-0.5464147,0.2244898,19.211521,17.422909,0.01831564,,11700,17.347834,
2494.7568,-0.82118756,,1.1880208,49.460518,17.777527,13.142735,3.5406764e-09,17.422909,-0.40726128,586,4.257265,-0.58717847,,7265.385129451752,-0.82411784,-0.3877551,19.211521,17.422909,0.027547687,,11720,8.644251,
2494.8364,-0.82010955,,1.0704076,49.421944,58.74446,13.149853,3.5286232e-09,17.422909,0.07627354,587,4.250147,-0.5888835,,7283.9039669036865,-0.36294428,0.10204082,19.211521,17.422909,0.01831564,,11740,17.32041,
2503.185,-0.8205587,,0.65456885,49.629147,68.03311,13.142883,3.516631e-09,17.422909,0.04830486,588,4.2571163,-0.59058565,47.416832,7302.43906211853,-1.1154705,0.06122449,19.211521,17.422909,0.01831564,,11760,9.051685,
2511.501,-0.821601,,1.0135418,49.66608,25.192234,13.135991,3.5047005e-09,17.422909,-0.032078765,589,4.2640085,-0.59228486,22.320349,7320.858464717865,-1.0674262,0.020408163,19.211521,17.422909,0.041433174,,11780,9.083408,
2515.6729,-0.8214325,,1.0440742,49.42817,11.009869,13.1361475,3.4928305e-09,17.422909,-0.76714057,590,4.263852,-0.5939812,,7339.653369188309,-0.72180605,-0.79591835,19.211521,17.422909,0.0529305,,11800,13.228921,1.0032223
2515.7056,-0.82075745,,0.8745516,49.413048,20.303272,13.143306,3.4810204e-09,17.422909,0.32341072,591,4.256694,-0.5939758,,7358.421167373657,-0.45976338,0.42857143,19.211521,17.422909,0.062317666,,11820,17.366636,
2524.9536,-0.8214056,,1.0575314,49.40625,12.199369,13.134875,3.46927e-09,17.422909,-0.0019082576,592,4.2651243,-0.5956664,9.969227e-08,7376.85684633255,-1.0700902,-0.06122449,19.211521,17.422909,0.062317666,,11840,8.152356,
2531.9766,-0.8213337,,1.025392,49.314568,10.358211,13.130225,3.457579e-09,17.422909,-0.41856578,593,4.2697744,-0.5973542,5.6498106e-07,7396.033415794373,-0.8288078,-0.42857143,19.211521,17.422909,0.07336965,,11860,10.377001,2.381663e-09
2532.087,-0.82076514,,1.1813068,49.258564,66.48686,13.137227,3.445947e-09,17.422909,0.5918704,594,4.2627726,-0.5990391,,7416.971795558929,-0.5048337,0.59183675,19.211521,17.422909,0.01831564,,11880,17.289604,
2543.5718,-0.82086456,,1.2650187,49.234848,45.748726,13.12509,3.4343737e-09,17.422909,0.0016392507,595,4.27491,-0.6007212,,7437.980620622635,-1.0178496,-0.020408163,19.211521,17.422909,0.01831564,,11900,5.9151964,
2551.7998,-0.8204541,,0.93225014,49.229515,23.936884,13.118456,3.4228587e-09,17.422909,0.102659814,596,4.2815437,-0.6024004,1.1465298,7460.506447315216,-0.80799496,0.10204082,19.211521,17.422909,0.041433174,,11920,9.171454,
2560.1914,-0.8206596,,1.2289218,49.210426,33.640907,13.111572,3.4114014e-09,17.422909,0.24736145,597,4.2884274,-0.60407686,0.001942483,7482.74613404274,-0.86261994,0.2244898,19.211521,17.422909,0.027547687,,11940,9.008698,
2569.044,-0.82058096,,0.70005983,49.21031,41.50969,13.10394,3.4000016e-09,17.422909,1.0717345,598,4.2960596,-0.6057505,5.1918436e-19,7507.102178573608,-0.97572684,1.0,19.211521,17.422909,0.079610266,,11960,8.547561,
2586.4434,-0.8243562,,1.0802932,49.17559,14.757553,13.082064,3.3886587e-09,17.422909,-0.96546257,599,4.317936,-0.60742134,,7532.5820899009705,-2.7723477,-0.9591837,19.211521,17.422909,0.041433174,,11980,,10.49121
2586.6113,-0.82343626,,0.8763232,49.158955,14.01671,13.088981,3.3773726e-09,17.422909,-0.3022141,600,4.311019,-0.5917265,7.025428e-36,7557.738466501236,-0.34395042,-0.2244898,19.211521,17.422909,0.057432614,,12000,17.232794,3.4675811e-31
2586.934,-0.8232809,,1.0145539,49.184734,6.209267,13.095616,3.3661427e-09,17.422909,-0.3720313,601,4.3043833,-0.5933918,4.879241,7581.792108774185,-0.60028803,-0.3877551,19.211521,17.422909,0.11035183,,12020,17.07662,6.663577e-05
2587.1309,-0.82226515,,1.0259411,49.107834,10.943185,13.10244,3.3549692e-09,17.422909,-1.041194,602,4.2975597,-0.59505415,4.233727e-19,7606.478905677795,-0.22372334,-0.9591837,19.211521,17.422909,0.062317666,,12040,17.20394,9.21694
2587.3315,-0.82309544,,0.9865587,49.107742,26.681015,13.109235,3.3438508e-09,17.422909,-0.7285855,603,4.290765,-0.5815194,1.4595338e-29,7630.671484708786,-1.3430282,-0.71428573,19.211521,17.422909,0.027547687,,12060,17.19961,4.683772e-11
2587.3599,-0.82274187,,1.0149904,49.101757,9.349086,13.116291,3.3327874e-09,17.422909,-0.828384,604,4.2837086,-0.58317643,9.1240225,7655.604209899902,-0.58291304,-0.75510204,19.211521,17.422909,0.07336965,,12080,17.371117,0.8572776
2587.4287,-0.82216835,,0.8618195,49.01636,21.398052,13.123259,3.3217793e-09,17.422909,0.3909684,605,4.276741,-0.58341235,,7679.304652929306,-0.4861732,0.30612245,19.211521,17.422909,0.057432614,,12100,17.331236,
2597.1152,-0.823059,,1.0155762,48.99665,8.683129,13.11433,3.3108252e-09,17.422909,-0.91533226,606,4.2856693,-0.5850639,,7703.738987445831,-1.2146258,-0.877551,19.211521,17.422909,0.079610266,,12120,7.7129498,7.9630165
2597.2456,-0.8226334,,1.0866112,48.93253,46.222755,13.121177,3.2999252e-09,17.422909,0.77937317,607,4.278823,-0.573658,,7728.597728967667,-0.5763797,0.75510204,19.211521,17.422909,0.027547687,,12140,17.270086,
2611.0718,-0.8230975,,0.99482447,48.90814,8.0889225,13.105474,3.2890795e-09,17.422909,-0.06834849,608,4.294525,-0.5753041,4.656447e-17,7753.959813594818,-1.1618019,-0.06122449,19.211521,17.422909,0.09372906,,12160,3.5742817,6.0627558e-18
2613.7627,-0.82273245,,0.94712234,48.864403,6.236165,13.108107,3.2782865e-09,17.422909,0.3560192,609,4.291893,-0.57694745,0.4992189,7779.885485649109,-0.59128636,0.3469388,19.211521,17.422909,0.21203151,,12180,14.70848,6.463917e-08
2623.2124,-0.8231919,,1.2125976,48.81111,17.648129,13.099651,3.267547e-09,17.422909,-0.3821434,610,4.3003483,-0.5785881,,7805.00076508522,-1.0480626,-0.3877551,19.211521,17.422909,0.027547687,,12200,7.950641,
2623.296,-0.8217851,,0.84652394,48.804207,82.593414,13.106552,3.25686e-09,17.422909,0.90214396,611,4.2934475,-0.5802261,,7830.53827214241,-0.16304655,0.877551,19.211521,17.422909,0.01831564,,12220,17.316145,
2639.001,-0.82281613,,1.0050339,48.76815,5.6331553,13.087907,3.246225e-09,17.422909,-0.8194857,612,4.312093,-0.58186144,,7852.5014905929565,-1.2598376,-0.79591835,19.211521,17.422909,0.11035183,,12240,1.6947063,3.5480323
2639.0776,-0.82220656,,0.97798914,48.69375,39.544743,13.094816,3.2356424e-09,17.422909,-0.33033812,613,4.3051834,-0.57771343,,7872.222257614136,-0.45153522,-0.30612245,19.211521,17.422909,0.01831564,,12260,17.32397,
2639.254,-0.8216958,,1.123846,48.718082,12.41481,13.101541,3.2251115e-09,17.422909,-0.40156323,614,4.298459,-0.57934344,5.8682184,7892.7108290195465,-0.4649997,-0.3877551,19.211521,17.422909,0.041433174,,12280,17.223001,6.6577647e-35
2639.3271,-0.82060146,,0.8213338,48.675587,35.389343,13.108411,3.214632e-09,17.422909,-0.027632713,615,4.291589,-0.58097076,0.43443462,7914.040449142456,-0.264292,-1.0,19.211521,17.422909,1.0,,12300,17.327059,0.71075785
2643.7754,-0.8206585,,0.9731917,48.56058,8.05216,13.108156,3.2042036e-09,17.422909,-0.5224622,616,4.2918434,-0.5814404,9.656887e-08,7936.068980693817,-0.6727631,-0.5510204,19.211521,17.422909,0.08638168,,12320,12.951583,0.0010520776
2643.8281,-0.81999785,,1.101219,48.63233,33.99051,13.115027,3.1938256e-09,17.422909,-0.5306694,617,4.284972,-0.58306074,25.53197,7957.22940826416,-0.3828313,-0.5102041,19.211521,17.422909,0.01831564,,12340,17.347738,
2643.8354,-0.81903815,,1.004372,48.53629,25.515945,13.121949,3.183498e-09,17.422909,-0.8731313,618,4.2780504,-0.5846802,1.9375179e-07,7980.352205514908,-0.3092298,-1.0,19.211521,17.422909,0.079610266,,12360,17.392792,5.212655
2643.9219,-0.81853807,,1.1117622,48.52328,73.44168,13.12872,3.1732204e-09,17.422909,0.69272226,619,4.2712793,-0.57789767,,8001.051169395447,-0.50662476,0.67346936,19.211521,17.422909,0.01831564,,12380,17.312948,
2656.5864,-0.81908786,,1.2274498,48.507587,29.108698,13.115183,3.1629923e-09,17.422909,-0.030271906,620,4.2848167,-0.5795119,,8020.879345655441,-1.2215064,-0.020408163,19.211521,17.422909,0.027547687,,12400,4.7356567,
2660.415,-0.81846195,,0.94236284,48.50637,7.909403,13.115917,3.1528138e-09,17.422909,-0.40167898,621,4.2840824,-0.5811235,0.34700364,8041.561371088028,-0.63717973,-0.26530612,19.211521,17.422909,0.09372906,,12420,13.570864,2.4440638e-10
2660.562,-0.81767976,,1.3364772,48.546074,25.532291,13.122569,3.1426841e-09,17.422909,-0.39901975,622,4.2774305,-0.5827325,21.395134,8062.326056718826,-0.27106783,-0.3877551,19.211521,17.422909,0.01831564,,12440,17.253479,
2660.6528,-0.8161872,,0.8241576,48.41954,45.01464,13.12929,3.1326033e-09,17.422909,0.5200333,623,4.27071,-0.5843389,,8084.481369972229,-0.2043525,0.5102041,19.211521,17.422909,0.027547687,,12460,17.309196,
2671.4102,-0.81698245,,0.9707085,48.353676,7.0608835,13.118894,3.122571e-09,17.422909,-0.68993247,624,4.281106,-0.58594275,1.9298062e-18,8106.274782180786,-1.1209233,-0.59183675,19.211521,17.422909,0.11973804,,12480,6.6424394,0.1503529
2671.4434,-0.81653297,,1.0947636,48.355103,78.90316,13.12569,3.1125866e-09,17.422909,0.8449055,625,4.274309,-0.5873031,0.15845492,8127.078950166702,-0.5045891,1.0,19.211521,17.422909,1.0,,12500,17.367771,0.11431246
2686.2373,-0.8172515,,1.026976,48.565903,82.2265,13.108885,3.1026501e-09,17.422909,0.827261,626,4.291115,-0.58871895,75.10576,8147.115483760834,-1.3373425,0.8367347,19.211521,17.422909,0.01831564,,12520,2.6051571,
2700.7637,-0.81792355,,1.0367745,48.26574,25.049326,13.092562,3.0927612e-09,17.422909,-0.9164173,627,4.307438,-0.59031516,,8168.078766822815,-1.2164861,-1.0,19.211521,17.422909,0.11973804,,12540,2.8737862,4.724634
2700.8926,-0.81750566,,0.9925636,48.267746,4.3514485,13.0992155,3.0829195e-09,17.422909,-0.50246054,628,4.300784,-0.5844017,2.0557709,8188.761031627655,-0.5852428,-0.71428573,19.211521,17.422909,0.16597496,,12560,17.271147,2.0473096
2700.9385,-0.8169184,,1.1275573,48.32585,21.717535,13.10598,3.0731246e-09,17.422909,-0.49203974,629,4.2940197,-0.58273804,21.597301,8209.807943820953,-0.43917763,-0.5102041,19.211521,17.422909,0.027547687,,12580,17.354044,
2700.996,-0.81619215,,1.0118784,48.27355,48.633965,13.112704,3.0633767e-09,17.422909,0.8219495,630,4.2872953,-0.5843266,,8231.15888762474,-0.47440362,0.8367347,19.211521,17.422909,0.027547687,,12600,17.342428,
2715.4424,-0.8167746,,1.1046062,48.184727,28.220705,13.096603,3.0536749e-09,17.422909,0.62278855,631,4.303396,-0.58591264,6.2152985e-06,8251.109865665436,-1.169272,0.59183675,19.211521,17.422909,0.041433174,,12620,2.9535408,
2727.2695,-0.8171259,,0.9705315,48.174686,5.6028743,13.0847,3.0440188e-09,17.422909,-0.2926318,632,4.3153,-0.58749616,7.517911e-11,8271.93117260933,-1.1262561,-0.30612245,19.211521,17.422909,0.12992261,,12640,5.5732718,8.788819e-05
2727.5771,-0.8168165,,0.97690403,48.06551,39.125374,13.091032,3.034409e-09,17.422909,-0.9269853,633,4.3089676,-0.58907706,,8292.549881219864,-0.5898631,-0.9183673,19.211521,17.422909,0.01831564,,12660,17.092615,39.125374
2727.713,-0.8164053,,0.95620835,47.99566,18.488993,13.097613,3.024844e-09,17.422909,0.12117159,634,4.3023863,-0.53068113,,8313.52590417862,-0.5135232,0.06122449,19.211521,17.422909,0.062317666,,12680,17.263853,
2736.1426,-0.81667185,,0.9996363,48.0601,13.413616,13.091114,3.0153244e-09,17.422909,0.10246034,635,4.3088856,-0.5322572,12.295742,8334.06509590149,-0.9346794,0.14285715,19.211521,17.422909,0.079610266,,12700,8.970974,2.8460078e-38
2744.5322,-0.8167817,,0.99305695,47.99926,4.988996,13.084697,3.0058498e-09,17.422909,-0.35316336,636,4.315303,-0.53383076,0.0058014262,8355.50806760788,-0.8797134,-0.46938777,19.211521,17.422909,0.15296425,,12720,9.009071,0.06164015
2744.6367,-0.8160199,,0.98110145,47.989067,3.4864635,13.091308,2.9964196e-09,17.422909,-0.41698712,637,4.308692,-0.5353049,2.5648158,8376.408776044846,-0.32311288,-0.3877551,19.211521,17.422909,0.21203151,,12740,17.295933,0.14281693
2744.6787,-0.8154986,,1.0182205,47.94726,36.830826,13.097996,2.9870337e-09,17.422909,-0.8549374,638,4.302004,-0.53664935,,8396.713675260544,-0.46357483,-0.8367347,19.211521,17.422909,0.01831564,,12760,17.359278,0.0025999146
2744.7578,-0.8150432,,1.0316309,47.977833,36.546993,13.104604,2.9776919e-09,17.422909,-0.88730395,639,4.295396,-0.53821146,17.14477,8416.931849241257,-0.52282834,-0.877551,19.211521,17.422909,0.01831564,,12780,17.318903,3.7273226
2744.8623,-0.81452024,,0.98727834,47.93844,2.7378182,13.111153,2.9683938e-09,17.422909,-0.7821935,640,4.288847,-0.5339591,0.9731536,8440.2796356678,-0.49035144,-0.5102041,19.211521,17.422909,0.2939076,,12800,17.29671,0.8889543
2744.8984,-0.8139392,,1.162498,48.18737,31.992754,13.117786,2.9591394e-09,17.422909,-0.81848466,641,4.282213,-0.53413236,25.258879,8465.403962612152,-0.42888048,-0.79591835,19.211521,17.422909,0.01831564,,12820,17.363316,1.2627229e-08
2744.958,-0.8131051,,0.9624455,47.892754,29.294037,13.124364,2.949928e-09,17.422909,0.55233955,642,4.2756357,-0.5356912,,8490.319021701813,-0.42162767,0.5102041,19.211521,17.422909,0.041433174,,12840,17.34064,
2756.0322,-0.8134437,,1.2451854,47.82379,16.675467,13.113791,2.9407596e-09,17.422909,-0.34454185,643,4.286208,-0.5372476,,8515.182357311249,-0.9809738,-0.3877551,19.211521,17.422909,0.027547687,,12860,6.327015,
2756.1777,-0.81239176,,1.0240122,47.818653,24.78432,13.12022,2.9316343e-09,17.422909,-0.90210956,644,4.2797794,-0.5388016,,8541.18108177185,-0.36868232,-0.9183673,19.211521,17.422909,0.027547687,,12880,17.253666,24.78432
2756.287,-0.8119138,,0.8860733,47.81671,21.415415,13.126687,2.9225509e-09,17.422909,0.9548803,645,4.2733126,-0.5025903,,8566.599520683289,-0.515986,0.9183673,19.211521,17.422909,0.10170138,,12900,17.290539,
2772.8838,-0.81290686,,1.0390137,47.793503,25.014336,13.10761,2.9135097e-09,17.422909,-0.7933187,646,4.29239,-0.5041395,1.4346661e-21,8592.52581524849,-1.3326435,-1.0,19.211521,17.422909,0.19541045,,12920,0.80306333,3.0874758
2772.9404,-0.8121387,,1.1652966,48.158215,20.434265,13.114157,2.9045104e-09,17.422909,-0.7820374,647,4.285843,-0.50091827,20.407593,8617.639750003815,-0.34746164,-0.79591835,19.211521,17.422909,0.027547687,,12940,17.343006,0.0015584261
2772.9756,-0.8112223,,1.1085074,47.765312,40.992474,13.120717,2.895553e-09,17.422909,-0.06510203,648,4.2792826,-0.5024603,,8642.285006284714,-0.37060687,-0.06122449,19.211521,17.422909,0.01831564,,12960,17.364653,
2775.1406,-0.8107246,,1.1959825,47.70002,29.830885,13.123974,2.8866365e-09,17.422909,-0.80809104,649,4.276026,-0.50400233,,8667.792736768723,-0.57295525,-0.79591835,19.211521,17.422909,0.01831564,,12980,15.234679,1.225244e-08
2775.1855,-0.8096903,,0.8083309,47.64803,57.65496,13.130484,2.8777616e-09,17.422909,1.2703515,650,4.269516,-0.505542,7.381878e-36,8692.790528059006,-0.31572494,1.0,19.211521,17.422909,0.14097345,,13000,17.356712,
2792.585,-0.8151292,,1.1159161,47.638405,25.769823,13.110314,2.868927e-09,17.422909,0.004059352,651,4.2896852,-0.50707924,,8717.762870788574,-4.1488085,-0.06122449,19.211521,17.422909,0.027547687,,13020,,
2799.7725,-0.815,,0.5730609,47.588615,77.54732,13.10587,2.860134e-09,17.422909,0.34269714,652,4.2941294,-0.5086141,,8742.897742509842,-0.8319028,0.3877551,19.211521,17.422909,0.01831564,,13040,10.212312,
2809.1377,-0.8160805,,0.87403566,47.6637,67.97805,13.0981045,2.8513805e-09,17.422909,0.3063653,653,4.301895,-0.51014674,8.652934,8768.043768405914,-1.0706625,0.30612245,19.211521,17.422909,0.01831564,,13060,8.035391,
2818.287,-0.8166679,,0.9467087,47.602562,14.582205,13.090692,2.8426674e-09,17.422909,0.0435282,654,4.309308,-0.51167697,11.710701,8790.64904999733,-1.043428,0.26530612,19.211521,17.422909,0.08638168,,13080,8.250093,
2826.586,-0.8170975,,1.1633971,47.562958,19.172329,13.084601,2.8339942e-09,17.422909,-0.836065,655,4.315398,-0.5132048,,8810.6859664917,-1.0388887,-0.79591835,19.211521,17.422909,0.027547687,,13100,9.101803,0.0015776913
