ReturnStepMax,EpLenMean,ReturnStepMaxmin,MaxIW,TimestepsSoFar,InitialReturnMin,ESSClassic,EpRewMean,MaxIWNorm,StdIW,MinIWNorm,StdIWNorm,InitialReturnMax,MeanEntropy,MinIW,EpisodesSoFar,J_sample_variance,MeanIW,TimeElapsed,ReturnMeanIW,InitialReturnStd,MeanIWNorm,EpThisIter,Iteration,ESSRenyi,InitialBound,Bound,EmpiricalD2,InitialReturnMean
27.041744,500.0,27.041744,4.678174,50000,-1535.8381,51.557854,-1261.0209976296076,0.046781737,0.9401435,0.00078188133,0.009401435,-1056.1199,1.4105178,0.078188136,100,1161113.1,0.96990645,8.74709939956665,-1168.1293,99.84223,0.009699063,100,1,53.31988,-1276.4568,-1189.2682,1.875473,-1261.021
26.63224,500.0,26.63224,5.444933,100000,-1449.4227,17.457441,-1204.950613640839,0.054449327,0.74667495,9.4675914e-07,0.0074667493,-1026.2166,1.4136101,9.467592e-05,200,854460.2,0.34338623,21.520533561706543,-423.30112,79.512985,0.0034338618,100,2,0.5387792,-1219.5178,-621.7607,185.6048,-1204.9506
28.088442,500.0,28.088442,6.444333,150000,-1532.9736,13.786394,-1294.9022676033985,0.06444333,1.1571698,6.044135e-06,0.011571697,-1071.8843,1.4708052,0.0006044135,300,2634106.2,0.46273723,37.43223595619202,-629.70886,90.53247,0.004627372,100,3,0.7169663,-1310.3092,-811.6654,139.47658,-1294.9022
