iteration,mean,std,low,up
96000,11.881675573476706,3.9333560577310873,11.418117579673883,12.345233567279529
97000,11.805600704301066,3.921402261366214,11.343451501815352,12.26774990678678
98000,11.963375168458786,4.009325730392285,11.490863917302242,12.43588641961533
99000,11.925773315412199,3.9855499436036803,11.456064113158181,12.395482517666217
100000,11.948935035842306,4.030512818225517,11.473926821841223,12.423943249843388
101000,11.89159455197131,4.0206801993261045,11.417745142061174,12.365443961881448
102000,11.819311982078837,3.9773013560617856,11.350574900994758,12.288049063162916
103000,11.770706094982089,3.9444523466074686,11.305840369731948,12.235571820232229
104000,11.815186512544802,3.943571933643071,11.350424546644566,12.279948478445037
105000,11.840633801075276,3.9514828142209906,11.374939513799582,12.30632808835097
106000,11.871663362007181,3.9740890493373944,11.4033048610564,12.340021862957963
107000,11.966268892473112,4.027885564630167,11.491570308311788,12.440967476634436
108000,11.910845039426519,4.004479270115197,11.43890495837767,12.382785120475369
109000,11.988750283154143,4.052981244549304,11.511094096663998,12.466406469644289
110000,12.014866094982066,4.045145633105206,11.538133359170663,12.49159883079347
111000,11.972156571684573,4.006539472122828,11.499973689553018,12.444339453816129
112000,12.004344218637968,4.0206932741421655,11.530493267820926,12.47819516945501
113000,11.993107340501773,4.0023850036116455,11.521414075140246,12.4648006058633
114000,12.041143684587812,4.027573921458826,11.566481828523607,12.515805540652018
115000,11.992154109318975,3.9890540640205945,11.52203193579903,12.46227628283892
116000,11.969261939068119,4.024441346183504,11.494969266543047,12.443554611593191
117000,12.068315946236572,4.054477480527933,11.590483423778279,12.546148468694865
118000,12.098068994623667,4.062506453467557,11.619290233245337,12.576847756001996
119000,12.005317724014324,4.002788817286239,11.533576867981086,12.477058580047562
120000,11.873246478494632,3.9695773643396497,11.40541969336503,12.341073263624235
121000,11.790859974910381,3.965432382165994,11.32352168855703,12.258198261263733
122000,11.779937329749101,3.9597477604160516,11.313268993386357,12.246605666111845
123000,11.911917525089596,4.016255285610789,11.438589604740665,12.385245445438526
124000,11.850519569892473,3.992909971569191,11.379942965921462,12.321096173863484
125000,11.88989015770609,3.993329963700183,11.419264056382996,12.360516259029183
126000,11.825992815412183,3.951941629930577,11.360244455307399,12.291741175516968
127000,11.770216297491036,3.9622970353362135,11.303247521312954,12.237185073669117
128000,11.757867813620082,3.926928170011864,11.295067365966599,12.220668261273566
129000,11.789480603942657,3.996566032438199,11.318473122060574,12.26048808582474
130000,11.720157641577071,3.970402128582793,11.252233655468888,12.188081627685253
131000,11.67374751971325,3.9153706862589583,11.212309156728246,12.135185882698256
132000,11.660916611111094,3.8945701404682116,11.201929655813377,12.119903566408812
133000,11.762545480286724,3.9000264877252233,11.302915477842797,12.22217548273065
134000,11.838937252688153,3.9570551037157458,11.372586254120328,12.305288251255977
135000,11.960889910394252,4.014713251723853,11.48774372343648,12.434036097352024
136000,11.827744503584245,3.9611571448596847,11.360910066971334,12.294578940197157
137000,11.88791826164876,3.9998605367203366,11.416522512400796,12.359314010896725
138000,11.926935589605725,4.002465062270558,11.455232889087357,12.398638290124092
139000,11.818148568100355,3.9908402690737828,11.347815884873476,12.288481251327234
140000,11.857251374551971,3.970130567746664,11.389359392715598,12.325143356388345
141000,11.749810560931904,3.9512405880863133,11.284144820744087,12.21547630111972
142000,11.823662521505396,3.9639519107606613,11.356498713217205,12.290826329793587
143000,11.860247182795685,3.9866484368091064,11.390408519771007,12.330085845820363
144000,11.864622677419328,3.952489669376765,11.398809729196287,12.33043562564237
145000,11.767631243727603,3.984972850731114,11.297990053626647,12.23727243382856
146000,11.808450508960556,3.9755262845848303,11.339922625457534,12.276978392463578
147000,11.805505962365585,3.9686843940424317,11.337784416505812,12.273227508225357
148000,11.760523112903252,3.9384300020008225,11.296367139311204,12.2246790864953
149000,11.821120729390683,3.977186983089794,11.352397127509775,12.289844331271592
150000,11.695182858422921,3.932415165802198,11.231735751600208,12.158629965245634
151000,11.723401125448033,3.9558176622048524,11.257195963131954,12.189606287764112
152000,11.6184204390681,3.8987099540213745,11.1589455941318,12.077895284004398
153000,11.69488332258064,3.92289258431726,11.232558480995092,12.157208164166189
154000,11.643526732974912,3.933946281513534,11.179899179501296,12.107154286448528
155000,11.67486810215053,3.8933532218076303,11.21602456442413,12.13371163987693
156000,11.784721232974908,3.936598822574292,11.3207810694567,12.248661396493116
157000,11.717680553763435,3.941793619800063,11.253128167566972,12.182232939959897
158000,11.772210010752698,3.928314491716931,11.309246180863044,12.235173840642352
159000,11.760412464157705,3.95547876696732,11.294247241677764,12.226577686637645
160000,11.766468480286742,3.9558086409970903,11.300264381147478,12.232672579426005
161000,11.646758014336916,3.9468807723136656,11.181606091719454,12.111909936954378
162000,11.528631600358425,3.8804248235736765,11.071311713748386,11.985951486968464
163000,11.560157559139784,3.891093193668041,11.101580372614482,12.018734745665085
164000,11.532246797491037,3.859741016544661,11.07736456054959,11.987129034432485
165000,11.471543453405037,3.8870001346004854,11.013448646359757,11.929638260450316
166000,11.487996609318982,3.890140726694153,11.029531673928105,11.946461544709859
167000,11.475858406810037,3.881809528966562,11.018375328451143,11.933341485168931
168000,11.488718327956994,3.8799772844006815,11.031451185201856,11.945985470712131
169000,11.465672347670251,3.814233380372233,11.016153324284144,11.915191371056359
170000,11.417151069892496,3.900459448161061,10.957470041742255,11.876832098042737
171000,11.31994741756271,3.79490719421192,10.87270604409002,11.767188791035402
172000,11.355661430107522,3.802697012798651,10.907502002783833,11.803820857431212
173000,11.306399967741953,3.821938934891015,10.85597282128195,11.756827114201956
174000,11.344952713261655,3.809772039059532,10.895959472540078,11.793945953983233
175000,11.438694451612905,3.8451281717775014,10.98553438294318,11.89185452028263
176000,11.425548019713249,3.8538512057146304,10.971359914920574,11.879736124505923
177000,11.474088048387076,3.851526556178536,11.020173910623939,11.928002186150213
178000,11.451316817204281,3.8393370459493905,10.998839250355227,11.903794384053336
179000,11.52054893010751,3.8498271119593084,11.06683507702272,11.974262783192302
180000,11.389313992831536,3.8061912931937387,10.940742753918466,11.837885231744606
181000,11.402165955197125,3.805098945683162,10.953723452765855,11.850608457628395
182000,11.466298376344074,3.8200661452845748,11.016091943844373,11.916504808843776
183000,11.44576505913978,3.8260405059741416,10.994854530032791,11.89667558824677
184000,11.382979955197127,3.8091651096105497,10.934058242960036,11.831901667434218
185000,11.403847112903241,3.8328397278430253,10.952135274786158,11.855558951020324
186000,11.49030749283156,3.8609843493901472,11.035278725326638,11.945336260336482
187000,11.377642232974917,3.7963960007074506,10.930225399121296,11.825059066828539
188000,11.426630068100355,3.8356112535436133,10.974591597236406,11.878668538964304
189000,11.404626318996426,3.8018058722013155,10.956571915306863,11.852680722685989
190000,11.4765522060932,3.834519660890959,11.024642382748745,11.928462029437654
191000,11.487483207885305,3.8246708689115927,11.036734094678536,11.938232321092073
192000,11.418938643369184,3.799685124104772,10.97113417630335,11.866743110435019
193000,11.432031449820764,3.807929181027687,10.98325539553224,11.880807504109288
194000,11.454388962365607,3.847919078030461,11.00089997689188,11.907877947839335
195000,11.428295955197125,3.8781121875562605,10.97124861978685,11.8853432906074
196000,11.525959922939078,3.841133623042364,11.073270624006604,11.978649221871553
197000,11.474355801075243,3.8247213592566256,11.0236007374275,11.925110864722985
198000,11.498987903225823,3.8638579088799343,11.043620477981147,11.954355328470498
199000,11.537089181003603,3.836337497915328,11.08496512002805,11.989213241979156
200000,11.471454363799282,3.8265831239362833,11.020479885512446,11.922428842086118
201000,11.443388258064529,3.8485922055724298,10.989819942459395,11.896956573669662
202000,11.544524887096786,3.861866301585881,11.089392178838859,11.999657595354714
203000,11.519202164874537,3.8653986351701204,11.063653160342964,11.97475116940611
204000,11.495965881720426,3.8481483033958215,11.04244988133909,11.949481882101763
205000,11.488373290322551,3.887645606841786,11.030202412407297,11.946544168237805
206000,11.43328909139784,3.869762670140977,10.977225772050552,11.88935241074513
207000,11.386306602150547,3.7912927185614023,10.939491205644247,11.833121998656848
208000,11.448198933691764,3.827360905372233,10.997132791493303,11.899265075890224
209000,11.376455406810027,3.8323452758924024,10.924801841361601,11.828108972258454
210000,11.354363953405038,3.7826447105926224,10.908567750982762,11.800160155827314
211000,11.394428327956993,3.8322660051274173,10.942784104809707,11.846072551104278
212000,11.32439832437276,3.7844804345081005,10.878385776294778,11.770410872450743
213000,11.29734450179213,3.8075289120927107,10.848615620416954,11.746073383167307
214000,11.23308425985665,3.7546951646512046,10.790581996567811,11.675586523145489
215000,11.414540501792116,3.783175775729517,10.968681711725644,11.860399291858588
216000,11.444114146953405,3.7964246601940466,10.996693935491981,11.891534358414829
217000,11.461771401433689,3.8401032816982106,11.009203531367408,11.91433927149997
218000,11.44186601075267,3.83011324108955,10.990475497405333,11.893256524100009
219000,11.406895096774218,3.8100629516909272,10.957867571112807,11.855922622435628
220000,11.50282936379928,3.857181010560096,11.048248831361802,11.95740989623676
221000,11.46641431362007,3.8352068003218496,11.014423508800416,11.918405118439725
222000,11.345404270609308,3.7997520261779107,10.897591918930347,11.793216622288268
223000,11.34940779211471,3.8169314988768104,10.899570787243409,11.79924479698601
224000,11.334974817204307,3.7760125039805,10.889960240535325,11.779989393873288
225000,11.365100349462375,3.801406717490378,10.917092987371463,11.813107711553288
226000,11.379300931899634,3.8380563765441806,10.926974295841356,11.831627567957911
227000,11.339060724014349,3.8212013333071657,10.888720506148,11.789400941880698
228000,11.514509684587823,3.908187719118454,11.053917856162196,11.97510151301345
229000,11.420276403225815,3.8537933330583733,10.966095118901983,11.874457687549647
230000,11.379219854838718,3.8028837041897567,10.931038425365859,11.827401284311577
231000,11.466507351254466,3.8673530272131975,11.010728015666844,11.922286686842087
232000,11.389840437275996,3.8378619495520443,10.937536715031035,11.842144159520958
233000,11.506818564516122,3.8964696489180177,11.047607746361018,11.966029382671225
234000,11.45920687813621,3.857935253359772,11.004537455887098,11.913876300385324
235000,11.547034310035842,3.8888177240927346,11.088725294531878,12.005343325539807
236000,11.524177777777792,3.8724331459696844,11.067799734718873,11.980555820836711
237000,11.45065769892471,3.8587765054208414,10.995889132557448,11.905426265291972
238000,11.505662349462343,3.871798543225332,11.04935909627007,11.961965602654615
239000,11.47703289426525,3.881088605248811,11.019634778962683,11.934431009567817
240000,11.48412907526878,3.895237259558143,11.025063497954035,11.943194652583527
241000,11.417727652329777,3.869523448827551,10.961692525943029,11.873762778716525
242000,11.38046499641576,3.860705805537427,10.925469056152425,11.835460936679096
243000,11.416899154121875,3.8589677480715054,10.96210804922564,11.871690259018111
244000,11.384476338709682,3.8923785383818665,10.925747670394239,11.843205007025125
245000,11.29925986559139,3.796809057472843,10.851794351739649,11.74672537944313
246000,11.387318955197117,3.8497541879709605,10.933613696426505,11.841024213967728
247000,11.34380611648746,3.8444088423992833,10.890730822976291,11.79688140999863
248000,11.340744612903237,3.828863089856381,10.889501433687132,11.791987792119341
249000,11.326806464157734,3.866572904512335,10.871119068406939,11.782493859908529
250000,11.200044793906804,3.7877419308934615,10.75364786854413,11.646441719269477
251000,11.192488915770593,3.7886295002334425,10.745987387657351,11.638990443883834
252000,11.22287676702507,3.8064348292837913,10.774276826641891,11.67147670740825
253000,11.173486329749123,3.7811123604144687,10.727870719463425,11.61910194003482
254000,11.245032507168471,3.8042490972500707,10.796690161963982,11.69337485237296
255000,11.198332609318992,3.7449871943277984,10.756974459906692,11.639690758731293
256000,11.183214424731162,3.7404627777192148,10.742389491599162,11.624039357863161
257000,11.203254388888896,3.764773784781817,10.759564329514609,11.646944448263183
258000,11.22866477598565,3.786953584594061,10.782360759635942,11.674968792335356
259000,11.201906392473127,3.8002225110590104,10.754038592717665,11.64977419222859
260000,11.203719691756287,3.772566908765468,10.759111188979904,11.64832819453267
261000,11.28114266129034,3.779839627237401,10.835677046486756,11.726608276093925
262000,11.26765040501791,3.8313739345086093,10.816111315110616,11.719189494925205
263000,11.218318856630862,3.7301924952002734,10.778704307580647,11.657933405681078
264000,11.167386211469546,3.739050474921425,10.726727722524641,11.608044700414451
265000,11.178140541218633,3.748518862046617,10.736366174006955,11.619914908430312
266000,11.15740644086022,3.7100654652077703,10.7201639236087,11.594648958111739
267000,11.234016559139768,3.749633902710293,10.792110780989066,11.67592233729047
268000,11.230133189964144,3.77554042251246,10.785174249534299,11.67509213039399
269000,11.206566424731188,3.750887353022052,10.76451292364279,11.648619925819585
270000,11.227536732974905,3.7698517397923235,10.783248221133375,11.671825244816434
271000,11.265536256272409,3.7881569437238425,10.819090420383398,11.711982092161419
272000,11.314847394265243,3.7997439015156926,10.867036000102475,11.762658788428011
273000,11.20408949641576,3.791826351318907,10.757211209663353,11.650967783168166
274000,11.158875885304662,3.7715090812418484,10.714392050724454,11.60335971988487
275000,11.257682442652328,3.777671931983171,10.812472297338024,11.702892587966632
276000,11.258332442652305,3.8072491463464173,10.809636532522596,11.707028352782014
277000,11.198697870967754,3.74768999795259,10.757021187914571,11.640374554020937
278000,11.26901204838711,3.806841388041319,10.820364193815832,11.717659902958387
279000,11.285580335125454,3.7826291878784315,10.839785962102333,11.731374708148575
280000,11.183832218637994,3.735686128671779,10.743570228147604,11.624094209128383
281000,11.158236258064512,3.7490094369194935,10.716404075109601,11.600068441019424
282000,11.137927709677442,3.723102461824313,10.699148742659343,11.57670667669554
283000,11.191573320788558,3.7596845476256853,10.748483043516744,11.634663598060373
284000,11.205612535842318,3.7592965884521536,10.762567980740966,11.64865709094367
285000,11.243976888888904,3.7975848868627464,10.796419941180112,11.691533836597696
286000,11.199241324372775,3.771299080590288,10.75478223900909,11.643700409736459
287000,11.165064523297497,3.7531086372635953,10.722749237094414,11.60737980950058
288000,11.134514057347657,3.7446230120873842,10.693198827921817,11.575829286773496
289000,11.146341224014327,3.7959256117342544,10.698979826934169,11.593702621094485
290000,11.122408073476699,3.7763159616452846,10.677357733397482,11.567458413555915
291000,11.156898335125442,3.746932205684168,10.715310960199597,11.598485710051287
292000,11.237007057347672,3.83444506754136,10.785106025056706,11.688908089638637
293000,11.137693602150513,3.798072047746735,10.690079241047478,11.585307963253548
294000,11.114831874551971,3.7982002259566094,10.667202407256426,11.562461341847516
295000,11.109850831541197,3.7648508940393244,10.66615168460601,11.553549978476383
296000,11.107595021505391,3.759705602728485,10.664502262825572,11.55068778018521
297000,11.103071019713276,3.7447479907915775,10.661741061166417,11.544400978260136
298000,11.129563046594994,3.7793852175728953,10.684150985354664,11.574975107835323
299000,11.106992492831557,3.7571824472412563,10.664197095712334,11.54978788995078
300000,11.203808141577065,3.8111578302182703,10.754651581145819,11.652964702008312
301000,11.19112294265232,3.7742676621364826,10.746314000910065,11.635931884394576
302000,11.143206189964145,3.7857377869842503,10.697045459066507,11.589366920861783
303000,11.104692654121878,3.771433123252144,10.660217771422154,11.549167536821603
304000,10.988929535842292,3.6816412833361927,10.55503689501449,11.422822176670094
305000,10.96725611827958,3.6989726025178835,10.531320928688864,11.403191307870298
306000,10.951865182795707,3.686761420933026,10.517369118154361,11.386361247437053
307000,10.91434481182797,3.6782190102632697,10.48085549630727,11.34783412734867
308000,10.915707274193549,3.6733375208574506,10.482793257070075,11.348621291317023
309000,10.992062163082457,3.6761650260989023,10.558814915852693,11.42530941031222
310000,10.935651397849464,3.6523279543537135,10.505213422141056,11.366089373557871
311000,10.956836016129042,3.669852927698316,10.52433266892468,11.389339363333404
312000,10.976766519713246,3.6991759426135715,10.540807365872807,11.412725673553686
313000,10.970522987455178,3.7234965407873246,10.531697577030783,11.409348397879572
314000,10.979666483870973,3.700855342910766,10.54350940758946,11.415823560152488
315000,10.98499569354839,3.6896225753695453,10.550162433140608,11.419828953956172
316000,10.980726003584222,3.6589288485565175,10.549510092385345,11.411941914783098
317000,11.078297657706097,3.751696931149367,10.636148745369132,11.520446570043061
318000,11.129692982078867,3.7521906991522904,10.687485877678565,11.571900086479168
319000,11.052558736559144,3.767750942193378,10.608517810114424,11.496599663003863
320000,11.094792965949827,3.7550467475018765,10.652249267550989,11.537336664348665
321000,11.124934410394294,3.8105500227447,10.675849481925406,11.574019338863183
322000,11.047132333333316,3.7146980351474768,10.609343853601949,11.484920813064683
323000,11.029375598566306,3.7053459366498336,10.5926892921327,11.466061904999911
324000,11.04668777240147,3.7316705077509855,10.6068990350696,11.486476509733338
325000,11.049331965949833,3.715436202550313,10.611456490941322,11.487207440958343
326000,11.060811756272397,3.6959257649846986,10.625235645766715,11.496387866778079
327000,11.066850225806457,3.72591301590307,10.62774002642823,11.505960425184684
328000,11.062886485663089,3.7342739897465878,10.622790920046908,11.50298205127927
329000,11.043337951612909,3.718305531255601,10.605124317475486,11.481551585750331
330000,11.062506729390693,3.7425601271854636,10.621434617234824,11.503578841546561
331000,11.06421323835127,3.740198481586832,10.623419453323612,11.505007023378928
332000,11.114253833333356,3.734301494818031,10.674155026160715,11.554352640505996
333000,11.108529634408606,3.7521166462072837,10.666331257373466,11.550728011443747
334000,11.069193817204281,3.7140052497506755,10.631486984342398,11.506900650066164
335000,11.099167994623663,3.7317294475951237,10.659372311051612,11.538963678195714
336000,11.067831120071677,3.730420777529999,10.628189667253475,11.50747257288988
337000,11.038105781362026,3.7217092513562027,10.599491008441808,11.476720554282243
338000,11.071982456989225,3.7259376935416215,10.632869349276119,11.511095564702332
339000,11.042287297491049,3.6936869611367587,10.606975036839037,11.47759955814306
340000,11.069766091397854,3.721085414008988,10.631224839609434,11.508307343186274
341000,11.064098989247325,3.7117626750365194,10.626656450647184,11.501541527847467
342000,11.082967379928286,3.736602774033369,10.642597359989605,11.523337399866968
343000,11.070761808243729,3.730541019651903,10.63110618452516,11.510417431962297
344000,11.089477297491058,3.732612348038112,10.649577561412173,11.529377033569943
345000,11.072889566308257,3.7276051280027946,10.633579946364303,11.51219918625221
346000,11.057942283154137,3.722051579703734,10.619287165795308,11.496597400512966
347000,10.973783591397837,3.6951071034411918,10.53830396264899,11.409263220146682
348000,10.986850935483853,3.713620049629585,10.549189499629696,11.42451237133801
349000,11.071259935483889,3.6868914176259358,10.636748550336266,11.505771320631512
350000,11.15031069354836,3.7333730567947065,10.71032130562512,11.590300081471598
351000,11.117623501792114,3.738952559719272,10.676976552452068,11.55827045113216
352000,11.098870863799284,3.750964915173971,10.656808221775002,11.540933505823567
353000,11.003225750896082,3.700349326317175,10.56712831021163,11.439323191580534
354000,11.066699483870972,3.738150035571247,10.626147114446544,11.507251853295399
355000,11.104247290322592,3.7546899799760336,10.661745638063516,11.546748942581667
356000,11.046326240143365,3.7278113784501095,10.606992312955883,11.485660167330847
357000,11.141671715053759,3.746933336882379,10.70008420681276,11.583259223294759
358000,11.12316869713261,3.775772116934503,10.678182450809302,11.568154943455916
359000,11.056977720430092,3.7561208142302016,10.614307439995333,11.499648000864852
360000,11.04966516308242,3.7377498960861755,10.609159951315274,11.490170374849566
361000,11.102197853046615,3.7698793029802946,10.657906092799415,11.546489613293815
362000,11.056245071684597,3.7364654405050715,10.615891236920591,11.496598906448602
363000,11.074278331541205,3.7534055461099345,10.63192805372609,11.516628609356319
364000,11.065846444444432,3.721676157045448,10.627235571789553,11.50445731709931
365000,11.065007571684614,3.7230991796985133,10.626228991475038,11.50378615189419
366000,11.051877111111095,3.7287684934819842,10.612430385001394,11.491323837220795
367000,11.115650240143403,3.765674042690657,10.671854082632052,11.559446397654753
368000,11.083830191756299,3.728644938144989,10.644398027019458,11.52326235649314
369000,11.085014363799274,3.7039819522021196,10.648488807088013,11.521539920510536
370000,11.051880810035856,3.6967834277320657,10.61620362136265,11.487557998709061
371000,11.054442152329726,3.731075275022185,10.614723564988237,11.494160739671214
372000,11.006345274193553,3.6922368718336935,10.571203910983394,11.441486637403711
373000,11.10483621505378,3.7412287053053817,10.663921015022463,11.545751415085096
374000,11.048488991039445,3.7463745114847558,10.606967342073936,11.490010640004954
375000,11.07599760931901,3.768917888246,10.631819154727058,11.520176063910963
376000,11.07788589964156,3.736946618413612,10.637475356595194,11.518296442687925
377000,11.081233163082459,3.7623263979662736,10.637831535699993,11.524634790464924
378000,10.964428440860203,3.6791984110509857,10.53082369997307,11.398033181747337
379000,10.955532207885295,3.6920626702173514,10.520411374866303,11.390653040904287
380000,10.9180085250896,3.6712693381599486,10.485338249597447,11.350678800581754
381000,10.91561636021506,3.6986977004162136,10.479713568674473,11.351519151755646
382000,10.979787557347684,3.6916114589933446,10.544719900945992,11.414855213749377
383000,10.961277019713288,3.7256742267637817,10.522194962362564,11.400359077064012
384000,10.949936953405018,3.6867317926455545,10.515444380547608,11.384429526262428
385000,10.941193044802862,3.6567341828697315,10.510235781640905,11.37215030796482
386000,10.914513921146941,3.6485509612160287,10.48452107558587,11.344506766708012
387000,10.89491322580646,3.674959312126668,10.461808075641358,11.328018375971563
388000,10.954768046595023,3.7018912230079315,10.518488888688399,11.391047204501646
389000,10.949238587813607,3.6869641638219655,10.514718629305172,11.383758546322042
390000,10.959342976702517,3.681359785527598,10.525483511249,11.393202442156035
391000,10.955466569892462,3.6893684509293534,10.52066325882411,11.390269880960814
