ReturnLastEpisode,ReturnMean,Regret/t,LQGsigma_higher,LQGmu1_higher,Iteration,Regret,LQGmu1_actor
17.192792049458376,0.9858252321937141,0.1572079505416255,0.14999999,-1.0,1,0.1572079505416255,-1.1225296
17.26421253014005,0.9878728377178447,0.12149771020078859,0.14999999,-0.97979796,2,0.24299542040157718,-0.92683506
17.199362860672732,0.9873158914424915,0.13121085324294887,0.14999999,-0.959596,3,0.3936325597288466,-1.2675381
17.30211403798708,0.9885103422915458,0.11037963043544163,0.14999999,-0.93939394,4,0.44151852174176653,-0.8612848
17.385278556072173,0.9901807343386514,0.08124799313391903,0.14999999,-0.9191919,5,0.4062399656695952,-0.7183522
17.275517994307705,0.9902453940045691,0.08012032856031522,0.14999999,-0.8989899,6,0.4807219713618913,-0.91024244
17.363468820436232,0.9910120154740689,0.06675045013223725,0.14999999,-0.8787879,7,0.4672531509256608,-0.77015525
17.388840778582896,0.9917688333404331,0.053551546542845774,0.14999999,-0.85858583,8,0.4284123723427662,-0.63718104
17.340846964339246,0.9920516984709256,0.04861837866705798,0.14999999,-0.83838385,9,0.43756540800352184,-0.82393306
17.351685227351922,0.9923401365788326,0.043588018065160127,0.14999999,-0.8181818,10,0.4358801806516013,-0.7819412
17.377496739446098,0.9927106784757845,0.03712576738231861,0.14999999,-0.7979798,11,0.40838344120550474,-0.60204345
17.37034732053664,0.992985301411177,0.03233634338907206,0.14999999,-0.7777778,12,0.3880361206688647,-0.69721353
17.399161687050213,0.9933447669653377,0.026067264124511744,0.14999999,-0.75757575,13,0.33887443361865266,-0.56631684
17.39459824986751,0.9936341899420416,0.021019727410796003,0.14999999,-0.7373737,14,0.29427618375114406,-0.716622
17.34611175001217,0.993699677241059,0.019877628915931686,0.14999999,-0.7171717,15,0.2981644337389753,-0.8200241
17.386356545140924,0.9939012045276733,0.016362993037378315,0.14999999,-0.6969697,16,0.26180788859805304,-0.7418759
17.394251865187172,0.9941056529161801,0.0127974131418166,0.14999999,-0.67676765,17,0.2175560234108822,-0.57622665
17.38099475058644,0.9942451539474246,0.010364515156913612,0.14999999,-0.65656567,18,0.186561272824445,-0.64495796
17.290162997615813,0.9940958526218956,0.01296833027413862,0.14999999,-0.6363636,19,0.24639827520863378,-0.38866884
17.163180178608332,0.9935974251817651,0.02166090483001515,0.14999999,-0.61616164,20,0.43321809660030297,-0.28764722
17.29910174790315,0.993517594067559,0.023053159461769196,0.14999999,-0.5959596,21,0.48411634869715314,-0.41894156
17.28218415429395,0.9934009273498664,0.025087827018327437,0.14999999,-0.57575756,22,0.5519321944032036,-0.4249146
17.300928173647403,0.9933411347707523,0.02613060959807835,0.14999999,-0.5555556,23,0.6010040207558021,-0.3530196
17.39476539012446,0.9935105155040342,0.02317660960963937,0.14999999,-0.53535354,24,0.5562386306313449,-0.55831015
17.404601967428093,0.9936889067357721,0.020065466528130144,0.14999999,-0.5151515,25,0.5016366632032536,-0.5647301
17.357064987431094,0.9937487392471501,0.019021987529698484,0.14999999,-0.4949495,26,0.49457167577216055,-0.4467944
17.38374499726523,0.9938607996124128,0.017067654759516045,0.14999999,-0.47474748,27,0.46082667850693326,-0.546112
17.34976192625955,0.9938952638592573,0.016466598294549457,0.14999999,-0.45454547,28,0.46106475224738475,-0.40198258
17.342093486389196,0.9939121890504226,0.016171422960627256,0.14999999,-0.43434343,29,0.4689712658581904,-0.4837554
17.33990768630452,0.9939238081430548,0.01596878598512236,0.14999999,-0.41414142,30,0.47906357955367085,-0.41875133
17.10761929722418,0.99350502315343,0.023272396204177197,0.14999999,-0.3939394,31,0.7214442823294931,-0.2693241
17.31121350264498,0.9934772240903014,0.023757211865141126,0.14999999,-0.37373737,32,0.760230779684516,-0.3851508
17.237877659556982,0.9933236844590498,0.026434943034167727,0.14999999,-0.35353535,33,0.872353120127535,-0.36019874
17.31010889794423,0.993300991260484,0.026830712417156104,0.14999999,-0.33333334,34,0.9122442221833076,-0.32680064
17.31483052335156,0.993287330113316,0.027068962823764257,0.14999999,-0.3131313,35,0.947413698831749,-0.4005841
17.347357565559374,0.9933262357714187,0.026390448146454897,0.14999999,-0.2929293,36,0.9500561332723763,-0.51684994
17.369719975564436,0.9933976937798971,0.02514422047859301,0.14999999,-0.27272728,37,0.9303361577079414,-0.5545974
17.367242978913772,0.9934616532188643,0.024028767863004487,0.14999999,-0.25252524,38,0.9130931787941705,-0.48686346
17.028511937091444,0.9930243159819707,0.03165592927442891,0.14999999,-0.23232323,39,1.2345812417027275,-0.23898154
16.66122158826596,0.9920823399463348,0.04808399133591923,0.14999999,-0.21212122,40,1.9233596534367692,-0.164719
16.707972091142636,0.9912516956222112,0.06257042834863742,0.14999999,-0.1919192,41,2.5653875622941342,-0.18648943
11.074263557737225,0.982769326118724,0.21050295248945025,0.14999999,-0.17171717,42,8.84112400455691,-0.013341144
14.819897132539833,0.979676196298249,0.26444713655853674,0.14999999,-0.15151516,43,11.371226872017079,-0.07933071
16.336524761324423,0.978700085864923,0.28147050251574224,0.14999999,-0.13131313,44,12.384702110692658,-0.1411039
10.142596562747796,0.9698749929307533,0.43538012328766357,0.14999999,-0.11111111,45,19.59210554794486,-0.00116162
16.158402151716434,0.9689323601463048,0.4518196390484441,0.14999999,-0.09090909,46,20.78370339622843,-0.1445013
14.474059008745671,0.9659749604876503,0.5033966890953778,0.14999999,-0.07070707,47,23.659644387482757,-0.061662342
10.40700380647257,0.9582823960949324,0.6375550121043789,0.14999999,-0.05050505,48,30.60264058101019,-0.011496939
