LQGsigma_higher,LQGmu1_actor,ReturnMean,LQGmu1_higher,Regret/t,ReturnLastEpisode,Regret,Iteration
0.14999999,-0.89485383,0.9918199202468954,-1.0,0.05266059089414554,17.297339409105856,0.05266059089414554,1
0.14999999,-0.9964579,0.989066567676968,-0.97979796,0.10067905971367885,17.20130247146679,0.2013581194273577,2
0.14999999,-0.8204492,0.9908591335774058,-0.959596,0.06941671041004227,17.343107988197232,0.2082501312301268,3
0.14999999,-0.9035989,0.9909617848125801,-0.93939394,0.0676264728686018,17.28774423975572,0.2705058914744072,4
0.14999999,-0.84424746,0.9913424258870018,-0.9191919,0.06098809253068751,17.31556542882097,0.30494046265343755,5
0.14999999,-0.6668013,0.9923895502696373,-0.8989899,0.04272624329752498,17.39858300286829,0.2563574597851499,6
0.14999999,-0.70138055,0.9929487755902825,-0.8787879,0.03297335370547368,17.375543983846836,0.2308134759383158,7
0.14999999,-0.9574919,0.9923849920385878,-0.85858583,0.042805738847028874,17.238367565162086,0.342445910776231,8
0.14999999,-0.47108197,0.9928412142599221,-0.83838385,0.03484922330695639,17.378802901013625,0.3136430097626075,9
0.14999999,-0.82900184,0.9929368082627864,-0.8181818,0.03318206389700222,17.331822370792587,0.33182063897002223,10
0.14999999,-0.78145105,0.9930742509999195,-0.7979798,0.030785062561399457,17.34318495079463,0.338635688175394,11
0.14999999,-0.7869481,0.9932722801044783,-0.7777778,0.027331434977894215,17.360658468440665,0.3279772197347306,12
0.14999999,-0.637006,0.9935004202794452,-0.75757575,0.023352670326471633,17.3743925054906,0.30358471424413125,13
0.14999999,-0.8765722,0.9933543094129068,-0.7373737,0.02590084383889974,17.290972900499536,0.3626118137445964,14
0.14999999,-0.6745624,0.9936281821644987,-0.7171717,0.021124503051137347,17.395744267977538,0.3168675457670602,15
0.14999999,-0.8952043,0.9934907060356731,-0.6969697,0.02352208673785494,17.290514157961383,0.37635338780567906,16
0.14999999,-0.52932096,0.9937491413051842,-0.67676765,0.019014975637584,17.403098801966753,0.32325458583892797,17
0.14999999,-0.7932345,0.9938007498237895,-0.65656567,0.018114923073107764,17.34718597052299,0.3260686153159398,18
0.14999999,-0.51023096,0.9939136306947323,-0.6363636,0.016146280683866365,17.36928928232248,0.30677933299346094,19
