LQGmu1_actor,LQGsigma_higher,ReturnLastEpisode,Regret/t,Iteration,ReturnMean,Regret,LQGmu1_higher
-0.23029396,0.14999999,16.995107054281753,0.06401224350650866,38,0.9911690227347182,2.4324652532473294,-0.25252524
-0.15078926,0.14999999,16.380733993008434,0.08722387846766402,39,0.9898380803630923,3.401731260238897,-0.23232323
-0.3038086,0.14999999,17.11808952139067,0.09084104347120574,40,0.9896306741128893,3.6336417388482296,-0.21212122
-0.44202107,0.14999999,17.26353852368384,0.09073422476010706,41,0.9896367990389844,3.7201032151643894,-0.1919192
-0.4255596,0.14999999,17.371418472228,0.08806392245086643,42,0.9897899127035051,3.69868474293639,-0.17171717
-0.05153408,0.14999999,13.445214937222335,0.17682487920265247,43,0.9847004083026,7.603469805714056,-0.15151516
-0.2409606,0.14999999,16.82477492765826,0.184743065410359,44,0.9842463838640846,8.128694878055796,-0.13131313
0.03480444,0.14999999,9.093624206632217,0.3641126815871907,45,0.9739614288080737,16.38507067142358,-0.11111111
0.00661847,0.14999999,10.466325080855514,0.5058422954471319,46,0.9658347307656459,23.268745590568066,-0.09090909
-0.20847972,0.14999999,16.92655726771316,0.504089113252232,47,0.965935257267647,23.692188322854907,-0.07070707
0.1311639,0.14999999,8.948016964801347,0.6686285699594491,48,0.9565006553922331,32.09417135805356,-0.05050505
0.116155475,0.14999999,8.981812280213305,0.8257624301600052,49,0.9474906863440361,40.462359077840254,-0.030303031
0.174688,0.14999999,8.826816471283614,0.9797108521311328,50,0.9386633685704622,48.98554260655664,-0.01010101
-0.33854154,0.14999999,17.177985463691304,0.963873669467948,51,0.939571463906654,49.15755714286534,0.01010101
0.16683689,0.14999999,8.851229224370028,1.1087755368941408,52,0.9312628705909319,57.656327918495315,0.030303031
-0.062927336,0.14999999,14.523130670233703,1.1411924009105965,53,0.9294041054523737,60.48319724826161,0.05050505
0.19447458,0.14999999,8.760311848250295,1.279127507407617,54,0.9214949823734161,69.07288540001132,0.07070707
-0.027203746,0.14999999,11.850054600261767,1.3558696509045374,55,0.9170946301086844,74.57283079974955,0.09090909
0.1968784,0.14999999,8.751746697865883,1.48519793039078,56,0.9096790177528219,83.17108410188368,0.11111111
0.12758891,0.14999999,8.956439103122248,1.6063972806800253,57,0.9027295137224752,91.56464499876144,0.13131313
0.32326445,0.14999999,8.153217738332433,1.737265987248776,58,0.8952255741256432,100.761427260429,0.15151516
0.27587587,0.14999999,8.41172079043737,1.8593170588134176,59,0.8882272328662028,109.69970646999164,0.17171717
0.018853933,0.14999999,9.125009061540915,1.9654116234741787,60,0.8821438289292325,117.92469740845073,0.1919192
0.046006247,0.14999999,9.08538244078214,2.0686772945519443,61,0.8762226321931221,126.1893149676686,0.21212122
0.5197755,0.14999999,6.644880118907609,2.207974755625177,62,0.8682353924526846,136.894434848761,0.23232323
0.12176037,0.14999999,8.96967129046928,2.3059486279093924,63,0.8626176245464795,145.2747635582917,0.25252524
0.29932362,0.14999999,8.288925105860807,2.4114974758192327,64,0.8565655117076125,154.3358384524309,0.27272728
0.34476468,0.14999999,8.022449610219695,2.517898289880172,65,0.8504645475986137,163.6633888422112,0.2929293
0.12025529,0.14999999,8.972987680174924,2.6066727448793374,66,0.8453742692156341,172.04040116203626,0.3131313
0.6465583,0.14999999,5.298565639011029,2.7476393361645557,67,0.8372913224676284,184.09183552302522,0.33333334
0.72883964,0.14999999,4.268195694610688,2.899612350417861,68,0.828577273485214,197.17363982841454,0.35353535
0.376345,0.14999999,7.81511042672326,2.9957757884303082,69,0.8230633148835829,206.70852940169127,0.37373737
0.26372188,0.14999999,8.47143149046742,3.079815684446055,70,0.8182445135065333,215.58709791122385,0.3939394
0.49991262,0.14999999,6.829285338902389,3.184617078483401,71,0.8122352592612726,226.10781257232145,0.41414142
0.63744354,0.14999999,5.4051205423290245,3.3062873893054503,72,0.8052587506132193,238.05269202999241,0.43434343
0.49956506,0.14999999,6.832448050940815,3.405071835329474,73,0.799594504854961,248.5702439790516,0.45454547
0.551407,0.14999999,6.336386460869235,3.507889966461924,74,0.7936989698129627,259.58385751818236,0.47474748
0.67279226,0.14999999,4.983437169921487,3.6260056046434785,75,0.7869262841374148,271.9504203482609,0.4949495
0.34934646,0.14999999,7.9934944096137555,3.701406920245357,76,0.7826028142061144,281.3069259386471,0.5151515
0.49267069,0.14999999,6.894731618741288,3.7891194067520235,77,0.7775734285119249,291.7621943199058,0.53535354
0.7276629,0.14999999,4.2838000526712765,3.9080563367594165,78,0.7707536504151706,304.8283942672345,0.5555556
0.3963727,0.14999999,7.674209033699395,3.981065635867533,79,0.7665673373929163,314.5041852335351,0.57575756
0.48484364,0.14999999,6.964391749398675,4.061122418551705,80,0.7619769255417597,324.8897934841364,0.5959596
0.45943457,0.14999999,7.18284181890452,4.136505576113974,81,0.7576544967824552,335.0569516652319,0.61616164
0.6727975,0.14999999,4.983372910197933,4.236872911646756,82,0.7518994890110802,347.423578755034,0.6363636
0.57909423,0.14999999,6.0514065261105365,4.321953882276186,83,0.7470209929887504,358.72217222892345,0.65656567
0.6700274,0.14999999,5.017240343547839,4.417320617683043,84,0.7415527168759719,371.0549318853756,0.67676765
0.80918896,0.14999999,3.1430466552321326,4.532492767413452,85,0.7349488092079438,385.26188523014343,0.6969697
1.0419976,0.14999999,,4.681533549187715,86,0.7264028928218049,402.61188523014346,0.7171717
0.75333315,0.14999999,3.9376638081663162,4.781887602551461,87,0.720648646642691,416.02422142197713,0.7373737
0.6048306,0.14999999,5.773988168027515,4.859093559703973,88,0.716221699558258,427.6002332539496,0.75757575
0.93040097,0.14999999,1.2232469248711186,4.985696475607623,89,0.7089623580500212,443.7269863290785,0.7777778
0.87060595,0.14999999,2.2037383821271628,5.0985916438550145,90,0.7024890112468452,458.8732479469513,0.7979798
0.8058219,0.14999999,3.192556381978435,5.198139467746954,91,0.6967809938218485,473.03069156497287,0.8181818
0.69622004,0.14999999,4.691424313475426,5.279231165777146,92,0.6921312404944294,485.6892672514974,0.83838385
0.7774107,0.14999999,3.602097816074896,5.37029214446691,93,0.6869098541016677,499.43716943542256,0.85858583
0.78604096,0.14999999,3.479248560312573,5.46072256250117,94,0.681724623709795,513.30792087511,0.8787879
0.80418,0.14999999,3.216623741512267,5.552013654037871,95,0.6764900427730576,527.4412971335977,0.8989899
0.8259705,0.14999999,2.8932109437791023,5.644771731143944,96,0.6711713456912873,541.8980861898186,0.9191919
1.0505315,0.14999999,,5.7654441875239035,97,0.6642520534676658,559.2480861898187,0.93939394
1.0514872,0.14999999,,5.883653940712436,98,0.6574739712894243,576.5980861898187,0.959596
1.0203503,0.14999999,,5.999475618078977,99,0.6508328200642787,593.9480861898187,0.97979796
1.193111,0.14999999,,6.112980861898187,100,0.6443244918636358,611.2980861898187,1.0
-0.7993159,0.14999999,17.327977813326218,6.052674340361312,101,0.6477824346123099,611.3201083764925,-0.6363636
-0.6760449,0.14999999,17.38304715787261,5.993010404104116,102,0.6512035318747639,611.2870612186199,-0.7373737
-0.6588366,0.14999999,17.408165911079234,5.934261119490687,103,0.6545721835154422,611.2288953075407,-0.75757575
-0.46605462,0.14999999,17.362456513408652,5.87708114225127,104,0.6578508519351334,611.216438794132,-0.43434343
-0.70677394,0.14999999,17.381846240359028,5.820805643369266,105,0.6610776580636888,611.184592553773,-0.67676765
-0.2164488,0.14999999,16.865759365704346,5.770460690453478,106,0.6639644099510619,611.6688331880687,-0.3939394
-0.4482104,0.14999999,17.362856094679053,5.7164110008728,107,0.6670635893994953,611.6559770933897,-0.4949495
-0.23095056,0.14999999,16.98682818337809,5.666843971388996,108,0.6699057355854934,612.0191489100116,-0.53535354
-0.3624245,0.14999999,17.301772211570047,5.6152970339306565,109,0.6728614086048936,612.0673766984415,-0.37373737
-0.17971912,0.14999999,16.687265556308855,5.570273737655752,110,0.6754430196298309,612.7301111421327,-0.17171717
-0.58979446,0.14999999,17.423083494064308,5.51943268151413,111,0.6783582178030889,612.6570276480684,-0.61616164
-0.8837129,0.14999999,17.30306121120066,5.4705711289006045,112,0.6811599123336809,612.7039664368677,-0.7979798
-0.511463,0.14999999,17.375910943151627,5.421929694634656,113,0.683948985399389,612.6780554937161,-0.85858583
-0.8708535,0.14999999,17.310727217165812,5.374713405934651,114,0.6866563414028296,612.7173282765502,-0.97979796
-0.73891675,0.14999999,17.36196664730958,5.327872709819484,115,0.6893421611342039,612.7053616292407,-0.8787879
-0.72501135,0.14999999,17.382523096740393,5.281662401142244,116,0.6919918347968896,612.6728385325002,-0.5959596
-0.70098734,0.14999999,17.381102239205696,5.236254156352945,117,0.6945955185577439,612.6417362932946,-1.0
-0.7268316,0.14999999,17.361274465609696,5.191783574810889,118,0.6971454372241463,612.6304618276848,-0.83838385
-0.5812174,0.14999999,17.4106499357323,5.147645478083635,119,0.699676291394287,612.5698118919526,-0.45454547
-0.46197432,0.14999999,17.34015472025473,5.1048304764308154,120,0.7021312800211689,612.5796571716978,-0.5555556
-0.67676866,0.14999999,17.371268098137968,5.062466025401321,121,0.7045604343233187,612.5583890735599,-0.7171717
0.06756616,0.14999999,9.06308868983241,5.088895904784652,122,0.7030449595880361,620.8453003837275,-0.2929293
-0.9007506,0.14999999,17.29074793103174,5.048004491485331,123,0.7053896507175842,620.9045524526957,-0.7777778
-0.96896374,0.14999999,17.229671404700653,5.008265169741896,124,0.7076682815514969,621.0248810479951,-0.959596
-0.64758605,0.14999999,17.37865685243833,4.967969793564454,125,0.7099787962405704,620.9962241955568,-0.57575756
-1.0322351,0.14999999,17.200715818259958,4.929726256962674,126,0.7121716595778285,621.1455083772969,-0.93939394
-0.18277347,0.14999999,16.650660714493974,4.896416123329157,127,0.7140816443045209,621.844847662803,-0.1919192
-0.4669037,0.14999999,17.356957194396195,4.858108519284428,128,0.7162781812336912,621.8378904684068,-0.5151515
-0.23897067,0.14999999,16.88774517150819,4.824032134084486,129,0.7182321024034127,622.3001452968987,-0.3131313
-0.2127935,0.14999999,16.803555381928643,4.791127614730539,130,0.7201188294305887,622.8465899149701,-0.41414142
-0.27926013,0.14999999,17.144993851427074,4.756119053920176,131,0.7221262010366875,623.051596063543,-0.35353535
-0.53455365,0.14999999,17.397059936915333,4.719731334292634,132,0.7242126528501932,623.0045361266277,-0.6969697
-0.8508109,0.14999999,17.31329348892052,4.684520621336144,133,0.7262316157490746,623.0412426377072,-0.8989899
-0.6896917,0.14999999,17.374358462293483,4.649379732652342,134,0.7282465749625954,623.0168841754138,-0.9191919
-1.043499,0.14999999,17.195218078194504,4.616086415534958,135,0.7301555954395097,623.1716660972193,-0.8181818
-0.4235291,0.14999999,17.34591263327077,4.582174657823151,136,0.732100076959682,623.1757534639485,-0.27272728
-0.3509193,0.14999999,17.299755598156928,4.549094874932785,137,0.7339968535015607,623.2259978657916,-0.47474748
0.07334166,0.14999999,9.055679199007134,4.5762341932375685,138,0.7324406999290388,631.5203186667844,0.01010101
-0.123149246,0.14999999,16.020120501653356,4.552879123490151,139,0.733779866772354,632.850198165131,-0.21212122
-0.5579804,0.14999999,17.380276121617715,4.520142300310809,140,0.7356569781931879,632.8199220435133,-0.33333334
-0.4238039,0.14999999,17.309121266234367,4.488374473597723,141,0.7374785278900391,632.860800777279,-0.25252524
-0.32172495,0.14999999,17.195532995177413,4.457853998465504,142,0.739228555133859,633.0152677821015,-0.07070707
-0.73239434,0.14999999,17.382828662442336,4.4264506232144,143,0.7410292073844957,632.9824391196593,-0.65656567
-0.097935274,0.14999999,15.734439027498025,4.406930556195564,144,0.7421484772823648,634.5980000921612,-0.13131313
-0.17422065,0.14999999,16.595682448465414,4.38174012168066,145,0.7435928829311551,635.3523176436958,-0.23232323
0.0023792908,0.14999999,9.299161673682853,4.406870931301459,146,0.7421518961409718,643.4031559700129,0.05050505
-0.42244422,0.14999999,17.292142226132658,4.377285807781498,147,0.7438482908382172,643.4610137438802,-0.15151516
-0.23006144,0.14999999,17.008338976382483,4.350018072753364,148,0.7454118077549681,643.8026747674978,0.09090909
0.015020974,0.14999999,9.131665946212474,4.37597992497507,149,0.7439231694395033,652.0210088212854,-0.09090909
-0.045772612,0.14999999,13.062016190533042,4.375393284205015,150,0.7439568070983367,656.3089926307523,0.1919192
0.021995194,0.14999999,9.341326120121796,4.3994547451035135,151,0.7425771361752577,664.3176665106305,-0.11111111
0.20261669,0.14999999,8.730875027393916,4.427215733442345,152,0.7409853363851869,672.9367914832366,0.21212122
-0.23080687,0.14999999,16.962107055708465,4.400814930898877,153,0.7424991438704777,673.3246844275282,-0.030303031
0.6161645,0.14999999,5.647992372484567,4.448225273084699,154,0.7397806609469787,685.0266920550436,0.3131313
0.32348776,0.14999999,8.1519027946116,4.478869608131819,155,0.7380235316438181,694.224789260432,0.25252524
0.1428345,0.14999999,8.91890277100895,4.504204400573224,156,0.7365708485909852,702.655886489423,0.13131313
-0.028920854,0.14999999,11.915277831416217,4.510131265337622,157,0.736231005427889,708.0906086580068,-0.05050505
0.04269364,0.14999999,9.099553520420411,4.533804146440421,158,0.7348736154563983,716.3410551375864,0.030303031
-0.30566105,0.14999999,17.171240111452164,4.506413930981976,159,0.7364441553336026,716.5198150261342,-0.01010101
0.027507484,0.14999999,9.139192644572057,4.529566389884764,160,0.7351166060845896,724.7306223815622,0.07070707
0.3322126,0.14999999,8.09981616935227,4.558886995106894,161,0.7334353787209354,733.9808062122099,0.11111111
0.331074,0.14999999,8.10669215462643,4.58780317319496,162,0.731777340986528,743.2241140575835,0.3939394
0.017828494,0.14999999,9.127769489940205,4.610100273421125,163,0.7304988375331929,751.4463445676433,0.17171717
0.25579676,0.14999999,8.508917615688587,4.635898944828993,164,0.7290195559157693,760.2874269519548,0.27272728
-0.19479406,0.14999999,16.579528560236017,4.612472111464963,165,0.7303628376453581,761.0578983917188,0.15151516
0.19898695,0.14999999,8.744147047961546,4.636528622552755,166,0.7289834505417003,769.6637513437573,0.2929293
0.28103304,0.14999999,8.385571540252224,4.662444190440151,167,0.7274974661444872,778.6281798035051,0.5151515
0.2858907,0.14999999,8.360498032184179,4.688200486734053,168,0.7260206142927726,787.6176817713209,0.37373737
0.58888495,0.14999999,5.947291581542388,4.727931302898098,169,0.7237424711641003,799.0203901897785,0.57575756
0.659586,0.14999999,5.143640022849809,4.771922059805463,170,0.7212200653781276,811.2267501669287,0.61616164
0.31209135,0.14999999,8.217850700599536,4.797420464715375,171,0.7197580008764124,820.3588994663291,0.5959596
0.77561307,0.14999999,3.6275156503877595,4.8493103710229155,172,0.7167826622119893,834.0813838159414,0.53535354
0.4165354,0.14999999,7.524979911271468,4.878071698870924,173,0.715133503505108,843.9064039046699,0.45454547
0.43940482,0.14999999,7.346757725927539,4.90752670217668,174,0.7134445698293191,853.9096461787424,0.41414142
0.12522697,0.14999999,8.961875815094563,4.927415830649416,175,0.7123041381508366,862.2977703636478,0.23232323
0.8135693,0.14999999,3.078328580894201,4.980508191947464,176,0.7092598513791596,876.5694417827536,0.47474748
0.51170576,0.14999999,6.720665427891705,5.0124224652817055,177,0.707429904513664,887.1987763548619,0.65656567
0.7199762,0.14999999,4.385113145853805,5.057099231511282,178,0.7048681633307755,900.1636632090082,0.75757575
0.7043427,0.14999999,4.587846804663307,5.100144225722597,179,0.7023999870571909,912.9258164043449,0.43434343
0.558306,0.14999999,6.266682066675298,5.13338407965372,180,0.7004940321299475,924.0091343376696,0.33333334
0.7441867,0.14999999,4.062370181488769,5.178435161083872,181,0.6979108279195031,937.2967641561809,0.67676765
0.8179521,0.14999999,3.0132247182605485,5.228755711197365,182,0.6950254752753808,951.6335394379204,0.4949495
0.60396624,0.14999999,5.78350132650898,5.263388186401155,183,0.6930396682109433,963.2000381114113,0.6363636
0.6510306,0.14999999,5.245729273498395,5.300566895858222,184,0.6909078614760197,975.3043088379129,0.83838385
0.6087102,0.14999999,5.731122903484469,5.3347199239698835,185,0.688949545643929,986.9231859344285,0.5555556
0.11600798,0.14999999,8.98212404340017,5.351027214467894,186,0.6880144945832632,995.2910618910283,0.35353535
0.52604413,0.14999999,6.585191411287939,5.379977917003959,187,0.6863544772360117,1006.0558704797404,0.7373737
0.7787311,0.14999999,3.5833899082010605,5.424587662614571,188,0.6837965789785225,1019.8224805715394,0.85858583
0.911519,0.14999999,1.5398984711984487,5.479537471430375,189,0.6806457871886256,1035.6325821003409,0.8787879
0.6754083,0.14999999,4.95132544815749,5.515953982379913,190,0.678557684496565,1048.0312566521834,0.8989899
0.69930166,0.14999999,4.652270051193329,5.553554903670105,191,0.6764016683675401,1060.72898660099,0.8181818
0.957814,0.14999999,0.7519749991639494,5.6110781854261775,192,0.6731033150558386,1077.3270116018261,0.6969697
0.9621315,0.14999999,0.676502824440509,5.668396418535677,193,0.6698167191206611,1094.0005087773857,0.9191919
0.69462603,0.14999999,4.711609496954414,5.704324223095007,194,0.6677566385840021,1106.6388992804314,0.7979798
0.92848456,0.14999999,1.2556811963456376,5.7576062465850555,195,0.664701476686637,1122.7332180840858,0.7777778
-0.9134966,0.14999999,17.28434917265398,5.728565657711386,196,0.666366648067008,1122.7988689114318,-0.75757575
-0.69221133,0.14999999,17.35824455762032,5.69944479367417,197,0.6680364223810684,1122.7906243538114,-0.61616164
-0.86097884,0.14999999,17.319820756170284,5.670812139382026,198,0.669678203017086,1122.820803597641,-0.7373737
-0.51607215,0.14999999,17.354547138137068,5.642292746027659,199,0.6713134893332767,1122.816256459504,-0.67676765
-0.5155277,0.14999999,17.352847895608008,5.61406704281948,200,0.6729319356181495,1122.813408563896,-0.43434343
-0.4712792,0.14999999,17.34502771541541,5.58616109874866,201,0.6745320470901003,1122.8183808484805,-0.4949495
-0.7681058,0.14999999,17.351465173319443,5.558499582550302,202,0.6761181432023914,1122.816915675161,-0.85858583
-0.67332506,0.14999999,17.39569402496234,5.530892717488663,203,0.6777011056485862,1122.7712216501986,-0.6363636
-0.41998717,0.14999999,17.338013688193936,5.50383925471571,204,0.6792523363121731,1122.7832079620048,-0.5959596
-0.47744325,0.14999999,17.351406210704006,5.476984398786833,205,0.6807921789686454,1122.7818017513007,-0.45454547
-0.8151362,0.14999999,17.33868283795179,5.450452033559946,206,0.6823135301857837,1122.793118913349,-1.0
-0.94868326,0.14999999,17.249473688953643,5.424606981760364,207,0.6837954712293376,1122.8936452243954,-0.8787879
-1.0240155,0.14999999,17.19915918684198,5.399252336719007,208,0.6852492926193238,1123.0444860375535,-0.83838385
-0.5286739,0.14999999,17.36050578995726,5.373368326543522,209,0.686733467514707,1123.0339802475962,-0.7171717
-0.48612565,0.14999999,17.360045491979214,5.347733022645796,210,0.6882033817290263,1123.0239347556171,-0.37373737
-0.86022776,0.14999999,17.315428570144256,5.322552162016459,211,0.6896472384164882,1123.0585061854729,-0.7979798
-0.9761724,0.14999999,17.218024182987275,5.29806831133248,212,0.6910511289373588,1123.1904820024856,-0.97979796
-0.5714405,0.14999999,17.38799870520375,5.273016353508366,213,0.6924875944089248,1123.1524832972818,-0.57575756
-0.6390461,0.14999999,17.4117727008133,5.2480874326937785,214,0.6939170050060914,1123.0907105964686,-0.5555556
-0.64784616,0.14999999,17.40035190444636,5.223443528800103,215,0.695330072889903,1123.0403586920222,-0.6969697
-0.5178223,0.14999999,17.369804688047335,5.199169231499884,216,0.6967219477350992,1123.020554003975,-0.5151515
-0.96920305,0.14999999,17.229416361951017,5.175765611253567,217,0.6980638984372962,1123.141137642024,-0.7777778
-1.0899149,0.14999999,17.197354531123526,5.1527237757380755,218,0.6993851046021754,1123.2937831109004,-0.9191919
-0.33512953,0.14999999,17.22726944733237,5.129755770153279,219,0.7007020773994688,1123.4165136635681,-0.27272728
-0.8087157,0.14999999,17.34725880129444,5.10645115846488,220,0.7020383510054549,1123.4192548622736,-0.8989899
-0.9343919,0.14999999,17.25665365010135,5.083767426299422,221,0.7033390237213643,1123.5126012121723,-0.959596
-0.5192244,0.14999999,17.407289400074703,5.060609512667106,222,0.7046668857415658,1123.4553118120975,-0.47474748
-0.98835045,0.14999999,17.21481732677469,5.0385223967951696,223,0.7059333488076173,1123.5904944853228,-0.93939394
-0.2932207,0.14999999,17.13206421833874,5.01700192083475,224,0.7071673210530541,1123.808430266984,-0.33333334
-0.8265544,0.14999999,17.333512405472025,4.994777412717831,225,0.708441662114804,1123.824917861512,-0.8181818
-0.36507127,0.14999999,17.226074810690058,4.973224969251424,226,0.7096774673594374,1123.9488430508218,-0.35353535
-0.7997595,0.14999999,17.34984757582159,4.95131716068282,227,0.710933649043417,1123.9489954750002,-0.53535354
-0.3880546,0.14999999,17.252901498948713,4.930026727965138,228,0.7121544307359446,1124.0460939760515,-0.25252524
-0.8901259,0.14999999,17.288467826596058,4.908766926416836,229,0.7133734560540812,1124.1076261494554,-0.65656567
-0.45123705,0.14999999,17.307613498566706,4.887608750656038,230,0.7145866542055032,1124.1500126508888,-0.3939394
-0.28672037,0.14999999,16.976194450177672,4.868068477059355,231,0.715707082737423,1124.523818200711,-0.3131313
-0.09317122,0.14999999,15.542446890043443,4.854876600477016,232,0.7164634976790708,1126.3313713106677,-0.07070707
0.02723375,0.14999999,9.150352329451014,4.869231841121102,233,0.7156403760825062,1134.5310189812167,-0.17171717
-0.5242095,0.14999999,17.330272400856497,4.848507464018634,234,0.7168287004576478,1134.5507465803603,-0.41414142
0.049787596,0.14999999,9.107543658214045,4.862949799668708,235,0.7160005848813822,1142.7932029221463,-0.1919192
0.74269,0.14999999,4.082631382468171,4.898561743812196,236,0.7139586156070995,1156.0605715396782,0.7171717
0.89589614,0.14999999,1.7969864072923283,4.94351723684551,237,0.7113808923827122,1171.6135851323859,0.93939394
0.961616,0.14999999,0.6855321948486551,4.99276492830898,238,0.7085570568630178,1188.2780529375373,0.959596
1.0919964,0.14999999,,5.044468840742834,239,0.7055923829849299,1205.6280529375372,0.97979796
0.8276549,0.14999999,2.8678507368933186,5.08379250916935,240,0.7033375854834094,1220.110202200644,1.0
-0.2645437,0.14999999,17.12266570048114,5.063641230291132,241,0.7044930487218394,1220.3375365001627,-0.21212122
-0.25318855,0.14999999,17.065438697411523,5.04389296612707,242,0.7056254033184023,1220.6220978027511,-0.23232323
-0.10274456,0.14999999,16.138115733000998,5.028123383003087,243,0.706529622534227,1221.8339820697502,-0.13131313
0.09925556,0.14999999,9.014957113509801,5.04167633178787,244,0.7057525039112464,1230.1690249562403,-0.15151516
-0.032645375,0.14999999,12.31730004878778,5.041639693499806,245,0.7057546047305161,1235.2017249074524,0.09090909
-0.327223,0.14999999,17.17571454323304,5.021853700667559,246,0.7068891226681451,1235.3760103642194,-0.2929293
-0.16799816,0.14999999,16.63890876635659,5.004401221043979,247,0.7078898382428916,1236.0871015978628,0.01010101
-0.1876202,0.14999999,16.70033272422126,4.9868418099743606,248,0.7088966852078926,1236.7367688736415,-0.01010101
-0.0528816,0.14999999,13.572578007342061,4.981984702274295,249,0.7091751890897772,1240.5141908662995,-0.030303031
0.065016456,0.14999999,9.066166480899149,4.995192097541602,250,0.7084178843152756,1248.7980243854004,0.15151516
0.11802882,0.14999999,8.9778179979946,5.008646240587274,251,0.7076464311589871,1257.1702063874059,0.05050505
0.42378712,0.14999999,7.469498203701102,5.027979000728987,252,0.7065379013343476,1267.0507081837047,0.1919192
-0.06768394,0.14999999,14.299380158756033,5.020163351877268,253,0.7069860463373131,1270.1013280249488,-0.05050505
-0.8107196,0.14999999,17.348100255221013,5.0004064085422355,254,0.7081188985927622,1270.1032277697277,-0.61616164
