Regret,Regret/t,ReturnMean,LQGsigma_higher,Iteration,ReturnLastEpisode,LQGmu1_actor,LQGmu1_higher
0.159737543705873,0.159737543705873,0.9856801867141128,0.14999999,1,17.19026245629413,-1.2079408,-1.0
0.2420710502971808,0.1210355251485904,0.987899339154324,0.14999999,2,17.267666493408694,-0.9221727,-0.97979796
0.39554729720115134,0.13184909906705045,0.9872792947782655,0.14999999,3,17.19652375309603,-1.0350912,-0.959596
0.4746104369727391,0.11865260924318477,0.9880359742406432,0.14999999,4,17.270936860228414,-0.9139695,-0.93939394
0.5872339518570584,0.11744679037141167,0.9881051152309972,0.14999999,5,17.237376485115682,-0.9451425,-0.9191919
0.7381299799072458,0.1230216633178743,0.9877854550849844,0.14999999,6,17.199103971949814,-1.0268048,-0.8989899
0.8403594748759922,0.12005135355371317,0.9879557710118284,0.14999999,7,17.247770505031255,-0.9470842,-0.8787879
0.8138456282391253,0.10173070352989066,0.989006266999433,0.14999999,8,17.37651384663687,-0.48285013,-0.85858583
0.7659514433643793,0.08510571592937548,0.9899595346370772,0.14999999,9,17.397894184874747,-0.63496363,-0.83838385
0.7930794859657659,0.0793079485965766,0.9902919754245083,0.14999999,10,17.322871957398615,-0.85552853,-0.8181818
0.7822236643968452,0.07111124221789501,0.9907619700563135,0.14999999,11,17.360855821568922,-0.48577392,-0.7979798
0.8305102910132618,0.06920919091777182,0.9908710326308618,0.14999999,12,17.301713373383585,-0.87521374,-0.7777778
0.8637772177908438,0.06644440136852645,0.991029564141713,0.14999999,13,17.31673307322242,-0.85872495,-0.75757575
0.9340144515196975,0.06671531796569267,0.9910140299331599,0.14999999,14,17.279762766271148,-0.9142386,-0.7373737
1.0749007516640923,0.07166005011093948,0.9907305017138224,0.14999999,15,17.209113699855607,-0.9865843,-0.7171717
1.036399092328363,0.06477494327052269,0.9911252899500849,0.14999999,16,17.38850165933573,-0.69354033,-0.6969697
1.0997735292954651,0.06469256054679207,0.9911300137301152,0.14999999,17,17.2866255630329,-0.90396506,-0.67676765
1.1091990659106656,0.061622170328370314,0.9913060682151165,0.14999999,18,17.3405744633848,-0.80186176,-0.65656567
1.1100242278472514,0.05842232778143428,0.9914895454253766,0.14999999,19,17.349174838063416,-0.4474483,-0.6363636
1.0710269143308224,0.05355134571654112,0.9917688448557029,0.14999999,20,17.38899731351643,-0.67762315,-0.61616164
1.0374666335453853,0.04940317302597073,0.9920066987943824,0.14999999,21,17.38356028078544,-0.5523953,-0.5959596
1.0364318272885775,0.047110537604026254,0.9921381572474754,0.14999999,22,17.35103480625681,-0.79472595,-0.57575756
1.0623635664541204,0.04618972028061393,0.992190956405928,0.14999999,23,17.32406826083446,-0.7278429,-0.5555556
