ReturnMean,ReturnLastEpisode,Regret/t,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,Iteration,Regret
0.993033294092777,17.292224135101524,0.03149935102197115,-0.45454547,-0.46699527,0.14999999,28,0.8819818286151921
0.9930600198165161,17.332017451016423,0.03103325439995761,-0.43434343,-0.4819892,0.14999999,29,0.8999643775987707
0.9930839411850602,17.331482405622207,0.030616065732552163,-0.41414142,-0.46793798,0.14999999,30,0.9184819719765649
0.9931856217593321,17.374356519941912,0.028842756517246902,-0.3939394,-0.5369412,0.14999999,31,0.894125452034654
0.9932577891371122,17.361432413674233,0.02758415744876319,-0.37373737,-0.56531227,0.14999999,32,0.8826930383604221
0.993366912288443,17.38521839860519,0.025681049689552538,-0.35353535,-0.5417322,0.14999999,33,0.8474746397552337
0.9927053590126287,16.932044319883552,0.03721853881975539,-0.33333334,-0.23717281,0.14999999,34,1.2654303198716832
0.9926591229506075,17.284558968922482,0.03802489574140578,-0.3131313,-0.39137012,0.14999999,35,1.3308713509492023
0.9927492156164518,17.36853888358222,0.03645367964908283,-0.2929293,-0.5176302,0.14999999,36,1.312332467366982
0.9928303098647702,17.365874816905848,0.035039395958409075,-0.27272728,-0.42731255,0.14999999,37,1.2964576504611358
0.9805283873957243,9.16223054535545,0.2495849238185707,-0.25252524,0.017746955,0.14999999,38,9.484227105105687
0.980416733019241,17.024472235472594,0.2515321761444383,-0.23232323,-0.26181647,0.14999999,39,9.809754869633094
0.9765440725776813,14.396899899823449,0.3190713742452412,-0.21212122,-0.05255063,0.14999999,40,12.762854969809647
0.9769512617606865,17.322085179170802,0.31196999489363036,-0.1919192,-0.38038933,0.14999999,41,12.790769790638846
0.9758917639442007,16.26196904448694,0.33044763681314065,-0.17171717,-0.17301768,0.14999999,42,13.878800746151908
0.9763977498056101,17.399001280374982,0.32162324339016113,-0.15151516,-0.5031067,0.14999999,43,13.829799465776928
0.9758914455832852,16.639859148566696,0.3304531890275053,-0.13131313,-0.16437373,0.14999999,44,14.539940317210233
0.9657153985476461,9.033385097402899,0.5079234493290519,-0.11111111,0.088474,0.14999999,45,22.856555219807333
0.9654019777475109,16.590637847970395,0.5133895080834118,-0.09090909,-0.16409379,0.14999999,46,23.61591737183694
0.9621881632720565,14.202311042676122,0.5694384325353365,-0.07070707,-0.06694177,0.14999999,47,26.76360632916082
0.9604133047927149,15.294792037238226,0.600391964415054,-0.05050505,-0.088673346,0.14999999,48,28.818814291922592
0.9513561964192565,9.009765503962278,0.7583479344481697,-0.030303031,0.10208762,0.14999999,49,37.159048787960316
0.9427643224751688,9.099537986307412,0.9081902160330582,-0.01010101,0.037720155,0.14999999,50,45.40951080165291
0.9319663088407855,6.837624537001038,1.0965075738167034,0.01010101,0.4989957,0.14999999,51,55.921886264651874
0.9315407538766506,15.867565140308706,1.1039292523912148,0.030303031,-0.09425711,0.14999999,52,57.40432112434317
0.9231512224067872,8.49145901938468,1.2502426812256318,0.05050505,0.25951788,0.14999999,53,66.26286210495849
0.9149052759653946,8.334054798128474,1.3940519871635189,0.07070707,0.29092586,0.14999999,54,75.27880730683002
0.9077124811564093,9.056619232057944,1.5194943286322196,0.09090909,0.07263437,0.14999999,55,83.57218807477207
0.9002331244425774,8.525866730370884,1.6499343097214498,0.11111111,0.2521317,0.14999999,56,92.39632134440119
0.8930830739410415,8.59234348771165,1.7746311904682375,0.13131313,0.23721085,0.14999999,57,101.15397785668954
0.8864470154196831,8.862862894007339,1.8903640510807276,0.15151516,0.1629625,0.14999999,58,109.6411149626822
0.8799487999024526,8.7732321103097,2.003692929701229,0.17171717,0.19079119,0.14999999,59,118.2178828523725
0.8727338119443133,7.796543670901839,2.1295223196911777,0.1919192,0.37904462,0.14999999,60,127.77133918147067
0.8737913875341959,16.34556889584955,2.111078201403625,0.21212122,-0.12376568,0.14999999,61,128.77577028562112
0.8677734516199496,8.731848053239961,2.2160310037480833,0.23232323,0.20235279,0.14999999,62,137.39392223238116
0.8622572334705826,9.0731897911795,2.3122338482730425,0.25252524,0.06978285,0.14999999,63,145.67073244120166
0.8550930636209529,7.041406332364252,2.437176970450585,0.27272728,0.47604048,0.14999999,64,155.97932610883743
0.8482720646584966,7.180538605708874,2.556135192355824,0.2929293,0.4597098,0.14999999,65,166.14878750312855
0.8430817930960696,8.81965462842813,2.646653528404552,0.3131313,0.17692515,0.14999999,66,174.67913287470043
0.837545322798328,8.234091658090431,2.7432095703971644,0.33333334,0.3092203,0.14999999,67,183.79504121661
0.8324217698115062,8.530666471471108,2.8325643344873366,0.35353535,0.2510841,0.14999999,68,192.6143747451389
0.8266671418316239,7.592546539641518,2.9329250464564836,0.37373737,0.40752992,0.14999999,69,202.37182820549737
0.8202655730355376,6.602039767281377,3.0445684062602285,0.3939394,0.5242823,0.14999999,70,213.119788438216
0.8148540880397155,7.604714412512913,3.1389447045873675,0.41414142,0.40588692,0.14999999,71,222.8650740257031
0.8089445630006052,6.790582894302706,3.24200682126945,0.43434343,0.5041463,0.14999999,72,233.4244911314004
0.804177817724939,8.039354433374342,3.3251388588770694,0.45454547,0.34206134,0.14999999,73,242.73513669802605
0.7985698587528375,6.787453610087583,3.42294166335052,0.47474748,0.50448704,0.14999999,74,253.29768308793848
0.7908663413456639,3.8508575680665444,3.557291006931626,0.4949495,0.75963485,0.14999999,75,266.79682551987196
0.7847441815899683,5.678153566479177,3.6640614730709578,0.5151515,0.61347044,0.14999999,76,278.4686719533928
0.7787396684330203,5.622597898726707,3.7687801825281313,0.53535354,0.6184237,0.14999999,77,290.1960740546661
0.7740491000766135,7.200545870884619,3.850583694663865,0.5555556,0.45731348,0.14999999,78,300.3455281837815
0.7680584793808092,5.245778735484859,3.955060119598692,0.57575756,0.6510264,0.14999999,79,312.44974944829664
0.7635546213148127,7.111157106722938,4.033607404269672,0.5959596,0.4679247,0.14999999,80,322.6885923415737
0.7588742667919939,6.704736582615539,4.115232787147632,0.61616164,0.5134124,0.14999999,81,333.3338557589582
0.752974433080077,4.797533018114478,4.21812588708346,0.6363636,0.6877994,0.14999999,82,345.8863227408437
0.7480233903916256,5.9651408005292375,4.3044720715700535,0.65656567,0.58721805,0.14999999,83,357.2711819403145
0.7413476361956223,3.265815061452862,4.4208972247483524,0.67676765,0.80081373,0.14999999,84,371.3553668788616
0.7349936126658085,3.509898294655864,4.531711395108303,0.6969697,0.7838967,0.14999999,85,385.19546858420574
0.7264471753092294,,4.680761262607044,0.7171717,1.0976058,0.14999999,86,402.54546858420576
0.7215195825944684,5.1927008631402165,4.766698479552478,0.7373737,0.6554885,0.14999999,87,414.7027677210655
0.7173127281142045,6.126957812497097,4.840066021688278,0.75757575,0.57188463,0.14999999,88,425.92580990856845
0.7117681563027491,3.9038713954431548,4.9367633540800595,0.7777778,0.75579256,0.14999999,89,439.3719385131253
0.7063594779465269,3.923775097993426,5.031090704612577,0.7979798,0.75434494,0.14999999,90,452.7981634151319
0.7003264561075533,2.7442623160629136,5.1363066054842745,0.8181818,0.8358151,0.14999999,91,467.403901099069
0.6951952038152424,3.980701716548616,5.225795645462178,0.83838385,0.7501892,0.14999999,92,480.7731993825204
0.6904877498078499,4.489090550867929,5.307893643351101,0.85858583,0.712001,0.14999999,93,493.63410883165244
0.6852496251955843,3.4549343922852866,5.399246536589013,0.8787879,0.78773785,0.14999999,94,507.5291744393672
0.6793663621465134,2.2033632437101884,5.501850644164811,0.8989899,0.8706296,0.14999999,95,522.675811195657
0.6722896292074871,,5.625268866621428,0.9191919,1.118082,0.14999999,96,540.0258111956571
0.6659065429488846,0.9265917714259684,5.736589890971455,0.93939394,0.9477493,0.14999999,97,556.4492194242312
0.6609605044453511,3.1600367818693083,5.8228488024730805,0.959596,0.8080351,0.14999999,98,570.6391826423619
0.6551990146660098,1.5795934041073099,5.923329184224794,0.97979796,0.9091243,0.14999999,99,586.4095892382546
0.6486470245193497,,6.037595892382546,1.0,1.1831176,0.14999999,100,603.7595892382546
0.652076025235794,17.35238312959066,5.977794119887763,-0.5151515,-0.50628126,0.14999999,101,603.757206108664
0.655450027760323,17.374151490946215,5.918951515859979,-0.57575756,-0.74047077,0.14999999,102,603.7330546177178
0.6584479721245691,16.816315904522366,5.866667366147529,-0.15151516,-0.21722454,0.14999999,103,604.2667387131954
0.6616843835096768,17.353406147705705,5.810224351591247,-0.4949495,-0.46933103,0.14999999,104,604.2633325654897
0.6648829835828755,17.39705210244955,5.7544407663146675,-0.5555556,-0.66306424,0.14999999,105,604.2162804630401
0.6680337800772255,17.420247665001003,5.699490875453199,-0.47474748,-0.5626379,0.14999999,106,604.1460327980391
0.6710071179325596,17.198995429628976,5.647635863256169,-0.83838385,-1.0623829,0.14999999,107,604.2970373684101
0.6738585207672595,17.073038403957778,5.597907397819004,-0.35353535,-0.24251992,0.14999999,108,604.5739989644524
0.6768244737625176,17.39025060804693,5.546181177581701,-0.6969697,-0.6009449,0.14999999,109,604.5337483564055
0.6797520379189368,17.420057900092935,5.49512445869375,-0.67676765,-0.61470836,0.14999999,110,604.4636904563125
0.6823826432671733,16.947306598636615,5.449246701420504,-0.3939394,-0.26258504,0.14999999,111,604.8663838576759
0.6851704086312714,17.346039628965116,5.4006280734706325,-0.8181818,-0.81877095,0.14999999,112,604.8703442287108
0.6877024510675125,16.939318596478614,5.356469253382586,-0.2929293,-0.2548079,0.14999999,113,605.2810256322322
0.6904182072099979,17.39288847886143,5.309106466257639,-0.27272728,-0.51301616,0.14999999,114,605.2381371533708
0.6930683597179679,17.356039403726825,5.262887806518643,-0.37373737,-0.45238456,0.14999999,115,605.2320977496439
0.6956879507496901,17.386649634296905,5.217202138925406,-0.6363636,-0.6373038,0.14999999,116,605.1954481153471
0.6982307833547955,17.321396935139756,5.17285513829237,-1.0,-0.8516044,0.14999999,117,605.2240511802073
0.7007570868261577,17.37607530149328,5.128796405751814,-0.53535354,-0.75781703,0.14999999,118,605.197975878714
0.703231361206444,17.356213672119488,5.085645060559618,-0.7171717,-0.8001859,0.14999999,119,605.1917622065946
0.7056835378503579,17.39627021982305,5.042879099889762,-0.5959596,-0.59792995,0.14999999,120,605.1454919867715
0.7079972287682549,17.18956402269326,5.002528330281638,-0.43434343,-0.36945817,0.14999999,121,605.3059279640783
0.7102831784205825,17.21124102598297,4.962661368345043,-0.41414142,-0.35164496,0.14999999,122,605.4446869380953
0.7126145516402234,17.388413952571128,4.922002219394506,-0.7373737,-0.7261488,0.14999999,123,605.4062729855242
0.7149049248799785,17.381067333970062,4.882058110093178,-0.75757575,-0.7372379,0.14999999,124,605.3752056515541
0.7163879886236268,15.70102085106004,4.856193478403952,-0.1919192,-0.110273175,0.14999999,125,607.024184800494
0.7185634605277496,17.274275502591642,4.818253248396051,-0.8989899,-0.9112365,0.14999999,126,607.0999092979024
0.7207121858817359,17.290915563641523,4.780779478222526,-0.8787879,-0.8907027,0.14999999,127,607.1589937342609
0.7228511605884169,17.344096538995572,4.74347575933801,-0.85858583,-0.797929,0.14999999,128,607.1648971952653
0.7249547301434337,17.339050882756606,4.7067895062985174,-0.45454547,-0.55104023,0.14999999,129,607.1758463125087
0.7268688055082908,16.98280216090546,4.673408031935409,-0.3131313,-0.25167936,0.14999999,130,607.5430441516032
0.7288480695128096,17.19849768334802,4.6388896676966045,-0.7777778,-1.0731772,0.14999999,131,607.6945464682552
0.7307944296508758,17.191787078943285,4.604945146888727,-0.97979796,-1.0798457,0.14999999,132,607.8527593893119
0.7327310858411956,17.23716761968196,4.5711698629295485,-0.61616164,-0.4246521,0.14999999,133,607.96559176963
0.7346540574613728,17.27273789455941,4.537633237873661,-0.93939394,-0.92341816,0.14999999,134,608.0428538750706
0.736518659198316,17.20238509158578,4.505114583581369,-0.959596,-1.0701308,0.14999999,135,608.1904687834848
0.7384176325327094,17.348946329866305,4.471996488629548,-0.65656567,-0.7930234,0.14999999,136,608.1915224536185
0.7402274711032946,17.202214611297897,4.440432903958545,-0.9191919,-1.0845916,0.14999999,137,608.3393078423206
0.7420943131614043,17.402533214135524,4.407875178465109,-0.7979798,-0.58639467,0.14999999,138,608.2867746281851
0.7436570211413641,16.7303789982341,4.380621551294611,-0.23232323,-0.2115528,0.14999999,139,608.906395629951
0.7454078876632808,17.244294148617307,4.350086439152384,-0.33333334,-0.350592,0.14999999,140,609.0121014813337
0.7467290754562282,16.248767191217002,4.327044924043381,-0.13131313,-0.16254516,0.14999999,141,610.1133342901168
0.7483671458176461,17.07960356460078,4.298476976940253,-0.09090909,-0.29280123,0.14999999,142,610.383730725516
0.7466377648363205,8.73858520611228,4.3286373812545715,0.21212122,0.20051605,0.14999999,143,618.9951455194038
0.7481933595806711,16.928021035918107,4.301507808913095,-0.17171717,-0.2429116,0.14999999,144,619.4171244834856
0.7465534100029776,8.90138769901515,4.330108529548073,0.030303031,0.14941701,0.14999999,145,627.8657367844705
0.7450023250236274,9.070456852631507,4.357159451587939,-0.05050505,0.06128549,0.14999999,146,636.145279931839
0.7465702822307437,17.012581081152383,4.329814277895827,-0.21212122,-0.26038638,0.14999999,147,636.4826988506866
0.7482645749182147,17.39335846358918,4.300265813426334,-0.07070707,-0.5875064,0.14999999,148,636.4393403870974
0.7498858374593743,17.262682175529186,4.271990994708512,-0.25252524,-0.34248498,0.14999999,149,636.5266582115682
0.7483621443593406,9.092027855602906,4.298564202373102,-0.01010101,0.039952196,0.14999999,150,644.7846303559653
0.7464564809139078,8.032985453886216,4.331798972861451,0.25252524,0.34308234,0.14999999,151,654.1016449020791
0.7480029835467067,17.117793926372677,4.304827966945437,0.09090909,-0.25939164,0.14999999,152,654.3338509757065
0.7492650090301092,16.41265987092695,4.282818242514899,-0.11111111,-0.14655553,0.14999999,153,655.2711911047795
0.7497221863795013,14.295050395388618,4.274845069541499,-0.030303031,-0.060346253,0.14999999,154,658.3261407093909
0.7509280379860493,16.33481299327901,4.253815017523302,0.15151516,-0.14467332,0.14999999,155,659.3413277161119
0.7490653805385625,8.028564624546586,4.28629976340747,0.3131313,0.34378925,0.14999999,156,668.6627630915654
0.7476564023080781,9.205805123267348,4.310872343747121,0.17171717,0.009013861,0.14999999,157,676.806957968298
0.7459426683392203,8.31689943038573,4.340759864164001,0.23232323,0.2941464,0.14999999,158,685.8400585379122
0.7445122323472152,9.042698347445617,4.36570666786457,0.13131313,0.08249083,0.14999999,159,694.1473601904667
0.742891000777497,8.460408759993891,4.393980946440455,0.35353535,0.26600733,0.14999999,160,703.0369514304728
0.741299284029789,8.48673310067454,4.421740486520486,0.11111111,0.26051602,0.14999999,161,711.9002183297982
0.7399539556878036,9.127330255435837,4.445203012804706,0.05050505,0.028591951,0.14999999,162,720.1228880743624
0.7379844866138023,7.306147861150027,4.479550553455291,0.07070707,0.44445127,0.14999999,163,730.1667402132124
0.7361400373947361,7.595029568140091,4.511717747835807,0.33333334,0.40719518,0.14999999,164,739.9217106450723
0.7335639327081335,5.425283405996379,4.556645013570157,0.45454547,0.6357041,0.14999999,165,751.8464272390759
0.7320451795160395,8.396503745190351,4.583132069240275,0.1919192,0.27888858,0.14999999,166,760.7999234938856
0.7301289874073408,7.185996738016952,4.616550459615979,0.41414142,0.4590573,0.14999999,167,770.9639267558686
0.728430184160161,7.756091930407037,4.646177588246795,0.37373737,0.38486075,0.14999999,168,780.5578348254616
0.7259113135050235,5.279803797627058,4.690106692472393,0.5555556,0.6481499,0.14999999,169,792.6280310278345
0.7240549182986892,7.156052799787738,4.7224822248708636,0.2929293,0.46262562,0.14999999,170,802.8219782280468
0.7216492803269963,5.4533279904277085,4.764436551097187,0.5959596,0.63327676,0.14999999,171,814.718650237619
0.7203243761826246,8.611274985113877,4.78754287937503,0.27272728,0.23278674,0.14999999,172,823.4573752525051
0.7192616442757575,9.356067429778271,4.806076923830791,0.01010101,0.01299179,0.14999999,173,831.4513078227269
0.7178142833174198,8.151819406436216,4.831318898944199,0.43434343,0.3235019,0.14999999,174,840.6494884162906
0.7166162012697754,8.86213469164479,4.852213449855119,0.47474748,0.16320771,0.14999999,175,849.1373537246459
0.7142556490532375,5.252213154614612,4.893381480511541,0.61616164,0.6504834,0.14999999,176,861.2351405700313
0.7130075567527072,8.603907358827403,4.915148210232791,0.3939394,0.23451841,0.14999999,177,869.9812332112039
0.7102993965894795,4.027856031856181,4.962378523479481,0.75757575,0.7467293,0.14999999,178,883.3033771793476
0.7080371294685225,5.325366469001877,5.001832462068971,0.65656567,0.6442779,0.14999999,179,895.3280107103458
0.7061098180690867,6.297951592822621,5.035444772875128,0.5151515,0.5552217,0.14999999,180,906.3800591175232
0.7040786299766646,5.902825647061243,5.070868693206972,0.53535354,0.59301716,0.14999999,181,917.8272334704619
0.7018805055862015,5.302108641512187,5.109203982576647,0.57575756,0.6462573,0.14999999,182,929.8751248289498
0.698428690690366,1.2242597410661973,5.16940363436002,0.7373737,0.9303412,0.14999999,183,946.0008650878835
0.6959400181375217,4.194545690464821,5.212806083681624,0.6363636,0.7343681,0.14999999,184,959.1563193974188
0.6935767650909328,4.512394286803931,5.254021216814134,0.85858583,0.7102013,0.14999999,185,971.9939251106148
0.6910562992999376,3.919991031723622,5.297978140209093,0.83838385,0.7546204,0.14999999,186,985.4239340788912
0.6880766157664473,2.3344395456894076,5.349943821033165,0.7979798,0.86232203,0.14999999,187,1000.4394945332018
0.6849175211456645,1.642269463914271,5.405038431219614,0.7777778,0.90533036,0.14999999,188,1016.1472250692875
0.6830026886251632,5.633367208004867,5.438433110377157,0.4949495,0.6174666,0.14999999,189,1027.8638578612827
0.6805354888643584,3.7362537622198464,5.481461074205593,0.6969697,0.7678753,0.14999999,190,1041.4776040990628
0.6777120752652698,2.4636352906861165,5.530701407373701,0.8787879,0.8540546,0.14999999,191,1056.3639688083767
0.6757420746045294,5.222790780150527,5.565058218897011,0.67676765,0.6529627,0.14999999,192,1068.4911780282262
0.6722408203319671,,5.626120093410497,0.959596,1.0271676,0.14999999,193,1085.841178028226
0.6695050512812272,2.4677883310786894,5.673831905655399,0.8181818,0.8537875,0.14999999,194,1100.7233896971475
0.6660716920438876,,5.733709690754602,0.8989899,1.157872,0.14999999,195,1118.0733896971474
0.6629541451882758,0.9597669455189545,5.788079707916472,0.97979796,0.94582504,0.14999999,196,1134.4636227516285
0.659588895720315,,5.846769658637707,0.93939394,1.0991374,0.14999999,197,1151.8136227516284
0.6612889763965778,17.37381292617864,5.8171202516436855,-0.47474748,-0.49947062,0.14999999,198,1151.7898098254498
0.6629639991743489,17.346146799977678,5.787907854399357,-0.67676765,-0.7884575,0.14999999,199,1151.7936630254721
0.6646000271973922,17.268557889975654,5.759375525677483,-0.5555556,-0.32063848,0.14999999,200,1151.8751051354966
0.6662379978119516,17.332432185423936,5.730809318159565,-0.57575756,-0.39703488,0.14999999,201,1151.8926729500727
0.6678729510968433,17.37893491011987,5.702295732871053,-0.6969697,-0.72958153,0.14999999,202,1151.8637380399528
0.6693149881889774,16.75297702515282,5.677146605984237,-0.27272728,-0.19953096,0.14999999,203,1152.4607610148
0.6708973197216817,17.302409227809743,5.649550744053874,-0.5151515,-0.8765743,0.14999999,204,1152.5083517869903
0.6724715619920453,17.328680220949618,5.6220959588587345,-0.4949495,-0.42336038,0.14999999,205,1152.5296715660406
0.6740443815482491,17.378478491541134,5.5946659857985415,-0.6363636,-0.63625884,0.14999999,206,1152.5011930744995
0.6755978547831937,17.36349667021044,5.5675734125811065,-0.5959596,-0.7678999,0.14999999,207,1152.487696404289
0.6771330470407239,17.35136720545433,5.540799659609783,-0.53535354,-0.737355,0.14999999,208,1152.4863291988347
0.678648885141837,17.334369585424326,5.514363443126366,-0.37373737,-0.47858328,0.14999999,209,1152.5019596134105
0.680119402824378,17.221260517411313,5.488717614742853,-0.8181818,-0.97599703,0.14999999,210,1152.6306990959993
0.6816123773266827,17.35518967781819,5.462680139422659,-0.7373737,-0.7757012,0.14999999,211,1152.625509418181
0.6831013917810025,17.39262322224496,5.436711727339322,-0.75757575,-0.60712624,0.14999999,212,1152.5828861959362
0.6845655724902588,17.35230963694922,5.4111764157698925,-0.7171717,-0.8086924,0.14999999,213,1152.580576558987
0.685979856865876,17.21715915953347,5.386511296259129,-1.0,-0.97462803,0.14999999,214,1152.7134173994536
0.6873751068736174,17.195118132767792,5.36217813612412,-0.85858583,-1.0375156,0.14999999,215,1152.8682992666859
0.6888126875757472,17.403245872027245,5.337106728678975,-0.45454547,-0.59023726,0.14999999,216,1152.8150533946587
0.6901831902088313,17.19953307617493,5.313205162757989,-0.8787879,-1.0968928,0.14999999,217,1152.9655203184836
0.6915564394463316,17.257778578279243,5.289255696055983,-0.7979798,-0.94135934,0.14999999,218,1153.0577417402044
0.692937321455075,17.334829812858324,5.265173113823498,-0.83838385,-0.83448267,0.14999999,219,1153.072911927346
0.6943051734300782,17.333001343869487,5.241317775379438,-0.8989899,-0.8264221,0.14999999,220,1153.0899105834765
0.6956812788848123,17.412522912474444,5.217318496248878,-0.65656567,-0.6148064,0.14999999,221,1153.027387671002
0.6970454830198105,17.414443369141104,5.193526776134509,-0.41414142,-0.6883648,0.14999999,222,1152.962944301861
0.698343018469689,17.202744292697247,5.170897757888627,-0.93939394,-1.1284349,0.14999999,223,1153.1102000091637
0.6996168254908651,17.155305798757297,5.148682563439315,-0.43434343,-0.2854736,0.14999999,224,1153.3048942104065
0.7009371448769708,17.38225070763906,5.125656193345632,-0.61616164,-0.6973876,0.14999999,225,1153.2726435027673
0.7022392022550797,17.356324839028176,5.102948312671412,-0.7777778,-0.71742445,0.14999999,226,1153.2663186637392
0.7034911929810287,17.20353273247303,5.081113594410864,-0.35353535,-0.34389254,0.14999999,227,1153.4127859312662
0.7047588342353909,17.309433678135072,5.059005930934785,-0.97979796,-0.8612045,0.14999999,228,1153.453352253131
0.7060093976340003,17.28544414789531,5.037196105263038,-0.959596,-0.91198546,0.14999999,229,1153.5179081052356
0.7072264355027069,17.1945861936926,5.015970964832796,-0.9191919,-1.2108094,0.14999999,230,1153.673321911543
0.7084656611013028,17.326422850694225,4.9943588703932855,-0.3939394,-0.40339288,0.14999999,231,1153.6968990608489
0.707794771092641,9.641166483360175,5.006059192144347,-0.2929293,-0.0030490756,0.14999999,232,1161.4057325774886
0.7090185896903853,17.316952156162195,4.9847157957996835,-0.3131313,-0.39726275,0.14999999,233,1161.4387804213263
0.7092896853756746,13.471614852038359,4.979987887048239,-0.15151516,-0.041886672,0.14999999,234,1165.317165569288
0.710257952154711,16.338356680154472,4.963101314421844,-0.33333334,-0.13928112,0.14999999,235,1166.3288088891334
0.7090653466716018,7.478325333978098,4.983900354047268,0.7171717,0.4226417,0.14999999,236,1176.2004835551552
0.7060735097658144,,5.036077989684198,0.9191919,1.1325437,0.14999999,237,1193.550483555155
0.7031068143466304,,5.087817157794769,1.0,1.082238,0.14999999,238,1210.900483555155
0.7035690074987814,14.188677851275427,5.079756509221253,-0.23232323,-0.06693162,0.14999999,239,1214.0618057038796
0.7043732819792702,15.636614756312435,5.065729962281529,-0.09090909,-0.11586759,0.14999999,240,1215.7751909475671
0.7055403442710082,17.189479532385068,5.045376395913618,-0.17171717,-0.30727497,0.14999999,241,1215.9357114151821
0.7066680134837556,17.063928963102992,5.025709844843303,-0.1919192,-0.24485314,0.14999999,242,1216.2217824520792
0.7075364914002636,16.0048300870848,5.010563589979401,-0.13131313,-0.13275336,0.14999999,243,1217.5669523649944
0.7066619489581601,8.617943483591073,5.025815610169686,-0.07070707,0.23120822,0.14999999,244,1226.2990088814033
0.7073596376565533,15.305268660324428,5.01364791926971,-0.21212122,-0.09486483,0.14999999,245,1228.3437402210789
0.7083867976807567,16.74311510296851,4.995734248447603,-0.25252524,-0.20616081,0.14999999,246,1228.9506251181103
0.7078068891827476,9.856205512848579,5.005847852652882,0.09090909,-0.004604101,0.14999999,247,1236.4444196052618
0.7070800674138296,9.200560778164016,5.018523624302814,-0.11111111,0.01595939,0.14999999,248,1244.5938588270978
0.7061166896376925,8.147950580155399,5.035324932718645,0.15151516,0.324158,0.14999999,249,1253.7959082469424
0.7048221889958919,6.670652269030964,5.057901023911646,0.21212122,0.5170454,0.14999999,250,1264.4752559779115
0.7040883459423556,9.07974503981635,5.070699246765319,0.030303031,0.052304424,0.14999999,251,1272.745510938095
0.7033487143263615,9.028708556734742,5.083598422148255,-0.05050505,0.09133067,0.14999999,252,1281.0668023813603
0.7041618566393762,15.854245668412558,5.06941722020928,-0.030303031,-0.12551609,0.14999999,253,1282.5625567129478
0.7053182232497759,17.403009335875034,5.049250186523908,-0.47474748,-0.49712247,0.14999999,254,1282.5095473770727
