ReturnLastEpisode,LQGmu1_higher,LQGmu1_actor,ReturnMean,Iteration,Regret,LQGsigma_higher,Regret/t
17.198988493171967,-1.0,-1.270925,0.986180532865365,1,0.15101150682803421,0.14999999,0.15101150682803421
17.324755445216763,-0.97979796,-0.8313886,0.9897862367657319,2,0.17625606161127294,0.14999999,0.08812803080563647
17.276091488428204,-0.959596,-0.9152871,0.9900580165676018,3,0.2501645731830706,0.14999999,0.08338819106102353
17.20117659913872,-0.93939394,-1.0479226,0.9891200118399606,4,0.3989879740443527,0.14999999,0.09974699351108818
17.317732233934056,-0.9191919,-0.86114216,0.9898938561913957,5,0.43125574011029855,0.14999999,0.08625114802205971
17.291557511071773,-0.8989899,-0.8886918,0.9901596117255492,6,0.48969822903852744,0.14999999,0.08161637150642125
17.349041137110138,-0.8787879,-0.7578086,0.9908203056034699,7,0.4906570919283908,0.14999999,0.0700938702754844
17.413484743101836,-0.85858583,-0.55290425,0.9917777211236628,8,0.42717234882655575,0.14999999,0.05339654360331947
17.33300730388984,-0.83838385,-0.81011015,0.9920096518543787,9,0.4441650449367174,0.14999999,0.04935167165963526
17.371782378574583,-0.8181818,-0.71603256,0.9924175305827859,10,0.42238266636213595,0.14999999,0.04223826663621359
17.217693923033224,-0.7979798,-0.9767355,0.9919480361586274,11,0.5546887433289136,0.14999999,0.0504262493935376
17.2269482249755,-0.7777778,-0.9648299,0.9916010105201002,12,0.6777405183534135,0.14999999,0.056478376529451126
17.341942473662456,-0.75757575,-0.81581813,0.9918145816659714,13,0.6857980446909586,0.14999999,0.05275369574545836
17.352446223473358,-0.7373737,-0.7976718,0.9920406625933093,14,0.6833518212176024,0.14999999,0.04881084437268589
17.402604016138742,-0.7171717,-0.64246523,0.9924283340784447,15,0.6307478050788617,0.14999999,0.04204985367192412
17.381447457522658,-0.6969697,-0.7119009,0.992691727538861,16,0.5993003475562055,0.14999999,0.037456271722262846
17.33459283889908,-0.67676765,-0.53907263,0.9927660971780318,17,0.6147075086571263,0.14999999,0.03615926521512508
17.391546740644184,-0.65656567,-0.5340646,0.9930136316003666,18,0.5731607680129436,0.14999999,0.03184226488960798
17.322341153930576,-0.6363636,-0.83422816,0.9930262565968061,19,0.6008196140823685,0.14999999,0.031622084951703607
17.350627188742298,-0.61616164,-0.77699953,0.993118714376892,20,0.6001924253400723,0.14999999,0.030009621267003617
17.228869390204792,-0.5959596,-0.37169474,0.9928699130757556,21,0.7213230351352813,0.14999999,0.03434871595882292
17.374665893774274,-0.57575756,-0.57205963,0.9930237251319823,22,0.6966571413610083,0.14999999,0.03166623369822765
17.318591171061893,-0.5555556,-0.8523056,0.9930243668470804,23,0.7280659702991166,0.14999999,0.031655042186918114
17.332315162296375,-0.53535354,-0.50433236,0.9930577436735408,24,0.7457508080027431,0.14999999,0.03107295033344763
17.406857896892348,-0.5151515,-0.5799798,0.9932594199286459,25,0.688892911110397,0.14999999,0.02755571644441588
16.724173805459007,-0.4949495,-0.20740864,0.9919400160866897,26,1.3147191056513918,0.14999999,0.050566119448130456
17.38944677304938,-0.47474748,-0.612,0.9921311749647425,27,1.2752723326020146,0.14999999,0.047232308614889425
17.38879550491398,-0.45454547,-0.6061571,0.9923073459459205,28,1.236476827688037,0.14999999,0.04415988670314418
17.34358631957186,-0.43434343,-0.49689072,0.9923819785904061,29,1.2428905081161794,0.14999999,0.04285829338331653
17.392487030207224,-0.41414142,-0.46610695,0.9925451003862595,30,1.2004034779089565,0.14999999,0.04001344926363189
17.38513411410067,-0.3939394,-0.6992751,0.9926840978029589,31,1.1652693638082887,0.14999999,0.03758933431639641
17.36343084910436,-0.37373737,-0.46198028,0.9927755187164852,32,1.151838514703929,0.14999999,0.03599495358449778
16.28913020718325,-0.35353535,-0.15127614,0.9909947381367793,33,2.212708307520682,0.14999999,0.06705176689456611
17.40611806926801,-0.33333334,-0.603558,0.9912024584487104,34,2.1565902382526723,0.14999999,0.06342912465449035
17.137018822003906,-0.3131313,-0.2851771,0.9909574518082425,35,2.3695714162487675,0.14999999,0.0677020404642505
17.218079463394833,-0.2929293,-0.31265557,0.990855166996601,36,2.501491952853936,0.14999999,0.069485887579276
17.0319316462197,-0.27272728,-0.2941,0.9904699350566665,37,2.819560306634237,0.14999999,0.07620433261173613
16.660531897542608,-0.25252524,-0.19976436,0.989544561188599,38,3.5090284090916306,0.14999999,0.09234285287083238
15.579024329636153,-0.23232323,-0.08379224,0.9870765642209839,39,5.280004079455479,0.14999999,0.1353847199860379
16.898534434195064,-0.21212122,-0.21474876,0.986623466678239,40,5.731469645260416,0.14999999,0.1432867411315104
16.085439739468814,-0.1919192,-0.11669057,0.9850553396931756,41,6.9960299057916036,0.14999999,0.17063487575101471
16.49334736167655,-0.17171717,-0.16954884,0.9841187711007603,42,7.852682544115057,0.14999999,0.18696863200273944
17.230199645539017,-0.15151516,-0.3146485,0.98420833835799,43,7.972482898576041,0.14999999,0.1854065790366521
9.188177907213461,-0.13131313,0.019242987,0.9738137184745587,44,16.134304991362583,0.14999999,0.3666887498036951
16.382487420668312,-0.11111111,-0.14590633,0.9730481427488604,45,17.101817570694273,0.14999999,0.3800403904598727
9.159180055847385,-0.09090909,0.015763767,0.9633119297032723,46,25.292637514846888,0.14999999,0.5498399459749324
14.560820441095135,-0.07070707,-0.06807289,0.9605799616023916,47,28.081817073751754,0.14999999,0.5974854696542926
9.242320519397792,-0.05050505,0.016935654,0.9516084951328915,48,36.189496554353966,0.14999999,0.7539478448823743
14.561953887181145,-0.030303031,-0.052287273,0.9492282078880678,49,38.97754266717282,0.14999999,0.7954600544320983
9.040964012637712,-0.01010101,0.08363747,0.9406117217264507,50,47.286578654535106,0.14999999,0.9457315730907021
16.338958624066652,0.01010101,-0.117327265,0.9405382937236144,51,48.29762003046845,0.14999999,0.9470121574601658
9.117459618728144,0.030303031,0.031471558,0.9325046749164827,52,56.53016041174031,0.14999999,1.0871184694565446
9.120685041095461,0.05050505,0.034091555,0.924777701044395,53,64.75947537064485,0.14999999,1.2218768937857518
9.056051603049218,0.07070707,0.07306228,0.9172682809127638,54,73.05342376759563,0.14999999,1.3528411808814005
8.380099908115847,0.09090909,0.28210023,0.9093272270022106,55,82.02332385947979,0.14999999,1.4913331610814506
8.521128065135262,0.11111111,0.25316173,0.9018141835329861,56,90.85219579434452,0.14999999,1.6223606391847236
8.97152273164737,0.13131313,0.12092244,0.8950178325057369,57,99.23067306269715,0.14999999,1.74088900109995
9.067380555561046,0.15151516,0.063982755,0.8885506045286935,58,107.5132925071361,0.14999999,1.853677457019588
8.138856838570216,0.17171717,0.32569498,0.881400214130223,59,116.72443566856589,0.14999999,1.9783802655689133
7.101552986292127,0.1919192,0.46905053,0.8734968628800902,60,126.97288268227376,0.14999999,2.1162147113712293
7.336079713298281,0.21212122,0.44073734,0.8660730909074905,61,136.9868029689755,0.14999999,2.2456852945733687
8.146909238211919,0.23232323,0.32433438,0.8596386747828837,62,146.18989373076357,0.14999999,2.357901511786509
6.823559642369518,0.25252524,0.5005412,0.8522040792118156,63,156.71633408839406,0.14999999,2.4875608585459377
7.759106751996961,0.27272728,0.38443032,0.8458399984443118,64,166.3072273363971,0.14999999,2.5985504271312045
8.710154077083018,0.2929293,0.20815712,0.840510697548241,65,174.94707325931407,0.14999999,2.691493434758678
7.669793430663267,0.3131313,0.396984,0.8344390465764433,66,184.6272798286508,0.14999999,2.7973830277068306
8.704701865591046,0.33333334,0.20959061,0.8294343266781976,67,193.27257796305977,0.14999999,2.8846653427322355
8.599473612167257,0.35353535,0.23555437,0.8244880730986133,68,202.0231043508925,0.14999999,2.970928005160184
6.708240879825569,0.37373737,0.51303744,0.8181135624658731,69,212.66486347106695,0.14999999,3.0820994705951734
6.441508554331191,0.3939394,0.5408361,0.8117026909266581,70,223.57335491673575,0.14999999,3.193905070239082
6.602938761213051,0.41414142,0.5241881,0.8056027780111104,71,234.3204161555227,0.14999999,3.3002875514862353
4.646375275750616,0.43434343,0.69976443,0.7981141366592029,72,247.0240408797721,0.14999999,3.4308894566635013
8.316092308005958,0.45454547,0.29429704,0.7937131232155915,73,256.05794857176613,0.14999999,3.507643131120084
7.79780677395126,0.47474748,0.37886158,0.7890294586862953,74,265.6101417978149,0.14999999,3.5893262405110122
7.1933273337195365,0.4949495,0.4581795,0.7840085516329547,75,275.7668144640954,0.14999999,3.6768908595212717
8.303922682923112,0.5151515,0.29655924,0.779957680633471,76,284.81289178117225,0.14999999,3.7475380497522663
6.374811906419552,0.53535354,0.54756665,0.774575479659573,77,295.7880798747527,0.14999999,3.8414036347370484
5.343065275124141,0.5555556,0.6427675,0.7685728250708447,78,307.7950145996286,0.14999999,3.9460899307644692
8.085453646119694,0.57575756,0.3345784,0.7647126052770374,79,317.0595609535089,0.14999999,4.013412163968467
5.805602666637827,0.5959596,0.60195327,0.7593148234755798,80,328.60395828687103,0.14999999,4.107549478585888
6.783715624922942,0.61616164,0.5048938,0.7547427209607911,81,339.1702426619481,0.14999999,4.187286946443804
5.660168441464871,0.6363636,0.61507833,0.7494964797630319,82,350.8600742204832,0.14999999,4.278781392932722
1.9051974252083297,0.65656567,0.88923824,0.7417825820746691,83,366.3048767952749,0.14999999,4.41331176861777
