LQGmu1_actor,Regret/t,ReturnMean,ReturnLastEpisode,LQGsigma_higher,Regret,LQGmu1_higher,Iteration
-0.46864024,0.03398497942754102,0.9928907695282373,17.381867384212555,0.14999999,1.0195493828262308,-0.41414142,30
-0.5027435,0.03218092264575229,0.9929942131510463,17.37194078080791,0.14999999,0.997608602018321,-0.3939394,31
-0.47815478,0.03148122606975712,0.9930343333675598,17.340209367786095,0.14999999,1.0073992342322278,-0.37373737,32
-0.6645818,0.02915677972828127,0.9931676158412682,17.395225503198947,0.14999999,0.9621737310332819,-0.35353535,33
-0.23917829,0.04007606622670982,0.9925415099640648,16.94958747932515,0.14999999,1.3625862517081337,-0.33333334,34
-0.23259652,0.049501769474257475,0.9920010453283108,16.980024320109123,0.14999999,1.7325619315990117,-0.3131313,35
-0.19818443,0.06741821996098146,0.9909737259196684,16.65550601300368,0.14999999,2.4270559185953324,-0.2929293,36
-0.22118084,0.07848401556957109,0.9903392192907355,16.873147342521204,0.14999999,2.90390857607413,-0.27272728,37
-0.41330236,0.07736939677662051,0.9904031309187717,17.313871498562552,0.14999999,2.9400370775115796,-0.25252524,38
-0.1438322,0.09448611865925426,0.9894216675080703,16.605078449800665,0.14999999,3.684958627710916,-0.23232323,39
-0.17538625,0.10891601082187252,0.9885942654345257,16.678318194836017,0.14999999,4.356640432874901,-0.21212122,40
-0.068576954,0.1654733232610445,0.9853513002717291,14.922234179172078,0.14999999,6.784406253702825,-0.1919192,41
-0.22991979,0.17083582940262887,0.985043817121409,16.959301418792414,0.14999999,7.175104834910412,-0.17171717,42
-0.10762126,0.2001475267558191,0.9833631005300564,15.918761184410192,0.14999999,8.606343650500222,-0.15151516,43
0.10672447,0.3853498535296268,0.9727437010590811,9.000950095196641,0.14999999,16.95539355530358,-0.13131313,44
-0.10403739,0.4060535283741912,0.9715565637400121,16.03298477846498,0.14999999,18.272408776838603,-0.11111111,45
-0.086768486,0.43701036028769397,0.9697815160385498,15.519932203604682,0.14999999,20.102476573233922,-0.09090909,46
0.04088632,0.6034690132210475,0.9602368685079676,9.089432951844692,0.14999999,28.36304362138923,-0.07070707,47
-0.3300305,0.5951068765026067,0.960716348824392,17.147913549264107,0.14999999,28.565130072125125,-0.05050505,48
0.15309791,0.7555894010447618,0.9515143692061492,8.891249420931796,0.14999999,37.02388065119333,-0.030303031,49
0.092885934,0.9069556125441622,0.9428351139596239,9.026100023985226,0.14999999,45.34778062720811,-0.01010101,50
-0.26906037,0.895563320764531,0.9434883416992816,17.02405126821703,0.14999999,45.67372935899108,0.01010101,51
-0.012739588,0.9817949871566556,0.9385438654153295,11.970390026844997,0.14999999,51.05333933214609,0.030303031,52
-0.26122832,0.9674183436334564,0.939368214241201,17.130167119572906,0.14999999,51.273172212573186,0.05050505,53
0.0037029088,1.1002657851995918,0.9317508150688307,9.208819811795228,0.14999999,59.41435240077796,0.07070707,54
0.30243933,1.2453181418237833,0.9234335927853335,8.271854600469867,0.14999999,68.49249780030809,0.09090909,55
0.3192739,1.3868916951346402,0.9153158431688854,8.176562872768233,0.14999999,77.66593492753985,0.11111111,56
0.24247167,1.51660644214781,0.9078780709777632,8.569367725114681,0.14999999,86.44656720242517,0.13131313,57
0.26659665,1.6437761399118849,0.9005862305096397,8.457551087535848,0.14999999,95.33901611488932,0.15151516,58
-0.013047144,1.7222460565505644,0.8960868086840273,11.076498778406027,0.14999999,101.6125173364833,0.17171717,59
0.17341417,1.8355277277695137,0.889591300013216,8.830853670312472,0.14999999,110.13166366617082,0.1919192,60
0.12248788,1.9428460690744709,0.8834377253971061,8.968053452628101,0.14999999,118.51361021354272,0.21212122,61
0.1863274,2.0495976052015257,0.8773166510778942,8.788558691048122,0.14999999,127.0750515224946,0.23232323,62
0.11699328,2.1499209155356787,0.8715641676871745,8.980033843746854,0.14999999,135.44501767874775,0.25252524,63
0.14326607,2.2480818605408235,0.8659356731341271,8.917778604135036,0.14999999,143.8772390746127,0.27272728,64
0.45924717,2.369889689461062,0.8589512792740216,7.184409259643643,0.14999999,154.04282981496905,0.2929293,65
0.2957657,2.470979206136916,0.8531548620334337,8.308202209932617,0.14999999,163.08462760503645,0.3131313,66
0.16058643,2.560668138775566,0.8480121480059882,8.86986230707355,0.14999999,171.5647652979629,0.33333334,67
0.28895038,2.65544530629461,0.842577677391364,8.34448446992944,0.14999999,180.57028082803348,0.35353535,68
0.46397355,2.7648637630441355,0.8363036833116895,7.144681177988142,0.14999999,190.77559965004534,0.37373737,69
0.24411891,2.850907566145146,0.8313699790054389,8.56207001988509,0.14999999,199.56352963016025,0.3939394,70
0.1353626,2.9292352304565976,0.8268787138499657,8.937828267741823,0.14999999,207.97570136241842,0.41414142,71
0.2817694,3.013109763864488,0.8220693942738252,8.381798364175285,0.14999999,216.94390299824315,0.43434343,72
0.59078884,3.128315893196912,0.815463538234122,5.926842794868548,0.14999999,228.3670602033746,0.45454547,73
0.37707537,3.2149589164155654,0.8104954749761717,7.810100388622741,0.14999999,237.90695981475184,0.47474748,74
0.7187016,3.3447353506805872,0.8030541656719847,4.401808513707782,0.14999999,250.85515130104406,0.4949495,75
0.6293572,3.456667958783621,0.7966360115376364,5.498386433488883,0.14999999,262.7067648675552,0.5151515,76
0.25939032,3.5268143275615156,0.7926138573645921,8.492061645318485,0.14999999,271.5647032222367,0.53535354,77
0.36792666,3.6031095797859005,0.7882391295994323,7.872155998936431,0.14999999,281.04254722330023,0.5555556,78
0.72925264,3.7231624593252772,0.7813553635707984,4.262712936603358,0.14999999,294.1298342866969,0.57575756,79
0.7490205,3.8435397562544167,0.7744529956276138,3.9966537863435927,0.14999999,307.48318050035334,0.5959596,80
0.7982231,3.9695018384538643,0.7672303991712235,3.3035315855903478,0.14999999,321.529648914763,0.61616164,81
0.58058244,4.059072628929693,0.7620944593503618,6.035693342528205,0.14999999,332.8439555722348,0.6363636,82
0.93626106,4.205666297581455,0.7536888590836323,1.1236528729740263,0.14999999,349.07030269926076,0.65656567,83
0.524404,4.283564583756252,0.7492222142341599,6.600877663735515,0.14999999,359.8194250355252,0.67676765,84
0.73459476,4.387975423601437,0.7432353541512938,4.1915140294030495,0.14999999,372.97791100612216,0.6969697,85
0.6797198,4.481741636580852,0.7378588511134834,4.898130260168944,0.14999999,385.4297807459532,0.7171717,86
0.88697374,4.607332899986727,0.7306575172025961,1.9418184471079336,0.14999999,400.8379622988453,0.7373737,87
0.7269391,4.70334745432707,0.7251520955087691,4.293386318063141,0.14999999,413.8945759807822,0.75757575,88
0.4576763,4.764573624575285,0.7216414206092154,7.19752339358181,0.14999999,424.04705258720037,0.7777778,89
0.915913,4.888114022127908,0.7145576822174365,1.4667905956886376,0.14999999,439.9302619915117,0.7979798,90
0.9003209,5.006105908375129,0.7077920924096831,1.7246243293749832,0.14999999,455.55563766213675,0.8181818,91
0.736892,5.095053265095465,0.7026918999371867,4.160737273353975,0.14999999,468.74490038878275,0.83838385,92
0.9044616,5.209014153494009,0.6961574453271785,1.6565841138399304,0.14999999,484.43831627494285,0.85858583,93
0.85029274,5.311343689922121,0.6902899260365758,2.52200942226349,0.14999999,499.26630685267935,0.8787879,94
0.94618833,5.428029452543269,0.6835992286385741,0.9535088610688199,0.14999999,515.6627979916105,0.8989899,95
1.0119236,5.552216645745943,0.6764784033402557,,0.14999999,533.0127979916106,0.9191919,96
0.986296,5.671288324485222,0.6696508988253888,0.24783051654400345,0.14999999,550.1149674750666,0.93939394,97
0.8235315,5.760562529014915,0.6645319650794201,2.9298396316049664,0.14999999,564.5351278434616,0.959596,98
1.0351552,5.87762755397436,0.6578195209877088,,0.14999999,581.8851278434616,0.97979796,99
0.9818292,5.989072568026827,0.6514293252278196,0.32787104077897405,0.14999999,598.9072568026827,1.0,100
-0.5858775,5.929427355912738,0.6548493488582146,17.385093855496162,0.14999999,598.8721629471866,-0.5959596,101
-0.710505,5.871015987588652,0.6581986245648708,17.378532213144066,0.14999999,598.8436307340424,-0.75757575,102
-0.66233873,5.813745014447425,0.6614825106394825,17.37789424595772,0.14999999,598.8157364880848,-0.35353535,103
-0.907189,5.758461074867636,0.6646524613034613,17.285784701850638,0.14999999,598.8799517862342,-0.67676765,104
-0.49660194,5.7031202595292525,0.6678256731921302,17.402324535662682,0.14999999,598.8276272505715,-0.7373737,105
-0.85395306,5.6496776041247045,0.6708900456350515,17.31180121335281,0.14999999,598.8658260372187,-0.8181818,106
-0.6303048,5.596214527011499,0.673955589047506,17.420871646988257,0.14999999,598.7949543902304,-0.53535354,107
-0.45740366,5.544197501131548,0.6769382166782372,17.371624268023172,0.14999999,598.7733301222072,-0.41414142,108
-0.89343023,5.493780888209832,0.6798290775109044,17.301213307335466,0.14999999,598.8221168148717,-0.65656567,109
-0.9433042,5.444711015282402,0.6826427170136239,17.253905133807507,0.14999999,598.9182116810642,-0.7777778,110
-0.83837456,5.395959079558505,0.6854381261721042,17.31675385007012,0.14999999,598.9514578309941,-0.7171717,111
-0.48559493,5.347578155845376,0.6882122617061138,17.372704376311916,0.14999999,598.9287534546821,-0.6969697,112
-0.25570878,5.302961488062265,0.6907705568771639,17.044105303646205,0.14999999,599.2346481510359,-0.3939394,113
-0.77986085,5.256319548478951,0.6934449800184089,17.364219624435588,0.14999999,599.2204285266004,-0.57575756,114
-0.65832317,5.210447202778383,0.696075275070047,17.369000207086376,0.14999999,599.201428319514,-0.5555556,115
-0.6227115,5.165219472546354,0.6986686082255533,17.385969504136877,0.14999999,599.1654588153771,-0.45454547,116
-0.74294895,5.1208125356390095,0.701214877543635,17.380392145612912,0.14999999,599.1350666697641,-0.8989899,117
-0.7060054,5.07704500843874,0.7037244834610816,17.393755673992796,0.14999999,599.0913109957713,-0.5151515,118
-0.3674052,5.035091771598623,0.7061300589679691,17.265390175535217,0.14999999,599.1759208202361,-0.37373737,119
-0.74611944,4.99298460303392,0.7085444608352112,17.367768456165585,0.14999999,599.1581523640705,-0.61616164,120
-1.0012094,4.953019290260204,0.7108360498704014,17.192818242585897,0.14999999,599.3153341214846,-0.85858583,121
-0.14949527,4.921691830548195,0.7126323491658149,16.218930794604976,0.14999999,600.4464033268797,-0.25252524,122
-0.7486316,4.881549097368745,0.7149341113894072,17.36586435052413,0.14999999,600.4305389763556,-0.7979798,123
-0.8649098,4.842509650088014,0.7171726118068802,17.3093423654418,0.14999999,600.4711966109138,-0.6363636,124
-0.9235948,4.804467297647363,0.7193539393550827,17.262784404993386,0.14999999,600.5584122059204,-0.8787879,125
-0.4853572,4.766384294281383,0.721537597804967,17.343991126466204,0.14999999,600.5644210794542,-0.4949495,126
-0.8980894,4.729388249412392,0.7236589306529594,17.28211340408033,0.14999999,600.6323076753738,-0.97979796,127
-0.76356184,4.692261413402124,0.7257877629929976,17.37284675990186,0.14999999,600.6094609154719,-0.83838385,128
-0.817188,4.656036418561937,0.7278648842567698,17.330762920982032,0.14999999,600.6286979944899,-0.959596,129
-0.90851754,4.620720154802933,0.7298898993805659,17.285077870108626,0.14999999,600.6936201243813,-1.0,130
-1.0327542,4.586678483351814,0.7318418300830384,17.18873880529371,0.14999999,600.8548813190876,-0.93939394,131
-0.5047401,4.551860242008077,0.7338382888756838,17.35932937402134,0.14999999,600.8455519450662,-0.9191919,132
-0.40988725,4.517288377971614,0.7358206205291508,17.396197674841527,0.14999999,600.7993542702246,-0.43434343,133
0.10219612,4.545819332643005,0.7341846712934059,9.009563696061944,0.14999999,609.1397905741627,-0.05050505,134
-0.087928705,4.5287281758295,0.7351646688171162,15.1114868371802,0.14999999,611.3783037369825,0.05050505,135
-0.567513,4.494987622960826,0.7370993335458246,17.40998701431025,0.14999999,611.3183167226723,-0.47474748,136
-0.057654377,4.485475951292787,0.7376447275634873,14.158111395560509,0.14999999,614.5102053271117,0.01010101,137
-0.51117074,4.452728548989821,0.7395224455854463,17.383665566516438,0.14999999,614.4765397605953,-0.3131313,138
-0.131259,4.428260780400739,0.7409254139678478,16.298291284892674,0.14999999,615.5282484757026,-0.17171717,139
-0.2990908,4.397562647271721,0.7426856280234108,17.219477857661683,0.14999999,615.658770618041,-0.33333334,140
-0.40073687,4.367068112739348,0.7444341678475148,17.252166721792918,0.14999999,615.7566038962481,-0.27272728,141
-0.1765126,4.3408584308729035,0.7459370165783888,16.704706712295778,0.14999999,616.4018971839523,-0.21212122,142
-0.34370154,4.311506103822234,0.74762006285423,17.206524337372926,0.14999999,616.5453728465794,-0.2929293,143
-0.48348963,4.281382860243181,0.749347313059451,17.376240971561316,0.14999999,616.5191318750182,-0.23232323,144
-0.059270255,4.275287275701045,0.7496968305217294,13.95247689836674,0.14999999,619.9166549766514,-0.11111111,145
-0.052345797,4.271163393119457,0.7499332916789305,13.67679958121083,0.14999999,623.5898553954406,-0.15151516,146
0.23858845,4.301724351312043,0.7481809431587134,8.586375752570325,0.14999999,632.3534796428703,-0.09090909,147
-0.16153538,4.278093372519091,0.749535930474823,16.54566051004479,0.14999999,633.1578191328255,-0.1919192,148
0.41784924,4.315388054655025,0.7473974739303314,7.5149989892268305,0.14999999,642.9928201435987,0.030303031,149
0.3142981,4.347583697508699,0.7455513934914738,8.205265517293924,0.14999999,652.1375546263048,0.17171717,150
-0.007776521,4.36289653337586,0.7446733639119348,10.69017808654998,0.14999999,658.7973765397549,0.07070707,151
0.07532765,4.388778852245973,0.7431892859950706,9.052990998367033,0.14999999,667.0943855413879,-0.07070707,152
0.12149892,4.414863628741239,0.7416935992694246,8.970250343978377,0.14999999,675.4741351974095,-0.01010101,153
0.019077033,4.439286198657268,0.7402932225540559,9.174060604190345,0.14999999,683.6500745932192,-0.13131313,154
0.43106103,4.474756064174955,0.7382593999899683,7.412884646101093,0.14999999,693.5871899471181,0.25252524,155
0.03601958,4.49895202871756,0.7368720167019749,9.100673467178762,0.14999999,701.8365164799393,0.21212122,156
0.53662026,4.539513701482042,0.7345462327131858,6.4828653472587305,0.14999999,712.7036511326805,0.41414142,157
0.41906726,4.57308818519764,0.7326210902983006,7.50571787145349,0.14999999,722.5479332612271,0.27272728,158
0.011551507,4.595806803893905,0.7313184172079185,9.164651442096218,0.14999999,730.7332818191309,-0.030303031,159
0.10072051,4.619193699720318,0.7299774254747524,9.012289863879872,0.14999999,739.070991955251,0.33333334,160
0.4758839,4.654523158640168,0.727951653747697,7.0427634141840505,0.14999999,749.378228541067,0.1919192,161
0.15394464,4.678020655331299,0.7266043202218294,8.888882377396627,0.14999999,757.8393461636704,0.23232323,162
0.24902591,4.703369988537908,0.7251508034095238,8.540038031991285,0.14999999,766.649308131679,0.13131313,163
0.3190715,4.730619323170017,0.7235883415613523,8.177739131796327,0.14999999,775.8215689998827,0.3939394,164
0.80126,4.787347049889231,0.7203356049375442,3.25930576815975,0.14999999,789.912263231723,0.53535354,165
0.37346464,4.815828248530216,0.7187025086851943,7.834773975707275,0.14999999,799.4274892560157,0.15151516,166
0.78465307,4.869930496663781,0.7156003155582695,3.4990963131642694,0.14999999,813.2783929428515,0.43434343,167
0.18766852,4.89193095774777,0.7143388212300591,8.783992041226027,0.14999999,821.8444009016255,0.35353535,168
0.39994296,4.920390987445138,0.7127069387932834,7.648324023397131,0.14999999,831.5460768782284,0.3131313,169
0.31782043,4.9453593128347,0.7112752687594783,8.184993696329416,0.14999999,840.711083181899,0.09090909,170
0.15433879,4.965925772583957,0.7100959992784429,8.88777607004223,0.14999999,849.1733071118567,0.11111111,171
0.5021506,4.998339766305271,0.7082373987210281,6.808867307350086,0.14999999,859.7144398045067,0.5555556,172
0.28666025,5.021433256482511,0.7069132307062781,8.356486433032316,0.14999999,868.7079533714743,0.47474748,173
0.9743573,5.0896379566943155,0.7030024107400049,0.46094890666345806,0.14999999,885.5970044648109,0.7777778,174
0.15729098,5.108957740470529,0.7018946249730202,8.879399882468368,0.14999999,894.0676045823425,0.2929293,175
0.2631036,5.130359133395438,0.7006674808832891,8.474397104745375,0.14999999,902.9432074775971,0.37373737,176
0.6596146,5.170338480725016,0.6983750871143914,5.1432963892693015,0.14999999,915.1499110883278,0.67676765,177
0.688475,5.211858673654009,0.695994342106995,4.789067177914122,0.14999999,927.7108439104137,0.6363636,178
0.30537668,5.233548851683047,0.6947506392383576,8.255599459148327,0.14999999,936.8052444512654,0.45454547,179
0.90251696,5.291481483006365,0.6914288140478003,1.6885775101196556,0.14999999,952.4666669411457,0.5151515,180
0.42885765,5.317052660196554,0.6899625768235922,7.43013544556943,0.14999999,962.3865314955763,0.7171717,181
0.39990598,5.341142517235625,0.6885812776814436,7.648593358692521,0.14999999,972.0879381368837,0.4949495,182
0.6558565,5.378413283826633,0.6864441924411335,5.188307196609847,0.14999999,984.2496309402738,0.75757575,183
0.772936,5.423556364625603,0.6838557130375228,3.665259849162939,0.14999999,997.934371091111,0.57575756,184
0.63487923,5.458646191472197,0.6818436816816401,5.4348256687544385,0.14999999,1009.8495454223565,0.6969697,185
1.072572,5.522578201195465,0.6781778554360399,,0.14999999,1027.1995454223566,0.83838385,186
0.47848055,5.548285265659687,0.6767038265103391,7.020200743995156,0.14999999,1037.5293446783614,0.5959596,187
0.59036595,5.579510393985084,0.6749133948403049,5.931390609165707,0.14999999,1048.9479540691957,0.61616164,188
0.833624,5.627092001457675,0.672185091659537,2.777565793695059,0.14999999,1063.5203882755006,0.959596,189
0.8832724,5.678257440732684,0.66925129353597,2.001474536290833,0.14999999,1078.8689137392098,0.8787879,190
0.624813,5.710307005654434,0.6674135891253191,5.550275659213068,0.14999999,1090.6686380799968,0.7373737,191
0.85231405,5.757958137127166,0.6646812994766532,2.4906757515807523,0.14999999,1105.527962328416,0.8181818,192
0.840496,5.804171717464311,0.6620314382187894,2.672820857803889,0.14999999,1120.205141470612,0.85858583,193
0.49300575,5.828161942416573,0.6606558519256552,6.891724641796957,0.14999999,1130.6634168288151,0.7979798,194
0.60731786,5.857778863293733,0.6589576339854512,5.7465384865370925,0.14999999,1142.266878342278,0.65656567,195
1.1412475,5.916412644603459,0.6555956052406274,,0.14999999,1159.616878342278,0.8989899,196
-0.6082541,5.885970903519942,0.6573411179174348,17.43061034884935,0.14999999,1159.5362679934285,-0.53535354,197
-0.42725807,5.856402810071578,0.6590365361197492,17.31851159925614,0.14999999,1159.5677563941724,-0.5959596,198
-0.82092136,5.827117568901482,0.6607157357281264,17.32136018277748,0.14999999,1159.596396211395,-0.7373737,199
-0.68157506,5.7977294137730375,0.6624008363662253,17.400513456787564,0.14999999,1159.5458827546074,-0.75757575,200
-0.22109303,5.77160841136088,0.6638986002660049,16.802592071070507,0.14999999,1160.093290683537,-0.35353535,201
-0.47731835,5.743076131584134,0.6655346254825615,17.341912103541805,0.14999999,1160.101378579995,-0.45454547,202
-0.5662315,5.714516782030654,0.6671722028652152,17.40447182777229,0.14999999,1160.0469067522229,-0.41414142,203
-0.86237353,5.686721016335055,0.6687659967697794,17.30581941987177,0.14999999,1160.0910873323512,-0.8989899,204
-0.82657874,5.659021124487303,0.6703542933206825,17.341756812453998,0.14999999,1160.0993305198972,-0.6969697,205
-0.5788541,5.631306499336382,0.6719434346710794,17.400191656602484,0.14999999,1160.0491388632947,-0.5151515,206
-0.25482762,5.605810367555023,0.6734053688328547,16.996392779405046,0.14999999,1160.4027460838897,-0.5555556,207
-0.60554844,5.578676352081491,0.6749612183439518,17.388064850939635,0.14999999,1160.36468123295,-0.57575756,208
-0.6641624,5.551775526197908,0.6765036968923224,17.39359625758727,0.14999999,1160.3210849753627,-0.8181818,209
-0.38739544,5.525484655277626,0.6780112009588524,17.31930736706152,0.14999999,1160.3517776083013,-0.61616164,210
-0.56361425,5.499112021212143,0.6795233932791208,17.38914113253915,0.14999999,1160.3126364757622,-0.7171717,211
-0.9724015,5.473760966116942,0.6809770088235705,17.225311658970575,0.14999999,1160.4373248167917,-0.65656567,212
-0.70006716,5.4479276081057595,0.6824582793517346,17.378744290265026,0.14999999,1160.4085805265267,-0.7979798,213
-0.8007416,5.422474744567647,0.6839177325362593,17.34898518905028,0.14999999,1160.4095953374765,-0.67676765,214
-0.8179696,5.3972669532515285,0.6853631334144772,17.34720038839784,0.14999999,1160.4123949490786,-0.7777778,215
-0.6378469,5.372029489933549,0.6868102356689484,17.404025123432007,0.14999999,1160.3583698256466,-0.4949495,216
-0.37652645,5.3475243365228335,0.6882153476764435,17.295588800191613,0.14999999,1160.412781025455,-0.6363636,217
-0.20860232,5.325031442294623,0.6895050778500794,16.905926605227066,0.14999999,1160.8568544202278,-0.37373737,218
-0.88813394,5.300951227128472,0.6908858241325422,17.298535679092314,0.14999999,1160.9083187411354,-0.83838385,219
-0.46359038,5.27711418055408,0.6922526272618078,17.293199019237726,0.14999999,1160.9651197218977,-0.43434343,220
-0.6993171,5.253003620308185,0.6936351135144395,17.4013196337889,0.14999999,1160.913800088109,-0.97979796,221
-0.76704776,5.229264087912404,0.6949963252343809,17.367172571555283,0.14999999,1160.8966275165537,-0.9191919,222
-0.76919013,5.205833706340536,0.6963398104162541,17.34571100261417,0.14999999,1160.9009165139396,-0.8787879,223
-0.46211094,5.182943815615615,0.6976523041504813,17.27150181604181,0.14999999,1160.9794146978977,-0.47474748,224
-0.8222751,5.1599250329915565,0.6989721884752552,17.346282274797556,0.14999999,1160.9831324231002,-0.959596,225
-0.77534324,5.1370776847035255,0.700282242849569,17.353575680103575,0.14999999,1160.9795567429967,-0.85858583,226
-1.0101683,5.115106405538398,0.7015420639026151,17.200402685780098,0.14999999,1161.1291540572165,-1.0,227
-0.4682575,5.092412786480867,0.7028433035274735,17.40903873957887,0.14999999,1161.0701153176376,-0.3939394,228
-0.91659456,5.070523141035083,0.7040984437479887,17.270316020603754,0.14999999,1161.149799297034,-0.93939394,229
-0.19235614,5.050911206049842,0.705222981304482,16.790221905570284,0.14999999,1161.7095773914637,-0.3131313,230
1.0395474,5.104154014681661,0.7021700679655016,,0.14999999,1179.0595773914636,1.0,231
1.0845022,5.1569378335838945,0.6991434728449606,,0.14999999,1196.4095773914635,0.93939394,232
-0.4099934,5.1350350252651955,0.7003993678173631,17.296416504672855,0.14999999,1196.4631608867905,-0.33333334,233
-0.024229214,5.136671402225627,0.7003055388632099,11.832052765993675,0.14999999,1201.9811081207968,-0.27272728,234
-0.22730397,5.116386153446182,0.7014686838620312,16.980362060944078,0.14999999,1202.3507460598528,-0.23232323,235
-0.42662847,5.094694283594752,0.7027124837388333,17.352895131491373,0.14999999,1202.3478509283614,-0.2929293,236
0.7943053,5.132225798276776,0.7005604473465155,3.360336736765269,0.14999999,1216.337514191596,0.9191919,237
0.76480114,5.167682193169238,0.6985273971806633,3.779152217317281,0.14999999,1229.9083619742787,0.97979796,238
-0.1400908,5.1508503143690545,0.6994925278458114,16.205136840074612,0.14999999,1231.053225134204,-0.25252524,239
-0.2398761,5.131417189549254,0.7006068125258458,16.86309964238283,0.14999999,1231.540125491821,-0.21212122,240
-0.34275794,5.1106938373163056,0.7017950781355331,17.21291069859142,0.14999999,1231.6772147932297,-0.17171717,241
0.25013962,5.126000984645011,0.7009173747336578,8.534976509137053,0.14999999,1240.4922382840928,0.05050505,242
-0.12520826,5.109139708532796,0.7018841910244958,16.321289110623194,0.14999999,1241.5209491734695,-0.1919192,243
0.026849784,5.1217674026648075,0.7011601259939906,9.159702923256553,0.14999999,1249.711246250213,0.01010101,244
-0.14837798,5.105238082070259,0.7021079081381734,16.277916142999388,0.14999999,1250.7833301072135,-0.11111111,245
-0.21483484,5.085765616617988,0.7032244485884183,17.0349884191884,0.14999999,1251.0983416880251,-0.15151516,246
-0.16498718,5.06853046371223,0.7042127027687944,16.521317151104288,0.14999999,1251.927024536921,-0.05050505,247
-0.23974372,5.04922659398706,0.7053195760328524,17.0688292281301,0.14999999,1252.208195308791,-0.09090909,248
0.38844275,5.067579610555786,0.7042672241653797,7.730872280400176,0.14999999,1261.8273230283908,0.07070707,249
-0.61009735,5.047182583711409,0.705436778456915,17.381677100538454,0.14999999,1261.7956459278523,-0.53535354,250
-0.68476236,5.026933045501952,0.7065978758313106,17.385451506862363,0.14999999,1261.76019442099,-0.75757575,251
-0.2697106,5.008140428687939,0.7076754341348664,17.058806391629517,0.14999999,1262.0513880293606,-0.41414142,252
-0.4522723,4.988313803867518,0.7088122818883309,17.357995650878443,0.14999999,1262.0433923784822,-0.5151515,253
-0.4895219,4.96859236813362,0.7099430981574766,17.370930872542726,0.14999999,1262.0224615059394,-0.57575756,254
