Regret,Regret/t,LQGmu1_actor,LQGmu1_higher,ReturnMean,ReturnLastEpisode,LQGsigma_higher,Iteration
0.12563482701344242,0.12563482701344242,-0.9603634,-1.0,0.9876356177171192,17.22436517298656,0.14999999,1
0.2301306998291004,0.1150653499145502,-0.9568405,-0.97979796,0.9882416657159088,17.245504127184343,0.14999999,2
0.21694613266270224,0.07231537755423408,-0.74520516,-0.959596,0.9906929255989544,17.3631845671664,0.14999999,3
0.242917230490324,0.060729307622581,-0.8117346,-0.93939394,0.9913572644711822,17.32402890217238,0.14999999,4
0.22674510271857784,0.04534902054371557,-0.76801616,-0.9191919,0.9922391616660713,17.366172127771748,0.14999999,5
0.3809334904824091,0.06348891508040151,-1.0329968,-0.8989899,0.9911990300986008,17.19581161223617,0.14999999,6
0.38271858750313825,0.05467408392901975,-0.7566041,-0.8787879,0.9917044676646203,17.348214902979272,0.14999999,7
0.5268473063935843,0.06585591329919804,-0.99276406,-0.85858583,0.9910633077236697,17.205871281109555,0.14999999,8
0.5808097945048303,0.06453442161164781,-0.8888052,-0.83838385,0.9911390813296072,17.296037511888755,0.14999999,9
0.6493935705652305,0.06493935705652305,-0.90375954,-0.8181818,0.9911158625540983,17.2814162239396,0.14999999,10
0.6176097292189056,0.05614633901990051,-0.7075327,-0.7979798,0.9916200493681249,17.381783841346326,0.14999999,11
0.592757660821011,0.04939647173508425,-0.7700437,-0.7777778,0.9920070830427129,17.374852068397896,0.14999999,12
0.6066340124421501,0.04666415480324231,-0.802653,-0.75757575,0.992163752591557,17.336123648378862,0.14999999,13
0.5496877029707008,0.03926340735505006,-0.6649112,-0.7373737,0.9925881073764306,17.40694630947145,0.14999999,14
0.5071696690457621,0.033811311269717474,-0.6862258,-0.7171717,0.9929007275648096,17.39251803392494,0.14999999,15
0.48383986255847944,0.030239991409904965,-0.73140234,-0.6969697,0.9931055050797072,17.373329806487284,0.14999999,16
0.45107930971147425,0.026534077041851428,-0.6694558,-0.67676765,0.9933180001696185,17.382760552847007,0.14999999,17
0.4265981060340813,0.023699894779671184,-0.4907213,-0.65656567,0.9934805106204316,17.374481203677394,0.14999999,18
0.40398784802583876,0.02126251831714941,-0.75955796,-0.6363636,0.9936202684451175,17.372610258008244,0.14999999,19
0.4715551137663674,0.02357775568831837,-0.39001912,-0.61616164,0.9934875140086973,17.282432734259473,0.14999999,20
0.44118225660495725,0.021008678885950344,-0.73270345,-0.5959596,0.9936348234583744,17.38037285716141,0.14999999,21
0.39075994113465384,0.01776181550612063,-0.6348952,-0.57575756,0.9938209968173095,17.400422315470305,0.14999999,22
0.43091022911026045,0.01873522735262002,-0.8318503,-0.5555556,0.9937651819178543,17.309849712024395,0.14999999,23
0.4057569271078627,0.01690653862949428,-0.62063307,-0.53535354,0.9938700379226207,17.3751533020024,0.14999999,24
0.4768288624108621,0.019073154496434482,-0.4069071,-0.5151515,0.993745805361443,17.278928064697002,0.14999999,25
0.8341182020907638,0.032081469311183226,-0.23310906,-0.4949495,0.9929999157505056,16.9927106603201,0.14999999,26
0.8368967523021205,0.030996176011189647,-0.5482031,-0.47474748,0.9930621458709181,17.347221449788645,0.14999999,27
0.993765708538259,0.03549163244779496,-0.3620094,-0.45454547,0.9928043788734062,17.193131043763863,0.14999999,28
