ReturnLastEpisode,Iteration,Regret/t,LQGmu1_actor,Regret,LQGsigma_higher,LQGmu1_higher,ReturnMean
17.19933310229294,1,0.15066689770706176,-1.0597196,0.15066689770706176,0.14999999,-1.0,0.9862002925626685
17.198453630989622,2,0.15110663335872054,-1.013009,0.3022132667174411,0.14999999,-0.97979796,0.9861750783624588
17.34285311800037,3,0.10312004957235743,-0.7926999,0.3093601487170723,0.14999999,-0.959596,0.9889266026621355
17.200932684172187,4,0.11460686613622162,-1.0050555,0.4584274645448865,0.14999999,-0.93939394,0.9882679549233818
17.350853812820098,5,0.09151473034495794,-0.8103015,0.4575736517247897,0.14999999,-0.9191919,0.9895920452783855
17.200181463732168,6,0.10123203133210386,-1.0953366,0.6073921879926232,0.14999999,-0.8989899,0.9890348605887556
17.324893019884776,7,0.09035702401540695,-0.8341837,0.6324991681078487,0.14999999,-0.8787879,0.9896584275220525
17.294128189678894,8,0.08604637230361956,-0.8837572,0.6883709784289564,0.14999999,-0.85858583,0.9899055979183705
17.37101968553835,9,0.07415014365451197,-0.43483073,0.6673512928906078,0.14999999,-0.83838385,0.9905877211207277
17.240086461865832,10,0.07772648310247768,-0.96290374,0.7772648310247767,0.14999999,-0.8181818,0.9903826557854085
17.333794185959793,11,0.07213369500590777,-0.82614577,0.7934706450649855,0.14999999,-0.7979798,0.990703343176267
17.40743356847202,12,0.061336423049414,-0.5836947,0.736037076592968,0.14999999,-0.7777778,0.9913224528067999
17.422573598372875,13,0.05103565217077652,-0.61339927,0.6634634782200948,0.14999999,-0.75757575,0.9919130933388318
17.35504149462228,14,0.04703014168555824,-0.7049329,0.6584219835978153,0.14999999,-0.7373737,0.992142767105186
17.38393368658904,15,0.04163255313391853,-0.5574265,0.624488297008778,0.14999999,-0.7171717,0.9924522618615873
17.35723961750381,16,0.03857804246906049,-0.578667,0.6172486795049679,0.14999999,-0.6969697,0.9926274058217283
17.355599359699053,17,0.03597937175328922,-0.5276064,0.6116493198059167,0.14999999,-0.67676765,0.9927764121701097
17.39330115899369,18,0.03157489782290154,-0.5962971,0.5683481608122278,0.14999999,-0.65656567,0.993028962280797
17.38764977820567,19,0.02793149382139784,-0.6057725,0.530698382606559,0.14999999,-0.6363636,0.9932378730606997
17.385426125370813,20,0.024763612861787365,-0.5451092,0.4952722572357473,0.14999999,-0.61616164,0.9934195176111361
17.371945742768236,21,0.0225393578317863,-0.5730111,0.4733265144675123,0.14999999,-0.5959596,0.9935470551701958
17.353542622740097,22,0.02135381326033713,-0.5026244,0.46978389172741686,0.14999999,-0.57575756,0.9936150336433294
17.374813919355734,23,0.019346520537899304,-0.7063789,0.444969972371684,0.14999999,-0.5555556,0.9937301307031021
17.37802678289992,24,0.01737263289465692,-0.6595634,0.4169431894717661,0.14999999,-0.53535354,0.9938433123340221
16.706597149576968,25,0.04241384159579198,-0.17615053,1.0603460398947995,0.14999999,-0.5151515,0.9924074632112506
17.199487047047025,26,0.04657149972491444,-0.3201273,1.2108589928477755,0.14999999,-0.4949495,0.9921690653827459
17.365429906456534,27,0.04427515134782383,-0.4423211,1.1954290863912433,0.14999999,-0.47474748,0.9923007367346434
