LQGmu1_higher,LQGsigma_higher,ReturnLastEpisode,LQGmu1_actor,Regret/t,Regret,ReturnMean,Iteration
-1.0,0.14999999,17.283240676472765,-0.89414436,0.06675932352723635,0.06675932352723635,0.9910115066784841,1
-0.97979796,0.14999999,17.318316173332367,-0.8308911,0.04922157509743563,0.09844315019487127,0.9920171115196424,2
-0.959596,0.14999999,17.36283439707166,-0.77879655,0.02853625104107138,0.08560875312321414,0.9932031966146174,3
-0.93939394,0.14999999,17.24651656944695,-0.95183504,0.04727304591906645,0.1890921836762658,0.9921288391101453,4
-0.9191919,0.14999999,17.38707032887359,-0.5724546,0.03040437096053523,0.15202185480267616,0.9930960796467583,5
-0.8989899,0.14999999,17.322789034026663,-0.8433428,0.029872136796002497,0.179232820776015,0.9931265976607796,6
-0.8787879,0.14999999,17.392878332389813,-0.67398375,0.01947921262660048,0.13635448838620334,0.9937225222117775,7
-0.85858583,0.14999999,17.248958589177974,-0.9422657,0.02967448740102885,0.2373958992082308,0.9931379307682896,8
-0.83838385,0.14999999,17.32831704760886,-0.8506808,0.02878653906659699,0.25907885159937294,0.993188845237007,9
-0.8181818,0.14999999,17.229724443986797,-0.9617724,0.037935440761257766,0.37935440761257766,0.9926642522499278,10
-0.7979798,0.14999999,17.375575602142504,-0.67361516,0.03216170958818862,0.3537788054700748,0.992995314817191,11
-0.7777778,0.14999999,17.329240010853912,-0.852898,0.031211566218013687,0.37453879461616424,0.9930497955150223,12
-0.75757575,0.14999999,17.399903347734867,-0.6436041,0.024971957452407604,0.32463544688129886,0.9934075712469951,13
-0.7373737,0.14999999,17.38560952066607,-0.73987687,0.02064470901537366,0.28902592621523127,0.993655693290403,14
-0.7171717,0.14999999,17.380738670776545,-0.67621714,0.01721915036257921,0.25828725543868813,0.9938521129379256,15
-0.6969697,0.14999999,17.37106232186827,-0.6484118,0.014826558348151275,0.2372249335704204,0.9939893028470098,16
-0.67676765,0.14999999,17.354087381698772,-0.7170888,0.013713973639508815,0.23313755187164986,0.9940530978417714,17
-0.65656567,0.14999999,17.425372332093694,-0.6283312,0.008764734432108727,0.1577652197779571,0.9943368844935718,18
-0.6363636,0.14999999,17.374342867322166,-0.6800494,0.007022229076620634,0.13342235245579204,0.9944367987914784,19
-0.61616164,0.14999999,17.388904035102467,-0.6813908,0.00472591586766633,0.09451831735332661,0.9945684681268542,20
-0.5959596,0.14999999,17.3490355116533,-0.78912836,0.004546800271429825,0.09548280570002632,0.9945787385165465,21
-0.57575756,0.14999999,17.378772006185596,-0.64238507,0.00303230906883782,0.06671079951443204,0.9946655786084384,22
-0.5555556,0.14999999,17.365388670459975,-0.7381564,0.002231396915411241,0.05132212905445854,0.9947115024704468,23
-0.53535354,0.14999999,17.335693843666277,-0.8232641,0.0027345118911742774,0.06562828538818266,0.9946826541346806,24
-0.5151515,0.14999999,17.350823313115598,-0.7781494,0.002592198890903461,0.06480497227258653,0.9946908142837786,25
-0.4949495,0.14999999,17.397904527444567,-0.57768196,0.000650017108770047,0.01690044482802122,0.9948021779180753,26
-0.47474748,0.14999999,17.37182867033034,-0.70715636,-0.0001825268704562459,-0.004928225502318639,0.9948499155315631,27
-0.45454547,0.14999999,17.218627109561396,-0.35202703,0.004515880890581668,0.1264446649362867,0.9945805114168247,28
-0.43434343,0.14999999,16.52288097096431,-0.16709581,0.032881506688688944,0.9535636939719794,0.9929540420476672,29
-0.41414142,0.14999999,17.332348968045796,-0.40394408,0.032373824197539494,0.9712147259261847,0.9929831522822514,30
-0.3939394,0.14999999,17.400617527205036,-0.6031116,0.029696683829714535,0.9205971987211505,0.9931366580372872,31
-0.37373737,0.14999999,16.777136951223216,-0.22437505,0.04667063273431049,1.4934602474979357,0.9921633811505558,32
-0.35353535,0.14999999,17.11073065076349,-0.32860392,0.052506957476801445,1.7327295967344476,0.9918287295024771,33
-0.33333334,0.14999999,17.403250469763208,-0.5900806,0.04939644491091886,1.6794791269712412,0.9920070845807961,34
-0.3131313,0.14999999,17.3585976507913,-0.38285896,0.04773947074799837,1.670881476179943,0.992102094567202,35
-0.2929293,0.14999999,17.211911488118886,-0.32955444,0.05024916633502939,1.8089699880610581,0.9919581900037255,36
-0.27272728,0.14999999,17.330820049787434,-0.40287223,0.04940945779117907,1.8281499382736257,0.992006338429405,37
-0.25252524,0.14999999,17.15041900058942,-0.2947213,0.053361340465373885,2.0277309376842076,0.9917797396522148,38
-0.23232323,0.14999999,17.368112696398303,-0.5501901,0.05152867285348478,2.0096182412859065,0.9918848238042727,39
-0.21212122,0.14999999,15.896716538739895,-0.09915632,0.08657254256365032,3.462901702546013,0.9898754276052953,40
-0.1919192,0.14999999,16.72898214973397,-0.17481817,0.09960779397102548,4.083919552812045,0.9891279934649642,41
-0.17171717,0.14999999,16.280077437584996,-0.13696039,0.122710526553025,5.15384211522705,0.9878032954958128,42
-0.15151516,0.14999999,16.34826333437859,-0.14753291,0.1431529949034526,6.155578780848462,0.9866311356133342,43
-0.13131313,0.14999999,16.729814152360003,-0.19603981,0.153994650647465,6.77576462848846,0.9860094810408563,44
-0.11111111,0.14999999,16.463859323184995,-0.17408368,0.17026456234007703,7.661905305303467,0.9850765732603166,45
-0.09090909,0.14999999,15.239716361930926,-0.08353289,0.21243889007331615,9.772188943372543,0.982658320523319,46
-0.07070707,0.14999999,8.925369705382048,0.14032607,0.3871663667657552,18.196819237990496,0.9726395431900371,47
-0.05050505,0.14999999,15.955971340343504,-0.11019474,0.4081426645343124,19.590847897646995,0.9714367738225739,48
-0.030303031,0.14999999,8.982177643862485,0.11598261,0.570585107220092,27.95867025378451,0.9621224135768297,49
-0.01010101,0.14999999,16.897576724715854,-0.21560855,0.5682218705813732,28.41109352906866,0.9622579202648296,50
0.01010101,0.14999999,16.188467057165667,-0.13315289,0.5798554210177057,29.572626471902993,0.9615908588865995,51
0.030303031,0.14999999,9.059401137131765,0.07049967,0.7281389487456006,37.86322533477123,0.9530883630306423,52
0.05050505,0.14999999,7.982146137407838,0.35112587,0.8911524376861018,47.23107919736339,0.9437412593069896,53
0.07070707,0.14999999,8.103081538479122,0.33167237,1.0458888455348938,56.47799765888427,0.9348687588569442,54
0.09090909,0.14999999,9.112125933136383,0.037605092,1.1766522131954162,64.71587172574789,0.9273708593351252,55
0.11111111,0.14999999,8.966081701499148,0.12336874,1.3053533932901562,73.09979002424875,0.9199912045131792,56
0.13131313,0.14999999,9.005034451348378,0.10460168,1.4288553609280767,81.44475557290038,0.9129096696715553,57
0.15151516,0.14999999,8.85913969095247,0.16421239,1.5506140669301365,89.93561588194791,0.9059280924925381,58
0.17171717,0.14999999,8.269213336781043,0.30291855,1.6782441109350317,99.01640254516687,0.8986098560243675,59
0.1919192,0.14999999,8.582426457137837,0.23949575,1.7963996014671506,107.78397608802904,0.8918348852369753,60
0.21212122,0.14999999,8.655318061042244,0.22215365,1.9094861971637178,116.47865802698679,0.8853505620892363,61
0.23232323,0.14999999,7.826019738580871,0.37474972,2.032300617554934,126.00263828840592,0.8783084508282721,62
0.25252524,0.14999999,7.778737144463486,0.38161576,2.151966684824483,135.57390114394244,0.8714468644022659,63
0.27272728,0.14999999,7.974000885795328,0.3523975,2.264842191533549,144.94990025814712,0.8649746449808745,64
0.2929293,0.14999999,8.058269843851406,0.33901092,2.3729481602199343,154.2416304142957,0.8587759082442699,65
0.3131313,0.14999999,7.483206096513553,0.42200702,2.4864912775421537,164.10842431778215,0.8522654083978123,66
0.33333334,0.14999999,6.713418269181063,0.51248294,2.6081344186358373,174.74500604860108,0.8452904576470277,67
0.35353535,0.14999999,8.567549265516845,0.24288318,2.698933187986533,183.52745678308423,0.8400841061934328,68
0.37373737,0.14999999,8.48659270560574,0.2605456,2.7882733924272243,192.39086407747848,0.8349613880488976,69
0.3939394,0.14999999,7.646368262848755,0.40021142,2.887064225923282,202.09449581462974,0.8292967760365091,70
0.41414142,0.14999999,6.960898002550422,0.4852392,2.992726729747596,212.48359781207932,0.823238146230069,71
0.43434343,0.14999999,5.704464633874343,0.61111057,3.1129046274750696,224.129133178205,0.8163472117273468,72
0.45454547,0.14999999,5.034981227669615,0.6685717,3.238960985623772,236.44415195053537,0.8091192095399212,73
0.47474748,0.14999999,4.794354541330042,0.68805313,3.3648621271514236,248.99979740920534,0.8019001073881064,74
0.4949495,0.14999999,7.5139471104381,0.41798747,3.45114467065023,258.83585029876724,0.7969527138388629,75
0.5151515,0.14999999,2.472983131120026,0.8534533,3.6014850943111476,273.71286716764723,0.7883322767023424,76
0.53535354,0.14999999,6.7436382818391705,0.5092343,3.692457517997507,284.31922888580806,0.78311596800473,77
0.5555556,0.14999999,7.17639733785029,0.46020424,3.775549122409715,294.4928315479578,0.7783515411462318,78
0.57575756,0.14999999,3.707485651071334,0.76993,3.9004474164162843,308.13534589688646,0.7711899417192497,79
0.5959596,0.14999999,8.182097121727283,0.31832054,3.96629060968949,317.3032487751592,0.7674145292609238,80
0.61616164,0.14999999,4.804041612599503,0.6872795,4.072212434105675,329.8492071625597,0.7613410301544911,81
0.6363636,0.14999999,3.5280712679291075,0.7826225,4.191111413349153,343.6711358946306,0.7545234281336494,82
0.65656567,0.14999999,4.248430071655769,0.7303274,4.298466335216564,356.77270582297484,0.7483677560082246,83
0.67676765,0.14999999,3.8799681541155584,0.7575274,4.407651638914992,370.24273766885926,0.7421071307961588,84
0.6969697,0.14999999,5.261457016182669,0.64970255,4.498015066502077,382.3312806526766,0.7369257415996515,85
0.7171717,0.14999999,2.2581139988918526,0.8671692,4.621199612253311,397.42316665378473,0.7298624075542826,86
0.7373737,0.14999999,3.9681150381617707,0.75111,4.72189714500716,410.805051615623,0.7240884664560113,87
0.75757575,0.14999999,3.636087060655448,0.77500594,4.824079142670086,424.5189645549675,0.7182294069569904,88
0.7777778,0.14999999,5.730413968121003,0.6087742,4.900433152661197,436.1385505868465,0.7138513100538304,89
0.7979798,0.14999999,3.3116075685800292,0.79766726,5.001966033536295,450.1769430182665,0.7080294705541116,90
0.8181818,0.14999999,5.071893924340991,0.66553277,5.0819236164167645,462.45504909392554,0.7034447467650937,91
0.83838385,0.14999999,1.646563828382281,0.9050698,5.197374839842862,478.1584852655433,0.6968248371649735,92
0.85858583,0.14999999,0.5687460845558509,0.96826255,5.321932679365457,494.93973918098743,0.6896827592106962,93
0.8787879,0.14999999,3.1728482255433605,0.8071639,5.416137137823873,509.1168909554441,0.6842811274183559,94
0.8989899,0.14999999,4.999203604101223,0.6715041,5.489133551066767,521.4676873513429,0.6800955532645202,95
0.9191919,0.14999999,0.767557150483924,0.95692015,5.604688856258947,538.0501302008589,0.6734696756732256,96
0.93939394,0.14999999,3.683570472425402,0.7716339,5.687799584829211,551.7165597284335,0.6687041522460315,97
0.959596,0.14999999,0.6193102594847559,0.96539044,5.8004821374382525,568.4472494689487,0.6622429967065222,98
0.97979796,0.14999999,3.0121389248974664,0.818025,5.88671828832375,582.7851105440512,0.6572982632841886,99
1.0,0.14999999,2.934446452921442,0.82322425,5.972006640911298,597.2006640911297,0.6524078760945357,100
-0.65656567,0.14999999,17.405613812303425,-0.52302164,5.912327230483428,597.1450502788263,0.6558298606374181,101
-0.33333334,0.14999999,17.227148746642467,-0.3098499,5.855567662080234,597.2679015321838,0.6590844230458582,102
-0.3939394,0.14999999,17.270330663758656,-0.41058284,5.799490979305098,597.3475708684251,0.6622998291682859,103
-0.75757575,0.14999999,17.332431867241926,-0.78592014,5.74389556731907,597.3651390011833,0.6654876394885855,104
-0.4949495,0.14999999,17.39413988912344,-0.6846559,5.688771420114855,597.3209991120598,0.6686484277457079,105
-0.8787879,0.14999999,17.338290489814916,-0.8333174,5.635214232285328,597.3327086222448,0.6717193674148321,106
-0.61616164,0.14999999,17.413523396191465,-0.66518444,5.581955002112648,597.2691852260533,0.6747732223559264,107
-0.9191919,0.14999999,17.191775719416064,-1.0410491,5.531735273209604,597.4274095066372,0.6776527939673394,108
-0.7373737,0.14999999,17.292317216286772,-0.89337444,5.481514608168352,597.4850922903504,0.6805324192564021,109
-0.7171717,0.14999999,17.345152749686118,-0.7843015,5.431726723096948,597.4899395406643,0.683387229180221,110
-0.57575756,0.14999999,17.13557473713801,-0.31394696,5.384724007238975,597.7043648035262,0.6860823390344625,111
-0.7979798,0.14999999,17.210458004717673,-0.98496586,5.337892024989363,597.8439067988086,0.6887676591175828,112
-0.6363636,0.14999999,17.36944422233265,-0.6276808,5.290481969703327,597.824462576476,0.6914861255904056,113
-0.47474748,0.14999999,17.318926000375626,-0.37510306,5.244346812071056,597.8555365761003,0.6941314901335405,114
-0.6969697,0.14999999,17.39034899934871,-0.6999081,5.1983929354500145,597.8151875767517,0.696766460123279,115
-0.23232323,0.14999999,16.195333304901684,-0.13218875,5.163533226481465,598.96985427185,0.6987652966467051,116
-0.5555556,0.14999999,17.390711592394585,-0.5574463,5.119052501533806,598.9291426794554,0.701315796930401,117
-0.959596,0.14999999,17.247589540350944,-0.95049924,5.076538585924614,599.0315531391044,0.7037535214492767,118
-0.3131313,0.14999999,17.355944370517516,-0.4592839,5.033828645114175,599.0256087685868,0.7062024859452881,119
