LQGmu1_higher,LQGsigma_higher,Regret/t,LQGmu1_actor,Regret,ReturnLastEpisode,Iteration,ReturnMean
-1.0,0.14999999,-0.05937430435052349,-0.6594825,-0.05937430435052349,17.409374304350525,1,0.9982439394696401
-0.97979796,0.14999999,-0.015472828728494648,-0.8454614,-0.030945657456989295,17.321571353106467,2,0.9957266530234228
-0.959596,0.14999999,0.03851809893098709,-1.0573446,0.11555429679296125,17.20350004575005,3,0.9926308429512049
-0.93939394,0.14999999,0.06696595552701812,-1.070534,0.26786382210807247,17.19769047468489,4,0.990999658513359
-0.9191919,0.14999999,0.08581507492605311,-1.451878,0.42907537463026557,17.18878844747781,5,0.9899188603826804
-0.8989899,0.14999999,0.09602228389992955,-0.99787915,0.5761337033995773,17.20294167123069,6,0.9893335846387655
-0.8787879,0.14999999,0.07806893442136038,-0.73569196,0.5464825409495226,17.379651162450056,7,0.990363019815289
-0.85858583,0.14999999,0.06926564409249902,-0.47838962,0.5541251527399922,17.342357388209532,8,0.990867795636898
-0.83838385,0.14999999,0.05927694700589904,-0.7327504,0.5334925230530914,17.370632629686902,9,0.9914405420294783
-0.8181818,0.14999999,0.05863549239365433,-0.8634978,0.5863549239365433,17.29713759911655,10,0.99147732268385
-0.7979798,0.14999999,0.05498532286104372,-0.84506196,0.6048385514714809,17.331516372465064,11,0.9916866213955822
-0.7777778,0.14999999,0.04810870817459101,-0.5344349,0.5773044980950921,17.37753405337639,12,0.9920809226964109
-0.75757575,0.14999999,0.040949502203266465,-0.6450113,0.532343528642464,17.39496096945263,13,0.9924914276259593
-0.7373737,0.14999999,0.03815334484203018,-0.8050602,0.5341468277884225,17.348196700854043,14,0.9926517577498835
-0.7171717,0.14999999,0.035210636949493807,-0.765806,0.5281595542424071,17.355987273546017,15,0.9928204910006022
-0.6969697,0.14999999,0.04214228900211259,-1.0116689,0.6742766240338014,17.203882930208607,16,0.9924230338874933
-0.67676765,0.14999999,0.03799825361880321,-0.63535345,0.6459703115196547,17.378306312514148,17,0.992660650595252
-0.65656567,0.14999999,0.03377412859873531,-0.54516256,0.6079343147772356,17.38803599674242,18,0.9929028595986963
-0.6363636,0.14999999,0.028345148416695946,-0.5406698,0.538557819917223,17.419376494860014,19,0.9932141543339049
-0.61616164,0.14999999,0.026986574839460254,-0.7887174,0.5397314967892051,17.34882632312802,20,0.993292054194985
-0.5959596,0.14999999,0.02409516503073898,-0.46345645,0.5059984656455185,17.383733031143688,21,0.9934578460418153
-0.57575756,0.14999999,0.024756700734770574,-0.49517378,0.5446474161649526,17.311351049480567,22,0.9934199139486942
-0.5555556,0.14999999,0.023376629804503078,-0.424703,0.5376624855035708,17.356984930661383,23,0.9934990464561636
-0.53535354,0.14999999,0.020650752877304484,-0.55219537,0.4956180690553076,17.392044416448265,24,0.9936553467386865
-0.5151515,0.14999999,0.01836071539376917,-0.6530777,0.45901788484422923,17.38660018421108,25,0.9937866562274213
-0.4949495,0.14999999,0.07400446179324473,-0.09363422,1.924116006624363,15.884901878219868,26,0.9905960744384606
-0.47474748,0.14999999,0.06943128995516229,-0.49891543,1.874644828789382,17.399471177834982,27,0.990858297594314
-0.45454547,0.14999999,0.07022006787042948,-0.35487026,1.9661619003720254,17.258482928417358,28,0.9908130695028422
-0.43434343,0.14999999,0.07389861760025107,-0.29466325,2.143059910407281,17.173101989964746,29,0.990602143486224
-0.41414142,0.14999999,0.07045138625416515,-0.52420074,2.1135415876249546,17.379518322782328,30,0.99079980583405
-0.3939394,0.14999999,0.06718858507124774,-0.58885765,2.08284613720868,17.380695450416276,31,0.9909868930578412
-0.37373737,0.14999999,0.06489573770746326,-0.4840436,2.0766636066388244,17.356182530569857,32,0.9911183636635628
-0.35353535,0.14999999,0.06399084845145192,-0.45509812,2.111697998897913,17.314965607740913,33,0.9911702495153982
-0.33333334,0.14999999,0.061686435179974575,-0.7747766,2.0973387961191357,17.36435920277878,34,0.9913023833039005
-0.3131313,0.14999999,0.05783418901138475,-0.5391643,2.0241966153984663,17.42314218072067,35,0.9915232689787049
-0.2929293,0.14999999,0.05556076704149346,-0.5355075,2.0001876134937646,17.374009001904703,36,0.9916536257430335
-0.27272728,0.14999999,0.0644516948113214,-0.27160713,2.384712708018892,16.965474905474874,37,0.9911438248388004
-0.25252524,0.14999999,0.06360974582515458,-0.36531135,2.417170341355874,17.31754236666302,38,0.991192101730209
-0.23232323,0.14999999,0.06792679111608763,-0.31851205,2.6491448535274174,17.118025487828458,39,0.990944564729582
-0.21212122,0.14999999,0.07020011509235768,-0.36751315,2.8080046036943074,17.19114024983311,40,0.9908142135841537
-0.1919192,0.14999999,0.0689852914210088,-0.3503369,2.8283969482613607,17.329607655432948,41,0.9908838709047585
-0.17171717,0.14999999,0.08724495598583137,-0.15093482,3.664288151404918,16.514108796856444,42,0.9898368717898032
-0.15151516,0.14999999,0.11107444432630223,-0.12367105,4.776201106030996,16.238087045373923,43,0.9884705020455101
-0.13131313,0.14999999,0.2900209099523479,0.011413142,12.760920037903308,9.36528106812769,44,0.9782098102091544
-0.11111111,0.14999999,0.28665111105740254,-0.36028722,12.899299997583114,17.211620040320195,45,0.9784030326228554
-0.09090909,0.14999999,0.45792822331042177,0.006192386,21.0646982722794,9.184601725303716,46,0.9685820972872464
-0.07070707,0.14999999,0.5575682613997324,-0.025310718,26.205708285787424,12.208989986491977,47,0.9628687923509327
-0.05050505,0.14999999,0.7010645134493472,0.0025795735,33.651096645568664,9.904611640218763,48,0.9546407962471704
-0.030303031,0.14999999,0.8545498866485773,0.026020378,41.87294444578029,9.128152199788376,49,0.9458400294352879
-0.01010101,0.14999999,0.8459605241038074,-0.24535845,42.29802620519037,16.92491824058992,50,0.9463325387555155
0.01010101,0.14999999,0.8866593208931589,-0.07547333,45.2196253655511,14.428400839639268,51,0.9439988921506215
0.030303031,0.14999999,1.0289403447105003,0.066220805,53.504897924946015,9.064727440605088,52,0.9358405765647647
0.05050505,0.14999999,1.1684024435637892,0.13867316,61.92532950888082,8.929568416065196,53,0.927843896584645
0.07070707,0.14999999,1.1877598568191954,-0.070928335,64.13903226823655,15.136297240644277,54,0.9267339531640367
0.09090909,0.14999999,1.3310591479629719,0.30081445,73.20825313796345,8.28077913027309,55,0.9185172506901964
0.11111111,0.14999999,1.4577964509807988,0.14177358,81.63660125492473,8.921651883038733,56,0.9112502034988071
0.13131313,0.14999999,1.5792879772111064,0.12287594,90.01941470103306,8.967186553891676,57,0.9042839462608308
0.15151516,0.14999999,1.7016320307531798,0.21729518,98.69465778368443,8.67475691734863,58,0.8972688055760789
0.17171717,0.14999999,1.816214132599171,0.15425056,107.15663382335109,8.888023960333355,59,0.8906987309289464
0.1919192,0.14999999,1.9339152974876763,0.26366264,116.03491784926058,8.471715974090507,60,0.8839498109238715
0.21212122,0.14999999,2.041972556931328,0.17538595,124.560325972811,8.824591876449578,61,0.8777538671484327
0.23232323,0.14999999,2.151252280428405,0.2506423,133.3776413865611,8.532684586249916,62,0.8714878279570866
0.25252524,0.14999999,2.2600007038834002,0.2883582,142.3800443446542,8.347597041906893,63,0.8652522532176947
0.27272728,0.14999999,2.3588873842102673,0.19420898,150.9687925894571,8.761251755197097,64,0.8595821454007871
0.2929293,0.14999999,2.4561705417966593,0.21906957,159.65108521678286,8.667707372674265,65,0.8540039826951454
0.3131313,0.14999999,2.547595209846978,0.16399096,168.14128384990053,8.859801366882326,66,0.8487617425546455
