Iteration,Regret,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,ReturnMean,ReturnLastEpisode,Regret/t
30,0.7945115941130148,-0.41414142,-0.42617586,0.14999999,0.9933208876259307,17.375536899334257,0.02648371980376716
31,0.7466006678611556,-0.3939394,-0.69202954,0.14999999,0.9934584924018549,17.39791092625186,0.024083892511650183
32,9.191932776661414,-0.37373737,0.1482065,0.14999999,0.9783688131152138,8.904667891199743,0.2872478992706692
33,9.355821746771923,-0.35353535,-0.32786104,0.14999999,0.9785831565423062,17.186111029889492,0.2835097499021795
34,9.47798060280736,-0.33333334,-0.32643566,0.14999999,0.9788552674669331,17.227841143964564,0.27876413537668704
35,9.911810359064855,-0.3131313,-0.20573333,0.14999999,0.978601228114245,16.916170243742506,0.2831945816875673
36,9.978250520459031,-0.2929293,-0.36744717,0.14999999,0.9789464664238356,17.283559838605825,0.27717362556830644
37,10.152764000940223,-0.27272728,-0.31907716,0.14999999,0.9791055603754336,17.17548651951881,0.27439902705243846
38,10.695462005972864,-0.25252524,-0.18306997,0.14999999,0.9787007152251738,16.80730199496736,0.2814595264729701
39,18.98532656888864,-0.23232323,0.06992534,0.14999999,0.9669264194176538,9.060135437084224,0.486803245356119
40,20.268639284969087,-0.21212122,-0.12729952,0.14999999,0.96578463405251,16.066687283919556,0.5067159821242272
41,20.628350062350247,-0.1919192,-0.24297428,0.14999999,0.9659902242359166,16.99028922261884,0.5031304893256158
42,20.68066699786973,-0.17171717,-0.36543548,0.14999999,0.9666056861649879,17.29768306448052,0.4923968332826126
43,21.90308137231463,-0.15151516,-0.13001114,0.14999999,0.9656322256076453,16.1275856255551,0.5093739854026659
44,30.00228327474293,-0.13131313,0.017263845,0.14999999,0.9557413948150244,9.250798097571703,0.6818700744259757
45,38.103708016657436,-0.11111111,0.014722891,0.14999999,0.9462873241377963,9.248575258085493,0.846749067036832
46,40.03703063867047,-0.09090909,-0.09878151,0.14999999,0.9449328995828299,15.416677377986968,0.8703702312754451
47,47.48277537504138,-0.07070707,-0.003410831,0.14999999,0.9369110196966604,9.904255263629096,1.010271816490242
48,55.88116544690617,-0.05050505,0.12965083,0.14999999,0.9280853814902209,8.951609928135209,1.1641909468105451
49,56.189848426474,-0.030303031,-0.2679904,0.14999999,0.9290864907947082,17.041317020432167,1.1467316005402857
50,64.45683789381428,-0.01010101,0.04875542,0.14999999,0.920921057461222,9.083010532659717,1.2891367578762856
51,68.5516133416302,0.01010101,-0.040119413,0.14999999,0.9177666696554795,13.255224552184076,1.3441492812084352
52,76.86226845091579,0.030303031,0.08469392,0.14999999,0.9100848310130161,9.039344890714405,1.478120547132996
53,85.27637455867794,0.05050505,0.13614511,0.14999999,0.9025809518795674,8.935893892237855,1.6089881992203385
54,93.75539987739751,0.07070707,0.16020557,0.14999999,0.8952860602728957,8.870974681280437,1.7362111088406946
55,102.13466928066134,0.09090909,0.12128165,0.14999999,0.8883604365297524,8.97073059673617,1.8569939869211154
56,110.5945620320315,0.11111111,0.15350707,0.14999999,0.8815996047345679,8.890107248629835,1.974902893429134
57,118.91511785029549,0.13131313,0.09088726,0.14999999,0.8752161618277245,9.029444181736014,2.086230137724482
58,127.40066788025192,0.15151516,0.16242678,0.14999999,0.8688897225163595,8.864449970043566,2.1965632393146883
59,133.15113376918802,0.17171717,-0.0106738955,0.14999999,0.8654358441832645,11.599534111063885,2.256798877443865
60,142.17288404165663,0.1919192,0.2920196,0.14999999,0.8589708676971934,8.328249727531395,2.369548067360944
61,151.00017944270908,0.21212122,0.2528195,0.14999999,0.852900643477676,8.522704598947556,2.4754127777493293
62,160.5478720499844,0.23232323,0.37820864,0.14999999,0.8463599881159509,7.802307392724698,2.5894818072578127
63,169.32804525946844,0.25252524,0.24236767,0.14999999,0.8407255303812905,8.569826790515954,2.6877467501502927
64,178.37294334533436,0.27272728,0.2963408,0.14999999,0.8350299747837815,8.305101914134072,2.7870772397708494
65,186.84124149097244,0.2929293,0.1564852,0.14999999,0.8300183120227835,8.881701854361927,2.8744806383226527
66,196.61486902911295,0.3131313,0.40970367,0.14999999,0.8240244743630865,7.576372461859497,2.979013167107772
67,205.9235847358649,0.33333334,0.34175137,0.14999999,0.8186074346707989,8.041284293248069,3.073486339341267
68,215.65375820626133,0.35353535,0.40383705,0.14999999,0.812994335025751,7.619826529603573,3.171378797150902
69,225.18889859202315,0.37373737,0.3763816,0.14999999,0.8077060076851289,7.814859614238188,3.26360722597135
70,234.43560287471257,0.3939394,0.3316369,0.14999999,0.802805043516782,8.10329571731057,3.3490800410673223
71,246.56664497613238,0.41414142,0.65328497,0.14999999,0.7957127495670206,5.218957898580191,3.4727696475511602
72,255.7987655773001,0.43434343,0.32921308,0.14999999,0.7911261104920839,8.117879398832281,3.552760633018057
73,270.1189685677084,0.45454547,0.8168387,0.14999999,0.7826685869613953,3.029797009591655,3.700259843393266
74,279.0190881152702,0.47474748,0.2681721,0.14999999,0.7786394370542477,8.449880452438208,3.770528217773922
75,290.53557153176234,0.4949495,0.59940124,0.14999999,0.7727174529573683,5.833516583507908,3.873807620423498
76,302.4991865668658,0.5151515,0.6390556,0.14999999,0.766613964746148,5.386384964896594,3.9802524548271814
77,313.2789967819969,0.53535354,0.5276079,0.14999999,0.7615505504721221,6.570189784868882,4.068558399766194
78,324.4445782403783,0.5555556,0.5663399,0.14999999,0.7563333787341375,6.184418541618649,4.1595458748766445
79,334.19395123169494,0.57575756,0.40643957,0.14999999,0.7522761937988512,7.600627008683339,4.230303180148037
80,347.119750815343,0.5959596,0.71698856,0.14999999,0.7460437565830399,4.424200416351893,4.338996885191788
81,356.2765845346184,0.61616164,0.31640512,0.14999999,0.7426332366812365,8.193166280724657,4.398476352279239
82,367.53928283384374,0.6363636,0.57568014,0.14999999,0.737833349998711,6.087301700774635,4.482186376022485
83,381.4592805572494,0.65656567,0.78947407,0.14999999,0.7313133631609587,3.4300022765943523,4.595894946472884
84,393.5366717699973,0.67676765,0.64875925,0.14999999,0.7262064003317518,5.272608787252067,4.684960378214254
85,404.79721295229706,0.6969697,0.5754743,0.14999999,0.7217706334644517,6.089458817700254,4.762320152379965
86,420.80441392417106,0.7171717,0.92331743,0.14999999,0.7142732465301826,1.3427990281259807,4.893074580513617
87,436.9648308616317,0.7373737,0.93238586,0.14999999,0.7068472326389121,1.189583062539371,5.022584262777376
88,451.96422531385787,0.75757575,0.8612919,0.14999999,0.7003464962248113,2.35060554777384,5.135957105839294
89,462.45591423966874,0.7777778,0.49671382,0.14999999,0.6968959938152842,6.858311074189101,5.196133867861446
90,477.12980700070733,0.7979798,0.84028125,0.14999999,0.6908576662839532,2.676107238961435,5.301442300007859
91,492.1821037063384,0.8181818,0.8646584,0.14999999,0.6847136154688362,2.2977032943689033,5.408594546223499
92,506.98277795277653,0.83838385,0.84852666,0.14999999,0.6788599559029865,2.5493257535618974,5.510682369051919
93,522.6807101859245,0.85858583,0.9047358,0.14999999,0.6725789741874296,1.6520677668521195,5.62022269017123
94,540.0307101859245,0.8787879,1.0901383,0.14999999,0.6654238787173505,,5.745007555169409
95,554.6901366313786,0.8989899,0.83933526,0.14999999,0.660043374799989,2.690573554545905,5.838843543488196
96,572.0401366313786,0.9191919,1.0638102,0.14999999,0.6531679229791557,,5.958751423243527
97,584.7548667747183,0.93939394,0.70063543,0.14999999,0.6491742724541769,4.63526985666027,6.028400688399158
98,600.0906649181281,0.959596,0.88248074,0.14999999,0.6437285474875212,2.0142018565901423,6.123374131817634
99,617.4406649181282,0.97979796,1.123152,0.14999999,0.6372262389270411,,6.236774393112405
100,634.7906649181282,1.0,1.0680372,0.14999999,0.6308539765377708,,6.347906649181282
101,634.7993148130093,-0.5555556,-0.46760297,0.14999999,0.6344528824070027,17.341350105118835,6.285141730821874
102,634.8654476335228,-0.3939394,-0.40246883,0.14999999,0.6379489073835659,17.283867179486528,6.224171055230616
103,634.8618961621468,-0.65656567,-0.7862222,0.14999999,0.6414158411852305,17.353551471375972,6.16370772972958
104,634.9076140517733,-0.7979798,-0.8812648,0.14999999,0.6447889389711023,17.304282110373524,6.104880904343974
105,634.9096107656859,-0.61616164,-0.7214689,0.14999999,0.6481216629719931,17.34800328608737,6.046758197768437
106,634.8833739010691,-0.67676765,-0.4902169,0.14999999,0.6514067780092017,17.376236864616704,5.98946579151952
107,634.8560103121856,-0.53535354,-0.48432788,0.14999999,0.6546310928190721,17.377363588883494,5.933233741235379
108,634.8476887934745,-0.7171717,-0.79043084,0.14999999,0.6577855882637429,17.358321518711122,5.878219340680319
109,635.2015681927967,-0.41414142,-0.25892735,0.14999999,0.6606916672666457,16.99612060067785,5.827537322869694
110,635.2163230573578,-0.6363636,-0.5031296,0.14999999,0.6637216831435789,17.335245135438814,5.77469384597598
111,635.206351529172,-0.6969697,-0.7782216,0.14999999,0.6667098770925426,17.359971528185813,5.722579743506055
112,635.3181739193991,-0.47474748,-0.33690965,0.14999999,0.669582356897424,17.23817760977296,5.67248369570892
113,635.2712915905684,-0.7777778,-0.6095653,0.14999999,0.6724845276900986,17.396882328830774,5.621869837084676
114,635.28797626689,-0.5151515,-0.81063586,0.14999999,0.6753038104242663,17.33331532367832,5.57270154620079
115,635.2863314027898,-0.7373737,-0.72796535,0.14999999,0.6780832013348671,17.351644864100233,5.524228968719911
116,635.3515739414128,-0.5959596,-0.89711577,0.14999999,0.6807816088948249,17.284757461377005,5.477168740874248
117,635.7706762556277,-0.4949495,-0.23889485,0.14999999,0.6832604699601915,16.930897685785133,5.433937403894253
118,635.7236977976524,-0.8787879,-0.6867882,0.14999999,0.6859237979135956,17.396978457975205,5.387488964386885
119,635.8727331274472,-0.97979796,-1.2328203,0.14999999,0.6884479159627978,17.200964670205227,5.3434683456088
120,635.842765019563,-0.83838385,-0.686269,0.14999999,0.6910154983660342,17.379968107884164,5.298689708496358
121,636.4206161589409,-0.43434343,-0.19755016,0.14999999,0.6932526081588153,16.77214886062212,5.259674513710255
122,636.4285854767951,-0.57575756,-0.7844087,0.14999999,0.6957208859054014,17.342030682145865,5.2166277498097955
123,640.003603413991,-0.17171717,-0.06581723,0.14999999,0.6964861623526929,13.774982062804083,5.203281328569032
124,639.9465545834948,-0.93939394,-0.49811247,0.14999999,0.6989186174795171,17.407048830496155,5.160859311157217
125,640.4593427647821,-0.2929293,-0.22632414,0.14999999,0.7010507601996409,16.837211818712685,5.123674742118257
126,640.5325310934207,-0.85858583,-0.8941264,0.14999999,0.7033491102858684,17.276811671361443,5.08359151661445
127,640.5370601010479,-0.8181818,-0.56326175,0.14999999,0.7056422649980818,17.345470992372874,5.043598898433448
128,640.6924380940706,-0.8989899,-1.0093062,0.14999999,0.7078320141852104,17.194622006977376,5.005409672609926
129,640.6703473554846,-0.33333334,-0.46986625,0.14999999,0.7100666971785947,17.372090738585964,4.966436801205307
130,640.6272879739097,-0.75757575,-0.6319405,0.14999999,0.7122762491293623,17.39305938157491,4.927902215183921
131,640.5712925475667,-0.45454547,-0.572324,0.14999999,0.7144577296433718,17.40599542634295,4.8898571950195935
132,640.7078165578482,-1.0,-0.9832849,0.14999999,0.7165225289486687,17.21347598971845,4.8538470951352135
133,640.8218174349718,-0.9191919,-0.9571952,0.14999999,0.7185659888964216,17.2359991228765,4.8182091536464045
134,640.9683180727018,-0.959596,-1.0718329,0.14999999,0.7205650425883617,17.20349936226996,4.783345657258969
135,641.4203595001204,-0.35353535,-0.22668763,0.14999999,0.722404706294546,16.89795857258132,4.751261922223114
136,641.4526751064471,-0.27272728,-0.44632792,0.14999999,0.7243942782369605,17.317684393673222,4.716563787547406
137,649.9069332242666,-0.030303031,0.15147787,0.14999999,0.7228299181241767,8.895741882180529,4.7438462279143545
138,649.9911048519224,-0.1919192,-0.31359312,0.14999999,0.7247660280996863,17.265828372344245,4.710080469941467
139,650.0199621932512,-0.3131313,-0.4514727,0.14999999,0.7266970982966257,17.321142658671143,4.676402605706843
140,650.223796205592,-0.25252524,-0.3232533,0.14999999,0.7285289170193345,17.146165987659305,4.644455687182799
141,650.826397964244,-0.15151516,-0.19052546,0.14999999,0.7301725885043575,16.747398241347888,4.615790056484
142,659.0354613773369,-0.21212122,0.026656851,0.14999999,0.7287216285302779,9.14093658690718,4.64109479843195
143,660.909909330418,-0.09090909,-0.09654835,0.14999999,0.729830985223897,15.475552046918882,4.621747617695231
144,669.3915143366133,0.01010101,0.16108744,0.14999999,0.728294026210255,8.8683949938047,4.648552182893148
145,678.2227709711075,0.17171717,0.2536785,0.14999999,0.7266399988250917,8.518743365505824,4.6773984204903964
146,678.2955369955868,-0.07070707,-0.35429806,0.14999999,0.7284484035300728,17.27723397552067,4.6458598424355255
147,678.5342913575104,-0.13131313,-0.29374638,0.14999999,0.7301674579676437,17.111245638076344,4.615879533044288
148,686.5457499756241,-0.11111111,-0.0046378747,0.14999999,0.7288519131324289,9.338541381886285,4.638822634970433
149,694.9440542568814,-0.01010101,0.12961449,0.14999999,0.727405157372975,8.951695718742684,4.664054055415312
150,695.4651921211762,-0.23232323,-0.20037831,0.14999999,0.7289888409322718,16.82886213570514,4.636434614141175
151,703.8500633406105,0.030303031,0.1237922,0.14999999,0.7275654416502326,8.965128780565717,4.661258697619937
152,704.8446177489059,0.13131313,-0.14354815,0.14999999,0.7289486443185256,16.355445591704665,4.637135643084907
153,706.6941741065606,0.09090909,-0.09587778,0.14999999,0.7299933388399588,15.50044364234529,4.618916170631115
154,710.5755300277581,-0.05050505,-0.046667065,0.14999999,0.7302679576627253,13.468644078802523,4.614126818362066
155,719.1795847745226,0.05050505,0.19849005,0.14999999,0.7287919559135383,8.74594525323548,4.639868288867888
156,719.1385215558038,-0.37373737,-0.46896392,0.14999999,0.73051248178524,17.391063218718863,4.609862317665409
157,727.9456214889885,0.11111111,0.24839395,0.14999999,0.7289795690816231,8.542900066815202,4.6365963152164875
158,736.5309501630322,0.2929293,0.1932396,0.14999999,0.7275465428800978,8.764671325956305,4.66158829217109
159,745.1758642309687,0.07070707,0.20948996,0.14999999,0.726110054154777,8.705085932063502,4.686640655540684
160,754.0778438262664,0.15151516,0.26855272,0.14999999,0.7245993965645545,8.448020404702328,4.712986523914165
161,764.6641520572862,0.25252524,0.5070671,0.14999999,0.7225076385914843,6.763691768980187,4.74946678296451
162,773.3075943975053,0.21212122,0.2091038,0.14999999,0.7211293767706188,8.706557659780806,4.773503669120403
163,786.1120069805271,0.47474748,0.70763,0.14999999,0.7183042976513594,4.545587416978227,4.822773048960289
164,794.3621210006743,0.1919192,0.036024213,0.14999999,0.7171059937203951,9.099885979852766,4.843671469516306
165,803.5223778082794,0.27272728,0.3169987,0.14999999,0.7156059293132194,8.189743192394868,4.869832592777451
166,814.7158021952691,0.61616164,0.5690334,0.14999999,0.713421644538497,6.156575613010326,4.907926519248609
167,824.2672144619,0.43434343,0.37874836,0.14999999,0.711827303719888,7.798587733369044,4.93573182312515
168,833.4441152319519,0.3939394,0.3198691,0.14999999,0.7103797662625764,8.173099229948216,4.960976876380665
169,842.7866163552881,0.33333334,0.347138,0.14999999,0.7088931734313797,8.00749887666377,4.986903055356734
170,851.4036153375491,0.37373737,0.20203964,0.14999999,0.7076687751829634,8.733001017738944,5.008256560809112
171,859.7172499332356,0.23232323,0.08660433,0.14999999,0.7065604210481933,9.036365404313546,5.0275862569195064
172,870.2977297383039,0.35353535,0.50643545,0.14999999,0.7047092590748665,6.769520194931679,5.059870521734325
173,883.908569398702,0.57575756,0.7676674,0.14999999,0.7018751095751237,3.73916033960192,5.109298089009838
174,894.7320290657068,0.3131313,0.53213185,0.14999999,0.6999920815321802,6.526540332995164,5.1421380980787745
175,905.9088743527313,0.7777778,0.5674311,0.14999999,0.6980147855987117,6.173154712975461,5.176622139158465
176,916.449922569022,0.53535354,0.50214136,0.14999999,0.69626709674435,6.808951783709389,5.207101832778534
177,931.7366988903391,0.5555556,0.8794248,0.14999999,0.6930017691357164,2.0632236786828364,5.264049146273102
178,941.6120054177802,0.6969697,0.42311335,0.14999999,0.6915163367765628,7.474693472558896,5.289955086616743
179,953.5059794574366,0.6363636,0.63304275,0.14999999,0.6894008573825543,5.456025960343519,5.326849047248249
180,965.7397148708623,0.4949495,0.66186136,0.14999999,0.6872006514809943,5.116264586574386,5.365220638171457
181,976.5106557299785,0.5151515,0.5266839,0.14999999,0.6854881596476067,6.57905914088383,5.395086495745737
182,989.1840030898345,0.67676765,0.69738424,0.14999999,0.6831951295840575,4.676652640143972,5.435076940054036
183,998.4720017160752,0.41414142,0.3384059,0.14999999,0.6819878923785295,8.062001373759335,5.456131156918444
184,1015.4879958074984,0.93939394,0.981486,0.14999999,0.6783855218489795,0.3340059085768569,5.518956498953796
185,1026.2048830869776,0.5959596,0.5210173,0.14999999,0.6767744597424442,6.633112720520775,5.54705342209177
186,1037.315634692194,0.65656567,0.56099796,0.14999999,0.675059301725056,6.239248394783563,5.576965777915022
187,1047.204558617079,0.45454547,0.4248771,0.14999999,0.6737371343101238,7.461076075114749,5.600024377631439
188,1064.0781439469208,0.8989899,0.97348523,0.14999999,0.6702987312283692,0.47641467015831024,5.659990127377238
189,1080.5571450038,0.7979798,0.95096517,0.14999999,0.6670164236554655,0.8709989431206233,5.717233571448678
190,1095.2950679141804,0.83838385,0.8444556,0.14999999,0.6642941007019009,2.612077089619542,5.764710883758845
191,1110.9162403912835,0.75757575,0.90006447,0.14999999,0.661335126449612,1.72882752289689,5.816315394718762
192,1123.088867558563,0.8181818,0.6567714,0.14999999,0.6594368586467401,5.177372832720551,5.849421185200849
193,1140.4388675585628,0.959596,1.1964256,0.14999999,0.656020087358415,,5.909009676469237
194,1152.095646748093,0.85858583,0.61212015,0.14999999,0.6543212526163064,5.693220810469894,5.938637354371614
195,1162.5219948724912,0.7171717,0.4894364,0.14999999,0.6530016481791072,6.923651875601801,5.961651255756365
196,1174.1614109706911,0.7373737,0.6105604,0.14999999,0.6513406282266043,5.710583901800104,5.990619443728016
197,1174.155653615711,-0.7777778,-0.79084957,0.14999999,0.6530859528199043,17.35575735498018,5.960180982820868
198,1174.2658325440148,-0.67676765,-0.95328724,0.14999999,0.6547800735149617,17.239821071696085,5.930635517899065
199,1174.2247266758518,-0.53535354,-0.67544144,0.14999999,0.6565007587605883,17.391105868162928,5.900626767215336
200,1174.2089603411735,-0.65656567,-0.5102657,0.14999999,0.6581969723792505,17.36576633467825,5.871044801705867
201,1174.181252565329,-0.5555556,-0.75344205,0.14999999,0.6598797147960515,17.37770777584447,5.841697773956861
202,1174.1984027147062,-0.61616164,-0.8303171,0.14999999,0.6615330630862513,17.332849850622836,5.812863379775773
203,1174.173077718436,-0.7171717,-0.7279011,0.14999999,0.6631821197749251,17.375324996270212,5.7841038311253
204,1174.1513750934314,-0.6969697,-0.63217217,0.14999999,0.6648139910805022,17.37170262500458,5.755643995556036
205,1174.1524938991554,-0.8787879,-0.81250715,0.14999999,0.6664235584305334,17.34888119427611,5.72757314097149
206,1174.1215131242673,-0.6363636,-0.581132,0.14999999,0.6680264337299956,17.380980774888062,5.69961899574887
207,1174.0467582012727,-0.7373737,-0.6233698,0.14999999,0.6696259478456783,17.42475492299455,5.671723469571366
208,1174.030985386188,-0.5151515,-0.47939578,0.14999999,0.6711938223948622,17.365772815084775,5.644379737433596
209,1174.056280383481,-0.7979798,-0.8270423,0.14999999,0.6727354263466588,17.324705002706864,5.617494164514263
210,1174.2058498460194,-0.93939394,-1.0855943,0.14999999,0.674228415834966,17.200430537461486,5.591456427838188
211,1174.359316461862,-0.83838385,-1.0648204,0.14999999,0.6757061947090462,17.196533384157526,5.565683964274227
212,1174.335608111952,-0.3939394,-0.41386732,0.14999999,0.6772179526268085,17.37370834990988,5.539318906188453
213,1174.281681405669,-0.57575756,-0.5601942,0.14999999,0.678723650394735,17.403926706283144,5.513059537115817
214,1174.2967940887065,-0.5959596,-0.4657189,0.14999999,0.6801967777135205,17.33488731696234,5.487368196676199
215,1174.4517725766616,-0.45454547,-0.3270191,0.14999999,0.6816188999955562,17.195021512044825,5.462566384077496
216,1174.4820403885317,-0.75757575,-0.85970265,0.14999999,0.6830609602264553,17.319732188129954,5.43741685365061
217,1174.482809241781,-0.47474748,-0.43690625,0.14999999,0.6844975242987722,17.349231146750704,5.412363176229406
218,1174.4816367335684,-0.8181818,-0.8111453,0.14999999,0.6859214195107814,17.35117250821262,5.387530443731965
219,1175.3540081182489,-0.33333334,-0.16782112,0.14999999,0.6871035963830983,16.477628615319546,5.366913279078762
220,1175.3892002165987,-0.85858583,-0.8524392,0.14999999,0.6884932234631463,17.314807901650212,5.342678182802722
221,1175.4613678968988,-0.97979796,-0.90702325,0.14999999,0.6898606812505448,17.277832319700046,5.318829718990492
222,1176.5835185597662,-0.27272728,-0.13637914,0.14999999,0.6909446238945969,16.227849337132707,5.299925759278226
223,1176.573701914962,-0.8989899,-0.7789651,0.14999999,0.6923099050903643,17.359816644804305,5.2761152552240445
224,1176.6311804436157,-0.9191919,-0.86783767,0.14999999,0.6936457700781207,17.292521471346276,5.25281776983757
225,1176.781760754233,-1.0,-1.1486158,0.14999999,0.6949460344663011,17.19941968938274,5.230141158907702
226,1176.7900875700643,-0.959596,-0.8016857,0.14999999,0.6962708838470036,17.34167318416868,5.207035785708249
227,1176.8692805556982,-0.41414142,-0.40565547,0.14999999,0.6975661599857286,17.27080701436619,5.184446169848891
228,1176.9332113742316,-0.4949495,-0.4011585,0.14999999,0.6988539123173607,17.286069181466637,5.1619877691852265
229,1177.3087608246512,-0.1919192,-0.23252007,0.14999999,0.7000523915246154,16.974450549580375,5.141086291810704
230,1177.2459461597,-0.3131313,-0.49639228,0.14999999,0.7013497342043029,17.412814664951323,5.118460635476956
231,1177.5044109810653,-0.2929293,-0.30503094,0.14999999,0.7025560956101647,17.091535178634725,5.097421692558725
232,1177.4797489993625,-0.35353535,-0.5055055,0.14999999,0.7038220329307967,17.374661981702843,5.075343745686907
233,1177.4758774514537,-0.43434343,-0.47371432,0.14999999,0.7050719874760173,17.35387154790881,5.053544538418256
234,1177.5441781627585,-0.25252524,-0.46193856,0.14999999,0.706293573531042,17.281699288695258,5.032240077618626
235,1192.403618970124,0.8787879,0.85232157,0.14999999,0.7038957595719978,2.490559192634488,5.074057953064357
236,1205.8267478781047,0.9191919,0.7541195,0.14999999,0.7018672378231163,3.9268710920192427,5.1094353723648505
237,1223.1767478781046,0.97979796,1.1334653,0.14999999,0.6989057726846222,,5.161083324380188
238,1240.1793119935096,1.0,0.9807343,0.14999999,0.6960528987757522,0.3474358845950331,5.21083744535088
239,1240.6981196784934,-0.15151516,-0.244614,0.14999999,0.6971785824732032,16.83119231501623,5.191205521667336
240,1240.8790837593433,-0.17171717,-0.32983005,0.14999999,0.698375601166059,17.16903591915013,5.170329515663931
241,1241.1645320729422,-0.09090909,-0.2619031,0.14999999,0.6995378268888844,17.06455168640105,5.150060299057851
242,1242.3429886149406,-0.07070707,-0.14565459,0.14999999,0.7004788581832063,16.171543458001626,5.133648713284878
243,1242.4680803393967,-0.13131313,-0.35697937,0.14999999,0.7016607013961099,17.224908275543985,5.113037367651838
244,1242.7367046822164,-0.37373737,-0.30927598,0.14999999,0.7027991275280547,17.081375657180157,5.093183215910723
245,1242.9093572431698,-0.030303031,-0.3302666,0.14999999,0.7039507214839987,17.17734743904662,5.07309941731906
246,1242.98599567935,-0.23232323,-0.3975247,0.14999999,0.7051153325503119,17.27336156381974,5.052788600322561
247,1250.845065129418,0.13131313,0.008121207,0.14999999,0.7044638726345928,9.490930549932242,5.064150061252704
248,1251.6558361386462,-0.21212122,-0.16748719,0.14999999,0.705447285592389,16.539228990771612,5.0469993392687345
249,1252.4737778796523,0.09090909,-0.13484168,0.14999999,0.706421148382601,16.53205825899388,5.030015172207439
250,1252.6907188740074,-0.05050505,-0.31308335,0.14999999,0.7075250644784385,17.133059005644853,5.01076287549603
251,1261.064737437531,0.01010101,0.11888027,0.14999999,0.7067567488217928,8.975981436476452,5.024162300547932
252,1269.781176189496,0.17171717,0.22746842,0.14999999,0.7059166174754495,8.633561248035056,5.038814191228158
253,1269.8064195587585,-0.53535354,-0.48006296,0.14999999,0.7070528838437017,17.324756630737355,5.018997705765844
254,1269.7594230582642,-0.7373737,-0.61498666,0.14999999,0.7081965110845138,17.39699650049421,4.999052846686079
255,1269.7102039528359,-0.5555556,-0.6413918,0.14999999,0.7093316684761568,17.399219105428454,4.979255701775827
