Regret,Regret/t,Iteration,LQGmu1_actor,LQGsigma_higher,ReturnMean,ReturnLastEpisode,LQGmu1_higher
-0.0026861996158480395,-0.0026861996158480395,1,-0.7693223,0.14999999,0.9949934747486151,17.35268619961585,-1.0
0.11403465396093537,0.057017326980467686,2,-0.95809275,0.14999999,0.991570107397909,17.233279146423218,-0.97979796
0.2682118219895351,0.08940394066317836,3,-1.1995027,0.14999999,0.9897130767968361,17.1958228319714,-0.959596
0.42046599845781785,0.10511649961445446,4,-1.1546115,0.14999999,0.9888121273156849,17.19774582353172,-0.93939394
0.5472670912427056,0.10945341824854112,5,-0.97850055,0.14999999,0.988563450788501,17.223198907215114,-0.9191919
0.5976233430454236,0.09960389050757061,6,-0.8788013,0.14999999,0.9891282172874098,17.299643748197283,-0.8989899
0.7028983349207358,0.1004140478458194,7,-0.9506147,0.14999999,0.9890817633115929,17.24472500812469,-0.8787879
0.7564769774079494,0.09455962217599367,8,-0.89467454,0.14999999,0.9894174528568811,17.296421357512788,-0.85858583
0.8193735230552797,0.09104150256169774,9,-0.88448495,0.14999999,0.9896191798989852,17.28710345435267,-0.83838385
0.8371530575597497,0.08371530575597497,10,-0.78065515,0.14999999,0.9900392599910564,17.33222046549553,-0.8181818
0.8565467339993234,0.07786788490902939,11,-0.81967294,0.14999999,0.9903745478836565,17.330606323560428,-0.7979798
0.8560415246263702,0.07133679371886419,12,-0.7577189,0.14999999,0.9907490370574045,17.350505209372955,-0.7777778
0.8297346604590352,0.06382574311223348,13,-0.41982514,0.14999999,0.9911797165646654,17.376306864167336,-0.75757575
0.8364513812069454,0.05974652722906753,14,-0.75617284,0.14999999,0.9914136165579662,17.34328327925209,-0.7373737
0.8798991238942335,0.0586599415929489,15,-0.866835,0.14999999,0.9914759207802208,17.306552257312713,-0.7171717
0.8281344174426337,0.05175840109016461,16,-0.6558364,0.14999999,0.9918716513136373,17.4017647064516,-0.6969697
0.7727935491356206,0.04545844406680121,17,-0.62770826,0.14999999,0.9922328873814907,17.405340868307015,-0.67676765
0.7355821715958264,0.040865676199768136,18,-0.68324006,0.14999999,0.9924962341628574,17.387211377539796,-0.65656567
0.7190897355842552,0.03784682818864501,19,-0.70976603,0.14999999,0.9926693332460639,17.366492436011573,-0.6363636
0.718076948064482,0.035903847403224096,20,-0.7892069,0.14999999,0.9927807426947692,17.351012787519775,-0.61616164
0.6750989005170709,0.03214756669128909,21,-0.5409313,0.14999999,0.9929961257631141,17.392978047547413,-0.5959596
0.5993877495191775,0.02724489770541716,22,-0.62723005,0.14999999,0.9932772421040472,17.425711150997895,-0.57575756
0.6593149585510041,0.028665867763087133,23,-0.8897736,0.14999999,0.9931957644631259,17.290072790968175,-0.5555556
0.63676950314278,0.026532062630949167,24,-0.53483385,0.14999999,0.993318115674831,17.372545455408225,-0.53535354
0.5814160142500846,0.023256640570003383,25,-0.584903,0.14999999,0.9935059265728209,17.405353488892697,-0.5151515
0.5930763118722417,0.022810627379701607,26,-0.82939905,0.14999999,0.993531500723641,17.338339702377844,-0.4949495
0.5739748381440073,0.021258327338666935,27,-0.4609956,0.14999999,0.9936205087535169,17.369101473728236,-0.47474748
0.647330554049752,0.023118948358919717,28,-0.3642124,0.14999999,0.9935138217684106,17.276644284094257,-0.45454547
0.6356719666051127,0.021919722986383196,29,-0.42311323,0.14999999,0.9935825846911478,17.36165858744464,-0.43434343
0.6404043534460975,0.021346811781536582,30,-0.6400468,0.14999999,0.9936154351042696,17.345267613159017,-0.41414142
1.007244831359916,0.03249176875354568,31,-0.22683834,0.14999999,0.9929763894063334,16.983159522086183,-0.3939394
0.9697610760090747,0.030305033625283584,32,-0.61606765,0.14999999,0.9931017755948806,17.387483755350843,-0.37373737
1.0196274538309495,0.030897801631240895,33,-0.4173243,0.14999999,0.9930677866037133,17.300133622178127,-0.35353535
1.053519479068477,0.030985867031425793,34,-0.4942596,0.14999999,0.9930627369821432,17.316107974762474,-0.33333334
1.2593327935513372,0.035980936958609634,35,-0.30373737,0.14999999,0.9927763224220982,17.14418668551714,-0.3131313
1.2641905380237404,0.03511640383399279,36,-0.4723116,0.14999999,0.9928258942755739,17.3451422555276,-0.2929293
1.2776738772607246,0.034531726412452016,37,-0.43991977,0.14999999,0.9928594193570843,17.336516660763017,-0.27272728
1.4037248497588202,0.03694012762523211,38,-0.30087802,0.14999999,0.992721322957269,17.223949027501906,-0.25252524
1.6980724474775961,0.04354031916609221,39,-0.2692584,0.14999999,0.992342871607449,17.055652402281225,-0.23232323
9.96879662910655,0.24921991572766372,40,0.052794784,0.14999999,0.980549316758735,9.079275818371048,-0.21212122
10.324517541893947,0.25181750102180356,41,-0.2699815,0.14999999,0.9804003726478325,16.994279087212604,-0.1919192
10.614681979202611,0.25273052331434787,42,-0.28148562,0.14999999,0.9803480204521591,17.059835562691337,-0.17171717
11.12599527954358,0.25874407626845536,43,-0.20549512,0.14999999,0.9800032066359833,16.838686699659032,-0.15151516
11.589000779848497,0.2633863813601931,44,-0.23684642,0.14999999,0.9797370194174203,16.886994499695085,-0.13131313
11.937311320635136,0.265273584903003,45,-0.28502217,0.14999999,0.9796288082051032,17.001689459213363,-0.11111111
12.429550317979501,0.27020761560825,46,-0.20788178,0.14999999,0.9793458936004444,16.857761002655636,-0.09090909
12.793136586652508,0.2721943954606917,47,-0.2705021,0.14999999,0.9792319727373457,16.986413731326994,-0.07070707
15.046428190634972,0.3134672539715619,48,-0.08062171,0.14999999,0.9768654097493371,15.096708396017538,-0.05050505
