Regret/t,ReturnMean,ReturnLastEpisode,LQGmu1_actor,LQGmu1_higher,Regret,Iteration,LQGsigma_higher
0.15036195795339324,0.9862177776402871,17.199638042046608,-1.0614133,-1.0,0.15036195795339324,1,0.14999999
0.13915802166188485,0.9868602051799378,17.222045914629625,-0.97575134,-0.97979796,0.2783160433237697,2,0.14999999
0.14303915656289945,0.9866376630411181,17.199198573635073,-1.0780895,-0.959596,0.42911746968869835,3,0.14999999
0.11316438277485119,0.9883506661252952,17.326459938589295,-0.81780547,-0.93939394,0.45265753109940476,4,0.14999999
0.12424179549293868,0.9877154933776986,17.181448553634713,-1.3253217,-0.9191919,0.6212089774646934,5,0.14999999
0.11927538440895447,0.98800026465545,17.255556671010968,-0.9454569,-0.8989899,0.7156523064537268,6,0.14999999
0.12393955997538544,0.987732823395907,17.19807538662603,-1.026841,-0.8787879,0.8675769198276981,7,0.14999999
0.1129142094560609,0.9883650109256847,17.314263244179212,-0.85188425,-0.85858583,0.9033136756484872,8,0.14999999
0.10395357334322991,0.9888788088679341,17.31773151555942,-0.8594089,-0.83838385,0.9355821600890692,9,0.14999999
0.09817236052130304,0.9892103004288245,17.30385855487604,-0.8848437,-0.8181818,0.9817236052130305,10,0.14999999
0.09457589450396466,0.9894165198105526,17.29138876566942,-0.8971762,-0.7979798,1.0403348395436112,11,0.14999999
0.08473444389590974,0.9899808231711061,17.373521512792696,-0.74152535,-0.7777778,1.016813326750917,12,0.14999999
0.0824993973835165,0.990108979507826,17.294321160765204,-0.888316,-0.75757575,1.0724921659857145,13,0.14999999
0.07481075340200734,0.9905498421214446,17.375141618357613,-0.75053924,-0.7373737,1.0473505476281026,14,0.14999999
0.07315820828962055,0.990644598148531,17.299977423283796,-0.87742174,-0.7171717,1.0973731243443083,15,0.14999999
0.06574323871176468,0.9910697684224906,17.395481304956075,-0.7066576,-0.6969697,1.051891819388235,16,0.14999999
0.09544771181310682,0.9893665302859458,16.77928071856542,-0.22444746,-0.67676765,1.622611100822816,17,0.14999999
0.09005454358973254,0.9896757715831576,17.35162931620763,-0.5034172,-0.65656567,1.6209817846151857,18,0.14999999
0.08381916316157108,0.9900333048645888,17.378417684545337,-0.5788973,-0.6363636,1.5925641000698505,19,0.14999999
0.07947685599980651,0.9902822903669837,17.35302698007372,-0.7980244,-0.61616164,1.5895371199961303,20,0.14999999
0.07778214716072133,0.9903794640389495,17.306112029620984,-0.4433226,-0.5959596,1.6334250903751482,21,0.14999999
0.07381068029896311,0.9906071857626741,17.35959012379796,-0.53816044,-0.57575756,1.6238349665771885,22,0.14999999
0.06898083881039774,0.9908841262150001,17.387275673938042,-0.64772505,-0.5555556,1.5865592926391479,23,0.14999999
0.06488483342751294,0.9911189889089728,17.37932329037884,-0.5404087,-0.53535354,1.5572360022603107,24,0.14999999
0.06094146380942476,0.9913450995522117,17.383699407024693,-0.6017729,-0.5151515,1.523536595235619,25,0.14999999
0.06124316501647893,0.9913278001710734,17.28121430480717,-0.9085757,-0.4949495,1.5923222904284522,26,0.14999999
0.07137415240010778,0.9907468949311864,17.015220175625544,-0.2529223,-0.47474748,1.92710211480291,27,0.14999999
0.06864008044554419,0.9909036651120673,17.355179862327674,-0.5532264,-0.45454547,1.9219222524752375,28,0.14999999
0.06555848301538261,0.9910803622124207,17.370726245029143,-0.45810607,-0.43434343,1.9011960074460958,29,0.14999999
0.0662860982739628,0.9910386411540159,17.262613059227213,-0.38176748,-0.41414142,1.988582948218884,30,0.14999999
0.07239469916101912,0.9906883773416846,17.094347274227292,-0.25262815,-0.3939394,2.244235673991593,31,0.14999999
0.06987788965009056,0.9908326898136415,17.358143205188696,-0.4592202,-0.37373737,2.236092468802898,32,0.14999999
0.06741057531882433,0.9909741642592416,17.361543483281697,-0.39394435,-0.35353535,2.224548985521203,33,0.14999999
0.08706000579746727,0.9898474767317964,16.614508788407317,-0.14592355,-0.33333334,2.960040197113887,34,0.14999999
