LQGsigma_higher,Regret,LQGmu1_actor,Iteration,ReturnMean,LQGmu1_higher,TimeElapsed,Regret/t,ReturnLastEpisode
0.14999999,0.19851730485721686,-0.58675194,23,0.9564888128322949,-0.5555556,0.6315650939941406,0.008631187167705081,0.9566249347666458
0.14999999,0.20710456635904884,-0.54234093,24,0.956490643068373,-0.53535354,0.6502485275268555,0.008629356931627035,0.956532738498168
0.14999999,0.21582335186372825,-0.60095245,25,0.9564870659254509,-0.5151515,0.6690094470977783,0.00863293407454913,0.9564012144953206
0.14999999,0.2244563494022802,-0.46010602,26,0.9564870634845276,-0.4949495,0.6825356483459473,0.008632936515472315,0.956487002461448
0.14999999,0.23321376829988372,-0.5175555,27,0.9564824530259302,-0.47474748,0.7046582698822021,0.008637546974069767,0.9563625811023965
0.14999999,0.2418715341494655,-0.45030147,28,0.9564817309232333,-0.45454547,0.723334789276123,0.008638269076766625,0.9564622341504182
0.14999999,0.25031380098805045,-0.6808293,29,0.9564884896211016,-0.43434343,0.7418715953826904,0.008631510378898291,0.956677733161415
0.14999999,0.2587557978780599,-0.41370663,30,0.9564948067373978,-0.41414142,0.7636110782623291,0.008625193262601997,0.9566780031099905
0.14999999,0.26720489493818,-0.47711056,31,0.9565004872600585,-0.3939394,0.7806437015533447,0.00861951273994129,0.9566709029398799
0.14999999,0.2759772042031826,-0.607184,32,0.9564957123686504,-0.37373737,0.8045763969421387,0.008624287631349457,0.9563476907349974
0.14999999,0.2846702584901588,-0.24295135,33,0.956493628530601,-0.35353535,0.8236551284790039,0.008626371469398752,0.9564269457130238
0.14999999,0.29329602855010684,-0.4240522,34,0.9564936462191144,-0.33333334,0.8468935489654541,0.008626353780885495,0.956494229940052
0.14999999,0.30175352147050716,-0.56147283,35,0.9564984708151282,-0.3131313,0.8656959533691406,0.008621529184871633,0.9566625070795997
0.14999999,0.3103600174304424,-0.17014596,36,0.9564988884047099,-0.2929293,0.8844718933105469,0.008621111595290066,0.9565135040400647
0.14999999,0.31894012002468886,-0.615036,37,0.9564999967560894,-0.27272728,0.9023313522338867,0.00862000324391051,0.9565398974057535
0.14999999,0.3278849489998128,-0.12597905,38,0.9564914487105312,-0.25252524,0.9246175289154053,0.008628551289468758,0.956175171024876
0.14999999,0.33662915304834107,-0.39039668,39,0.9564884832551707,-0.23232323,0.945404052734375,0.008631516744829258,0.9563757959514717
0.14999999,0.3452217809840169,-0.20716521,40,0.9564894554753994,-0.21212122,0.9749383926391602,0.008630544524600423,0.9565273720643241
0.14999999,0.35436930138129596,-0.116201274,41,0.9564768463077732,-0.1919192,0.9936270713806152,0.008643153692226731,0.9559724796027209
0.14999999,0.3628280292748223,-0.35125473,42,0.9564812373982183,-0.17171717,1.0111548900604248,0.008638762601781484,0.9566612721064737
0.14999999,0.3713272721269594,0.027497828,43,0.9564844820435588,-0.15151516,1.0331566333770752,0.008635517956440915,0.9566207571478629
0.14999999,0.38145365590484215,0.01749836,44,0.9564505987294353,-0.13131313,1.050093412399292,0.008669401270564593,0.9549936162221172
0.14999999,0.39136013776370726,-0.054455377,45,0.9564231080496952,-0.11111111,1.0725860595703125,0.008696891950304606,0.9552135181411349
0.14999999,0.4000633066982964,-0.0941321,46,0.9564229715935152,-0.09090909,1.0913176536560059,0.008697028406484704,0.9564168310654109
0.14999999,0.4102830830643388,0.07332204,47,0.9563905727007586,-0.07070707,1.1130106449127197,0.008729427299241251,0.9549002236339575
0.14999999,0.4189028645066827,-0.18044621,48,0.956392856989444,-0.05050505,1.1346468925476074,0.00872714301055589,0.9565002185576561
0.14999999,0.4276320941870415,-0.3405356,49,0.956392814404346,-0.030303031,1.1534450054168701,0.008727185595653908,0.9563907703196411
0.14999999,0.4367335930683729,0.029448446,50,0.9563853281386325,-0.01010101,1.1711409091949463,0.008734671861367458,0.9560185011186686
0.14999999,0.4462289141902215,-0.11514587,51,0.9563704134472505,0.01010101,1.1931402683258057,0.00874958655274944,0.9556246788781514
0.14999999,0.45844022802066187,-0.035701126,52,0.9563038417688333,0.030303031,1.2163925170898438,0.008816158231166575,0.9529086861695596
0.14999999,0.46835224435011313,0.052682273,53,0.9562831652009411,0.05050505,1.233703374862671,0.008836834799058738,0.9552079836705487
0.14999999,0.5610302160114053,0.14758244,54,0.9547305515553443,0.07070707,1.2565927505493164,0.010389448444655655,0.8724420283387078
0.14999999,0.5707288150609233,-0.0016853809,55,0.9547431124534378,0.09090909,1.275376558303833,0.010376887546562243,0.955421400950482
0.14999999,0.6238096097944573,0.18117988,56,0.9539805426822419,0.11111111,1.2974071502685547,0.011139457317758167,0.912039205266466
0.14999999,0.878399903322976,0.3919763,57,0.9497094753802987,0.13131313,1.3152217864990234,0.015410524619701334,0.7105297064714813
0.14999999,0.8928193440307821,-0.009469196,58,0.9497265630339521,0.15151516,1.3386948108673096,0.015393436966047967,0.9507005592921939
0.14999999,0.9026961424133845,0.028477743,59,0.949820065382824,0.17171717,1.3543617725372314,0.015299934617176008,0.9552432016173976
0.14999999,0.9214935220268538,0.047089115,60,0.9497617746328859,0.1919192,1.376276969909668,0.01535822536711423,0.9463226203865307
0.14999999,1.0371891914116291,0.16703857,61,0.9481168985014488,0.21212122,1.3908393383026123,0.017003101498551297,0.8494243306152246
0.14999999,1.3567328176345148,0.6015847,62,0.9432372126187982,0.23232323,1.4099278450012207,0.021882787381201852,0.6455763737771144
0.14999999,1.774496433837053,0.5785687,63,0.9369533899390945,0.25252524,1.428750991821289,0.028166610060905605,0.5473563837974618
0.14999999,2.191548516059992,0.5447613,64,0.9308770544365628,0.27272728,1.447629451751709,0.03424294556343738,0.548067917777061
0.14999999,2.460614208425009,0.3845846,65,0.9272643967934615,0.2929293,1.4668185710906982,0.0378556032065386,0.6960543076349832
0.14999999,2.7990602926581047,0.4416575,66,0.9227099955657864,0.3131313,1.4846770763397217,0.04241000443421371,0.6266739157669042
0.14999999,3.1469578374507017,0.3672459,67,0.9181504800380493,0.33333334,1.5036649703979492,0.04696951996195077,0.6172224552074029
0.14999999,3.6733504115027413,0.7327437,68,0.9111001410073127,0.35353535,1.521092176437378,0.054019858992687374,0.43872742594796027
0.14999999,4.164751328596757,0.6619426,69,0.9047612850928007,0.37373737,1.539177417755127,0.06035871490719937,0.4737190829059845
0.14999999,4.634296167439048,0.65026045,70,0.8989157690365851,0.3939394,1.5611600875854492,0.06620423096341498,0.49557516115770855
0.14999999,5.120025075897302,0.67691827,71,0.89300697076201,0.41414142,1.5844848155975342,0.07211302923799016,0.4793910915417469
0.14999999,5.306362100742464,0.33351237,72,0.8914205263785769,0.43434343,1.6034252643585205,0.07369947362142311,0.7787829751548374
0.14999999,5.344862616112134,0.36279643,73,0.891902703888875,0.45454547,1.622178077697754,0.07321729611112512,0.9266194846303304
0.14999999,5.56717828298056,0.36095828,74,0.8898878610408034,0.47474748,1.6442227363586426,0.07523213895919675,0.7428043331315735
0.14999999,5.825830465835601,0.20749184,75,0.8874422604555254,0.4949495,1.6664445400238037,0.07767773954447468,0.7064678171449588
0.14999999,6.293801365679226,0.58640736,76,0.8823068241357997,0.5151515,1.6900432109832764,0.08281317586420034,0.4971491001563753
0.14999999,6.674823229812533,0.52005374,77,0.8784339840284089,0.53535354,1.7130167484283447,0.08668601597159134,0.5840981358666923
0.14999999,7.048438940089469,0.5472037,78,0.8747553982039813,0.5555556,1.7363085746765137,0.09036460179601884,0.5915042897230637
0.14999999,7.40736994211372,0.5401524,79,0.871355823517548,0.57575756,1.7599518299102783,0.09376417648245215,0.6061889979757502
0.14999999,7.726926063400595,0.45450076,80,0.8685334242074927,0.5959596,1.7801923751831055,0.09658657579250743,0.6455638787131248
0.14999999,7.900839949152559,0.4351022,81,0.8675787660598451,0.61616164,1.8124308586120605,0.09754123394015504,0.791206114248036
0.14999999,8.35803602283361,0.6700045,82,0.8631927314288586,0.6363636,1.8463799953460693,0.1019272685711416,0.5079239263189483
0.14999999,9.066040502390953,0.9343852,83,0.8558905963567356,0.65656567,1.8782260417938232,0.1092294036432645,0.2571155204426574
0.14999999,9.5068579274796,0.60836333,84,0.8519431199109572,0.67676765,1.9153401851654053,0.11317688008904286,0.5243025749113519
0.14999999,9.911893737553545,0.5468206,85,0.8485094854405466,0.6969697,1.9501409530639648,0.11661051455945347,0.5600841899260555
0.14999999,10.378790658482274,0.6737967,86,0.8444363876920666,0.7171717,1.9843854904174805,0.12068361230793341,0.49822307907127145
0.14999999,11.043154690172498,0.88628405,87,0.8381871874692817,0.7373737,2.0209171772003174,0.12693281253071836,0.30075596830977497
0.14999999,11.584136790422182,0.91575354,88,0.8334820819270207,0.75757575,2.0546841621398926,0.13163791807297934,0.42413789975031624
0.14999999,12.141332509538605,0.7852181,89,0.8287005336006898,0.7777778,2.090972661972046,0.13641946639931019,0.40792428088357596
0.14999999,12.74401349534787,0.93768466,90,0.8235198500516905,0.7979798,2.1287150382995605,0.14160014994830966,0.3624390141907351
0.14999999,13.233752917176318,0.697925,91,0.8196941437672933,0.8181818,2.160219669342041,0.1454258562327068,0.47538057817155294
0.14999999,14.014311844173031,1.1079617,92,0.8127905234329019,0.83838385,2.1938600540161133,0.15232947656709817,0.18456107300328733
0.14999999,14.693873707070878,0.9086795,93,0.8071213579884853,0.85858583,2.227224588394165,0.1579986420115148,0.28555813710215266
0.14999999,15.259424412987526,0.80102557,94,0.8027856977341753,0.8787879,2.259734869003296,0.16233430226582474,0.3995692940833516
0.14999999,15.887856924807219,0.8968384,95,0.797879400791503,0.8989899,2.295224666595459,0.16724059920849704,0.33668748818030814
0.14999999,16.634260075028273,1.0371665,96,0.7918464575517888,0.9191919,2.3273987770080566,0.17327354244821117,0.21871684977894448
0.14999999,17.151895306198043,0.69089425,97,0.7882963370495047,0.93939394,2.363691568374634,0.1768236629504953,0.4474847688302301
0.14999999,17.837187524473364,0.99216706,98,0.7831078824033331,0.959596,2.394021987915039,0.182012117596667,0.2798277817246779
0.14999999,18.46774306130354,0.92761415,99,0.7785771407949138,0.97979796,2.4266602993011475,0.18654285920508626,0.3345644631698245
0.14999999,19.216725239850078,0.9794654,100,0.7729527476014992,1.0,2.4578797817230225,0.19216725239850077,0.21613782145346258
0.14999999,19.225079817829815,-0.5401907,101,0.774772675070992,-0.57575756,2.4917407035827637,0.19034732492900808,0.9567654220202629
0.14999999,19.233621265225075,-0.7565827,102,0.7765550856350482,-0.7373737,2.5264294147491455,0.1885649143649517,0.9565785526047411
0.14999999,19.24243756962627,-0.9638094,103,0.7783002177706186,-0.85858583,2.559344530105591,0.18681978222938125,0.9563036955988071
0.14999999,19.250830713492697,-0.38061312,104,0.7800158585241086,-0.7777778,2.592543601989746,0.18510414147589133,0.9567268561335714
0.14999999,19.259867366186874,-0.43441805,105,0.7816926917506011,-0.41414142,2.626751184463501,0.1834273082493988,0.9560833473058221
0.14999999,19.268821352781128,-0.4443588,106,0.7833386664831968,-0.43434343,2.6582627296447754,0.1817813335168031,0.9561660134057454
0.14999999,19.277329657518756,-0.20695737,107,0.7849580405839368,-0.3939394,2.692431688308716,0.18016195941606314,0.9566116952623726
0.14999999,19.28601582498553,-0.5720584,108,0.7865457793982821,-0.61616164,2.7245819568634033,0.17857422060171788,0.9564338325332276
0.14999999,19.29668509932066,-0.02428031,109,0.7880861917493516,-0.3131313,2.758791446685791,0.17703380825064824,0.9544507256648699
0.14999999,19.305095687521103,0.04672888,110,0.7896191301134443,-0.17171717,2.789625644683838,0.17550086988655547,0.9567094117995569
0.14999999,19.313524609075458,-0.54110134,111,0.7911242828011218,-0.7171717,2.824449062347412,0.173995717198878,0.9566910784456446
0.14999999,19.322813952313314,-1.1987708,112,0.7925948754257737,-0.959596,2.8582725524902344,0.17252512457422603,0.9558306567621427
0.14999999,19.331256167783238,-0.4574132,113,0.7940469365682895,-0.5555556,2.893749475479126,0.17107306343171008,0.956677784530076
0.14999999,19.340028293147878,-0.2976747,114,0.7954706290074745,-0.15151516,2.928586483001709,0.16964937099252525,0.9563478746353606
0.14999999,19.34881380598233,-0.80406284,115,0.7968694451653708,-0.7979798,2.9610326290130615,0.16825055483462897,0.9563344871655468
0.14999999,19.35725695202459,-0.52807134,116,0.7982470952411672,-0.65656567,2.994218587875366,0.16687290475883265,0.9566768539577444
0.14999999,19.365853858338323,-0.5354589,117,0.7995998815526637,-0.67676765,3.028698444366455,0.16552011844733608,0.9565230936862643
0.14999999,19.375434118894923,-0.36230195,118,0.8009214057720767,-0.27272728,3.0625908374786377,0.16419859422792307,0.9555397394433991
0.14999999,19.384184648346324,-0.46796194,119,0.8022276920307029,-0.53535354,3.0960006713867188,0.16289230796929682,0.9563694705486001
0.14999999,19.393552306113474,-0.16709886,120,0.8035070641157208,-0.21212122,3.127668857574463,0.16161293588427894,0.9557523422328483
0.14999999,19.40250392466666,-0.097004265,121,0.8047687278953165,-0.2929293,3.158977508544922,0.16035127210468314,0.9561683814468116
0.14999999,19.413175545984615,-0.0881111,122,0.8059956102788143,-0.05050505,3.190532922744751,0.15912438972118537,0.9544483786820445
0.14999999,19.42169554094074,-0.6217667,123,0.8072200362525139,-0.6363636,3.2224409580230713,0.1578999637474857,0.9566000050438754
0.14999999,19.43006518773264,-0.3039607,124,0.8084259259053816,-0.33333334,3.2541608810424805,0.15669407409461808,0.9567503532080988
0.14999999,19.438648731944955,-0.5359478,125,0.80961081014444,-0.8181818,3.2850441932678223,0.15550918985555964,0.956536455787687
0.14999999,19.447306901544934,-0.39599267,126,0.8107762944321827,-0.4949495,3.3181703090667725,0.15434370556781693,0.9564618304000204
0.14999999,19.45574867226763,-0.6381905,127,0.8119251285648215,-0.45454547,3.3502840995788574,0.1531948714351782,0.9566782292773015
0.14999999,19.464296943795663,-0.74899733,128,0.813055180126596,-0.83838385,3.379413366317749,0.15206481987340362,0.9565717284719701
0.14999999,19.472849090908973,-0.54839075,129,0.8141676814658215,-0.35353535,3.4121627807617188,0.1509523185341781,0.9565678528866891
0.14999999,19.482141901214344,-0.43772137,130,0.8152573699906585,-0.09090909,3.443723440170288,0.1498626300093411,0.9558271896946294
0.14999999,19.490691018564643,-0.51668596,131,0.8163360990949261,-0.5959596,3.4767792224884033,0.14878390090507362,0.9565708826497029
0.14999999,19.499184140257952,-0.8506979,132,0.8173989080283486,-0.5151515,3.513477325439453,0.14772109197165115,0.9566268783066921
0.14999999,19.507850689890255,-0.5502516,133,0.8184444309030805,-0.75757575,3.5462756156921387,0.1466755690969192,0.9564534503676985
0.14999999,19.517237987379836,-1.3781413,134,0.8194689702434337,-0.9191919,3.579688787460327,0.14565102975656594,0.9557327025104181
0.14999999,19.52631214246155,-0.06341779,135,0.8204806507965807,-0.030303031,3.6136412620544434,0.1446393492034189,0.9560458449182878
0.14999999,19.535187984518952,-0.15982959,136,0.8214789118785367,-0.23232323,3.646164655685425,0.1436410881214629,0.9562441579425961
0.14999999,19.543696127453522,-1.0618931,137,0.8224652837412149,-1.0,3.6802804470062256,0.14265471625878484,0.956611857065429
0.14999999,19.55207718441469,-0.6023979,138,0.823438281272357,-0.47474748,3.713315725326538,0.14168171872764268,0.9567389430388339
0.14999999,19.561290966529402,-0.19638169,139,0.8243912880105795,-0.37373737,3.746460199356079,0.14072871198942016,0.9559062178852852
0.14999999,19.57022230967585,-1.0274577,140,0.8253326977880293,-0.8787879,3.782214879989624,0.13978730221197036,0.9561886568535526
0.14999999,19.579201249212957,-0.87727284,141,0.8262604166722483,-0.97979796,3.818514108657837,0.13885958332775147,0.956141060462892
0.14999999,19.58800916618803,-0.8283223,142,0.8271762734775487,-0.93939394,3.8517820835113525,0.1379437265224509,0.9563120830249268
0.14999999,19.596722615107097,-0.71076375,143,0.8280799817125375,-0.6969697,3.885009765625,0.1370400182874622,0.9564065510809323
0.14999999,19.605331881160236,-0.46806222,144,0.8289718619363868,-0.25252524,3.917401075363159,0.13614813806361276,0.9565107339468605
0.14999999,19.61407059086001,-0.9376736,145,0.8298505476492409,-0.8989899,3.9468390941619873,0.13526945235075868,0.9563812903002255
0.14999999,19.655034031617266,0.041615408,146,0.8304964792354979,-0.01010101,3.9827001094818115,0.13462352076450182,0.9241565592427435
0.14999999,19.66410762201652,-0.31056595,147,0.8313505603944451,-0.1919192,4.015491485595703,0.13376943960555457,0.9560464096007462
0.14999999,19.678300720200376,0.12005847,148,0.8321585086472945,0.01010101,4.049612760543823,0.13296149135270524,0.9509269018161426
0.14999999,19.851920254513878,0.21328889,149,0.8318856358757455,0.09090909,4.08234715461731,0.1332343641242542,0.7915004656864988
0.14999999,19.866055242478875,0.037946135,150,0.8326796317168071,0.17171717,4.116606950759888,0.1324403682831925,0.950985012035002
0.14999999,19.87493425987127,-0.09619165,151,0.8334979188087992,-0.11111111,4.148638963699341,0.13162208119120047,0.9562409826076042
0.14999999,19.888800289665333,0.03330315,152,0.834272629673254,0.05050505,4.179167985916138,0.13084737032674562,0.9512539702059377
0.14999999,19.90594713217034,-0.0031009316,153,0.8350157703779714,-0.13131313,4.217947244644165,0.13010422962202836,0.9479731574949946
0.14999999,19.917469187953326,-0.0051509514,154,0.8357857844938092,-0.07070707,4.253034353256226,0.12933421550619043,0.9535979442170127
0.14999999,19.92618342323907,0.14255464,155,0.8365639779145865,0.030303031,4.287357807159424,0.12855602208541336,0.9564057647142548
0.14999999,20.151754867924982,0.39645052,156,0.8359420841799678,0.15151516,4.317720174789429,0.12917791582003194,0.7395485553140868
0.14999999,20.160625052594707,-0.022684515,157,0.8367083754611802,0.1919192,4.352722644805908,0.1284116245388198,0.9562498153302759
0.14999999,20.456136252717183,0.5219524,158,0.8356507832106504,0.45454547,4.387320518493652,0.12946921678934925,0.6696087998775253
0.14999999,20.465000507257756,0.18072192,159,0.8364093049858002,0.11111111,4.421210050582886,0.1287106950141997,0.9562557454594292
0.14999999,20.603977228064494,0.24108112,160,0.8363451423245968,0.07070707,4.453960657119751,0.1287748576754031,0.8261432791932626
0.14999999,20.61312119529836,-0.083512545,161,0.8370881913335504,0.21212122,4.486283540725708,0.12803180866644942,0.9559760327661366
0.14999999,20.917226136283624,0.6383721,162,0.836001320146397,0.61616164,4.520242214202881,0.12911867985360262,0.6610150590147329
0.14999999,21.369078853770663,0.6184874,163,0.8340213567253331,0.43434343,4.552400350570679,0.13109864327466664,0.5132672825129615
0.14999999,21.66003008414406,0.45005047,164,0.8330466458283896,0.47474748,4.605633974075317,0.13207335417161012,0.6741687696266027
0.14999999,21.668607404363623,0.05984658,165,0.8337951066402203,0.13131313,4.667722225189209,0.13132489335977954,0.9565426797804374
0.14999999,21.69913796243809,0.44982398,166,0.8344023014310956,0.4949495,4.7109034061431885,0.13071769856890417,0.9345894419255333
0.14999999,21.72650478753771,0.18665147,167,0.8350211689368997,0.2929293,4.74475359916687,0.13009883106310005,0.9377531749003818
0.14999999,21.73502325562259,0.056292832,168,0.8357448615736748,0.23232323,4.774759531021118,0.12937513842632495,0.9566015319151197
0.14999999,22.098200395102477,0.53991884,169,0.8343614177804585,0.5959596,4.809210300445557,0.1307585822195413,0.6019428605201113
0.14999999,22.19330881469857,0.13001251,170,0.83457112461942,0.3131313,4.842626571655273,0.13054887538057983,0.8700115804039058
0.14999999,22.659627121472035,0.66135365,171,0.8326075606931458,0.33333334,4.8807759284973145,0.132512439306854,0.4988016932265355
0.14999999,23.086855661059786,0.5699872,172,0.8308940949938383,0.57575756,4.918795585632324,0.13422590500616155,0.5378914604122489
0.14999999,23.31267968924465,0.21185097,173,0.8303646260737302,0.5555556,4.952463626861572,0.13475537392626966,0.7392959718151357
0.14999999,23.495143106918334,0.34531167,174,0.8300904419142623,0.53535354,4.987231016159058,0.13502955808573755,0.7826565823263154
0.14999999,23.97606806288283,0.6336869,175,0.8281138967835266,0.6969697,5.019139051437378,0.13700610321647333,0.4841950440355049
0.14999999,24.077658887006756,0.17253534,176,0.8283151199601888,0.27272728,5.053006649017334,0.13680488003981112,0.8635291758760757
0.14999999,24.089177334092952,0.18147609,177,0.829022952914729,0.25252524,5.087822198867798,0.13609704708527093,0.9536015529138049
0.14999999,24.569317852635503,0.6493216,178,0.8270901244233959,0.67676765,5.121784210205078,0.13802987557660396,0.484979481457447
0.14999999,24.89387338089357,0.538087,179,0.8260480816709856,0.6363636,5.154460668563843,0.13907191832901436,0.6405644717419322
0.14999999,25.270297694963002,0.49793682,180,0.8247294572502055,0.7171717,5.186747789382935,0.14039054274979446,0.5886956859305664
0.14999999,25.576980045168455,0.48730013,181,0.8238107179824946,0.5151515,5.21869158744812,0.14130928201750528,0.6584376497945472
0.14999999,25.819093264343504,0.24348061,182,0.8232568501959148,0.3939394,5.249632835388184,0.14186314980408518,0.7230067808249516
0.14999999,26.234006883786996,0.46611306,183,0.821764771126847,0.41414142,5.281937599182129,0.143355228873153,0.5502063805565061
0.14999999,26.82589158969096,0.83776516,184,0.8193271109255926,0.8181818,5.32050347328186,0.1457928890744074,0.373235294096036
0.14999999,27.081711957342794,0.31305286,185,0.8187323677981471,0.37373737,5.352205038070679,0.14638763220185294,0.7092996323481686
0.14999999,27.793602846681978,1.1520897,186,0.8156920277060108,0.93939394,5.384959697723389,0.14942797229398913,0.2532291106608163
0.14999999,28.016547463259858,0.38745427,187,0.8152988905708027,0.35353535,5.416334390640259,0.1498211094291971,0.7421753834221207
0.14999999,28.432434500060214,0.6509751,188,0.8138836462762753,0.75757575,5.446475028991699,0.15123635372372454,0.5492329631996438
0.14999999,29.1897226425721,1.0704067,189,0.810677023055174,0.7777778,5.477531433105469,0.15444297694482592,0.20783185748811484
0.14999999,29.889838094054852,0.9606772,190,0.807805062662869,0.8787879,5.508546829223633,0.1573149373371308,0.2650045485172479
0.14999999,30.365436767443022,0.64373213,191,0.8061386556678375,0.7979798,5.53917670249939,0.1589813443321624,0.4895213266118306
0.14999999,31.077972269057927,1.0074195,192,0.8032555610986565,0.8989899,5.572043418884277,0.16186443890134336,0.25258449838509406
0.14999999,31.75541542787678,1.0756224,193,0.8005841687674777,0.97979796,5.603747129440308,0.1645358312325222,0.28767684118114645
0.14999999,32.327934649407325,0.78875786,194,0.798481161600993,0.7373737,5.636110544204712,0.16663883839900684,0.39260077846945474
0.14999999,33.03590246052964,0.96793824,195,0.7957051155870274,0.85858583,5.670213460922241,0.1694148844129725,0.25715218887768515
0.14999999,33.70192302466653,0.88340247,196,0.7931714131394563,0.959596,5.703141689300537,0.1719485868605435,0.29909943586311394
0.14999999,34.116119845779245,0.7831453,197,0.7919417266711711,0.65656567,5.736056566238403,0.17317827332882865,0.5509231788872812
0.14999999,34.637577061531104,0.8587726,198,0.7901827421134789,0.9191919,5.766590356826782,0.17493725788652073,0.4436627842481386
0.14999999,35.23288319148704,0.80923176,199,0.7880703357211702,1.0,5.800767660140991,0.17704966427882934,0.3698138700440641
0.14999999,35.700839836675115,0.6446098,200,0.7866158008166241,0.83838385,5.832791328430176,0.17850419918337557,0.4971633548119286
0.14999999,35.70920917208722,-0.89385045,201,0.7874622429249389,-0.57575756,5.863769292831421,0.1776577570750608,0.9567506645878945
0.14999999,35.71769910665667,-0.39291877,202,0.7882997073927885,-0.7777778,5.89795708656311,0.17682029260721122,0.9566300654305565
0.14999999,35.726390755231314,-0.3095007,203,0.7891279273141312,-0.17171717,5.931724548339844,0.17599207268586856,0.9564283514253521
0.14999999,35.73527363655421,-0.607535,204,0.789947090016891,-0.7171717,5.9664998054504395,0.1751729099831089,0.9562371186771007
0.14999999,35.74416538612602,-0.7951523,205,0.7907582176286534,-0.5555556,5.9988250732421875,0.17436178237134645,0.9562282504281875
0.14999999,35.752995338955984,-0.82276857,206,0.7915617701992426,-0.7373737,6.029127597808838,0.1735582298007572,0.9562900471700359
0.14999999,35.761511962347406,-0.7098223,207,0.7923590726456645,-0.3939394,6.061508655548096,0.1727609273543353,0.9566033766085776
0.14999999,35.77026477225281,-0.3071731,208,0.7931475732103229,-0.33333334,6.0946080684661865,0.17197242678967697,0.9563671900946007
0.14999999,35.778712780602966,-0.7943261,209,0.7939299866956795,-0.65656567,6.1315248012542725,0.1711900133043204,0.9566719916498457
0.14999999,35.7872458876053,-0.63917357,210,0.7947045433923555,-0.45454547,6.161663770675659,0.1704154566076443,0.9565868929976667
0.14999999,35.79605493079641,-0.84418476,211,0.7954704505649457,-0.61616164,6.194600343704224,0.16964954943505406,0.9563109568088899
0.14999999,35.804897197799534,-0.52030087,212,0.7962289754820775,-0.47474748,6.226675748825073,0.16889102451792232,0.9562777329968719
0.14999999,35.81341612720464,-0.56163144,213,0.7969818961164098,-0.6363636,6.259552717208862,0.16813810388358985,0.9566010705948952
0.14999999,35.822276737277285,-0.85003895,214,0.7977261834706665,-0.67676765,6.291894435882568,0.1673938165293331,0.9562593899273523
