ReturnMean,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,TimeElapsed,Iteration,Regret,ReturnLastEpisode,Regret/t
0.9118156562937104,-1.0,-0.8556012,0.14999999,0.1864020824432373,1,0.05330434370628956,0.9118156562937104,0.05330434370628956
0.9082581149577935,-0.97979796,-1.067261,0.14999999,0.22581744194030762,2,0.11372377008441303,0.9047005736218765,0.05686188504220652
0.9102988406120803,-0.959596,-0.50865674,0.14999999,0.2676215171813965,3,0.16446347816375917,0.9143802919206538,0.054821159387919725
0.910521099365704,-0.93939394,-0.8502258,0.14999999,0.3266010284423828,4,0.21839560253718382,0.9111878756265753,0.054598900634295955
0.9094284651776146,-0.9191919,-1.0711095,0.14999999,0.3778979778289795,5,0.27845767411192734,0.9050579284252565,0.055691534822385466
0.908682460277443,-0.8989899,-1.1555488,0.14999999,0.42575526237487793,6,0.3386252383353424,0.9049524357765849,0.05643753972255707
0.9086372631493159,-0.8787879,-0.9518888,0.14999999,0.46941232681274414,7,0.39537915795478973,0.9083660803805527,0.056482736850684244
0.9091173551894562,-0.85858583,-0.840141,0.14999999,0.5118823051452637,8,0.44802115848435087,0.9124779994704388,0.05600264481054386
0.9091415822214728,-0.83838385,-0.9262944,0.14999999,0.5537862777709961,9,0.5038057600067459,0.9093353984776049,0.05597841777852733
0.9087403741885686,-0.8181818,-1.0348716,0.14999999,0.6037652492523193,10,0.5637962581143153,0.9051295018924306,0.056379625811431536
0.9086973093798509,-0.7979798,-0.3964067,0.14999999,0.6249604225158691,11,0.6206495968216396,0.9082666612926757,0.05642269062014905
0.9091975696791779,-0.7777778,-0.65084076,0.14999999,0.642664909362793,12,0.6710691638498653,0.9147004329717743,0.05592243032082211
0.9096438556530335,-0.75757575,-0.7234319,0.14999999,0.661060094833374,13,0.7211898765105644,0.9149992873393008,0.055476144346966495
0.9099557732989527,-0.7373737,-0.78303885,0.14999999,0.6861350536346436,14,0.7722991738146618,0.9140107026959026,0.05516422670104727
0.9102577769117927,-0.7171717,-0.77974564,0.14999999,0.7202744483947754,15,0.8229333463231105,0.9144858274915513,0.05486222308820737
0.9105745949404374,-0.6969697,-0.71779704,0.14999999,0.7437422275543213,16,0.8727264809530026,0.9153268653701079,0.054545405059562665
0.9104791983845317,-0.67676765,-0.93637896,0.14999999,0.7688925266265869,17,0.9288936274629609,0.9089528534900417,0.05464080161546829
0.9103960582133978,-0.65656567,-0.37659708,0.14999999,0.8189253807067871,18,0.9850309521588393,0.9089826753041216,0.054723941786602184
0.9103248863717347,-0.6363636,-0.9380128,0.14999999,0.8500957489013672,19,1.0411071589370413,0.909043793221798,0.054795113628265335
0.910561158996891,-0.61616164,-0.5086794,0.14999999,0.8832974433898926,20,1.091176820062179,0.9150503388748624,0.05455884100310895
0.9108126483013583,-0.5959596,-0.6768737,0.14999999,0.9006531238555908,21,1.140454385671474,0.9158424343907049,0.054307351698641614
0.9109453704411798,-0.57575756,-0.7960373,0.14999999,0.918632984161377,22,1.1918418502940447,0.9137325353774293,0.054174629558820214
0.9110541589681381,-0.5555556,-0.7617605,0.14999999,0.933565616607666,23,1.2435143437328269,0.9134475065612176,0.05406584103186204
0.9112829485264626,-0.53535354,-0.61194825,0.14999999,0.947484016418457,24,1.2920892353649003,0.9165451083679267,0.05383705147353751
0.9115241531707866,-0.5151515,-0.46356913,0.14999999,0.9648153781890869,25,1.3398961707303387,0.9173130646345614,0.05359584682921355
0.9115965764283808,-0.4949495,-0.5018865,0.14999999,0.9835889339447021,26,1.3916090128621028,0.913407157868236,0.053523423571619336
0.9117289483905658,-0.47474748,-0.43914446,0.14999999,0.9978759288787842,27,1.4415583934547265,0.9151706194073763,0.05339105160943431
0.9117287756486394,-0.45454547,-0.44621325,0.14999999,1.0175666809082031,28,1.4949542818381,0.9117241116166264,0.05339122435136072
0.9112540247432392,-0.43434343,-0.32072726,0.14999999,1.0483558177947998,29,1.5621132824460648,0.8979609993920353,0.05386597525676086
0.9106768763996057,-0.41414142,-0.30799073,0.14999999,1.0864336490631104,30,1.6332937080118322,0.8939395744342327,0.054443123600394404
0.9108105864512799,-0.3939394,-0.46383902,0.14999999,1.1229469776153564,31,1.6835918200103266,0.9148218880015054,0.054309413548720216
0.9108162798908532,-0.37373737,-0.38409942,0.14999999,1.1618635654449463,32,1.7377190434926992,0.9109927765176273,0.05430372010914685
0.9104444740797921,-0.35353535,-0.28992978,0.14999999,1.1991560459136963,33,1.8042923553668637,0.8985466881258356,0.05467552592020799
0.9100550174958569,-0.33333334,-0.2550274,0.14999999,1.2422947883605957,34,1.8722094051408678,0.897202950225996,0.05506498250414317
0.9100653960964432,-0.3131313,-0.40174276,0.14999999,1.3013064861297607,35,1.9269111366244922,0.9104182685163756,0.05505460390355692
0.9083514770645835,-0.2929293,-0.12814604,0.14999999,1.3482215404510498,36,2.0436668256749986,0.8483643109494938,0.05676852293541663
0.9082919996054284,-0.27272728,-0.2876315,0.14999999,1.4113335609436035,37,2.1026360145991494,0.9061508110758493,0.05682800039457161
0.9082268377346484,-0.25252524,-0.28933942,0.14999999,1.465003252029419,38,2.161940166083366,0.9058158485157835,0.05689316226535174
0.9075636816865933,-0.23232323,-0.17258644,0.14999999,1.514833927154541,39,2.2446964142228616,0.8823637518605045,0.057556318313406706
0.9061691160471248,-0.21212122,-0.12782148,0.14999999,1.564812421798706,40,2.358035358115008,0.8517810561078536,0.0589508839528752
0.9051043115121146,-0.1919192,-0.14988878,0.14999999,1.6146087646484375,41,2.460643228003302,0.8625121301117058,0.06001568848788542
0.9007111589687611,-0.17171717,-0.03953299,0.14999999,1.6587255001068115,42,2.7051713233120336,0.7205919046912684,0.0644088410312389
0.8909054252563098,-0.15151516,0.041556418,0.14999999,1.696793556213379,43,3.1912267139786747,0.47906460933335887,0.07421457474369011
0.8912344371421348,-0.13131313,-0.32513076,0.14999999,1.7341804504394531,44,3.250964765746064,0.9053819482326108,0.07388556285786509
0.8914491410469622,-0.11111111,-0.28594595,0.14999999,1.7741334438323975,45,3.3151886528867003,0.900896112859364,0.07367085895303778
0.8904235362874714,-0.09090909,-0.11019434,0.14999999,1.812612771987915,46,3.4360373307763137,0.8442713221103868,0.07469646371252855
