LQGmu1_actor,Regret/t,TimeElapsed,LQGsigma_higher,LQGmu1_higher,Iteration,ReturnLastEpisode,ReturnMean,Regret
-0.44558093,0.009151492284454443,1.747211217880249,0.14999999,-0.41414142,30,0.9556830892534818,0.9559685077155456,0.2745447685336333
-0.6919503,0.009144652341467966,1.8047850131988525,0.14999999,-0.3939394,31,0.9561805459481263,0.9559753476585321,0.283484222585507
-0.46390373,0.009130578177631018,1.8443806171417236,0.14999999,-0.37373737,32,0.9564257209013144,0.955989421822369,0.29217850168419257
-0.21460085,0.0091382304319104,1.8887367248535156,0.14999999,-0.35353535,33,0.9557368974311493,0.9559817695680896,0.30156160425304324
-0.14790688,0.009240729874690505,1.9451630115509033,0.14999999,-0.33333334,34,0.952496788513566,0.9558792701253095,0.3141848157394772
-0.42999727,0.009227401344797619,1.976426601409912,0.14999999,-0.3131313,35,0.9563457686715605,0.9558925986552024,0.32295904706791667
-0.28463858,0.009212285785776542,2.0441622734069824,0.14999999,-0.2929293,36,0.9564367587799611,0.9559077142142234,0.3316422882879555
-0.21880963,0.009219220171358771,2.1027040481567383,0.14999999,-0.27272728,37,0.955651141947681,0.9559007798286412,0.3411111463402745
-0.16627178,0.009227093671247731,2.151581287384033,0.14999999,-0.25252524,38,0.9556015868328607,0.9558929063287523,0.3506295595074138
-0.042037174,0.009240224318438791,2.2204506397247314,0.14999999,-0.23232323,39,0.955380811088301,0.9558797756815613,0.3603687484191128
-0.3550632,0.009242621092320538,2.2790889739990234,0.14999999,-0.21212122,40,0.9557839047262913,0.9558773789076795,0.3697048436928215
-0.2081773,0.009232281427284529,2.3193955421447754,0.14999999,-0.1919192,41,0.9563013051741558,0.9558877185727156,0.3785235385186657
0.19293118,0.011723450375673752,2.3535501956939697,0.14999999,-0.17171717,42,0.8512586227403681,0.9533965496243264,0.49238491577829757
-0.10475452,0.01168930121483923,2.3792884349823,0.14999999,-0.15151516,43,0.9548649635402107,0.9534306987851608,0.5026399522380869
-0.17853545,0.011643284937635336,2.4055612087249756,0.14999999,-0.13131313,44,0.955455414982132,0.9534767150623648,0.5123045372559548
-0.07116932,0.01160780272477091,2.4485995769500732,0.14999999,-0.11111111,45,0.9550734146412638,0.9535121972752292,0.522351122614691
0.12667364,0.015665340247991422,2.468982219696045,0.14999999,-0.09090909,46,0.7668654712070856,0.9494546597520086,0.7206056514076054
-0.07590478,0.015568841390404422,2.559046506881714,0.14999999,-0.07070707,47,0.9539901060585975,0.9495511586095956,0.7317355453490079
-0.14418763,0.015451602541391751,2.6134462356567383,0.14999999,-0.05050505,48,0.9551786233622038,0.9496683974586082,0.741676921986804
-0.088729635,0.015320930937091368,2.661720037460327,0.14999999,-0.030303031,49,0.956071306069327,0.9497990690629086,0.750725615917477
-0.07271364,0.015195941838997154,2.714937925338745,0.14999999,-0.01010101,50,0.9560485239676193,0.9499240581610028,0.7597970919498577
0.20486352,0.018362635791353023,2.760737895965576,0.14999999,0.01010101,51,0.7884226665908535,0.9467573642086469,0.9364944253590042
0.07416989,0.01979130620020658,2.810396671295166,0.14999999,0.030303031,52,0.8724665029482622,0.9453286937997933,1.029147922410742
0.056179103,0.01974701114790054,2.856492519378662,0.14999999,0.05050505,53,0.9476763315720134,0.9453729888520994,1.0465915908387287
-0.04551857,0.019549282723136267,2.9081363677978516,0.14999999,0.07070707,54,0.9560503237893702,0.9455707172768636,1.0556612670493584
0.1536752,0.019946243563495388,2.9578304290771484,0.14999999,0.09090909,55,0.9237378710571121,0.9451737564365046,1.0970433959922463
0.25433445,0.025040759732140705,3.0055179595947266,0.14999999,0.11111111,56,0.6598808509923669,0.9400792402678592,1.4022825449998795
0.3976316,0.031020551918195607,3.0475642681121826,0.14999999,0.13131313,57,0.5992310856627299,0.9340994480818043,1.7681714593371496
0.1848115,0.032630909183272924,3.1072545051574707,0.14999999,0.15151516,58,0.8406987267073198,0.932489090816727,1.8925927326298297
0.07824358,0.03305232141645552,3.1465883255004883,0.14999999,0.17171717,59,0.9076257690589539,0.9320676785835444,1.9500869635708757
0.19432141,0.03585744826422378,3.1986005306243896,0.14999999,0.1919192,60,0.763760067717449,0.9292625517357762,2.151446895853427
0.06191565,0.03597673689182151,3.235074520111084,0.14999999,0.21212122,61,0.9219859454523152,0.9291432631081784,2.194580950401112
0.19558977,0.039312185954179076,3.273301601409912,0.14999999,0.23232323,62,0.7223454212420094,0.9258078140458209,2.4373555291591025
0.29300413,0.04427858292035511,3.3092150688171387,0.14999999,0.25252524,63,0.6129248051767306,0.9208414170796448,2.789550723982372
0.47224748,0.05035878070574514,3.3697965145111084,0.14999999,0.27272728,64,0.5317087588146829,0.9147612192942548,3.222961965167689
0.2757069,0.054147287475099844,3.416992425918579,0.14999999,0.2929293,65,0.6685082792861993,0.9109727125249001,3.5195736858814897
0.3823663,0.05933922513120939,3.46218204498291,0.14999999,0.3131313,66,0.5683048272216694,0.9057807748687905,3.91638885865982
0.3631818,0.06382346472222192,3.506208658218384,0.14999999,0.33333334,67,0.6053367222709518,0.9012965352777781,4.276172136388868
0.57865554,0.07054196670546925,3.5518009662628174,0.14999999,0.35353535,68,0.4444384004169592,0.8945780332945307,4.796853735971909
0.42419603,0.07539118162870087,3.5966379642486572,0.14999999,0.37373737,69,0.5599822035915492,0.8897288183712991,5.20199153238036
0.42321208,0.07967639411362222,3.6399660110473633,0.14999999,0.3939394,70,0.589763944426804,0.8854436058863778,5.577347587953556
0.12754637,0.08037166898717661,3.6838676929473877,0.14999999,0.41414142,71,0.8360790898640164,0.8847483310128234,5.706388498089539
0.36573985,0.08352030718002344,3.727107048034668,0.14999999,0.43434343,72,0.6580463811278512,0.8815996928199765,6.013462116961688
0.38002098,0.08753607707458477,3.773030996322632,0.14999999,0.45454547,73,0.5884484905169998,0.8775839229254152,6.390133626444689
0.3024968,0.09035983161310368,3.8131165504455566,0.14999999,0.47474748,74,0.6686260870750163,0.8747601683868962,6.686627539369672
0.45430347,0.09464982680815606,3.8593406677246094,0.14999999,0.4949495,75,0.5530105287579672,0.8704701731918438,7.098737010611705
0.36003864,0.0985018170829355,3.9050447940826416,0.14999999,0.5151515,76,0.5777189123086078,0.8666181829170645,7.486138098303098
0.47336113,0.10293412147086625,3.9355945587158203,0.14999999,0.53535354,77,0.525330745046396,0.8621858785291336,7.925927353256702
0.40848112,0.10677713454805109,3.965026378631592,0.14999999,0.5555556,78,0.562430858508717,0.8583428654519488,8.328616494747985
0.34206045,0.11000923115319958,3.9978039264678955,0.14999999,0.57575756,79,0.603007233645218,0.8551107688468003,8.690729261102767
0.4437161,0.11384447487708087,4.031238555908203,0.14999999,0.5959596,80,0.5482912709362984,0.851275525122919,9.10755799016647
0.6879109,0.1194702585506947,4.065584659576416,0.14999999,0.61616164,81,0.39558704756019863,0.8456497414493053,9.67709094260627
0.6627811,0.12494905750594541,4.098906755447388,0.14999999,0.6363636,82,0.3963882271187461,0.8401709424940546,10.245822715487524
0.95188403,0.13258261892098905,4.133534908294678,0.14999999,0.65656567,83,0.20658534504543216,0.8325373810790108,11.004357370442092
0.9135785,0.13993265357751147,4.170431852340698,0.14999999,0.67676765,84,0.21513446993112703,0.8251873464224884,11.754342900510965
0.6780509,0.1449516722422585,4.20624852180481,0.14999999,0.6969697,85,0.398570759918992,0.8201683277577414,12.320892140591972
0.75306803,0.15009358470749826,4.262542724609375,0.14999999,0.7171717,86,0.37796385574712194,0.8150264152925017,12.90804828484485
1.0685911,0.1574851652499671,4.321007490158081,0.14999999,0.7373737,87,0.17195890809771172,0.8076348347500328,13.701209376747139
0.7915283,0.1628952724975619,4.38077187538147,0.14999999,0.75757575,88,0.33154539696169233,0.802224727502438,14.334783979785445
0.8756341,0.16888084832331124,4.4358625411987305,0.14999999,0.7777778,89,0.2695084790107454,0.7962391516766886,15.0303955007747
0.7755958,0.1740520814734947,4.492193937301636,0.14999999,0.7979798,90,0.3308281681601761,0.7910679185265052,15.664687332614523
0.87311935,0.17979810716187167,4.547103404998779,0.14999999,0.8181818,91,0.2681795808842032,0.7853218928381283,16.36162775173032
0.6356813,0.183229502816621,4.602592706680298,0.14999999,0.83838385,92,0.46963349260118636,0.7818904971833789,16.857114259129133
0.851399,0.1885772380532803,4.660184621810913,0.14999999,0.85858583,93,0.28455112017406714,0.7765427619467197,17.537683138955067
1.0444064,0.19535352951674986,4.7183308601379395,0.14999999,0.8787879,94,0.139571364380582,0.7697664704832502,18.363231774574487
0.92251563,0.20091661382647294,4.773840665817261,0.14999999,0.8989899,95,0.24127346105955758,0.7642033861735272,19.08707831351493
0.79375786,0.20555010678767216,4.829999208450317,0.14999999,0.9191919,96,0.31938806189840296,0.759569893212328,19.732810251616527
0.8312858,0.21028279422827317,4.874658823013306,0.14999999,0.93939394,97,0.3004992114740316,0.7548372057717271,20.397431040142497
1.0398618,0.2165075097116259,4.932156324386597,0.14999999,0.959596,98,0.14481508840315882,0.7486124902883744,21.21773595173934
1.1233199,0.22237986738109686,4.985552549362183,0.14999999,0.97979796,99,0.16724908101074853,0.7427401326189035,22.01560687072859
1.2356942,0.22841873556457284,5.048450946807861,0.14999999,1.0,100,0.138853314271306,0.7367012644354274,22.841873556457283
-0.5047587,0.226248876308733,5.112058877944946,0.14999999,-0.2929293,101,0.9558570492752497,0.7388711236912673,22.851136507182034
-0.60312164,0.22411971956966614,5.16142463684082,0.14999999,-0.37373737,102,0.9560451110760879,0.7410002804303341,22.860211396105946
-0.20767298,0.22203255243365835,5.218542098999023,0.14999999,-0.3131313,103,0.9559784954391349,0.7430874475663417,22.86935290066681
-0.35621044,0.21998252592221845,5.278980493545532,0.14999999,-0.4949495,104,0.9562902047560908,0.7451374740777816,22.87818269591072
-0.28663406,0.21797643865637498,5.3355042934417725,0.14999999,-0.1919192,105,0.955776636991346,0.747143561343625,22.887526058919374
-0.7980426,0.2160060250781853,5.383570671081543,0.14999999,-0.8989899,106,0.9560074006317313,0.7491139749218148,22.896638658287642
-0.7018286,0.21406985308311313,5.431236028671265,0.14999999,-0.85858583,107,0.9562843783945356,0.7510501469168869,22.905474279893106
-0.83201635,0.21217119583150604,5.46713924407959,0.14999999,-0.6363636,108,0.956105130090455,0.7529488041684941,22.91448914980265
-0.79982287,0.21030789042519513,5.50375771522522,0.14999999,-0.8787879,109,0.9560490934563851,0.7548121095748049,22.92356005634627
-0.75824785,0.2084757555064157,5.540266513824463,0.14999999,-0.6969697,110,0.9563469506405415,0.7566442444935845,22.932333105705727
-0.47167474,0.2066840432153728,5.577098846435547,0.14999999,-0.3939394,111,0.9555243087993475,0.7584359567846274,22.941928796906378
-0.8325342,0.2049197800613622,5.6153199672698975,0.14999999,-0.83838385,112,0.9560334300338138,0.760200219938638,22.951015366872564
-0.54637766,0.20318762827737982,5.65252685546875,0.14999999,-0.5959596,113,0.9559333715286452,0.7619323717226202,22.96020199534392
-1.036803,0.20148646775511325,5.691231966018677,0.14999999,-1.0,114,0.9558646712610084,0.7636335322448868,22.96945732408291
-0.6576913,0.19981144136058687,5.729709625244141,0.14999999,-0.53535354,115,0.9562615676154175,0.765308558639413,22.97831575646749
-0.5851898,0.19816745191936255,5.768099784851074,0.14999999,-0.5151515,116,0.9560113338214333,0.7669525480806374,22.987424422646058
0.04425805,0.1968782272610745,5.810506105422974,0.14999999,-0.030303031,117,0.9177918331003381,0.7682417727389254,23.034752589545718
0.16821858,0.1971701784446423,5.857568264007568,0.14999999,0.07070707,118,0.7337915330779277,0.7679498215553577,23.26608105646779
-0.5808509,0.1955871530778171,5.898681640625,0.14999999,-0.7979798,119,0.9563298402075558,0.7695328469221829,23.274871216260234
-0.17980854,0.19403575556412972,5.94968056678772,0.14999999,-0.01010101,120,0.9557005485646691,0.7710842444358703,23.284290667695565
-0.20823973,0.19250969513603763,6.0003838539123535,0.14999999,-0.57575756,121,0.9557375562350109,0.7726103048639622,23.293673111460553
-0.65142816,0.19100454051829996,6.047390699386597,0.14999999,-0.7373737,122,0.9562391682279554,0.7741154594816999,23.302553943232596
-1.010408,0.18952692493246975,6.09717583656311,0.14999999,-0.93939394,123,0.9558621765388161,0.7755930750675303,23.31181176669378
-0.5293845,0.1880706028261904,6.14424467086792,0.14999999,-0.47474748,124,0.9561770162461706,0.7770493971738095,23.32075475044761
-0.66693294,0.1866370991072955,6.190906286239624,0.14999999,-0.8181818,125,0.956237362035671,0.7784829008927046,23.32963738841194
-0.6192813,0.18522579026184438,6.2309324741363525,0.14999999,-0.67676765,126,0.9563078154195479,0.7798942097381556,23.338449572992392
-0.5434096,0.18384016979395196,6.262777805328369,0.14999999,-0.61616164,127,0.9558680091604934,0.7812798302060481,23.347701563831897
-0.84785175,0.18247524696562026,6.303906202316284,0.14999999,-0.9191919,128,0.9559899522325032,0.7826447530343797,23.356831611599393
-0.566363,0.18113137531974094,6.358299493789673,0.14999999,-0.7777778,129,0.956004195352813,0.7839886246802591,23.36594741624658
-0.2687171,0.17980680814878197,6.4129650592803955,0.14999999,-0.45454547,130,0.956182356904923,0.7853131918512181,23.374885059341658
-0.66161376,0.17850382945316476,6.464609146118164,0.14999999,-0.65656567,131,0.9560034009770755,0.7866161705468352,23.384001658364582
-1.0229328,0.17722223798528475,6.50891375541687,0.14999999,-0.7171717,132,0.9557862443069953,0.7878977620147153,23.393335414057585
-0.39409596,0.17595596182111167,6.562777519226074,0.14999999,-0.21212122,133,0.9563124918497355,0.7891640381788884,23.40214292220785
-0.37718308,0.17470832397854227,6.6112775802612305,0.14999999,-0.35353535,134,0.9563475090831844,0.7904116760214576,23.410915413124666
-0.7992382,0.17348081043909655,6.66327428817749,0.14999999,-0.97979796,135,0.9561260038466336,0.7916391895609034,23.419909409278034
-0.25307083,0.1722760652261358,6.714416980743408,0.14999999,-0.43434343,136,0.9554845385235641,0.7928439347738641,23.42954487075447
-0.25355548,0.1710853845840883,6.75551438331604,0.14999999,-0.41414142,137,0.9559671827343704,0.7940346154159117,23.4386976880201
-1.0070122,0.1699116176669267,6.800734519958496,0.14999999,-0.959596,138,0.9560144499842135,0.7952083823330731,23.447803238035885
-0.44488996,0.16875379745219418,6.849799394607544,0.14999999,-0.27272728,139,0.9561453921808938,0.7963662025478058,23.45677784585499
-0.25951117,0.16761660883527654,6.903842210769653,0.14999999,-0.25252524,140,0.9555726089162736,0.7975033911647234,23.466325236938715
-0.59982204,0.16649257463772513,6.953235864639282,0.14999999,-0.5555556,141,0.9559922130194725,0.7986274253622747,23.475453023919243
-0.2592616,0.16538645008159522,7.004430294036865,0.14999999,-0.13131313,142,0.9556971123327209,0.7997335499184047,23.48487591158652
-0.44614378,0.1642962637061372,7.071383237838745,0.14999999,-0.23232323,143,0.9556302016088973,0.8008237362938627,23.49436570997762
-0.8313873,0.1632170691133545,7.12258768081665,0.14999999,-0.75757575,144,0.9562277576545718,0.8019029308866454,23.50325795232305
-0.019732099,0.1621616789794192,7.173539400100708,0.14999999,-0.05050505,145,0.9549345003072677,0.8029583210205807,23.513443452015782
-0.28181282,0.16111083083263053,7.213550567626953,0.14999999,-0.11111111,146,0.9563821504517245,0.8040091691673695,23.522181301564057
-0.21392952,0.16008063935725192,7.2531585693359375,0.14999999,-0.15151516,147,0.9554473160480237,0.8050393606427482,23.531853985516033
-0.15663399,0.15907029466399109,7.292797803878784,0.14999999,-0.07070707,148,0.9545703752453504,0.806049705336009,23.542403610270682
-0.08012739,0.15809718066905742,7.344309329986572,0.14999999,-0.33333334,149,0.9510436905811263,0.8070228193309428,23.556479919689554
-0.13281256,0.15710392415911983,7.391644477844238,0.14999999,0.05050505,150,0.9560112958215787,0.8080160758408803,23.565588623867974
0.13734964,0.15619673885078625,7.44368839263916,0.14999999,0.09090909,151,0.9450010573992514,0.8089232611492139,23.585707566468724
0.1258848,0.15608883947675975,7.491464853286743,0.14999999,0.21212122,152,0.8253239660012415,0.8090311605232404,23.725503600467484
0.08450004,0.1554008787880264,7.533644437789917,0.14999999,0.17171717,153,0.914289145899445,0.8097191212119739,23.776334454568037
0.24976377,0.15628417721008916,7.582034349441528,0.14999999,0.030303031,154,0.6736911642143045,0.808835822789911,24.06776329035373
-0.32215187,0.1553322994060928,7.632213592529297,0.14999999,-0.17171717,155,0.9563768824093443,0.8097877005939074,24.076506407944386
0.12312488,0.15474535081265967,7.686965227127075,0.14999999,0.15151516,156,0.9013516811694771,0.8103746491873405,24.14027472677491
0.3838766,0.1562038392620839,7.729894161224365,0.14999999,0.41414142,157,0.5813919626277363,0.8089161607379163,24.524002764147173
0.10890118,0.15611385309744136,7.783561706542969,0.14999999,0.01010101,158,0.823133974751441,0.8090061469025588,24.665988789395733
-0.067837775,0.1551880085478873,7.826148271560669,0.14999999,-0.09090909,159,0.9562154302816547,0.8099319914521127,24.67489335911408
0.37571758,0.15677785452064263,7.871031999588013,0.14999999,0.1919192,160,0.5555566358112579,0.8083421454793573,25.08445672330282
0.2301181,0.1567996859605517,7.911686420440674,0.14999999,0.23232323,161,0.804827283654,0.808320314039448,25.24474943964882
0.30589676,0.15754856745715284,7.9603118896484375,0.14999999,0.47474748,162,0.6870015115900625,0.8075714325428469,25.52286792805876
0.20353898,0.15798640965474986,8.00703763961792,0.14999999,0.2929293,163,0.736203154334535,0.8071335903452501,25.751784773724225
-0.049965687,0.15709651565475397,8.05392336845398,0.14999999,0.11111111,164,0.9530762063445752,0.8080234843452456,25.76382856737965
0.17459327,0.1576503141448165,8.097361326217651,0.14999999,0.43434343,165,0.7166467334849247,0.8074696858551831,26.012301833894725
0.06391151,0.1570829986105136,8.134782075881958,0.14999999,0.25252524,166,0.9016440645494654,0.808037001389486,26.075777769345258
0.6222038,0.15931228757702723,8.184646844863892,0.14999999,0.33333334,167,0.4357457439817099,0.8058077124229723,26.605152025363548
0.431909,0.16073455608634502,8.224519491195679,0.14999999,0.57575756,168,0.5668666028575857,0.8043854439136546,27.003405422505963
0.3394469,0.16180626972729048,8.275493621826172,0.14999999,0.13131313,169,0.623265838593876,0.803313730272709,27.34525958391209
0.35783243,0.16292849100118295,8.317432403564453,0.14999999,0.3939394,170,0.6125361137109837,0.8021915089988166,27.697843470201104
0.2817496,0.16373670764084777,8.36620283126831,0.14999999,0.45454547,171,0.6639864636161354,0.8013832923591518,27.99897700658497
0.6100749,0.16585658651028995,8.413818836212158,0.14999999,0.5151515,172,0.43676412681509474,0.7992634134897096,28.527332879769872
0.41941267,0.16721662577128807,8.465717554092407,0.14999999,0.3131313,173,0.5639766213370341,0.7979033742287115,28.928476258432838
0.3215459,0.16816192667248928,8.517272710800171,0.14999999,0.5555556,174,0.633421017419703,0.7969580733275102,29.260175241013133
0.43345463,0.16947151675061725,8.566694498062134,0.14999999,0.37373737,175,0.5677798096551119,0.7956484832493822,29.65751543135802
0.7513509,0.17196855279441978,8.61550784111023,0.14999999,0.4949495,176,0.35617013954014176,0.7931514472055798,30.26646529181788
0.77568185,0.17445588251001176,8.665968894958496,0.14999999,0.5959596,177,0.3528940875457984,0.790664117489988,30.87869120427208
0.066772535,0.1738040805668729,8.713370084762573,0.14999999,0.27272728,178,0.9066848633687035,0.7913159194331267,30.937126340903376
0.5856656,0.17569104913363168,8.758373975753784,0.14999999,0.53535354,179,0.45354854598330496,0.7894289508663679,31.448697794920072
0.8636055,0.1786387196735255,8.806204319000244,0.14999999,0.83838385,180,0.2588482536854845,0.786481280326474,32.154969541234586
0.53227556,0.18015126199025217,8.854191541671753,0.14999999,0.35353535,181,0.5127111209989446,0.7849687380097474,32.60737842023564
0.62741005,0.18201441531265572,8.885782241821289,0.14999999,0.6969697,182,0.44587483333230116,0.7831055846873439,33.12662358690334
0.95324045,0.18520062742893104,8.936490774154663,0.14999999,0.6363636,183,0.20002876740896028,0.7799193725710687,33.89171481949438
0.44355416,0.18622055120599465,8.981419801712036,0.14999999,0.61616164,184,0.5922533975913652,0.778899448794005,34.26458142190302
0.808196,0.18874025537786007,9.024304151535034,0.14999999,0.7171717,185,0.31275417699890246,0.7763797446221395,34.916947244904115
0.8379779,0.19138213110588378,9.073306322097778,0.14999999,0.75757575,186,0.28499085920973033,0.7737378688941159,35.597076385694386
0.7710672,0.19368213230780898,9.121795892715454,0.14999999,0.7979798,187,0.3436376441341073,0.7714378676921907,36.21855874156028
0.98236036,0.19687768838288333,9.16672968864441,0.14999999,0.9191919,188,0.1706733255782187,0.7682423116171164,37.013005415982065
0.9543302,0.1998571215348798,9.213160514831543,0.14999999,0.93939394,189,0.2051294458897832,0.76526287846512,37.77299597009228
0.64304423,0.2014988485508592,9.261989116668701,0.14999999,0.85858583,190,0.4533347454290334,0.7636211514491406,38.28478122466325
0.85483706,0.20401218475746205,9.311018705368042,0.14999999,0.7777778,191,0.28357393598799924,0.7611078152425378,38.96632728867525
0.890081,0.20671242419830052,9.352256536483765,0.14999999,0.8181818,192,0.24266184260155116,0.7584075758016993,39.6887854460737
0.82831186,0.20908386999009748,9.392826080322266,0.14999999,0.8989899,193,0.3007185379848858,0.7560361300099023,40.353186908088816
0.1688466,0.2083740061456229,9.43548583984375,0.14999999,0.67676765,194,0.89374971583797,0.7567459938543769,40.424557192250845
0.73801506,0.21028363332952069,9.474358081817627,0.14999999,0.65656567,195,0.38436869299430654,0.7548363666704792,41.005308499256536
0.59975195,0.21181552547927113,9.53198790550232,0.14999999,0.7373737,196,0.4545855053193932,0.7533044745207287,41.51584299393714
0.87497467,0.21434215044373586,9.574796438217163,0.14999999,0.97979796,197,0.2555593565211728,0.750777849556264,42.225403637415965
1.1139549,0.21736807422271576,9.625323295593262,0.14999999,0.959596,198,0.15164494131824738,0.7477519257772841,43.03887869609772
0.8412888,0.219567598490783,9.668646097183228,0.14999999,0.8787879,199,0.31004659643190324,0.7455524015092169,43.693952099665815
0.98445493,0.22243392949384969,9.708974838256836,0.14999999,1.0,200,0.17228620089588026,0.7426860705061502,44.48678589876994
-0.20452997,0.22137198087737012,9.748862743377686,0.14999999,-0.4949495,201,0.956137742418542,0.7437480191226298,44.495768156351396
-0.7516938,0.22032095419228237,9.78481936454773,0.14999999,-0.85858583,202,0.9560554095103577,0.7447990458077175,44.50483274684104
-0.68786937,0.21927916102629408,9.807841539382935,0.14999999,-0.6969697,203,0.9562830585033388,0.7458408389737057,44.5136696883377
-0.38074082,0.21824821655479318,9.825281381607056,0.14999999,-0.37373737,204,0.9561535111598919,0.7468717834452067,44.52263617717781
-0.9069496,0.2172276422710565,9.843669176101685,0.14999999,-0.7979798,205,0.9560895116112264,0.7478923577289431,44.53166666556658
-0.17975825,0.21621597994350159,9.87995457649231,0.14999999,-0.53535354,206,0.9562947972052543,0.7489040200564983,44.54049186836133
-0.078463614,0.21523517797992966,9.915878534317017,0.14999999,-0.3131313,207,0.9519300265158892,0.7498848220200702,44.55368184184544
-0.8078506,0.21424302943217138,9.952648162841797,0.14999999,-0.6363636,208,0.9562517199537938,0.7508769705678285,44.56255012189165
-0.2505444,0.21325958331392014,9.989312887191772,0.14999999,-0.2929293,209,0.9564172092823373,0.7518604166860797,44.57125291260931
-0.8074598,0.21228714787179795,10.025502681732178,0.14999999,-0.67676765,210,0.9560718595317421,0.752832852128202,44.58030105307757
-0.8673032,0.21132429213851078,10.061973810195923,0.14999999,-0.8989899,211,0.955995411851796,0.7537957078614892,44.58942564122577
-0.5900518,0.21037082334790458,10.098073244094849,0.14999999,-0.7373737,212,0.9559310914700029,0.7547491766520954,44.59861454975577
-0.8740151,0.20942565257379767,10.134297609329224,0.14999999,-0.8787879,213,0.9560705515368709,0.7556943474262023,44.607663998218904
-0.8460175,0.2084888384240491,10.170130968093872,0.14999999,-0.8181818,214,0.9561725754723954,0.756631161575951,44.61661142274651
-0.5058366,0.20756091663545786,10.207040786743164,0.14999999,-0.83838385,215,0.9561343461230654,0.7575590833645423,44.62559707662344
