TimeElapsed,ReturnAbsMax,IWLastEpisode,MountainCar_mu0_higher,TimestepsSoFar,DenMISELogFirst,IWMax,Regret,Delta,ReturnLastEpisode,NumTrainableParams,MinEpLen,MountainCar_std0_higher,MountainCar_mu1_higher,Regret/t,BoundBonus,ReturnStepMax,GridSize,Bound,IWMin,IWFirstEpisode,BoundMISE,ReturnMin,ReturnMax,ActionIn1,MountainCar_std1_higher,AvgEpLen,ReturnMean,DenMISELogLast,NumTrajectories,Iteration,IWMean,DenMISEMeanLog
5.119322299957275,98.437164,3.0727654e-22,-1.0,8444,-3.6265225,16.0,-623.88257,4.74943e-05,95.35598,,166,0.14999999,10.0,-38.99266,542.7582,98.437164,9,614.9541,,3.1650585e-31,72.19595,-76.84745,98.437164,11.09683,1.5,527.75,43.99266,-5.982405,16,16,1.0,-3.5064516
5.306637287139893,98.437164,3.980998e-19,,8768,-3.6871471,15.120473,-709.9913,4.2071075e-05,91.1087,,166,0.14999999,,-41.76419,545.90155,98.437164,9,545.6856,,0.09199223,-0.21593377,-76.84745,98.437164,0.47739118,1.5,515.7647058823529,46.76419,-4.0914154,17,17,0.8948509,-3.5571463
5.820850372314453,98.437164,2.1885076e-12,1.0,9767,-3.7389088,17.999983,-704.36536,3.7526363e-05,-0.6259079,,166,0.14999999,,-39.13141,549.14233,98.437164,9,488.8232,,0.13428037,-60.31911,-76.84745,98.437164,4.2141533,1.5,542.6111111111111,44.13141,-3.154441,18,18,1.0074592,-3.5531077
6.33465313911438,109.26529,0.0007732284,1.0,10766,-3.7855437,19.0,-590.1001,3.368017e-05,-109.26529,,166,0.14999999,10.0,-31.0579,612.7738,109.26529,9,552.19464,,1.4288376e-11,-60.579147,-109.26529,98.437164,7.7937236,1.5,566.6315789473684,36.0579,-6.9035835,19,19,1.0000423,-3.7437978
6.825009346008301,109.26529,3.010111e-10,,11765,-3.836837,10.0,-512.5867,3.0396353e-05,-72.51342,,166,0.14999999,10.0,-25.629333,435.4492,109.26529,9,533.28986,,1.0851214e-11,97.840675,-109.26529,98.437164,10.097463,1.5,588.25,30.629333,-5.042748,20,20,0.999996,-3.8228142
6.993265867233276,109.26529,2.183849e-09,,12077,-3.8856273,10.500001,-605.96295,2.7570388e-05,98.376274,,166,0.14999999,20.0,-28.855377,437.48706,109.26529,9,531.5997,,,94.11263,-109.26529,98.437164,19.36814,1.5,575.0952380952381,33.855377,-2.304422,21,21,0.9989666,-3.758361
7.113382816314697,109.26529,3.8464061e-19,-1.0,12269,-3.9321473,11.000001,-696.1022,2.5120953e-05,95.139244,,166,0.14999999,10.0,-31.641006,439.4213,109.26529,9,530.77075,,4.2964535e-31,91.34944,-109.26529,98.437164,7.7396193,1.5,557.6818181818181,36.641006,-2.5534601,22,22,0.9999988,-3.7111692
7.297898530960083,109.26529,1.5815458e-11,-1.0,12589,-3.976599,11.5,-778.71106,2.2984013e-05,87.608925,,166,0.14999999,20.0,-33.857002,441.2616,109.26529,9,528.32086,,,87.05929,-109.26529,98.437164,20.22861,1.5,547.3478260869565,38.857002,-3.5759993,23,23,1.0000004,-3.7125535
7.472803354263306,109.26529,1.3536922e-18,,12841,-4.019159,8.0,-866.7189,2.110858e-05,93.00777,,166,0.14999999,10.0,-36.113285,361.72137,109.26529,9,459.74063,,1.3021456e-11,98.01925,-109.26529,98.437164,13.281011,1.5,535.0416666666666,41.113285,-3.1057248,24,24,0.9999976,-3.6942666
7.636005401611328,109.26529,0.010119217,,13076,-4.0599804,8.333334,-959.7468,1.9453666e-05,98.02799,,166,0.14999999,20.0,-38.389874,363.09036,109.26529,9,457.6068,,,94.51643,-109.26529,98.437164,20.832043,1.5,523.04,43.389874,-6.646715,25,25,0.9999458,-3.8170319
7.751209020614624,109.26529,3.9270395e-22,-1.0,13236,-4.099201,8.666668,-1049.647,1.7986009e-05,94.9001,,160,0.14999999,10.0,-40.371037,364.40082,109.26529,9,454.50446,,5.077622e-31,90.103645,-109.26529,98.437164,6.8541455,1.5,509.0769230769231,45.371037,-2.4717643,26,26,1.0000098,-3.7698069
8.082471370697021,109.26529,1.07493373e-13,-1.0,13898,-4.1369414,9.0,-1129.8162,1.6678383e-05,85.169304,,160,0.14999999,20.0,-41.845043,365.65738,109.26529,9,454.6995,,,89.04212,-109.26529,98.437164,18.050512,1.5,514.7407407407408,46.845043,-3.2816544,27,27,1.0000002,-3.7561045
8.220821857452393,109.26529,0.00010396578,-0.33333334,14086,-4.1733093,557.1487,-1212.948,9.122555e-06,88.13172,,160,0.14999999,13.333333,-43.319572,45379.855,109.26529,16,47333.305,,1.6772354e-23,1953.4495,-109.26529,98.437164,12.1006775,1.5,503.07142857142856,48.319572,-3.284133,28,28,19.927748,-3.743494
8.75925064086914,109.26529,0.15602936,0.33333334,14541,-4.2084007,38.602314,-1306.3159,8.504261e-06,98.367966,,160,0.14999999,13.333333,-45.045376,45516.574,109.26529,16,45652.863,,5.866082e-17,136.28873,-109.26529,98.437164,13.038414,1.5,501.41379310344826,50.045376,-3.5181973,29,29,1.402429,-3.6637783
8.962880849838257,109.26529,2.2395215e-09,-0.33333334,14881,-4.242302,0.03442146,-1395.6758,7.94676e-06,94.35977,,160,0.14999999,6.6666665,-46.522526,45648.598,109.26529,16,45648.805,,2.2425252e-10,0.2062487,-109.26529,98.437164,5.776934,1.5,496.03333333333336,51.522526,-4.798588,30,30,0.002245117,-3.7038407
9.426955699920654,109.26529,3.5720987,0.33333334,15755,-4.275092,3.5720987,-1489.688,7.4423347e-06,99.01236,,160,0.14999999,6.6666665,-48.05445,45737.793,109.26529,16,45749.543,,0.0007825154,11.74927,-109.26529,99.01236,9.141556,1.5,508.2258064516129,53.05445,-5.201048,31,31,0.11888782,-3.7837975
9.94377088546753,109.26529,4.389424e-12,-0.33333334,16754,-4.3068156,13.147812,-1469.4194,6.984457e-06,-15.268545,,160,0.14999999,,-45.919357,5495.2427,109.26529,16,5495.0093,,7.875538e-06,-0.23323046,-109.26529,99.01236,-0.94846094,1.5,523.5625,50.919357,-4.9700637,32,32,0.42293084,-3.8481026
10.430960178375244,109.26529,3.187676e-34,1.0,17753,-4.337587,7.0667048,-1462.362,6.5675695e-06,-2.0574248,,160,0.14999999,13.333333,-44.314003,5509.463,109.26529,16,5495.112,,5.947167e-19,-14.350913,-109.26529,99.01236,13.439245,1.5,537.969696969697,49.314003,-3.7018104,33,33,0.23720479,-3.8627143
10.94910979270935,111.10714,0.027890459,1.0,18752,-4.3674397,177.69633,-1346.2549,6.186923e-06,-111.10714,,160,0.14999999,6.6666665,-39.595734,5616.3364,111.10714,16,5222.385,,7.646362e-06,-393.9518,-111.10714,99.01236,8.784997,1.5,551.5294117647059,44.595734,-5.070346,34,34,5.3672004,-3.9208288
11.431923389434814,111.10714,6.0796765e-21,0.33333334,19751,-4.396427,128.60942,-1246.2019,5.8384353e-06,-95.053085,,160,0.14999999,20.0,-35.60577,3980.9375,111.10714,16,4344.27,,1.4968143e-38,363.33252,-111.10714,99.01236,21.04209,1.5,564.3142857142857,40.60577,-4.402017,35,35,3.811091,-3.9066877
11.610053062438965,111.10714,9.3035495e-38,-1.0,20002,-4.424598,18.374197,-1330.6511,5.5185833e-06,89.449265,,160,0.14999999,6.6666665,-36.962532,3990.233,111.10714,16,4046.689,,2.1025108e-25,56.45615,-111.10714,99.01236,5.1961756,1.5,555.6111111111111,41.962532,-4.1801267,36,36,0.65667176,-3.895146
12.045265197753906,111.10714,0.00038073413,-1.0,20857,-4.451997,13.1333275,-1405.3871,5.224312e-06,79.73598,,160,0.14999999,13.333333,-37.983437,3999.248,111.10714,16,4032.9392,,1.7316254e-38,33.691204,-111.10714,99.01236,12.1464405,1.5,563.7027027027027,42.983437,-3.8685484,37,37,0.3699525,-3.906141
12.214051485061646,111.10714,1.4074908e-07,-0.33333334,21109,-4.4786654,1.4780741,-1490.3594,4.9529667e-06,89.97219,,160,0.14999999,20.0,-39.219982,4008.0117,111.10714,16,4013.2458,,,5.2340736,-111.10714,99.01236,22.068863,1.5,555.5,44.219982,-3.655567,38,38,0.056086365,-3.9171264
12.389471292495728,111.10714,,0.33333334,21359,-4.5046406,32.41224,-1575.5001,4.7022245e-06,90.14088,,160,0.14999999,,-40.397438,894.06134,111.10714,16,886.7695,,32.41224,-7.291848,-111.10714,99.01236,0.34489638,1.5,547.6666666666666,45.397438,-5.654485,39,39,0.97594374,-3.9855657
12.88901686668396,111.10714,3.008599e-38,0.33333334,22358,-3.9250507,37.190056,-1565.2179,4.4700523e-06,-5.282214,,160,0.14999999,20.0,-39.130447,671.90094,111.10714,16,827.66064,,,155.7597,-111.10714,99.01236,19.311758,1.5,558.95,44.130447,-3.4702508,40,40,1.8438065,-3.9788527
13.069853067398071,111.10714,0.012821825,0.33333334,22603,-3.9497433,39.476776,-1657.1039,4.2546603e-06,96.88593,,160,0.14999999,13.333333,-40.417168,682.75836,111.10714,16,814.4358,,4.5291368e-17,131.67744,-111.10714,99.01236,12.051023,1.5,551.2926829268292,45.417168,-3.3055706,41,41,1.5728912,-3.9532993
13.249476194381714,111.10714,0.2941824,-0.33333334,22838,-3.973841,39.962093,-1749.6489,4.0544687e-06,97.54509,,160,0.14999999,13.333333,-41.658306,684.0874,111.10714,16,788.80115,,1.3739366e-23,104.71374,-111.10714,99.01236,14.378691,1.5,543.7619047619048,46.658306,-3.5024912,42,42,1.2308828,-3.9383502
13.401307582855225,111.10714,6.051115e-09,-1.0,23025,-3.9973714,36.939194,-1840.5273,3.868082e-06,95.87838,,160,0.14999999,6.6666665,-42.802963,675.8342,111.10714,16,778.4803,,1.3715003e-25,102.64607,-111.10714,99.01236,8.368011,1.5,535.4651162790698,47.802963,-3.9842799,43,43,1.3309126,-3.9409688
13.584933996200562,111.10714,0.39388597,-1.0,23277,-4.020361,29.720715,-1927.0684,3.6942577e-06,91.54097,,160,0.14999999,13.333333,-43.79701,677.0798,111.10714,16,763.71387,,,86.6341,-111.10714,99.01236,9.997281,1.5,529.0227272727273,48.79701,-3.0062368,44,44,0.9594004,-3.9185464
13.880634069442749,111.10714,3.2849803e-13,-0.33333334,23774,-4.042834,42.175488,-2004.1038,3.5318933e-06,82.03544,,160,0.14999999,20.0,-44.53564,678.2951,111.10714,16,753.5167,,,75.22165,-111.10714,99.01236,18.4407,1.5,528.3111111111111,49.53564,-3.218732,45,45,0.99254006,-3.9078379
14.033204793930054,111.10714,2.3591204e-13,-0.33333334,23968,-4.0648127,27.657864,-2096.4744,3.3800018e-06,97.370575,,160,0.14999999,6.6666665,-45.57553,689.08167,111.10714,16,748.813,,1.8778251e-10,59.73131,-111.10714,99.01236,7.3547516,1.5,521.0434782608696,50.57553,-3.561935,46,46,0.60340464,-3.906257
14.269189834594727,111.10714,0.85484195,0.33333334,24357,-4.086319,41.407837,-2190.2664,3.2377015e-06,98.79204,,160,0.14999999,6.6666665,-46.601414,690.2569,111.10714,16,686.7279,,0.0006479026,-3.529004,-111.10714,99.01236,6.9719977,1.5,518.2340425531914,51.601414,-3.9896343,47,47,0.9670731,-3.9190173
14.760775566101074,111.10714,1.0193331e-06,-0.33333334,25356,-4.1073585,36.308228,-2178.5151,3.1042032e-06,-6.7511916,,160,0.14999999,,-45.38573,686.5736,111.10714,16,684.84515,,6.4514466e-06,-1.7284597,-111.10714,99.01236,1.3515222,1.5,528.25,50.38573,-3.6918378,48,48,1.0571476,-3.9199886
15.304747581481934,111.10714,5.793286e-28,1.0,26355,-4.127978,25.19519,-2171.7026,2.9787932e-06,-1.8126895,,160,0.14999999,13.333333,-44.32046,687.68884,111.10714,16,618.20447,,4.822579e-19,-69.48437,-111.10714,99.01236,15.593332,1.5,537.8571428571429,49.32046,-4.017805,49,49,0.7022603,-3.9252744
15.830833435058594,111.10714,9.1573376e-08,0.33333334,27354,-4.1481805,24.089798,-2078.024,2.8608335e-06,-88.67851,,160,0.14999999,20.0,-41.56048,487.041,111.10714,16,617.46594,,,130.42497,-111.10714,99.01236,18.230679,1.5,547.08,46.56048,-4.0846925,50,50,1.3926831,-3.9364786
15.999165773391724,111.10714,0.001803826,-0.33333334,27572,-4.167983,25.373215,-2170.9546,2.7497433e-06,97.93046,,160,0.14999999,13.333333,-42.567738,491.2543,111.10714,16,609.3667,,1.6683272e-23,118.11242,-111.10714,99.01236,11.258779,1.5,540.6274509803922,47.567738,-3.679823,51,51,1.2152793,-3.9278011
16.190022230148315,111.10714,0.0013544903,0.33333334,27836,-4.1874013,25.241005,-2263.2722,2.6450014e-06,97.31779,,160,0.14999999,13.333333,-43.524467,491.99875,111.10714,16,584.108,,5.744179e-17,92.109215,-111.10714,99.01236,12.405622,1.5,535.3076923076923,48.524467,-3.730807,52,52,0.9721175,-3.923564
16.360554933547974,111.10714,4.2979238e-07,-0.33333334,28072,-4.2064495,25.641373,-2355.6912,2.5461316e-06,97.41885,,160,0.14999999,20.0,-44.447002,489.25925,111.10714,16,569.47394,,,80.21467,-111.10714,99.01236,18.351648,1.5,529.6603773584906,49.447002,-3.7157917,53,53,0.8618709,-3.9227715
16.518299341201782,111.10714,7.3552304e-36,1.0,28255,-4.2251415,45.32419,-2445.9136,2.4527033e-06,95.22251,,160,0.14999999,6.6666665,-45.294697,692.9204,111.10714,16,566.0368,,6.632172e-06,-126.8836,-111.10714,99.01236,6.0089464,1.5,523.2407407407408,50.294697,-4.311061,54,54,1.561748,-3.934811
17.01674723625183,111.10714,1.19586025e-33,-1.0,29254,-4.24349,25.413754,-2394.5864,2.3643252e-06,-46.327175,,160,0.14999999,6.6666665,-43.537933,490.66415,111.10714,16,564.02094,,1.7542224e-25,73.356804,-111.10714,99.01236,4.3691325,1.5,531.8909090909091,48.537933,-4.4469485,55,55,0.88250405,-3.9403944
17.300432682037354,111.10714,1.9631014e-05,-1.0,29724,-4.261509,22.573668,-2478.3354,2.2806387e-06,88.74881,,160,0.14999999,13.333333,-44.25599,491.34607,111.10714,16,555.8371,,1.4312809e-38,64.49104,-111.10714,99.01236,14.104972,1.5,530.7857142857143,49.25599,-3.6361327,56,56,0.7220122,-3.9389422
17.518311977386475,111.10714,1.1346329e-36,0.33333334,30040,-4.2792087,29.014431,-2564.417,2.2013185e-06,91.081795,,160,0.14999999,,-44.989773,557.76447,111.10714,16,551.083,,25.870523,-6.6814346,-111.10714,99.01236,2.3183968,1.5,527.0175438596491,49.989773,-3.999101,57,57,1.0883818,-3.9462478
18.01856827735901,111.10714,0.0033589161,-0.33333334,31039,-3.922372,20.453785,-2558.3042,2.1260653e-06,-1.1128792,,160,0.14999999,6.6666665,-44.108692,496.1645,111.10714,16,546.9345,,1.6285229e-10,50.770004,-111.10714,99.01236,5.403784,1.5,535.1551724137931,49.108692,-4.445047,58,58,0.5165034,-3.9563503
18.336766958236694,111.10714,4.938664e-05,-0.33333334,31594,-3.9394665,19.574327,-2651.2168,2.0546058e-06,97.91252,,160,0.14999999,13.333333,-44.93588,405.6534,111.10714,16,516.5504,,1.327506e-23,110.89697,-111.10714,99.01236,15.08841,1.5,535.4915254237288,49.93588,-3.7101686,59,59,1.1401957,-3.9612727
18.598485469818115,111.10714,18.807669,0.33333334,32021,-3.9562736,19.606863,-2741.2437,1.98669e-06,95.027016,,160,0.14999999,13.333333,-45.687393,406.17374,111.10714,16,519.3166,,4.558795e-17,113.142845,-111.10714,99.01236,14.637523,1.5,533.6833333333333,50.687393,-4.76072,60,60,1.1904752,-3.9743772
18.752822637557983,111.10714,0.009631774,0.33333334,32192,-3.9728029,19.833612,-2832.3281,1.9220863e-06,96.08455,,160,0.14999999,20.0,-46.43161,404.76926,111.10714,16,507.69324,,,102.92397,-111.10714,99.01236,20.116978,1.5,527.7377049180328,51.43161,-3.5667403,61,61,1.0935817,-3.966595
18.955634355545044,111.10714,,-0.33333334,32462,-3.9890635,26.698736,-2919.7395,1.8605837e-06,92.41143,,160,0.14999999,,-47.09257,496.93948,111.10714,16,495.2074,,5.73168e-06,-1.7320952,-111.10714,99.01236,-2.0725992,1.5,523.5806451612904,52.09257,-3.0088387,62,62,1.075586,-3.9513962
19.456071853637695,111.10714,1.69791e-11,0.33333334,33461,-4.0050635,29.25539,-2910.1733,1.8019862e-06,-4.5661025,,160,0.14999999,6.6666665,-46.193226,499.29575,111.10714,16,495.39508,,0.0005973391,-3.9006681,-111.10714,99.01236,6.716075,1.5,531.1269841269841,51.193226,-4.2363253,63,63,0.9934972,-3.9571426
19.994637727737427,111.10714,3.507768e-19,-0.33333334,34460,-4.0208025,20.867472,-2900.6396,1.7461142e-06,-4.533862,,160,0.14999999,20.0,-45.322495,406.243,111.10714,16,495.17566,,,88.932655,-111.10714,99.01236,20.365236,1.5,538.4375,50.322495,-3.8765626,64,64,0.9467827,-3.9584465
20.245115995407104,111.10714,2.1852076e-24,,34821,-4.036307,79.21489,-2987.1924,1.1068314e-06,91.552986,,160,0.14999999,5.0,-45.956806,6405.0747,111.10714,25,6551.858,,0.00034001225,146.7831,-111.10714,99.01236,4.4725432,1.5,535.7076923076924,50.956806,-3.1659062,65,65,1.8361938,-3.948699
21.73079204559326,111.10714,0.0075521218,-0.5,35476,-4.051569,7.7711496,-3081.0723,1.073545e-06,98.879814,,160,0.14999999,10.0,-46.682915,5933.6387,111.10714,25,5951.072,,6.600868e-19,17.433134,-111.10714,99.01236,9.633863,1.5,537.5151515151515,51.682915,-4.352696,66,66,0.18165557,-3.948975
22.101585149765015,111.10714,3.65414e-14,0.5,36057,-4.066607,49.042313,-3165.0422,1.0417382e-06,88.969795,,160,0.14999999,10.0,-47.239437,5946.2114,111.10714,25,5955.0957,,4.1581845e-09,8.88429,-111.10714,99.01236,9.919658,1.5,538.1641791044776,52.239437,-4.231384,67,67,0.95533466,-3.9653966
22.641885995864868,111.10714,0.0016723417,,37056,-4.081422,48.133396,-3146.351,1.011324e-06,-13.691228,,160,0.14999999,15.0,-46.269867,5565.2646,111.10714,25,5663.442,,8.0689805e-24,98.17712,-111.10714,99.01236,14.850306,1.5,544.9411764705883,51.269867,-4.188186,68,68,1.0244888,-3.97211
22.846842765808105,111.10714,3.407513e-11,-0.5,37295,-4.0960207,6.659435,-3236.5493,9.822227e-07,95.198204,,160,0.14999999,5.0,-46.906513,1432.8262,111.10714,25,1450.2292,,1.7713081e-11,17.403048,-111.10714,99.01236,3.926722,1.5,540.5072463768116,51.906513,-4.192961,69,69,0.19253963,-3.977446
23.346898317337036,111.10714,3.5975867e-05,0.5,38194,-4.1104097,2.6412227,-3328.7344,9.543596e-07,97.18486,,160,0.14999999,5.0,-47.55335,1433.2451,111.10714,25,1430.6105,,0.1115104,-2.6345909,-111.10714,99.01236,5.952864,1.5,545.6285714285714,52.55335,-4.328973,70,70,0.15265706,-3.993995
23.892164707183838,111.10714,4.3052975e-08,0.5,39193,-4.1230025,23.805164,-3318.224,9.276656e-07,-5.509885,,160,0.14999999,15.0,-46.73555,1243.459,111.10714,25,1299.3845,,2.561621e-21,55.925484,-111.10714,99.01236,14.753611,1.5,552.0140845070423,51.73555,-3.5245676,71,71,0.5868303,-3.9992495
24.07534098625183,111.10714,4.702725e-10,-0.5,39371,-4.1369886,25.124323,-3408.5015,9.020761e-07,95.27736,,160,0.14999999,15.0,-47.340298,1244.7024,111.10714,25,1289.9757,,4.1861813e-31,45.27336,-111.10714,99.01236,15.183145,1.5,546.8194444444445,52.340298,-3.9651592,72,72,0.4720999,-4.005216
24.255428075790405,111.10714,4.5925605e-21,1.0,39554,-4.150782,45.541893,-3497.7373,8.775309e-07,94.235695,,160,0.14999999,15.0,-47.91421,950.45734,111.10714,25,890.3615,,1.1987392e-23,-60.09583,-111.10714,99.01236,17.082268,1.5,541.8356164383562,52.91421,-4.215209,73,73,0.77209,-4.0159345
24.809295415878296,111.10714,1.3828988e-35,-1.0,40553,-4.1643877,45.97557,-3419.9705,8.539741e-07,-72.766815,,160,0.14999999,15.0,-46.215816,776.802,111.10714,25,850.9812,,,74.179214,-111.10714,99.01236,12.922053,1.5,548.0135135135135,51.215816,-4.5174694,74,74,0.81743985,-4.027633
25.03611135482788,111.10714,3.752627e-08,,40804,-4.1778107,47.98475,-3505.446,8.3135325e-07,90.475555,,160,0.14999999,15.0,-46.73928,720.46576,111.10714,25,848.83234,,8.8854665e-24,128.3666,-111.10714,99.01236,13.420083,1.5,544.0533333333333,51.73928,-3.4141476,75,75,1.3415257,-4.0237517
25.524892807006836,111.10714,5.760095e-07,,41645,-4.191056,41.384003,-3597.4985,8.096195e-07,97.05255,,160,0.14999999,5.0,-47.335506,722.6411,111.10714,25,848.71497,,0.00039691836,126.07386,-111.10714,99.01236,5.5756836,1.5,547.9605263157895,52.335506,-3.4437509,76,76,1.6085008,-4.01437
25.98372793197632,111.10714,4.6576125e-07,-1.0,42447,-4.2041225,35.71432,-3691.6338,7.88727e-07,99.13513,,160,0.14999999,5.0,-47.943295,779.0212,111.10714,25,844.651,,1.4474952e-23,65.62979,-111.10714,99.13513,2.3218415,1.5,551.2597402597403,52.943295,-3.8648727,77,77,0.7717224,-4.0071564
26.51023554801941,111.10714,,1.0,43446,-4.217026,72.11143,-3659.8706,7.6863284e-07,-26.763237,,160,0.14999999,5.0,-46.921417,954.9737,111.10714,25,789.9304,,0.00056462723,-165.04324,-111.10714,99.13513,5.6891394,1.5,557.0,51.921417,-5.592603,78,78,2.0665839,-4.031732
27.066471815109253,111.10714,,-0.5,44445,-4.229758,42.257114,-3557.504,7.49297e-07,-97.36669,,160,0.14999999,20.0,-45.031696,675.88354,111.10714,25,780.37933,,,104.4958,-111.10714,99.13513,18.45533,1.5,562.5949367088608,50.031696,-5.1622996,79,79,1.1223627,-4.0389504
27.318684816360474,111.10714,3.0462402e-35,-0.5,44768,-4.2423368,32.03116,-3641.4102,7.306816e-07,88.90622,,160,0.14999999,,-45.517628,781.15045,111.10714,25,779.1247,,7.8656335e-09,-2.0257838,-111.10714,99.13513,-2.5325236,1.5,559.6,50.517628,-4.4952416,80,80,0.6664842,-4.0450196
27.884190559387207,111.10714,1.6874841e-12,-0.5,45767,-4.2547593,13.946371,-3628.7598,7.1275144e-07,-7.6503844,,160,0.14999999,10.0,-44.799503,725.1595,111.10714,25,756.338,,8.088108e-19,31.17854,-111.10714,99.13513,8.897159,1.5,565.0246913580247,49.799503,-5.1146255,81,81,0.33755785,-4.063191
