Regret,Regret/t,LQGmu1_actor,LQGsigma_higher,LQGmu1_higher,Iteration,ReturnLastEpisode,ReturnMean,TimeElapsed
0.03679369593612747,0.03679369593612747,-1.0071009,0.14999999,-1.0,1,0.9283263040638725,0.9283263040638725,0.07583808898925781
0.6619043663244759,0.33095218316223796,0.5689057,0.14999999,0.57575756,2,0.3400093296116515,0.634167816837762,0.09501814842224121
0.7139046661931793,0.23796822206439308,-0.14623062,0.14999999,-0.2929293,3,0.9131197001312966,0.7271517779356068,0.11127233505249023
0.7489114779485057,0.1872278694871264,-0.4022944,0.14999999,-0.67676765,4,0.9301131882446736,0.7778921305128735,0.1298372745513916
0.7802372674551623,0.15604745349103247,-0.57471144,0.14999999,-0.4949495,5,0.9337942104933433,0.8090725465089674,0.15041756629943848
0.81326822513932,0.13554470418988665,-0.3648392,0.14999999,-0.53535354,6,0.9320890423158423,0.8295752958101131,0.16805100440979004
1.7541884794879825,0.25059835421256893,1.0192021,0.14999999,1.0,7,0.024199745651337413,0.7145216457874309,0.1861882209777832
1.7866372656126426,0.22332965820158032,-0.8290442,0.14999999,-0.8989899,8,0.9326712138753399,0.7417903417984195,0.20881247520446777
1.8168259736649237,0.20186955262943596,-0.5885043,0.14999999,-0.4949495,9,0.9349312919477188,0.7632504473705639,0.2288954257965088
1.8482543332925307,0.18482543332925308,-0.44482008,0.14999999,-0.47474748,10,0.9336916403723928,0.7802945666707468,0.2551119327545166
1.8803102773669926,0.17093729794245388,-0.5121139,0.14999999,-0.5151515,11,0.9330640559255381,0.794182702057546,0.2791736125946045
1.915552446313562,0.15962937052613016,-0.953293,0.14999999,-0.8787879,12,0.9298778310534306,0.8054906294738697,0.3042879104614258
1.9464455948769706,0.14972658422130541,-0.5580912,0.14999999,-0.4949495,13,0.9342268514365916,0.8153934157786945,0.33035874366760254
1.9790864491623932,0.1413633177973138,-0.6584279,0.14999999,-0.5555556,14,0.9324791457145775,0.823756682202686,0.3598015308380127
2.013655669588707,0.1342437113059138,-0.3824443,0.14999999,-0.4949495,15,0.9305507795736858,0.830876288694086,0.38630175590515137
2.0483517593567466,0.12802198495979666,-0.40722913,0.14999999,-0.4949495,16,0.9304239102319606,0.8370980150402032,0.4147193431854248
2.0785005824102947,0.12226474014178204,-0.5770274,0.14999999,-0.93939394,17,0.9349711769464518,0.8428552598582177,0.4448099136352539
2.1101828292970892,0.11723237940539384,-0.51693225,0.14999999,-0.61616164,18,0.9334377531132055,0.847887620594606,0.47311973571777344
2.1513174906392987,0.11322723634943677,-1.1296324,0.14999999,-0.9191919,19,0.9239853386577906,0.8518927636505631,0.5062603950500488
2.1912454880379104,0.10956227440189552,-0.24222082,0.14999999,-0.5959596,20,0.9251920026013881,0.8555577255981044,0.5338513851165771
2.2249846477329442,0.10595164989204496,-0.86506456,0.14999999,-0.83838385,21,0.9313808403049662,0.859168350107955,0.5586483478546143
2.2566954575574596,0.1025770662526118,-0.80035824,0.14999999,-0.7979798,22,0.9334091901754845,0.8625429337473882,0.5890774726867676
2.2881382196501727,0.09948427041957272,-0.7636007,0.14999999,-0.75757575,23,0.933677237907287,0.8656357295804272,0.6219761371612549
2.321866812480203,0.09674445052000846,-0.41911125,0.14999999,-0.4949495,24,0.9313914071699696,0.8683755494799915,0.6538162231445312
2.3529697073024005,0.09411878829209602,-0.5804727,0.14999999,-0.53535354,25,0.9340171051778025,0.8710012117079039,0.6840231418609619
2.3853206480652274,0.09174310184866259,-0.43271407,0.14999999,-0.43434343,26,0.9327690592371732,0.8733768981513373,0.7078464031219482
2.4172239403291664,0.08952681260478394,-0.74160755,0.14999999,-0.8181818,27,0.9332167077360611,0.875593187395216,0.7347609996795654
2.450389899215987,0.08751392497199953,-0.50976455,0.14999999,-0.45454547,28,0.9319540411131796,0.8776060750280005,0.765904426574707
2.48189474710495,0.08558257748637758,-0.55484825,0.14999999,-0.47474748,29,0.9336151521110371,0.8795374225136224,0.7943992614746094
2.524208376296429,0.08414027920988096,-0.2597876,0.14999999,-0.65656567,30,0.922806370808521,0.880979720790119,0.8238298892974854
2.5575053726093313,0.08250017330997843,-0.41340002,0.14999999,-0.45454547,31,0.9318230036870976,0.8826198266900215,0.8433754444122314
2.5912715619357587,0.08097723631049246,-0.8886085,0.14999999,-0.8787879,32,0.9313538106735727,0.8841427636895075,0.8584153652191162
2.623386926630106,0.07949657353424563,-0.78069663,0.14999999,-0.85858583,33,0.9330046353056529,0.8856234264657543,0.8789224624633789
2.6611386664745034,0.07826878430807363,-1.0320967,0.14999999,-0.8787879,34,0.9273682601556027,0.8868512156919264,0.9010283946990967
2.692637745939415,0.07693250702684043,-0.72130215,0.14999999,-0.8989899,35,0.9336209205350884,0.8881874929731596,0.9219241142272949
2.7237777905973117,0.07566049418325865,-0.55635756,0.14999999,-0.45454547,36,0.9339799553421034,0.8894595058167414,0.9424629211425781
2.7558622252377947,0.07448276284426472,-0.60453105,0.14999999,-0.45454547,37,0.9330355653595171,0.8906372371557354,0.9600911140441895
