LQGmu1_higher,TimeElapsed,LQGsigma_higher,Iteration,ReturnLastEpisode,Regret/t,Regret,ReturnMean,LQGmu1_actor
-0.43434343,0.7107532024383545,0.14999999,42,0.9562344034988052,0.03816709510055155,1.603017994223165,0.9269529048994485,-0.41206098
-0.97979796,0.7308285236358643,0.14999999,43,0.9558995687390295,0.037493916871724084,1.6122384254841355,0.9276260831282759,-0.9397334
-0.9191919,0.741919994354248,0.14999999,44,0.9562811796984702,0.03684266467694694,1.6210772457856653,0.9282773353230531,-0.85023606
-0.35353535,0.7570745944976807,0.14999999,45,0.9564540938478059,0.036216514487507984,1.6297431519378593,0.928903485512492,-0.36587998
-0.35353535,0.7756016254425049,0.14999999,46,0.9563148287636991,0.0356206157211774,1.6385483231741602,0.9294993842788226,-0.5598602
-0.35353535,0.7969002723693848,0.14999999,47,0.9540311930747978,0.035098662342539624,1.6496371300993624,0.9300213376574604,-0.20854391
-0.35353535,0.8107657432556152,0.14999999,48,0.9538665568052199,0.03460188694362797,1.6608905732941426,0.930518113056372,-0.21686241
-0.65656567,0.8292672634124756,0.14999999,49,0.956141263773659,0.03407896550041803,1.6698693095204835,0.931041034499582,-0.78550816
-0.3939394,0.8514432907104492,0.14999999,50,0.9564570628329234,0.0335706449337512,1.67853224668756,0.9315493550662488,-0.6673818
-0.25252524,0.8781418800354004,0.14999999,51,0.9561606660817751,0.033088070207956566,1.6874915806057849,0.9320319297920434,-0.3583866
-0.5959596,0.9041333198547363,0.14999999,52,0.9562207668187549,0.03262290026513519,1.6963908137870298,0.9324970997348647,-0.5205001
-0.3939394,0.9406845569610596,0.14999999,53,0.9554763948975713,0.03218932865829167,1.7060344188894585,0.9329306713417083,-0.31993034
-0.37373737,0.9681575298309326,0.14999999,54,0.956420029694495,0.03175434054064747,1.7147343891949633,0.9333656594593523,-0.37114188
-0.33333334,0.9950530529022217,0.14999999,55,0.9561922193447501,0.03133931217909479,1.7236621698502133,0.9337806878209051,-0.36818787
-0.17171717,1.022994041442871,0.14999999,56,0.9378061856530382,0.03126742828923527,1.750975984197175,0.9338525717107646,0.006925732
-0.45454547,1.0482242107391357,0.14999999,57,0.9562027435940815,0.030875320010580586,1.7598932406030934,0.9342446799894193,-0.7127391
-0.41414142,1.0705833435058594,0.14999999,58,0.9561643438643324,0.030497394771357947,1.768848896738761,0.9346226052286419,-0.21025455
-0.6363636,1.0911943912506104,0.14999999,59,0.9559800708715039,0.030135403828258592,1.777988825867257,0.9349845961717412,-0.57611847
-0.6969697,1.1214532852172852,0.14999999,60,0.9562711284382526,0.029780628290483405,1.7868376974290043,0.9353393717095165,-0.49410474
-0.7373737,1.151503562927246,0.14999999,61,0.9563214381358417,0.0294366599884125,1.7956362592931625,0.9356833400115875,-0.70056194
-1.0,1.173302173614502,0.14999999,62,0.9562519831724682,0.02910490767936604,1.8045042761206944,0.936015092320634,-0.7261203
-0.93939394,1.1926264762878418,0.14999999,63,0.9559200360875342,0.028788956191002545,1.8137042400331602,0.9363310438089975,-1.0805176
-0.7373737,1.2070744037628174,0.14999999,64,0.9560976691763079,0.028480102669638317,1.8227265708568523,0.9366398973303617,-0.609411
-0.37373737,1.2272961139678955,0.14999999,65,0.9563094602218352,0.028177494009769495,1.8315371106350171,0.9369425059902305,-0.31992137
-0.33333334,1.2542695999145508,0.14999999,66,0.9562769240713488,0.0278845482812677,1.8403801865636682,0.9372354517187323,-0.28999376
-0.37373737,1.2752046585083008,0.14999999,67,0.956406853420655,0.027598407957358403,1.849093333143013,0.9375215920426415,-0.52527004
-0.3939394,1.2907295227050781,0.14999999,68,0.9542363612297518,0.027352602528136195,1.8599769719132613,0.9377673974718638,-0.12869525
-0.7373737,1.308319091796875,0.14999999,69,0.9561561777180598,0.02708609846659712,1.8689407941952014,0.9380339015334028,-0.5444511
-0.93939394,1.3562169075012207,0.14999999,70,0.9562404855810666,0.026826004408773356,1.877820308614135,0.9382939955912265,-0.7470963
-0.5151515,1.3844187259674072,0.14999999,71,0.9556882465258942,0.026581014958989305,1.8872520620882407,0.9385389850410106,-0.5359806
-0.57575756,1.4101166725158691,0.14999999,72,0.9562466330124825,0.026335075403829972,1.896125429075758,0.9387849245961699,-0.4713924
-0.83838385,1.434450626373291,0.14999999,73,0.9559410021191085,0.026100060643241777,1.9053044269566497,0.9390199393567581,-0.8939384
-0.61616164,1.464895486831665,0.14999999,74,0.9564806269553924,0.0258641054054224,1.9139438000012574,0.9392558945945776,-0.5952972
-0.7777778,1.4891619682312012,0.14999999,75,0.9561213719837028,0.025639232373567397,1.9229424280175547,0.9394807676264325,-0.57418156
-0.6969697,1.510941505432129,0.14999999,76,0.9564099357441975,0.02541648016149154,1.9316524922733571,0.9397035198385083,-0.6487784
-0.8989899,1.530320405960083,0.14999999,77,0.9559304953266798,0.025205740220086717,1.9408419969466773,0.9399142597799132,-0.86776257
-0.65656567,1.5523779392242432,0.14999999,78,0.9563354765102866,0.024995211800466547,1.9496265204363907,0.9401247881995334,-0.772776
-0.53535354,1.5748989582061768,0.14999999,79,0.9563567823834837,0.024789743519657053,1.9583897380529072,0.9403302564803427,-0.50577545
-0.5151515,1.5975306034088135,0.14999999,80,0.955928061682407,0.02459477095463125,1.9675816763705,0.9405252290453687,-0.44491783
-0.53535354,1.6176140308380127,0.14999999,81,0.9559523785129819,0.024404312319228617,1.976749297857518,0.9407156876807712,-0.850695
-0.5555556,1.6385407447814941,0.14999999,82,0.956492992057356,0.02421190616829466,1.9853763058001621,0.9409080938317052,-0.6161408
-0.2929293,1.6553864479064941,0.14999999,83,0.9535251067928727,0.024059893963943247,1.9969711990072894,0.9410601060360565,-0.08776468
-0.93939394,1.678168773651123,0.14999999,84,0.9557046466251379,0.023885554195025614,2.0063865523821516,0.9412344458049741,-1.183817
-0.5959596,1.7007920742034912,0.14999999,85,0.955882082107146,0.023713229062058888,2.0156244702750055,0.9414067709379409,-0.48034954
-0.7373737,1.7293422222137451,0.14999999,86,0.9562256410550969,0.023540916618836144,2.0245188292199083,0.9415790833811637,-0.8067464
-0.35353535,1.749128818511963,0.14999999,87,0.9559179985457303,0.023376101502002047,2.033720830674178,0.9417438984979978,-0.43624192
-0.4949495,1.7703616619110107,0.14999999,88,0.9560377945977407,0.023213670864504966,2.042803036076437,0.9419063291354949,-0.61093736
-0.4949495,1.7930543422698975,0.14999999,89,0.9562458402367324,0.023052552762243873,2.0516771958397046,0.942067447237756,-0.65505624
-0.53535354,1.8270442485809326,0.14999999,90,0.9560646260875793,0.02289702855280139,2.0607325697521253,0.9422229714471985,-0.66593593
-0.7979798,1.8531289100646973,0.14999999,91,0.9560579469932066,0.022744995854493612,2.0697946227589186,0.9423750041455063,-0.56258136
-0.85858583,1.8781063556671143,0.14999999,92,0.9562799216265435,0.02259385544709103,2.078634701132375,0.942526144552909,-0.78005695
-0.41414142,1.906653881072998,0.14999999,93,0.9563485655752357,0.022445227264055262,2.0874061355571394,0.9426747727359448,-0.3798379
-0.5555556,1.9350221157073975,0.14999999,94,0.9564086358629236,0.02229912233717251,2.096117499694216,0.9428208776628275,-0.29535747
-0.5151515,1.9617953300476074,0.14999999,95,0.9563215951918967,0.02215700952107704,2.104915904502319,0.942962990478923,-0.44252023
-0.67676765,1.989020824432373,0.14999999,96,0.9562460371651519,0.022018644451428825,2.113789867337167,0.9431013555485713,-0.78060627
-0.5959596,2.0130839347839355,0.14999999,97,0.956271081883318,0.021882874076843802,2.122638785453849,0.9432371259231562,-0.43640217
-0.7777778,2.0418567657470703,0.14999999,98,0.9559485230994413,0.021753165942391912,2.1318102623544073,0.9433668340576081,-0.7156849
-0.5959596,2.0696206092834473,0.14999999,99,0.9560773328623458,0.021624777065576382,2.1408529294920617,0.9434952229344237,-0.7021667
-0.53535354,2.099412441253662,0.14999999,100,0.9563031731237209,0.021496697563683408,2.1496697563683407,0.9436233024363166,-0.43141097
-0.8181818,2.12701678276062,0.14999999,101,0.9559410138172754,0.021374740025258073,2.1588487425510654,0.943745259974742,-0.9984927
-0.4949495,2.1619670391082764,0.14999999,102,0.9561687081429152,0.021252941513805395,2.1678000344081503,0.9438670584861947,-0.7075763
-0.67676765,2.1972978115081787,0.14999999,103,0.956424237650423,0.021131027152987644,2.1764957967577274,0.9439889728470124,-0.4361468
-0.5151515,2.2262303829193115,0.14999999,104,0.9560437829835337,0.021015115517059556,2.185572013774194,0.9441048844829404,-0.49539334
-0.959596,2.2546310424804688,0.14999999,105,0.9555646072850572,0.020905975299896542,2.195127406489137,0.9442140247001034,-1.1467305
-0.85858583,2.2907094955444336,0.14999999,106,0.9556919606474178,0.020797692885299236,2.204555445841719,0.9443223071147007,-1.0619277
-0.8787879,2.326545238494873,0.14999999,107,0.956201813830905,0.02068666945804499,2.213473632010814,0.9444333305419549,-0.9833012
-0.47474748,2.3557677268981934,0.14999999,108,0.9559077871565556,0.02058042448939128,2.2226858448542584,0.9445395755106086,-0.66712725
-0.3131313,2.384308099746704,0.14999999,109,0.9562032749654013,0.020473418072374835,2.231602569888857,0.9446465819276252,-0.34437072
-0.47474748,2.421515703201294,0.14999999,110,0.9563181356388123,0.02036731303863677,2.2404044342500447,0.9447526869613632,-0.5848084
-0.9191919,2.453143835067749,0.14999999,111,0.9559880249051538,0.0202660937778819,2.249536409344891,0.9448539062221181,-1.0165695
-0.7777778,2.482095241546631,0.14999999,112,0.9563211607679395,0.020163707576579922,2.2583352485769512,0.94495629242342,-0.76892596
-0.37373737,2.5103726387023926,0.14999999,113,0.9558973189278381,0.020066884333177992,2.2675579296491133,0.945053115666822,-0.41618332
-0.57575756,2.5393950939178467,0.14999999,114,0.9563441732122033,0.01996783996874482,2.2763337564369097,0.9451521600312551,-0.5171594
-0.75757575,2.5736143589019775,0.14999999,115,0.9560055082509618,0.019873463027703896,2.285448248185948,0.9452465369722961,-1.0750239
-0.85858583,2.609001636505127,0.14999999,116,0.9561262477931678,0.01977967241717914,2.29444200039278,0.9453403275828208,-1.0373793
-0.8181818,2.642132520675659,0.14999999,117,0.9561815567459228,0.01968701233886203,2.3033804436468572,0.9454329876611379,-0.75406694
-0.7373737,2.6726160049438477,0.14999999,118,0.9561124844595044,0.01959650812870638,2.312387959187353,0.9455234918712936,-0.65128285
-0.85858583,2.6999707221984863,0.14999999,119,0.9560245711790386,0.019508263764775748,2.321483388008314,0.9456117362352243,-0.9479002
-0.85858583,2.730341672897339,0.14999999,120,0.9561191368741951,0.019420702092784327,2.330484251134119,0.9456992979072157,-0.39263472
-0.5959596,2.7596523761749268,0.14999999,121,0.9560643292389506,0.019335040676819574,2.3395399218951685,0.9457849593231805,-0.48296824
-0.27272728,2.7909274101257324,0.14999999,122,0.9558831089023493,0.019252268958957534,2.3487768129928193,0.9458677310410426,-0.14936964
-0.57575756,2.8269119262695312,0.14999999,123,0.9560910089387429,0.019169152878488426,2.3578058040540766,0.9459508471215117,-0.43049857
-0.83838385,2.8565456867218018,0.14999999,124,0.9558424866068614,0.01908938159231625,2.3670833174472152,0.9460306184076838,-0.98803246
-0.3131313,2.909212827682495,0.14999999,125,0.9558369977180436,0.019010930557833372,2.3763663197291716,0.9461090694421667,-0.5070181
-0.8787879,3.026855945587158,0.14999999,126,0.9558157970685163,0.01893389303698933,2.3856705226606554,0.9461861069630106,-0.98848176
-0.7171717,3.0718092918395996,0.14999999,127,0.9562853466507257,0.018854371464645116,2.39450517600993,0.9462656285353549,-0.6299416
-0.3939394,3.1120309829711914,0.14999999,128,0.955996394716141,0.018778349853857727,2.403628781293789,0.9463416501461422,-0.55128396
-0.23232323,3.148660182952881,0.14999999,129,0.9563163761472625,0.018701026396484702,2.4124324051465265,0.9464189736035152,-0.45878935
-0.6969697,3.173835515975952,0.14999999,130,0.956210422690703,0.01862570755735249,2.4213419824558233,0.9464942924426474,-0.69995725
-0.8989899,3.1957004070281982,0.14999999,131,0.9561050228745985,0.018552343202910115,2.430356959581225,0.9465676567970898,-0.79057884
-0.67676765,3.2176496982574463,0.14999999,132,0.9559777541981891,0.018481054586235116,2.4394992053830356,0.9466389454137648,-0.8412874
-0.53535354,3.2371320724487305,0.14999999,133,0.9560905527331784,0.0184099898695478,2.4485286526498573,0.9467100101304521,-0.5374602
-0.3939394,3.2558040618896484,0.14999999,134,0.9561420190440998,0.01833960174332655,2.4575066336057576,0.9467803982566733,-0.6452043
-0.67676765,3.279813289642334,0.14999999,135,0.956349378632622,0.01826872040720841,2.4662772549731358,0.9468512795927914,-0.5955256
-0.57575756,3.3094727993011475,0.14999999,136,0.9563467609805338,0.018198900691122073,2.475050493992602,0.9469210993088777,-0.6754765
-0.6969697,3.3357198238372803,0.14999999,137,0.9561430982314039,0.01813158683037371,2.4840273957611982,0.946988413169626,-0.671945
-0.67676765,3.360872745513916,0.14999999,138,0.9562296720104069,0.018064621186599936,2.492917723750791,0.9470553788133997,-0.63260925
-0.85858583,3.38584041595459,0.14999999,139,0.9561883121840268,0.01799891662997672,2.501849411566764,0.947121083370023,-0.7777497
-0.53535354,3.409904956817627,0.14999999,140,0.956096268883603,0.017934808162022583,2.5108731426831614,0.9471851918379771,-0.33137634
-0.61616164,3.4381794929504395,0.14999999,141,0.9562279274684691,0.017870675285210583,2.5197652152146923,0.9472493247147891,-0.5065495
-0.65656567,3.467529535293579,0.14999999,142,0.9562919114828988,0.01780699509670277,2.5285933037317934,0.947313004903297,-0.812508
-0.41414142,3.4976894855499268,0.14999999,143,0.9559801321025242,0.017746385815589294,2.5377331716292693,0.9473736141844105,-0.1527637
-0.45454547,3.527280330657959,0.14999999,144,0.9558601103813958,0.017687451814221343,2.5469930612478735,0.9474325481857784,-0.3948984
-0.7373737,3.55977725982666,0.14999999,145,0.9559047622881756,0.01762902275144619,2.5562082989596977,0.9474909772485536,-0.6080837
-0.959596,3.5947396755218506,0.14999999,146,0.9561278886252007,0.017569865824208882,2.565200410334497,0.9475501341757908,-0.96845603
-0.8181818,3.627655267715454,0.14999999,147,0.9562742824700573,0.01751051787662884,2.5740461278644395,0.9476094821233708,-0.88079023
-0.959596,3.6630666255950928,0.14999999,148,0.9559683532992463,0.017454039017332387,2.583197774565193,0.9476659609826673,-1.0136317
-0.61616164,3.690460681915283,0.14999999,149,0.9562890787738046,0.017396165743566366,2.5920286957913885,0.9477238342564334,-0.80037963
-0.57575756,3.717766046524048,0.14999999,150,0.9561176247657409,0.017340207140170982,2.6010310710256475,0.9477797928598287,-0.52162254
-0.83838385,3.759528160095215,0.14999999,151,0.956272945796627,0.01728396109423192,2.60987812522902,0.9478360389057678,-0.8624328
-0.5555556,3.79052734375,0.14999999,152,0.9562599162454976,0.017228540848575807,2.6187382089835225,0.9478914591514239,-0.7604948
-0.57575756,3.832284927368164,0.14999999,153,0.9560036472533937,0.01717552001130803,2.6278545617301288,0.9479444799886917,-0.6742585
-0.4949495,3.8685662746429443,0.14999999,154,0.9561369780720196,0.017122321971805906,2.6368375836581093,0.9479976780281938,-0.5950305
-0.5555556,3.904470205307007,0.14999999,155,0.9560210076456216,0.017070558554919277,2.6459365760124878,0.9480494414450805,-0.6293863
-0.93939394,3.9303581714630127,0.14999999,156,0.9554178128605729,0.017023325404819965,2.6556387631519147,0.9480966745951798,-1.1481421
-0.37373737,3.963423252105713,0.14999999,157,0.9546519120132805,0.01698157230024608,2.6661068511386343,0.9481384276997535,-0.13669373
-0.7979798,3.996152877807617,0.14999999,158,0.9563306841688907,0.016929722575757873,2.6748961669697437,0.9481902774242419,-0.5908457
-0.3131313,4.030576467514038,0.14999999,159,0.9535744470272581,0.01689585987385211,2.6864417199424855,0.9482241401261476,0.007424921
-0.27272728,4.0654826164245605,0.14999999,160,0.9559207896945919,0.016847755814049334,2.6956409302478934,0.9482722441859505,-0.5363207
-0.6969697,4.101793050765991,0.14999999,161,0.956016862106181,0.016799652597153495,2.7047440681417125,0.9483203474028462,-0.7040358
-0.6969697,4.130769729614258,0.14999999,162,0.9560102508802962,0.016752184057169234,2.713853817261416,0.9483678159428305,-0.7854846
-0.6969697,4.166305303573608,0.14999999,163,0.9562578537365899,0.01670377891733022,2.722715963524826,0.9484162210826694,-0.6525084
-0.93939394,4.199314594268799,0.14999999,164,0.9557732043350338,0.016658919263352393,2.7320627591897924,0.9484610807366473,-1.0701027
-0.6363636,4.230086803436279,0.14999999,165,0.9561418063797914,0.016612369410969705,2.741040952810001,0.9485076305890301,-0.7620679
-0.85858583,4.272480726242065,0.14999999,166,0.9560598639214666,0.016566874029449005,2.7501010888885347,0.9485531259705507,-0.81098014
-0.8787879,4.3039045333862305,0.14999999,167,0.9558691687276751,0.016523065390184787,2.7593519201608596,0.948596934609815,-1.0119262
-0.3939394,4.329546689987183,0.14999999,168,0.9558880607710294,0.016479665829701368,2.76858385938983,0.9486403341702984,-0.38103247
-0.65656567,4.354077339172363,0.14999999,169,0.9559766279711301,0.016436255807211243,2.7777272314187,0.9486837441927884,-0.5784754
-0.61616164,4.397470474243164,0.14999999,170,0.9560932489140275,0.0163926704853216,2.7867539825046723,0.9487273295146781,-0.6977385
-0.3131313,4.4290244579315186,0.14999999,171,0.956392252951848,0.016347846371653943,2.795481729552824,0.9487721536283457,-0.47876638
-0.5555556,4.456639528274536,0.14999999,172,0.9561859615263015,0.016304742837363502,2.8044157680265225,0.9488152571626361,-0.438735
-0.85858583,4.492504596710205,0.14999999,173,0.9555507500078138,0.016265809352709302,2.813985018018709,0.9488541906472903,-1.0554354
-0.959596,4.526615619659424,0.14999999,174,0.9560602902662528,0.01622439498708308,2.823044727752456,0.9488956050129166,-0.742331
-0.7373737,4.567214488983154,0.14999999,175,0.9562122742070125,0.016182585448831104,2.8319524535454432,0.9489374145511686,-0.79613626
-0.9191919,4.601219177246094,0.14999999,176,0.9560183988763056,0.016142352583347373,2.8410540546691374,0.9489776474166522,-0.7885257
-0.6969697,4.632025241851807,0.14999999,177,0.9558844763198713,0.0161033309511258,2.8502895783492663,0.9490166690488739,-0.54647815
-0.6969697,4.666955232620239,0.14999999,178,0.9561887531741837,0.01606303834368024,2.8592208251750826,0.9490569616563195,-0.9258157
-0.6969697,4.702695846557617,0.14999999,179,0.9557920412640798,0.016025412200620127,2.868548783911003,0.9490945877993796,-0.6100161
-0.6969697,4.744112730026245,0.14999999,180,0.9561476729321229,0.01598622839432711,2.87752111097888,0.9491337716056727,-0.6400946
-0.7373737,4.777846813201904,0.14999999,181,0.9562540420938587,0.015946889883342658,2.8863870688850213,0.9491731101166572,-0.57089007
-0.6363636,4.814267873764038,0.14999999,182,0.9558991831504158,0.01590993343810223,2.8956078857346057,0.9492100665618977,-0.7781988
-0.5959596,4.856116056442261,0.14999999,183,0.9561623581182936,0.01587194277385963,2.9045655276163123,0.9492480572261403,-0.3150103
-0.3131313,4.89205265045166,0.14999999,184,0.9558499007504043,0.01583606318948863,2.913835626865908,0.9492839368105112,-0.41695258
-0.43434343,4.93426251411438,0.14999999,185,0.9555761533853195,0.015802051208003178,2.9233794734805882,0.9493179487919966,-0.34265625
-0.5555556,4.976532220840454,0.14999999,186,0.9560086914001253,0.015766079473550878,2.932490782080463,0.949353920526449,-0.55888385
-0.43434343,5.020362138748169,0.14999999,187,0.9562817016976858,0.015729032515415922,2.9413290803827774,0.9493909674845838,-0.3196642
-0.6969697,5.057513952255249,0.14999999,188,0.9560050159772399,0.015693851406412433,2.9504440644055374,0.9494261485935874,-0.65707463
-0.2929293,5.097710132598877,0.14999999,189,0.9560586685106205,0.015658758708438712,2.959505395894917,0.9494612412915611,-0.46076095
-0.959596,5.1389970779418945,0.14999999,190,0.9559447367329758,0.015624635048220743,2.968680659161941,0.9494953649517791,-0.9062083
-0.33333334,5.17111873626709,0.14999999,191,0.9561112100837665,0.015589997115592537,2.9776894490781745,0.9495300028844074,-0.28509706
-0.37373737,5.215420246124268,0.14999999,192,0.9559476156346818,0.015556572049184857,2.9868618334434927,0.949563427950815,-0.2602561
-0.6969697,5.259120464324951,0.14999999,193,0.9558401446439204,0.015524050201034053,2.996141688799572,0.9495959497989659,-0.88503134
-0.6969697,5.295288562774658,0.14999999,194,0.9558606365755551,0.015491758001154727,3.005401052224017,0.9496282419988452,-0.6900332
-0.6969697,5.332367420196533,0.14999999,195,0.9561799991868654,0.015458159246344366,3.0143410530371515,0.9496618407536556,-0.8570186
-0.85858583,5.371870517730713,0.14999999,196,0.956196648059975,0.015424818392740696,3.0232644049771764,0.9496951816072592,-0.72409254
-0.11111111,5.413879156112671,0.14999999,197,0.9559174639428707,0.015393233203219827,3.032466941034306,0.9497267667967801,-0.096819684
-0.93939394,5.453265428543091,0.14999999,198,0.9563766595154013,0.015359647886459113,3.0412102815189046,0.9497603521135408,-0.769693
-0.65656567,5.484055757522583,0.14999999,199,0.9562382519489684,0.015327095625979578,3.050092029569936,0.9497929043740204,-0.48197892
-0.6363636,5.518193483352661,0.14999999,200,0.9560706687107118,0.01529570680429612,3.059141360859224,0.9498242931957038,-0.61223984
-0.93939394,5.5524890422821045,0.14999999,201,0.9559205318928451,0.0152653772585392,3.068340828966379,0.9498546227414608,-0.76619136
-0.8181818,5.595797300338745,0.14999999,202,0.9561422649573768,0.015234250316876249,3.077318564009002,0.9498857496831238,-0.65685785
-0.15151516,5.63408637046814,0.14999999,203,0.955738564878771,0.015205418714927248,3.0866999991302313,0.9499145812850728,-0.111144304
-0.33333334,5.674118757247925,0.14999999,204,0.9562837598926249,0.015174197251164737,3.0955362392376062,0.9499458027488352,-0.54788655
-0.8181818,5.715695858001709,0.14999999,205,0.9555083416469962,0.015147062915076146,3.10514789759061,0.9499729370849238,-1.0638957
-0.4949495,5.750018835067749,0.14999999,206,0.9561087682602138,0.015117277326846583,3.114159129330396,0.9500027226731533,-0.45881593
-0.959596,5.777693033218384,0.14999999,207,0.9559666653412734,0.015088466009609287,3.1233124639891225,0.9500315339903906,-1.0518545
-0.6969697,5.810204029083252,0.14999999,208,0.9562270802240452,0.015058679729639795,3.1322053837650774,0.95006132027036,-0.702871
-0.41414142,5.8479273319244385,0.14999999,209,0.9561158594324795,0.015029710642739702,3.1412095243325977,0.9500902893572603,-0.32284763
-0.6363636,5.882995128631592,0.14999999,210,0.9562348037739941,0.015000451050279065,3.1500947205586036,0.9501195489497207,-0.7449717
