TimeElapsed,LQGmu1_higher,Iteration,LQGmu1_actor,ReturnMean,Regret,LQGsigma_higher,ReturnLastEpisode,Regret/t
0.05324697494506836,-1.0,1,-1.2079408,0.945180902504205,0.019939097495795033,0.14999999,0.945180902504205,0.019939097495795033
0.06683993339538574,0.57575756,2,0.6333828,0.6418105161261407,0.6466189677477184,0.14999999,0.3384401297480766,0.3233094838738592
0.08259367942810059,-0.2929293,3,-0.36842448,0.7446615212099111,0.6613754363702663,0.14999999,0.9503635313774521,0.22045847879008876
0.09841036796569824,-0.65656567,4,-0.63114125,0.7957292103169883,0.6775631587320466,0.14999999,0.9489322776382196,0.16939078968301166
0.11711907386779785,-0.45454547,5,-0.4804961,0.8264456099675911,0.6933719501620441,0.14999999,0.9493112085700025,0.13867439003240883
0.1351170539855957,-0.85858583,6,-0.9864007,0.8466614555559636,0.7107512666642184,0.14999999,0.9477406834978257,0.1184585444440364
0.15335869789123535,-0.27272728,7,-0.34102356,0.861201268116907,0.7274311231816507,0.14999999,0.9484401434825677,0.10391873188309296
0.17067193984985352,1.0,8,1.3757358,0.7586817100536783,1.6515063195705728,0.14999999,0.041044803611077825,0.2064382899463216
0.18766570091247559,-0.2929293,9,-0.089509055,0.7778586955167651,1.6853517403491138,0.14999999,0.931274579221459,0.18726130448323486
0.2121565341949463,0.23232323,10,0.19497651,0.7540192863584446,2.1110071364155543,0.14999999,0.5394646039335595,0.21110071364155542
0.2323932647705078,-0.7777778,11,-0.46557194,0.7717687014701482,2.12686428382837,0.14999999,0.9492628525871845,0.1933512985298518
0.24956464767456055,-0.7373737,12,-0.83480966,0.7865360266285412,2.1430076804575062,0.14999999,0.948976603370864,0.17858397337145884
0.26642441749572754,-0.6969697,13,-0.7981189,0.7990257811491591,2.1592248450609324,0.14999999,0.9489028353965739,0.16609421885084094
0.28337526321411133,-0.7171717,14,-0.89403665,0.8097054044144972,2.1758043381970404,0.14999999,0.9485405068638918,0.15541459558550288
0.3005058765411377,-0.53535354,15,-0.8047661,0.818951052781203,2.1925342082819577,0.14999999,0.9483901299150828,0.14616894721879717
0.31784677505493164,-0.61616164,16,-0.6127323,0.8271129097870138,2.2081134434077803,0.14999999,0.9495407648741773,0.13800709021298627
0.33520007133483887,-0.7777778,17,-1.0049752,0.8342036582318029,2.2255778100593515,0.14999999,0.9476556333484285,0.13091634176819714
0.35090136528015137,-0.61616164,18,-0.76145774,0.84060502758559,2.241269503459382,0.14999999,0.9494283065999694,0.12451497241441012
0.3664665222167969,-0.6363636,19,-0.4474483,0.846309881686943,2.257392247948085,0.14999999,0.948997255511297,0.1188101183130571
0.38178133964538574,-0.45454547,20,-0.51600695,0.8514730812205225,2.272938375589554,0.14999999,0.9495738723585312,0.1136469187794777
0.39676427841186523,-0.6363636,21,-0.5927993,0.8561387190128465,2.2886069007302243,0.14999999,0.9494514748593297,0.10898128098715354
0.41165637969970703,-0.5959596,22,-0.814928,0.8603675451115443,2.3045540075460273,0.14999999,0.9491728931841967,0.10475245488845579
0.42391204833984375,-0.6969697,23,-0.86925703,0.8641963445684333,2.321244074926038,0.14999999,0.9484299326199892,0.10092365543156687
0.4524211883544922,-0.3939394,24,-0.26977968,0.8676406136336746,2.3395052727918144,0.14999999,0.9468588021342236,0.0974793863663256
0.4702565670013428,-0.75757575,25,-0.8918108,0.8708665803238342,2.356335491904149,0.14999999,0.9482897808876655,0.09425341967616596
0.4832956790924072,-0.3939394,26,-0.46778625,0.8738867892165214,2.372063480370448,0.14999999,0.9493920115337008,0.09123321078347878
0.4967026710510254,-0.67676765,27,-0.44635475,0.8766679278983275,2.3882059467451615,0.14999999,0.9489775336252864,0.08845207210167265
0.5104091167449951,-0.7979798,28,-0.75472885,0.8792487072872016,2.404396195958358,0.14999999,0.9489297507868034,0.0858712927127985
0.5324885845184326,-0.5555556,29,-0.5879263,0.8816787125519625,2.419797335993089,0.14999999,0.9497188599652692,0.08344128744803755
0.5458910465240479,-0.7171717,30,-0.73243254,0.8839414852768225,2.4353554416953296,0.14999999,0.9495618942977592,0.08117851472317765
0.5569956302642822,-0.6969697,31,-0.60716,0.8860685950155485,2.450593554518,0.14999999,0.9498818871773294,0.07905140498445161
0.5684680938720703,-0.61616164,32,-0.55118334,0.888047289113676,2.4663267483623716,0.14999999,0.9493868061556285,0.07707271088632411
0.5901603698730469,-0.41414142,33,-0.27326667,0.8898012158102049,2.4855198782632426,0.14999999,0.9459268700991289,0.07531878418979523
0.6076040267944336,-0.6969697,34,-0.645378,0.891552092350794,2.501308860073005,0.14999999,0.9493310181902375,0.07356790764920604
0.6251897811889648,-0.6969697,35,-0.75167567,0.893197669183847,2.517281578565355,0.14999999,0.9491472815076503,0.071922330816153
0.641956090927124,-0.6969697,36,-0.92071533,0.8947141655909703,2.534610038725067,0.14999999,0.9477915398402877,0.07040583440902964
0.6618075370788574,-0.83838385,37,-0.98072046,0.8961487435049061,2.5519364903184734,0.14999999,0.9477935484065934,0.06897125649509388
0.6835594177246094,-0.7373737,38,-0.89192426,0.8975291213338525,2.5684533893136017,0.14999999,0.9486031010048717,0.06759087866614741
0.7040324211120605,-0.67676765,39,-0.45669967,0.8988129347611439,2.5859755443153905,0.14999999,0.9475978449982113,0.06630706523885617
0.7276344299316406,-0.47474748,40,-0.39430377,0.9000556942361806,2.602572230552773,0.14999999,0.9485233137626172,0.06506430576381933
0.7519757747650146,-0.7979798,41,-0.8439621,0.9012417148315969,2.619009691904525,0.14999999,0.9486825386482483,0.06387828516840305
0.775294303894043,-0.4949495,42,-0.5101295,0.9023984784586677,2.6343039047359538,0.14999999,0.9498257871685714,0.06272152154133223
0.8038914203643799,-0.6969697,43,-0.9209118,0.9034690856561329,2.650989316786283,0.14999999,0.9484345879496707,0.06165091434386705
0.825840950012207,-0.7979798,44,-0.78323054,0.9045005905947083,2.667254013832828,0.14999999,0.9488553029534551,0.06061940940529154
0.84661865234375,-0.6363636,45,-0.6154278,0.9054852402914391,2.6835641868852362,0.14999999,0.9488098269475918,0.0596347597085608
0.8690874576568604,-0.5555556,46,-0.6248616,0.9064494643693736,2.6988446390088097,0.14999999,0.9498395478764265,0.0586705356306263
0.8866679668426514,-0.4949495,47,-0.5638449,0.907359971376626,2.714721345298571,0.14999999,0.9492432937102389,0.05776002862337385
0.9040629863739014,-0.57575756,48,-0.5329765,0.9082353651756659,2.7304624715680346,0.14999999,0.9493788737305366,0.056884634824334056
0.9245972633361816,-0.41414142,49,-0.53990567,0.9090710784930167,2.746397153842179,0.14999999,0.9491853177258558,0.05604892150698324
0.9508826732635498,-0.5959596,50,-0.5994426,0.9098811163023686,2.7619441848815676,0.14999999,0.9495729689606115,0.05523888369763135
0.9768249988555908,-0.47474748,51,-0.6235776,0.9106582029468305,2.7775516497116373,0.14999999,0.9495125351699303,0.05446179705316936
0.9975616931915283,-0.6363636,52,-0.6254716,0.9113988286692783,2.7935009091975225,0.14999999,0.9491707405141147,0.05372117133072159
1.016385555267334,-0.67676765,53,-0.6901602,0.9121070069048973,2.809688634040435,0.14999999,0.9489322751570874,0.053012993095102545
1.0343215465545654,-0.67676765,54,-0.8194204,0.912791098380587,2.825760687448291,0.14999999,0.9490479465921438,0.052328901619412796
1.0577459335327148,-0.67676765,55,-0.57323223,0.9134545697495988,2.8415986637720616,0.14999999,0.9492820236762296,0.05166543025040112
1.0809261798858643,-0.67676765,56,-0.71285146,0.914082430229555,2.85810390714491,0.14999999,0.9486147566271517,0.051037569770444824
1.1126573085784912,-0.5151515,57,-0.56186485,0.9146929150077799,2.8743438445565355,0.14999999,0.9488800625883748,0.05042708499221992
