ReturnMean,LQGmu1_actor,LQGmu1_higher,Regret/t,LQGsigma_higher,Iteration,ReturnLastEpisode,TimeElapsed,Regret
0.9543421841002907,-1.2107719,-1.0,0.010777815899709275,0.14999999,1,0.9543421841002907,0.0860295295715332,0.010777815899709275
0.7609863809840057,0.36124158,0.57575756,0.20413361901599425,0.14999999,2,0.5676305778677208,0.10424947738647461,0.4082672380319885
0.825557320135912,-0.44012547,-0.27272728,0.139562679864088,0.14999999,3,0.9546991984397245,0.1189737319946289,0.41868803959226397
0.651707684294957,0.9895946,1.0,0.313412315705043,0.14999999,4,0.13015877677209176,0.13604307174682617,1.253649262820172
0.7123284638232616,-0.6151493,-0.67676765,0.25279153617673833,0.14999999,5,0.9548115819364803,0.15405035018920898,1.2639576808836916
0.7527738803326196,-0.45601338,-0.45454547,0.2123461196673804,0.14999999,6,0.9550009628794092,0.17975831031799316,1.2740767180042825
0.7816524198334347,-0.89787686,-0.8787879,0.18346758016656542,0.14999999,7,0.9549236568383246,0.204909086227417,1.2842730611659579
0.8033569256971099,-0.45125607,-0.3939394,0.16176307430289016,0.14999999,8,0.9552884667428366,0.22736477851867676,1.2941045944231213
0.8202222180308375,-0.463607,-0.2929293,0.14489778196916261,0.14999999,9,0.9551445567006578,0.256969690322876,1.3040800377224635
0.8337147595876392,-0.48278677,-0.4949495,0.13140524041236096,0.14999999,10,0.9551476335988538,0.27651023864746094,1.3140524041236097
0.8444777751885773,-0.18105195,-0.3939394,0.12064222481142282,0.14999999,11,0.9521079311979586,0.2933077812194824,1.327064472925651
0.8328221026353636,0.19447176,0.09090909,0.13229789736463637,0.14999999,12,0.7046097045500145,0.30774784088134766,1.5875747683756365
0.8422224267998917,-0.9237757,-0.75757575,0.12289757320010825,0.14999999,13,0.9550263167742292,0.3211228847503662,1.5976684516014072
0.8502925841123099,-0.83385146,-0.85858583,0.11482741588769003,0.14999999,14,0.9552046291737468,0.33583736419677734,1.6075838224276604
0.857303604572181,-0.5449401,-0.47474748,0.10781639542781883,0.14999999,15,0.9554578910103779,0.3514406681060791,1.6172459314172825
0.863224806204629,-0.28157878,-0.35353535,0.1018951937953708,0.14999999,16,0.9520428306913495,0.37515759468078613,1.630323100725933
0.8222414346151661,0.9466733,0.8181818,0.14287856538483373,0.14999999,17,0.16650748918375963,0.3996257781982422,2.4289356115421734
0.8296324589292786,-0.75477207,-0.7777778,0.13548754107072122,0.14999999,18,0.9552798722691915,0.42417335510253906,2.438775739272982
0.8362111088010402,-0.23659639,-0.41414142,0.12890889119895965,0.14999999,19,0.9546268064927488,0.4478790760040283,2.4492689327802335
0.842178807775184,-0.57291144,-0.45454547,0.12294119222481588,0.14999999,20,0.9555650882839158,0.4756951332092285,2.4588238444963175
0.8475441058492527,-0.95715874,-0.7777778,0.11757589415074732,0.14999999,21,0.954850067330624,0.5070080757141113,2.4690937771656936
0.8524371346535191,-0.2191392,-0.33333334,0.11268286534648068,0.14999999,22,0.9551907395431183,0.5260720252990723,2.479023037622575
0.8569177975545081,-0.49920052,-0.35353535,0.1082022024454917,0.14999999,23,0.9554923813762658,0.5521993637084961,2.488650656246309
0.8610276341274693,-0.33318958,-0.37373737,0.10409236587253061,0.14999999,24,0.9555538753055747,0.5785953998565674,2.4982167809407345
0.8647934041676507,-0.43730807,-0.4949495,0.10032659583234932,0.14999999,25,0.9551718851320019,0.6132392883300781,2.508164895808733
0.8682789088121201,-0.48502457,-0.45454547,0.09684109118787995,0.14999999,26,0.9554165249238541,0.6444711685180664,2.517868370884879
0.8715047159433659,-0.58414555,-0.43434343,0.09361528405663415,0.14999999,27,0.9553757013557568,0.674821138381958,2.527612669529122
0.8744971450249232,-0.53677166,-0.3939394,0.09062285497507687,0.14999999,28,0.9552927302269694,0.6957736015319824,2.5374399393021525
0.8772575817873257,-0.31065416,-0.41414142,0.08786241821267425,0.14999999,29,0.9545498111345992,0.7192566394805908,2.548010128167553
0.8798609343768082,-0.70534116,-0.7373737,0.0852590656231917,0.14999999,30,0.9553581594718021,0.7502422332763672,2.557771968695751
0.88228989250822,-0.75083333,-0.6363636,0.0828301074917799,0.14999999,31,0.9551586364505742,0.7742440700531006,2.5677333322451767
0.88457206290168,-0.33399254,-0.43434343,0.08054793709831994,0.14999999,32,0.9553193450989388,0.8012697696685791,2.577533987146238
0.8867151379980066,-0.58112323,-0.3939394,0.07840486200199333,0.14999999,33,0.9552935410804583,0.8285276889801025,2.5873604460657798
0.888725233649471,-0.95949113,-0.7777778,0.076394766350529,0.14999999,34,0.9550583901477937,0.8586916923522949,2.597422055917986
0.8906325402848189,-0.69688785,-0.67676765,0.07448745971518111,0.14999999,35,0.9554809658866469,0.8860669136047363,2.607061090031339
0.8924217062321385,-0.8426661,-0.7777778,0.0726982937678615,0.14999999,36,0.9550425143883254,0.916616678237915,2.617138575643014
0.8941196532257452,-0.34738004,-0.37373737,0.07100034677425486,0.14999999,37,0.9552457449955839,0.9413268566131592,2.62701283064743
0.8957164455903591,-1.0435205,-0.7777778,0.06940355440964095,0.14999999,38,0.9547977630810736,0.9623198509216309,2.6373350675663563
0.8972486668473325,-0.43942434,-0.37373737,0.06787133315266751,0.14999999,39,0.955473074612323,0.9852514266967773,2.646981992954033
