LQGmu1_actor,ReturnLastEpisode,Regret/t,ReturnMean,LQGsigma_higher,TimeElapsed,Iteration,LQGmu1_higher,Regret
-0.48442137,0.9565076942755996,0.059600754294838874,0.9055192457051613,0.14999999,0.5114309787750244,19,-0.37373737,1.1324143316019386
-0.79813606,0.9566701653144636,0.05704320831437375,0.9080767916856264,0.14999999,0.5392255783081055,20,-0.61616164,1.140864166287475
-0.23974216,0.9563628079548451,0.05474387420631571,0.9103761257936844,0.14999999,0.5660407543182373,21,-0.11111111,1.14962135833263
-0.54693353,0.9567363396298417,0.05263659175921765,0.9124834082407826,0.14999999,0.5920414924621582,22,-0.5959596,1.1580050187027884
-0.10190342,0.9566836198110803,0.050714843430074256,0.9144051565699259,0.14999999,0.6268210411071777,23,-0.07070707,1.166441398891708
-0.13830052,0.9563840915320079,0.048965721139987504,0.9161542788600127,0.14999999,0.6590914726257324,24,-0.13131313,1.1751773073597
-0.2373161,0.9563601158462527,0.04735748766053789,0.9177625123394623,0.14999999,0.6889445781707764,25,-0.15151516,1.1839371915134473
-0.1166717,0.955589691263487,0.045902596163460006,0.9192174038365402,0.14999999,0.7132806777954102,26,-0.15151516,1.1934675002499602
-0.032706983,0.9543632540240895,0.044600898008365586,0.9205191019916344,0.14999999,0.7451446056365967,27,0.01010101,1.2042242462258708
-0.24828124,0.9563868131129406,0.043319908325461794,0.9218000916745382,0.14999999,0.7715837955474854,28,-0.25252524,1.2129574331129303
-0.43840504,0.9566886335267223,0.0421168551581451,0.9230031448418549,0.14999999,0.7918446063995361,29,-0.1919192,1.221388799586208
-0.5753228,0.9567122507464275,0.04099321829465936,0.9241267817053406,0.14999999,0.8213489055633545,30,-0.57575756,1.2297965488397806
-0.37610045,0.9566632737739705,0.039943654034380965,0.9251763459656189,0.14999999,0.8514797687530518,31,-0.2929293,1.23825327506581
-0.74859816,0.956347851589965,0.03896954448362015,0.9261504555163798,0.14999999,0.877469539642334,32,-0.5151515,1.2470254234758449
-0.24295135,0.9564269457130238,0.038052075083721854,0.927067924916278,0.14999999,0.905604362487793,33,-0.35353535,1.2557184777628212
-0.9089007,0.9564011527289523,0.03718933308923143,0.9279306669107684,0.14999999,0.9281497001647949,34,-0.8181818,1.2644373250338687
-0.78369504,0.9566470269444173,0.03636886565969861,0.9287511343403013,0.14999999,0.951819896697998,35,-0.53535354,1.2729102980894513
-0.37216616,0.956669735305428,0.03559334896622287,0.929526651033777,0.14999999,0.9774515628814697,36,-0.4949495,1.2813605627840232
-0.615036,0.9565398974057535,0.03486326122643972,0.9302567387735602,0.14999999,1.0062344074249268,37,-0.27272728,1.2899406653782697
-0.1663831,0.9562897400961796,0.034178182244265526,0.9309418177557344,0.14999999,1.0315852165222168,38,-0.2929293,1.29877092528209
-0.5924169,0.956376377385112,0.03352601404864046,0.9315939859513594,0.14999999,1.0564322471618652,39,-0.43434343,1.3075145478969779
-0.48999348,0.9566645499270569,0.03289924994924802,0.9322207500507519,0.14999999,1.0748844146728516,40,-0.4949495,1.3159699979699209
-0.25761542,0.956242547071586,0.032313352460934995,0.932806647539065,0.14999999,1.0977184772491455,41,-0.33333334,1.3248474508983348
-0.97751737,0.9564949371244982,0.03174934556604373,0.9333706544339562,0.14999999,1.1244480609893799,42,-0.7979798,1.3334725137738366
-0.19472438,0.9565981171815982,0.031209172013772983,0.9339108279862269,0.14999999,1.1562509536743164,43,-0.37373737,1.3419943965922383
-0.46735016,0.9564464372020889,0.03069699907704885,0.9344230009229512,0.14999999,1.187528371810913,44,-0.61616164,1.3506679593901494
-0.68071795,0.956397382728144,0.030208679481377898,0.934911320518622,0.14999999,1.2167637348175049,45,-0.7373737,1.3593905766620054
-0.4981725,0.9566666252737115,0.029735738073658563,0.9353842619263414,0.14999999,1.24269700050354,46,-0.4949495,1.3678439513882938
-0.6943548,0.9566212270116693,0.02928388775269414,0.9358361122473057,0.14999999,1.2699623107910156,47,-0.83838385,1.3763427243766246
-0.26125428,0.9566196373186134,0.028850897647041896,0.9362691023529579,0.14999999,1.30464768409729,48,-0.13131313,1.384843087058011
-0.86578816,0.956317385030553,0.028441749020968535,0.9366782509790312,0.14999999,1.3399310111999512,49,-0.5555556,1.3936457020274582
-0.45540005,0.9564808575406485,0.028045696889736193,0.9370743031102635,0.14999999,1.3755509853363037,50,-0.4949495,1.4022848444868097
-0.5797924,0.9561129077988137,0.0276723909154509,0.9374476090845488,0.14999999,1.403207778930664,51,-0.45454547,1.411291936687996
-0.76297385,0.9564112007366599,0.027307706460602616,0.9378122935393971,0.14999999,1.425701379776001,52,-0.6969697,1.420000735951336
-0.18974197,0.9562452733809904,0.02695991438811973,0.93816008561188,0.14999999,1.4499235153198242,53,-0.1919192,1.4288754625703457
-0.47868022,0.9565396645218315,0.026619551815713228,0.9385004481842866,0.14999999,1.4711878299713135,54,-0.5555556,1.4374557980485143
-1.0319884,0.9560441082663451,0.02630057617785762,0.9388194238221422,0.14999999,1.4920833110809326,55,-0.93939394,1.4465316897821692
-0.10164839,0.955069280947875,0.02601040015775525,0.9391095998422446,0.14999999,1.5130751132965088,56,-0.17171717,1.456582408834294
-0.17368028,0.9555063613357007,0.025722737675413918,0.939397262324586,0.14999999,1.534996747970581,57,-0.43434343,1.4661960474985933
-0.87815607,0.9567057587629155,0.025424315323028926,0.939695684676971,0.14999999,1.5548779964447021,58,-0.7171717,1.4746102887356778
-0.15334043,0.9561584640217338,0.02514528516464312,0.9399747148353568,0.14999999,1.5726242065429688,59,-0.01010101,1.483571824713944
-0.68018365,0.95639378768319,0.024871633950512565,0.9402483660494874,0.14999999,1.5894601345062256,60,-0.53535354,1.492298037030754
-1.0046786,0.9562286624296623,0.024609661878706418,0.9405103381212934,0.14999999,1.6059565544128418,61,-0.959596,1.5011893746010916
-0.36811224,0.9564083548296429,0.024353242254378203,0.9407667577456216,0.14999999,1.6239662170410156,62,-0.7373737,1.5099010197714486
-0.20931005,0.9565782432289511,0.024102266294325356,0.9410177337056745,0.14999999,1.6436545848846436,63,-0.53535354,1.5184427765424975
-0.56634986,0.9565400148172464,0.023859730651957047,0.9412602693480427,0.14999999,1.6697139739990234,64,-0.83838385,1.527022761725251
-0.16086993,0.9552845751737379,0.023643972100792505,0.9414760278992073,0.14999999,1.689558744430542,65,-0.25252524,1.536858186551513
-0.5886455,0.9565348073719228,0.023415808775448334,0.9417041912245514,0.14999999,1.709839105606079,66,-0.7171717,1.54544337917959
-0.1176026,0.9554430097809102,0.023210751782069845,0.9419092482179299,0.14999999,1.7304799556732178,67,-0.15151516,1.5551203693986797
0.066077024,0.9565227378089092,0.02299584752337898,0.9421241524766207,0.14999999,1.7527008056640625,68,-0.3131313,1.5637176315897705
-0.2471483,0.9565065746411573,0.02278740662244367,0.942332593377556,0.14999999,1.7775259017944336,69,-0.53535354,1.572331056948613
-0.27903247,0.9563209367751083,0.022587573145335785,0.942532426854664,0.14999999,1.797729253768921,70,-0.53535354,1.5811301201735048
-0.2725767,0.9568101620693821,0.02238647828315666,0.9427335217168432,0.14999999,1.8246474266052246,71,-0.53535354,1.5894399581041228
-0.63618463,0.9565552444757973,0.02219450991150452,0.9429254900884954,0.14999999,1.851461410522461,72,-0.53535354,1.5980047136283253
-0.58669853,0.9563819474820154,0.022010174878716572,0.9431098251212833,0.14999999,1.8749690055847168,73,-0.4949495,1.6067427661463098
-0.5279306,0.9565948693710443,0.0218279445510171,0.9432920554489828,0.14999999,1.9034020900726318,74,-0.41414142,1.6152678967752654
-1.2066495,0.9561859360286225,0.021656026143288574,0.9434639738567112,0.14999999,1.9289748668670654,75,-0.9191919,1.624201960746643
-0.4034916,0.9565570885882697,0.021483748317873332,0.9436362516821264,0.14999999,1.9597346782684326,76,-0.47474748,1.6327648721583732
-0.49004725,0.9567034869470861,0.02131404396378295,0.9438059560362169,0.14999999,1.984466791152954,77,-0.47474748,1.641181385211287
-0.60431147,0.9564800528231195,0.021151555543438044,0.9439684444565619,0.14999999,2.0105812549591064,78,-0.5959596,1.6498213323881674
-0.49015066,0.9563260819234247,0.02099512975271826,0.9441248702472816,0.14999999,2.0387673377990723,79,-0.45454547,1.6586152504647427
-0.4949942,0.9565434571033702,0.020839897417017157,0.9442801025829827,0.14999999,2.0702741146087646,80,-0.35353535,1.6671917933613725
-0.67600894,0.9564651546519459,0.02068946467542502,0.9444305353245749,0.14999999,2.096097946166992,81,-0.4949495,1.6758466387094266
0.023539856,0.9554213544624167,0.020555430295695242,0.9445645697043046,0.14999999,2.1229848861694336,82,-0.01010101,1.6855452842470098
-0.60096836,0.9565535485982346,0.020410984766852713,0.9447090152331472,0.14999999,2.1519546508789062,83,-0.8787879,1.6941117356487752
-0.60375786,0.9566008994321877,0.020269414716864137,0.9448505852831358,0.14999999,2.1770551204681396,84,-0.53535354,1.7026308362165874
-0.7057047,0.9566503625517924,0.020130593807821118,0.9449894061921789,0.14999999,2.2079570293426514,85,-0.5555556,1.711100473664795
-0.7807487,0.9564195359238692,0.019997685322568903,0.9451223146774311,0.14999999,2.244213819503784,86,-0.7373737,1.7198009377409258
-0.4672513,0.9565904468318913,0.0198658677115981,0.9452541322884019,0.14999999,2.277754783630371,87,-0.61616164,1.7283304909090345
-0.21555959,0.9562832491292232,0.019740536838406944,0.9453794631615932,0.14999999,2.307018280029297,88,-0.37373737,1.7371672417798112
-0.48750913,0.9568570711817339,0.019611574950540195,0.9455084250494599,0.14999999,2.3404061794281006,89,-0.4949495,1.7454301705980773
-0.43605268,0.9563727776016236,0.019490859922182815,0.9456291400778173,0.14999999,2.371793508529663,90,-0.57575756,1.7541773929964535
-0.9990447,0.9563133862517038,0.019373450623568676,0.9457465493764315,0.14999999,2.3992836475372314,91,-0.8787879,1.7629840067447495
-0.08395755,0.9556932803407888,0.019265333982651747,0.9458546660173484,0.14999999,2.427318572998047,92,-0.35353535,1.7724107264039608
-0.18222958,0.9557256815671201,0.019159194030503663,0.9459608059694964,0.14999999,2.454857349395752,93,-0.23232323,1.7818050448368408
-0.41109568,0.956509912953992,0.019046969488115413,0.9460730305118846,0.14999999,2.497377872467041,94,-0.33333334,1.7904151318828487
-0.25467676,0.9566323752874617,0.01893581849047776,0.9461841815095222,0.14999999,2.529395341873169,95,-0.25252524,1.798902756595387
-0.43758094,0.9563938310519874,0.018829467974410413,0.9462905320255895,0.14999999,2.5575342178344727,96,-0.5555556,1.8076289255433995
-0.6222371,0.956175963984444,0.0187275563047315,0.9463924436952684,0.14999999,2.585808038711548,97,-0.37373737,1.8165729615589554
-0.28056026,0.956595600143456,0.018623442463423463,0.9464965575365766,0.14999999,2.6130950450897217,98,-0.3131313,1.8250973614154993
-0.3653151,0.9562332367218361,0.01852509216862286,0.9465949078313772,0.14999999,2.64408802986145,99,-0.3131313,1.833984124693663
-0.11144365,0.9542137256345532,0.018448903990591098,0.946671096009409,0.14999999,2.6753432750701904,100,-0.09090909,1.8448903990591097
-0.3987766,0.9568005795025005,0.018348612074817913,0.9467713879251822,0.14999999,2.7030763626098633,101,-0.43434343,1.8532098195566091
-0.1505221,0.955551875289331,0.01826252886536547,0.9468574711346346,0.14999999,2.7328248023986816,102,-0.13131313,1.862777944267278
-0.19613263,0.9565435823414814,0.01816848895073589,0.9469515110492642,0.14999999,2.7615163326263428,103,-0.09090909,1.8713543619257966
-0.016976744,0.9563556801591867,0.018078064247755862,0.9470419357522443,0.14999999,2.7862610816955566,104,-0.41414142,1.8801186817666098
-0.5354281,0.9561665605670573,0.017991163059043358,0.9471288369409567,0.14999999,2.8147923946380615,105,-0.5151515,1.8890721211995525
-0.5049649,0.9561937621146454,0.017905644897027423,0.9472143551029728,0.14999999,2.8525407314300537,106,-0.4949495,1.897998359084907
0.136477,0.9087074625719088,0.01826552239731774,0.9468544776026825,0.14999999,2.8847904205322266,107,-0.05050505,1.9544108965129983
-0.18821993,0.9557188759834547,0.01818344463453281,0.9469365553654674,0.14999999,2.917917490005493,108,-0.23232323,1.9638120205295435
-0.36771467,0.9563444393815422,0.01809713377200001,0.9470228662280001,0.14999999,2.944493055343628,109,-0.65656567,1.9725875811480011
-0.3977156,0.9567167476301663,0.01800900757743486,0.9471109924225652,0.14999999,2.9747979640960693,110,-0.61616164,1.9809908335178348
-0.116858914,0.9567847729751306,0.017921856401285623,0.9471981435987145,0.14999999,3.0021729469299316,111,-0.2929293,1.989326060542704
-0.6735182,0.9565988014594351,0.017837921956100615,0.9472820780438995,0.14999999,3.035444974899292,112,-0.43434343,1.997847259083269
-0.65943336,0.9566695431069635,0.0177548470440381,0.947365152955962,0.14999999,3.0677883625030518,113,-0.75757575,2.0062977159763054
-0.8027252,0.9563640081510115,0.017675909717765736,0.9474440902822344,0.14999999,3.0945093631744385,114,-0.65656567,2.015053707825294
-0.46062857,0.9565691631876777,0.017596561257718402,0.9475234387422817,0.14999999,3.118654251098633,115,-0.45454547,2.023604544637616
-0.1240309,0.9562012055485755,0.017521752923181387,0.9475982470768188,0.14999999,3.1482677459716797,116,-0.25252524,2.0325233390890407
-0.63646907,0.9564955164248962,0.01744570788601833,0.9476742921139819,0.14999999,3.1788296699523926,117,-0.7777778,2.0411478226641444
-0.8673525,0.9562018478663121,0.01737344046438841,0.9477465595356118,0.14999999,3.213090419769287,118,-0.7777778,2.0500659747978323
-0.36695182,0.9562402045888635,0.017302065295873685,0.9478179347041266,0.14999999,3.2432470321655273,119,-0.43434343,2.0589457702089686
-0.30851302,0.9562176848923367,0.017232067377638598,0.9478879326223616,0.14999999,3.276960611343384,120,-0.35353535,2.0678480853166317
0.02420786,0.9543828957028688,0.017178389996807958,0.9479416100031922,0.14999999,3.3149144649505615,121,-0.17171717,2.078585189613763
-0.49215153,0.9563569485207484,0.017109411812237824,0.9480105881877624,0.14999999,3.3507351875305176,122,-0.45454547,2.0873482410930144
-0.6621707,0.9566009793134369,0.017039571233980307,0.9480804287660198,0.14999999,3.383357048034668,123,-0.67676765,2.0958672617795777
-0.76860714,0.9567242899881887,0.016969862675737007,0.9481501373242631,0.14999999,3.4196603298187256,124,-0.7979798,2.104262971791389
-0.57635176,0.9565327123774325,0.01690280207531165,0.9482171979246885,0.14999999,3.4528708457946777,125,-0.85858583,2.1128502594139564
-0.9010432,0.9564829432795946,0.016837200921701285,0.9482827990782989,0.14999999,3.480661153793335,126,-1.0,2.121487316134362
-1.163443,0.9563154012373187,0.01677395208580349,0.9483460479141967,0.14999999,3.501307487487793,127,-0.97979796,2.130291914897043
-0.7894013,0.9565691050201024,0.0167097094521636,0.9484102905478367,0.14999999,3.5256457328796387,128,-0.8787879,2.138842809876941
-0.52818877,0.956572672120026,0.016646435176410193,0.9484735648235901,0.14999999,3.5617618560791016,129,-0.33333334,2.147390137756915
-0.5185294,0.9559704523433102,0.01658876681087388,0.9485312331891264,0.14999999,3.588258743286133,130,-0.17171717,2.1565396854136045
-0.19345362,0.956633389354008,0.01652691829053127,0.948593081709469,0.14999999,3.615556478500366,131,-0.27272728,2.1650262960595965
-0.72948575,0.9566512587284746,0.016465871494932744,0.9486541285050675,0.14999999,3.649942636489868,132,-0.3939394,2.173495037331122
-0.24722135,0.9565278431894322,0.016406670632644286,0.948713329367356,0.14999999,3.6793274879455566,133,-0.45454547,2.18208719414169
-0.8528888,0.9563647592865324,0.016349570409366847,0.9487704295906334,0.14999999,3.7028748989105225,134,-0.3939394,2.1908424348551576
-0.91190267,0.9564168517771338,0.0162929302450224,0.9488270697549779,0.14999999,3.7327873706817627,135,-0.8787879,2.1995455830780237
-0.34164777,0.956446273319641,0.016236906689399873,0.9488830933106004,0.14999999,3.7643134593963623,136,-0.41414142,2.2082193097583827
-0.33462042,0.9566776310276441,0.01618001225350904,0.9489399877464912,0.14999999,3.7939798831939697,137,-0.27272728,2.2166616787307385
-0.6023979,0.9567389430388339,0.016123498084723947,0.9489965019152763,0.14999999,3.829136371612549,138,-0.47474748,2.2250427356919045
-0.62062407,0.9564280746928784,0.016070033532367096,0.9490499664676331,0.14999999,3.8666651248931885,139,-0.7979798,2.2337346609990263
-0.72442746,0.9564297743394383,0.01601732061899706,0.949102679381003,0.14999999,3.8979034423828125,140,-0.57575756,2.242424886659588
-0.43282846,0.9564349641631602,0.01596531859926545,0.9491546814007346,0.14999999,3.9344186782836914,141,-0.53535354,2.251109922496428
-0.84852433,0.9562993090964633,0.01591500431971806,0.9492049956802819,0.14999999,3.9706931114196777,142,-0.959596,2.259930613399965
-0.79157186,0.9563791663084805,0.015864835294346045,0.9492551647056541,0.14999999,4.00137996673584,143,-0.7777778,2.268671447091484
-0.56907237,0.9564872986432778,0.015814612142001434,0.9493053878579987,0.14999999,4.03795313835144,144,-0.35353535,2.2773041484482066
-0.331613,0.9565319081254048,0.015764774071191735,0.9493552259288085,0.14999999,4.076356887817383,145,-0.2929293,2.2858922403228017
-0.1604048,0.954443047105054,0.015729925980943475,0.9493900740190567,0.14999999,4.108327627182007,146,-0.21212122,2.2965691932177474
-0.31056595,0.9560464096007462,0.015684644786510212,0.9494353552134901,0.14999999,4.138053894042969,147,-0.1919192,2.3056427836170013
-0.30418396,0.9566521706308503,0.015635882520176697,0.9494841174798236,0.14999999,4.171113967895508,148,-0.41414142,2.314110612986151
-0.5745899,0.9563691893043982,0.015589673984441294,0.9495303260155592,0.14999999,4.188995838165283,149,-0.6969697,2.322861423681753
-1.093367,0.9564473739628659,0.015543560331459245,0.9495764396685412,0.14999999,4.22082257270813,150,-0.959596,2.331534049718887
-0.72245425,0.9565567492017009,0.015497333116007853,0.9496226668839927,0.14999999,4.2552454471588135,151,-0.7373737,2.340097300517186
-0.39093927,0.9561529964059934,0.015454370421784162,0.9496656295782163,0.14999999,4.292866468429565,152,-0.37373737,2.3490643041111925
-0.6091615,0.9563841068615726,0.01541045880555307,0.9497095411944474,0.14999999,4.3269524574279785,153,-0.7373737,2.35780019724962
-0.025352977,0.9544912875770064,0.01537940850436762,0.949740591495633,0.14999999,4.358263254165649,154,-0.09090909,2.3684289096726134
-0.34229386,0.956501505476727,0.01533578970448959,0.9497842102955109,0.14999999,4.386428117752075,155,-0.45454547,2.3770474041958867
-0.108599976,0.9562406742016274,0.015294402115347815,0.9498255978846527,0.14999999,4.421047925949097,156,-0.35353535,2.3859267299942593
-0.6489471,0.9565460313024199,0.015251596806954391,0.9498684031930462,0.14999999,4.453810930252075,157,-0.43434343,2.3945006986918393
-0.42754254,0.9566141666323515,0.015208902101642326,0.9499110978983583,0.14999999,4.494527816772461,158,-0.4949495,2.4030065320594876
-0.18291444,0.9561717927952972,0.015169526662038933,0.9499504733379617,0.14999999,4.528322219848633,159,-0.25252524,2.4119547392641905
-0.38518155,0.9560695020229303,0.015131282732757875,0.9499887172672427,0.14999999,4.567908048629761,160,-0.5555556,2.42100523724126
-1.0532095,0.9565425827832187,0.015090575493528208,0.9500294245064723,0.14999999,4.5991370677948,161,-0.75757575,2.4295826544580414
-0.5737491,0.9564833631789493,0.015050736365920322,0.9500692636340803,0.14999999,4.6270928382873535,162,-0.5959596,2.438219291279092
-0.4926237,0.9566879062332476,0.015010131196600272,0.9501098688034003,0.14999999,4.6534059047698975,163,-0.67676765,2.4466513850458442
-0.66106063,0.9565838817655774,0.014970655507806505,0.950149344492194,0.14999999,4.67701268196106,164,-0.6363636,2.455187503280267
-0.40479988,0.9564882396191764,0.014932237961582365,0.9501877620384181,0.14999999,4.713441848754883,165,-0.33333334,2.4638192636610903
-0.64108515,0.9566082468488726,0.014893560342242276,0.9502264396577582,0.14999999,4.747836589813232,166,-0.5959596,2.472331016812218
-0.35880306,0.9563831194005322,0.01485669399647716,0.9502633060035233,0.14999999,4.786423206329346,167,-0.25252524,2.4810678974116858
-0.6507779,0.956754435522947,0.014818056320766302,0.9503019436792342,0.14999999,4.824614524841309,168,-0.47474748,2.489433461888739
-1.0560408,0.9562805940327912,0.014782679691455311,0.9503373203085451,0.14999999,4.860982418060303,169,-1.0,2.4982728678559476
-0.5366541,0.9565278741172734,0.014746264669051025,0.9503737353309495,0.14999999,4.900983810424805,170,-0.35353535,2.506864993738674
-0.4497575,0.9567957632571735,0.014708708950184215,0.9504112910498163,0.14999999,4.943127632141113,171,-0.7777778,2.515189230481501
-0.7835482,0.9566717547206168,0.014672310905586534,0.9504476890944139,0.14999999,4.9778852462768555,172,-0.7777778,2.523637475760884
-0.69724,0.9566461414115455,0.014636481701441263,0.9504835182985591,0.14999999,5.012636661529541,173,-0.35353535,2.5321113343493384
-0.4223651,0.9563471013126348,0.014602782948486803,0.9505172170515137,0.14999999,5.044185638427734,174,-0.23232323,2.540884233036704
-0.53803027,0.9563770832957532,0.014569297998519717,0.9505507020014808,0.14999999,5.076595067977905,175,-0.47474748,2.5496271497409504
-0.8577677,0.9562144414429297,0.014537117660784209,0.9505828823392164,0.14999999,5.116104364395142,176,-0.75757575,2.5585327082980207
-0.949837,0.9565545717840163,0.014503379302339007,0.9506166206976615,0.14999999,5.160943984985352,177,-0.8787879,2.567098136514004
-0.8254258,0.9563405202298308,0.014471222563394231,0.9506487774366064,0.14999999,5.197423696517944,178,-0.7979798,2.575877616284173
-0.6942362,0.9565947953152004,0.014438004586418841,0.9506819954135818,0.14999999,5.241482973098755,179,-0.5959596,2.5844028209689727
-1.0576187,0.9562727624553725,0.01440694476952,0.9507130552304806,0.14999999,5.28349494934082,180,-0.83838385,2.5932500585136
-0.64401305,0.9566032354511278,0.014374402337361723,0.9507455976626389,0.14999999,5.326080322265625,181,-0.61616164,2.601766823062472
-0.8474285,0.9567096860819017,0.014341632620772364,0.9507783673792282,0.14999999,5.365416765213013,182,-0.6969697,2.61017713698057
-0.52378595,0.9561448650154544,0.014312307497077136,0.9508076925029234,0.14999999,5.410749435424805,183,-0.57575756,2.619152271965116
-0.354154,0.9566338259306876,0.01428064372844798,0.9508393562715526,0.14999999,5.437483310699463,184,-0.37373737,2.627638446034428
-0.3738158,0.956534021850632,0.014249861752344843,0.9508701382476558,0.14999999,5.466175317764282,185,-0.3131313,2.636224424183796
-0.14083953,0.9562844521789897,0.01422075253766025,0.9508992474623402,0.14999999,5.501819610595703,186,-0.35353535,2.6450599720048062
-0.25901037,0.9566024367203821,0.014190254199381948,0.9509297458006185,0.14999999,5.5421974658966064,187,-0.2929293,2.653577535284424
-0.5813481,0.9564369716676113,0.01416096044477028,0.9509590395552302,0.14999999,5.58531928062439,188,-0.47474748,2.6622605636168126
0.12091172,0.9404106089481137,0.014216772246924334,0.9509032277530762,0.14999999,5.625659465789795,189,-0.17171717,2.686969954668699
-0.35245407,0.9565558276175756,0.014187021721321703,0.9509329782786787,0.14999999,5.658874750137329,190,-0.43434343,2.6955341270511237
-0.9522274,0.9565632330108336,0.014157543947854923,0.9509624560521455,0.14999999,5.699462175369263,191,-0.7979798,2.70409089404029
-0.6087422,0.956593278147253,0.0141282167494429,0.9509917832505576,0.14999999,5.736894845962524,192,-0.7171717,2.712617615893037
-0.43952906,0.9565194633919227,0.014099575919694893,0.9510204240803055,0.14999999,5.77459454536438,193,-0.53535354,2.7212181525011143
-0.14053506,0.9555781897582757,0.01407608228217958,0.9510439177178209,0.14999999,5.817239761352539,194,-0.1919192,2.7307599627428387
-0.082566805,0.9565925153054271,0.01404762793557647,0.9510723720644241,0.14999999,5.863878011703491,195,-0.1919192,2.7392874474374116
0.014715575,0.9544629689020819,0.01403032897211903,0.9510896710278814,0.14999999,5.911381483078003,196,0.09090909,2.7499444785353298
-0.42897594,0.9566555435589479,0.014002075812062852,0.9511179241879376,0.14999999,5.9466636180877686,197,-0.5555556,2.758408934976382
-0.59577286,0.9564292196589765,0.013975251087461643,0.9511447489125389,0.14999999,5.996023178100586,198,-0.53535354,2.7670997153174053
-0.4634955,0.9564785726671734,0.013948447953016242,0.9511715520469843,0.14999999,6.035613775253296,199,-0.27272728,2.775741142650232
-0.9715519,0.9565699836702176,0.013921455794900072,0.9511985442051005,0.14999999,6.084557294845581,200,-0.7777778,2.7842911589800146
-0.89385045,0.9567506645878945,0.013893833305433432,0.9512261666945672,0.14999999,6.130727052688599,201,-0.57575756,2.79266049439212
-0.110090464,0.9559379464009133,0.013870507663322804,0.9512494923366779,0.14999999,6.165126323699951,202,-0.4949495,2.8018425479912064
-0.37010676,0.9564821769583278,0.013844730891787577,0.9512752691082131,0.14999999,6.199827671051025,203,-0.23232323,2.8104803710328783
0.20054585,0.786780386673845,0.014651078354701143,0.9504689216452996,0.14999999,6.236929416656494,204,0.09090909,2.9888199843590333
0.6189891,0.5208378553692617,0.016746839653608642,0.9483731603463921,0.14999999,6.260890483856201,205,0.85858583,3.4331021289897716
-0.33792007,0.956453636282911,0.016707614042266315,0.9484123859577342,0.14999999,6.301609754562378,206,-0.25252524,3.441768492706861
-0.56840813,0.956649898536839,0.01666781929550735,0.9484521807044933,0.14999999,6.337855100631714,207,-0.25252524,3.4502385941700218
-0.12535493,0.9561797778234227,0.016630667386281724,0.9484893326137189,0.14999999,6.385375022888184,208,-0.15151516,3.459178816346599
-0.3498817,0.9566300878436399,0.01659171640432038,0.9485282835956803,0.14999999,6.441677570343018,209,-0.21212122,3.467668728502959
-1.0230119,0.9566230996514009,0.016553169661197898,0.9485668303388028,0.14999999,6.497601509094238,210,-0.83838385,3.4761656288515583
