LQGmu1_higher,ReturnLastEpisode,Regret,Regret/t,TimeElapsed,LQGmu1_actor,ReturnMean,Iteration,LQGsigma_higher
-0.75757575,0.9235487889037606,3.8262703624787404,0.11957094882746064,0.8714499473571777,-0.96561146,0.8455490511725393,32,0.14999999
-0.75757575,0.9240547204777445,3.867335642000996,0.11719198915154534,0.896559476852417,-0.9486181,0.8479280108484546,33,0.14999999
-0.67676765,0.9285457134208265,3.9039099285801697,0.11482088025235793,0.919975996017456,-0.5711114,0.850299119747642,34,0.14999999
-0.7171717,0.9223717570408304,3.9466581715393394,0.11276166204398112,0.9454607963562012,-0.9927265,0.8523583379560189,35,0.14999999
-0.67676765,0.9294556289299166,3.9823225426094226,0.11062007062803952,0.9708566665649414,-0.6089259,0.8544999293719605,36,0.14999999
-0.7373737,0.9208467428680936,4.026595799741329,0.10882691350652239,0.9953832626342773,-1.0404012,0.8562930864934776,37,0.14999999
-0.7373737,0.9234582838667151,4.068257515874613,0.10705940831248982,1.0176918506622314,-0.33472532,0.8580605916875101,38,0.14999999
-0.7373737,0.9251096024104515,4.108267913464162,0.10534020290933747,1.0454978942871094,-0.92072856,0.8597797970906625,39,0.14999999
-0.7373737,0.9281544450531638,4.145233468410998,0.10363083671027495,1.0716450214385986,-0.7880167,0.8614891632897251,40,0.14999999
-0.7171717,0.9281808886857991,4.182172579725199,0.10200420926159022,1.101728916168213,-0.7695569,0.8631157907384099,41,0.14999999
-1.0,0.9192407779904198,4.228051801734779,0.10066790004130426,1.1290228366851807,-1.073516,0.8644520999586958,42,0.14999999
-0.6969697,0.9274540076904669,4.265717794044312,0.09920273939637934,1.1542761325836182,-0.4145687,0.8659172606036206,43,0.14999999
-0.6969697,0.9278974003130248,4.302940393731287,0.09779409985752925,1.1807172298431396,-0.7814406,0.8673259001424707,44,0.14999999
-0.5151515,0.9263201989102497,4.341740194821037,0.09648311544046749,1.2064628601074219,-0.37935778,0.8686368845595324,45,0.14999999
-0.7171717,0.9275105361989454,4.3793496586220915,0.09520325344830634,1.2324268817901611,-0.79903567,0.8699167465516935,46,0.14999999
-0.7777778,0.9282614620490035,4.416208196573088,0.09396187652283165,1.2622778415679932,-0.5292101,0.8711581234771681,47,0.14999999
-0.6969697,0.9284873446490682,4.4528408519240195,0.09276751774841707,1.2985780239105225,-0.6586263,0.8723524822515828,48,0.14999999
-0.7373737,0.9259536060469924,4.492007245877027,0.09167361726279648,1.3338420391082764,-0.8875946,0.8734463827372034,49,0.14999999
-0.7373737,0.928610952938693,4.528516292938335,0.09057032585876669,1.3725106716156006,-0.7379145,0.8745496741412332,50,0.14999999
-0.7373737,0.9263816643333938,4.567254628604941,0.08955401232558707,1.4179675579071045,-0.8677708,0.8755659876744127,51,0.14999999
-0.7373737,0.9292978992606342,4.6030767293443065,0.08852070633354435,1.4437525272369385,-0.58334005,0.8765992936664554,52,0.14999999
-0.67676765,0.9271489718187031,4.6410477575256035,0.0875669388212378,1.4672894477844238,-0.76661146,0.877553061178762,53,0.14999999
-0.6363636,0.9265276634727598,4.679640094052844,0.08666000174171933,1.490476369857788,-0.85730195,0.8784599982582805,54,0.14999999
-0.6363636,0.9290535420265418,4.715706552026302,0.08574011912775094,1.5143511295318604,-0.69645745,0.8793798808722489,55,0.14999999
-0.7373737,0.9296633474040259,4.7511632046222765,0.08484220008254065,1.5377814769744873,-0.6890644,0.8802777999174591,56,0.14999999
-0.7171717,0.9285648567953778,4.787718347826899,0.08399505873380524,1.5562598705291748,-0.6795001,0.8811249412661946,57,0.14999999
-0.7171717,0.9266175020634789,4.8262208457634195,0.08321070423730034,1.5718989372253418,-0.8569516,0.8819092957626995,58,0.14999999
-0.5555556,0.9289422506821041,4.8623985950813156,0.08241353550985281,1.5858592987060547,-0.7249335,0.882706464490147,59,0.14999999
-0.67676765,0.9272165705045193,4.9003020245767965,0.08167170040961327,1.6011857986450195,-0.47000313,0.8834482995903865,60,0.14999999
-0.7171717,0.9274204297595217,4.938001594817274,0.08095084581667664,1.620068073272705,-0.8181815,0.8841691541833232,61,0.14999999
-0.7171717,0.9287794989757703,4.974342095841504,0.08023132412647586,1.6418986320495605,-0.6934443,0.8848886758735239,62,0.14999999
-0.75757575,0.9279266068185683,5.011535489022935,0.07954818236544342,1.662782907485962,-0.62635165,0.8855718176345564,63,0.14999999
-0.7171717,0.9285327231471495,5.048122765875786,0.07887691821680916,1.6889808177947998,-0.7048352,0.8862430817831907,64,0.14999999
-0.5959596,0.9230305891958707,5.090212176679915,0.0783109565643064,1.7116525173187256,-0.9867003,0.8868090434356934,65,0.14999999
-0.53535354,0.9191945843167039,5.1361375923632115,0.07782026655095775,1.7295758724212646,-0.27679965,0.8872997334490421,66,0.14999999
-0.7171717,0.92776512747877,5.173492464884442,0.07721630544603644,1.7482349872589111,-0.77653795,0.8879036945539635,67,0.14999999
-0.7171717,0.9287293452771225,5.209883119607319,0.0766159282295194,1.774653673171997,-0.7192999,0.8885040717704804,68,0.14999999
-0.7171717,0.9248445791149333,5.250158540492386,0.07608925421003458,1.8023676872253418,-0.91341776,0.8890307457899652,69,0.14999999
-0.75757575,0.9247491278125456,5.29052941267984,0.075578991609712,1.8288395404815674,-0.9275117,0.8895410083902878,70,0.14999999
-0.75757575,0.9265641368766971,5.329085275803143,0.07505753909581891,1.8517029285430908,-0.8195468,0.890062460904181,71,0.14999999
-0.7171717,0.9252680858988693,5.3689371899042735,0.07456857208200379,1.8781321048736572,-0.91966116,0.890551427917996,72,0.14999999
-0.45454547,0.9283917749975683,5.405665414906705,0.07405021116310555,1.900933027267456,-0.57060283,0.8910697888368942,73,0.14999999
-0.4949495,0.9279737938119212,5.442811621094784,0.07355150839317276,1.928311824798584,-0.4660877,0.8915684916068269,74,0.14999999
-0.6969697,0.9226444750387914,5.485287146055993,0.07313716194741324,1.9574353694915771,-0.9939778,0.8919828380525865,75,0.14999999
-0.57575756,0.9276919437155122,5.52271520234048,0.07266730529395368,1.9878594875335693,-0.6076102,0.8924526947060462,76,0.14999999
-0.6969697,0.9242674238225843,5.563567778517896,0.07225412699373891,2.0156166553497314,-0.9349178,0.892865873006261,77,0.14999999
-0.47474748,0.9281210627434087,5.600566715774487,0.0718021373817242,2.0449423789978027,-0.6319604,0.8933178626182757,78,0.14999999
-0.67676765,0.9232331717825231,5.642453543991964,0.07142346258217676,2.0738606452941895,-0.40802544,0.8936965374178232,79,0.14999999
-0.45454547,0.9286795494787783,5.678893994513186,0.07098617493141482,2.103424549102783,-0.67739713,0.8941338250685851,80,0.14999999
-0.8181818,0.9281582192864419,5.7158557752267445,0.07056612068181166,2.133429765701294,-0.680532,0.8945538793181883,81,0.14999999
-0.43434343,0.9212804088177553,5.759695366408989,0.07024018739523158,2.165559768676758,-0.33936095,0.8948798126047683,82,0.14999999
-0.45454547,0.9279393400613403,5.796876026347649,0.06984187983551383,2.2036681175231934,-0.42116523,0.895278120164486,83,0.14999999
-0.6363636,0.9299251315490009,5.8320708947986475,0.06942941541426961,2.2296195030212402,-0.6785882,0.8956905845857303,84,0.14999999
-0.7373737,0.9295034773288678,5.86768741746978,0.06903161667611506,2.2583768367767334,-0.5250974,0.8960883833238847,85,0.14999999
-0.7373737,0.9303378236845385,5.902469593785241,0.06863336736959583,2.282892942428589,-0.5736189,0.8964866326304041,86,0.14999999
-0.7373737,0.9284826102705892,5.939106983514652,0.06826559751166267,2.3084874153137207,-0.74249446,0.8968544024883373,87,0.14999999
-0.7373737,0.9259647904577243,5.978262193056928,0.06793479764837418,2.3362021446228027,-0.8775786,0.8971852023516257,88,0.14999999
-0.41414142,0.9258733967256281,6.0175087963313,0.06761245838574494,2.365901231765747,-0.3749769,0.897507541614255,89,0.14999999
-0.5151515,0.9253861821926256,6.057242614138675,0.06730269571265193,2.3895492553710938,-0.45573714,0.8978173042873481,90,0.14999999
-0.4949495,0.9263756286238426,6.095986985514832,0.06698886797269046,2.418349027633667,-0.42054424,0.8981311320273095,91,0.14999999
-0.43434343,0.9256117430357887,6.135495242479044,0.06669016567912003,2.4494407176971436,-0.4088998,0.89842983432088,92,0.14999999
-0.7373737,0.9282610134781132,6.172354229000931,0.06636940031183797,2.480393409729004,-0.7055059,0.898750599688162,93,0.14999999
-0.7373737,0.9289954640712047,6.208478764929726,0.06604764643542262,2.5151970386505127,-0.70598865,0.8990723535645774,94,0.14999999
-0.7373737,0.9294532541827134,6.244145510747012,0.0657278474815475,2.542649269104004,-0.6222667,0.8993921525184525,95,0.14999999
-0.7373737,0.9277955371188626,6.28146997362815,0.0654319788919599,2.570927381515503,-0.7975809,0.8996880211080401,96,0.14999999
-0.5151515,0.9235081910556417,6.323081782572508,0.06518641012961349,2.5988845825195312,-0.41517293,0.8999335898703866,97,0.14999999
-0.75757575,0.9279949143375259,6.360206868234982,0.06490007008403043,2.6274521350860596,-0.6249864,0.9002199299159698,98,0.14999999
-0.6969697,0.9279142703806116,6.3974125978543706,0.06462032927125627,2.6547341346740723,-0.5807126,0.9004996707287439,99,0.14999999
-0.67676765,0.9281284556733426,6.434404142181028,0.06434404142181027,2.6795568466186523,-0.69089603,0.9007759585781899,100,0.14999999
-0.7373737,0.9258615270453747,6.473662615135653,0.06409566945678864,2.709200620651245,-0.85982627,0.9010243305432115,101,0.14999999
-0.65656567,0.9291911375779464,6.509591477557707,0.06381952428978144,2.745058536529541,-0.57434225,0.9013004757102187,102,0.14999999
-0.75757575,0.9251435723277094,6.549567905229997,0.06358803791485435,2.778169870376587,-0.8872784,0.9015319620851459,103,0.14999999
-0.75757575,0.9191823414216286,6.595505563808369,0.06341832272892663,2.8137149810791016,-1.076461,0.9017016772710735,104,0.14999999
-0.7171717,0.928159679788102,6.632465884020267,0.06316634175257396,2.837110996246338,-0.57128143,0.9019536582474261,105,0.14999999
-0.7171717,0.9281084399493373,6.669477444070929,0.06291959852897103,2.8667149543762207,-0.591666,0.9022004014710291,106,0.14999999
-0.7171717,0.9289011097014378,6.705696334369491,0.06267005919971487,2.9001927375793457,-0.7212989,0.9024499408002853,107,0.14999999
-0.7171717,0.928530665785636,6.742285668583855,0.06242857100540606,2.9263644218444824,-0.76484275,0.9026914289945941,108,0.14999999
-0.67676765,0.92350516601236,6.783900502571495,0.06223761928964674,2.95938777923584,-0.96449006,0.9028823807103534,109,0.14999999
-0.75757575,0.9269274829527666,6.822093019618728,0.062019027451079345,2.9866600036621094,-0.82978684,0.9031009725489207,110,0.14999999
-0.37373737,0.9231852601324478,6.86402775948628,0.06183808792329982,3.0152206420898438,-0.3558055,0.9032819120767003,111,0.14999999
-0.4949495,0.9225298194609682,6.906617940025312,0.06166623160736885,3.0466597080230713,-0.3608173,0.9034537683926311,112,0.14999999
-0.41414142,0.9269479065213679,6.944790033503944,0.061458318880565875,3.076843023300171,-0.37830156,0.9036616811194341,113,0.14999999
-0.53535354,0.9263881079991662,6.983521925504777,0.06125896425881384,3.1059558391571045,-0.508327,0.903861035741186,114,0.14999999
-0.33333334,0.9276278431479101,7.021014082356867,0.06105229636832058,3.1384050846099854,-0.51685935,0.9040677036316793,115,0.14999999
-0.47474748,0.9283652028123253,7.0577688795445415,0.06084283516848742,3.1682212352752686,-0.62300813,0.9042771648315125,116,0.14999999
-0.47474748,0.9297237382459336,7.093165141298607,0.06062534308802229,3.2040793895721436,-0.57437295,0.9044946569119777,117,0.14999999
-0.7777778,0.9280267900554109,7.130258351243197,0.06042591823087455,3.233827590942383,-0.8168834,0.9046940817691255,118,0.14999999
-0.75757575,0.9277299018017234,7.167648449441473,0.060232339911272886,3.26527738571167,-0.78348666,0.9048876600887272,119,0.14999999
-0.61616164,0.9280199240960225,7.204748525345451,0.06003957104454542,3.294121742248535,-0.7180468,0.9050804289554546,120,0.14999999
-0.47474748,0.9230547095017291,7.246813815843722,0.059891023271435716,3.3224356174468994,-0.3527671,0.9052289767285643,121,0.14999999
-0.41414142,0.9296722430186759,7.282261572825046,0.05969066862971349,3.3654592037200928,-0.48972845,0.9054293313702865,122,0.14999999
-0.35353535,0.9266518353924059,7.32072973743264,0.05951812794660683,3.3970725536346436,-0.5045039,0.9056018720533932,123,0.14999999
-0.7373737,0.927050243888375,7.358799493544265,0.05934515720600214,3.425879716873169,-0.80685765,0.9057748427939979,124,0.14999999
-0.83838385,0.9287884065616674,7.395131086982598,0.059161048695860786,3.459183692932129,-0.6560002,0.9059589513041392,125,0.14999999
-0.7171717,0.9273348826531491,7.432916204329449,0.05899139844705912,3.4981775283813477,-0.5935848,0.906128601552941,126,0.14999999
-0.83838385,0.9261370030109296,7.47189920131852,0.05883385197888598,3.535571336746216,-0.87044317,0.9062861480211141,127,0.14999999
-0.65656567,0.9279867296136145,7.509032471704905,0.05866431618519457,3.562589406967163,-0.72570854,0.9064556838148055,128,0.14999999
-0.6969697,0.9279353190164127,7.5462171526884925,0.058497807385182114,3.5968220233917236,-0.45224875,0.9066221926148179,129,0.14999999
-0.53535354,0.9281970425949628,7.583140110093529,0.05833184700071946,3.633976697921753,-0.7071572,0.9067881529992805,130,0.14999999
-0.7373737,0.9279193470553438,7.620340763038185,0.05817054017586401,3.6606783866882324,-0.720636,0.906949459824136,131,0.14999999
-0.7373737,0.9291403167129698,7.656320446325215,0.05800242762367587,3.694514274597168,-0.60297114,0.9071175723763242,132,0.14999999
-0.41414142,0.9186506579952748,7.70278978832994,0.05791571269421007,3.722209930419922,-0.30710757,0.90720428730579,133,0.14999999
-0.57575756,0.9283568618314365,7.7395529264985035,0.05775785766043659,3.7577626705169678,-0.5118084,0.9073621423395635,134,0.14999999
-0.7777778,0.9264116427243061,7.778261283774198,0.05761675025017924,3.787954092025757,-0.8534374,0.9075032497498208,135,0.14999999
-0.8181818,0.9252345274928686,7.818146756281329,0.05748637320795095,3.82436203956604,-0.8798111,0.9076336267920491,136,0.14999999
-0.5959596,0.9266809351234443,7.856585821157885,0.05734734176027653,3.8557071685791016,-0.84516555,0.9077726582397234,137,0.14999999
-0.67676765,0.9261836492633738,7.895522171894511,0.05721392878184428,3.8888304233551025,-0.5562856,0.9079060712181557,138,0.14999999
-0.83838385,0.9271968390249872,7.933445332869524,0.05707514627963686,3.926424741744995,-0.8104852,0.9080448537203631,139,0.14999999
-0.8181818,0.9249207085275895,7.973644624341935,0.05695460445958525,3.9558868408203125,-0.92113954,0.9081653955404148,140,0.14999999
-0.53535354,0.9287580756361993,8.010006548705736,0.0568085570830194,3.9885659217834473,-0.48335692,0.9083114429169807,141,0.14999999
-0.45454547,0.9290457807795535,8.046080767926183,0.056662540619198475,4.021857500076294,-0.47183174,0.9084574593808016,142,0.14999999
-0.67676765,0.929051372862928,8.082149395063254,0.05651852723820457,4.0490052700042725,-0.71998036,0.9086014727617954,143,0.14999999
-0.6363636,0.9291640224824276,8.118105372580827,0.056375731754033515,4.072728633880615,-0.6507091,0.9087442682459665,144,0.14999999
-0.75757575,0.9271516271236296,8.156073745457197,0.056248784451428946,4.102193117141724,-0.8057792,0.9088712155485711,145,0.14999999
-0.35353535,0.9168572675808688,8.204336477876328,0.05619408546490636,4.134979724884033,-0.22263876,0.9089259145350937,146,0.14999999
-0.6363636,0.9260870789167176,8.243369398959612,0.05607734285006538,4.165746212005615,-0.8683736,0.9090426571499346,147,0.14999999
-0.4949495,0.9285437372221619,8.27994566173745,0.05594557879552331,4.193908214569092,-0.65556216,0.9091744212044767,148,0.14999999
-0.6969697,0.9208169760215833,8.324248685715867,0.05586744084373065,4.218740224838257,-1.0442333,0.9092525591562692,149,0.14999999
-0.7777778,0.9270556402801522,8.362313045435714,0.055748753636238095,4.249598503112793,-0.81832314,0.9093712463637618,150,0.14999999
-0.7979798,0.9287607554979636,8.39867228993775,0.05562034629097847,4.284055709838867,-0.72349346,0.9094996537090213,151,0.14999999
-0.7171717,0.9272301380472772,8.436562151890472,0.05550369836770047,4.319626331329346,-0.8322522,0.9096163016322992,152,0.14999999
-0.33333334,0.9166446758970583,8.485037475993414,0.0554577612810027,4.349940538406372,-0.2690808,0.909662238718997,153,0.14999999
-0.7979798,0.923231717031705,8.526925758961708,0.05536964778546564,4.380051374435425,-0.98210335,0.9097503522145342,154,0.14999999
-0.7373737,0.9265063397016728,8.565539419260036,0.05526154464038733,4.410982131958008,-0.8721821,0.9098584553596124,155,0.14999999
-0.67676765,0.9256490731145095,8.605010346145527,0.05516032273170209,4.448263883590698,-0.9002659,0.9099596772682975,156,0.14999999
-0.57575756,0.9281542762332561,8.641976069912271,0.055044433566320196,4.479410171508789,-0.52671427,0.9100755664336794,157,0.14999999
-0.6969697,0.9281684726483083,8.678927597263963,0.05492992150167065,4.514400243759155,-0.45839903,0.9101900784983289,158,0.14999999
-0.37373737,0.9228989492197011,8.721148648044261,0.05484999149713372,4.545112609863281,-0.3228593,0.9102700085028659,159,0.14999999
-0.5959596,0.928664203287605,8.757604444756657,0.054735027779729106,4.574398517608643,-0.6505337,0.9103849722202705,160,0.14999999
-0.7373737,0.9287281106269974,8.793996334129659,0.05462109524304136,4.608526945114136,-0.6985764,0.9104989047569582,161,0.14999999
-0.7373737,0.9265995278556636,8.832516806273995,0.054521708680703676,4.639658212661743,-0.8404573,0.9105982913192959,162,0.14999999
-0.47474748,0.9299461880446139,8.867690618229382,0.05440300992778762,4.673846244812012,-0.54693377,0.9107169900722121,163,0.14999999
-0.7373737,0.9291881996352425,8.90362241859414,0.054290380601183776,4.7041332721710205,-0.72138053,0.9108296193988159,164,0.14999999
-0.3939394,0.8999288027859028,8.968813615808237,0.05435644615641356,4.740657091140747,-0.16657355,0.9107635538435861,165,0.14999999
-0.6969697,0.9293495520054538,9.004584063802783,0.05424448231206496,4.782169342041016,-0.71749014,0.9108755176879346,166,0.14999999
-0.5959596,0.9278361161726474,9.041867947630136,0.054142921842096625,4.821873188018799,-0.5057499,0.910977078157903,167,0.14999999
-0.47474748,0.9179543358433899,9.089033611786746,0.05410139054634968,4.861148357391357,-0.2991939,0.9110186094536498,168,0.14999999
-0.7171717,0.9280705686437202,9.126083043143026,0.05400049137954453,4.900123834609985,-0.5827273,0.911119508620455,169,0.14999999
-0.4949495,0.9295391951800545,9.161663847962972,0.053892140282135126,4.9385340213775635,-0.4721574,0.9112278597178644,170,0.14999999
-0.7777778,0.9190572614518812,9.207726586511091,0.05384635430708241,4.967245817184448,-1.0839646,0.911273645692917,171,0.14999999
-0.75757575,0.9277527795201884,9.245093806990903,0.05375054538948199,4.997318983078003,-0.46230447,0.9113694546105174,172,0.14999999
-0.8181818,0.9286998980701188,9.281513908920784,0.053650369415727074,5.0258989334106445,-0.600024,0.9114696305842723,173,0.14999999
-0.7373737,0.9276834558344675,9.318950453086316,0.053557186511990325,5.0558083057403564,-0.79590255,0.9115628134880089,174,0.14999999
-0.97979796,0.9162405905517867,9.36782986253453,0.05353045635734017,5.092671155929565,-1.1419774,0.9115895436426591,175,0.14999999
-0.57575756,0.9302969942581955,9.402652868276334,0.05342416402429735,5.126560688018799,-0.54492074,0.9116958359757018,176,0.14999999
-0.3131313,0.9002990350160874,9.467473833260247,0.05348855273028388,5.15868616104126,-0.15951169,0.9116314472697152,177,0.14999999
-0.7171717,0.9279470691879736,9.504646764072273,0.0533968919329903,5.201896905899048,-0.45115247,0.9117231080670088,178,0.14999999
-0.5151515,0.9256520463575726,9.5441147177147,0.05331907663527766,5.230857849121094,-0.40343946,0.9118009233647216,179,0.14999999
-0.57575756,0.9287557542906235,9.580478963424078,0.053224883130133765,5.270542144775391,-0.5328,0.9118951168698655,180,0.14999999
-0.83838385,0.9294623902676766,9.616136573156401,0.05312782637102984,5.304123163223267,-0.65977776,0.9119921736289693,181,0.14999999
-0.7373737,0.9255194476050985,9.655737125551303,0.053053500689842326,5.34092378616333,-0.8672775,0.9120664993101569,182,0.14999999
-0.7373737,0.9293713364738837,9.691485789077419,0.05295893873812797,5.380613088607788,-0.53471136,0.9121610612618712,183,0.14999999
-0.7373737,0.9280965746806714,9.728509214396746,0.05287233268693884,5.423292636871338,-0.76678026,0.9122476673130603,184,0.14999999
-0.75757575,0.9253926594970379,9.768236554899708,0.05280127867513356,5.4619035720825195,-0.91034716,0.9123187213248657,185,0.14999999
-0.47474748,0.9275997075218592,9.805756847377848,0.05271912283536478,5.499269962310791,-0.8087225,0.9124008771646345,186,0.14999999
-0.57575756,0.9287567546662033,9.842120092711646,0.0526316582497949,5.543045282363892,-0.6792593,0.9124883417502044,187,0.14999999
-0.8787879,0.9173208516204866,9.889919241091158,0.05260595341005935,5.575457334518433,-1.1246904,0.9125140465899398,188,0.14999999
-0.61616164,0.9286930413277836,9.926346199763374,0.05252035026329828,5.606832027435303,-0.5956359,0.9125996497367009,189,0.14999999
-0.8989899,0.9252333817114131,9.966232818051962,0.05245385693711559,5.6462461948394775,-0.8778141,0.9126661430628837,190,0.14999999
-0.7373737,0.9275501120305009,10.00380270602146,0.05237593039801812,5.685773849487305,-0.7700828,0.9127440696019812,191,0.14999999
-0.85858583,0.9169042650988379,10.052018440922623,0.052354262713138665,5.7222254276275635,-1.1357126,0.9127657372868607,192,0.14999999
-0.7373737,0.9288084088218694,10.088330032100753,0.0522711400626982,5.756823539733887,-0.68085134,0.9128488599373012,193,0.14999999
-0.7373737,0.9268816445227863,10.126568387577967,0.052198806121535914,5.7937846183776855,-0.8374808,0.9129211938784635,194,0.14999999
-0.7373737,0.9271297368861388,10.164558650691829,0.05212594179841964,5.832956075668335,-0.82385314,0.9129940582015799,195,0.14999999
-0.53535354,0.9291857946129405,10.200492856078888,0.052043330898361675,5.880566120147705,-0.60498226,0.9130766691016378,196,0.14999999
-0.7979798,0.9134670169119349,10.252145839166953,0.052041349437395704,5.9196882247924805,-1.1937945,0.9130786505626038,197,0.14999999
-0.3939394,0.9128242809019578,10.304441558264996,0.05204263413265149,5.962327241897583,-0.22114293,0.913077365867348,198,0.14999999
-0.6969697,0.9280722946808997,10.341489263584096,0.05196728273157837,6.006241798400879,-0.7225575,0.9131527172684212,199,0.14999999
-0.4949495,0.9286800980421445,10.377929165541952,0.05188964582770976,6.054109334945679,-0.5738154,0.9132303541722898,200,0.14999999
-1.0,0.9255444289374377,10.417504736604513,0.051828381774151805,6.090471506118774,-0.90682775,0.9132916182258477,201,0.14999999
-0.8989899,0.9131373788370449,10.469487357767468,0.05182914533548252,6.137491464614868,-1.1939569,0.913290854664517,202,0.14999999
-0.6969697,0.9284444950464739,10.506162862720995,0.051754496860694554,6.165008306503296,-0.63238704,0.913365503139305,203,0.14999999
-0.65656567,0.9220902705457463,10.549192592175249,0.051711728393015924,6.214910507202148,-1.0083127,0.9134082716069836,204,0.14999999
-0.7373737,0.9290887827132901,10.585223809461958,0.05163523809493638,6.238915920257568,-0.57614744,0.913484761905063,205,0.14999999
-0.7373737,0.9267404500411476,10.62360335942081,0.05157089009427578,6.287323951721191,-0.8101647,0.9135491099057236,206,0.14999999
-0.7373737,0.9308225047156955,10.657900854705115,0.05148744374253679,6.336927652359009,-0.61277246,0.9136325562574626,207,0.14999999
-0.7777778,0.9253904884582838,10.697630366246832,0.05143091522234054,6.368939638137817,-0.91215634,0.9136890847776589,208,0.14999999
-0.5151515,0.9204001375927571,10.742350228654075,0.05139880492178983,6.423786401748657,-0.30060056,0.9137211950782096,209,0.14999999
-0.43434343,0.9281833746693819,10.779286853984694,0.05132993739992711,6.48004674911499,-0.4255512,0.9137900626000722,210,0.14999999
-0.53535354,0.9298478624834055,10.814558991501288,0.0512538340829445,6.566163778305054,-0.55519503,0.9138661659170548,211,0.14999999
