LQGsigma_higher,Regret,LQGmu1_higher,ReturnMean,Iteration,ReturnLastEpisode,LQGmu1_actor,Regret/t,TimeElapsed
0.14999999,5.061242427412172,-0.45454547,0.8834870576223842,62,0.9142180729464536,-0.36253434,0.08163294237761569,1.32155442237854
0.14999999,5.1120303139207515,-0.5555556,0.8839766616837974,63,0.9143321134914205,-0.3075396,0.0811433383162024,1.3498306274414062
0.14999999,5.159941453327491,-0.9191919,0.8844959147917578,64,0.9172088605932609,-0.80748886,0.08062408520824205,1.377598762512207
0.14999999,5.206655795075937,-0.53535354,0.8850176031526777,65,0.9184056582515537,-0.6201257,0.08010239684732211,1.3957099914550781
0.14999999,5.258837149475559,-0.45454547,0.8854406492503701,66,0.9129386456003786,-0.37069276,0.07967935074962967,1.425205945968628
0.14999999,5.313634436367758,-0.8787879,0.8858120233377945,67,0.9103227131078008,-1.0025306,0.07930797666220535,1.4449832439422607
0.14999999,5.364263489323753,-0.7777778,0.886233772215827,68,0.9144909470440048,-0.8957588,0.07888622778417284,1.4659581184387207
0.14999999,5.411744861836606,-0.5959596,0.8866889150458461,69,0.9176386274871472,-0.4566595,0.07843108495415371,1.4882116317749023
0.14999999,5.459630231170664,-0.61616164,0.8871252824118475,70,0.917234630665942,-0.46926492,0.07799471758815234,1.5166325569152832
0.14999999,5.508247816677192,-0.5959596,0.8875390448355324,71,0.9165024144934711,-0.48591292,0.0775809551644675,1.545375108718872
0.14999999,5.553528534406764,-0.75757575,0.8879876592443504,72,0.919839282270428,-0.49215475,0.07713234075564951,1.5749211311340332
0.14999999,5.6008754044155795,-0.6363636,0.8883956793915673,73,0.917773129991185,-0.796612,0.0767243206084326,1.6041550636291504
0.14999999,5.650104774898198,-0.75757575,0.8887672327716458,74,0.9158906295173818,-0.8534617,0.07635276722835402,1.6312565803527832
0.14999999,5.695055409530954,-0.57575756,0.8891859278729205,75,0.9201693653672435,-0.61252755,0.07593407212707938,1.6501379013061523
0.14999999,5.742711869772546,-0.5959596,0.8895580017135188,76,0.917463539758408,-0.81455183,0.07556199828648087,1.6735479831695557
0.14999999,5.791092573087179,-0.45454547,0.8899110055443221,77,0.9167392966853672,-0.44233236,0.07520899445567765,1.694573163986206
0.14999999,5.836929695730745,-0.5555556,0.8902875680034518,78,0.9192828773564351,-0.46834368,0.074832431996548,1.709378957748413
0.14999999,5.890499815479685,-0.7373737,0.8905567111964594,79,0.9115498802510601,-0.9785529,0.07456328880354031,1.7223169803619385
0.14999999,5.934940257854754,-0.5555556,0.8909332467768154,80,0.9206795576249313,-0.5495619,0.07418675322318442,1.7545444965362549
0.14999999,5.988833364302508,-0.8787879,0.8911837856258947,81,0.9112268935522462,-0.99005574,0.07393621437410504,1.7897977828979492
0.14999999,6.035073014131105,-0.61616164,0.891521548608157,82,0.9188803501714031,-0.63744694,0.07359845139184275,1.8218193054199219
0.14999999,6.089623862875967,-0.57575756,0.8917510377966749,83,0.910569151255138,-0.343085,0.0733689622033249,1.8559484481811523
0.14999999,6.1478532472269665,-0.8787879,0.8919312708663454,84,0.906890615649,-1.2063062,0.07318872913365436,1.8913650512695312
0.14999999,6.193586696468284,-0.5959596,0.8922542741591964,85,0.9193865507586829,-0.48975623,0.07286572584080334,1.922804355621338
0.14999999,6.239835113217745,-0.5959596,0.8925637777532818,86,0.9188715832505389,-0.59797585,0.07255622224671797,1.947998285293579
0.14999999,6.28951170292785,-0.5959596,0.8928267620353119,87,0.9154434102898945,-0.8690902,0.07229323796468794,1.9744794368743896
0.14999999,6.335538539483014,-0.5959596,0.8931252438695111,88,0.9190931634448355,-0.6889556,0.0719947561304888,1.9995169639587402
0.14999999,6.381895066784544,-0.65656567,0.8934133138563534,89,0.9187634726984706,-0.76347643,0.07170668614364656,2.0245304107666016
0.14999999,6.429110937074234,-0.65656567,0.8936854340325084,90,0.9179041297103102,-0.7895491,0.07143456596749148,2.0514111518859863
0.14999999,6.475416310373828,-0.6969697,0.8939615790068809,91,0.9188146267004055,-0.71288556,0.07115842099311899,2.0827529430389404
0.14999999,6.522370841722128,-0.57575756,0.8942246647638897,92,0.9181654686516998,-0.5426027,0.0708953352361101,2.1168649196624756
0.14999999,6.580073328461617,-1.0,0.894366523349875,93,0.9074175132605112,-1.2220674,0.07075347665012491,2.144110918045044
0.14999999,6.625867338777858,-0.61616164,0.8946320495874694,94,0.9193259896837587,-0.6841621,0.0704879504125304,2.1771225929260254
0.14999999,6.674021512524817,-0.6969697,0.8948671419734228,95,0.9169658262530404,-0.814556,0.07025285802657702,2.2068941593170166
0.14999999,6.720421040458541,-0.7373737,0.8951156141618899,96,0.9187204720662756,-0.56925565,0.0700043858381098,2.2329537868499756
0.14999999,6.771158976587543,-0.7777778,0.8953142373547673,97,0.914382063870998,-0.8917629,0.0698057626452324,2.2660768032073975
0.14999999,6.816946101027465,-0.65656567,0.8955593254997194,98,0.9193328755600778,-0.6969206,0.06956067450028025,2.293757200241089
0.14999999,6.8633033119614435,-0.6969697,0.8957937039195811,99,0.9187627890660215,-0.6366682,0.06932629608041863,2.3190090656280518
0.14999999,6.922707274526264,-0.41414142,0.8958929272547371,100,0.9057160374351791,-0.26668856,0.06922707274526264,2.3447744846343994
0.14999999,6.9683886850135925,-0.57575756,0.8961260526236275,101,0.9194385895126717,-0.67124474,0.0689939473763722,2.373939037322998
0.14999999,7.018615877605777,-0.85858583,0.8963100404156293,102,0.9148928074078155,-0.34276074,0.06880995958437036,2.4071261882781982
0.14999999,7.068750162565298,-0.5555556,0.8964913576449967,103,0.9149857150404791,-0.4112919,0.06862864235500289,2.429936408996582
0.14999999,7.115048957198953,-0.85858583,0.8967060677192404,104,0.9188212053663445,-0.7034149,0.06841393228075916,2.467329978942871
0.14999999,7.160915439889342,-0.9191919,0.8969208053343868,105,0.9192535173096107,-0.7235075,0.06819919466561278,2.496367931365967
0.14999999,7.206837757115717,-0.65656567,0.8971309645555118,106,0.9191976827736249,-0.7184211,0.0679890354444879,2.5274298191070557
0.14999999,7.254841598264971,-0.6969697,0.8973177420722896,107,0.917116158850746,-0.8034987,0.06780225792771001,2.556607723236084
0.14999999,7.305426144986174,-0.8181818,0.8974771653242017,108,0.9145354532787972,-0.89630824,0.0676428346757979,2.589411973953247
0.14999999,7.360120370186429,-0.7171717,0.8975959599065463,109,0.9104257747997446,-1.0077372,0.06752404009345347,2.62035870552063
0.14999999,7.410745428256853,-0.53535354,0.8977495870158465,110,0.9144949419295764,-0.40186682,0.06737041298415321,2.643472909927368
0.14999999,7.461561346960699,-0.93939394,0.8978987266039573,111,0.9143040812961537,-0.9194288,0.06722127339604234,2.6702165603637695
0.14999999,7.512064898708985,-0.57575756,0.8980479919758123,112,0.9146164482517134,-0.87516886,0.06707200802418736,2.6932499408721924
0.14999999,7.569441190502645,-0.9191919,0.8981337947743125,113,0.90774370820634,-1.0527164,0.06698620522568713,2.724583387374878
0.14999999,7.6206272931968275,-0.3939394,0.8982723921649398,114,0.9139338973058174,-0.38800108,0.06684760783505989,2.7574453353881836
0.14999999,7.676536095268634,-0.97979796,0.898367512215055,115,0.9092111979281927,-1.0224795,0.06675248778494465,2.789233684539795
0.14999999,7.722033926014873,-0.61616164,0.8985507420171127,116,0.9196221692537607,-0.5871336,0.06656925798288683,2.8194265365600586
0.14999999,7.768228465547683,-0.61616164,0.8987248849098485,117,0.9189254604671909,-0.45193118,0.06639511509015114,2.838630437850952
0.14999999,7.826768391359481,-1.0,0.8987914543105124,118,0.9065800741882016,-1.4454669,0.06632854568948712,2.872710943222046
0.14999999,7.87901121486926,-0.85858583,0.8989098217237874,119,0.9128771764902208,-0.95504713,0.06621017827621227,2.9076414108276367
0.14999999,7.9261687348430625,-0.61616164,0.8990685938763076,120,0.9179624800261978,-0.5454581,0.06605140612369219,2.930785655975342
0.14999999,7.977886184398059,-0.959596,0.8991870563272885,121,0.913402550445003,-0.9370452,0.06593294367271123,2.9508790969848633
0.14999999,8.02393155598973,-0.7373737,0.8993500692131986,122,0.9190746284083291,-0.7402943,0.06576993078680106,2.982529878616333
0.14999999,8.070147749538119,-0.4949495,0.8995090426866816,123,0.9189038064516103,-0.5000435,0.06561095731331804,3.019008159637451
0.14999999,8.115153700254867,-0.5555556,0.8996752120947185,124,0.9201140492832516,-0.6090679,0.06544478790528119,3.060749053955078
0.14999999,8.168913387368969,-0.93939394,0.899768692901048,125,0.9113603128858978,-0.9884931,0.06535130709895175,3.1026530265808105
0.14999999,8.22798792177672,-1.0,0.8998185085573273,126,0.9060454655922492,-1.267546,0.06530149144267237,3.129481792449951
0.14999999,8.273796880663337,-0.45454547,0.8999719930656428,127,0.9193110411133828,-0.482932,0.06514800693435699,3.160708427429199
0.14999999,8.324409699939258,-0.9191919,0.9000855492192242,128,0.9145071807240794,-0.90850925,0.06503445078077545,3.1822385787963867
0.14999999,8.370034063334707,-0.61616164,0.900236015012909,129,0.9194956366045514,-0.72091764,0.06488398498709075,3.206228017807007
0.14999999,8.418216676492174,-0.7777778,0.900364487103906,130,0.9169373868425329,-0.82597154,0.06475551289609364,3.2309720516204834
0.14999999,8.464377711997665,-0.8787879,0.9005064296794069,131,0.9189589644945084,-0.5811719,0.06461357032059287,3.252112865447998
0.14999999,8.508827580741508,-0.67676765,0.9006591849943822,132,0.920670131256157,-0.5742991,0.06446081500561748,3.276430606842041
0.14999999,8.558756740068148,-0.4949495,0.9007684455633971,133,0.9151908406733603,-0.34416127,0.06435155443660262,3.302394390106201
0.14999999,8.606949385339295,-0.7979798,0.9008890344377662,134,0.9169273547288525,-0.7891156,0.06423096556223354,3.3269741535186768
0.14999999,8.653665273865991,-0.57575756,0.9010187757491406,135,0.9184041114733038,-0.47991177,0.06410122425085919,3.3548085689544678
0.14999999,8.700157680143667,-0.43434343,0.9011482523518846,136,0.9186275937223254,-0.5451518,0.0639717476481152,3.3803672790527344
0.14999999,8.752258545610326,-0.43434343,0.9012349011269317,137,0.9130191345333406,-0.36152422,0.06388509887306808,3.4019081592559814
0.14999999,8.810473425935559,-0.45454547,0.9012759896671334,138,0.9069051196747672,-0.2675355,0.06384401033286637,3.42781662940979
0.14999999,8.862853681011883,-0.5555556,0.9013584627265329,139,0.9127397449236766,-0.37197673,0.06376153727346678,3.4506161212921143
0.14999999,8.90987876861178,-0.7777778,0.9014780087956299,140,0.9180949124001034,-0.71483177,0.06364199120436985,3.472317695617676
0.14999999,8.957825486336437,-0.75757575,0.9015893227919398,141,0.9171732822753419,-0.8047285,0.06353067720805984,3.4953300952911377
0.14999999,9.0030977074633,-0.45454547,0.901717903468568,142,0.9198477788731368,-0.57716376,0.0634020965314317,3.52142333984375
0.14999999,9.049628861566262,-0.5555556,0.9018358820869489,143,0.9185888458970387,-0.6765755,0.06328411791305079,3.5469048023223877
0.14999999,9.106880354111997,-0.6969697,0.9018777753186663,144,0.9078685074542647,-1.051152,0.06324222468133331,3.568574905395508
0.14999999,9.15624030573319,-0.75757575,0.9019735151328742,145,0.9157600483788073,-0.45476577,0.06314648486712544,3.5937092304229736
0.14999999,9.203267283464086,-0.57575756,0.9020839227159989,146,0.9180930222691039,-0.40365306,0.0630360772840006,3.623260498046875
0.14999999,9.248495925504548,-0.6969697,0.902205061731261,147,0.9198913579595381,-0.7088916,0.06291493826873842,3.6518332958221436
0.14999999,9.294152317845619,-0.5959596,0.9023216735280697,148,0.9194636076589286,-0.61362946,0.06279832647192986,3.6784706115722656
0.14999999,9.341263469796823,-0.6363636,0.9024269565785444,149,0.9180088480487947,-0.49629587,0.0626930434214552,3.7013165950775146
0.14999999,9.389696622277423,-0.5555556,0.9025220225181502,150,0.9166868475194003,-0.461403,0.06259797748184949,3.724787712097168
0.14999999,9.436814962463064,-0.7171717,0.9026245366724297,151,0.9180016598143584,-0.7323541,0.06249546332756996,3.7481653690338135
0.14999999,9.484581631757768,-0.75757575,0.9027214366331722,152,0.9173533307052949,-0.8276923,0.06239856336682742,3.7830393314361572
0.14999999,9.537738730568366,-0.4949495,0.9027818383622979,153,0.9119629011894026,-0.39857057,0.062338161637701735,3.813211441040039
0.14999999,9.590350912690923,-0.97979796,0.9028449940734352,154,0.9125078178774426,-0.9500559,0.06227500592656443,3.837482213973999
0.14999999,9.637351711814057,-0.6363636,0.9029435373431348,155,0.9181192008768652,-0.7626046,0.062176462656864884,3.871584892272949
0.14999999,9.690143542918385,-0.7171717,0.9030036952377023,156,0.9123281688956725,-0.96737045,0.06211630476229734,3.9144930839538574
0.14999999,9.736818253455024,-0.61616164,0.9031020493410504,157,0.9184452894633607,-0.52584434,0.062017950658949196,3.9415924549102783
0.14999999,9.78157160710693,-0.61616164,0.903211318942361,158,0.9203666463480943,-0.6517988,0.0619086810576388,3.971418857574463
0.14999999,9.82893519253181,-0.61616164,0.9033027975312461,159,0.9177564145751194,-0.7710257,0.061817202468753524,3.993511915206909
0.14999999,9.874563805871128,-0.61616164,0.9034039762133051,160,0.9194913866606825,-0.55408555,0.06171602378669455,4.017375469207764
0.14999999,9.920604382692714,-0.61616164,0.9035013392379331,161,0.919079423178414,-0.6819058,0.06161866076206655,4.0389885902404785
0.14999999,9.967806700511275,-0.75757575,0.9035903290091893,162,0.9179176821814381,-0.5005898,0.06152967099081034,4.060992479324341
0.14999999,10.026647316941949,-0.41414142,0.9036068262764293,163,0.9062793835693268,-0.2476098,0.061513173723570236,4.084557056427002
0.14999999,10.073030767441125,-0.8989899,0.9036990806863342,164,0.9187365495008245,-0.7078358,0.0614209193136654,4.108384609222412
0.14999999,10.120960508053388,-0.45454547,0.9037808454057366,165,0.917190259387737,-0.4930057,0.06133915459426296,4.129589557647705
0.14999999,10.177803277924351,-0.97979796,0.9038079320606963,166,0.9082772301290377,-1.0446796,0.06131206793930332,4.152299404144287
0.14999999,10.225067473657539,-0.6969697,0.9038920510559425,167,0.9178558042668125,-0.49953955,0.06122794894405712,4.1836981773376465
0.14999999,10.270402315709253,-0.61616164,0.9039866528826828,168,0.9197851579482863,-0.65987426,0.06113334711731698,4.217593193054199
0.14999999,10.387584574090065,-0.3131313,0.9036550025201768,169,0.8479377416191892,-0.09641187,0.06146499747982287,4.258773326873779
0.14999999,10.433821978808,-0.67676765,0.9037445765952468,170,0.918882595282065,-0.5478791,0.06137542340475294,4.303118705749512
0.14999999,10.479162790600402,-0.5555556,0.9038383462537986,171,0.9197791882075977,-0.6661273,0.06128165374620118,4.338164806365967
0.14999999,10.525853493640577,-0.5555556,0.9039231773625546,172,0.9184292969598242,-0.48499623,0.06119682263744521,4.36678409576416
0.14999999,10.573743584487424,-0.6363636,0.9040000948873557,173,0.9172299091531526,-0.74456775,0.06111990511264407,4.399800062179565
0.14999999,10.627236860096993,-1.0,0.9040439260913963,174,0.9116267243904316,-0.96479505,0.06107607390860341,4.437887668609619
0.14999999,10.674141616469297,-0.4949495,0.9041249050487465,175,0.9182152436276958,-0.57420206,0.06099509495125313,4.481982707977295
0.14999999,10.727223962393737,-0.53535354,0.9041698638500353,176,0.9120376540755616,-0.30860183,0.06095013614996441,4.5303614139556885
0.14999999,10.78501725820531,-0.83838385,0.9041876991061844,177,0.9073267041884268,-1.0731957,0.06093230089381531,4.5739665031433105
0.14999999,10.840660564861,-0.9191919,0.9042174125569603,178,0.9094766933443098,-1.0247517,0.06090258744303933,4.61151647567749
0.14999999,10.886145971783382,-0.47474748,0.9043035420570759,179,0.9196345930776187,-0.68529147,0.06081645794292392,4.653401613235474
0.14999999,10.932115775738461,-0.6969697,0.9043860234681194,180,0.919150196044921,-0.7311613,0.06073397653188034,4.697427034378052
0.14999999,10.986393354732078,-0.83838385,0.9044216941727506,181,0.9108424210063831,-0.9952922,0.06069830582724905,4.731977701187134
0.14999999,11.0408712158306,-0.8181818,0.9044558724404909,182,0.9106421389014767,-1.002491,0.06066412755950879,4.764217853546143
0.14999999,11.090414483756913,-0.65656567,0.9045166421652625,183,0.9155767320736887,-0.41114658,0.06060335783473723,4.810297727584839
0.14999999,11.139823369164445,-0.67676765,0.9045774816893233,184,0.9157111145924673,-0.4364518,0.06054251831067633,4.855496883392334
0.14999999,11.195732445433435,-0.8787879,0.904602527321981,185,0.9092109237310096,-1.0186613,0.06051747267801857,4.879735469818115
0.14999999,11.245991940761362,-0.65656567,0.9046576777378417,186,0.9148605046720737,-0.88257825,0.060462322262157864,4.925751209259033
0.14999999,11.299244398966101,-0.67676765,0.9046962331606087,187,0.9118675417952614,-0.9726081,0.060423766839390915,4.964631795883179
0.14999999,11.346894079524752,-0.6363636,0.9047641804280594,188,0.917470319441348,-0.5290116,0.06035581957194017,5.002179384231567
0.14999999,11.391836736779982,-0.43434343,0.9048457315514283,189,0.92017734274477,-0.58014804,0.06027426844857134,5.037795543670654
0.14999999,11.437001083346555,-0.8181818,0.9049252574560703,190,0.9199556534334279,-0.6349995,0.06019474254392924,5.092556953430176
0.14999999,11.499627417097804,-0.45454547,0.9049125266120529,191,0.9024936662487517,-0.26362723,0.06020747338794662,5.142954349517822
0.14999999,11.549878419657032,-0.8181818,0.9049643832309525,192,0.914868997440771,-0.88553375,0.06015561676904704,5.190226078033447
0.14999999,11.595848849059966,-0.5555556,0.9050378816110878,193,0.9191495705970674,-0.6004952,0.06008211838891174,5.237141132354736
0.14999999,11.662468319868978,-0.5555556,0.9050041839182007,194,0.8985005291909872,-0.24951783,0.060115816081798855,5.2724714279174805
0.14999999,11.708537206590535,-0.5555556,0.9050762194533813,195,0.9190511132784435,-0.64083296,0.060043780546618124,5.311030387878418
0.14999999,11.757903629923419,-0.8989899,0.9051306957656964,196,0.9157535766671164,-0.8662668,0.05998930423430316,5.347641706466675
0.14999999,11.804205927315305,-0.5151515,0.90520017295779,197,0.9188177026081139,-0.52715206,0.05991982704220967,5.375654220581055
0.14999999,11.848889794251242,-0.65656567,0.905277122251256,198,0.9204361330640622,-0.46448627,0.059842877748743646,5.394634962081909
0.14999999,11.895663458138703,-0.5151515,0.90534279669277,199,0.9183463361125404,-0.4042222,0.05977720330722966,5.423296928405762
0.14999999,11.941421080422247,-0.6969697,0.9054128945978884,200,0.9193623777164561,-0.59133875,0.05970710540211124,5.454463005065918
0.14999999,11.989543816107968,-0.5151515,0.9054705282780695,201,0.9169972643142777,-0.44648674,0.05964947172193019,5.487264633178711
0.14999999,12.034136808600557,-0.5555556,0.9055450653039574,202,0.9205270075074111,-0.63220066,0.059574934696042366,5.522418975830078
0.14999999,12.088371914210345,-0.85858583,0.905571369880737,203,0.9108848943902128,-0.991925,0.059548630119262785,5.553586721420288
0.14999999,12.142912450966046,-0.5555556,0.9055959193580093,204,0.9105794632442992,-0.3172316,0.05952408064199042,5.585058689117432
0.14999999,12.194270869755979,-0.97979796,0.9056357518548486,205,0.9137615812100667,-0.9251798,0.05948424814515112,5.616666793823242
0.14999999,12.239909453282909,-0.45454547,0.9057029638190147,206,0.9194814164730695,-0.5093884,0.059417036180985,5.654048204421997
0.14999999,12.291873490525438,-0.7979798,0.9057389686448043,207,0.9131559627574709,-0.9498792,0.05938103135519535,5.6896209716796875
0.14999999,12.34556480382859,-0.8787879,0.905766323058516,208,0.9114286866968478,-0.97428143,0.05935367694148361,5.728358745574951
0.14999999,12.392495100636992,-0.61616164,0.905825765068722,209,0.9181897031915975,-0.7057252,0.05929423493127747,5.768685817718506
0.14999999,12.439029447781534,-0.65656567,0.9058865264391351,210,0.9185856528554581,-0.4978959,0.05923347356086445,5.808188438415527
0.14999999,12.485247720911362,-0.6969697,0.9059482098535001,211,0.9189017268701721,-0.69277954,0.05917179014649934,5.844029903411865
0.14999999,12.533890185420164,-0.41414142,0.9059978764838666,212,0.9164775354911983,-0.40657318,0.05912212351613285,5.877901315689087
