Iteration,LQGsigma_higher,Regret/t,ReturnMean,Regret,LQGmu1_actor,ReturnLastEpisode,TimeElapsed,LQGmu1_higher
22,0.14999999,0.15249808374424315,0.8126219162557569,3.3549578423733495,-0.7434977,0.9361933543640509,0.6166157722473145,-0.75757575
23,0.14999999,0.14713922576112384,0.8179807742388762,3.3842021925058483,-0.64458895,0.9358756498675013,0.6456453800201416,-0.75757575
24,0.14999999,0.14238076996919238,0.8227392300308076,3.4171384792606174,-0.9631634,0.932183713245231,0.6695458889007568,-0.7373737
25,0.14999999,0.13803271744092555,0.8270872825590745,3.4508179360231384,-0.9841371,0.931440543237479,0.6988794803619385,-0.83838385
26,0.14999999,0.1340633727883185,0.8310566272116815,3.485647692496281,-1.0486832,0.9302902435268575,0.7257757186889648,-0.83838385
27,0.14999999,0.13023375480482213,0.834886245195178,3.5163113797301975,-0.8426828,0.9344563127660835,0.75174880027771,-0.7979798
28,0.14999999,0.1266261392805549,0.8384938607194451,3.545531899855537,-0.6649535,0.9358994798746603,0.7783422470092773,-0.75757575
29,0.14999999,0.12331973416362788,0.8418002658363722,3.5762722907452082,-0.84860533,0.9343796091103288,0.8077237606048584,-0.7979798
30,0.14999999,0.12023352539196587,0.8448864746080341,3.607005761758976,-0.8137839,0.9343865289862323,0.8271484375,-0.75757575
31,0.14999999,0.11729045376148131,0.8478295462385187,3.6360040666059206,-0.6772042,0.9361216951530555,0.8517105579376221,-0.75757575
32,0.14999999,0.11457167687914956,0.8505483231208505,3.666293660132786,-0.5467007,0.9348304064731349,0.8741621971130371,-0.41414142
33,0.14999999,0.11197095454908333,0.8531490454509167,3.69504150011975,-0.6717727,0.936372160013036,0.9004430770874023,-0.7777778
34,0.14999999,0.1095826510155305,0.8555373489844695,3.7258101345280368,-0.8682294,0.9343513655917132,0.9269509315490723,-0.8181818
35,0.14999999,0.10727786231988232,0.8578421376801177,3.754725181195881,-0.7233903,0.9362049533321559,0.9583094120025635,-0.3939394
36,0.14999999,0.10510497103562999,0.86001502896437,3.7837789572826797,-0.6580449,0.9360662239132013,0.985454797744751,-0.7979798
37,0.14999999,0.10301744640420737,0.8621025535957926,3.811645516955673,-0.5802771,0.9372534403270067,1.012223243713379,-0.7777778
38,0.14999999,0.1012029186060494,0.8639170813939506,3.845710907029877,-1.0167212,0.9310546099257959,1.0422556400299072,-0.8181818
39,0.14999999,0.09932833591820434,0.8657916640817956,3.873805100809969,-0.4693103,0.9370258062199078,1.0707862377166748,-0.7777778
40,0.14999999,0.0976098838043162,0.8675101161956839,3.9043953521726484,-0.3877644,0.9345297486373209,1.103090524673462,-0.37373737
41,0.14999999,0.09594969309766616,0.869170306902334,3.933937417004312,-0.75436664,0.9355779351683362,1.135446310043335,-0.7171717
42,0.14999999,0.09438013966597192,0.8707398603340283,3.9639658659708203,-0.83917344,0.9350915510334921,1.1752772331237793,-0.8181818
43,0.14999999,0.09286405076231954,0.8722559492376807,3.9931541827797403,-0.7167825,0.9359316831910798,1.2107982635498047,-0.7777778
44,0.14999999,0.09153864050319262,0.8735813594968076,4.027700182140475,-0.32067817,0.9305740006392649,1.2460074424743652,-0.35353535
45,0.14999999,0.09017281393524615,0.8749471860647541,4.057776627086077,-0.36017263,0.9350435550543984,1.2792165279388428,-0.45454547
46,0.14999999,0.08897455168512272,0.8761454483148776,4.0928293775156455,-1.0413857,0.9300672495704313,1.2978408336639404,-0.7777778
47,0.14999999,0.08773335777036634,0.877386642229634,4.123467815207218,-0.8166269,0.9344815623084277,1.3257474899291992,-0.7777778
48,0.14999999,0.08658592219956222,0.8785340778004381,4.1561242655789865,-0.9525405,0.932463549628231,1.3449344635009766,-0.7777778
49,0.14999999,0.08546354500300997,0.8796564549969904,4.187713705147488,-0.90247434,0.9335305604314981,1.3628287315368652,-0.7777778
50,0.14999999,0.08439381254389731,0.880726187456103,4.219690627194866,-0.92446053,0.9331430779526227,1.3810396194458008,-0.9191919
51,0.14999999,0.0832867889722001,0.8818332110278002,4.247626237582205,-0.5005959,0.9371843896126604,1.4008300304412842,-0.7777778
52,0.14999999,0.08225032030542767,0.8828696796945726,4.277016655882239,-0.5753966,0.9357295816999656,1.418947696685791,-0.45454547
53,0.14999999,0.08127589107908839,0.8838441089209119,4.307622227191684,-0.39872494,0.9345144286905546,1.437882423400879,-0.33333334
54,0.14999999,0.08038469216578269,0.8847353078342176,4.340773376952265,-0.34853008,0.9319688502394193,1.4540672302246094,-0.3939394
55,0.14999999,0.07991118214419558,0.8852088178558047,4.395115017930757,-0.12890303,0.910778359021508,1.473729133605957,-0.35353535
56,0.14999999,0.07900124953942649,0.8861187504605738,4.4240699742078835,-0.4788881,0.9361650437228732,1.4894659519195557,-0.43434343
57,0.14999999,0.0781561165544545,0.8869638834455458,4.454898643603906,-0.8324546,0.934291330603977,1.5047931671142578,-0.75757575
58,0.14999999,0.07735092793529082,0.8877690720647095,4.486353820246867,-0.3555477,0.9336648233570394,1.5233631134033203,-0.3939394
59,0.14999999,0.0765323207683054,0.8885876792316949,4.515406925330019,-0.5701203,0.936066894916848,1.5413422584533691,-0.75757575
60,0.14999999,0.07573724528473898,0.8893827547152614,4.544234717084339,-0.67640644,0.9362922082456805,1.5673987865447998,-0.75757575
61,0.14999999,0.07498970736385008,0.8901302926361503,4.574372149194855,-0.7639474,0.9349825678894836,1.5877842903137207,-0.7777778
62,0.14999999,0.07426643804572922,0.8908535619542711,4.6045191588352115,-0.7742752,0.9349729903596438,1.6059231758117676,-0.6969697
63,0.14999999,0.07363155801694975,0.8914884419830507,4.638788155067834,-1.0086421,0.9308510037673778,1.6285481452941895,-0.8181818
64,0.14999999,0.07294427590901739,0.892175724090983,4.668433658177113,-0.6302744,0.9354744968907208,1.6563282012939453,-0.65656567
65,0.14999999,0.07228592527349317,0.8928340747265072,4.698585142777056,-0.8244972,0.9349685154000565,1.6850335597991943,-0.75757575
66,0.14999999,0.07163388311498564,0.8934861168850148,4.727836285589053,-0.698486,0.9358688571880035,1.7072293758392334,-0.7373737
67,0.14999999,0.07126412441732013,0.8938558755826803,4.774696335960449,-0.17893733,0.9182599496286038,1.7348215579986572,-0.41414142
68,0.14999999,0.07063493365538122,0.8944850663446192,4.803175488565923,-0.68532866,0.936640847394526,1.7621543407440186,-0.7171717
69,0.14999999,0.07004400215049077,0.8950759978495096,4.833036148383863,-0.70276356,0.9352593401820596,1.7862412929534912,-0.8787879
70,0.14999999,0.06948982380311367,0.8956301761968868,4.864287666217956,-0.88626945,0.9338684821659069,1.8131520748138428,-0.8181818
71,0.14999999,0.06899883759223438,0.896121162407766,4.898917469048641,-1.0355155,0.9304901971693151,1.8409173488616943,-1.0
72,0.14999999,0.06847577956087295,0.8966442204391275,4.930256128382852,-0.8950609,0.933781340665789,1.8687012195587158,-0.85858583
73,0.14999999,0.0679574381278015,0.897162561872199,4.96089298332951,-0.8262213,0.9344831450533421,1.8951339721679688,-0.7979798
74,0.14999999,0.06742304873295295,0.8976969512670476,4.989305606238518,-0.63327813,0.936707377090992,1.9238994121551514,-0.47474748
75,0.14999999,0.0669183110484519,0.8982016889515487,5.018873328633893,-0.7687461,0.9355522776046248,1.9520759582519531,-0.85858583
76,0.14999999,0.06643045857219357,0.898689541427807,5.048714851486711,-0.5727248,0.9352784771471819,1.9819526672363281,-0.41414142
77,0.14999999,0.06603599458997929,0.8990840054100212,5.084771583428405,-1.0708315,0.9290632680583055,2.0124030113220215,-0.93939394
78,0.14999999,0.06560943580441934,0.8995105641955812,5.117535992744709,-0.9540694,0.932355590683696,2.044773578643799,-0.75757575
79,0.14999999,0.06520836866862754,0.8999116313313731,5.151461124821576,-1.0072918,0.9311948679231331,2.0739192962646484,-0.7979798
80,0.14999999,0.06482341379094017,0.9002965862090605,5.185873103275214,-0.35453355,0.9307080215463618,2.1135318279266357,-0.35353535
81,0.14999999,0.06441712868454626,0.9007028713154545,5.217787423448247,-0.4035073,0.933205679826967,2.146141767501831,-0.41414142
82,0.14999999,0.06400705404683406,0.9011129459531666,5.248578431840393,-0.5358707,0.9343289916078537,2.1761772632598877,-0.41414142
83,0.14999999,0.06363321651074468,0.9014867834892559,5.281556970391808,-0.39887905,0.9321414614485853,2.2021236419677734,-0.7171717
84,0.14999999,0.06326227268139292,0.9018577273186077,5.314030905237005,-0.93040025,0.9326460651548025,2.234633684158325,-0.8181818
85,0.14999999,0.0628598128197895,0.9022601871802111,5.343084089682108,-0.55127215,0.9360668155548969,2.2645068168640137,-0.75757575
86,0.14999999,0.06250950309001861,0.9026104969099819,5.375817265741601,-0.36005238,0.9323868239405073,2.2983152866363525,-0.7979798
87,0.14999999,0.06213605267731347,0.902983947322687,5.4058365829262724,-0.53168,0.9351006828153285,2.3322837352752686,-0.7979798
88,0.14999999,0.061749451073624596,0.9033705489263759,5.4339516944789645,-0.5764031,0.9370048884473077,2.3627569675445557,-0.83838385
89,0.14999999,0.06160842795911838,0.9035115720408821,5.483150088361536,-0.1458941,0.9159216061174281,2.3837952613830566,-0.3939394
90,0.14999999,0.061253255799710776,0.9038667442002896,5.51279302197397,-0.76641214,0.9354770663875666,2.418238639831543,-0.65656567
91,0.14999999,0.06091937804892775,0.9042006219510726,5.543663402452425,-0.78019434,0.934249619521545,2.444445848464966,-0.7777778
92,0.14999999,0.06058468065300116,0.9045353193469993,5.573790620076107,-0.55446804,0.934992782376318,2.466374397277832,-0.6363636
93,0.14999999,0.06022619243219346,0.9048938075678069,5.6010358961939914,-0.6020653,0.9378747238821155,2.4979944229125977,-0.8181818
94,0.14999999,0.05993497033182489,0.9051850296681755,5.6338872111915395,-0.96456605,0.9322686850024523,2.524512767791748,-0.93939394
95,0.14999999,0.0597433067309441,0.9053766932690562,5.6756141394396895,-0.25860536,0.92339307175185,2.5529606342315674,-0.47474748
96,0.14999999,0.05941529219506641,0.905704707804934,5.703868050726375,-0.4433182,0.9368660887133148,2.5868165493011475,-0.7777778
97,0.14999999,0.05910485450176848,0.906015145498232,5.733170886671543,-0.7704908,0.9358171640548324,2.618814468383789,-0.83838385
98,0.14999999,0.05880345367319961,0.9063165463268008,5.762738459973562,-0.7396988,0.9355524266979809,2.6551008224487305,-0.67676765
99,0.14999999,0.058509097723525735,0.9066109022764747,5.7924006746290475,-0.7698506,0.9354577853445143,2.6913838386535645,-0.85858583
100,0.14999999,0.05822943842154285,0.9068905615784576,5.822943842154285,-0.85252285,0.934576832474762,2.728440284729004,-0.75757575
101,0.14999999,0.057966312110912604,0.9071536878890878,5.854597523202173,-0.90544087,0.9334663189521123,2.756438732147217,-0.8181818
102,0.14999999,0.057729295418039804,0.9073907045819606,5.88838813264006,-1.005465,0.9313293905621137,2.783501625061035,-0.8181818
103,0.14999999,0.05745644004274211,0.9076635599572582,5.9180133244024375,-0.71716267,0.9354948082376223,2.8168294429779053,-0.7373737
104,0.14999999,0.057186664291064386,0.907933335708936,5.947413086270696,-0.70280164,0.9357202381317408,2.8437376022338867,-0.83838385
105,0.14999999,0.05692651151548326,0.9081934884845171,5.977283709125742,-0.7755868,0.9352493771449543,2.8739707469940186,-0.75757575
106,0.14999999,0.056664470179403265,0.9084555298205971,6.006433839016746,-0.58680993,0.9359698701089959,2.901770830154419,-0.6969697
107,0.14999999,0.05640244117585998,0.9087175588241404,6.035061205817017,-0.6271019,0.9364926331997283,2.9298391342163086,-0.83838385
108,0.14999999,0.05615928083820173,0.9089607191617987,6.0652023305257865,-0.7459718,0.9349788752912311,2.958914279937744,-0.8181818
109,0.14999999,0.055912499513374014,0.9092075004866264,6.094462446957768,-0.545232,0.9358598835680184,2.9905693531036377,-0.7777778
110,0.14999999,0.05571188209659555,0.9094081179034048,6.1283070306255105,-0.28657365,0.9312754163322574,3.0187318325042725,-0.47474748
111,0.14999999,0.055501608581095006,0.9096183914189053,6.160678552501546,-0.92656267,0.9327484781239643,3.050252914428711,-0.7979798
112,0.14999999,0.055287904371056684,0.9098320956289436,6.192245289558349,-0.8841007,0.9335532629431968,3.0829110145568848,-0.83838385
113,0.14999999,0.05505905398094113,0.9100609460190592,6.221673099846348,-0.51026917,0.9356921897120005,3.1154448986053467,-0.5151515
114,0.14999999,0.054826713964394425,0.9102932860356059,6.250245391940965,-0.72244513,0.9365477079053837,3.147339105606079,-0.5555556
115,0.14999999,0.054612772389910594,0.9105072276100897,6.280468824839718,-0.8272793,0.9348965671012465,3.178938150405884,-0.75757575
116,0.14999999,0.054490209084851526,0.9106297909151488,6.320864253842777,-1.2187936,0.9247245709969408,3.2129533290863037,-1.0
117,0.14999999,0.054284095069409316,0.9108359049305911,6.35123912312089,-0.4859788,0.9347451307218874,3.2687504291534424,-0.7777778
118,0.14999999,0.054062267129394576,0.9110577328706059,6.37934752126856,-0.66720724,0.93701160185233,3.3033642768859863,-0.5151515
119,0.14999999,0.0538877323430435,0.9112322676569569,6.4126401488221765,-0.3499893,0.9318273724463833,3.3408238887786865,-0.37373737
120,0.14999999,0.05368083075458762,0.9114391692454128,6.441699690550514,-0.59883744,0.9360604582716625,3.369091272354126,-0.47474748
121,0.14999999,0.05347031793573292,0.9116496820642676,6.469908470223683,-0.5124245,0.9369112203268314,3.3927910327911377,-0.4949495
122,0.14999999,0.05326770609695631,0.9118522939030441,6.49866014382867,-0.6259223,0.9363683263950132,3.4274487495422363,-0.75757575
123,0.14999999,0.05306054212808214,0.9120594578719183,6.526446681754103,-0.6724324,0.9373334620745669,3.4597506523132324,-0.7171717
124,0.14999999,0.05287243017993856,0.9122475698200618,6.556181342312382,-0.7689823,0.935385339441721,3.4969725608825684,-0.83838385
125,0.14999999,0.05267310265366559,0.9124468973463348,6.584137831708199,-0.56836236,0.9371635106041823,3.5282211303710938,-0.7171717
126,0.14999999,0.05256475908463105,0.9125552409153693,6.623159644663512,-0.31729653,0.9260981870446869,3.5599608421325684,-0.41414142
127,0.14999999,0.05239205840982065,0.9127279415901798,6.653791418047223,-0.8473066,0.9344882266162895,3.5938260555267334,-0.7777778
128,0.14999999,0.052214932478396495,0.9129050675216039,6.683511357234751,-0.73450273,0.9354000608124715,3.6249945163726807,-0.7777778
129,0.14999999,0.0520503909464675,0.913069609053533,6.714500432094307,-0.8641606,0.934130925140444,3.650454044342041,-0.7373737
130,0.14999999,0.051873512234940765,0.9132464877650598,6.743556590542299,-0.63040864,0.936063841552008,3.683567523956299,-0.67676765
131,0.14999999,0.051709296803048505,0.9134107031969521,6.773917881199354,-0.8306929,0.9347587093429451,3.71393084526062,-0.7171717
132,0.14999999,0.051553809732870014,0.9135661902671305,6.805102884738842,-0.8732099,0.9339349964605123,3.7463691234588623,-0.75757575
133,0.14999999,0.051384835579440125,0.9137351644205604,6.834183132065537,-0.5032525,0.9360397526733057,3.7770729064941406,-0.43434343
134,0.14999999,0.051239299518159184,0.9138807004818413,6.86606613543333,-0.9218878,0.9332369966322064,3.8078036308288574,-0.8787879
135,0.14999999,0.05114025989485531,0.9139797401051452,6.903935085805466,-0.2525689,0.9272510496278639,3.840388774871826,-0.3939394
136,0.14999999,0.05097971308852773,0.9141402869114729,6.933240980039772,-0.67085063,0.9358141057656947,3.8671090602874756,-0.7373737
137,0.14999999,0.05084988263836565,0.9142701173616349,6.966433921456094,-0.9767514,0.9319270585836774,3.900679111480713,-0.75757575
138,0.14999999,0.05071004359944808,0.9144099564005524,6.997986016723835,-0.9025256,0.9335679047322589,3.9279465675354004,-0.93939394
139,0.14999999,0.05059949054151978,0.9145205094584807,7.033329185271249,-1.0579392,0.9297768314525856,3.957724094390869,-0.97979796
140,0.14999999,0.050456720814857574,0.9146632791851429,7.06394091408006,-0.85873115,0.934508271191189,3.9896509647369385,-1.0
141,0.14999999,0.050315169420562376,0.9148048305794381,7.094438888299295,-0.81198394,0.9346220257807657,4.025953769683838,-0.65656567
142,0.14999999,0.050188768806879704,0.9149312311931206,7.126805170576918,-0.33197305,0.9327537177223771,4.055706977844238,-0.2929293
143,0.14999999,0.05004006739718648,0.915079932602814,7.155729637797666,-0.72190535,0.936195532779252,4.0888307094573975,-0.65656567
144,0.14999999,0.04990142745834821,0.9152185725416522,7.185805554002142,-0.5632658,0.9350440837955244,4.119815111160278,-0.47474748
145,0.14999999,0.049762284030378655,0.9153577159696219,7.215531184404905,-0.72619694,0.9353943695972368,4.150378227233887,-0.7777778
146,0.14999999,0.04962892693134142,0.9154910730686592,7.245823331975847,-0.8137625,0.9348278524290581,4.186882019042969,-0.7777778
147,0.14999999,0.04950403169467045,0.91561596830533,7.277092659116557,-0.8350658,0.9338506728592909,4.222926378250122,-0.7777778
148,0.14999999,0.0493762040841468,0.9157437959158538,7.307678204453726,-0.8615328,0.9345344546628304,4.253728628158569,-0.7777778
149,0.14999999,0.04926431985118676,0.9158556801488137,7.340383657826827,-0.9556481,0.9324145466268993,4.2910308837890625,-0.7979798
150,0.14999999,0.04913664080178164,0.9159833591982188,7.370496120267246,-0.40848762,0.9350075375595805,4.321635723114014,-0.4949495
151,0.14999999,0.049010447598136386,0.9161095524018641,7.400577587318594,-0.8044021,0.9350385329486525,4.3502044677734375,-0.7777778
152,0.14999999,0.04888228795044692,0.9162377120495536,7.4301077684679315,-0.758285,0.9355898188506623,4.379556894302368,-0.9191919
153,0.14999999,0.04876336731988014,0.9163566326801204,7.460795199941661,-0.76561666,0.9344325685262704,4.412208080291748,-0.83838385
154,0.14999999,0.04871090031793776,0.9164090996820626,7.501478648962415,-0.24606472,0.9244365509792455,4.4462339878082275,-0.37373737
155,0.14999999,0.04858465174981146,0.9165353482501889,7.530621021220776,-0.72119683,0.9359776277416386,4.475771903991699,-0.65656567
156,0.14999999,0.04846051638616621,0.9166594836138342,7.559840556241929,-0.7113628,0.9359004649788467,4.51247239112854,-0.93939394
157,0.14999999,0.048383656171234045,0.9167363438287665,7.596234018883745,-0.29711634,0.9287265373581846,4.546845197677612,-0.35353535
158,0.14999999,0.048261684860123936,0.9168583151398766,7.625346207899582,-0.7210026,0.936007810984163,4.579197883605957,-0.7777778
159,0.14999999,0.04814266100095276,0.9169773389990478,7.654683099151489,-0.40665656,0.9357831087480932,4.616000413894653,-0.6969697
160,0.14999999,0.048031169105944564,0.917088830894056,7.6849870569511305,-0.83952475,0.9348160422003585,4.649561405181885,-0.7373737
161,0.14999999,0.047915574540429134,0.9172044254595715,7.714407501009091,-0.5713968,0.9356995559420398,4.680425405502319,-0.65656567
162,0.14999999,0.047815650564707074,0.9173043494352936,7.746135391482546,-0.88921654,0.9333921095265452,4.711284160614014,-0.7777778
163,0.14999999,0.04770135419986419,0.9174186458001365,7.775320734577862,-0.6383613,0.935934656904683,4.74692702293396,-0.7171717
164,0.14999999,0.047585281668277496,0.9175347183317232,7.803986193597509,-0.72409064,0.9364545409803539,4.779705762863159,-0.5555556
165,0.14999999,0.04748045598792072,0.91763954401208,7.834275238006919,-0.7984054,0.9348309555905903,4.819344520568848,-0.7777778
166,0.14999999,0.047372416508571005,0.9177475834914297,7.863821140422787,-0.7710541,0.9355740975841317,4.846984624862671,-0.7373737
167,0.14999999,0.047262064975213916,0.9178579350247867,7.892764850860724,-0.73445684,0.9361762895620628,4.8751842975616455,-0.85858583
168,0.14999999,0.04715010223620453,0.9179698977637962,7.921217175682361,-0.71947724,0.9366676751783629,4.915353298187256,-0.7373737
169,0.14999999,0.047057572337702906,0.9180624276622978,7.952729725071792,-0.8941071,0.9336074506105693,4.956175327301025,-0.7373737
170,0.14999999,0.046949542650212596,0.9181704573497882,7.981422250536141,-0.7105619,0.9364274745356499,4.990929126739502,-0.8181818
171,0.14999999,0.04686260448785172,0.918257395512149,8.013505367422644,-0.37884754,0.9330368831134974,5.026471138000488,-0.5555556
172,0.14999999,0.046782654167477844,0.9183373458325229,8.04661651680619,-0.9676801,0.9320088506164548,5.062344551086426,-0.97979796
173,0.14999999,0.046681073505148656,0.9184389264948521,8.075825716390717,-0.47698775,0.935910800415471,5.106790065765381,-0.41414142
174,0.14999999,0.0466389765478646,0.9184810234521362,8.11518191932844,-1.1604649,0.9257637970622765,5.133646488189697,-0.959596
175,0.14999999,0.04656648723769893,0.9185535127623018,8.149135266597312,-0.36586767,0.9311666527311288,5.169297456741333,-0.3939394
176,0.14999999,0.04646890497726341,0.9186510950227373,8.17852727599836,-0.7714384,0.935727990598953,5.212360143661499,-0.7777778
177,0.14999999,0.04637017904756081,0.9187498209524398,8.207521691418263,-0.7077397,0.9361255845800966,5.249407529830933,-0.61616164
178,0.14999999,0.046272824087778955,0.9188471759122219,8.236562687624653,-0.66532075,0.9360790037936101,5.2882750034332275,-0.5959596
179,0.14999999,0.04618135620534961,0.9189386437946511,8.26646276075758,-0.80888224,0.9352199268670728,5.327686071395874,-0.6969697
180,0.14999999,0.04607885219758321,0.9190411478024175,8.294193395564978,-0.6184347,0.9373893651926023,5.368671178817749,-0.61616164
181,0.14999999,0.045996198208025585,0.9191238017919753,8.32531187565263,-0.8872173,0.9340015199123473,5.408493518829346,-0.83838385
182,0.14999999,0.045911311994747454,0.9192086880052533,8.355858783044036,-0.81315106,0.9345730926085948,5.460000991821289,-0.7777778
183,0.14999999,0.045840215714711564,0.9192797842852892,8.388759475792217,-0.394862,0.9322193072518203,5.503458499908447,-0.37373737
184,0.14999999,0.04574896034197125,0.9193710396580295,8.41780870292271,-0.6141442,0.9360707728695066,5.5438055992126465,-0.65656567
185,0.14999999,0.04566448032667803,0.9194555196733227,8.447928860435436,-0.67761266,0.9349998424872731,5.580930471420288,-0.7777778
186,0.14999999,0.04557402002084803,0.9195459799791528,8.476767723877733,-0.65282094,0.936281136557703,5.616279125213623,-0.7777778
187,0.14999999,0.04550158491233082,0.91961841508767,8.508796378605863,-0.9241558,0.9330913452718704,5.661744117736816,-0.7777778
188,0.14999999,0.04546360541769252,0.9196563945823082,8.547157818526193,-1.1369286,0.9267585600796697,5.7030675411224365,-0.8989899
189,0.14999999,0.04537566861611064,0.9197443313838901,8.576001368444912,-0.7289667,0.9362764500812812,5.741120100021362,-0.65656567
190,0.14999999,0.04528755204509667,0.9198324479549042,8.604634888568368,-0.5893401,0.9364864798765429,5.7745466232299805,-0.6969697
191,0.14999999,0.04520744457948007,0.9199125554205208,8.634621914680693,-0.8283931,0.9351329738876749,5.811152696609497,-0.6969697
192,0.14999999,0.045139893692301224,0.9199801063076997,8.666859588921835,-0.3860369,0.9328823257588593,5.84801983833313,-0.53535354
193,0.14999999,0.04507670559502964,0.9200432944049712,8.69980417984072,-0.32656893,0.9321754090811137,5.888604164123535,-0.37373737
194,0.14999999,0.04501918933615364,0.9201008106638472,8.733722731213806,-0.9985885,0.9312014486269137,5.923236131668091,-0.93939394
195,0.14999999,0.04496605692498574,0.9201539430750152,8.768381100372219,-1.0193815,0.9304616308415868,5.964156150817871,-0.9191919
196,0.14999999,0.04488563649730872,0.9202343635026922,8.79758475347251,-0.74348986,0.9359163468997096,6.008098363876343,-0.7171717
197,0.14999999,0.0448561069057815,0.9202638930942193,8.836653060438955,-1.1635319,0.9260516930335547,6.047677040100098,-0.8989899
198,0.14999999,0.04478237009470365,0.9203376299052971,8.866909278751322,-0.8002177,0.9348637816876334,6.086642503738403,-0.53535354
199,0.14999999,0.04470664206675784,0.920413357933243,8.89662177128481,-0.81037974,0.9354075074665121,6.120661735534668,-0.8181818
200,0.14999999,0.04463093033297479,0.920489069667026,8.926186066594958,-0.71646744,0.935555704689851,6.156090259552002,-0.7979798
201,0.14999999,0.04457151675695254,0.9205484832430483,8.958874868147461,-0.9462654,0.9324311984474969,6.184988498687744,-0.8181818
202,0.14999999,0.044505153239033236,0.9206148467609676,8.990040954284714,-0.38595137,0.9339539138627473,6.210679292678833,-0.41414142
203,0.14999999,0.044429887218422615,0.9206901127815781,9.019267105339791,-0.66466004,0.9358938489449232,6.2454845905303955,-0.61616164
204,0.14999999,0.044350594634218414,0.9207694053657823,9.047521305380556,-0.66301614,0.9368657999592347,6.343936443328857,-0.5151515
205,0.14999999,0.044276198522820574,0.9208438014771801,9.076620697178218,-0.7147403,0.9360206082023379,6.420238018035889,-0.75757575
206,0.14999999,0.04421074165864169,0.920909258341359,9.107412781680187,-0.78831494,0.9343279154980306,6.483969449996948,-0.75757575
207,0.14999999,0.04414010885612533,0.9209798911438754,9.137002533217943,-0.7525796,0.9355302484622441,6.526717662811279,-0.75757575
208,0.14999999,0.04408138365581,0.9210386163441906,9.168927800408479,-0.3830214,0.9331947328094637,6.554131269454956,-0.2929293
209,0.14999999,0.0440254115562616,0.921094588443739,9.201311015258675,-0.32915848,0.9327367851498034,6.578646421432495,-0.45454547
210,0.14999999,0.043963576580496065,0.9211564234195045,9.232351081904174,-0.8884037,0.9340799333545002,6.618480920791626,-0.65656567
211,0.14999999,0.04390583243335082,0.9212141675666499,9.264130643437023,-0.3598281,0.9333404384671516,6.649246454238892,-0.45454547
212,0.14999999,0.043839397799172376,0.9212806022008283,9.293952333424544,-0.7725903,0.935298310012478,6.6817405223846436,-0.9191919
