LQGmu1_higher,ReturnLastEpisode,ReturnMean,Iteration,TimeElapsed,Regret,Regret/t,LQGsigma_higher,LQGmu1_actor
-1.0,0.9118156562937104,0.9118156562937104,1,0.05550360679626465,0.05330434370628956,0.05330434370628956,0.14999999,-0.8556012
0.5959596,0.35613814414550066,0.6339769002196055,2,0.08188104629516602,0.6622861995607888,0.3311430997803944,0.14999999,0.5084966
-0.2929293,0.4676660468542442,0.5785399490978184,3,0.10288214683532715,1.1597401527065445,0.3865800509021815,0.14999999,0.15800998
1.0,0.0010791418292190277,0.43417474728066857,4,0.12479972839355469,2.1237810108773254,0.5309452527193314,0.14999999,1.0891682
-0.93939394,0.9050394249817052,0.5283476828208759,5,0.14240550994873047,2.1838615858956203,0.43677231717912407,0.14999999,-1.0913116
-1.0,0.9049104862226596,0.5911081500545065,6,0.16300487518310547,2.2440710996729605,0.3740118499454934,0.14999999,-1.2565589
-1.0,0.9045035881783858,0.6358789269293464,7,0.18690776824951172,2.3046875114945746,0.32924107307065353,0.14999999,-1.0731009
-0.959596,0.9089406646385453,0.6700116441429963,8,0.20877718925476074,2.3608668468560294,0.2951083558570037,0.14999999,-0.94115114
-0.959596,0.9047798357962208,0.6960969987711324,9,0.23323583602905273,2.4212070110598085,0.26902300122886763,0.14999999,-1.0475065
-0.97979796,0.904937531740475,0.7169810520680666,10,0.2520561218261719,2.4813894793193336,0.24813894793193336,0.14999999,-1.1964877
-1.0,0.9144036968618018,0.7349285652311335,11,0.27207016944885254,2.5321057824575317,0.23019143476886653,0.14999999,-0.59842694
-1.0,0.9109264121772573,0.7495950524766438,12,0.2959930896759033,2.5862993702802743,0.2155249475233562,0.14999999,-0.87306297
-0.7979798,0.9142821057418391,0.7622632873431973,13,0.3180813789367676,2.637137264538435,0.20285671265680272,0.14999999,-0.7638359
-0.7979798,0.9123254370389656,0.7729820123214665,14,0.3369266986846924,2.6899318274994695,0.19213798767853354,0.14999999,-0.8436449
-0.7979798,0.9121843669125843,0.7822621692942077,15,0.3596806526184082,2.742867460586885,0.18285783070579234,0.14999999,-0.8605537
-0.83838385,0.9119215410759431,0.7903658800305661,16,0.38323235511779785,2.7960659195109416,0.17475411996943385,0.14999999,-0.8592112
-0.75757575,0.9050770074701232,0.7971135934093635,17,0.40149903297424316,2.8561089120408183,0.16800640659063637,0.14999999,-1.0171871
-0.8787879,0.9155161486201182,0.8036915131432943,18,0.4288496971130371,2.9057127634207003,0.16142848685670558,0.14999999,-0.59881926
-0.83838385,0.9050733832654672,0.8090274010444614,19,0.4568765163421631,2.965759380155233,0.15609259895553856,0.14999999,-1.140033
-0.8181818,0.9150735746970908,0.8143297097270927,20,0.4872775077819824,3.0158058054581423,0.1507902902729071,0.14999999,-0.71069956
-0.83838385,0.9098330969211835,0.8188774900696685,21,0.5131926536560059,3.0710927085369586,0.14624250993033136,0.14999999,-0.91929793
-0.8787879,0.9051372662525822,0.8227983889870736,22,0.5425703525543213,3.1310754422843763,0.1423216110129262,0.14999999,-1.0990677
-0.8181818,0.9047719664934805,0.8263624575743087,23,0.5716977119445801,3.191423475790896,0.13875754242569113,0.14999999,-1.0243868
-0.7777778,0.9119375932297746,0.8299280882266199,24,0.6032142639160156,3.244605882561121,0.13519191177338005,0.14999999,-0.8543725
-0.8181818,0.915442292624826,0.8333486564025481,25,0.626821756362915,3.294283589936295,0.1317713435974518,0.14999999,-0.7665995
-0.85858583,0.9112065427556084,0.8363431904930503,26,0.6596500873565674,3.348197047180687,0.1287768095069495,0.14999999,-0.8655228
-0.8181818,0.9148012256380906,0.8392490436465704,27,0.6874582767486572,3.3985158215425963,0.1258709563534295,0.14999999,-0.78257877
-0.8181818,0.9129133147296232,0.841879910470965,28,0.7172539234161377,3.450722506812973,0.12324008952903476,0.14999999,-0.80984956
-0.7979798,0.9134279454561767,0.8443470840911448,29,0.7423548698425293,3.5024145613567965,0.12077291590885506,0.14999999,-0.6843636
-0.83838385,0.9128498339710741,0.8466305090871423,30,0.7662167549133301,3.5546847273857223,0.1184894909128574,0.14999999,-0.73223317
-0.8989899,0.907351584334901,0.8485892534499733,31,0.7913458347320557,3.6124531430508213,0.1165307465500265,0.14999999,-0.96888953
-0.8989899,0.9101773023197381,0.8505138799771534,32,0.8138396739959717,3.667395840731083,0.11460612002284634,0.14999999,-0.90935194
-0.8181818,0.913783731674192,0.8524311482103971,33,0.8419380187988281,3.7187321090568908,0.11268885178960275,0.14999999,-0.7545762
-0.8181818,0.9147894968094855,0.8542652172868409,34,0.8680386543273926,3.769062612247405,0.11085478271315898,0.14999999,-0.7398759
-0.83838385,0.9093117683263825,0.8558379758879706,35,0.8953371047973633,3.8248708439210226,0.10928202411202921,0.14999999,-0.92699534
-0.8181818,0.9155944150484663,0.8574978769757622,36,0.9230985641479492,3.874396428872556,0.10762212302423767,0.14999999,-0.6533986
-0.8181818,0.9132742383323064,0.8590053462016147,37,0.9476559162139893,3.9262421905402496,0.10611465379838513,0.14999999,-0.833086
-0.8989899,0.909071232120042,0.8603228695152577,38,0.9716403484344482,3.9822909584202075,0.1047971304847423,0.14999999,-0.9358041
-0.8181818,0.9146609305590321,0.8617161531317646,39,0.9976561069488525,4.032750027861176,0.10340384686823527,0.14999999,-0.758445
-1.0,0.9099111336814164,0.862921027645506,40,1.0215775966644287,4.087958894179759,0.10219897235449397,0.14999999,-0.91570026
-0.75757575,0.9148376030214249,0.864187285581504,41,1.0440161228179932,4.138241291158334,0.10093271441849594,0.14999999,-0.71554536
-0.83838385,0.9145231511561893,0.8653857585713775,42,1.0660676956176758,4.188838140002145,0.09973424142862249,0.14999999,-0.70619965
-0.93939394,0.9151772451329804,0.8665437001193218,43,1.0957269668579102,4.238780894869164,0.09857629988067823,0.14999999,-0.7463224
-0.7777778,0.9078102197754783,0.8674815755660525,44,1.1212234497070312,4.296090675093685,0.0976384244339474,0.14999999,-0.9715954
-0.93939394,0.9048733040173844,0.8683125028649711,45,1.147568702697754,4.356337371076301,0.09680749713502891,0.14999999,-1.1142287
-1.0,0.9049587145571809,0.8691091596408888,46,1.1731224060058594,4.416498656519121,0.09601084035911132,0.14999999,-1.0192852
-1.0,0.9092822822632652,0.8699639069307264,47,1.198578119277954,4.472336374255855,0.09515609306927351,0.14999999,-0.9278411
-1.0,0.9068151540976794,0.8707316412467047,48,1.224416732788086,4.530641220158175,0.09438835875329532,0.14999999,-0.9854305
-0.959596,0.9062060646955942,0.8714556090721922,49,1.2582497596740723,4.589555155462581,0.09366439092780778,0.14999999,-0.9952386
-0.7979798,0.9151188069066404,0.8723288730288812,50,1.2905828952789307,4.639556348555941,0.09279112697111883,0.14999999,-0.5860902
-0.93939394,0.9107267088888581,0.8730817717712337,51,1.329817533493042,4.693949639667083,0.09203822822876633,0.14999999,-0.8903867
-1.0,0.9095637924898382,0.8737833490927454,52,1.3685197830200195,4.749505847177245,0.09133665090725471,0.14999999,-0.9132831
-0.8181818,0.9133867340162191,0.8745305827705467,53,1.4066746234893799,4.801239113161026,0.09058941722945332,0.14999999,-0.8078934
-0.8181818,0.910335728192035,0.8751936410190929,54,1.4459505081176758,4.856023384968991,0.08992635898090724,0.14999999,-0.9044246
-0.7373737,0.9143312040120024,0.8759052330735094,55,1.4885125160217285,4.9068121809569885,0.0892147669264907,0.14999999,-0.75323045
-0.85858583,0.905151448270838,0.8764274869163188,56,1.5308551788330078,4.96678073268615,0.08869251308368124,0.14999999,-1.1543378
-0.8989899,0.9078225154491987,0.8769782768905798,57,1.5563771724700928,5.024078217236951,0.0881417231094202,0.14999999,-0.9501837
-1.0,0.9047813381229107,0.8774576400152752,58,1.5814526081085205,5.08441687911404,0.08766235998472484,0.14999999,-1.1526536
-0.7777778,0.9146855251699172,0.8780886211195911,59,1.6068933010101318,5.134851353944123,0.08703137888040886,0.14999999,-0.7570096
-0.7979798,0.9141633172591767,0.8786898660552508,60,1.6304373741149902,5.185808036684946,0.0864301339447491,0.14999999,-0.52253175
-0.7171717,0.916845595523102,0.8793153698170189,61,1.6541152000427246,5.234082441161845,0.08580463018298107,0.14999999,-0.5921551
0.8181818,0.20946448442355656,0.8685113232784146,62,1.6778895854949951,5.9897379567382885,0.0966086767215853,0.14999999,0.75218695
-0.93939394,0.9088493726427098,0.8691516097762606,63,1.6988730430603027,6.046008584095579,0.09596839022373935,0.14999999,-0.93952566
-0.7373737,0.9165191349769959,0.8698917273575221,64,1.71535325050354,6.0946094491185825,0.09522827264247785,0.14999999,-0.6704595
-0.85858583,0.9125497761227663,0.8705480050308335,65,1.7306418418884277,6.147179672995816,0.09457199496916639,0.14999999,-0.49275228
-0.8787879,0.9101158269662314,0.8711475174844002,66,1.7507407665252686,6.202183846029585,0.09397248251559977,0.14999999,-0.9066334
-0.7979798,0.9111883805155029,0.87174514230576,67,1.772904396057129,6.256115465514082,0.09337485769424003,0.14999999,-0.8802629
-0.6969697,0.912733419763783,0.8723479110919073,68,1.7949388027191162,6.3085020457502985,0.09277208890809263,0.14999999,-0.52711225
-0.7373737,0.9116808981882477,0.8729179543831586,69,1.8148524761199951,6.36194114756205,0.09220204561684131,0.14999999,-0.3762787
-0.7777778,0.9145378914098026,0.8735125249121106,70,1.8381497859954834,6.412523256152248,0.09160747508788926,0.14999999,-0.769457
-0.7373737,0.9102967514305589,0.8740306126095535,71,1.8623332977294922,6.467346504721689,0.09108938739044634,0.14999999,-0.9128278
-0.7979798,0.914874684789905,0.8745978913898362,72,1.8864915370941162,6.517591819931784,0.09052210861016367,0.14999999,-0.6674783
-0.75757575,0.9122146022292514,0.8751131887985953,73,1.906205654144287,6.570497217702533,0.09000681120140457,0.14999999,-0.82983685
-0.75757575,0.918435739057294,0.8756986286669561,74,1.9277961254119873,6.6171814786452385,0.08942137133304376,0.14999999,-0.60274994
-0.75757575,0.915926528040962,0.8762350006586094,75,1.9536831378936768,6.666374950604276,0.08888499934139035,0.14999999,-0.67105997
-0.75757575,0.9104326066922223,0.8766849691590517,76,1.9787161350250244,6.721062343912054,0.08843503084094809,0.14999999,-0.89078975
-0.93939394,0.9047231527174966,0.8770491014130575,77,2.0012526512145996,6.781459191194558,0.08807089858694231,0.14999999,-1.068284
-0.6969697,0.9086145914219512,0.8774537871824023,78,2.023738384246826,6.837964599772606,0.08766621281759751,0.14999999,-0.93675804
-0.7373737,0.915976850708653,0.8779414208979245,79,2.050229072570801,6.887107749063953,0.08717857910207535,0.14999999,-0.6273041
-0.7373737,0.9166381106326463,0.8784251295196086,80,2.078716278076172,6.935589638431307,0.08669487048039135,0.14999999,-0.6966877
-0.75757575,0.914656064267017,0.8788724250103174,81,2.107207775115967,6.98605357416429,0.0862475749896826,0.14999999,-0.7389514
-0.75757575,0.9166824727331984,0.8793335231532793,82,2.1420228481292725,7.034491101431092,0.08578647684672064,0.14999999,-0.6457241
-0.75757575,0.909792060265645,0.8797004934799343,83,2.167410373687744,7.089819041165447,0.08541950652006564,0.14999999,-0.9106468
-0.75757575,0.9097738408546427,0.8800585095201094,84,2.1985983848571777,7.145165200310805,0.08506149047989053,0.14999999,-0.92725027
-0.97979796,0.9081668091311944,0.8803891953978868,85,2.2378296852111816,7.20211839117961,0.08473080460211306,0.14999999,-0.95376384
-0.959596,0.9051938821473595,0.8806776219879969,86,2.2688047885894775,7.2620445090322505,0.08444237801200291,0.14999999,-1.1799855
-0.67676765,0.9146445629169864,0.8810680465963762,87,2.2964277267456055,7.312519946115264,0.08405195340362373,0.14999999,-0.7141371
-1.0,0.9071573845506256,0.8813645163458563,88,2.32254695892334,7.370482561564639,0.08375548365414363,0.14999999,-0.9736257
-0.8181818,0.9154823162716645,0.8817478624124384,89,2.348708152770996,7.420120245292974,0.08337213758756151,0.14999999,-0.69196093
