ReturnLastEpisode,LQGsigma_higher,IWMean,MinEpLen,IWLastEpisode,DenMISEMeanLog,LQGmu1_actor,Bound,ReturnMean,AvgEpLen,NumTrajectories,DenMISELogLast,Iteration,TimeElapsed,IWMax,TimestepsSoFar,IWFirstEpisode,GridSize,Regret,LQGmu1_higher,IWMin,BoundMISE,ReturnStepMax,Delta,ReturnAbsMax,ReturnMax,DenMISELogFirst,BoundBonus,NumTrainableParams,ReturnMin,Regret/t
9.925067,0.14999999,0.70752305,20,1.4261345e-14,-0.83250374,-0.7066604,60.61448,14.61275,20.0,65,-0.89123666,65,3.066396474838257,6.943283,1300,2.4794015e-28,9,-624.82874,-0.75,,12.871192,19.986897,2.8777615e-06,18.19684,18.19684,-1.4284332,47.743286,,,-9.61275
18.196836,0.14999999,1.4038497,20,2.0093522e-20,-0.8369278,0.59846735,58.28258,14.667054,20.0,66,-0.8203656,66,3.422001838684082,8.817478,1320,3.7318175,9,-638.0256,0.75,,9.059995,19.987062,2.7912172e-06,18.19684,18.19684,-1.4437007,49.222588,,,-9.667054
8.928278,0.14999999,0.7577213,20,1.7815895e-17,-0.83221036,-0.48475584,57.90252,14.581401,20.0,67,-0.86347646,67,3.4849653244018555,6.4662046,1340,2.4189194e-28,9,-641.95386,-0.75,,13.784793,19.987062,2.708519e-06,18.19684,18.19684,-1.4037366,44.117725,,,-9.581401
18.1864,0.14999999,1.1781546,20,1.4081354,-0.83238333,-0.057077438,57.410545,14.634416,20.0,68,-0.5887585,68,3.5552306175231934,4.8158097,1360,4.0352246e-14,9,-655.14026,-0.25,,21.387213,19.987062,2.6294422e-06,18.19684,18.19684,-1.4185517,36.023335,,,-9.634416
18.159098,0.14999999,0.9584211,20,0.61709255,-0.827263,0.44229764,55.41155,14.685498,20.0,69,-0.63456136,69,3.626401662826538,6.4468784,1380,0.00010058199,9,-668.2994,0.25,,13.754929,19.987062,2.553779e-06,18.19684,18.19684,-1.4331504,41.65662,,,-9.685498
10.020492,0.14999999,1.1484349,20,0.0001583293,-0.82953805,-0.27082908,55.274544,14.618855,20.0,70,-0.92156434,70,3.6885595321655273,4.628311,1400,4.153901e-14,9,-673.3199,-0.25,,20.848312,19.987062,2.481335e-06,18.19684,18.19684,-1.4475377,34.42623,,,-9.618855
18.17361,0.14999999,0.95636016,20,3.234333e-05,-0.8230624,-0.89563483,55.10131,14.668923,20.0,71,-0.4980552,71,3.755276679992676,7.44309,1420,3.0998794e-37,9,-686.4935,-1.0,,17.396265,19.987062,2.4119304e-06,18.19684,18.19684,-1.4617224,37.705044,,,-9.668923
18.190939,0.14999999,1.0426743,20,1.3157166e-34,-0.82467645,0.9444455,55.10124,14.717839,20.0,72,-0.86234915,72,3.8203954696655273,13.8302965,1440,11.446426,9,-699.68445,1.0,,4.5931554,19.987062,2.3453977e-06,18.19684,18.19684,-1.4757086,50.508083,,,-9.717839
3.834544,0.14999999,0.75123876,20,1.9329286e-27,-0.83152646,-0.7291356,54.911224,14.568752,20.0,73,-1.314293,73,3.8785464763641357,6.197851,1460,2.2740206e-28,9,-698.5189,-0.75,,13.666689,19.987062,2.2815805e-06,18.19684,18.19684,-1.3419632,41.244534,,,-9.568752
18.200357,0.14999999,1.0154462,20,1.8044416,-0.83432555,-0.29640374,54.52478,14.617827,20.0,74,-0.7788057,74,3.9419467449188232,4.94271,1480,1.1852138e-20,9,-711.71924,-0.5,,18.47177,19.99088,2.2203328e-06,18.200357,18.200357,-1.3555689,36.053013,,,-9.617827
18.185535,0.14999999,1.1834236,20,4.2885594,-0.8302341,-0.2018087,54.542824,14.665397,20.0,75,-0.52562064,75,4.002141952514648,4.581948,1500,3.8401116e-14,9,-724.9048,-0.25,,21.48398,19.99088,2.1615185e-06,18.200357,18.200357,-1.3689919,33.05884,,,-9.665397
18.194326,0.14999999,1.3291388,20,8.1346245e-09,-0.8240921,0.78122735,54.14395,14.71183,20.0,76,-0.5266805,76,4.061259984970093,8.566866,1520,3.5093532,9,-738.0991,0.75,,8.68931,19.99088,2.1050107e-06,18.200357,18.200357,-1.3822371,45.45464,,,-9.71183
6.2948036,0.14999999,1.1870013,20,4.3473772e-10,-0.82397884,-0.36621037,53.38331,14.602518,20.0,77,-1.0973172,77,4.130419731140137,4.4332914,1540,3.768503e-14,9,-739.3939,-0.25,,21.549812,19.99088,2.0506905e-06,18.200357,18.200357,-1.3501679,31.833494,,,-9.602518
18.19458,0.14999999,0.77405775,20,0.16243155,-0.8173879,-0.7204219,52.95724,14.64857,20.0,78,-0.4775306,78,4.199303865432739,6.0318756,1560,2.3225278e-28,9,-752.5885,-0.75,,14.082397,19.99088,1.9984454e-06,18.200357,18.200357,-1.3630712,38.874844,,,-9.64857
18.195448,0.14999999,0.930279,20,4.5384168e-09,-0.8193925,0.32023367,52.711304,14.693467,20.0,79,-0.7382124,79,4.269176721572876,6.7427397,1580,9.497688e-05,9,-765.78394,0.25,,13.163694,19.99088,1.9481722e-06,18.200357,18.200357,-1.3758103,39.547607,,,-9.693467
12.415752,0.14999999,0.9134494,20,1.005784e-16,-0.8217801,-1.3153415,52.542698,14.664996,20.0,80,-0.9199359,80,4.340794324874878,7.409396,1600,2.8806887e-37,9,-773.1997,-1.0,,16.615948,19.99088,1.8997721e-06,18.200357,18.200357,-1.3883879,35.92675,,,-9.664996
18.175814,0.14999999,0.9926344,20,2.5672472e-05,-0.8528386,-0.5605852,52.403847,14.708341,20.0,81,-3.2246568,81,4.40508770942688,4.854305,1620,1.240067e-20,9,-786.3756,-0.5,,18.05696,19.99088,1.8531539e-06,18.200357,18.200357,-1.4008104,34.346886,,,-9.708341
