IWMean,MinEpLen,IWFirstEpisode,NumTrainableParams,GridSize,IWLastEpisode,TimeElapsed,ReturnAbsMax,DenMISELogLast,ReturnMin,MountainCar_mu1_higher,DenMISELogFirst,IWMin,MountainCar_std0_higher,ReturnMax,Iteration,ActionIn1,AvgEpLen,ReturnMean,Delta,IWMax,TimestepsSoFar,MountainCar_mu0_higher,Regret,ReturnStepMax,ReturnLastEpisode,MountainCar_std1_higher,Bound,DenMISEMeanLog,Regret/t,NumTrajectories
3.8373484e+25,999,1.1523782e-09,,121,28144824.0,1198.4426827430725,3.622374,-18.346539,-3.622374,-10.0,-12.134897,,0.14999999,,1035,-8.879682,999.0,-1.8912593,9.3033836e-10,3.5827156e+26,1033965,-1.0,7132.453,36.376766,-1.3752536,1.5,inf,-27.578066,6.891259,1035
3.8631725e+25,999,1.1534931e-09,,121,2.6866587e+26,1199.8824384212494,3.622374,-62.205166,-3.622374,-10.0,-12.135863,,0.14999999,,1036,-9.521633,999.0,-1.8912641,9.2854324e-10,3.586161e+26,1034964,-1.0,7139.3496,36.376766,-1.8960886,1.5,inf,-27.611721,6.891264,1036
3.8671627e+25,999,1.1546046e-09,,121,4.250133e+25,1201.4130358695984,3.622374,-60.824947,-3.622374,-10.0,-12.136827,,0.14999999,,1037,-11.503605,999.0,-1.8918633,9.2675323e-10,3.589624e+26,1035963,-1.0,7146.8623,36.376766,-2.5127258,1.5,inf,-27.643986,6.8918633,1037
3.867045e+25,999,1.1557173e-09,,121,2381.4946,1203.0340330600739,3.622374,-8.8900385,-3.622374,-10.0,-12.137792,,0.14999999,,1038,-6.8781796,999.0,-1.8913319,9.2496855e-10,3.5930764e+26,1036962,-1.0,7153.2026,36.376766,-1.3402468,1.5,inf,-27.626148,6.8913317,1038
3.8681455e+25,999,1.1568333e-09,,121,1.2520836e+25,1204.7262830734253,3.622374,-62.208057,-3.622374,-10.0,-12.138755,,0.14999999,,1039,-8.627842,999.0,-1.8908551,9.2318897e-10,3.596532e+26,1037961,-1.0,7159.5986,36.376766,-1.3959235,1.5,inf,-27.659662,6.890855,1039
3.882164e+25,999,1.1579459e-09,,121,1.4697378e+26,1206.5157113075256,3.622374,-62.20902,-3.622374,-10.0,-12.139716,,0.14999999,,1040,-12.345034,999.0,-1.890402,9.2141444e-10,3.5999773e+26,1038960,-1.0,7166.018,36.376766,-1.4197642,1.5,inf,-27.69312,6.890402,1040
3.882054e+25,999,1.1590595e-09,,121,1.803897e+20,1208.2894818782806,3.622374,-47.959232,-3.622374,-10.0,-12.140677,,0.14999999,,1041,-12.006421,999.0,-1.8899622,9.19645e-10,3.6034397e+26,1039959,-1.0,7172.4507,36.376766,-1.4324942,1.5,inf,-27.71282,6.889962,1041
3.8819457e+25,999,1.1601721e-09,,121,18440287000000.0,1210.0751214027405,3.622374,-32.255432,-3.622374,-10.0,-12.141638,,0.14999999,,1042,-13.469057,999.0,-1.8893192,9.178807e-10,3.6068915e+26,1040958,-1.0,7178.6704,36.376766,-1.2198654,1.5,inf,-27.717415,6.8893194,1042
3.898193e+25,999,1.1612857e-09,,121,1.7065524e+26,1211.9164772033691,3.622374,-62.2119,-3.622374,-10.0,-12.142597,,0.14999999,,1043,-10.524025,999.0,-1.8891835,9.161215e-10,3.6103466e+26,1041957,-1.0,7185.4185,36.376766,-1.7478682,1.5,inf,-27.75072,6.8891835,1043
3.8980806e+25,999,1.1623982e-09,,121,15.6955385,1213.711437702179,3.622374,-3.1509118,-3.622374,-10.0,-12.143556,,0.14999999,,1044,-8.199311,999.0,-1.8891706,9.143673e-10,3.6138053e+26,1042956,-1.0,7192.294,36.376766,-1.8759034,1.5,inf,-27.72739,6.8891706,1044
3.9102094e+25,999,1.1635116e-09,,121,1.2790316e+26,1215.4831583499908,3.622374,-62.213814,-3.622374,-10.0,-12.144512,,0.14999999,,1045,-14.429229,999.0,-1.8889774,9.1261815e-10,3.6172534e+26,1043955,-1.0,7198.9814,36.376766,-1.6872236,1.5,inf,-27.760628,6.8889775,1045
3.9128897e+25,999,1.1646262e-09,,121,2.9161498e+25,1217.270748615265,3.622374,-62.21477,-3.622374,-10.0,-12.145469,,0.14999999,,1046,-8.921693,999.0,-1.8896025,9.10874e-10,3.6207048e+26,1044954,-1.0,7206.5244,36.376766,-2.5428226,1.5,inf,-27.793795,6.8896027,1046
3.9352707e+25,999,1.1657374e-09,,121,2.3554173e+26,1219.0627794265747,3.622374,-62.215725,-3.622374,-10.0,-12.146424,,0.14999999,,1047,-7.916525,999.0,-1.8898124,9.091348e-10,3.624159e+26,1045953,-1.0,7213.634,36.376766,-2.1091444,1.5,inf,-27.826904,6.8898125,1047
3.9396767e+25,999,1.166852e-09,,121,4.723728e+25,1220.9081225395203,3.622374,-62.216682,-3.622374,-10.0,-12.147379,,0.14999999,,1048,-10.420706,999.0,-1.8902466,9.0740077e-10,3.627617e+26,1046952,-1.0,7220.9785,36.376766,-2.3451233,1.5,inf,-27.859957,6.8902464,1048
3.9395664e+25,999,1.1679653e-09,,121,9.250399,1222.8130903244019,3.622374,-2.9677715,-3.622374,-10.0,-12.148333,,0.14999999,,1049,-10.775983,999.0,-1.8898778,9.056715e-10,3.6310785e+26,1047951,-1.0,7227.482,36.376766,-1.5032307,1.5,inf,-27.836445,6.889878,1049
3.939448e+25,999,1.1690796e-09,,121,1.7182482,1224.6494452953339,3.622374,-1.3240154,-3.622374,-10.0,-12.149286,,0.14999999,,1050,-10.822648,999.0,-1.8902727,9.0394725e-10,3.634529e+26,1048950,-1.0,7234.786,36.376766,-2.3046181,1.5,inf,-27.81143,6.8902726,1050
3.9393432e+25,999,1.1701928e-09,,121,0.5325505,1226.4788992404938,3.622374,0.05227405,-3.622374,-10.0,-12.150238,,0.14999999,,1051,-13.184127,999.0,-1.8905501,9.022279e-10,3.6379827e+26,1049949,-1.0,7241.9683,36.376766,-2.1817012,1.5,inf,-27.785149,6.89055,1051
3.9567173e+25,999,1.1713049e-09,,121,1.8396427e+26,1228.1391558647156,3.622374,-62.22049,-3.622374,-10.0,-12.151189,,0.14999999,,1052,-11.997078,999.0,-1.8902123,9.0051344e-10,3.64144e+26,1050948,-1.0,7248.5034,36.376766,-1.5351526,1.5,inf,-27.818115,6.890212,1052
3.956607e+25,999,1.172418e-09,,121,1507799.6,1229.6641111373901,3.622374,-15.1167555,-3.622374,-10.0,-12.152139,,0.14999999,,1053,-11.460477,999.0,-1.8906358,8.988038e-10,3.6448866e+26,1051947,-1.0,7255.84,36.376766,-2.3363888,1.5,inf,-27.80629,6.890636,1053
3.9564996e+25,999,1.1735322e-09,,121,1.07898,1231.3805649280548,3.622374,-0.83186823,-3.622374,-10.0,-12.153089,,0.14999999,,1054,-10.754274,999.0,-1.8910177,8.970992e-10,3.6483506e+26,1052946,-1.0,7263.133,36.376766,-2.292849,1.5,inf,-27.780933,6.891018,1054
3.956395e+25,999,1.1746474e-09,,121,0.11749233,1233.0152533054352,3.622374,-0.64222705,-3.622374,-10.0,-12.1540365,,0.14999999,,1055,-11.592353,999.0,-1.8901008,8.9539925e-10,3.6518038e+26,1053945,-1.0,7269.0566,36.376766,-0.9238291,1.5,inf,-27.755447,6.890101,1055
3.956282e+25,999,1.1757592e-09,,121,7865.9214,1234.561681509018,3.622374,-9.7689905,-3.622374,-10.0,-12.1549835,,0.14999999,,1056,-12.790189,999.0,-1.8897169,8.937042e-10,3.65526e+26,1054944,-1.0,7275.541,36.376766,-1.484742,1.5,inf,-27.738644,6.889717,1056
3.9804205e+25,999,1.176872e-09,,121,2.5632072e+26,1236.4544208049774,3.622374,-62.22523,-3.622374,-10.0,-12.1559305,,0.14999999,,1057,-12.663263,999.0,-1.889411,8.92014e-10,3.658706e+26,1055943,-1.0,7282.1074,36.376766,-1.5662228,1.5,inf,-27.771503,6.889411,1057
3.9803135e+25,999,1.1779859e-09,,121,6.9997826e+19,1238.2521660327911,3.622374,-47.296627,-3.622374,-10.0,-12.156876,,0.14999999,,1058,-11.403497,999.0,-1.8899553,8.9032853e-10,3.6621686e+26,1056942,-1.0,7289.5728,36.376766,-2.465274,1.5,inf,-27.790174,6.8899555,1058
3.9802083e+25,999,1.1791009e-09,,121,278.53076,1239.8702220916748,3.622374,-6.91764,-3.622374,-10.0,-12.157821,,0.14999999,,1059,-9.713089,999.0,-1.8893754,8.886479e-10,3.665621e+26,1057941,-1.0,7295.8486,36.376766,-1.2760186,1.5,inf,-27.7707,6.8893757,1059
3.980095e+25,999,1.1802124e-09,,121,746450240.0,1241.2896797657013,3.622374,-22.631489,-3.622374,-10.0,-12.158765,,0.14999999,,1060,-12.586024,999.0,-1.8886533,8.86972e-10,3.6690766e+26,1058940,-1.0,7301.9727,36.376766,-1.1238385,1.5,inf,-27.76608,6.8886533,1060
3.980331e+25,999,1.1813273e-09,,121,3.6880025e+24,1242.8357424736023,3.622374,-57.563435,-3.622374,-10.0,-12.159708,,0.14999999,,1061,-12.18204,999.0,-1.888523,8.8530083e-10,3.6725213e+26,1059939,-1.0,7308.7227,36.376766,-1.750379,1.5,inf,-27.794397,6.888523,1061
3.9802226e+25,999,1.1824386e-09,,121,189521320000000.0,1244.3100183010101,3.622374,-33.728176,-3.622374,-10.0,-12.160649,,0.14999999,,1062,-12.357641,999.0,-1.8883185,8.836344e-10,3.675983e+26,1060938,-1.0,7315.3945,36.376766,-1.6714501,1.5,inf,-27.800219,6.8883185,1062
3.980117e+25,999,1.1835533e-09,,121,585046350000000.0,1245.694794178009,3.622374,-34.8342,-3.622374,-10.0,-12.161591,,0.14999999,,1063,-9.774843,999.0,-1.8885258,8.819726e-10,3.6794344e+26,1061937,-1.0,7322.503,36.376766,-2.1087193,1.5,inf,-27.807066,6.888526,1063
3.9800137e+25,999,1.1846667e-09,,121,2583312000000.0,1247.0894017219543,3.622374,-29.274471,-3.622374,-10.0,-12.162531,,0.14999999,,1064,-11.20722,999.0,-1.888397,8.8031554e-10,3.6828888e+26,1062936,-1.0,7329.2544,36.376766,-1.7514597,1.5,inf,-27.808676,6.888397,1064
3.979902e+25,999,1.1857811e-09,,121,21.80124,1248.4903831481934,3.622374,-5.318875,-3.622374,-10.0,-12.16347,,0.14999999,,1065,-9.481251,999.0,-1.8875934,8.7866314e-10,3.6863464e+26,1063935,-1.0,7335.287,36.376766,-1.032521,1.5,inf,-27.787771,6.8875933,1065
3.9797933e+25,999,1.1868944e-09,,121,284588760000000.0,1249.893916130066,3.622374,-35.34306,-3.622374,-10.0,-12.164409,,0.14999999,,1066,-11.042465,999.0,-1.886947,8.770155e-10,3.6897934e+26,1064934,-1.0,7341.4854,36.376766,-1.1985931,1.5,inf,-27.795092,6.886947,1066
3.979687e+25,999,1.1880088e-09,,121,0.25671753,1251.3925249576569,3.622374,-0.37792844,-3.622374,-10.0,-12.165347,,0.14999999,,1067,-10.601503,999.0,-1.8877254,8.753724e-10,3.6932577e+26,1065933,-1.0,7349.203,36.376766,-2.7174447,1.5,inf,-27.769623,6.8877254,1067
3.9795737e+25,999,1.1891196e-09,,121,6.8900504,1252.8997738361359,3.622374,-2.3547473,-3.622374,-10.0,-12.166284,,0.14999999,,1068,-11.400005,999.0,-1.8878453,8.7373386e-10,3.696711e+26,1066932,-1.0,7356.2188,36.376766,-2.0156734,1.5,inf,-27.746058,6.887845,1068
3.979471e+25,999,1.1902337e-09,,121,13.721059,1254.4366340637207,3.622374,-3.133036,-3.622374,-10.0,-12.167219,,0.14999999,,1069,-12.471025,999.0,-1.887618,8.7209995e-10,3.7001534e+26,1067931,-1.0,7362.8633,36.376766,-1.6449076,1.5,inf,-27.723267,6.887618,1069
3.979364e+25,999,1.1913489e-09,,121,1.198977e+22,1256.0667757987976,3.622374,-51.874966,-3.622374,-10.0,-12.168155,,0.14999999,,1070,-12.920693,999.0,-1.8873498,8.7047064e-10,3.7036133e+26,1068930,-1.0,7369.4644,36.376766,-1.6008358,1.5,inf,-27.746063,6.88735,1070
4.004579e+25,999,1.1924606e-09,,121,2.71201e+26,1257.471263408661,3.622374,-62.23839,-3.622374,-10.0,-12.169088,,0.14999999,,1071,-10.318567,999.0,-1.887132,8.6884583e-10,3.707062e+26,1069929,-1.0,7376.118,36.376766,-1.6539448,1.5,inf,-27.778482,6.887132,1071
4.004464e+25,999,1.1935734e-09,,121,256.31735,1258.8624792099,3.622374,-6.129322,-3.622374,-10.0,-12.170022,,0.14999999,,1072,-8.309305,999.0,-1.8868916,8.672256e-10,3.7105283e+26,1070928,-1.0,7382.748,36.376766,-1.6293571,1.5,inf,-27.758516,6.8868914,1072
4.016928e+25,999,1.194687e-09,,121,1.3482545e+26,1260.2520205974579,3.622374,-62.240257,-3.622374,-10.0,-12.170954,,0.14999999,,1073,-8.288049,999.0,-1.8870405,8.656099e-10,3.7139837e+26,1071927,-1.0,7389.7944,36.376766,-2.0466554,1.5,inf,-27.790876,6.8870406,1073
4.0308114e+25,999,1.1958019e-09,,121,1.50284785e+26,1261.70547580719,3.622374,-62.241188,-3.622374,-10.0,-12.1718855,,0.14999999,,1074,-11.680434,999.0,-1.8869919,8.639988e-10,3.717428e+26,1072926,-1.0,7396.6294,36.376766,-1.8348736,1.5,inf,-27.823185,6.886992,1074
4.0307044e+25,999,1.1969155e-09,,121,354102.88,1263.2128098011017,3.622374,-13.7590885,-3.622374,-10.0,-12.172816,,0.14999999,,1075,-9.786831,999.0,-1.8865519,8.6239205e-10,3.7208898e+26,1073925,-1.0,7403.043,36.376766,-1.4139103,1.5,inf,-27.810331,6.886552,1075
4.030599e+25,999,1.1980277e-09,,121,15474775.0,1264.701822757721,3.622374,-18.926535,-3.622374,-10.0,-12.173746,,0.14999999,,1076,-13.86576,999.0,-1.8858082,8.6078983e-10,3.7243404e+26,1074924,-1.0,7409.13,36.376766,-1.0865202,1.5,inf,-27.802305,6.885808,1076
4.041842e+25,999,1.199141e-09,,121,1.223047e+26,1266.2224533557892,3.622374,-62.243977,-3.622374,-10.0,-12.174675,,0.14999999,,1077,-8.765265,999.0,-1.885957,8.5919205e-10,3.7277944e+26,1075923,-1.0,7416.176,36.376766,-2.0460107,1.5,inf,-27.834497,6.885957,1077
4.0628138e+25,999,1.2002531e-09,,121,2.2726957e+26,1267.7807734012604,3.622374,-62.244904,-3.622374,-10.0,-12.175603,,0.14999999,,1078,-10.565583,999.0,-1.8856894,8.5759877e-10,3.7312517e+26,1076922,-1.0,7422.7734,36.376766,-1.5975506,1.5,inf,-27.866642,6.8856893,1078
4.0627068e+25,999,1.2013686e-09,,121,0.30367416,1269.321917295456,3.622374,-0.14386293,-3.622374,-10.0,-12.176531,,0.14999999,,1079,-11.954518,999.0,-1.8850949,8.560099e-10,3.7346976e+26,1077921,-1.0,7429.0176,36.376766,-1.2440751,1.5,inf,-27.841183,6.8850946,1079
4.062601e+25,999,1.2024804e-09,,121,10402062.0,1270.923077583313,3.622374,-16.723166,-3.622374,-10.0,-12.177457,,0.14999999,,1080,-10.493082,999.0,-1.8852122,8.544255e-10,3.738161e+26,1078920,-1.0,7436.0293,36.376766,-2.0117168,1.5,inf,-27.831116,6.885212,1080
4.062499e+25,999,1.2035957e-09,,121,2968.7898,1272.7919895648956,3.622374,-9.144231,-3.622374,-10.0,-12.178382,,0.14999999,,1081,-11.702991,999.0,-1.8857417,8.5284524e-10,3.7416136e+26,1079919,-1.0,7443.487,36.376766,-2.4576585,1.5,inf,-27.814064,6.8857417,1081
4.062387e+25,999,1.2047072e-09,,121,3415050000.0,1274.4948978424072,3.622374,-25.217936,-3.622374,-10.0,-12.179307,,0.14999999,,1082,-10.272708,999.0,-1.8848155,8.5126955e-10,3.7450694e+26,1080918,-1.0,7449.37,36.376766,-0.8836643,1.5,inf,-27.811874,6.884815,1082
4.0622793e+25,999,1.2058221e-09,,121,21.12126,1276.314715385437,3.622374,-4.668071,-3.622374,-10.0,-12.180231,,0.14999999,,1083,-12.305281,999.0,-1.8841759,8.496983e-10,3.748514e+26,1081917,-1.0,7455.5625,36.376766,-1.1920997,1.5,inf,-27.79073,6.884176,1083
4.0621737e+25,999,1.2069336e-09,,121,3.2878308e+16,1278.0275466442108,3.622374,-38.837975,-3.622374,-10.0,-12.181153,,0.14999999,,1084,-12.886094,999.0,-1.8840301,8.4813123e-10,3.7519762e+26,1082916,-1.0,7462.2886,36.376766,-1.7260929,1.5,inf,-27.801153,6.8840303,1084
4.086321e+25,999,1.2080482e-09,,121,2.631249e+26,1279.724370956421,3.622374,-62.24225,-3.622374,-10.0,-12.1820755,,0.14999999,,1085,-12.407039,999.0,-1.8843861,8.4656865e-10,3.755427e+26,1083915,-1.0,7469.5586,36.376766,-2.2702904,1.5,inf,-27.833124,6.884386,1085
4.0862227e+25,999,1.2091617e-09,,121,3.5199052e+22,1281.4041850566864,3.622374,-53.398197,-3.622374,-10.0,-12.182997,,0.14999999,,1086,-7.2845106,999.0,-1.8839086,8.450103e-10,3.7588812e+26,1084914,-1.0,7475.925,36.376766,-1.3659831,1.5,inf,-27.856873,6.8839087,1086
4.086997e+25,999,1.2102761e-09,,121,9.609034e+24,1283.084588766098,3.622374,-62.25322,-3.622374,-10.0,-12.183917,,0.14999999,,1087,-11.318623,999.0,-1.8845408,8.434562e-10,3.7623385e+26,1085913,-1.0,7483.496,36.376766,-2.5711427,1.5,inf,-27.888742,6.8845406,1087
4.0868904e+25,999,1.2113893e-09,,121,0.2298439,1284.8180587291718,3.622374,0.77275276,-3.622374,-10.0,-12.184836,,0.14999999,,1088,-8.984527,999.0,-1.8849068,8.4190654e-10,3.7657847e+26,1086912,-1.0,7490.7783,36.376766,-2.2825277,1.5,inf,-27.86263,6.884907,1088
4.0924037e+25,999,1.2125034e-09,,121,6.117834e+25,1286.419272184372,3.622374,-62.25506,-3.622374,-10.0,-12.185756,,0.14999999,,1089,-9.442255,999.0,-1.8856736,8.40361e-10,3.7692483e+26,1087911,-1.0,7498.4985,36.376766,-2.7201521,1.5,inf,-27.894442,6.8856735,1089
4.092318e+25,999,1.2136141e-09,,121,2.9663663e+23,1287.8388631343842,3.622374,-55.00266,-3.622374,-10.0,-12.186673,,0.14999999,,1090,-8.279642,999.0,-1.8857899,8.388198e-10,3.7727008e+26,1088910,-1.0,7505.5107,36.376766,-2.0123687,1.5,inf,-27.919521,6.88579,1090
4.099824e+25,999,1.2147303e-09,,121,8.297741e+25,1289.2958331108093,3.622374,-62.256893,-3.622374,-10.0,-12.187591,,0.14999999,,1091,-9.76318,999.0,-1.8852822,8.3728274e-10,3.7761562e+26,1089909,-1.0,7511.843,36.376766,-1.331742,1.5,inf,-27.95122,6.885282,1091
4.0997165e+25,999,1.215843e-09,,121,7.8568946e+18,1290.8058342933655,3.622374,-45.26155,-3.622374,-10.0,-12.188506,,0.14999999,,1092,-10.295266,999.0,-1.8859061,8.3574997e-10,3.7796006e+26,1090908,-1.0,7519.409,36.376766,-2.5667574,1.5,inf,-27.967304,6.885906,1092
4.0996113e+25,999,1.2169565e-09,,121,5420.164,1292.2429900169373,3.622374,-9.054216,-3.622374,-10.0,-12.189422,,0.14999999,,1093,-8.521378,999.0,-1.8858882,8.3422136e-10,3.7830623e+26,1091907,-1.0,7526.276,36.376766,-1.8664654,1.5,inf,-27.950226,6.885888,1093
4.1165284e+25,999,1.218069e-09,,121,1.8620806e+26,1293.6913180351257,3.622374,-62.25964,-3.622374,-10.0,-12.190336,,0.14999999,,1094,-10.529284,999.0,-1.8856524,8.32697e-10,3.786513e+26,1092906,-1.0,7532.904,36.376766,-1.6276664,1.5,inf,-27.981796,6.8856525,1094
4.116417e+25,999,1.2191823e-09,,121,0.12611352,1295.1421439647675,3.622374,-1.2910949,-3.622374,-10.0,-12.19125,,0.14999999,,1095,-10.369285,999.0,-1.8846923,8.311769e-10,3.789967e+26,1093905,-1.0,7538.7383,36.376766,-0.83441967,1.5,inf,-27.957651,6.884692,1095
4.1163075e+25,999,1.2202943e-09,,121,1065.4269,1296.642881155014,3.622374,-7.41863,-3.622374,-10.0,-12.1921625,,0.14999999,,1096,-12.054268,999.0,-1.8847411,8.296608e-10,3.793424e+26,1094904,-1.0,7545.6763,36.376766,-1.9381814,1.5,inf,-27.939142,6.884741,1096
4.116201e+25,999,1.2214098e-09,,121,14364823000.0,1298.268649339676,3.622374,-24.00918,-3.622374,-10.0,-12.193075,,0.14999999,,1097,-9.729048,999.0,-1.8846494,8.281489e-10,3.7968694e+26,1095903,-1.0,7552.4604,36.376766,-1.784193,1.5,inf,-27.935787,6.8846493,1097
4.1160976e+25,999,1.2225214e-09,,121,1340866200000000.0,1299.8718538284302,3.622374,-35.571125,-3.622374,-10.0,-12.193986,,0.14999999,,1098,-10.987655,999.0,-1.8847384,8.266411e-10,3.8003325e+26,1096902,-1.0,7559.443,36.376766,-1.982424,1.5,inf,-27.942951,6.8847384,1098
4.115997e+25,999,1.2236365e-09,,121,0.1159679,1301.5020916461945,3.622374,1.6995105,-3.622374,-10.0,-12.194897,,0.14999999,,1099,-10.174411,999.0,-1.8849202,8.2513746e-10,3.8037847e+26,1097901,-1.0,7566.5273,36.376766,-2.0846071,1.5,inf,-27.916204,6.88492,1099
4.1158864e+25,999,1.2247481e-09,,121,15929.669,1302.9749147891998,3.622374,-10.3141775,-3.622374,-10.0,-12.195806,,0.14999999,,1100,-10.142583,999.0,-1.8847039,8.236379e-10,3.8072397e+26,1098900,-1.0,7573.1743,36.376766,-1.6466385,1.5,inf,-27.900433,6.8847036,1100
4.11579e+25,999,1.2258629e-09,,121,1247969.4,1304.4041285514832,3.622374,-14.548711,-3.622374,-10.0,-12.196714,,0.14999999,,1101,-11.782276,999.0,-1.8847346,8.2214235e-10,3.810683e+26,1099899,-1.0,7580.093,36.376766,-1.9185598,1.5,inf,-27.88853,6.8847346,1101
4.115685e+25,999,1.2269763e-09,,121,6144478.0,1305.8537485599518,3.622374,-16.481451,-3.622374,-10.0,-12.197622,,0.14999999,,1102,-10.87182,999.0,-1.8844317,8.20651e-10,3.8141444e+26,1100898,-1.0,7586.6436,36.376766,-1.5511154,1.5,inf,-27.87839,6.884432,1102
4.115571e+25,999,1.2280884e-09,,121,0.108546436,1307.3044996261597,3.622374,1.7723932,-3.622374,-10.0,-12.198529,,0.14999999,,1103,-10.582512,999.0,-1.8842257,8.1916357e-10,3.8175943e+26,1101897,-1.0,7593.301,36.376766,-1.6572353,1.5,inf,-27.851734,6.884226,1103
4.1154714e+25,999,1.2292038e-09,,121,151.61179,1308.7267456054688,3.622374,-6.0065336,-3.622374,-10.0,-12.199435,,0.14999999,,1104,-8.499384,999.0,-1.8846953,8.1768026e-10,3.8210475e+26,1102896,-1.0,7600.7036,36.376766,-2.4025404,1.5,inf,-27.832172,6.884695,1104
4.131755e+25,999,1.2303157e-09,,121,1.8112666e+26,1310.1566076278687,3.622374,-62.26964,-3.622374,-10.0,-12.200341,,0.14999999,,1105,-11.308667,999.0,-1.8844603,8.16201e-10,3.8245033e+26,1103895,-1.0,7607.3286,36.376766,-1.6249554,1.5,inf,-27.86354,6.8844604,1105
4.1316487e+25,999,1.2314285e-09,,121,0.24997404,1311.6364090442657,3.622374,0.78734004,-3.622374,-10.0,-12.201245,,0.14999999,,1106,-9.536143,999.0,-1.8847493,8.147257e-10,3.8279628e+26,1104894,-1.0,7614.5327,36.376766,-2.2041285,1.5,inf,-27.837862,6.8847494,1106
4.131545e+25,999,1.2325423e-09,,121,1.0526575e+20,1313.2445702552795,3.622374,-46.94659,-3.622374,-10.0,-12.202149,,0.14999999,,1107,-11.137844,999.0,-1.8847991,8.1325435e-10,3.8314105e+26,1105893,-1.0,7621.4727,36.376766,-1.93992,1.5,inf,-27.855352,6.884799,1107
4.1314435e+25,999,1.2336572e-09,,121,0.43277368,1315.2498466968536,3.622374,0.15582249,-3.622374,-10.0,-12.2030525,,0.14999999,,1108,-15.127501,999.0,-1.8844523,8.117871e-10,3.834861e+26,1106892,-1.0,7627.973,36.376766,-1.500522,1.5,inf,-27.830297,6.8844523,1108
4.132971e+25,999,1.2347706e-09,,121,1.8157486e+25,1317.0796029567719,3.622374,-62.273254,-3.622374,-10.0,-12.203955,,0.14999999,,1109,-10.328244,999.0,-1.884444,8.103237e-10,3.838315e+26,1107891,-1.0,7634.8486,36.376766,-1.8754182,1.5,inf,-27.861557,6.884444,1109
4.132875e+25,999,1.2358852e-09,,121,154224.58,1318.9515590667725,3.622374,-12.829385,-3.622374,-10.0,-12.204856,,0.14999999,,1110,-12.718845,999.0,-1.8848169,8.0886436e-10,3.8417724e+26,1108890,-1.0,7642.1465,36.376766,-2.2983441,1.5,inf,-27.848244,6.884817,1110
4.134609e+25,999,1.2369983e-09,,121,2.043028e+25,1320.8179304599762,3.622374,-59.314316,-3.622374,-10.0,-12.205756,,0.14999999,,1111,-10.199751,999.0,-1.8849698,8.0740886e-10,3.8452327e+26,1109889,-1.0,7649.201,36.376766,-2.0546288,1.5,inf,-27.876793,6.8849697,1111
4.1345047e+25,999,1.2381101e-09,,121,1591.4885,1322.6661441326141,3.622374,-8.23422,-3.622374,-10.0,-12.2066555,,0.14999999,,1112,-10.455656,999.0,-1.8846287,8.059574e-10,3.848681e+26,1110888,-1.0,7655.707,36.376766,-1.5056263,1.5,inf,-27.859333,6.884629,1112
4.1343917e+25,999,1.2392227e-09,,121,0.3965078,1324.5622551441193,3.622374,-1.3584335,-3.622374,-10.0,-12.207555,,0.14999999,,1113,-8.574293,999.0,-1.8838549,8.0450974e-10,3.852133e+26,1111887,-1.0,7661.7305,36.376766,-1.0234796,1.5,inf,-27.835749,6.883855,1113
4.152653e+25,999,1.2403389e-09,,121,2.0453528e+26,1326.451577425003,3.622374,-62.277756,-3.622374,-10.0,-12.208453,,0.14999999,,1114,-12.711444,999.0,-1.8839256,8.0306606e-10,3.8555876e+26,1112886,-1.0,7668.6934,36.376766,-1.9625292,1.5,inf,-27.86689,6.8839254,1114
4.1704837e+25,999,1.2414514e-09,,121,2.0001076e+26,1328.2212731838226,3.622374,-61.55159,-3.622374,-10.0,-12.209351,,0.14999999,,1115,-10.165042,999.0,-1.8839445,8.016262e-10,3.8590456e+26,1113885,-1.0,7675.598,36.376766,-1.9049605,1.5,inf,-27.897305,6.8839445,1115
4.1703703e+25,999,1.2425647e-09,,121,1807993.5,1329.8041348457336,3.622374,-14.952412,-3.622374,-10.0,-12.210247,,0.14999999,,1116,-9.262877,999.0,-1.884038,8.0019025e-10,3.8624918e+26,1114884,-1.0,7682.5864,36.376766,-1.9883214,1.5,inf,-27.885931,6.884038,1116
4.170259e+25,999,1.2436792e-09,,121,1.5749129e+21,1331.3412473201752,3.622374,-50.67843,-3.622374,-10.0,-12.211143,,0.14999999,,1117,-11.296213,999.0,-1.8834629,7.9875817e-10,3.865941e+26,1115883,-1.0,7688.828,36.376766,-1.2417022,1.5,inf,-27.906559,6.883463,1117
4.170139e+25,999,1.2447898e-09,,121,0.40009075,1332.8639867305756,3.622374,0.5103471,-3.622374,-10.0,-12.212037,,0.14999999,,1118,-11.410863,999.0,-1.8835715,7.9732987e-10,3.8693935e+26,1116882,-1.0,7695.833,36.376766,-2.0047374,1.5,inf,-27.881348,6.8835716,1118
4.1700327e+25,999,1.2459038e-09,,121,0.34830916,1334.3761053085327,3.622374,0.032442067,-3.622374,-10.0,-12.212931,,0.14999999,,1119,-9.480479,999.0,-1.8840827,7.9590545e-10,3.872849e+26,1117881,-1.0,7703.2886,36.376766,-2.455634,1.5,inf,-27.856627,6.884083,1119
4.171797e+25,999,1.2470188e-09,,121,2.1052932e+25,1335.9739124774933,3.622374,-59.712643,-3.622374,-10.0,-12.213824,,0.14999999,,1120,-10.452732,999.0,-1.884502,7.944848e-10,3.8763077e+26,1118880,-1.0,7710.6426,36.376766,-2.3539777,1.5,inf,-27.885292,6.884502,1120
