VarJ,Iteration,ReturnMean,InvPendulum_std1_higher,AvgEpLen,BatchSize,InvPendulum_std3_higher,NumTrajectories,InvPendulum_std0_higher,J,ActionIn1,InvPendulum_mu1_higher,InvPendulum_mu3_higher,StepSize,InvPendulum_mu2_higher,AvgRet,TimestepsSoFar,NatGrad2Norm,InvPendulum_mu0_higher,ReturnMax,InvPendulum_std2_higher,NatGradInftyNorm,MinEpLen
0.5868186918296289,20,-122.69798622057513,0.14999999,27.6655,100,0.14999999,2000,0.14999999,-116.0065981016533,7.243042,-3.617003,10.462541,1.0,-6.744455,-116.0065981016533,55331,1.7254136,7.492663,-102.2403976510759,0.14999999,1.0095501,11
0.45233775128331594,21,-122.34785744145857,0.14999999,27.386666666666667,100,0.14999999,2100,0.14999999,-115.34528185912767,8.862593,-2.8462906,11.472091,1.0,-7.720158,-115.34528185912767,57512,5.24247,8.134431,-102.2403976510759,0.14999999,3.7593415,11
0.2852962914544912,22,-121.8582550755431,0.14999999,26.992272727272727,100,0.14999999,2200,0.14999999,-111.57660539131822,10.098374,-2.2193246,7.7127495,1.0,-7.4757357,-111.57660539131822,59383,5.8446536,11.725811,-101.32842612382659,0.14999999,5.6646414,10
2.1351991537569974,23,-121.78187920707086,0.14999999,26.961739130434783,100,0.14999999,2300,0.14999999,-120.10161010068111,4.588258,-7.883966,7.063643,1.0,-6.201697,-120.10161010068111,62012,2.3299713,11.891032,-101.32842612382659,0.14999999,1.9655906,10
2.8599197804427177,24,-121.81320907593872,0.14999999,26.99041666666667,100,0.14999999,2400,0.14999999,-122.5337960598998,8.949057,-6.84848,7.036989,1.0,-4.2361064,-122.5337960598998,64777,3.7621727,12.592658,-101.32842612382659,0.14999999,2.6009696,10
0.7737190281605447,25,-121.6407037496123,0.14999999,26.838,100,0.14999999,2500,0.14999999,-117.50057591777875,7.9325385,-4.5198174,8.050149,1.0,-5.2055063,-117.50057591777875,67095,6.4710326,9.991689,-101.32842612382659,0.14999999,5.681565,10
0.27389775516795306,26,-121.28944666735127,0.14999999,26.585,100,0.14999999,2600,0.14999999,-112.50801961082549,7.1976423,-4.0285826,9.543961,1.0,-10.887072,-112.50801961082549,69121,3.687806,12.660265,-101.32842612382659,0.14999999,3.0757632,10
0.389129541435356,27,-120.9917390578979,0.14999999,26.365185185185187,100,0.14999999,2700,0.14999999,-113.25134121210958,6.595382,-7.104346,10.344429,1.0,-11.372633,-113.25134121210958,71186,2.5862331,14.466663,-101.32842612382659,0.14999999,2.2200074,10
0.3524396653866807,28,-120.72792520356755,0.14999999,26.18,100,0.14999999,2800,0.14999999,-113.60495113664847,5.2158017,-5.8238344,10.6578,1.0,-11.223437,-113.60495113664847,73304,2.9181104,12.246656,-101.32842612382659,0.14999999,2.2021184,10
0.38065099331240476,29,-120.48400418938627,0.14999999,25.996896551724138,100,0.14999999,2900,0.14999999,-113.65421579231051,8.097076,-6.1325345,12.859919,1.0,-12.383518,-113.65421579231051,75391,2.3045986,13.738286,-101.32842612382659,0.14999999,1.9129804,10
0.4719974498106446,30,-120.28294610319733,0.14999999,25.856666666666666,100,0.14999999,3000,0.14999999,-114.45226160371773,5.9116635,-8.045515,12.346781,1.0,-11.534077,-114.45226160371773,77570,4.972911,12.921696,-101.32842612382659,0.14999999,4.753409,10
0.876049592885425,31,-120.1737664989413,0.14999999,25.774516129032257,100,0.14999999,3100,0.14999999,-116.89837837126036,12.4024935,-6.6631665,17.10019,1.0,-11.097949,-116.89837837126036,79901,4.1948743,13.10568,-101.32842612382659,0.14999999,3.1522682,10
1.7431866310505646,32,-120.1851123202762,0.14999999,25.7859375,100,0.14999999,3200,0.14999999,-120.53683278165786,15.653781,-8.75152,17.220093,1.0,-9.285608,-120.53683278165786,82515,1.6495806,16.257948,-101.32842612382659,0.14999999,1.1161343,10
1.3215893600188258,33,-120.10746656642043,0.14999999,25.721818181818183,100,0.14999999,3300,0.14999999,-117.62280244303635,15.697771,-7.7962136,16.955984,1.0,-10.401743,-117.62280244303635,84882,3.5421278,16.960085,-101.32842612382659,0.14999999,3.155264,10
0.7347422238361857,34,-120.00215486366734,0.14999999,25.61735294117647,100,0.14999999,3400,0.14999999,-116.52686867281558,19.408215,-8.226963,18.427753,1.0,-10.890955,-116.52686867281558,87099,2.972952,20.115349,-101.32842612382659,0.14999999,2.36724,10
0.8640159662950069,35,-119.8489622871943,0.14999999,25.48057142857143,100,0.14999999,3500,0.14999999,-114.64041468711054,18.996422,-8.733913,17.896156,1.0,-12.532608,-114.64041468711054,89182,3.902075,22.48259,-101.32842612382659,0.14999999,3.7243397,10
0.5302987347428205,36,-119.69116041299607,0.14999999,25.338055555555556,100,0.14999999,3600,0.14999999,-114.16809481605821,22.45589,-5.009574,18.094158,1.0,-12.324516,-114.16809481605821,91217,2.2636373,21.354328,-101.32842612382659,0.14999999,1.9168814,10
0.28387729037769543,37,-119.50391378079776,0.14999999,25.17972972972973,100,0.14999999,3700,0.14999999,-112.7630350216582,18.541859,-5.135449,16.960623,1.0,-14.241398,-112.7630350216582,93165,4.2055426,20.968485,-101.32842612382659,0.14999999,2.9558198,10
0.33806558206472576,38,-119.31764332149903,0.14999999,25.03763157894737,100,0.14999999,3800,0.14999999,-112.4256363274464,18.460052,-4.5842505,16.155836,1.0,-17.197218,-112.4256363274464,95143,2.8869781,23.796597,-101.32842612382659,0.14999999,1.9773482,10
0.31184113585335593,39,-119.12593252445518,0.14999999,24.883846153846154,100,0.14999999,3900,0.14999999,-111.84092223678797,18.919493,-3.4854488,18.133184,1.0,-17.754515,-111.84092223678797,97047,2.5800493,22.091665,-101.32842612382659,0.14999999,2.4315143,10
0.494283770244863,40,-119.0167238148191,0.14999999,24.8155,100,0.14999999,4000,0.14999999,-114.75758413901282,22.148285,-3.9501164,20.5647,1.0,-17.069021,-114.75758413901282,99262,1.7279109,22.333689,-101.32842612382659,0.14999999,1.1263822,10
0.40274938993140474,41,-118.87910066245269,0.14999999,24.704390243902438,100,0.14999999,4100,0.14999999,-113.37417456779569,19.646275,-5.0764985,19.615889,1.0,-17.417187,-113.37417456779569,101288,2.9976342,23.167643,-101.32842612382659,0.14999999,2.1749804,10
0.5476589925112105,42,-118.75113822296844,0.14999999,24.59547619047619,100,0.14999999,4200,0.14999999,-113.50467820411464,20.466564,-7.251479,19.152409,1.0,-15.665156,-113.50467820411464,103301,4.0053697,24.152958,-101.32842612382659,0.14999999,2.6464052,10
0.43146938598554185,43,-118.6008473300924,0.14999999,24.48046511627907,100,0.14999999,4300,0.14999999,-112.28862982929944,19.923471,-4.686439,18.121735,1.0,-18.311562,-112.28862982929944,105266,3.7668617,25.335247,-101.32842612382659,0.14999999,2.7629633,10
0.22247172643088947,44,-118.43590723049748,0.14999999,24.350227272727274,100,0.14999999,4400,0.14999999,-111.34348294791542,20.074732,-1.9234757,17.740189,1.0,-18.738699,-111.34348294791542,107141,1.4034716,22.8398,-101.32842612382659,0.14999999,1.0783464,10
0.32128466776281045,45,-118.29003821782452,0.14999999,24.238888888888887,100,0.14999999,4500,0.14999999,-111.87180166021398,18.515678,-3.001822,17.000027,1.0,-18.7655,-111.87180166021398,109075,3.3070686,23.348076,-101.32842612382659,0.14999999,2.4821162,10
0.40240265727087554,46,-118.15811881265962,0.14999999,24.166521739130435,100,0.14999999,4600,0.14999999,-112.22174558023892,16.87604,-1.4560806,14.51791,1.0,-18.034569,-112.22174558023892,111166,3.910016,21.987112,-101.32842612382659,0.14999999,3.0854363,10
0.39733610636818406,47,-118.0381347256139,0.14999999,24.07851063829787,100,0.14999999,4700,0.14999999,-112.51886672151068,15.763252,-4.541517,16.38124,1.0,-17.224281,-112.51886672151068,113169,4.139345,20.706589,-101.32842612382659,0.14999999,3.4031055,10
0.22345999728179358,48,-117.89801607930674,0.14999999,23.966666666666665,100,0.14999999,4800,0.14999999,-111.31243970286985,16.155281,-5.99565,16.670837,1.0,-19.05586,-111.31243970286985,115040,4.774488,24.109694,-101.32842612382659,0.14999999,3.5252738,10
0.27044495507966815,49,-117.77002620082042,0.14999999,23.875714285714285,100,0.14999999,4900,0.14999999,-111.62651203347833,19.174255,-5.3023896,18.230116,1.0,-21.786469,-111.62651203347833,116991,2.9452178,27.634968,-101.32842612382659,0.14999999,2.0381484,10
0.2644059653090136,50,-117.66070224669129,0.14999999,23.7994,100,0.14999999,5000,0.14999999,-112.30382849436353,17.31225,-6.5602612,17.326097,1.0,-19.74832,-112.30382849436353,118997,3.0523589,26.178682,-101.32842612382659,0.14999999,2.1623032,10
