DenMISELogLast,IWLastEpisode,LQGsigma_higher,IWFirstEpisode,IWMax,LQGmu1_higher,Regret/t,IWMin,ReturnMax,Delta,DenMISEMeanLog,LQGmu1_actor,ReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,Regret,IWMean,ReturnMin,Bound,Iteration,ReturnLastEpisode
-0.9720557,5.6254025,0.14999999,3.4153587e-12,6.613782,-1.0,0.20665652,,0.9347324,5.720268e-09,-0.773818,-1.020648,0.7584635,419.774498462677,6520,0.9787392,-1.0286844,0.9347324,67.370026,1.0214915,,1.8784763,326,0.9241186
-0.578451,0.0038297009,0.14999999,0.0036946228,4.681507,-0.45454547,0.2061401,,0.9347324,5.685335e-09,-0.773169,-0.5588001,0.7589799,420.91267371177673,6540,0.9787392,-1.0317472,0.9347324,67.40781,0.89250535,,1.8743334,327,0.92732733
-0.5060719,3.8595948,0.14999999,1.570502e-05,4.120247,-0.6363636,0.20560604,,0.9347324,5.650721e-09,-0.77268976,-0.52124244,0.759514,421.9810981750488,6560,0.9787392,-1.0347893,0.9347324,67.43877,0.98771405,,1.8730075,328,0.9341595
-0.526643,0.0276341,0.14999999,3.4467511e-12,6.541863,-1.0,0.20508224,,0.9347324,5.616422e-09,-0.7719876,-1.2230024,0.7600378,423.0287699699402,6580,0.9787392,-1.0378335,0.9347324,67.472046,1.0214025,,1.8709571,329,0.9318359
-1.9560293,2.5547164e-25,0.14999999,1.2629591,10.403332,0.41414142,0.20460188,,0.9347324,5.582434e-09,-0.77552456,0.2036036,0.76051813,424.33734345436096,6600,0.9787392,-1.0408684,0.9347324,67.5186,0.8791837,,1.8711202,330,0.9185741
-1.1269809,7.3084483,0.14999999,7.5251193,7.6687307,0.13131313,0.20546871,,0.9347324,5.548755e-09,-0.7769748,-0.16385783,0.7596513,425.3987729549408,6620,0.9787392,-1.0400742,0.9347324,68.01013,1.0516782,,1.8756964,331,0.47359577
-0.5914445,4.7982597,0.14999999,0.96727943,4.8239627,-0.17171717,0.20501399,,0.9347324,5.5153784e-09,-0.7762819,0.028476104,0.760106,426.8732647895813,6640,0.9787392,-1.0206109,0.9347324,68.06467,1.0345653,,1.8747725,332,0.91061157
-0.86800116,3.9203654e-10,0.14999999,3.3882309e-12,6.4923067,-1.0,0.20563674,,0.9347324,5.482303e-09,-0.7764658,-0.92733884,0.7594833,428.24673295021057,6660,0.9787392,-1.0207092,0.9347324,68.47705,1.0281659,,1.8699868,333,0.5527307
-0.3434775,0.03954493,0.14999999,0.0021475249,4.6602983,-0.47474748,0.20512742,,0.9347324,5.4495244e-09,-0.7750988,-0.43280098,0.7599926,429.6515748500824,6680,0.9787392,-1.0237076,0.9347324,68.51257,0.89772236,,1.8683403,334,0.9296043
-0.55295074,4.4708195,0.14999999,0.016388092,4.599015,-0.3939394,0.20461577,,0.9347324,5.417038e-09,-0.7747482,-0.27179897,0.76050425,430.86545991897583,6700,0.9787392,-1.0266907,0.9347324,68.546295,0.9291232,,1.8638997,335,0.93138945
-0.5200541,1.8214161,0.14999999,3.0239463,5.580996,-0.07070707,0.20412815,,0.9347324,5.384841e-09,-0.77420926,-0.14043695,0.7609919,431.97289752960205,6720,0.9787392,-1.0296224,0.9347324,68.58707,1.0240561,,1.8640611,336,0.92433554
-0.5996368,4.0156293,0.14999999,0.39597648,4.513396,-0.23232323,0.20371503,,0.9347324,5.352931e-09,-0.7736326,-0.33060554,0.761405,433.4080400466919,6740,0.9787392,-1.0236347,0.9347324,68.65198,1.0308793,,1.8638501,337,0.90020615
-0.51449376,0.00021074557,0.14999999,3.4042374e-12,6.4637675,-1.0,0.2032178,,0.9347324,5.321304e-09,-0.7727858,-0.9755277,0.7619022,435.0200426578522,6760,0.9787392,-1.0254233,0.9347324,68.68762,1.0254742,,1.8607485,338,0.9294646
-0.43904907,0.00024040279,0.14999999,0.09343635,4.446555,-0.3131313,0.2027269,,0.9347324,5.289956e-09,-0.7717395,-0.30329943,0.7623931,436.3473951816559,6780,0.9787392,-1.0283775,0.9347324,68.72443,0.9911303,,1.8581859,339,0.92831683
-0.5019813,3.1958327e-12,0.14999999,0.00020461762,13.533878,0.8181818,0.2022326,,0.9347324,5.2588853e-09,-0.7709819,0.4649263,0.7628874,437.86860966682434,6800,0.9787392,-1.0310475,0.9347324,68.759094,0.9986406,,1.8574958,340,0.9304747
-1.3974513,2.121394e-11,0.14999999,1.569237e-05,4.163579,-0.6363636,0.20332754,,0.9347324,5.2280864e-09,-0.7728619,-0.81521726,0.7617925,438.93503737449646,6820,0.9787392,-1.0339837,0.9347324,69.33469,0.9802885,,1.856233,341,0.38952076
-0.29059422,3.5143313,0.14999999,6.487666e-09,3.5558014,-0.83838385,0.2028302,,0.9347324,5.1975575e-09,-0.77151704,-0.9821129,0.7622898,440.0194306373596,6840,0.9787392,-1.036912,0.9347324,69.36792,1.0959581,,1.8598179,342,0.9318795
-0.45840392,4.176508,0.14999999,3.4536412e-12,6.42794,-1.0,0.20234638,,0.9347324,5.167295e-09,-0.7703332,-0.89829075,0.76277363,441.08730125427246,6860,0.9787392,-1.0398316,0.9347324,69.404816,1.0334169,,1.8592558,343,0.92823815
-0.3087787,3.3441358,0.14999999,6.525617e-09,3.5191784,-0.83838385,0.20186019,,0.9347324,5.1372964e-09,-0.76890725,-1.0186999,0.7632598,442.17411041259766,6880,0.9787392,-1.0427428,0.9347324,69.43991,1.0973908,,1.8538516,344,0.93001103
-0.555219,4.598038,0.14999999,3.4737777e-12,6.33846,-1.0,0.20138562,,0.9347324,5.107558e-09,-0.768014,-1.302592,0.7637344,443.25467443466187,6900,0.9787392,-1.0456456,0.9347324,69.47803,1.0363296,,1.8529667,345,0.92698985
-2.8914785,6.2648206,0.14999999,3.4838501e-12,6.2648206,-1.0,0.2009545,,0.9347324,5.0780775e-09,-0.7740587,-0.95402306,0.7641655,444.3439075946808,6920,0.9787392,-1.04854,0.9347324,69.53024,1.0429218,,1.8520863,346,0.912916
-0.3655031,6.82827e-05,0.14999999,0.29124078,4.496987,-0.25252524,0.20047933,,0.9347324,5.0488507e-09,-0.7727702,0.019932956,0.7646407,445.3960576057434,6940,0.9787392,-1.0514259,0.9347324,69.566315,1.0250025,,1.8521059,347,0.92906034
-0.8724068,5.6896076,0.14999999,7.363244,7.3712583,0.09090909,0.20100474,,0.9347324,5.019876e-09,-0.77299523,0.12553577,0.7641153,446.453426361084,6960,0.9787392,-1.0534647,0.9347324,69.949646,1.0443429,,1.8546939,348,0.5817705
-1.0279548,3.9886646,0.14999999,4.172707,9.329605,0.2929293,0.20176637,,0.9347324,4.99115e-09,-0.7736166,0.29411265,0.76335365,447.4815776348114,6980,0.9787392,-1.0353961,0.9347324,70.41644,1.0047364,,1.8499277,349,0.49831426
-1.2190089,1.9704224,0.14999999,0.1343874,11.776041,0.5555556,0.20265281,,0.9347324,4.96267e-09,-0.7748984,0.6577131,0.7624672,448.54741072654724,7000,0.9787392,-1.0263721,0.9347324,70.92847,0.7849464,,1.8453649,350,0.45310563
-1.5234001,3.6760123e-26,0.14999999,3.415893e-12,6.2423267,-1.0,0.20400304,,0.9347324,4.934433e-09,-0.7776628,-0.7581157,0.761117,449.6184003353119,7020,0.9787392,-1.0288413,0.9347324,71.60507,1.0419058,,1.8451153,351,0.28852835
-0.31223443,2.8066172e-05,0.14999999,4.195375,5.9871078,-0.030303031,0.20351726,,0.9347324,4.906436e-09,-0.7762337,0.13180433,0.76160276,450.71277117729187,7040,0.9787392,-1.0316862,0.9347324,71.63809,1.0228093,,1.8403181,352,0.93210423
-1.0242487,1.4450402e-08,0.14999999,1.513012e-08,3.530267,-0.8181818,0.20426995,,0.9347324,4.8786775e-09,-0.7768841,-0.74489015,0.7608501,451.777281999588,7060,0.9787392,-1.0226749,0.9347324,72.1073,1.0899807,,1.8401574,353,0.4959184
-0.31982446,1.1332849,0.14999999,0.0006995286,4.64132,-0.5151515,0.2037856,,0.9347324,4.8511537e-09,-0.77534664,-0.66107816,0.7613344,452.8809962272644,7080,0.9787392,-1.0255038,0.9347324,72.14011,0.8928784,,1.8373111,354,0.93229806
-0.40857154,3.7315776,0.14999999,8.586397e-07,3.806925,-0.7171717,0.20330155,,0.9347324,4.8238613e-09,-0.7746216,-0.5320941,0.76181847,453.961238861084,7100,0.9787392,-1.0283227,0.9347324,72.17206,1.0472765,,1.8409789,355,0.9331685
-0.5321652,3.5563822,0.14999999,1.5647747e-05,4.1499047,-0.6363636,0.20282161,,0.9347324,4.796799e-09,-0.7738153,-0.5022031,0.7622984,455.04468059539795,7120,0.9787392,-1.0311356,0.9347324,72.2045,0.97875905,,1.8343732,356,0.932688
-0.54227656,3.8502107,0.14999999,0.010213397,4.6253366,-0.41414142,0.2023493,,0.9347324,4.7699635e-09,-0.7732332,-0.43546668,0.7627707,456.1319832801819,7140,0.9787392,-1.0339406,0.9347324,72.23871,0.9193269,,1.8378478,357,0.9308631
-0.5453217,4.551306,0.14999999,0.003713001,4.58722,-0.45454547,0.20187658,,0.9347324,4.7433533e-09,-0.7728289,-0.448984,0.76324344,457.6398558616638,7160,0.9787392,-1.0367092,0.9347324,72.27182,0.91079795,,1.8336191,358,0.93201953
-0.5355934,0.00049341685,0.14999999,6.9193716,8.283473,0.1919192,0.201406,,0.9347324,4.7169646e-09,-0.772423,0.24120286,0.763714,458.7853527069092,7180,0.9787392,-1.0394882,0.9347324,72.30475,1.0664796,,1.8323305,359,0.9321908
-1.1582929,0.001082916,0.14999999,0.016330646,4.53452,-0.3939394,0.20223153,,0.9347324,4.6907958e-09,-0.7733309,-0.5181141,0.7628885,460.0308265686035,7200,0.9787392,-1.0231793,0.9347324,72.803345,0.9384193,,1.8297424,360,0.46653593
-0.5149532,4.1342063,0.14999999,0.00011324785,4.31873,-0.57575756,0.2017616,,0.9347324,4.664844e-09,-0.77279305,-0.51442444,0.7633584,460.6809501647949,7220,0.9787392,-1.0259079,0.9347324,72.83594,0.9464427,,1.8329167,361,0.9325408
-0.5080109,4.257139,0.14999999,0.00021220672,4.337935,-0.5555556,0.20129287,,0.9347324,4.639107e-09,-0.772216,-0.7792755,0.76382715,461.3304738998413,7240,0.9787392,-1.0286738,0.9347324,72.86801,0.94040775,,1.8283705,362,0.93303674
-0.2914467,3.441785,0.14999999,1.526319e-08,3.521799,-0.8181818,0.20082897,,0.9347324,4.613582e-09,-0.7710622,-0.8526687,0.76429105,462.58984184265137,7260,0.9787392,-1.0314318,0.9347324,72.90091,1.0869036,,1.8276548,363,0.9322206
-0.27690446,2.625405e-33,0.14999999,3.8062862e-07,25.094545,1.0,0.2003715,,0.9347324,4.588267e-09,-0.7694733,0.69320226,0.7647485,463.9666666984558,7280,0.9787392,-1.0341828,0.9347324,72.93521,1.0284078,,1.8255577,364,0.9308211
-1.577524,1.1597115e-21,0.14999999,1.5347293e-08,3.5071764,-0.8181818,0.2017374,,0.9347324,4.5631605e-09,-0.77166563,-1.1285894,0.7633826,465.4032073020935,7300,0.9787392,-1.0369263,0.9347324,73.634155,1.0881289,,1.8237741,365,0.26615688
-1.1229613,5.661524,0.14999999,3.453055e-12,6.380967,-1.0,0.2012999,,0.9347324,4.538259e-09,-0.7723921,-1.069335,0.7638201,466.77803230285645,7320,0.9787392,-1.0396622,0.9347324,73.67575,1.034856,,1.829192,366,0.92351013
-0.759507,5.108259,0.14999999,3.4624927e-12,6.28876,-1.0,0.20086026,,0.9347324,4.513562e-09,-0.7722732,-1.1050745,0.76425976,467.95028018951416,7340,0.9787392,-1.0423908,0.9347324,73.7157,1.0378178,,1.8257037,367,0.92517316
-0.94505656,5.3542476,0.14999999,3.4719296e-12,6.199661,-1.0,0.20042598,,0.9347324,4.489065e-09,-0.7726511,-1.0803571,0.76469404,468.6058313846588,7360,0.9787392,-1.0451119,0.9347324,73.756744,1.041489,,1.8229901,368,0.92406696
-0.79342616,9.377701e-30,0.14999999,0.01004204,12.946699,0.67676765,0.19999254,,0.9347324,4.464767e-09,-0.7726061,0.88526225,0.7651275,469.5222089290619,7380,0.9787392,-1.0478256,0.9347324,73.79724,0.87231594,,1.8231118,369,0.9246543
-1.6682013,7.040889e-34,0.14999999,3.4907012e-12,6.1300817,-1.0,0.20172346,,0.9347324,4.4406656e-09,-0.7753966,-1.0869408,0.76339656,470.2259159088135,7400,0.9787392,-1.0505048,0.9347324,74.637695,1.0444719,,1.8198986,370,0.124693885
-0.82025707,5.424528e-12,0.14999999,6.0951567,6.765903,0.030303031,0.20128924,,0.9347324,4.416759e-09,-0.77540857,0.1209392,0.7638308,471.54910349845886,7420,0.9787392,-1.0532038,0.9347324,74.678314,1.0295877,,1.818947,371,0.92448413
-1.0261393,2.7233098,0.14999999,3.0196195,9.788454,0.33333334,0.20200944,,0.9347324,4.393045e-09,-0.7760166,0.42423242,0.7631106,472.9342794418335,7440,0.9787392,-1.0396001,0.9347324,75.14752,0.97693413,,1.8180702,372,0.4959324
-1.3662081,2.765162e-19,0.14999999,3.43425e-12,6.0790687,-1.0,0.20296574,,0.9347324,4.3695207e-09,-0.7776808,-1.0224851,0.7621543,474.39537167549133,7460,0.9787392,-1.0342002,0.9347324,75.70624,1.0474848,,1.8170733,373,0.4064049
-0.53034985,0.00011792343,0.14999999,0.06269168,4.566501,-0.33333334,0.2025246,,0.9347324,4.346186e-09,-0.7769031,-0.19047238,0.7625954,475.70103549957275,7480,0.9787392,-1.0368775,0.9347324,75.7442,0.9640748,,1.8152442,374,0.9271704
-0.5853317,4.6171947,0.14999999,1.2813864,5.06022,-0.15151516,0.20211333,,0.9347324,4.323037e-09,-0.77649593,-0.21768156,0.7630067,477.0144085884094,7500,0.9787392,-1.0393802,0.9347324,75.79251,1.0122106,,1.8141816,375,0.9167949
-0.5553142,5.7460356e-06,0.14999999,3.4495002e-12,6.029692,-1.0,0.20170224,,0.9347324,4.3000723e-09,-0.77588475,-0.84444,0.7634178,478.1557810306549,7520,0.9787392,-1.038632,0.9347324,75.84006,1.048698,,1.812731,376,0.9175455
-0.2676989,0.0014445353,0.14999999,0.28830317,4.573967,-0.25252524,0.20125729,,0.9347324,4.277291e-09,-0.7744182,-0.5023818,0.7638627,479.23762917518616,7540,0.9787392,-1.0412881,0.9347324,75.87399,1.004143,,1.8099682,377,0.93118536
-0.53153664,4.249859,0.14999999,0.00021530586,4.423799,-0.5555556,0.20080984,,0.9347324,4.254689e-09,-0.7737734,-0.4177406,0.7643102,480.3685095310211,7560,0.9787392,-1.0431727,0.9347324,75.90613,0.93141085,,1.8119596,378,0.9329828
-0.5323338,4.5277605,0.14999999,0.010335387,4.5277605,-0.41414142,0.20036882,,0.9347324,4.232267e-09,-0.7733233,-0.37589586,0.7647512,481.4636068344116,7580,0.9787392,-1.0458142,0.9347324,75.93979,0.93345565,,1.8089122,379,0.9314671
-0.51822406,4.4651465,0.14999999,0.026582532,4.4651465,-0.37373737,0.19993544,,0.9347324,4.2100208e-09,-0.77283347,-0.29694593,0.7651846,482.56973242759705,7600,0.9787392,-1.0484219,0.9347324,75.975464,0.9550747,,1.8049066,380,0.9294526
-0.5080996,3.920706e-06,0.14999999,0.3986817,11.480371,0.4949495,0.19950664,,0.9347324,4.187951e-09,-0.7722634,0.5622004,0.7656134,483.6777126789093,7620,0.9787392,-1.0509801,0.9347324,76.012024,0.8305093,,1.8048756,381,0.9285425
-1.4824897,3.2787353e-23,0.14999999,3.4978658e-12,6.0292206,-1.0,0.2006132,,0.9347324,4.166053e-09,-0.77458334,-1.1170747,0.7645068,484.76970624923706,7640,0.9787392,-1.0525554,0.9347324,76.63425,1.0424513,,1.8019407,382,0.3428986
-0.98926455,1.992264e-06,0.14999999,0.1416679,4.4491453,-0.2929293,0.20019937,,0.9347324,4.1443267e-09,-0.7750432,-0.4909292,0.76492065,485.86393189430237,7660,0.9787392,-1.0551698,0.9347324,76.67636,0.9957508,,1.801432,383,0.92299515
-0.51583034,4.0600653,0.14999999,0.00021839255,4.3670535,-0.5555556,0.19975758,,0.9347324,4.1227697e-09,-0.7743872,-0.6865836,0.76536244,486.95712876319885,7680,0.9787392,-1.0574076,0.9347324,76.70691,0.9361954,,1.8036683,384,0.93456703
-0.37682784,3.8685048,0.14999999,3.9177535e-06,3.9514678,-0.67676765,0.19932336,,0.9347324,4.1013806e-09,-0.77352595,-0.54466593,0.76579666,488.06187295913696,7700,0.9787392,-1.0600078,0.9347324,76.73947,1.0042211,,1.8007607,385,0.9325492
-0.48484218,0.043097492,0.14999999,3.5331824e-12,5.9975686,-1.0,0.19889307,,0.9347324,4.080157e-09,-0.7727731,-1.0035172,0.76622695,489.1770923137665,7720,0.9787392,-1.0626018,0.9347324,76.772705,1.0439142,,1.7980368,386,0.93189675
-0.46902797,1.9897677e-13,0.14999999,7.433102,8.251047,0.17171717,0.19847655,,0.9347324,4.0590984e-09,-0.7718848,0.40515536,0.76664346,490.2975809574127,7740,0.9787392,-1.0651891,0.9347324,76.810425,1.0609082,,1.7973192,387,0.927407
-1.3550475,0.23277591,0.14999999,0.00020827103,14.096643,0.8181818,0.199386,,0.9347324,4.0382018e-09,-0.77324855,0.9639148,0.765734,491.4060125350952,7760,0.9787392,-1.0487449,0.9347324,77.361755,0.9990289,,1.797274,388,0.41378805
-1.8026189,4.651913e-20,0.14999999,0.0012703149,4.440294,-0.4949495,0.20120841,,0.9347324,4.017467e-09,-0.7759283,-0.5541873,0.7639116,492.53102827072144,7780,0.9787392,-1.0513184,0.9347324,78.27008,0.92911106,,1.7971731,389,0.056826286
-0.47942874,3.6970851,0.14999999,1.6007765e-05,4.076728,-0.6363636,0.20077354,,0.9347324,3.9968904e-09,-0.7753554,-0.60659325,0.7643465,493.6435558795929,7800,0.9787392,-1.0538825,0.9347324,78.3017,0.98308104,,1.7963351,390,0.93349385
-0.43598807,4.0328546,0.14999999,1.6048807e-05,4.044899,-0.6363636,0.20034027,,0.9347324,3.976472e-09,-0.77453643,-0.64989334,0.76477975,494.7308156490326,7820,0.9787392,-1.0564433,0.9347324,78.33307,0.98638463,,1.7930129,391,0.93373847
-0.3920835,0.25830433,0.14999999,3.5204754e-12,5.997533,-1.0,0.19990885,,0.9347324,3.9562096e-09,-0.7736013,-1.0920169,0.76521116,495.84134674072266,7840,0.9787392,-1.0589975,0.9347324,78.36429,1.0419315,,1.7913402,392,0.93388313
-0.8381607,0.0012929809,0.14999999,0.0022303388,4.39653,-0.47474748,0.19950396,,0.9347324,3.936102e-09,-0.7736686,-0.08059135,0.76561606,496.83377385139465,7860,0.9787392,-1.0615454,0.9347324,78.40506,0.93361086,,1.7889853,393,0.92435473
-0.73795694,5.55094,0.14999999,3.1299632,5.8350573,-0.07070707,0.19923848,,0.9347324,3.9161474e-09,-0.7737519,0.0314406,0.76588154,498.28892254829407,7880,0.9787392,-1.064081,0.9347324,78.49997,0.9993239,,1.7950271,394,0.8702211
-0.9121849,3.577501e-10,0.14999999,3.5194347e-12,5.952361,-1.0,0.19974774,,0.9347324,3.8963446e-09,-0.7741134,-1.2884,0.7653723,499.3840458393097,7900,0.9787392,-1.0587031,0.9347324,78.90036,1.04444,,1.7885737,395,0.5647333
-2.6373155,5.8542776,0.14999999,3.528347e-12,5.8788414,-1.0,0.19937247,,0.9347324,3.876691e-09,-0.7787158,-0.74731994,0.76574755,500.4954695701599,7920,0.9787392,-1.0612316,0.9347324,78.95151,1.0491621,,1.7875881,396,0.9139746
-0.3187001,3.4574971,0.14999999,1.8874235e-06,3.8344486,-0.6969697,0.1989528,,0.9347324,3.8571852e-09,-0.77744275,-0.81170875,0.7661672,501.6146261692047,7940,0.9787392,-1.0637536,0.9347324,78.98425,1.0199677,,1.786808,397,0.93239117
-0.2797215,1.1057981e-14,0.14999999,1.2954504,10.7814,0.41414142,0.1985361,,0.9347324,3.837827e-09,-0.7761477,0.52844036,0.7665839,502.71455907821655,7960,0.9787392,-1.0662694,0.9347324,79.017365,0.9152557,,1.7866367,398,0.9319675
-1.4713185,0.0039747935,0.14999999,3.134499,5.821838,-0.07070707,0.19955498,,0.9347324,3.818614e-09,-0.77812016,0.045827396,0.76556504,503.8997325897217,7980,0.9787392,-1.0655291,0.9347324,79.62244,1.0015041,,1.7845082,399,0.3600799
-0.9342822,8.139852e-06,0.14999999,4.1030947e-07,3.6987743,-0.7373737,0.20015496,,0.9347324,3.7995442e-09,-0.778516,-0.48870552,0.76496506,504.9813702106476,8000,0.9787392,-1.0602071,0.9347324,80.06198,1.039812,,1.781695,400,0.52557945
-0.5000496,0.0025101951,0.14999999,7.4315906,7.445264,0.09090909,0.19973618,,0.9347324,3.7806176e-09,-0.7777279,0.19647801,0.76538384,506.0996696949005,8020,0.9787392,-1.062704,0.9347324,80.09421,1.046575,,1.7792159,401,0.93287855
-1.1313423,0.002078376,0.14999999,0.010345909,4.4605174,-0.41414142,0.20044768,,0.9347324,3.7618317e-09,-0.7785057,-0.60421765,0.76467234,507.22469425201416,8040,0.9787392,-1.0468316,0.9347324,80.579956,0.9371447,,1.7783072,402,0.47937888
-0.42973027,3.9946187,0.14999999,1.5934427e-05,4.0125284,-0.6363636,0.20003283,,0.9347324,3.7431858e-09,-0.7778018,-0.88901615,0.7650872,508.36713790893555,8060,0.9787392,-1.0492904,0.9347324,80.61322,0.99035347,,1.7798073,403,0.9318701
-0.29231015,2.7095191,0.14999999,3.4951183e-12,5.9090986,-1.0,0.19962388,,0.9347324,3.7246783e-09,-0.7766294,-0.89459,0.76549613,509.47148990631104,8080,0.9787392,-1.0517687,0.9347324,80.64804,1.0446324,,1.7787378,404,0.9302735
-0.29131806,2.8924026,0.14999999,3.6275267e-08,3.5432122,-0.7979798,0.1992169,,0.9347324,3.7063073e-09,-0.77532995,-0.7849444,0.7659031,510.5614311695099,8100,0.9787392,-1.0542408,0.9347324,80.68283,1.062375,,1.7770628,405,0.93030816
-0.28416726,1.395731e-18,0.14999999,0.06229096,12.437857,0.5959596,0.19880635,,0.9347324,3.6880723e-09,-0.7739721,0.411125,0.7663137,511.69312167167664,8120,0.9787392,-1.0567069,0.9347324,80.71536,0.8481137,,1.776186,406,0.9325843
-1.3668666,7.649181,0.14999999,4.2724285,9.410637,0.2929293,0.19967812,,0.9347324,3.669971e-09,-0.77581996,0.31728783,0.7654419,512.8344888687134,8140,0.9787392,-1.0590135,0.9347324,81.26898,1.0333722,,1.7757682,407,0.41151422
-1.2563999,0.0002966057,0.14999999,3.870938e-07,26.243013,1.0,0.20046276,,0.9347324,3.652003e-09,-0.7769335,1.1364483,0.76465726,513.9386515617371,8160,0.9787392,-1.0510249,0.9347324,81.78882,1.0218601,,1.7746639,408,0.44534034
-2.5508347,2.621319e-35,0.14999999,3.6247396e-08,3.547174,-0.7979798,0.20228446,,0.9347324,3.6341672e-09,-0.7812631,-1.0384154,0.76283556,515.0516471862793,8180,0.9787392,-1.0534729,0.9347324,82.734344,1.0640568,,1.7743565,409,0.01955947
-0.5869196,4.628842,0.14999999,3.509641e-12,5.905866,-1.0,0.20188552,,0.9347324,3.6164611e-09,-0.78063846,-0.9518231,0.7632345,516.1907198429108,8200,0.9787392,-1.0559149,0.9347324,82.77307,1.0466621,,1.7745252,410,0.9264197
-0.34832287,3.5784378,0.14999999,3.5181998e-12,5.8362036,-1.0,0.20148176,,0.9347324,3.598884e-09,-0.7794819,-1.0283089,0.76363826,517.3176817893982,8220,0.9787392,-1.0583509,0.9347324,82.80902,1.0457186,,1.7688144,411,0.9291531
-0.53273857,8.032604e-07,0.14999999,0.7605767,4.9281,-0.1919192,0.20108527,,0.9347324,3.5814351e-09,-0.77878076,-0.56311053,0.76403475,518.4573953151703,8240,0.9787392,-1.060781,0.9347324,82.84714,0.9912573,,1.767818,412,0.92699593
-0.46762586,4.239897,0.14999999,0.00021925778,4.2894344,-0.5555556,0.20067692,,0.9347324,3.5641123e-09,-0.7780561,-0.53648245,0.7644431,519.5663595199585,8260,0.9787392,-1.061361,0.9347324,82.87958,0.9477737,,1.7702279,413,0.93267936
-0.47762936,4.253434,0.14999999,0.00021978849,4.255622,-0.5555556,0.2002716,,0.9347324,3.5469154e-09,-0.7774617,-0.51763797,0.7648484,520.6899449825287,8280,0.9787392,-1.0637788,0.9347324,82.912445,0.951429,,1.7670891,414,0.93225265
-0.48074302,0.5779118,0.14999999,1.580306e-08,3.502628,-0.8181818,0.19986802,,0.9347324,3.5298422e-09,-0.7768689,-0.8871654,0.765252,521.8098375797272,8300,0.9787392,-1.0661908,0.9347324,82.94522,1.0641935,,1.7644887,415,0.9323501
-0.27735078,2.6448302,0.14999999,3.5544337e-12,5.8210993,-1.0,0.19946992,,0.9347324,3.5128922e-09,-0.775519,-1.0372393,0.7656501,522.9205331802368,8320,0.9787392,-1.0685976,0.9347324,82.97949,1.0470439,,1.7645676,416,0.93085575
-0.5621513,0.0024668195,0.14999999,0.0038425254,4.4376135,-0.45454547,0.19908321,,0.9347324,3.4960643e-09,-0.77490294,-0.33749357,0.7660368,524.345605134964,8340,0.9787392,-1.0709985,0.9347324,83.0177,0.9313717,,1.7628403,417,0.9268979
-0.52583617,0.000261351,0.14999999,3.571491e-12,5.768369,-1.0,0.19869214,,0.9347324,3.4793566e-09,-0.77447635,-0.9006031,0.7664279,525.855003118515,8360,0.9787392,-1.0733845,0.9347324,83.053314,1.0482614,,1.761128,418,0.92950773
-0.27930215,0.004547156,0.14999999,0.04258216,4.4971347,-0.35353535,0.19830096,,0.9347324,3.4627683e-09,-0.7731877,-0.278463,0.76681906,527.047670841217,8380,0.9787392,-1.075774,0.9347324,83.088104,0.95178586,,1.760342,419,0.93033105
-0.5391101,0.021688014,0.14999999,6.7452374,8.724847,0.21212122,0.1979267,,0.9347324,3.4462986e-09,-0.77275085,0.032843217,0.7671933,528.1701946258545,8400,0.9787392,-1.0780561,0.9347324,83.12921,1.0674229,,1.7598517,420,0.92398655
-0.93145406,6.4795637,0.14999999,4.964281,6.4879713,-0.01010101,0.19840336,,0.9347324,3.429946e-09,-0.7729837,-0.15094565,0.76671666,529.2915012836456,8420,0.9787392,-1.0645018,0.9347324,83.5278,1.0081339,,1.7594495,421,0.56655115
-0.64582723,4.379113,0.14999999,0.4086552,4.72248,-0.23232323,0.19809467,,0.9347324,3.4137095e-09,-0.7726728,-0.15794532,0.76702535,530.4118943214417,8440,0.9787392,-1.0551516,0.9347324,83.59595,0.9929179,,1.7626326,422,0.8969656
-0.62939554,4.8643227,0.14999999,0.7573659,4.870434,-0.1919192,0.1977582,,0.9347324,3.3975887e-09,-0.7723577,-0.13267002,0.7673618,531.5673544406891,8460,0.9787392,-1.0565505,0.9347324,83.6517,0.99996376,,1.7588407,423,0.90934956
-0.6524781,7.974131e-05,0.14999999,6.6201298e-09,3.5035398,-0.83838385,0.19743747,,0.9347324,3.381581e-09,-0.77208227,-0.95915747,0.76768255,532.6599996089935,8480,0.9787392,-1.057123,0.9347324,83.71347,1.0677495,,1.758476,424,0.90335816
-0.35508636,3.6553748,0.14999999,3.522168e-12,5.7801237,-1.0,0.1970588,,0.9347324,3.3656866e-09,-0.770947,-0.9909593,0.7680612,533.7960844039917,8500,0.9787392,-1.0594786,0.9347324,83.74997,1.0487033,,1.7561017,425,0.9286259
-0.4150844,6.3732176e-07,0.14999999,1.310477,5.107974,-0.15151516,0.1966837,,0.9347324,3.3499037e-09,-0.7700053,-0.11232599,0.7684363,534.9506688117981,8520,0.9787392,-1.0618289,0.9347324,83.78723,1.0041817,,1.7553253,426,0.9278453
-0.67613566,4.2740983e-05,0.14999999,6.646522e-09,3.4838257,-0.83838385,0.19639379,,0.9347324,3.3342316e-09,-0.769783,-0.74681747,0.7687262,536.096593618393,8540,0.9787392,-1.061102,0.9347324,83.86017,1.0675657,,1.7529752,427,0.8922257
