IWMean,Delta,ReturnMin,ReturnStepMax,DenMISELogLast,TimestepsSoFar,Regret/t,ReturnMean,ReturnAbsMax,ReturnLastEpisode,LQGsigma_higher,IWMax,Iteration,IWLastEpisode,IWFirstEpisode,LQGmu1_actor,LQGmu1_higher,TimeElapsed,IWMin,ReturnMax,DenMISEMeanLog,DenMISELogFirst,Bound,Regret
0.7780057,7.754171e-07,,0.9985808,-0.4649327,560,0.23486924,0.7302508,0.955552,0.9505114,0.14999999,6.598177,28,0.09724662,0.01851649,0.2233153,0.27272728,21.078336715698242,,0.955552,-1.0066164,-0.4833787,4.2859592,6.5763397
0.7699614,7.2286224e-07,,0.9985808,-0.7356716,580,0.23667055,0.72844946,0.955552,0.6780122,0.14999999,6.342484,29,6.8737434e-09,0.012347144,-0.74198365,-0.7373737,21.5517635345459,,0.955552,-1.005979,-0.5178089,4.2928057,6.8634453
0.9273657,6.754746e-07,,0.9985808,-0.7103803,600,0.22911412,0.7360059,0.955552,0.955142,0.14999999,9.726329,30,1.2326597,6.7701812e-06,-0.8753847,-1.0,22.432141065597534,,0.955552,-1.0050842,-0.5512848,4.258936,6.8734226
0.7779142,6.325984e-07,,0.9985808,-0.6745447,620,0.22204185,0.7430782,0.955552,0.955247,0.14999999,5.362124,31,0.101982385,1.4419601,-0.4659589,-0.45454547,23.256491899490356,,0.955552,-0.99928296,-0.5840744,4.2207794,6.883297
1.4020907,5.936788e-07,,0.9985808,-0.674934,640,0.21540838,0.74971163,0.955552,0.9553471,0.14999999,15.347934,32,9.4977734e-21,1.7715757e-14,0.9933366,1.0,23.7128005027771,,0.955552,-0.9968419,-0.5703577,4.225081,6.8930683
1.1872008,5.582434e-07,,0.9985808,-1.1371815,660,0.2340461,0.7310739,0.955552,0.13466941,0.14999999,7.5642753,33,0.11723482,6.9665157e-06,0.56208825,0.5555556,24.642592430114746,,0.955552,-0.9949433,-0.6011293,4.2157173,7.723522
1.0193014,5.258885e-07,,0.9985808,-0.8692561,680,0.24303037,0.72208965,0.955552,0.42560878,0.14999999,5.8415647,34,0.01183246,1.2075845,-0.057149783,0.030303031,25.62737226486206,,0.955552,-0.9882913,-0.63098204,4.0988398,8.263031
0.77584004,4.9626703e-07,,0.9985808,-0.59972554,700,0.23644406,0.72867596,0.955552,0.95261014,0.14999999,7.8096046,35,4.2464336e-07,4.4193857e-10,0.5740591,0.7979798,26.561481475830078,,0.955552,-0.9776365,-0.6250686,4.025731,8.275543
0.8913072,4.6907957e-07,,0.9985808,-0.8726911,720,0.24417973,0.7209403,0.955552,0.45019156,0.14999999,5.901847,36,4.324435e-18,0.0032558232,-1.0798498,-0.7979798,27.528788566589355,,0.955552,-0.9816955,-0.6532395,3.989234,8.79047
1.263935,4.4406656e-07,,0.9985808,-1.2084593,740,0.23786551,0.7272545,0.955552,0.95456547,0.14999999,5.054949,37,9.781982e-08,4.959742,-0.4060554,-0.17171717,28.550872564315796,,0.955552,-0.9917874,-0.680548,3.9853985,8.801025
0.9407151,4.2100217e-07,,0.9985808,-0.7697011,760,0.23186171,0.7332583,0.955552,0.95539844,0.14999999,5.95474,38,5.450088,1.4381428,-0.46120378,-0.45454547,29.20377469062805,,0.955552,-0.98038465,-0.5814235,3.9752185,8.810745
1.0136466,3.996891e-07,,0.9985808,-0.6871608,780,0.22617418,0.73894584,0.955552,0.95507276,0.14999999,9.489414,39,0.008347452,6.8998143e-06,-0.9525978,-1.0,29.649869203567505,,0.955552,-0.97527635,-0.57025176,3.941984,8.820791
1.1949954,3.799544e-07,,0.9985808,-0.7331561,800,0.22077036,0.74434966,0.955552,0.95509994,0.14999999,7.1094227,40,4.302909e-19,0.00018161928,0.45997524,0.45454547,30.09906816482544,,0.955552,-0.9705561,-0.5955694,3.8216407,8.830814
0.8821841,3.6164613e-07,,0.9985808,-0.8527326,820,0.22674328,0.73837674,0.955552,0.4994567,0.14999999,5.8109226,41,1.082222e-10,0.22303006,-0.43758357,-0.5959596,30.602849006652832,,0.955552,-0.96442086,-0.62025744,3.7953134,9.296474
1.1004285,3.4462983e-07,,0.9987587,-0.6763871,840,0.22156835,0.7435517,0.9557263,0.9557263,0.14999999,5.2077475,42,4.1084876,3.83542,-0.2611489,-0.33333334,31.09745192527771,,0.9557263,-0.9609872,-0.63892996,3.8129807,9.305872
0.764176,3.2878697e-07,,0.9987587,-0.5716357,860,0.21665585,0.74846417,0.9557263,0.9547919,0.14999999,6.9126863,43,0.049205296,0.10395377,0.18212843,0.1919192,31.546533584594727,,0.9557263,-0.95032495,-0.57507294,3.7590117,9.3162
1.1296974,3.140119e-07,,0.9987587,-0.83410627,880,0.21848738,0.74663264,0.9557263,0.6678742,0.14999999,5.1912584,44,1.4795151,2.8910072,0.039242424,-0.07070707,32.02790713310242,,0.9557263,-0.95360845,-0.5956479,3.6626472,9.613445
0.9822551,3.0021093e-07,,0.9987587,-0.6770994,900,0.21467686,0.75044316,0.9557263,0.9181039,0.14999999,8.806354,45,1.975017e-10,6.7918777e-06,-1.0535922,-1.0,32.52059268951416,,0.9557263,-0.94538933,-0.5544844,3.6621664,9.660458
1.0860941,2.8730017e-07,,0.9987587,-0.96694684,920,0.21023065,0.75488937,0.9557263,0.954969,0.14999999,7.4293747,46,1.9142975e-27,3.5946852e-07,0.64540833,0.6363636,32.970279693603516,,0.9557263,-0.94739556,-0.57646316,3.5996711,9.6706085
1.0615729,2.7520463e-07,,0.9987587,-0.91287994,940,0.21784884,0.7472712,0.9557263,0.3968372,0.14999999,5.1118298,47,1.5511943e-09,3.3027716,-0.31452724,-0.35353535,33.41971778869629,,0.9557263,-0.94586587,-0.59796935,3.5721986,10.238895
1.1690878,2.6385726e-07,,0.9987587,-0.55790085,960,0.21351016,0.75160986,0.9557263,0.9555291,0.14999999,15.452003,48,9.7808734e-17,1.737801e-14,0.6594924,1.0,33.90118670463562,,0.9557263,-0.93708926,-0.5511102,3.5761294,10.248486
0.935273,2.531974e-07,,0.9987587,-0.95442444,980,0.22096151,0.7441585,0.9557263,0.38649154,0.14999999,5.810672,49,0.0052393973,0.530845,0.06239089,0.09090909,34.35908365249634,,0.9557263,-0.9363274,-0.5717295,3.5401392,10.827114
0.8005832,2.4317083e-07,,0.9987587,-0.6952526,1000,0.2179153,0.7472047,0.9557263,0.89646727,0.14999999,5.712595,50,1.7510811e-07,0.0017907147,-0.96443975,-0.8181818,34.87911415100098,,0.9557263,-0.93332213,-0.5811569,3.5012984,10.895763
1.0605124,2.3372819e-07,,0.9987587,-0.7842515,1020,0.21384609,0.75127393,0.9557263,0.9547356,0.14999999,8.292978,51,5.665144,7.114725e-06,-1.1155158,-1.0,35.36045455932617,,0.9557263,-0.93472815,-0.6009237,3.501667,10.906151
0.9111127,2.248251e-07,,0.9987587,-1.2200836,1040,0.20993304,0.755187,0.9557263,0.9547496,0.14999999,6.939729,52,4.962317e-20,0.005155038,0.12975556,0.33333334,35.83209705352783,,0.9557263,-0.93999,-0.62034166,3.4990458,10.916519
1.1594219,2.1642118e-07,,0.9987587,-0.7770758,1060,0.21010536,0.75501466,0.9557263,0.7460576,0.14999999,4.9364676,53,0.58031756,4.9364676,0.06432094,-0.1919192,36.33296728134155,,0.9557263,-0.9390171,-0.63929075,3.4883585,11.135582
1.1457069,2.0847979e-07,,0.9987587,-0.72880757,1080,0.20766383,0.7574562,0.9557263,0.88685393,0.14999999,5.491943,54,5.489007,0.8962715,0.15205541,0.05050505,36.821845293045044,,0.9557263,-0.9327067,-0.56892776,3.479558,11.213848
0.77338105,2.0096763e-07,,0.9987587,-0.7366024,1100,0.20789403,0.757226,0.9557263,0.7447997,0.14999999,8.447732,55,0.0005225799,4.1860101e-10,0.7764537,0.7979798,37.76448106765747,,0.9557263,-0.9270656,-0.5708155,3.417559,11.43417
0.78276175,1.9385428e-07,,0.9987587,-1.0246178,1120,0.21583009,0.74928993,0.9557263,0.3128025,0.14999999,6.2166796,56,1.6719001e-17,0.2994971,-0.6838332,-0.57575756,38.37515568733215,,0.9557263,-0.933207,-0.588834,3.4156728,12.086487
1.0812969,1.8711206e-07,,0.9987587,-0.78728646,1140,0.21221173,0.7529083,0.9557263,0.9555357,0.14999999,7.972211,57,0.6338784,7.1166933e-06,-0.8653851,-1.0,38.87604022026062,,0.9557263,-0.9347555,-0.6011997,3.374947,12.096069
1.2577257,1.8071556e-07,,0.9987587,-0.6955394,1160,0.20871949,0.7564005,0.9557263,0.9554616,0.14999999,7.2284307,58,6.1798777e-19,1.4127558e-05,0.68070275,0.53535354,39.83994436264038,,0.9557263,-0.930006,-0.6185913,3.3400838,12.105728
1.022348,1.7464151e-07,,0.9987587,-0.96797866,1180,0.21533746,0.74978256,0.9557263,0.36593872,0.14999999,6.0939393,59,0.022128921,0.15879422,0.285855,0.17171717,40.84896111488342,,0.9557263,-0.92717844,-0.6356855,3.320724,12.70491
0.80475336,1.6886865e-07,,0.9987587,-0.8396245,1200,0.21780163,0.7473184,0.9557263,0.6019346,0.14999999,6.0264783,60,1.2021617e-09,0.022167161,-0.7285861,-0.7171717,41.401596546173096,,0.9557263,-0.92581534,-0.6498048,3.3209896,13.068096
0.9312963,1.6337734e-07,,0.9987587,-0.73705405,1220,0.21438986,0.75073016,0.9557263,0.95543617,0.14999999,5.552035,61,0.6175487,2.2893217,-0.36743012,-0.41414142,41.890923500061035,,0.9557263,-0.926211,-0.6659647,3.2813392,13.077782
1.1014982,1.581496e-07,,0.9987587,-0.657035,1240,0.21109861,0.7540214,0.9557263,0.95478666,0.14999999,5.143475,62,0.5505611,2.6272922,-0.08421296,-0.05050505,42.448413372039795,,0.9557263,-0.9233261,-0.64538246,3.2581186,13.088112
0.89178586,1.5316883e-07,,0.9987587,-0.5944466,1260,0.20793259,0.7571874,0.9557263,0.95348066,0.14999999,5.27227,63,3.0471643e-05,0.0018614174,-0.7175347,-0.8181818,42.9430627822876,,0.9557263,-0.91687065,-0.6198804,3.2143478,13.099754
1.0349572,1.484197e-07,,0.9987587,-0.7071101,1280,0.20483452,0.7602855,0.9557263,0.9554613,0.14999999,5.072201,64,0.044161376,4.922352,-0.34602827,-0.25252524,43.9421648979187,,0.9557263,-0.915579,-0.6355992,3.2154846,13.109409
0.8532345,1.4388809e-07,,0.9987587,-0.623136,1300,0.20183712,0.7632829,0.9557263,0.9551177,0.14999999,5.609319,65,1.2376215,0.21358931,-0.40918732,-0.5959596,44.91095542907715,,0.9557263,-0.9108377,-0.5770059,3.1845152,13.119411
0.9168942,1.3956085e-07,,0.9987587,-0.6403523,1320,0.19892263,0.7661974,0.9557263,0.95563954,0.14999999,6.745273,66,2.409756e-05,0.0049959384,0.2961841,0.33333334,45.85787320137024,,0.9557263,-0.90917873,-0.5889928,3.1806479,13.128895
0.9490239,1.3542595e-07,,0.9987587,-0.85528606,1340,0.20146531,0.7636547,0.9557263,0.5958364,0.14999999,16.232416,67,0.000103652645,1.8321048e-14,1.0320625,1.0,46.9155650138855,,0.9557263,-0.9098876,-0.603955,3.1793768,13.498177
1.0499685,1.3147212e-07,,0.9987587,-1.4143862,1360,0.21088737,0.75423265,0.9557263,0.12295505,0.14999999,5.123005,68,9.248826e-19,2.9709072,-0.4464599,-0.37373737,47.90047240257263,,0.9557263,-0.919048,-0.61877006,3.176893,14.34034
1.0801784,1.2768895e-07,,0.9987587,-0.62977964,1380,0.2079702,0.7571498,0.9557263,0.9555194,0.14999999,7.9744844,69,1.2031668e-12,3.3235906e-08,0.6736459,0.6969697,48.84592342376709,,0.9557263,-0.91445136,-0.5906065,3.1535375,14.349949
0.99437124,1.2406676e-07,,0.9987587,-1.0053611,1400,0.21357125,0.75154877,0.9557263,0.3650777,0.14999999,8.543567,70,6.731981e-27,7.1437566e-06,-0.8992325,-1.0,49.82671117782593,,0.9557263,-0.91511196,-0.60499525,3.1531854,14.949989
1.0726041,1.2059652e-07,,0.9987587,-0.69753397,1420,0.2107054,0.7544146,0.9557263,0.95502496,0.14999999,5.5076256,71,2.4487791e-08,1.1934161,0.105432406,0.030303031,50.849376916885376,,0.9557263,-0.91260314,-0.6191798,3.11579,14.960083
0.99629086,1.1726989e-07,,0.9987587,-0.7217363,1440,0.20989835,0.75522166,0.9557263,0.81252384,0.14999999,5.242284,72,0.005151733,1.4894785,-0.33574715,-0.45454547,51.88020944595337,,0.9557263,-0.9092443,-0.61649704,3.086698,15.112679
1.0539035,1.1407902e-07,,0.9987587,-0.5942699,1460,0.20715505,0.75796497,0.9557263,0.9554832,0.14999999,4.882163,73,3.430894,4.882163,-0.18312493,-0.21212122,52.86812663078308,,0.9557263,-0.90524334,-0.6098143,3.0719366,15.122314
1.0005476,1.1101664e-07,,0.9987587,-0.56603265,1480,0.20451498,0.76060504,0.9557263,0.9533293,0.14999999,6.313308,74,0.1455361,0.06985114,0.21683466,0.21212122,53.859293699264526,,0.9557263,-0.9001513,-0.5586824,3.062758,15.1341095
0.8953817,1.0807592e-07,,0.9987587,-0.79253113,1500,0.20609021,0.7590298,0.9557263,0.6424588,0.14999999,5.3569136,75,2.6933925e-10,0.0017729057,-0.844198,-0.8181818,54.85058045387268,,0.9557263,-0.8990027,-0.5711619,3.0622,15.456768
1.1593908,1.0525054e-07,,0.9987587,-0.69189537,1520,0.20350766,0.76161236,0.9557263,0.9553044,0.14999999,7.4338927,76,7.79665e-18,2.671779e-05,0.16320875,0.5151515,55.84068155288696,,0.9557263,-0.89787775,-0.58438355,3.0389545,15.466583
0.97715175,1.02534514e-07,,0.9987587,-0.7647825,1540,0.20420158,0.76091844,0.9557263,0.70818484,0.14999999,8.339531,77,4.996249e-13,7.0900905e-06,-1.054487,-1.0,56.89192843437195,,0.9557263,-0.8945329,-0.59745526,3.0142365,15.723518
1.1228608,9.9922275e-08,,0.9987587,-0.9570545,1560,0.20171201,0.763408,0.9557263,0.95510143,0.14999999,5.319207,78,3.0442038e-11,1.182935,0.04950966,0.030303031,57.88592219352722,,0.9557263,-0.8959865,-0.61035854,3.0158603,15.733536
1.0630344,9.74086e-08,,0.9987587,-0.6473171,1580,0.1997425,0.7653775,0.9557263,0.9189991,0.14999999,4.8864255,79,0.37516946,4.3758082,-0.3654557,-0.2929293,58.95191264152527,,0.9557263,-0.8915365,-0.6080456,2.990401,15.779659
0.81403506,9.49886e-08,,0.9987587,-0.59066045,1600,0.19737881,0.7677412,0.9557263,0.9544718,0.14999999,8.99873,80,4.952659e-14,6.432655e-11,0.84463406,0.83838385,59.96170783042908,,0.9557263,-0.88720006,-0.56671405,2.9835303,15.790306
0.8106841,9.265769e-08,,0.9987587,-1.1428692,1620,0.20372248,0.76139754,0.9557263,0.253908,0.14999999,5.7236423,81,1.4848617e-21,0.072145835,-0.53956676,-0.65656567,61.008624792099,,0.9557263,-0.89289516,-0.57913655,2.9772613,16.501518
1.0363797,9.041153e-08,,0.9987587,-0.698139,1640,0.20136058,0.76375943,0.9557263,0.95507,0.14999999,5.0631366,82,4.1798573,1.7712684,-0.380884,-0.43434343,62.017168045043945,,0.9557263,-0.8929689,-0.5905164,2.9687474,16.511566
1.0656312,8.8246054e-08,,0.9987587,-0.57015663,1660,0.1990515,0.7660685,0.9557263,0.9554154,0.14999999,6.234252,83,0.001899391,0.071446635,0.23563789,0.21212122,63.02520442008972,,0.9557263,-0.8888535,-0.5812669,2.9649332,16.521278
0.980607,8.6157456e-08,,0.9987587,-0.8070412,1680,0.20046622,0.7646538,0.9557263,0.6472254,0.14999999,8.208099,84,1.0969082e-14,7.0542164e-06,-0.6736406,-1.0,63.91446876525879,,0.9557263,-0.88736063,-0.5923826,2.9341373,16.839165
1.0394467,8.4142165e-08,,0.9987587,-0.7385649,1700,0.198223,0.766897,0.9557263,0.9553294,0.14999999,5.040048,85,0.0049160877,3.6933346,-0.21831024,-0.11111111,64.59634041786194,,0.9557263,-0.8861487,-0.604217,2.9312613,16.848953
1.1090062,8.219674e-08,,0.9987587,-0.5737994,1720,0.19604158,0.76907843,0.9557263,0.9545039,0.14999999,4.8138304,86,2.7597644,2.8390715,-0.35177463,-0.37373737,65.6110737323761,,0.9557263,-0.8822287,-0.5733796,2.9237576,16.859573
0.8582874,8.031802e-08,,0.9987587,-0.54199624,1740,0.19390607,0.77121395,0.9557263,0.95486116,0.14999999,5.610456,87,0.58029824,0.07024675,-0.47410694,-0.65656567,68.06138324737549,,0.9557263,-0.8772705,-0.55246115,2.9077284,16.869827
1.1465805,7.850298e-08,,0.9987587,-0.59869325,1760,0.19181073,0.7733093,0.9557263,0.9556082,0.14999999,4.58644,88,3.11582,3.5552723,-0.3150368,-0.33333334,71.5403048992157,,0.9557263,-0.8758493,-0.56308275,2.8910224,16.879349
0.94038045,7.674878e-08,,0.9987587,-0.5055434,1780,0.18976897,0.77535105,0.9557263,0.9550189,0.14999999,6.4584537,89,0.00011637221,0.001681944,0.45433778,0.37373737,73.23073720932007,,0.9557263,-0.87023157,-0.5347762,2.8822045,16.889442
0.95579904,7.505273e-08,,0.9987587,-0.9898504,1800,0.1927517,0.7723683,0.9557263,0.5069069,0.14999999,17.367935,90,0.009575234,1.728825e-14,1.05348,1.0,73.97343683242798,,0.9557263,-0.8723946,-0.5459306,2.8831985,17.347656
1.1040289,7.3412274e-08,,0.9987587,-1.5716994,1820,0.19982767,0.76529235,0.9557263,0.12845297,0.14999999,8.135384,91,0.26807794,3.525329e-07,0.5910641,0.6363636,75.20911026000977,,0.9557263,-0.8811476,-0.5569805,2.8630202,18.184319
1.012458,7.182504e-08,,0.9987587,-1.0191746,1840,0.20353144,0.7615886,0.9557263,0.42454842,0.14999999,4.9932323,92,3.053642e-11,0.902057,-0.4427905,-0.4949495,77.04149675369263,,0.9557263,-0.88185483,-0.56790954,2.8539019,18.724892
1.0886068,7.028872e-08,,0.9987587,-0.54712975,1860,0.20144689,0.7636731,0.9557263,0.9554557,0.14999999,5.7453957,93,0.0050285505,0.39591813,0.2419619,0.11111111,79.04921674728394,,0.9557263,-0.87826097,-0.5689632,2.847996,18.734566
1.0862464,6.880116e-08,,0.9987587,-0.82708275,1880,0.20275778,0.76236224,0.9557263,0.64044327,0.14999999,4.7187634,94,0.041026182,4.7183557,-0.41654354,-0.23232323,81.06486201286316,,0.9557263,-0.8769813,-0.57541037,2.8377497,19.059235
0.8537378,6.736033e-08,,0.9987587,-0.5323313,1900,0.20072585,0.76439416,0.9557263,0.9554016,0.14999999,5.675519,95,0.12565339,0.001713391,-0.9200952,-0.8181818,83.13166213035583,,0.9557263,-0.87258303,-0.5370164,2.8358817,19.068954
1.1213306,6.5964315e-08,,0.9987587,-0.7552322,1920,0.19873774,0.7663823,0.9557263,0.95525295,0.14999999,4.6457386,96,0.029896108,1.6966388,-0.42863396,-0.43434343,84.90180659294128,,0.9557263,-0.87301654,-0.5474696,2.8145022,19.07882
0.93216115,6.461123e-08,,0.99879086,-0.51240134,1940,0.19678527,0.76833475,0.95577776,0.95577776,0.14999999,8.603642,97,0.003138323,6.696311e-06,-1.0235263,-1.0,86.5063374042511,,0.95577776,-0.8682086,-0.5403135,2.8042865,19.088165
0.995848,6.329935e-08,,0.99879086,-0.8988168,1960,0.19488204,0.770238,0.95577776,0.9548494,0.14999999,6.7584343,98,3.73416e-17,0.007847738,0.6037508,0.3131313,88.51688814163208,,0.95577776,-0.86944056,-0.5505699,2.777493,19.098442
1.1629239,6.2027055e-08,,0.99879086,-1.0852946,1980,0.19857073,0.7665493,0.95577776,0.40505362,0.14999999,4.4347553,99,4.7293165e-09,2.8031383,-0.62337196,-0.37373737,90.77391576766968,,0.95577776,-0.87182224,-0.5606422,2.7692378,19.6585
0.88934785,6.079271e-08,,0.99879086,-0.69732964,2000,0.19668025,0.76843977,0.95577776,0.95559734,0.14999999,5.3353567,100,5.3353567,0.14627089,-0.5658316,-0.61616164,93.03390002250671,,0.95577776,-0.868606,-0.54277146,2.771095,19.668022
1.1820301,5.9594853e-08,,0.99879086,-0.6041382,2020,0.19482869,0.7702913,0.95577776,0.95544326,0.14999999,7.836312,101,3.5561697e-12,6.6276193e-06,0.74512357,0.5555556,94.92811441421509,,0.95577776,-0.86717516,-0.5512601,2.7704272,19.677696
