TimeElapsed,Regret/t,ReturnMean,ReturnLastEpisode,IWFirstEpisode,LQGsigma_higher,DenMISEMeanLog,DenMISELogFirst,IWLastEpisode,Bound,TimestepsSoFar,DenMISELogLast,ReturnAbsMax,IWMin,Regret,ReturnMax,LQGmu1_higher,ReturnStepMax,ReturnMin,Iteration,LQGmu1_actor,IWMax,Delta,IWMean
9.950875043869019,0.3351987,0.6299213,0.44007748,0.0060398886,0.14999999,-0.7542035,-0.6728791,0.6724194,5.9660287,280,-0.7370258,0.9153235,,4.6927824,0.9153235,0.5959596,0.9602721,,14,0.5333857,7.0660973,3.1016684e-06,1.161031
10.677011728286743,0.3542763,0.6108437,0.34375772,0.022092914,0.14999999,-0.74974984,-0.7414406,2.0160662e-09,5.6935167,300,-0.6887691,0.9153235,,5.314144,0.9153235,-0.45454547,0.9602721,,15,-0.47537285,5.8369246,2.7018984e-06,1.115391
11.39739465713501,0.33527225,0.62984776,0.914908,1.766909e-10,0.14999999,-0.7351923,-0.8045074,0.010115705,5.5949306,320,-0.5444564,0.9153235,,5.364356,0.9153235,-1.0,0.9602721,,16,-1.2596114,1.6957406,2.3747152e-06,0.16174069
12.121641397476196,0.31911767,0.64600235,0.9044761,3.1810434,0.14999999,-0.8955302,-0.865132,1.9398178e-11,5.3014274,340,-2.646134,0.9153235,,5.424999,0.9153235,-0.13131313,0.9602721,,17,0.14865546,5.8389287,2.103554e-06,1.4736013
12.802854061126709,0.32894915,0.63617086,0.46903566,3.716171e-07,0.14999999,-0.87669224,-0.75076,6.1417076e-09,5.0166593,360,-0.8864209,0.9153235,,5.9210844,0.9153235,-0.8181818,0.9602721,,18,-1.119831,5.785059,1.8763183e-06,0.6884266
13.276934146881104,0.31479537,0.65032464,0.9050926,9.147889e-09,0.14999999,-0.9258377,-0.8048272,,4.9291563,380,-1.4536428,0.9153235,,5.9811125,0.9153235,1.0,0.9602721,,19,1.1074823,6.8882565,1.6840087e-06,0.7113656
13.933276176452637,0.34725767,0.61786234,0.0010791419,3.8601115,0.14999999,-0.9679969,-0.8561205,8.85191e-08,4.861531,400,-1.4096804,0.9153235,,6.945153,0.9153235,0.1919192,0.9602721,,20,0.111005135,6.8782787,1.5198176e-06,0.9849249
14.685487747192383,0.35412234,0.6109977,0.47370312,1.6374808e-10,0.14999999,-0.9616984,-0.72843486,6.8091405e-12,4.768916,420,-0.73867613,0.9153235,,7.43657,0.9153235,-1.0,0.9602721,,21,-1.2202798,10.067017,1.3785193e-06,1.030289
15.435291290283203,0.34075493,0.6243651,0.905081,0.02284589,0.14999999,-1.0163683,-0.77495486,4.5447756e-05,4.6714077,440,-2.0528502,0.9153235,,7.4966097,0.9153235,-0.45454547,0.9602721,,22,-0.6607504,5.9858212,1.2560477e-06,1.0447446
16.16755747795105,0.32813674,0.6369833,0.91458356,0.028444,0.14999999,-1.0044239,-0.81836873,8.482334e-14,4.5254903,460,-0.7161661,0.9153235,,7.547144,0.9153235,0.53535354,0.9602721,,23,0.45875883,7.8950315,1.1492007e-06,1.0727028
16.889889001846313,0.3388816,0.6262384,0.37910676,6.121046,0.14999999,-0.9991773,-0.8596924,0.07052794,4.458194,480,-0.8432689,0.9153235,,8.133158,0.9153235,0.01010101,0.9602721,,24,0.06168337,6.121046,1.055429e-06,1.2089194
17.65117645263672,0.34479296,0.62032706,0.47845557,9.4454605e-05,0.14999999,-0.9812486,-0.6733441,5.5259694e-05,4.4593782,500,-0.6823905,0.9153235,,8.619823,0.9153235,-0.65656567,0.9602721,,25,-0.66350263,5.9140406,9.726833e-07,1.0019158
18.110188007354736,0.33346707,0.63165295,0.91479987,3.495797e-05,0.14999999,-0.96998096,-0.712561,4.4602222e-20,4.2370615,520,-0.627301,0.9153235,,8.670143,0.9153235,0.7777778,0.9602721,,26,0.81338084,5.9788737,8.993004e-07,0.84096056
18.57360577583313,0.3507977,0.6143223,0.16372539,0.79396445,0.14999999,-0.97378707,-0.75030005,6.874366e-11,4.2374816,540,-0.8690913,0.9153235,,9.471539,0.9153235,-0.25252524,0.9602721,,27,-0.24419302,5.878327,8.3391916e-07,0.9516784
19.036434650421143,0.34089482,0.6242252,0.89160335,1.6860863e-10,0.14999999,-0.96488285,-0.75768566,1.5363352e-05,4.2401843,560,-0.63260895,0.9153235,,9.545055,0.9153235,-1.0,0.9602721,,28,-0.88638383,9.069105,7.754171e-07,1.063115
19.48196840286255,0.33103812,0.6340819,0.91006815,0.9192261,0.14999999,-0.957325,-0.79277694,2.3500787e-14,4.185653,580,-0.7002961,0.9153235,,9.600105,0.9153235,0.33333334,0.9602721,,29,0.43948403,7.0656223,7.2286224e-07,0.89036745
20.14693260192871,0.33926183,0.6258582,0.3873727,1.4887249e-05,0.14999999,-0.9593705,-0.79547304,7.7725716e-13,4.0554495,600,-0.8688758,0.9153235,,10.177855,0.9153235,-0.7171717,0.9602721,,30,-0.78707135,5.659262,6.754746e-07,1.010231
21.12122106552124,0.3299688,0.6351512,0.91394085,3.0658953,0.14999999,-0.9501871,-0.8282624,0.00035426577,3.901864,620,-0.6323317,0.9153235,,10.2290325,0.9153235,-0.13131313,0.9602721,,31,-0.14167519,5.652513,6.325984e-07,1.1125112
22.093862056732178,0.32267553,0.6424445,0.8685353,0.008910841,0.14999999,-0.9378216,-0.76570153,0.3071778,3.8636663,640,-0.61488426,0.9153235,,10.325617,0.9153235,-0.4949495,0.9602721,,32,-0.4313439,5.473675,5.936788e-07,0.89784247
23.033670902252197,0.3145463,0.65057373,0.91071075,9.069258e-09,0.14999999,-0.9321602,-0.7961948,8.330789e-20,3.8600466,660,-0.61775595,0.9153235,,10.380028,0.9153235,1.0,0.9602721,,33,1.078306,13.250985,5.582434e-07,0.93902797
23.94676423072815,0.33364904,0.631471,0.0010791419,5.790148,0.14999999,-0.9503817,-0.8260477,4.1975015e-09,3.8093824,680,-1.3986559,0.9153235,,11.344067,0.9153235,0.09090909,0.9602721,,34,0.002297625,6.422217,5.258885e-07,1.0661794
24.85317325592041,0.33741963,0.6277004,0.49949908,1.5880396e-10,0.14999999,-0.94212484,-0.69777644,1.0528146e-09,3.8095918,700,-0.6744812,0.9153235,,11.809689,0.9153235,-1.0,0.9602721,,35,-0.83521676,8.549341,4.9626703e-07,0.9899555
25.816070318222046,0.32950675,0.63561326,0.9125651,7.793549e-07,0.14999999,-0.9376647,-0.7259473,5.200631,3.795864,720,-0.7014117,0.9153235,,11.862242,0.9153235,-0.7979798,0.9602721,,36,-0.812884,5.3520374,4.6907957e-07,0.98703456
26.835874795913696,0.32198566,0.64313436,0.9138945,0.0065459907,0.14999999,-0.92972624,-0.75334626,3.3575196e-19,3.7691417,740,-0.59146786,0.9153235,,11.913471,0.9153235,0.5959596,0.9602721,,37,0.5591454,7.77263,4.4406656e-07,1.0281788
27.875520706176758,0.33021754,0.6349025,0.33032134,0.33871418,0.14999999,-0.93101645,-0.7798376,3.1078065e-07,3.7632766,760,-0.9457872,0.9153235,,12.548267,0.9153235,-0.3131313,0.9602721,,38,-0.2533945,5.290466,4.2100217e-07,0.9712435
28.552857398986816,0.3234262,0.64169383,0.89976716,0.39064336,0.14999999,-0.9255608,-0.7969391,0.00046416474,3.6063974,780,-0.6585758,0.9153235,,12.613619,0.9153235,0.3939394,0.9602721,,39,0.47823915,6.9222107,3.996891e-07,0.9648191
29.332311630249023,0.33020866,0.63491136,0.37039226,0.00036853412,0.14999999,-0.92611074,-0.8122902,1.7517005e-11,3.5853643,800,-0.8698194,0.9153235,,13.208347,0.9153235,-0.61616164,0.9602721,,40,-0.57413125,5.030648,3.799544e-07,0.98831904
29.960485696792603,0.3233692,0.6417508,0.91532975,3.09272,0.14999999,-0.91921246,-0.8369736,0.06219468,3.5850642,820,-0.60184133,0.91532975,,13.258137,0.91532975,-0.13131313,0.9602721,,41,0.0008710474,5.577466,3.6164613e-07,1.1765462
30.41084623336792,0.32600456,0.63911545,0.53106874,3.8585134e-07,0.14999999,-0.91179514,-0.7883485,1.8708398e-06,3.4879186,840,-0.7404231,0.91532975,,13.692192,0.91532975,-0.8181818,0.9602721,,42,-0.62511027,5.1977534,3.4462983e-07,0.9512237
30.86208963394165,0.31955177,0.64556825,0.9165844,0.05600212,0.14999999,-0.9060811,-0.81187904,1.7785155,3.4853144,860,-0.58666116,0.9165844,,13.740726,0.9165844,-0.41414142,0.9614516,,43,-0.60795903,5.3026967,3.2878697e-07,0.92862624
31.317458629608154,0.3133965,0.6517235,0.9164007,3.9454677e-05,0.14999999,-0.9006126,-0.833567,1.3823148e-18,3.4842157,880,-0.5716408,0.9165844,,13.789448,0.9165844,0.7777778,0.9614516,,44,0.60294294,8.397716,3.140119e-07,0.87298167
32.31837582588196,0.32107872,0.6440413,0.30602187,0.00038501495,0.14999999,-0.9057543,-0.856039,3.1780737e-14,3.451025,900,-0.9689241,0.9165844,,14.448544,0.9165844,-0.61616164,0.9614516,,45,-0.6354469,4.810495,3.0021093e-07,1.1283449
33.273253202438354,0.31517005,0.64994997,0.91583985,4.9590535,0.14999999,-0.8951154,-0.8780093,4.6782884e-06,3.450355,920,-0.51166785,0.9165844,,14.497822,0.9165844,0.15151516,0.9614516,,46,0.22367403,7.078298,2.8730017e-07,0.9586298
34.2551372051239,0.31930304,0.645817,0.4557003,1.753928e-10,0.14999999,-0.8969166,-0.79713446,2.3238649e-14,3.370507,940,-0.9039298,0.9165844,,15.007244,0.9165844,-1.0,0.9614516,,47,-0.9854305,9.050822,2.7520463e-07,0.8597133
35.214115858078,0.3138656,0.6512544,0.9068152,0.06622801,0.14999999,-0.8980052,-0.8181879,4.04529e-21,3.335945,960,-0.7656318,0.9165844,,15.065548,0.9165844,0.4949495,0.9614516,,48,0.45930687,7.303229,2.6385726e-07,1.2230088
36.21008801460266,0.3194245,0.6456955,0.37886655,5.4281683,0.14999999,-0.89466304,-0.8374284,0.03164443,3.3241925,980,-0.8956894,0.9165844,,15.651802,0.9165844,-0.030303031,0.9614516,,49,0.18158652,5.8754644,2.531974e-07,1.1309683
37.16640329360962,0.3230616,0.64205843,0.46384352,8.682118e-09,0.14999999,-0.8924245,-0.75256956,2.1933222e-06,3.3098881,1000,-0.87618726,0.9165844,,16.15308,0.9165844,1.0,0.9614516,,50,1.0490072,13.850379,2.4317083e-07,0.9230973
38.13602805137634,0.33562976,0.62949026,0.0010791419,0.00019392124,0.14999999,-0.90529186,-0.7723722,4.1527252e-27,3.3066278,1020,-1.397458,0.9165844,,17.117119,0.9165844,-0.6363636,0.9614516,,51,-0.54964674,4.893795,2.3372819e-07,1.1394196
39.092281103134155,0.3301481,0.6349719,0.9145371,1.8430783,0.14999999,-0.89683694,-0.7917865,1.402467e-06,3.2651262,1040,-0.5734084,0.9165844,,17.167702,0.9165844,0.27272728,0.9614516,,52,0.28301567,6.9980116,2.248251e-07,0.9982628
40.076966524124146,0.33380145,0.63131857,0.44134513,0.4609405,0.14999999,-0.89677125,-0.77600455,0.003969278,3.2467504,1060,-0.86403877,0.9165844,,17.691475,0.9165844,-0.2929293,0.9614516,,53,-0.37917206,5.474933,2.1642118e-07,0.8756963
41.04605197906494,0.32866752,0.6364525,0.90854996,0.009093904,0.14999999,-0.8950481,-0.78603727,3.8209262,3.2303495,1080,-0.66018724,0.9165844,,17.748047,0.9165844,-0.4949495,0.9614516,,54,-0.51080626,4.9328094,2.0847979e-07,1.0402764
42.01204466819763,0.32362342,0.6414966,0.9138799,1.7663968e-10,0.14999999,-0.88829154,-0.804218,0.022396918,3.1945696,1100,-0.5409985,0.9165844,,17.799286,0.9165844,-1.0,0.9614516,,55,-1.2957519,8.879982,2.0096763e-07,0.8581218
42.99295926094055,0.31891614,0.6462039,0.90510076,0.0014629171,0.14999999,-0.92964023,-0.82223654,8.983054e-36,3.150506,1120,-3.0250854,0.9165844,,17.859306,0.9165844,0.65656567,0.9614516,,56,0.6053719,7.8446712,1.9385428e-07,0.9756865
43.965795040130615,0.32490885,0.64021116,0.30462065,3.82319e-06,0.14999999,-0.9310695,-0.83991,8.153289e-18,3.1381924,1140,-0.95430267,0.9165844,,18.519806,0.9165844,-0.75757575,0.9614516,,57,-0.9102293,4.9735603,1.8711206e-07,0.9894321
44.93377375602722,0.3202535,0.6448665,0.9102231,1.8626965e-10,0.14999999,-0.92726505,-0.85730165,4.3824587,3.125312,1160,-0.67851233,0.9165844,,18.5747,0.9165844,-1.0,0.9614516,,58,-0.97923183,8.109463,1.8071556e-07,0.9620127
45.71305227279663,0.31581032,0.6493097,0.90701324,6.370952,0.14999999,-0.924874,-0.8743961,3.161382e-10,3.0852737,1180,-0.71049184,0.9165844,,18.632809,0.9165844,0.05050505,0.9614516,,59,0.32595304,6.419599,1.7464151e-07,1.0621041
46.19091081619263,0.31948447,0.64563555,0.42886156,0.014664414,0.14999999,-0.9250515,-0.7886626,4.538099e-06,3.0847878,1200,-0.9659604,0.9165844,,19.169067,0.9165844,-0.47474748,0.9614516,,60,-0.34973085,4.990505,1.6886865e-07,0.99964494
46.67256021499634,0.31513304,0.649987,0.91107,0.5340959,0.14999999,-0.9210818,-0.80494756,4.5836718e-05,3.0854363,1220,-0.66264373,0.9165844,,19.223118,0.9165844,0.37373737,0.9614516,,61,0.3077425,6.752617,1.6337734e-07,1.1928474
47.32174897193909,0.31861073,0.6465093,0.43437105,0.8449092,0.14999999,-0.91809464,-0.8124905,0.0060644476,3.0856671,1240,-0.8920623,0.9165844,,19.753864,0.9165844,-0.25252524,0.9614516,,62,-0.25265697,5.6093507,1.581496e-07,0.9162604
48.31757044792175,0.31461364,0.6505064,0.89832795,1.7854637e-10,0.14999999,-0.9158457,-0.8149553,2.1230237e-05,3.0047398,1260,-0.67332816,0.9165844,,19.82066,0.9165844,-1.0,0.9614516,,63,-0.9330858,7.7280316,1.5316883e-07,0.96104056
49.33609986305237,0.31056654,0.6545535,0.9095204,8.654269e-07,0.14999999,-0.9128138,-0.8307037,3.3946328,3.0036902,1280,-0.6496506,0.9165844,,19.876259,0.9165844,-0.7979798,0.9614516,,64,-0.43214622,4.88417,1.484197e-07,0.94721043
50.235841274261475,0.30663258,0.65848744,0.9102642,0.12733968,0.14999999,-0.9093463,-0.84620786,4.5734515,3.0408092,1300,-0.61789995,0.9165844,,19.931114,0.9165844,-0.37373737,0.9614516,,65,-0.4015829,5.07487,1.4388809e-07,1.0182769
51.241278886795044,0.30281556,0.66230446,0.91040796,5.1760776e-06,0.14999999,-0.9042955,-0.8595182,6.857733e-15,2.9953494,1320,-0.5754738,0.9165844,,19.985828,0.9165844,0.83838385,0.9614516,,66,0.7561007,9.1565275,1.3956085e-07,0.79994124
51.90675640106201,0.30961645,0.6555036,0.20664619,0.0036375823,0.14999999,-0.9105401,-0.87455595,6.36721e-16,2.977056,1340,-1.0950507,0.9165844,,20.7443,0.9165844,-0.53535354,0.9614516,,67,-0.3654961,4.639235,1.3542595e-07,1.0766274
52.93579363822937,0.30593967,0.65918034,0.90552324,1.499632,0.14999999,-0.9048855,-0.88931674,2.8255687,2.983827,1360,-0.5832806,0.9165844,,20.803894,0.9165844,-0.21212122,0.9614516,,68,0.1489738,5.4718337,1.3147212e-07,0.98891
54.02043867111206,0.30869603,0.656424,0.46899042,2.931436,0.14999999,-0.90602434,-0.8821018,5.9126472,3.0089626,1380,-0.95329285,0.9165844,,21.30003,0.9165844,0.23232323,0.9614516,,69,0.24064404,7.103242,1.2768895e-07,1.171247
54.73531246185303,0.31161726,0.65350276,0.45193842,0.02950183,0.14999999,-0.90403193,-0.8548837,0.95355815,2.9349735,1400,-0.9043461,0.9165844,,21.81321,0.9165844,0.53535354,0.9614516,,70,0.35989946,7.616332,1.2406676e-07,1.209045
55.26501774787903,0.31493777,0.65018225,0.41774598,9.750738e-09,0.14999999,-0.9017959,-0.8686469,0.0007364243,2.904093,1420,-0.9131975,0.9165844,,22.36058,0.9165844,1.0,0.9614516,,71,1.1305015,14.53842,1.2059652e-07,0.89774287
55.75413918495178,0.3239531,0.6411669,0.0010791419,0.0899076,0.14999999,-0.9182802,-0.88263315,6.840073e-22,2.8938916,1440,-1.930417,0.9165844,,23.324623,0.9165844,-0.3939394,0.9614516,,72,-0.46620047,4.793163,1.1726989e-07,1.0365071
56.258766412734985,0.3202291,0.6448909,0.91302073,4.5409603,0.14999999,-0.9126201,-0.89517856,0.00053095387,2.8712053,1460,-0.52407163,0.9165844,,23.37672,0.9165844,0.17171717,0.9614516,,73,0.32654297,6.713213,1.1407902e-07,1.1758101
56.74685716629028,0.32315093,0.6419691,0.4286778,1.8462595e-10,0.14999999,-0.9104712,-0.8484373,6.792481e-17,2.8583865,1480,-0.89849377,0.9165844,,23.91317,0.9165844,-1.0,0.9614516,,74,-0.9134842,8.060536,1.1101664e-07,0.91773844
57.36054706573486,0.31957513,0.6455449,0.91014946,0.00069445797,0.14999999,-0.9087929,-0.86186033,0.55551803,2.8575857,1500,-0.6744506,0.9165844,,23.968136,0.9165844,-0.5959596,0.9614516,,75,-0.7291736,4.7565737,1.0807592e-07,1.0317737
57.91925024986267,0.31603312,0.6490869,0.914738,9.0471093e-07,0.14999999,-0.9045627,-0.8750963,4.3740053,2.8587842,1520,-0.6027042,0.9165844,,24.018517,0.9165844,-0.7979798,0.9614516,,76,-0.92686987,5.0217113,1.0525054e-07,0.92855436
58.817195653915405,0.31265545,0.65246457,0.9091689,4.815883,0.14999999,-0.9024545,-0.8881684,4.320337e-07,2.8279195,1540,-0.6562726,0.9165844,,24.074467,0.9165844,-0.07070707,0.9614516,,77,-0.31049544,6.129569,1.02534514e-07,0.8854964
59.878719091415405,0.30946344,0.6556566,0.90144014,0.4079978,0.14999999,-0.90050966,-0.8404058,8.039471e-05,2.826892,1560,-0.6205575,0.9165844,,24.138145,0.9165844,0.3939394,0.9614516,,78,0.50400907,6.906294,9.9922275e-08,1.2790437
60.88815402984619,0.31322736,0.65189266,0.3583074,0.18400073,0.14999999,-0.89832854,-0.84792775,5.629319e-07,2.822328,1580,-0.9735459,0.9165844,,24.744965,0.9165844,-0.35353535,0.9614516,,79,-0.31284934,4.886062,9.74086e-08,1.0320992
61.94308638572693,0.31001395,0.65510607,0.90896463,1.8643351e-10,0.14999999,-0.8942186,-0.8581801,0.00013241947,2.7860627,1600,-0.58508426,0.9165844,,24.801117,0.9165844,-1.0,0.9614516,,80,-0.98137563,7.8361998,9.49886e-08,0.9467996
62.95071029663086,0.30690306,0.65821695,0.9070848,0.0004932355,0.14999999,-0.893024,-0.8706026,3.563727e-27,2.7844255,1620,-0.7193453,0.9165844,,24.85915,0.9165844,0.6969697,0.9614516,,81,0.8088213,8.245293,9.265769e-08,0.88844675
63.96059560775757,0.3128904,0.6522296,0.16725667,4.2410065e-07,0.14999999,-0.8979218,-0.8828666,2.4094188e-25,2.7682693,1640,-1.1618985,0.9165844,,25.657013,0.9165844,-0.8181818,0.9614516,,82,-0.9712528,4.959584,9.041153e-08,0.9305619
64.91620326042175,0.30981737,0.65530264,0.9072958,0.27320507,0.14999999,-0.8963897,-0.894988,0.00062535563,2.7589707,1660,-0.68776834,0.9165844,,25.714844,0.9165844,-0.33333334,0.9614516,,83,-0.5030078,4.9064417,8.8246054e-08,1.030647
66.01903080940247,0.30671388,0.65840614,0.915994,0.0037450732,0.14999999,-0.89194417,-0.90367794,4.447509,2.7453148,1680,-0.53741264,0.9165844,,25.76397,0.9165844,-0.53535354,0.9614516,,84,-0.5093194,4.58117,8.6157456e-08,1.0404427
66.8905897140503,0.30370033,0.6614197,0.91455877,1.974256e-10,0.14999999,-0.8870056,-0.9154678,0.020780109,2.7277033,1700,-0.4984472,0.9165844,,25.81453,0.9165844,-1.0,0.9614516,,85,-1.2203895,7.553536,8.4142165e-08,0.9829951
69.21190023422241,0.30086595,0.66425407,0.905176,2.110267,0.14999999,-0.90077215,-0.92716384,6.176077e-21,2.6979673,1720,-2.0303836,0.9165844,,25.87447,0.9165844,0.27272728,0.9614516,,86,0.23535787,6.9319224,8.219674e-08,1.1875058
71.75096297264099,0.3032925,0.6618275,0.45313975,0.016630601,0.14999999,-0.89884746,-0.9144829,8.833371e-05,2.6935742,1740,-0.89297915,0.9165844,,26.386448,0.9165844,-0.47474748,0.9614516,,87,-0.44837317,4.470404,8.031802e-08,1.0702946
73.84312105178833,0.3004632,0.6646568,0.9108064,1.0323435e-08,0.14999999,-0.89349276,-0.92572045,2.4492453e-20,2.6878057,1760,-0.48334247,0.9165844,,26.440765,0.9165844,1.0,0.9614516,,88,1.126221,15.285558,7.850298e-08,0.97713304
75.4498553276062,0.30791914,0.6572009,0.0010791419,2.0172654e-10,0.14999999,-0.9062248,-0.93702,,2.6819334,1780,-1.9499403,0.9165844,,27.404808,0.9165844,-1.0,0.9614516,,89,-1.0832168,7.263522,7.674878e-08,1.0041155
77.40632176399231,0.30517143,0.6599486,0.90449625,6.687459,0.14999999,-0.90733296,-0.9481933,2.0757372e-11,2.6813748,1800,-0.9868948,0.9165844,,27.465427,0.9165844,0.01010101,0.9614516,,90,-0.05507266,6.7787867,7.505273e-08,0.87744194
79.12386846542358,0.30431587,0.66080415,0.73780304,1.8677301,0.14999999,-0.90821964,-0.8875691,4.1053023,2.6788688,1820,-0.8502528,0.9165844,,27.692741,0.9165844,-0.1919192,0.9614516,,91,-0.19207293,5.587594,7.3412274e-08,0.89155537
81.3518533706665,0.30189425,0.66322577,0.88359267,0.0465019,0.14999999,-0.9071414,-0.8781815,7.884199e-05,2.6614184,1840,-0.68856436,0.9165844,,27.77427,0.9165844,0.5151515,0.9614516,,92,0.6308522,7.789516,7.182504e-08,1.1537676
84.36913061141968,0.30591196,0.65920806,0.28958195,0.0002177977,0.14999999,-0.9078033,-0.8884871,2.520145e-15,2.6492372,1860,-1.0926017,0.9165844,,28.449814,0.9165844,-0.6363636,0.9614516,,93,-0.66439587,4.8012853,7.028872e-08,0.9593091
86.94063830375671,0.3031882,0.6619318,0.9152341,1.9423585e-10,0.14999999,-0.90470916,-0.89918,0.38301265,2.6323743,1880,-0.56502336,0.9165844,,28.499695,0.9165844,-1.0,0.9614516,,94,-0.79860485,7.0924907,6.880116e-08,1.0125098
89.10059022903442,0.3005426,0.6645774,0.91327083,4.0997993e-06,0.14999999,-0.90158194,-0.90976214,4.659138,2.6370974,1900,-0.5980577,0.9165844,,28.551544,0.9165844,-0.75757575,0.9614516,,95,-0.71541095,4.8358154,6.736033e-08,0.93399435
91.86179757118225,0.2979226,0.6671974,0.9160913,0.0933525,0.14999999,-0.8987463,-0.92023337,0.46511954,2.6295266,1920,-0.55288994,0.9165844,,28.60057,0.9165844,-0.3939394,0.9614516,,96,-0.5553373,4.6477575,6.5964315e-08,1.0513707
94.39846205711365,0.2953611,0.6697589,0.9156644,0.0004144147,0.14999999,-0.89429575,-0.9296242,4.059943,2.624663,1940,-0.50520074,0.9165844,,28.650024,0.9165844,-0.61616164,0.9614516,,97,-0.6478579,4.504615,6.461123e-08,1.0437211
96.38667392730713,0.29285443,0.6722656,0.9154139,4.388017e-05,0.14999999,-0.88997287,-0.93987644,1.0666385e-19,2.6164148,1960,-0.5024831,0.9165844,,28.699738,0.9165844,0.7777778,0.9614516,,98,0.7572363,9.367893,6.329935e-08,0.8428597
98.09048962593079,0.29756594,0.6675541,0.20582572,3.4628978,0.14999999,-0.8945925,-0.95002836,2.0587453e-07,2.5944986,1980,-1.1707128,0.9165844,,29.45903,0.9165844,-0.13131313,0.9614516,,99,-0.27308357,6.0083914,6.2027055e-08,0.85875803
100.46474242210388,0.29528373,0.6698363,0.89577246,2.0092018e-06,0.14999999,-0.89333284,-0.9256978,0.017137498,2.5864599,2000,-0.615694,0.9165844,,29.528374,0.9165844,-0.7777778,0.9614516,,100,-0.8352605,4.715635,6.079271e-08,0.9561407
