IWLastEpisode,ReturnStepMax,Regret/t,DenMISELogFirst,Regret,ReturnLastEpisode,DenMISEMeanLog,LQGmu1_higher,TimeElapsed,LQGsigma_higher,Bound,IWMax,Iteration,ReturnMean,ReturnMax,Delta,IWMean,ReturnMin,DenMISELogLast,IWFirstEpisode,ReturnAbsMax,LQGmu1_actor,IWMin,TimestepsSoFar
3.7730892,0.9783613,0.16392612,-0.7678322,148.68097,0.93214345,-0.7160634,-0.6363636,1218.4796168804169,0.14999999,1.4866942,3.7754946,907,0.8011939,0.93433464,7.389872e-10,0.9633152,,-0.35071948,0.003600106,0.93433464,-0.67457485,,18140
2.6691458,0.9783613,0.1637817,-0.7689302,148.7138,0.93232745,-0.71569276,-0.7979798,1219.9741067886353,0.14999999,1.4867742,3.5864117,908,0.8013383,0.93433464,7.3736045e-10,1.0025417,,-0.34199423,3.2201107e-05,0.93433464,-0.57050604,,18160
3.6745217,0.9783613,0.16363734,-0.77003086,148.74634,0.93257517,-0.7152751,-0.5959596,1221.8971416950226,0.14999999,1.4875319,3.7521367,909,0.8014827,0.93433464,7.357389e-10,0.96703297,,-0.3376389,0.009788684,0.93433464,-0.47971207,,18180
3.4702704,0.9783613,0.16349488,-0.7711196,148.78033,0.93113804,-0.71484905,-0.5151515,1223.5679144859314,0.14999999,1.4867276,3.64195,910,0.80162513,0.93433464,7.341228e-10,0.98707265,,-0.29396114,0.058019824,0.93433464,-0.41370553,,18200
3.343869,0.9783613,0.16335171,-0.77215415,148.81342,0.93206424,-0.7143715,-0.45454547,1225.3181838989258,0.14999999,1.4858158,3.525527,911,0.8017683,0.93433464,7.32512e-10,1.0102172,,-0.26601157,0.18221962,0.93433464,-0.3116652,,18220
3.5015242,0.9783613,0.16321576,-0.77305126,148.85278,0.92574066,-0.71389097,-0.33333334,1227.6156046390533,0.14999999,1.4851618,3.504594,912,0.80190426,0.93433464,7.309065e-10,1.0410608,,-0.2854504,1.100096,0.93433464,-0.10526033,,18240
4.86429,0.9783613,0.16311246,-0.77294165,148.92169,0.89622116,-0.71377844,-0.15151516,1229.7712066173553,0.14999999,1.4841006,4.8839445,913,0.80200756,0.93433464,7.293063e-10,1.0211403,,-0.65128404,4.78979,0.93433464,-0.27502477,,18260
3.6177213,0.9783613,0.16298544,-0.76880383,148.96869,0.9180528,-0.7133202,-0.2929293,1231.8218207359314,0.14999999,1.4838398,3.6230617,914,0.8021346,0.93433464,7.277113e-10,1.0426306,,-0.31478667,1.7247022,0.93433464,-0.50948405,,18280
3.5988328,0.9783613,0.16284245,-0.7680121,149.00085,0.93302983,-0.7128266,-0.5151515,1233.6165986061096,0.14999999,1.4832993,3.6231644,915,0.80227757,0.93433464,7.2612155e-10,0.9870609,,-0.3031419,0.057839803,0.93433464,-0.47250083,,18300
3.4970362,0.9783613,0.1627019,-0.7690412,149.03491,0.9309927,-0.71237004,-0.45454547,1235.6310694217682,0.14999999,1.4829671,3.5006428,916,0.8024181,0.93433464,7.24537e-10,1.0112323,,-0.2808987,0.18165329,0.93433464,-0.25692177,,18320
3.4603434,0.9783613,0.16256344,-0.769934,149.07068,0.9294184,-0.7119455,-0.3131313,1237.3453011512756,0.14999999,1.4822478,3.5314832,917,0.8025566,0.93433464,7.229576e-10,1.0429598,,-0.3333977,1.3886079,0.93433464,-0.610611,,18340
3.676095,0.9783613,0.16242152,-0.76951075,149.10297,0.93275434,-0.71149266,-0.6363636,1239.179198026657,0.14999999,1.4826317,3.739962,918,0.8026985,0.93433464,7.213834e-10,0.9658626,,-0.33840725,0.003606154,0.93433464,-0.48174468,,18360
3.5179884,0.9783613,0.16227978,-0.77059555,149.13513,0.9329886,-0.71106195,-0.47474748,1241.4729497432709,0.14999999,1.4816025,3.5197437,919,0.80284023,0.93433464,7.198143e-10,1.0045311,,-0.2807959,0.12655309,0.93433464,-0.3535059,,18380
3.3927853,0.9783613,0.16214466,-0.7715454,149.1731,0.9271535,-0.7105597,-0.37373737,1243.6043765544891,0.14999999,1.4809831,3.4105225,920,0.80297536,0.93433464,7.182503e-10,1.0368158,,-0.2525656,0.6488413,0.93433464,-0.5363466,,18400
3.3368526,0.9783613,0.16200393,-0.77192676,149.20563,0.93261904,-0.7100812,-0.5959596,1245.9476218223572,0.14999999,1.4806046,3.7035413,921,0.8031161,0.93433464,7.1669143e-10,0.9686123,,-0.3058179,0.00980726,0.93433464,-0.5325781,,18420
3.3375401,0.9783613,0.16186309,-0.7730013,149.23773,0.93296915,-0.70967287,-0.47474748,1247.867038488388,0.14999999,1.4807651,3.497418,922,0.8032569,0.93433464,7.1513756e-10,1.0069088,,-0.3013722,0.12685789,0.93433464,-0.6028102,,18440
3.598978,0.9783613,0.16172278,-0.7739478,149.27014,0.9327884,-0.7092522,-0.6363636,1249.1777062416077,0.14999999,1.4807167,3.7110565,923,0.80339724,0.93433464,7.135889e-10,0.9685095,,-0.327487,0.0036221899,0.93433464,-0.614743,,18460
3.6893294,0.9783613,0.1615814,-0.7750267,149.30121,0.9339994,-0.70887375,-0.61616164,1250.7873029708862,0.14999999,1.4803846,3.6917026,924,0.8035386,0.93433464,7.120452e-10,0.9705743,,-0.32730794,0.006027057,0.93433464,-0.67023176,,18480
3.674509,0.9783613,0.161443,-0.7761018,149.33478,0.93156433,-0.7084938,-0.65656567,1252.3745520114899,0.14999999,1.4799203,3.6918573,925,0.803677,0.93433464,7.1050643e-10,0.9720747,,-0.32738832,0.0021446801,0.93433464,-0.62019736,,18500
3.659347e-12,0.9783613,0.16130364,-0.77717996,149.36713,0.9327363,-0.70810807,0.4949495,1253.5780050754547,0.14999999,1.479808,14.729025,926,0.8038164,0.93433464,7.089727e-10,0.9926774,,-0.3225857,0.0061128596,0.93433464,0.42417127,,18520
7.5123e-09,0.9783613,0.16173261,-0.7782527,149.92615,0.40612432,-0.7091326,-0.5555556,1255.6699335575104,0.14999999,1.4796494,3.6125078,927,0.8033874,0.93433464,7.0744394e-10,0.98292196,,-1.6454238,0.024902306,0.93433464,-0.6944408,,18540
3.666614,0.9783613,0.16159374,-0.779304,149.95898,0.9322397,-0.7087339,-0.6969697,1257.4486536979675,0.14999999,1.4801302,3.6666508,928,0.8035263,0.93433464,7.0592016e-10,0.9802387,,-0.32122925,0.00071126805,0.93433464,-0.42244977,,18560
3.203632,0.9783613,0.16145837,-0.78038025,149.99481,0.9293129,-0.70825887,-0.47474748,1259.4783082008362,0.14999999,1.4785562,3.4701872,929,0.80366164,0.93433464,7.044012e-10,1.0086408,,-0.24688265,0.12779745,0.93433464,-0.5531639,,18580
3.4659898,0.9783613,0.16131872,-0.78131855,150.02643,0.93356556,-0.7078082,-0.5151515,1261.3289613723755,0.14999999,1.4780064,3.5267031,930,0.8038013,0.93433464,7.028872e-10,0.9961979,,-0.29692653,0.0586146,0.93433464,-0.72902817,,18600
3.4459114,0.9783613,0.16118109,-0.7823302,150.05957,0.9319697,-0.70738775,-0.7777778,1263.1132984161377,0.14999999,1.479372,3.5994492,931,0.8039389,0.93433464,7.01378e-10,0.9964878,,-0.31181863,6.2715626e-05,0.93433464,-0.8164592,,18620
3.544874,0.9783613,0.16104424,-0.7834037,150.09326,0.9314243,-0.7069498,-0.7979798,1265.002201795578,0.14999999,1.4787478,3.57784,932,0.8040758,0.93433464,6.9987377e-10,1.0002272,,-0.29490975,3.267054e-05,0.93433464,-0.9967697,,18640
4.260734,0.9783613,0.16091222,-0.78447604,150.1311,0.92727506,-0.7066982,-1.0,1266.7749435901642,0.14999999,1.4796386,6.0510592,933,0.8042078,0.93433464,6.983743e-10,0.99402153,,-0.47149187,1.7558644e-08,0.93433464,-1.1996709,,18660
5.6702137,0.9783613,0.160788,-0.78554726,150.17603,0.92025954,-0.7077088,-1.0,1268.8723978996277,0.14999999,1.4798696,6.018511,934,0.804332,0.93433464,6.9687955e-10,0.99594307,,-1.6430116,1.7577477e-08,0.93433464,-1.0337608,,18680
4.6263485,0.9783613,0.16065735,-0.78661734,150.2146,0.9264661,-0.7075771,-1.0,1270.960902929306,0.14999999,1.4791138,5.9863796,935,0.8044627,0.93433464,6.953898e-10,0.99674505,,-0.578915,1.7596296e-08,0.93433464,-0.9707223,,18700
1.5434336e-15,0.9783613,0.16052538,-0.7876863,150.25177,0.92796147,-0.7072555,0.2929293,1273.1671686172485,0.14999999,1.4780846,12.631186,936,0.80459464,0.93433464,6.9390466e-10,0.94801646,,-0.4018441,0.36501536,0.93433464,0.41655034,,18720
0.0071116933,0.9783613,0.1609475,-0.78836423,150.8078,0.4091157,-0.70831096,1.0,1274.2390525341034,0.14999999,1.4780118,37.362633,937,0.8041725,0.93433464,6.9242434e-10,0.9377422,,-1.6405488,8.239725e-11,0.93433464,1.0994639,,18740
,0.9783613,0.16178322,-0.7894309,151.75269,0.02017962,-0.7105104,-1.0,1276.0253720283508,0.14999999,1.4777232,5.967379,938,0.8033368,0.93433464,6.909487e-10,0.9967813,,-2.6983414,1.7645869e-08,0.93433464,-1.0923855,,18760
5.079057,0.9783613,0.16165471,-0.7904964,151.79376,0.92403466,-0.7106497,-1.0,1277.7180705070496,0.14999999,1.4774405,5.935977,939,0.8034653,0.93433464,6.894778e-10,0.9980819,,-0.8366127,1.7664693e-08,0.93433464,-1.0380167,,18780
4.623057,0.9783613,0.16152436,-0.7915608,151.83289,0.926053,-0.7105197,-1.0,1280.3138675689697,0.14999999,1.4767354,5.9049706,940,0.80359566,0.93433464,6.8801165e-10,0.9989016,,-0.5849918,1.7683504e-08,0.93433464,-1.3281336,,18800
5.8040457,0.9783613,0.16141361,-0.79262406,151.8902,0.9077554,-0.7131396,-1.0,1282.0251095294952,0.14999999,1.4771001,5.8743505,941,0.8037064,0.93433464,6.865501e-10,1.0009857,,-3.1730773,1.77023e-08,0.93433464,-1.0482488,,18820
4.6786227,0.9783613,0.16128409,-0.7936862,151.92963,0.9257159,-0.71303743,-1.0,1283.7510831356049,0.14999999,1.4764764,5.8441095,942,0.8038359,0.93433464,6.8509326e-10,1.0018692,,-0.6165544,1.7721117e-08,0.93433464,-0.829002,,18840
5.67903e-07,0.9783613,0.1611492,-0.79474723,151.96368,0.93106145,-0.7125853,0.01010101,1285.627369403839,0.14999999,1.4756579,7.7657695,943,0.8039708,0.93433464,6.8364103e-10,0.9897399,,-0.28703856,5.272951,0.93433464,-0.2564509,,18860
3.5099506,0.9783613,0.16102397,-0.790231,152.00665,0.9221525,-0.71221316,-0.3131313,1287.6909673213959,0.14999999,1.4755318,3.5745578,944,0.80409604,0.93433464,6.821934e-10,1.0391707,,-0.34881318,1.4170804,0.93433464,-0.60212004,,18880
3.6508226,0.9783613,0.16088706,-0.78978974,152.03827,0.93344724,-0.71175885,-0.61616164,1289.7873737812042,0.14999999,1.4755471,3.6774178,945,0.80423295,0.93433464,6.8075034e-10,0.97392553,,-0.32115254,0.006116694,0.93433464,-0.7083093,,18900
3.5703797,0.9783613,0.16075212,-0.7908409,152.07153,0.9319426,-0.7113694,-0.67676765,1292.1451687812805,0.14999999,1.4749832,3.6702607,946,0.8043679,0.93433464,6.793119e-10,0.9772246,,-0.3165987,0.0012628254,0.93433464,-0.6705321,,18920
3.6459463,0.9783613,0.1606164,-0.7918961,152.1037,0.93290675,-0.71098095,-0.65656567,1293.8096816539764,0.14999999,1.4746444,3.6646724,947,0.8045036,0.93433464,6.77878e-10,0.9764742,,-0.31976917,0.0021788236,0.93433464,-0.80619746,,18940
3.4876742,0.9783613,0.16048199,-0.7929492,152.1369,0.9319047,-0.7105614,-0.7777778,1295.5068709850311,0.14999999,1.4742877,3.5729628,948,0.804638,0.93433464,6.7644856e-10,0.99737453,,-0.28900206,6.338516e-05,0.93433464,-0.84531987,,18960
2.077595,0.9783613,0.16034865,-0.7940034,152.1709,0.9311763,-0.7101163,-1.0,1297.1478865146637,0.14999999,1.4739546,5.851008,949,0.80477136,0.93433464,6.750237e-10,1.0006883,,-0.28471717,1.7726729e-08,0.93433464,-0.91719365,,18980
2.6572125,0.9783613,0.16021723,-0.79505664,152.20636,0.92962664,-0.7097011,-0.7979798,1298.8474595546722,0.14999999,1.4742361,3.5461934,950,0.8049028,0.93433464,6.736034e-10,1.0019739,,-0.31491724,3.305348e-05,0.93433464,-0.5530665,,19000
3.3316827,0.9783613,0.16008198,-0.79610866,152.23798,0.93354017,-0.7092696,-0.4949495,1300.5795044898987,0.14999999,1.4729747,3.5187821,951,0.80503803,0.93433464,6.721875e-10,1.0003699,,-0.30035356,0.08868085,0.93433464,-0.6164781,,19020
3.5099888,0.9783613,0.15994656,-0.7970664,152.2691,0.9339847,-0.70885384,-0.65656567,1302.3008279800415,0.14999999,1.4730289,3.6417208,952,0.80517346,0.93433464,6.707761e-10,0.9784105,,-0.31314275,0.002190117,0.93433464,-0.7907994,,19040
3.5329921,0.9783613,0.15981382,-0.79811394,152.30261,0.93160194,-0.7084326,-0.7979798,1303.9263780117035,0.14999999,1.4730241,3.5336995,953,0.8053062,0.93433464,6.6936906e-10,1.0027313,,-0.28510937,3.3154694e-05,0.93433464,-1.084562,,19060
4.9561872,0.9783613,0.15968883,-0.7991627,152.34314,0.924547,-0.7085071,-1.0,1305.9262397289276,0.14999999,1.4734244,5.845046,954,0.8054312,0.93433464,6.6796657e-10,1.0020472,,-0.7813602,1.7818424e-08,0.93433464,-0.8794105,,19080
3.0545244,0.9783613,0.15955794,-0.80021036,152.37787,0.9304115,-0.7080639,-0.7979798,1307.7656667232513,0.14999999,1.4710255,3.522963,955,0.8055621,0.93433464,6.6656847e-10,1.0022686,,-0.28579715,3.3224263e-05,0.93433464,-0.7302381,,19100
1.2438129e-15,0.9783613,0.15942538,-0.8012569,152.41064,0.9323474,-0.70763034,0.53535354,1309.1334190368652,0.14999999,1.4708816,15.345702,956,0.80569464,0.93433464,6.651747e-10,1.0106887,,-0.2950523,0.0022277676,0.93433464,0.44621798,,19120
1.6224925e-14,0.9783613,0.15985227,-0.80230004,152.97864,0.39716512,-0.7086306,-0.7979798,1310.8540346622467,0.14999999,1.4702892,3.5173655,957,0.80526775,0.93433464,6.6378536e-10,1.0028969,,-1.6702148,3.329379e-05,0.93433464,-0.8562007,,19140
2.2124772,0.9783613,0.1597212,-0.8033444,153.01288,0.93087286,-0.7081763,-1.0,1312.4537134170532,0.14999999,1.4697875,5.8330736,958,0.8053988,0.93433464,6.6240025e-10,1.0000316,,-0.2754478,1.7893111e-08,0.93433464,-0.8901756,,19160
2.9311144,0.9783613,0.15959144,-0.8043877,153.04822,0.9297601,-0.70773757,-0.7979798,1314.5802981853485,0.14999999,1.4704627,3.5068383,959,0.8055286,0.93433464,6.610195e-10,1.0047351,,-0.2860916,3.3363365e-05,0.93433464,-0.87834275,,19180
5.3306932e-05,0.9783613,0.1594618,-0.8054299,153.08331,0.9299782,-0.7072863,-0.17171717,1316.647081375122,0.14999999,1.4696125,4.7746215,960,0.8056582,0.93433464,6.596432e-10,1.0126338,,-0.27836862,4.5179725,0.93433464,-0.064701244,,19200
3.7881728e-05,0.9783613,0.15943766,-0.8017758,153.2196,0.82884747,-0.7073602,-0.7979798,1318.744223833084,0.14999999,1.4695299,3.5013456,961,0.80568236,0.93433464,6.58271e-10,1.0051371,,-0.78960764,3.327633e-05,0.93433464,-0.74797726,,19220
1.8380578e-11,0.9783613,0.15930599,-0.80281585,153.25232,0.9324403,-0.7069167,0.33333334,1320.503699541092,0.14999999,1.469428,13.188195,962,0.805814,0.93433464,6.5690325e-10,0.9552342,,-0.28504196,0.18949664,0.93433464,0.122028336,,19240
7.2382555,0.9783613,0.15961695,-0.8036578,153.71112,0.5063257,-0.70756185,0.01010101,1321.6038920879364,0.14999999,1.4716296,7.8287506,963,0.8055031,0.93433464,6.555397e-10,0.99121314,,-1.2795928,5.3201456,0.93433464,-0.074443504,,19260
5.5214853,0.9783613,0.15954119,-0.79918635,153.79767,0.8785152,-0.70762795,-0.11111111,1322.7642967700958,0.14999999,1.4711578,5.60258,964,0.8055788,0.93433464,6.541803e-10,1.006163,,-0.7603435,5.585301,0.93433464,-0.08863978,,19280
5.2322545,0.9783613,0.15947431,-0.794446,153.8927,0.8700856,-0.7076329,-0.13131313,1323.8798093795776,0.14999999,1.4704871,5.27249,965,0.8056457,0.93433464,6.528251e-10,1.0111098,,-0.7171278,5.2633295,0.93433464,0.011777461,,19300
3.366725e-06,0.9783613,0.15965343,-0.79004234,154.22516,0.63265854,-0.7079167,-0.7979798,1325.4628553390503,0.14999999,1.4689848,3.5067852,966,0.8054666,0.93433464,6.5147426e-10,1.0058521,,-0.9915103,3.288815e-05,0.93433464,-0.79195404,,19320
3.4975953,0.9783613,0.15952283,-0.79107696,154.2586,0.9317379,-0.7074635,-0.7979798,1327.2801539897919,0.14999999,1.4685085,3.4977179,967,0.8055972,0.93433464,6.5012756e-10,1.0067453,,-0.27470112,3.29222e-05,0.93433464,-1.0700885,,19340
4.84034,0.9783613,0.15939957,-0.7921105,154.29883,0.9248896,-0.707458,-1.0,1329.3782346248627,0.14999999,1.4689631,5.856825,968,0.80572045,0.93433464,6.4878497e-10,1.0013686,,-0.707968,1.7693221e-08,0.93433464,-1.2649479,,19360
5.6600924,0.9783613,0.1592859,-0.79314303,154.34802,0.91591996,-0.70911723,-1.0,1331.1516664028168,0.14999999,1.4693179,5.827616,969,0.8058341,0.93433464,6.474466e-10,1.0032954,,-2.3152008,1.7711487e-08,0.93433464,-0.7798709,,19380
0.00016895054,0.9783613,0.15915596,-0.7941745,154.38129,0.9318551,-0.7086673,-0.11111111,1333.2349817752838,0.14999999,1.4682238,5.574724,970,0.80596405,0.93433464,6.4611233e-10,1.0092195,,-0.2745775,5.557379,0.93433464,-0.118390605,,19400
4.710387,0.9783613,0.15906453,-0.789492,154.45166,0.8947458,-0.7085833,-0.17171717,1335.1105382442474,0.14999999,1.4676299,4.7118125,971,0.8060555,0.93433464,6.447822e-10,1.0192198,,-0.63478255,4.4465365,0.93433464,0.054383367,,19420
7.7971954,0.9783613,0.15936226,-0.78595245,154.90015,0.5166093,-0.7089728,0.09090909,1336.5121202468872,0.14999999,1.4678192,9.347754,972,0.80575776,0.93433464,6.434561e-10,0.98742247,,-1.1052299,3.5099947,0.93433464,0.06787007,,19440
5.920725e-05,0.9783613,0.15966767,-0.7833761,155.35663,0.50862825,-0.7094245,0.7979798,1337.6645736694336,0.14999999,1.4669768,19.669542,973,0.80545235,0.93433464,6.4213423e-10,1.0171165,,-1.1331344,4.5148036e-07,0.93433464,0.82366145,,19460
5.2384728e-20,0.9783613,0.16031659,-0.7844033,156.14838,0.17338276,-0.71073556,-0.6363636,1338.930284500122,0.14999999,1.4661072,3.6550899,974,0.80480343,0.93433464,6.408163e-10,0.97462386,,-1.9966688,0.0036602607,0.93433464,-0.7059969,,19480
2.976306,0.9783613,0.16018593,-0.7854257,156.18127,0.93219614,-0.7103416,-0.7979798,1340.2114698886871,0.14999999,1.4661484,3.4968975,975,0.8049341,0.93433464,6.395025e-10,1.006316,,-0.3005205,3.2736694e-05,0.93433464,-0.64541745,,19500
3.6307182,0.9783613,0.16005445,-0.7864508,156.21313,0.9333214,-0.70992893,-0.6363636,1342.6194076538086,0.14999999,1.4666462,3.641493,976,0.8050656,0.93433464,6.381927e-10,0.9772973,,-0.31307057,0.003667763,0.93433464,-0.8040581,,19520
3.4764183,0.9783613,0.15992498,-0.7874711,156.2467,0.93155706,-0.70950115,-0.7979798,1344.0936434268951,0.14999999,1.465586,3.4843278,977,0.80519503,0.93433464,6.3688693e-10,1.0074984,,-0.26864204,3.28037e-05,0.93433464,-0.66793025,,19540
3.5285234,0.9783613,0.15979522,-0.7884941,156.27972,0.93207914,-0.70908064,-0.6363636,1346.0022630691528,0.14999999,1.4657943,3.6280527,978,0.8053248,0.93433464,6.3558514e-10,0.97846234,,-0.30484137,0.0036752648,0.93433464,-0.7569067,,19560
3.4714885,0.9783613,0.15966612,-0.78951234,156.31311,0.93167573,-0.7086611,-0.7777778,1347.6909165382385,0.14999999,1.4653788,3.4879065,979,0.8054539,0.93433464,6.342874e-10,1.0063269,,-0.27608213,6.316768e-05,0.93433464,-0.63081306,,19580
3.613108,0.9783613,0.15953547,-0.7905332,156.34479,0.93350464,-0.70824575,-0.6363636,1350.0740461349487,0.14999999,1.4654331,3.613679,980,0.80558455,0.93433464,6.329936e-10,0.980283,,-0.30707148,0.003682766,0.93433464,-0.56913686,,19600
3.5472686,0.9783613,0.15940565,-0.7915493,156.37689,0.9329751,-0.7078544,-0.5959596,1351.6092081069946,0.14999999,1.4648962,3.6116111,981,0.80571437,0.93433464,6.317037e-10,0.97985697,,-0.30398434,0.010001602,0.93433464,-0.7854868,,19620
1.0855574e-05,0.9783613,0.15927666,-0.792558,156.40967,0.93236977,-0.707424,-0.030303031,1353.5722150802612,0.14999999,1.4645245,6.9581456,982,0.80584335,0.93433464,6.304178e-10,1.0057876,,-0.26437935,5.758395,0.93433464,0.25123167,,19640
7.212375e-10,0.9783613,0.159625,-0.78772897,156.91132,0.46348286,-0.70822847,-0.7777778,1354.7650356292725,0.14999999,1.4641243,3.4753563,983,0.805495,0.93433464,6.291359e-10,1.007153,,-1.502001,6.305513e-05,0.93433464,-0.91836965,,19660
3.1034892,0.9783613,0.15949953,-0.7887457,156.94751,0.9289567,-0.7078095,-1.0,1356.2325699329376,0.14999999,1.4635646,5.8812933,984,0.8056205,0.93433464,6.278578e-10,0.9989833,,-0.3024236,1.7633791e-08,0.93433464,-0.8792772,,19680
3.0108144,0.9783613,0.15937316,-0.7897614,156.98254,0.93006295,-0.70736843,-0.7979798,1358.0476756095886,0.14999999,1.4637247,3.4519212,985,0.80574685,0.93433464,6.265837e-10,1.0106803,,-0.27090204,3.287893e-05,0.93433464,-0.85065234,,19700
3.2390957,0.9783613,0.1592465,-0.79077613,157.01703,0.93062896,-0.70690346,-0.7979798,1360.094800710678,0.14999999,1.4630721,3.4433587,986,0.8058735,0.93433464,6.2531336e-10,1.0113096,,-0.25876603,3.2912307e-05,0.93433464,-0.7453829,,19720
3.2707949,0.9783613,0.15911812,-0.79178977,157.04962,0.9325425,-0.7064485,-0.7979798,1361.4750502109528,0.14999999,1.462466,3.4348555,987,0.8060019,0.93433464,6.2404687e-10,1.0119725,,-0.2683278,3.294569e-05,0.93433464,-0.77357024,,19740
3.4711867e-09,0.9783613,0.15899044,-0.7928024,157.08258,0.93213385,-0.7059833,0.1919192,1363.3295052051544,0.14999999,1.4622318,11.278473,988,0.8061296,0.93433464,6.2278427e-10,0.96847844,,-0.25793815,1.428488,0.93433464,0.09732655,,19760
1.6358398e-07,0.9783613,0.15930498,-0.79236925,157.55267,0.49501336,-0.7065265,-0.7979798,1365.0566754341125,0.14999999,1.4620123,3.429879,989,0.80581504,0.93433464,6.215255e-10,1.0127645,,-1.2086245,3.2964766e-05,0.93433464,-0.9607517,,19780
3.670333,0.9783613,0.15918112,-0.7933798,157.5893,0.92848104,-0.7061607,-1.0,1367.027123451233,0.14999999,1.460841,5.880553,990,0.8059389,0.93433464,6.2027056e-10,0.9982977,,-0.35633257,1.7715676e-08,0.93433464,-1.2144504,,19800
5.5568132,0.9783613,0.15906727,-0.7943894,157.63568,0.9188117,-0.7072261,-1.0,1368.6941404342651,0.14999999,1.4611516,5.851733,991,0.80605274,0.93433464,6.1901934e-10,1.0001106,,-1.7588203,1.7733594e-08,0.93433464,-0.99405843,,19820
4.06154,0.9783613,0.15894508,-0.795398,157.67352,0.92724115,-0.70694196,-1.0,1370.6268842220306,0.14999999,1.4601185,5.8232527,992,0.80617493,0.93433464,6.177719e-10,1.000413,,-0.4241652,1.7751496e-08,0.93433464,-1.0319786,,19840
6.7506136e-08,0.9783613,0.15882438,-0.79640555,157.71265,0.9260148,-0.7067722,-0.13131313,1372.5685501098633,0.14999999,1.4600747,5.2861304,993,0.80629563,0.93433464,6.165283e-10,1.0111073,,-0.5374039,5.2736535,0.93433464,-0.106380194,,19860
4.7333035,0.9783613,0.1587491,-0.7921153,157.79657,0.88113534,-0.7067268,-0.17171717,1374.4655921459198,0.14999999,1.459523,4.741889,994,0.8063709,0.93433464,6.152884e-10,1.01606,,-0.6713067,4.4582167,0.93433464,-0.047102064,,19880
5.6423674,0.9783613,0.15872365,-0.78864574,157.93005,0.8317212,-0.70683056,0.01010101,1376.5229995250702,0.14999999,1.4602544,7.6976824,995,0.80639637,0.93433464,6.1405225e-10,1.0069933,,-0.82483774,5.240876,0.93433464,0.18796606,,19900
2.579301e-13,0.9783613,0.15905422,-0.7843969,158.41797,0.47713745,-0.7075188,-1.0,1378.6398413181305,0.14999999,1.4595387,5.8126135,996,0.8060658,0.93433464,6.1281985e-10,1.001117,,-1.3971469,1.7557271e-08,0.93433464,-0.86070013,,19920
3.1413674,0.9783613,0.15892935,-0.7854004,158.45258,0.9305676,-0.7070641,-0.7979798,1380.0690562725067,0.14999999,1.4591405,3.4272656,997,0.80619067,0.93433464,6.115911e-10,1.0116656,,-0.25389555,3.273585e-05,0.93433464,-0.7159123,,19940
3.0497856,0.9783613,0.15880233,-0.7864028,158.48468,0.93296206,-0.7066228,-0.6363636,1382.1442091464996,0.14999999,1.4588196,3.605895,998,0.8063177,0.93433464,6.1036615e-10,0.9788533,,-0.27751178,0.0036675863,0.93433464,-0.8482951,,19960
3.2242544,0.9783613,0.158678,-0.78740066,158.51935,0.93050164,-0.70618623,-0.7979798,1384.1118421554565,0.14999999,1.4592639,3.4155912,999,0.806442,0.93433464,6.0914473e-10,1.0134642,,-0.2487787,3.2801385e-05,0.93433464,-0.58354205,,19980
3.5548239,0.9783613,0.15855056,-0.7884011,158.55054,0.93388623,-0.70577496,-0.5555556,1385.6946730613708,0.14999999,1.4577694,3.6153061,1000,0.80656946,0.93433464,6.079271e-10,0.978521,,-0.30752945,0.025156315,0.93433464,-0.69586957,,20000
2.7909372,0.9783613,0.1584245,-0.7893755,158.58295,0.9327413,-0.7053717,-0.7979798,1387.131891965866,0.14999999,1.4582393,3.4074771,1001,0.8066955,0.93433464,6.0671307e-10,1.013699,,-0.2798959,3.286623e-05,0.93433464,-0.4751156,,20020
3.287702,0.9783613,0.15829957,-0.790374,158.61615,0.9318865,-0.70494694,-0.53535354,1389.2526631355286,0.14999999,1.4579391,3.5997846,1002,0.80682045,0.93433464,6.0550265e-10,0.98286796,,-0.29264313,0.03896367,0.93433464,-0.72907233,,20040
3.2620323,0.9783613,0.15817541,-0.7913326,158.64996,0.9313243,-0.70452607,-0.67676765,1391.695595741272,0.14999999,1.4570425,3.5365777,1003,0.8069446,0.93433464,6.0429584e-10,0.9885535,,-0.26496398,0.0012634464,0.93433464,-0.68148535,,20060
2.4240623e-11,0.9783613,0.15804952,-0.7923278,158.6817,0.9333467,-0.7041149,0.3939394,1394.0018334388733,0.14999999,1.4569772,14.09819,1004,0.8070705,0.93433464,6.030927e-10,0.9641182,,-0.27968368,0.0598473,0.93433464,0.27515128,,20080
8.7651615,0.9783613,0.15839785,-0.79326373,159.18982,0.45706064,-0.7049789,0.15151516,1396.0039477348328,0.14999999,1.4582957,10.491868,1005,0.80672216,0.93433464,6.018931e-10,0.9901887,,-1.5322901,2.1680613,0.93433464,0.17316784,,20100
1.9517412e-08,0.9783613,0.15872085,-0.7921033,159.67322,0.48174813,-0.70564806,-0.7777778,1397.3821995258331,0.14999999,1.4568228,3.4164987,1006,0.80639917,0.93433464,6.0069705e-10,1.011651,,-1.3653617,6.333151e-05,0.93433464,-0.9181504,,20120
2.5719118,0.9783613,0.15859884,-0.7930968,159.70905,0.92923707,-0.70522183,-0.7979798,1398.5943231582642,0.14999999,1.4555616,3.393737,1007,0.8065212,0.93433464,5.995046e-10,1.0139408,,-0.28737885,3.2988763e-05,0.93433464,-0.9726999,,20140
