TimeElapsed,IWMin,ReturnMean,Iteration,ReturnLastEpisode,Regret/t,Regret,Delta,ReturnAbsMax,DenMISELogLast,IWMax,DenMISEMeanLog,Bound,LQGmu1_higher,IWLastEpisode,LQGmu1_actor,IWFirstEpisode,ReturnMin,TimestepsSoFar,ReturnStepMax,LQGsigma_higher,IWMean,ReturnMax,DenMISELogFirst
8.377047538757324,,0.65501726,13,0.036299177,0.31010276,4.031336,3.5972016e-06,0.9435394,-1.0020819,6.1317058,-0.7801558,6.6104937,-0.45454547,2.3108189e-20,-0.4221047,0.6645475,,260,0.98708963,0.14999999,1.648868,0.9435394,-0.5447765
8.815285682678223,,0.67544013,14,0.9409371,0.28967988,4.055519,3.1016684e-06,0.9435394,-0.5012864,6.616461,-0.7290038,6.171668,0.57575756,1.0783365e-09,0.7355028,2.827923e-05,,280,0.98708963,0.14999999,0.91136616,0.9435394,-0.5690291
9.504747867584229,,0.6470624,15,0.24977525,0.3180576,4.7708635,2.7018984e-06,0.9435394,-0.7447737,8.428069,-0.7419015,6.0085626,-0.8787879,3.9666456e-25,-0.7604852,5.1496107e-05,,300,0.98708963,0.14999999,0.5735743,0.9435394,-0.63802
9.952512264251709,,0.6655248,16,0.9424598,0.29959524,4.793524,2.3747152e-06,0.9435394,-0.8605098,4.9466357,-0.7812214,5.758815,-0.65656567,4.9466357,-0.50740445,0.02226023,,320,0.98708963,0.14999999,0.87448466,0.9435394,-0.70255506
10.672314405441284,,0.68181235,17,0.9424135,0.28330767,4.81623,2.103554e-06,0.9435394,-0.5964418,4.8943214,-0.7801295,5.438541,-0.3939394,3.6274405,-0.3336708,1.6835146,,340,0.98708963,0.14999999,1.768995,0.9435394,-0.7617894
11.4054434299469,,0.69619405,18,0.94068336,0.26892596,4.840667,1.8763183e-06,0.9435394,-0.45130283,5.388061,-0.72826535,5.256297,-0.11111111,1.389237,-0.08051995,5.207994,,360,0.98708963,0.14999999,1.131332,0.9435394,-0.7245196
11.874672651290894,,0.7073072,19,0.90734315,0.2578128,4.898443,1.6840087e-06,0.9435394,-0.59670913,10.484928,-0.7188256,5.106739,1.0,2.6074238e-11,1.0710524,4.7043055e-13,,380,0.98708963,0.14999999,1.2191807,0.9435394,-0.52446175
12.344118118286133,,0.6736994,20,0.035151176,0.29142064,5.828413,1.5198176e-06,0.9435394,-1.2196664,3.3997266,-0.7420672,4.9561114,-1.0,,-0.9770515,7.2540576e-07,,400,0.98708963,0.14999999,0.25420257,0.9435394,-0.57575506
12.82675814628601,,0.6864007,21,0.9404278,0.2787193,5.8531055,1.3785193e-06,0.9435394,-0.8658754,4.5520015,-0.78309774,4.788041,0.11111111,2.3612702e-11,0.18424426,0.97311103,,420,0.98708963,0.14999999,0.63896966,0.9435394,-0.6245452
13.310343265533447,,0.67820585,22,0.50611246,0.28691417,6.312113,1.2560477e-06,0.9435394,-0.7974516,4.7423086,-0.8011194,4.7043123,-0.3939394,0.0035063652,-0.5447627,1.4694121,,440,0.98708963,0.14999999,1.5593919,0.9435394,-0.6257682
14.547992467880249,,0.6897229,23,0.9430985,0.27539712,6.334133,1.1492007e-06,0.9435394,-0.5997117,5.6653934,-0.77282166,4.673282,-0.6969697,2.89525,-0.82117957,0.007983122,,460,0.98708963,0.14999999,0.83621466,0.9435394,-0.6055644
15.373359203338623,,0.7002537,24,0.94246346,0.2648663,6.3567905,1.055429e-06,0.9435394,-0.712072,8.107304,-0.77851933,4.6726956,0.37373737,8.997628e-14,0.71273834,0.009113847,,480,0.98708963,0.14999999,0.7465658,0.9435394,-0.647777
16.23149538040161,,0.68299484,25,0.2687808,0.28212517,7.053129,9.726833e-07,0.9435394,-1.1632174,8.464436,-0.80635905,4.7253556,0.6969697,8.464436,0.8717919,4.372081e-07,,500,0.98708963,0.14999999,1.2638326,0.9435394,-0.6882193
16.97998332977295,,0.66237247,26,0.14681467,0.30274755,7.871437,8.993004e-07,0.9435394,-0.98585004,5.487226,-0.8078241,4.4349217,-0.17171717,2.2074928e-10,-0.13929078,5.487226,,520,0.98708963,0.14999999,1.0714757,0.9435394,-0.72744
17.720094442367554,,0.67226154,27,0.9293781,0.29285848,7.907179,8.3391916e-07,0.9435394,-0.5903441,6.0724764,-0.7987702,4.3536053,-0.85858583,4.874405e-05,-0.5095747,9.126253e-05,,540,0.98708963,0.14999999,0.8696946,0.9435394,-0.57369494
18.492002725601196,,0.68193454,28,0.943105,0.28318548,7.9291935,7.754171e-07,0.9435394,-0.62330097,5.078602,-0.79923385,4.430564,-0.53535354,4.8876653,-0.5802863,0.21281454,,560,0.98708963,0.14999999,1.2755269,0.9435394,-0.6100592
19.249773502349854,,0.6909519,29,0.9434371,0.27416813,7.9508743,7.2286224e-07,0.9435394,-0.5400918,5.908848,-0.7827906,4.156556,0.01010101,0.0019744928,-0.0607203,2.6508832,,580,0.98708963,0.14999999,0.91579574,0.9435394,-0.6375788
19.86874508857727,,0.6979101,30,0.8996983,0.26720995,8.016298,6.754746e-07,0.9435394,-0.6102842,4.5027003,-0.7813559,4.0909758,-0.4949495,0.07415143,-0.59102225,0.39253813,,600,0.98708963,0.14999999,1.358606,0.9435394,-0.58401006
20.869343519210815,,0.705845,31,0.9438928,0.25927502,8.037525,6.325984e-07,0.9438928,-0.4924042,8.29058,-0.76239604,4.098978,0.83838385,8.3127903e-20,0.9691859,1.1820327e-09,,620,0.98747844,0.14999999,1.4350126,0.9438928,-0.6038002
21.80350685119629,,0.685796,32,0.06427655,0.279324,8.938368,5.936788e-07,0.9438928,-1.1328162,7.751452,-0.76392794,4.055412,0.53535354,0.1260019,0.48939264,0.000109190296,,640,0.98747844,0.14999999,0.6974776,0.9438928,-0.6355489
22.65220355987549,,0.6771047,33,0.39898512,0.2880153,9.504505,5.582434e-07,0.9438928,-0.9081484,4.605995,-0.7784281,4.0206757,-0.23232323,6.1983315e-05,-0.13234231,4.605995,,660,0.98747844,0.14999999,1.1183995,0.9438928,-0.6663171
23.56871485710144,,0.6844487,34,0.92679983,0.2806713,9.542824,5.258885e-07,0.9438928,-0.58652633,7.910589,-0.77024674,4.0263953,-1.0,2.5941273e-07,-1.09805,7.180151e-07,,680,0.98747844,0.14999999,0.47171026,0.9438928,-0.56551415
24.51420497894287,,0.69170094,35,0.9382763,0.27341908,9.569668,4.9626703e-07,0.9438928,-1.4163924,6.5258007,-0.8043184,3.9712489,0.25252524,2.729168e-17,0.1647934,0.110372856,,700,0.98747844,0.14999999,0.5450226,0.9438928,-0.5945017
25.453140020370483,,0.6868552,36,0.5172552,0.27826482,10.017532,4.6907957e-07,0.9438928,-0.84924185,4.9306726,-0.8186068,3.9114044,-0.67676765,9.090075e-07,-0.8412904,0.012995452,,720,0.98747844,0.14999999,0.94930774,0.9438928,-0.619524
26.46072745323181,,0.6937543,37,0.94212043,0.2713657,10.040533,4.4406656e-07,0.9438928,-0.73695433,12.881742,-0.8184871,3.8993723,1.0,1.0583632e-32,1.1674917,5.315245e-13,,740,0.98747844,0.14999999,1.4122359,0.9438928,-0.64656204
27.41639518737793,,0.6763766,38,0.033401195,0.28874344,10.97225,4.2100217e-07,0.9438928,-2.0511022,5.6847057,-0.8436875,3.8586547,-0.05050505,9.958687e-14,0.15372068,4.0002193,,760,0.98747844,0.14999999,1.1117756,0.9438928,-0.6732303
28.414055824279785,,0.67242825,39,0.52238995,0.29269177,11.414978,3.996891e-07,0.9438928,-0.85791487,9.807013,-0.84241444,3.814913,-1.0,8.9382267e-13,-0.9775972,7.425523e-07,,780,0.98747844,0.14999999,0.72154176,0.9438928,-0.5991171
29.372551918029785,,0.6791278,40,0.94041395,0.2859922,11.439688,3.799544e-07,0.9438928,-0.8618769,4.806878,-0.85084915,3.7069135,-0.35353535,0.0010977892,-0.31495166,2.1551244,,800,0.98747844,0.14999999,1.1580172,0.9438928,-0.6244349
30.337390184402466,,0.68548095,41,0.9396048,0.27963907,11.4652,3.6164613e-07,0.9438928,-0.5163321,5.569846,-0.8396842,3.6963074,-0.7979798,0.024964739,-1.0489756,0.00056540366,,820,0.98747844,0.14999999,0.8904206,0.9438928,-0.5966507
31.29255247116089,,0.6915271,42,0.9394218,0.2735929,11.490902,3.4462983e-07,0.9438928,-1.0809672,6.9380045,-0.8487396,3.6391315,0.17171717,3.261585e-14,0.18915416,0.43076056,,840,0.98747844,0.14999999,0.82353085,0.9438928,-0.62073445
32.257439374923706,,0.6873981,43,0.5139736,0.27772194,11.942043,3.2878697e-07,0.9438928,-0.83734596,8.358987,-0.85331476,3.626795,-1.0,1.3839777e-13,-0.89020133,7.689584e-07,,860,0.98747844,0.14999999,0.8956893,0.9438928,-0.634061
33.234622955322266,,0.6931725,44,0.9414765,0.2719475,11.965691,3.140119e-07,0.9438928,-0.6448921,6.887228,-0.85197157,3.5844598,0.5959596,2.4490572e-21,0.4500054,1.5811209e-05,,880,0.98747844,0.14999999,0.80147743,0.9438928,-0.6570505
34.19283938407898,,0.6870206,45,0.41633573,0.27809942,12.514473,3.0021093e-07,0.9438928,-1.014259,5.0125794,-0.8607168,3.5712967,-0.53535354,3.1249994e-09,-0.5515003,0.22812296,,900,0.98747844,0.14999999,1.0881497,0.9438928,-0.679523
35.21969723701477,,0.6925991,46,0.9436307,0.2725209,12.535961,2.8730017e-07,0.9438928,-0.5553657,5.2152467,-0.85284823,3.5460641,-0.1919192,0.26190984,-0.39443707,5.2152467,,920,0.98747844,0.14999999,1.0339346,0.9438928,-0.6964453
36.23959922790527,,0.6978899,47,0.941267,0.2672301,12.559814,2.7520463e-07,0.9438928,-0.5283907,7.64023,-0.84578127,3.5246584,0.3939394,4.527357e-06,0.19354117,0.0053899176,,940,0.98747844,0.14999999,0.806181,0.9438928,-0.61055565
37.224698305130005,,0.69386816,48,0.5048486,0.27125186,13.020088,2.6385726e-07,0.9438928,-0.88553995,4.601574,-0.85130405,3.483241,-0.43434343,0.0010106631,-0.50095713,0.9358636,,960,0.98747844,0.14999999,1.2330403,0.9438928,-0.63149434
38.22241139411926,,0.6989545,49,0.9431005,0.2661655,13.04211,2.531974e-07,0.9438928,-0.5027003,5.4989486,-0.8401578,3.4367137,0.05050505,0.0051070615,-0.03921265,1.8755236,,980,0.98747844,0.14999999,1.0080038,0.9438928,-0.6328041
38.811766624450684,,0.7026741,50,0.88493013,0.26244593,13.122295,2.4317083e-07,0.9438928,-0.669432,5.5190125,-0.8371901,3.4383247,-0.7979798,1.4428088e-05,-0.7291526,0.0005761307,,1000,0.98747844,0.14999999,0.8956827,0.9438928,-0.6154452
39.40294861793518,,0.7074012,51,0.94375736,0.2577188,13.1436615,2.3372819e-07,0.9438928,-0.6417708,14.875699,-0.8358585,3.4173226,1.0,7.0367985e-29,0.8965417,5.255385e-13,,1020,0.98747844,0.14999999,1.4012882,0.9438928,-0.6352363
40.169538497924805,,0.69623333,52,0.1266677,0.2688867,13.982109,2.248251e-07,0.9438928,-1.1385951,4.8552322,-0.8362674,3.4056578,-0.5959596,2.6372152e-21,-0.35539097,0.07455838,,1040,0.98747844,0.14999999,1.0808203,0.9438928,-0.6546544
40.94648551940918,,0.7008552,53,0.9411973,0.26426482,14.006035,2.1642118e-07,0.9438928,-0.54539794,4.672211,-0.82969177,3.3829138,-0.2929293,4.207549,-0.32785636,3.511776,,1060,0.98747844,0.14999999,1.118185,0.9438928,-0.6722698
41.71551990509033,,0.7053094,54,0.94138455,0.25981063,14.029774,2.0847979e-07,0.9438928,-0.5010579,8.650426,-0.8218297,3.377118,0.75757575,1.8706352e-11,0.7214172,3.7704844e-08,,1080,0.98747844,0.14999999,0.9917626,0.9438928,-0.6268048
42.487624168395996,,0.6972316,55,0.26102585,0.26788843,14.733864,2.0096763e-07,0.9438928,-1.0467916,8.706247,-0.8268399,3.336574,-1.0,1.9093154e-28,-1.2595698,7.7753606e-07,,1100,0.98747844,0.14999999,0.82573175,0.9438928,-0.64515394
43.53795266151428,,0.70146954,56,0.9345574,0.26365048,14.764427,1.9385428e-07,0.9438928,-2.685634,5.5707903,-0.86372036,3.294974,-0.07070707,8.923169e-13,-0.2956525,4.328765,,1120,0.98747844,0.14999999,1.0171582,0.9438928,-0.6631724
44.54641389846802,,0.705636,57,0.9389563,0.259484,14.790588,1.8711206e-07,0.9438928,-0.5481095,4.4806304,-0.8583487,3.3388963,-0.3939394,3.7121727,-0.3277156,1.4412472,,1140,0.98747844,0.14999999,1.286077,0.9438928,-0.6064147
45.47412657737732,,0.70963305,58,0.9374674,0.25548697,14.818241,1.8071556e-07,0.9438928,-0.48414183,6.46979,-0.8474876,3.2598336,0.25252524,0.0024310243,0.42735153,0.11085225,,1160,0.98747844,0.14999999,0.8248245,0.9438928,-0.59883577
45.97126483917236,,0.70476156,59,0.42221466,0.26035845,15.361149,1.7464151e-07,0.9438928,-1.0523194,9.195794,-0.8543395,3.2385252,-1.0,1.6579133e-19,-0.8684579,7.5370144e-07,,1180,0.98747844,0.14999999,0.9014559,0.9438928,-0.61402076
46.9021418094635,,0.70871776,60,0.94213307,0.25640225,15.384132,1.6886865e-07,0.9438928,-0.6914215,4.515905,-0.85385954,3.239512,-0.3131313,0.0056085875,-0.16610005,2.962418,,1200,0.98747844,0.14999999,1.2161695,0.9438928,-0.6308279
47.3931941986084,,0.7122614,61,0.9248785,0.25285864,15.424377,1.6337734e-07,0.9438928,-0.59295547,8.15617,-0.84643906,3.2019582,0.4949495,0.00029173167,0.6206542,0.00035375293,,1220,0.98747844,0.14999999,0.8368324,0.9438928,-0.5991638
47.87610125541687,,0.706042,62,0.32666323,0.25907803,16.062836,1.581496e-07,0.9438928,-1.0681007,5.523499,-0.85312736,3.1924787,-0.75757575,3.601339e-18,-0.83117104,0.0017479104,,1240,0.98747844,0.14999999,0.86293656,0.9438928,-0.6154185
48.363075494766235,,0.7097909,63,0.9422195,0.25532913,16.085735,1.5316883e-07,0.9438928,-0.6660285,4.984701,-0.85259235,3.159758,-0.17171717,0.00032889325,-0.35641468,4.984701,,1260,0.98747844,0.14999999,1.0599738,0.9438928,-0.63139063
48.851499795913696,,0.71337634,64,0.93926007,0.25174367,16.111595,1.484197e-07,0.9438928,-0.46859,4.370472,-0.84596133,3.1499376,-0.45454547,3.4307513,-0.68180436,0.68219864,,1280,0.98747844,0.14999999,1.2184432,0.9438928,-0.570991
49.34772038459778,,0.71691495,65,0.9433866,0.24820507,16.133327,1.4388809e-07,0.9438928,-0.653129,5.250002,-0.84000254,3.1313195,-0.7979798,3.7862766,-1.0017643,0.0005537879,,1300,0.98747844,0.14999999,0.9512136,0.9438928,-0.57589227
49.897374391555786,,0.7202963,66,0.94008803,0.2448237,16.158363,1.3956085e-07,0.9438928,-0.86117446,8.83325,-0.8413694,3.1250582,-1.0,6.2920494,-1.1248426,7.366606e-07,,1320,0.98747844,0.14999999,0.95265186,0.9438928,-0.5911512
50.68490552902222,,0.72354263,67,0.93779516,0.24157739,16.185684,1.3542595e-07,0.9438928,-1.3449608,8.737107,-0.85004973,3.1167765,0.7979798,2.122485e-35,0.48507133,6.859808e-09,,1340,0.98747844,0.14999999,1.1294489,0.9438928,-0.6061891
51.213258504867554,,0.7187554,68,0.3980141,0.2463646,16.752789,1.3147212e-07,0.9438928,-1.0863415,6.4298253,-0.85228133,3.060756,0.09090909,0.24957196,0.09407405,1.225443,,1360,0.98747844,0.14999999,0.86387277,0.9438928,-0.62100416
52.338897943496704,,0.71624875,69,0.5457973,0.24887127,17.17212,1.2768895e-07,0.9438928,-0.8373317,4.881749,-0.8543348,3.0562048,-0.5959596,0.00015602067,-0.7670262,0.071856424,,1380,0.98747844,0.14999999,0.96954423,0.9438928,-0.6177422
52.98399615287781,,0.7194854,70,0.9428112,0.24563462,17.194424,1.2406676e-07,0.9438928,-0.6218177,8.262492,-0.8516467,3.0583096,-1.0,1.4826753,-0.90249443,7.6667743e-07,,1400,0.98747844,0.14999999,0.9999174,0.9438928,-0.63109004
53.4785840511322,,0.7226133,71,0.9415623,0.24250674,17.21798,1.2059652e-07,0.9438928,-0.6187226,15.56059,-0.8487913,3.033204,1.0,5.7797783e-35,1.1608591,5.3084056e-13,,1420,0.98747844,0.14999999,1.1532711,0.9438928,-0.6452747
54.05981731414795,,0.71304256,72,0.03352638,0.25207746,18.149574,1.1726989e-07,0.9438928,-2.1520314,8.095195,-0.86574465,3.0301802,0.3939394,4.820038e-05,0.4148125,0.0056589325,,1440,0.98747844,0.14999999,0.87405926,0.9438928,-0.6592609
54.927377700805664,,0.70914084,73,0.4282153,0.25597918,18.686478,1.1407902e-07,0.9438928,-1.0298529,4.609047,-0.870075,3.0118403,-0.27272728,0.00020415001,-0.3867668,3.9249864,,1460,0.98747844,0.14999999,1.0964394,0.9438928,-0.67297566
55.45383930206299,,0.71228033,74,0.9414626,0.25283968,18.71014,1.1101664e-07,0.9438928,-0.4891063,5.091982,-0.8638585,2.999278,-0.8181818,0.06934309,-0.97324157,0.00032798084,,1480,0.98747844,0.14999999,0.9862168,0.9438928,-0.63421005
55.91579008102417,,0.7153237,75,0.9405318,0.24979633,18.734726,1.0807592e-07,0.9438928,-0.7080134,8.451283,-0.86220926,2.9890156,0.61616164,2.24881e-24,0.50390035,7.875267e-06,,1500,0.98747844,0.14999999,0.9320345,0.9438928,-0.6476286
56.40772986412048,,0.711061,76,0.39135775,0.25405902,19.308487,1.0525054e-07,0.9438928,-1.0346836,4.46669,-0.8657108,2.961636,-0.41414142,5.499401e-08,-0.2728448,1.222136,,1520,0.98747844,0.14999999,1.1703702,0.9438928,-0.6608737
56.87683343887329,,0.7140246,77,0.9392614,0.2510954,19.334343,1.02534514e-07,0.9438928,-0.52981234,8.0789795,-0.8594001,2.9621377,-1.0,3.563753e-05,-0.994815,7.875834e-07,,1540,0.98747844,0.14999999,1.0161177,0.9438928,-0.657993
57.34940576553345,,0.7169233,78,0.94012123,0.24819672,19.35934,9.9922275e-08,0.9438928,-0.72341233,5.8739376,-0.85779506,2.952256,-0.07070707,3.1425678e-08,0.03601128,4.362329,,1560,0.98747844,0.14999999,0.93071103,0.9438928,-0.6708964
57.863770723342896,,0.71628475,79,0.6664774,0.24883527,19.65799,9.74086e-08,0.9438928,-0.8412422,7.2244983,-0.85867655,2.9335704,0.21212122,3.0963001,0.2794286,0.23103838,,1580,0.98747844,0.14999999,0.8666569,0.9438928,-0.6292161
58.34342980384827,,0.71333754,80,0.48050514,0.25178248,20.142601,9.49886e-08,0.9438928,-0.98255265,4.925286,-0.86212903,2.893402,-0.6363636,5.7212215e-08,-0.8379252,0.03233513,,1600,0.98747844,0.14999999,0.8861467,0.9438928,-0.6388746
58.817655086517334,,0.7161682,81,0.9426274,0.2489518,20.165092,9.265769e-08,0.9438928,-0.6115547,7.691064,-0.8605637,2.9086547,-1.0,2.734633,-1.2050909,7.8201134e-07,,1620,0.98747844,0.14999999,1.0448275,0.9438928,-0.65089303
59.2977294921875,,0.71885014,82,0.93608636,0.24626988,20.194126,9.041153e-08,0.9438928,-1.8957249,4.684108,-0.8729488,2.8759763,-0.27272728,7.2193465e-08,-0.23551397,3.8866608,,1640,0.98747844,0.14999999,1.0767983,0.9438928,-0.6631631
59.79793095588684,,0.72148365,83,0.93743104,0.24363637,20.22182,8.8246054e-08,0.9438928,-0.552038,7.1975493,-0.86834157,2.8567944,-1.0,1.0571874e-05,-0.8702563,7.6505745e-07,,1660,0.98747844,0.14999999,1.0682213,0.9438928,-0.62897515
60.27032423019409,,0.7241063,84,0.94178295,0.2410137,20.245155,8.6157456e-08,0.9438928,-0.5711353,7.966391,-0.86428726,2.8533232,0.43434343,1.766297e-16,0.22182426,0.0019826263,,1680,0.98747844,0.14999999,0.9962796,0.9438928,-0.64095134
60.74067950248718,,0.7213939,85,0.49355045,0.24372613,20.716724,8.4142165e-08,0.9438928,-0.97894514,6.3520546,-0.8660221,2.8541422,0.05050505,3.6873136,0.1103389,1.9133315,,1700,0.98747844,0.14999999,0.9453256,0.9438928,-0.65276223
61.254417181015015,,0.7191594,86,0.529233,0.2459606,21.15261,8.219674e-08,0.9438928,-0.8656819,4.913824,-0.866862,2.8553128,-0.8181818,3.021152e-08,-0.6705234,0.00033061154,,1720,0.98747844,0.14999999,0.9968643,0.9438928,-0.6421981
61.73379826545715,,0.72173965,87,0.94364285,0.24338037,21.174088,8.031802e-08,0.9438928,-0.63495904,4.5362387,-0.8644095,2.8211167,-0.3939394,0.9168322,-0.384058,1.5111172,,1740,0.98747844,0.14999999,1.124916,0.9438928,-0.65375507
62.275654792785645,,0.72422326,88,0.94029516,0.24089676,21.198917,7.850298e-08,0.9438928,-0.4933845,15.813123,-0.85896707,2.8070557,1.0,1.4174239e-18,1.0282838,5.3227014e-13,,1760,0.98747844,0.14999999,1.1668035,0.9438928,-0.6479637
62.78042197227478,,0.7164891,89,0.035878994,0.24863094,22.128155,7.674878e-08,0.9438928,-1.4777418,4.9503326,-0.8647821,2.7938774,-0.6363636,2.1047887e-26,-0.7491595,0.033001162,,1780,0.98747844,0.14999999,0.8931014,0.9438928,-0.65926325
63.26190519332886,,0.71901065,90,0.94343007,0.24610937,22.149841,7.505273e-08,0.9438928,-0.5974941,5.187003,-0.8631017,2.789421,-0.17171717,0.0029260688,-0.010215744,5.181262,,1800,0.98747844,0.14999999,0.97401506,0.9438928,-0.6700658
63.73739409446716,,0.7205803,91,0.8618496,0.24453974,22.253113,7.3412274e-08,0.9438928,-0.785494,7.22719,-0.86266845,2.800256,0.23232323,1.57846,0.30461648,0.1632981,,1820,0.98747844,0.14999999,0.97145396,0.9438928,-0.6251423
64.2472276687622,,0.7178622,92,0.47050652,0.24725783,22.747719,7.182504e-08,0.9438928,-0.9833568,9.245028,-0.86450744,2.7878683,0.6969697,0.23238176,0.88169247,4.142495e-07,,1840,0.98747844,0.14999999,0.8656121,0.9438928,-0.6342784
65.23898434638977,,0.7116359,93,0.13882303,0.25348413,23.574028,7.028872e-08,0.9438928,-1.2478257,4.8980227,-0.87031114,2.788415,-0.8181818,1.2009062e-27,-0.82234424,0.0003315686,,1860,0.98747844,0.14999999,1.012732,0.9438928,-0.6450893
66.08129501342773,,0.7140943,94,0.9427219,0.25102574,23.59642,6.880116e-08,0.9438928,-0.56996906,6.061142,-0.8671368,2.7478971,0.01010101,9.650595e-07,-0.013591238,2.6995773,,1880,0.98747844,0.14999999,0.9681033,0.9438928,-0.6557811
67.60559511184692,,0.7158412,95,0.8800553,0.24927884,23.681488,6.736033e-08,0.9438928,-0.7481708,4.753029,-0.86638826,2.7354214,-0.8181818,3.1770444e-06,-0.9838896,0.00032924255,,1900,0.98747844,0.14999999,1.0232626,0.9438928,-0.63804895
71.40127396583557,,0.71818143,96,0.94049895,0.24693859,23.7061,6.5964315e-08,0.9438928,-0.67769426,7.5536065,-0.86432964,2.7371747,-1.0,5.2075424,-0.96160954,7.8015506e-07,,1920,0.98747844,0.14999999,1.0423706,0.9438928,-0.6485168
73.28966617584229,,0.72047716,97,0.9408656,0.24464285,23.730354,6.461123e-08,0.9438928,-0.59268737,4.6463103,-0.86130345,2.7243173,-0.35353535,0.0012993475,-0.53711903,2.2306502,,1940,0.98747844,0.14999999,1.0883303,0.9438928,-0.6588796
75.10474109649658,,0.72273993,98,0.94223386,0.24238008,23.75325,6.329935e-08,0.9438928,-0.5958727,4.8595896,-0.85784817,2.7175639,-0.5555556,4.7898574,-0.5201619,0.15608843,,1960,0.98747844,0.14999999,0.94798297,0.9438928,-0.6464001
77.17716383934021,,0.7249633,99,0.94285345,0.24015671,23.775513,6.2027055e-08,0.9438928,-0.55018467,7.41023,-0.8553658,2.6895227,0.33333334,4.2998914e-07,0.23921138,0.02307266,,1980,0.98747844,0.14999999,0.95781505,0.9438928,-0.654961
79.40137934684753,,0.7225886,100,0.48748815,0.24253142,24.253143,6.079271e-08,0.9438928,-0.948232,5.637247,-0.8569082,2.6853197,-0.07070707,0.8121916,0.049831852,4.335721,,2000,0.98747844,0.14999999,0.95027524,0.9438928,-0.6647783
