IWLastEpisode,IWMax,DenMISELogLast,Delta,IWFirstEpisode,IWMin,DenMISELogFirst,ReturnStepMax,Regret/t,ReturnAbsMax,DenMISEMeanLog,Regret,ReturnMean,TimeElapsed,ReturnMin,TimestepsSoFar,LQGmu1_higher,Iteration,ReturnLastEpisode,ReturnMax,LQGsigma_higher,LQGmu1_actor,IWMean,Bound
3.0034624e-15,8.2272625,-0.44223347,5.0241906e-06,1.6537179e-13,,-0.5162017,0.9990138,0.23448324,0.9560177,-0.81324255,2.5793161,0.7306368,8.736783027648926,,220,0.85858583,11,0.9558785,0.9560177,0.14999999,0.8321537,0.96335703,6.6757646
3.239261e-06,2.133133,-0.6697563,4.221716e-06,0.31271562,,-0.6032131,0.9990138,0.2704711,0.9560177,-0.8181432,3.2456532,0.6946489,9.778112649917603,,240,0.030303031,12,0.29878318,0.9560177,0.14999999,0.22073162,0.432668,6.4610643
3.688449e-08,7.0246496,-0.62136084,3.5972016e-06,0.22222772,,-0.6575299,0.9990138,0.27483428,0.9560177,-0.84579045,3.5728455,0.69028574,10.720226526260376,,260,-0.6969697,13,0.6379272,0.9560177,0.14999999,-0.907663,1.0299095,6.367182
5.9209633,6.498231,-0.98978704,3.1016684e-06,0.00019355983,,-0.7146879,0.9990138,0.25587022,0.9560177,-0.86182636,3.5821838,0.7092498,11.467060089111328,,280,-1.0,14,0.95578223,0.9560177,0.14999999,-1.0659246,0.937349,6.497056
7.2270506e-26,4.2152853,-1.0240064,2.7018984e-06,1.0060399e-07,,-0.78366697,0.9990138,0.23945683,0.9560177,-0.88482267,3.5918522,0.7256632,12.197110176086426,,300,0.57575756,15,0.955451,0.9560177,0.14999999,0.511778,0.56052196,6.221644
4.993897e-05,5.3600044,-0.76222616,2.3747152e-06,4.7709265,,-0.84820545,0.9990138,0.25427735,0.9560177,-0.90535384,4.0684376,0.71084267,12.924900770187378,,320,-0.21212122,16,0.48853475,0.9560177,0.14999999,-0.30118108,0.86069345,6.0204487
0.0030638701,5.994685,-0.64773417,2.103554e-06,0.0050630285,,-0.6478646,0.99921906,0.23984313,0.95622444,-0.90235084,4.0773325,0.7252769,13.65940237045288,,340,-0.8787879,17,0.95622444,0.95622444,0.14999999,-0.760436,1.1139661,5.429136
2.441343e-10,6.494422,-0.6091062,1.8763183e-06,0.002127224,,-0.7047252,0.99921906,0.22704333,0.95622444,-0.8856491,4.0867796,0.7380767,14.396695375442505,,360,0.27272728,18,0.9556738,0.95622444,0.14999999,0.08721869,1.3813627,5.2896624
5.328952e-08,15.438043,-0.78917515,1.6840087e-06,8.1426945e-17,,-0.75867426,0.99921906,0.21860576,0.95622444,-0.8685018,4.153509,0.74651426,15.1381676197052,,380,1.0,19,0.89839023,0.95622444,0.14999999,0.99850386,1.2422845,5.286519
2.0997578e-21,6.253477,-0.97386694,1.5198176e-06,3.0538278,,-0.8099675,0.99921906,0.24891078,0.95622444,-0.87328255,4.978216,0.71620923,15.759722232818604,,400,-0.4949495,20,0.14041236,0.95622444,0.14999999,-0.57989895,1.1463135,5.28316
0.64020634,5.459837,-0.6726194,1.3785193e-06,5.170006,,-0.7166582,0.99921906,0.23748493,0.95622444,-0.8603393,4.9871845,0.7276351,16.2016863822937,,420,-0.27272728,21,0.956153,0.95622444,0.14999999,-0.27462378,1.0606792,4.868906
0.33237273,6.6231627,-0.5703958,1.2560477e-06,0.15109226,,-0.5430867,0.99921906,0.22715104,0.95622444,-0.8479094,4.997324,0.737969,16.69550323486328,,440,0.07070707,22,0.9549794,0.95622444,0.14999999,0.2962193,0.82718986,4.8680806
4.1719836e-09,5.831359,-0.7648023,1.1492007e-06,0.2858,,-0.5806941,0.99921906,0.23276073,0.95622444,-0.853916,5.3534966,0.7323593,17.144756317138672,,460,-0.67676765,23,0.6089474,0.95622444,0.14999999,-0.5287035,1.0376121,4.822087
3.7211126e-10,7.6777186,-0.5958965,1.055429e-06,1.8340842e-06,,-0.6109042,0.99921906,0.22345304,0.95622444,-0.8440512,5.362873,0.741667,17.585688829421997,,480,0.4949495,24,0.9557432,0.95622444,0.14999999,0.7105937,0.8953082,4.714915
7.3768673,7.3768673,-1.069219,9.726833e-07,3.0119417e-11,,-0.6517261,0.99921906,0.23879814,0.95622444,-0.8596816,5.9699535,0.7263219,18.05842661857605,,500,0.75757575,25,0.3580388,0.95622444,0.14999999,0.58399975,1.0531415,4.717423
3.703081e-24,9.367334,-0.8257204,8.993004e-07,0.00018901851,,-0.6909468,0.99921906,0.24969172,0.95622444,-0.8597578,6.4919853,0.7154283,18.503150463104248,,520,-1.0,26,0.44308826,0.95622444,0.14999999,-1.173086,0.87465227,4.6597886
8.4429405e-05,5.219983,-1.7697941,8.3391916e-07,4.144599,,-0.7286799,0.99921906,0.24081796,0.95622444,-0.90087706,6.5020847,0.72430205,18.95777702331543,,540,-0.43434343,27,0.95502204,0.95622444,0.14999999,-0.60780114,1.2664894,4.5310664
3.6577478e-07,6.268202,-0.64860624,7.754171e-07,0.0033082904,,-0.6222436,0.99921906,0.2325446,0.95622444,-0.8847404,6.5112495,0.7325754,19.537598848342896,,560,0.25252524,28,0.95595616,0.95622444,0.14999999,-0.023188144,1.1990755,4.3055778
5.5860653,5.5860653,-0.9138815,7.2286224e-07,1.9263799,,-0.6572167,0.99921906,0.2250998,0.95622444,-0.88172954,6.527893,0.7400202,19.98267912864685,,580,-0.11111111,29,0.94847447,0.95622444,0.14999999,-0.33751228,0.6946397,4.428066
1.1216254,5.4298353,-0.6209315,6.754746e-07,0.92863595,,-0.6268046,0.99921906,0.2179054,0.95622444,-0.8837866,6.537161,0.7472146,20.430339336395264,,600,-0.5959596,30,0.9558518,0.95622444,0.14999999,-0.74083406,1.166068,4.3411555
4.3430667,5.524367,-0.701865,6.325984e-07,0.013045176,,-0.62910926,0.99921906,0.21117747,0.95622444,-0.8742907,6.546501,0.75394255,20.90273427963257,,620,-0.83838385,31,0.9557802,0.95622444,0.14999999,-0.90563196,1.0125645,4.317625
4.406492,9.069667,-0.70279366,5.936788e-07,0.00018333882,,-0.6604373,0.99921906,0.20487094,0.95622444,-0.869918,6.55587,0.7602491,21.449697017669678,,640,-1.0,32,0.95575213,0.95622444,0.14999999,-1.1549551,1.0594249,4.186852
,14.529129,-1.5262251,5.582434e-07,7.611427e-17,,-0.6912032,0.99921906,0.19896132,0.95622444,-0.890228,6.5657234,0.7661587,22.113373279571533,,660,1.0,33,0.95526683,0.95622444,0.14999999,0.8315205,1.0732297,4.1951017
1.6830901e-12,5.536499,-1.0276027,5.258885e-07,5.462092,,-0.72105616,0.99921906,0.2130025,0.95622444,-0.8956566,7.2420845,0.7521175,22.811235666275024,,680,-0.3131313,34,0.2887581,0.95622444,0.14999999,-0.35690114,1.1414694,4.139207
1.4354221e-09,7.5023255,-0.5839004,4.9626703e-07,6.8979484e-09,,-0.6010637,0.99921906,0.20719534,0.95622444,-0.88431025,7.2518387,0.7579247,23.57338309288025,,700,0.6363636,35,0.9553685,0.95622444,0.14999999,0.42501175,0.9681344,4.128073
6.632326,6.632326,-0.9352294,4.6907957e-07,5.8066842e-05,,-0.6292346,0.99921906,0.21387285,0.95622444,-0.8880055,7.699423,0.75124717,24.31069540977478,,720,0.3939394,36,0.51753366,0.95622444,0.14999999,0.57137454,1.0950093,3.9831986
0.015298072,6.6029544,-0.87079173,4.4406656e-07,0.23844624,,-0.65663195,0.99921906,0.22233754,0.95622444,-0.88641244,8.22649,0.7427825,25.072602033615112,,740,0.05050505,37,0.43805477,0.95622444,0.14999999,-0.074229784,0.6866636,3.9454958
3.2376704e-08,8.391773,-0.8215617,4.2100217e-07,0.00018637754,,-0.67687637,0.99921906,0.21680558,0.95622444,-0.8935641,8.238611,0.74831444,25.838021993637085,,760,-1.0,38,0.95299816,0.95622444,0.14999999,-0.9803494,1.1100355,3.9318712
0.029017437,5.3107624,-0.71780765,3.996891e-07,2.7436118,,-0.70284694,0.99921906,0.21148807,0.95622444,-0.8880046,8.248034,0.75363195,26.59817361831665,,780,-0.4949495,39,0.9556961,0.95622444,0.14999999,-0.6273513,1.1491404,3.9119453
3.9866755,5.467225,-0.6737749,3.799544e-07,0.10940826,,-0.66018,0.99921906,0.20643508,0.95622444,-0.87987137,8.257404,0.75868493,27.37367010116577,,800,-0.7373737,40,0.9557507,0.95622444,0.14999999,-0.784518,1.0447664,3.9296815
0.0011711052,5.266752,-0.6170086,3.6164613e-07,3.204412,,-0.6821411,0.99921906,0.20163327,0.95622444,-0.8731684,8.266962,0.76348674,28.13718867301941,,820,-0.17171717,41,0.955561,0.95622444,0.14999999,-0.0799175,0.8279902,3.8419037
9.666211e-08,8.336794,-0.7938289,3.4462983e-07,1.4878424e-12,,-0.63098615,0.99921906,0.19710702,0.95622444,-0.8758828,8.278496,0.768013,29.091487407684326,,840,0.8181818,42,0.95358783,0.95622444,0.14999999,0.9636153,1.0186154,3.788541
4.560454e-29,5.164354,-1.1520636,3.2878697e-07,0.049679875,,-0.65451664,0.99921906,0.21072239,0.95622444,-0.88325536,9.061062,0.75439763,30.2695734500885,,860,-0.7777778,43,0.18254983,0.95622444,0.14999999,-0.76129675,1.0650047,3.707478
9.6639624e-08,6.3514423,-0.57515323,3.140119e-07,0.055378903,,-0.6763515,0.99921906,0.20614386,0.95622444,-0.8754856,9.070332,0.75897616,31.029656887054443,,880,0.13131313,44,0.9558509,0.95622444,0.14999999,0.028165653,0.8488645,3.6665602
4.36155,5.9754276,-0.8097303,3.0021093e-07,1.646076,,-0.6975665,0.99921906,0.20223904,0.95622444,-0.8780209,9.100758,0.762881,31.783201694488525,,900,-0.09090909,45,0.93469375,0.95622444,0.14999999,-0.1819982,0.85238665,3.6637895
3.1988645,5.259389,-0.69355524,2.8730017e-07,5.251253,,-0.6836191,0.99921906,0.19806254,0.95622444,-0.8777363,9.110874,0.7670575,32.538923025131226,,920,-0.33333334,46,0.95500475,0.95622444,0.14999999,-0.2745949,1.103289,3.675034
4.0750023e-05,8.3669405,-0.6073788,2.7520463e-07,0.0001720741,,-0.59702665,0.99921906,0.19405931,0.95622444,-0.87054867,9.120789,0.7710607,33.29102420806885,,940,-1.0,47,0.955208,0.95622444,0.14999999,-1.0441749,1.072364,3.647725
5.4492172e-24,7.6476583,-0.8977018,2.6385726e-07,4.1150233e-07,,-0.6180764,0.99921906,0.19022429,0.95622444,-0.870666,9.130764,0.7748957,34.04914402961731,,960,0.53535354,48,0.9551435,0.95622444,0.14999999,0.46622416,0.9595993,3.6152787
3.3356266e-11,5.3015704,-0.9326904,2.531974e-07,0.72758967,,-0.63869566,0.99921906,0.19555217,0.95622444,-0.87360847,9.582058,0.76956785,34.8072874546051,,980,-0.61616164,49,0.5138302,0.95622444,0.14999999,-0.82826656,1.03593,3.5937707
2.7108234e-32,14.749594,-0.61544675,2.4317083e-07,7.2616274e-17,,-0.6441588,0.99921906,0.19182384,0.95622444,-0.86827016,9.59119,0.7732962,35.56949758529663,,1000,1.0,50,0.9559822,0.95622444,0.14999999,0.93998873,0.9919603,3.5592377
3.8499987e-36,7.7047186,-1.1114264,2.3372819e-07,0.00018398602,,-0.6639614,0.99921906,0.20316368,0.95622444,-0.8746446,10.361351,0.76195633,36.32943296432495,,1020,-1.0,51,0.19496161,0.95622444,0.14999999,-0.80225486,1.121642,3.516786
4.895185,4.8983574,-0.6104767,2.248251e-07,0.0336274,,-0.6833759,0.99921906,0.1994363,0.95622444,-0.8681134,10.370689,0.7656837,37.08989429473877,,1040,-0.7979798,52,0.95578396,0.95622444,0.14999999,-0.87037295,1.1464975,3.5166943
0.0009445393,5.4027214,-0.54002327,2.1642118e-07,4.833182,,-0.7017776,0.99921906,0.19584954,0.95622444,-0.8597215,10.380024,0.7692705,37.85365867614746,,1060,-0.25252524,53,0.9557815,0.95622444,0.14999999,-0.13996816,1.0561593,3.5065846
0.024591118,6.7341533,-0.72857624,2.0847979e-07,0.00020301461,,-0.633199,0.99921906,0.19240439,0.95622444,-0.85681635,10.389839,0.7727156,38.62087106704712,,1080,0.35353535,54,0.9553064,0.95622444,0.14999999,0.40645367,0.9844544,3.4846249
0.09632292,6.200403,-0.9208014,2.0096763e-07,0.77938163,,-0.65154433,0.99921906,0.19574481,0.95622444,-0.85889786,10.7659645,0.7693752,39.58169865608215,,1100,-0.030303031,55,0.58899397,0.95622444,0.14999999,-0.012664869,0.872075,3.4624417
3.128678e-06,4.792526,-0.7659783,1.9385428e-07,0.021119546,,-0.6554917,0.99921906,0.19246727,0.95622444,-0.85992855,10.778168,0.77265275,40.356205224990845,,1120,-0.8181818,56,0.9529186,0.95622444,0.14999999,-0.814052,1.1491687,3.3777542
1.6007178e-21,8.136237,-0.52784485,1.8711206e-07,1.2806589e-09,,-0.67281425,0.99921906,0.18925261,0.95622444,-0.85197675,10.787399,0.7758674,41.11837959289551,,1140,0.67676765,57,0.9558873,0.95622444,0.14999999,0.49202943,0.90994465,3.3744583
0.00038899318,5.378824,-0.96008414,1.8071556e-07,3.23036,,-0.690206,0.99921906,0.19374245,0.95622444,-0.85587573,11.237061,0.77137756,41.873257637023926,,1160,-0.17171717,58,0.5154566,0.95622444,0.14999999,0.09769699,1.010605,3.3371
5.6310596,6.473648,-0.87187135,1.7464151e-07,0.023156676,,-0.6531003,0.99921906,0.1920402,0.95622444,-0.85636115,11.330372,0.7730798,42.634233236312866,,1180,0.17171717,59,0.8718082,0.95622444,0.14999999,-0.0015270859,0.94298905,3.4053433
0.003667371,5.46334,-0.74110955,1.6886865e-07,1.2292495,,-0.669515,0.99921906,0.18969017,0.95622444,-0.8558099,11.381409,0.77542984,43.405513763427734,,1200,-0.57575756,60,0.9140839,0.95622444,0.14999999,-0.5326119,0.92722094,3.3145237
0.007459195,5.736433,-0.6687853,1.6337734e-07,0.45226797,,-0.66576385,0.99921906,0.18672878,0.95622444,-0.8542229,11.390457,0.77839124,44.17596411705017,,1220,0.01010101,61,0.95607215,0.95622444,0.14999999,-0.19600233,0.9771818,3.3034449
2.114696,5.333445,-0.64137596,1.581496e-07,4.640715,,-0.6746375,0.99921906,0.1838696,0.95622444,-0.8515485,11.399914,0.7812504,44.93223714828491,,1240,-0.3939394,62,0.95566255,0.95622444,0.14999999,-0.45194983,0.99173266,3.2915485
5.9172276e-08,7.355949,-0.6397595,1.5316883e-07,7.715283e-06,,-0.6184565,0.99921906,0.18109655,0.95622444,-0.8486363,11.409084,0.78402346,45.69587564468384,,1260,0.45454547,63,0.9559521,0.95622444,0.14999999,0.36630273,1.0736996,3.2749977
6.2836684e-18,8.180149,-0.8973165,1.484197e-07,0.00017859187,,-0.63420475,0.99921906,0.18444246,0.95622444,-0.8488505,11.804317,0.78067756,46.47218942642212,,1280,-1.0,64,0.5698851,0.95622444,0.14999999,-1.0265594,1.0405667,3.2636352
,14.780356,-0.842925,1.4388809e-07,7.302045e-17,,-0.6497061,0.99921906,0.181755,0.95622444,-0.84864837,11.814075,0.783365,47.24256086349487,,1300,1.0,65,0.95536137,0.95622444,0.14999999,0.68886924,0.9432799,3.2242177
3.6712287e-21,4.9364963,-1.0951761,1.3956085e-07,0.03301424,,-0.6649736,0.99921906,0.18776536,0.95622444,-0.8540974,12.392513,0.77735466,48.0184862613678,,1320,-0.7979798,66,0.38668323,0.95622444,0.14999999,-0.79654574,1.1182702,3.217085
0.2528255,5.295891,-0.5621075,1.3542595e-07,3.945744,,-0.67951137,0.99921906,0.18509859,0.95622444,-0.84832346,12.401604,0.7800214,48.73845434188843,,1340,-0.43434343,67,0.95602834,0.95622444,0.14999999,-0.6472945,0.9837645,3.179787
4.976907,4.976907,-0.6285371,1.3147212e-07,0.4123978,,-0.6371037,0.99921906,0.18251234,0.95622444,-0.8455973,12.410835,0.7826077,49.20968961715698,,1360,-0.65656567,68,0.95588714,0.95622444,0.14999999,-0.79663455,1.0675946,3.1923323
1.3198656e-24,8.565194,-0.54385495,1.2768895e-07,4.161352e-12,,-0.6456561,0.99921906,0.1799987,0.95622444,-0.84051734,12.419914,0.7851213,49.73848080635071,,1380,0.7979798,69,0.956046,0.95622444,0.14999999,0.99213636,0.9344603,3.1630661
9.705253e-05,6.933683,-1.2826606,1.2406676e-07,0.0020342704,,-0.66004485,0.99921906,0.18921757,0.95622444,-0.848239,13.245232,0.77590245,50.20624351501465,,1400,0.27272728,70,0.1397991,0.95622444,0.14999999,-0.025835752,0.96505517,3.1554122
5.605892,5.7469506,-0.7903797,1.2059652e-07,1.2960116,,-0.6742004,0.99921906,0.18685287,0.95622444,-0.84825337,13.266556,0.77826715,50.67070460319519,,1420,-0.07070707,71,0.943796,0.95622444,0.14999999,0.0098629,1.0237389,3.2110682
2.9582753e-07,4.895855,-0.74840206,1.1726989e-07,0.008464427,,-0.6700976,0.99921906,0.18451947,0.95622444,-0.846849,13.2854,0.78060055,51.69508910179138,,1440,-0.85858583,72,0.94627196,0.95622444,0.14999999,-0.84205574,1.1768165,3.1581912
2.0790874e-07,5.7635603,-0.5469849,1.1407902e-07,0.33895063,,-0.68377334,0.99921906,0.18211758,0.95622444,-0.8406412,13.294579,0.78300244,52.68389320373535,,1460,0.030303031,73,0.9559439,0.95622444,0.14999999,0.21127689,0.99669117,3.1156251
4.3105347e-14,8.104787,-0.85095656,1.1101664e-07,0.00018935897,,-0.6927466,0.99921906,0.18354028,0.95622444,-0.84111655,13.581985,0.78157973,53.661579847335815,,1480,-1.0,74,0.67771757,0.95622444,0.14999999,-0.8307922,1.0415343,3.0988529
4.0436015,4.662467,-0.53807974,1.0807592e-07,0.07811884,,-0.70616704,0.99921906,0.18122065,0.95622444,-0.8368849,13.591549,0.78389937,54.69075965881348,,1500,-0.75757575,75,0.9555558,0.95622444,0.14999999,-0.87707007,1.1872239,3.0920358
0.00043431428,5.263975,-0.5178231,1.0525054e-07,4.5789595,,-0.7183712,0.99921906,0.17895693,0.95622444,-0.83050096,13.600727,0.7861631,55.672011852264404,,1520,-0.23232323,76,0.95593876,0.95622444,0.14999999,-0.3823075,0.97379553,3.0793333
1.7112425e-08,8.094252,-0.6847395,1.02534514e-07,1.9966473e-07,,-0.6729391,0.99921906,0.17676163,0.95622444,-0.8291718,13.6106415,0.7883584,56.68404793739319,,1540,0.5555556,77,0.9552024,0.95622444,0.14999999,0.52399665,0.98062044,3.0754642
4.1259787e-11,5.240806,-1.0091981,9.9922275e-08,1.5563197,,-0.6858425,0.99921906,0.18074644,0.95622444,-0.83208644,14.098217,0.7843736,57.64757537841797,,1560,-0.5555556,78,0.4775426,0.95622444,0.14999999,-0.6353392,0.94705796,3.0248344
1.907283,4.5198812,-0.5836568,9.74086e-08,0.013710115,,-0.67882514,0.99921906,0.17857641,0.95622444,-0.8297793,14.10754,0.7865436,58.15786957740784,,1580,-0.83838385,79,0.9558047,0.95622444,0.14999999,-0.65702564,1.2132118,3.0281606
1.0906103e-06,6.457503,-0.5555957,9.49886e-08,0.024056692,,-0.6912304,0.99921906,0.17645931,0.95622444,-0.8239511,14.116745,0.7886607,58.73526048660278,,1600,0.17171717,80,0.955913,0.95622444,0.14999999,0.23217794,0.9245327,3.0111074
1.5158477e-07,4.725489,-0.8722599,9.265769e-08,0.44064388,,-0.7033523,0.99921906,0.17824435,0.95622444,-0.8256947,14.437794,0.78687567,59.303065061569214,,1620,-0.65656567,81,0.644072,0.95622444,0.14999999,-0.54604167,1.0967406,2.9855855
2.5375881,5.3511705,-0.61278313,9.041153e-08,5.087427,,-0.71019703,0.99921906,0.17618388,0.95622444,-0.8221089,14.447075,0.78893614,59.807063579559326,,1640,-0.37373737,82,0.9558372,0.95622444,0.14999999,-0.13568191,0.96447885,2.9880023
0.010604303,7.2679257,-0.7086293,8.8246054e-08,6.000843e-05,,-0.6621251,0.99921906,0.17418951,0.95622444,-0.82135874,14.457733,0.7909305,60.334744691848755,,1660,0.3939394,83,0.9544663,0.95622444,0.14999999,0.6577979,1.0643396,2.9865034
1.6266242e-05,5.42809,-1.1336458,8.6157456e-08,1.9591808,,-0.6741006,0.99921906,0.17877007,0.95622444,-0.8246291,15.0166855,0.78634995,60.86062049865723,,1680,-0.11111111,84,0.40616927,0.95622444,0.14999999,-0.1659698,0.9885046,2.9779258
2.3257243e-09,9.374391,-0.66601557,8.4142165e-08,1.5360616e-12,,-0.6628793,0.99921906,0.17679185,0.95622444,-0.823093,15.027306,0.7883282,61.47614669799805,,1700,0.8181818,85,0.9544982,0.95622444,0.14999999,0.9444865,0.9582096,2.9488392
1.2042712e-12,5.1962943,-1.3042614,8.219674e-08,4.010478,,-0.6745753,0.99921906,0.18377554,0.95622444,-0.8295257,15.804695,0.7813445,62.01667499542236,,1720,-0.21212122,86,0.18772721,0.95622444,0.14999999,-0.13498011,0.99190485,2.9200563
3.032978e-07,8.414427,-0.64125854,8.031802e-08,0.00017972998,,-0.6405574,0.99921906,0.18178445,0.95622444,-0.82762736,15.815247,0.78333557,62.529046297073364,,1740,-1.0,87,0.9545666,0.95622444,0.14999999,-1.1641103,0.96844184,2.917394
,15.724607,-1.6610155,7.850298e-08,7.318693e-17,,-0.65198404,0.99921906,0.17982793,0.95622444,-0.83769643,15.82486,0.7852921,63.03636956214905,,1760,1.0,88,0.95551264,0.95622444,0.14999999,0.8400576,0.9617519,2.9074361
1.8999388e-06,5.6906304,-1.1554201,7.674878e-08,0.45114762,,-0.6632836,0.99921906,0.18555295,0.95622444,-0.8422009,16.514214,0.77956706,63.55495023727417,,1780,0.01010101,89,0.27575827,0.95622444,0.14999999,0.03063991,0.9782195,2.8947878
0.0026819126,8.015286,-0.71916586,7.505273e-08,1.7290478e-08,,-0.6694006,0.99921906,0.18362522,0.95622444,-0.8412542,16.526268,0.7814948,64.07318425178528,,1800,0.61616164,90,0.9530678,0.95622444,0.14999999,0.46829188,0.9810931,2.8933492
1.2051886e-11,5.002804,-0.99699473,7.3412274e-08,0.5767929,,-0.68045044,0.99921906,0.18638706,0.95622444,-0.84342724,16.96122,0.77873296,65.08722305297852,,1820,-0.6363636,91,0.530173,0.95622444,0.14999999,-0.6779525,1.0456917,2.892302
0.46545067,8.111006,-0.56183803,7.182504e-08,0.00018790938,,-0.6850611,0.99921906,0.18445987,0.95622444,-0.84002256,16.970306,0.78066015,66.6479811668396,,1840,-1.0,92,0.9560287,0.95622444,0.14999999,-0.9961002,0.99803305,2.8706205
1.335816e-13,6.6070337,-0.7419824,7.028872e-08,0.015386828,,-0.69587,0.99921906,0.18257976,0.95622444,-0.8392199,16.97992,0.78254026,69.36737155914307,,1860,0.1919192,93,0.9555118,0.95622444,0.14999999,0.38218075,0.9239506,2.854408
2.5500148e-13,4.5605445,-0.97495735,6.880116e-08,0.034410622,,-0.70639986,0.99921906,0.18504071,0.95622444,-0.84163725,17.39383,0.7800793,72.90844464302063,,1880,-0.7979798,94,0.551208,0.95622444,0.14999999,-0.769414,1.1512815,2.8548522
1.3350416e-13,7.258021,-0.5061422,6.736033e-08,3.3046323e-05,,-0.716616,0.99921906,0.18319076,0.95622444,-0.83668226,17.403122,0.78192925,74.58979344367981,,1900,0.41414142,95,0.9558268,0.95622444,0.14999999,0.115697175,1.0945864,2.8409088
1.885118,5.280516,-0.7989646,6.5964315e-08,2.06579,,-0.7270869,0.99921906,0.18338484,0.95622444,-0.8355689,17.604942,0.7817352,77.26434469223022,,1920,-0.11111111,96,0.763297,0.95622444,0.14999999,-0.24646387,1.0243055,2.8459156
2.8233829,5.4949803,-0.68454903,6.461123e-08,4.4902444,,-0.7161593,0.99921906,0.18160206,0.95622444,-0.83391863,17.615395,0.78351796,79.62400317192078,,1940,-0.41414142,97,0.9546644,0.95622444,0.14999999,-0.43318006,0.9157691,2.8458495
3.3728821,5.0280223,-0.68932706,6.329935e-08,1.2436528,,-0.6811641,0.99921906,0.1798433,0.95622444,-0.8334182,17.62465,0.7852767,82.43521785736084,,1960,-0.57575756,98,0.9558691,0.95622444,0.14999999,-0.39854378,0.99525636,2.8120627
4.071374,5.2294464,-0.67367506,6.2027055e-08,5.151413,,-0.678706,0.99921906,0.17812765,0.95622444,-0.8319705,17.634636,0.7869924,85.63042426109314,,1980,-0.2929293,99,0.95512927,0.95622444,0.14999999,-0.15342803,1.0027479,2.8322642
6.11788e-07,8.045916,-0.641255,6.079271e-08,0.00017927634,,-0.63803047,0.99921906,0.17644161,0.95622444,-0.83017176,17.644157,0.7886784,87.94124794006348,,2000,-1.0,100,0.9556004,0.95622444,0.14999999,-1.0204768,0.9864422,2.7853916
3.3840297e-10,5.6105275,-0.8170507,5.9594853e-08,0.44429556,,-0.64797896,0.99921906,0.17478698,0.95622444,-0.83036727,17.65348,0.79033303,90.92289614677429,,2020,0.01010101,101,0.9558002,0.95622444,0.14999999,-0.22759663,1.000564,2.7845225
