ReturnLastEpisode,IWMax,DenMISELogFirst,IWLastEpisode,LQGmu1_higher,IWMin,ReturnAbsMax,Iteration,IWFirstEpisode,DenMISEMeanLog,TimestepsSoFar,LQGmu1_actor,LQGsigma_higher,ReturnStepMax,DenMISELogLast,TimeElapsed,ReturnMean,Bound,ReturnMin,ReturnMax,IWMean
17.33441,5.037222,-0.85094863,5.037222,-0.45454547,,17.409986,19,0.0022462083,-0.699798,380,-0.4504125,0.11,19.198977,-0.3292241,47.205440521240234,11.870192,59.82381,,17.409986,1.5020593
17.394194,7.352049,-0.90212363,5.3648005,-0.6969697,,17.409986,20,2.7165708e-08,-0.6699619,400,-0.6494976,0.11,19.198977,-0.4846465,51.944868087768555,12.146392,51.497406,,17.409986,1.0184617
17.343224,14.088778,-0.95091385,2.0856535,-1.0,,17.409986,21,2.0622857e-17,-0.67779905,420,-0.82104445,0.11,19.198977,-0.7700969,56.496484994888306,12.39386,47.44368,,17.409986,0.79280645
17.196392,7.462764,-0.99743384,0.47597846,-0.8181818,,17.409986,22,1.6389893e-11,-0.7328438,440,-1.1122345,0.11,19.198977,-1.5422963,60.99387741088867,12.612158,47.581173,,17.409986,0.7950813
17.334566,10.3104725,-1.0418856,2.0811014,-1.0,,17.409986,23,2.2586964e-17,-0.7337552,460,-0.8406459,0.11,19.198977,-0.49388844,65.58712887763977,12.81748,50.98268,,17.409986,0.99819946
17.274593,10.950242,-1.0844452,3.8899717e-12,-0.09090909,,17.409986,24,8.077682,-0.7262408,480,-0.9139769,0.11,19.198977,-0.4324543,70.23928642272949,13.003192,44.63295,,17.409986,0.82716227
12.60654,4.9581785,-0.83516043,0.00051076873,-0.5151515,,17.409986,25,0.00020297048,-0.74045396,500,-0.03140529,0.11,19.198977,-0.80192,75.29878044128418,12.987327,55.093727,,17.409986,1.2273326
17.375963,11.50605,-0.8743731,3.48737e-18,0.45454547,,17.409986,26,0.0012555369,-0.7130419,520,-0.54969805,0.11,19.198977,-0.1880366,80.48755669593811,13.156121,44.53196,,17.409986,1.5103631
7.9801946,6.377436,-0.9120652,3.637861e-25,-0.83838385,,17.409986,27,3.8261005e-12,-0.71022075,540,0.35143095,0.11,19.198977,-0.9367527,86.06795501708984,12.964418,50.87044,,17.409986,0.985847
17.352936,4.7390294,-0.9484328,0.6155974,-0.57575756,,17.409986,28,1.5403857e-05,-0.70159626,560,-0.80481404,0.11,19.198977,-0.39455432,91.26277899742126,13.121153,53.955704,,17.409986,1.1607163
17.398726,8.416208,-0.9835236,4.914936e-07,0.05050505,,17.409986,29,8.416208,-0.67891496,580,-0.57113147,0.11,19.198977,-0.15410706,97.00256586074829,13.268655,42.97685,,17.409986,0.81133825
9.0367565,5.3392735,-0.762617,2.2364244e-11,-0.7171717,,17.409986,30,7.3549806e-09,-0.69353527,600,0.086356215,0.11,19.198977,-0.8681526,102.98653936386108,13.127591,51.344406,,17.409986,1.0107396
17.393288,4.2935257,-0.7954068,3.6905594,-0.53535354,,17.409986,31,8.225272e-05,-0.677438,620,-0.5960246,0.11,19.198977,-0.169548,108.59578514099121,13.265194,55.975655,,17.409986,1.2773167
17.390526,10.716966,-0.82715285,5.1805088e-11,0.27272728,,17.409986,32,0.3190896,-0.6523212,640,-0.50619066,0.11,19.198977,-0.09891913,114.7978458404541,13.394111,41.653496,,17.409986,0.96360654
8.871024,6.1634793,-0.8480023,0.004019446,-0.27272728,,17.409986,33,0.46842867,-0.6644492,660,0.16018857,0.11,19.198977,-0.93952143,121.22606492042542,13.257048,42.14086,,17.409986,0.50332445
17.152584,4.3286467,-0.86376023,1.2887864,-0.4949495,,17.409986,34,0.0004788738,-0.68241656,680,-0.28599554,0.11,19.198977,-0.76956916,127.96487998962402,13.371622,55.46578,,17.409986,1.2489555
17.365055,11.13122,-0.8927337,1.9060616e-29,0.67676765,,17.409986,35,3.3952894e-08,-0.66016334,700,-0.60156167,0.11,19.198977,-0.1075947,134.65412783622742,13.485721,37.868797,,17.409986,0.93517077
6.18427,4.187528,-0.92090464,6.0034528e-24,-0.5959596,,17.409986,36,5.71099e-06,-0.67520493,720,0.56635433,0.11,19.198977,-1.0673105,141.82016801834106,13.282902,54.619392,,17.409986,1.1987051
17.401121,11.180479,-0.94830346,0.012517356,-1.0,,17.409986,37,2.0569116e-17,-0.6552287,740,-0.6264273,0.11,19.198977,-0.09782504,149.22196650505066,13.394205,48.27973,,17.409986,0.8407505
17.19799,3.9586923,-0.97497165,0.0071753087,-0.5959596,,17.409986,38,6.028269e-06,-0.6624791,760,-1.0055574,0.11,19.198977,-0.70721436,156.47920870780945,13.494305,54.66523,,17.409986,1.2012371
17.154608,7.822194,-1.000947,7.5509377,-0.33333334,,17.409986,39,0.12456915,-0.6602303,780,-0.31899256,0.11,19.198977,-0.7418336,163.80637788772583,13.58816,49.991833,,17.409986,0.94544804
17.018074,6.5898314,-1.0230758,6.5898314,-0.1919192,,17.409986,40,2.495408,-0.6659374,800,-0.25973523,0.11,19.198977,-0.78723323,171.48181128501892,13.673907,46.210957,,17.409986,0.7960161
16.051037,9.328161,-0.9872519,6.5958157,-0.05050505,,17.409986,41,9.035139,-0.6760901,820,-0.12831914,0.11,19.198977,-0.84830713,179.3574299812317,13.731886,47.10829,,17.409986,1.0510334
16.4204,6.7745357,-0.81219596,5.7299895,-0.23232323,,17.409986,42,1.0224028,-0.6775945,840,-0.15261044,0.11,19.198977,-0.7199448,187.6165487766266,13.795898,49.672882,,17.409986,0.96832836
16.96729,5.753956,-0.8116751,5.0258265,-0.33333334,,17.409986,43,0.103088625,-0.675695,860,-0.26368114,0.11,19.198977,-0.52672577,195.88188910484314,13.869652,51.308155,,17.409986,1.0267955
16.893038,6.820454,-0.83226997,1.1063019e-26,1.0,,17.409986,44,4.83817e-18,-0.67184687,880,-0.22048908,0.11,19.198977,-0.49892282,204.43236351013184,13.938364,34.840336,,17.409986,0.38635236
0.97636515,6.333478,-0.8547428,1.0004505e-22,-0.1919192,,17.409986,45,2.1088006,-0.703164,900,0.9448608,0.11,19.198977,-1.4547821,213.09915161132812,13.65032,42.50758,,17.409986,1.0661577
15.445195,7.2044344,-0.8309244,3.774393e-11,-0.8787879,,17.409986,46,2.061055e-13,-0.7012007,920,-0.08665689,0.11,19.198977,-0.64004123,221.97814512252808,13.689339,40.781857,,17.409986,0.88787264
17.338821,6.042555,-0.8524306,6.042555,-0.75757575,,17.409986,47,7.045905e-10,-0.7007846,940,-0.7808793,0.11,19.198977,-0.5329309,230.63122272491455,13.766989,42.003086,,17.409986,0.9553743
17.313173,12.828936,-0.873484,1.4732363e-17,0.15151516,,17.409986,48,3.0333254,-0.69801444,960,-0.83896077,0.11,19.198977,-0.49412912,239.3592984676361,13.840866,33.83575,,17.409986,0.9095156
9.932626,7.047967,-0.8328254,5.665823,-0.11111111,,17.409986,49,5.377838,-0.7036232,980,-0.016147599,0.11,19.198977,-0.81876326,248.68196201324463,13.761106,42.254467,,17.409986,1.1797749
15.0818615,14.07043,-0.7488917,1.0547387e-06,0.53535354,,17.409986,50,3.8497805e-05,-0.698701,1000,-0.07983115,0.11,19.198977,-0.58796614,258.2230906486511,13.787522,33.45128,,17.409986,1.2115636
7.3396316,6.6262174,-0.76869357,0.00010025523,-0.09090909,,17.409986,51,5.8905725,-0.7057356,1020,0.44029456,0.11,19.198977,-1.1640923,267.6235120296478,13.661092,42.213776,,17.409986,1.2008957
14.797922,6.449524,-0.67880756,1.1522787e-10,-0.83838385,,17.409986,52,3.0300792e-12,-0.69950324,1040,-0.06514485,0.11,19.198977,-0.534106,276.84668612480164,13.682955,42.121517,,17.409986,0.96407384
17.301865,11.593319,-0.69785583,3.0166662,-1.0,,17.409986,53,1.6012096e-17,-0.69725025,1060,-0.8703435,0.11,19.198977,-0.5104774,286.82751989364624,13.751237,40.179142,,17.409986,0.856049
17.202625,10.242947,-0.7165479,10.242947,-1.0,,17.409986,54,1.6314209e-17,-0.73100126,1080,-1.1768531,0.11,19.198977,-2.330691,296.7472388744354,13.815151,41.661224,,17.409986,0.94225556
17.200098,12.925178,-0.734897,,0.37373737,,17.409986,55,0.018313866,-0.7504814,1100,-1.1421832,0.11,19.198977,-1.6974616,306.62314200401306,13.876696,34.11886,,17.409986,1.1557401
8.08529,19.445166,-0.7525826,0.00030601278,0.83838385,,17.409986,56,1.0685279e-12,-0.7554948,1120,0.33460534,0.11,19.198977,-1.1070869,316.5755431652069,13.773277,28.692326,,17.409986,1.2792732
2.5672822,6.351919,-0.7702822,4.800158e-16,-0.11111111,,17.409986,57,5.0517936,-0.7646448,1140,0.8473637,0.11,19.198977,-1.4006844,327.18882417678833,13.57668,41.982925,,17.409986,1.1908232
9.169252,9.247566,-0.7027558,2.3390687e-18,-1.0,,17.409986,58,1.6090716e-17,-0.7624225,1160,0.01617799,0.11,19.198977,-0.78503805,337.8621418476105,13.50069,41.88252,,17.409986,0.9908815
17.266714,5.4963303,-0.71985024,0.32029897,-0.65656567,,17.409986,59,2.111637e-07,-0.75805485,1180,-0.9204316,0.11,19.198977,-0.45023897,349.12105989456177,13.564522,41.85463,,17.409986,0.9810237
17.367281,5.7912664,-0.7366573,5.3463407,-0.7979798,,17.409986,60,4.8019373e-11,-0.753639,1200,-0.75814486,0.11,19.198977,-0.45364708,360.2103066444397,13.627901,42.22036,,17.409986,1.0043441
17.363358,5.37252,-0.7531866,5.37252,-0.7979798,,17.409986,61,4.8819684e-11,-0.7480934,1220,-0.7963831,0.11,19.198977,-0.39306596,370.89220690727234,13.689138,42.571697,,17.409986,1.0244766
17.276337,6.5838666,-0.76944715,1.1551247e-05,-0.35353535,,17.409986,62,0.056453343,-0.7423357,1240,-0.9154461,0.11,19.198977,-0.39020738,381.5522232055664,13.746996,40.049168,,17.409986,0.8915271
17.158224,8.640432,-0.7845373,3.4144797e-08,-1.0,,17.409986,63,1.7461978e-17,-0.74086297,1260,-0.32190204,0.11,19.198977,-0.5197027,392.59121346473694,13.801142,41.897808,,17.409986,0.99135435
17.214962,8.756581,-0.8002857,1.9942127e-17,0.01010101,,17.409986,64,7.964564,-0.73689836,1280,-0.97603196,0.11,19.198977,-0.44219193,404.3627986907959,13.854483,38.177677,,17.409986,1.1362786
16.560726,6.0687413,-0.69849914,4.9996686,-0.23232323,,17.409986,65,0.91252357,-0.7318552,1300,-0.16625965,0.11,19.198977,-0.50138223,416.04323506355286,13.896118,41.82616,,17.409986,1.0439466
16.106016,5.237194,-0.69982535,5.277008e-10,-0.85858583,,17.409986,66,7.6066383e-13,-0.7277667,1320,-0.110394835,0.11,19.198977,-0.48098084,427.74110174179077,13.929601,42.519592,,17.409986,1.0232054
17.200962,8.027126,-0.71486324,7.02783,-1.0,,17.409986,67,1.6286725e-17,-0.72855365,1340,-1.0537087,0.11,19.198977,-0.7807408,439.88942766189575,13.978427,43.05508,,17.409986,1.0587755
17.267206,5.936315,-0.7296784,2.5960203e-11,-0.13131313,,17.409986,68,4.0157003,-0.7219288,1360,-0.923995,0.11,19.198977,-0.3018551,451.86221170425415,14.026792,42.33611,,17.409986,1.1845746
15.661622,5.539981,-0.68690073,5.524967,-0.13131313,,17.409986,69,3.8475406,-0.71572727,1380,-0.10613232,0.11,19.198977,-0.44714224,464.3163676261902,14.050485,42.459454,,17.409986,1.1889899
15.834277,7.4892755,-0.64702713,9.401848e-14,-1.0,,17.409986,70,1.5218527e-17,-0.7084195,1400,-0.12486334,0.11,19.198977,-0.36365864,476.9357740879059,14.075967,42.621277,,17.409986,1.0333996
17.189901,4.8743544,-0.6612118,2.8377695,-0.8787879,,17.409986,71,1.739337e-13,-0.70438343,1420,-1.0061896,0.11,19.198977,-0.42539257,489.68025517463684,14.119825,42.39791,,17.409986,1.0170885
17.241413,6.896971,-0.675198,4.430732,-1.0,,17.409986,72,1.5653352e-17,-0.6984596,1440,-0.95715755,0.11,19.198977,-0.27607435,503.6242399215698,14.163181,43.1106,,17.409986,1.0619375
17.290218,5.4316354,-0.68899137,1.4514168e-10,-0.13131313,,17.409986,73,3.8555927,-0.6913126,1460,-0.89584285,0.11,19.198977,-0.21147925,516.3827409744263,14.2060175,42.56223,,17.409986,1.1916271
15.829437,4.5403867,-0.6511282,3.1823794e-11,-0.8989899,,17.409986,74,3.956565e-14,-0.68469644,1480,-0.10845054,0.11,19.198977,-0.3653405,529.8102476596832,14.227957,42.93125,,17.409986,1.0485848
17.363897,5.9564047,-0.6645512,0.66642827,-0.5555556,,17.409986,75,2.9420837e-05,-0.6795836,1500,-0.7769809,0.11,19.198977,-0.33183956,543.71346783638,14.269769,41.61879,,17.409986,0.96773225
17.39968,5.4127865,-0.67779607,4.619541,-0.67676765,,17.409986,76,6.742185e-08,-0.6769544,1520,-0.61016023,0.11,19.198977,-0.4252874,558.3262522220612,14.310951,41.241684,,17.409986,0.9459013
17.37053,4.739115,-0.69086814,4.0578847,-0.8181818,,17.409986,77,1.2062465e-11,-0.67344356,1540,-0.7442781,0.11,19.198977,-0.3380181,572.7571451663971,14.350686,42.734436,,17.409986,1.0346761
17.278141,5.4015665,-0.7037715,3.948354e-11,-0.13131313,,17.409986,78,3.9130023,-0.66676444,1560,-0.9155454,0.11,19.198977,-0.17058372,586.9097833633423,14.388218,42.610283,,17.409986,1.191333
12.555181,4.3496275,-0.66756153,5.022955e-13,-0.8787879,,17.409986,79,1.7504162e-13,-0.6638495,1580,-0.023767047,0.11,19.198977,-0.60119164,601.483556509018,14.365015,43.10598,,17.409986,1.0579393
17.194286,15.144617,-0.6801403,1.6803055e-35,0.3939394,,17.409986,80,0.009012402,-0.6596203,1600,-1.0124046,0.11,19.198977,-0.367561,616.2173128128052,14.40038,33.8193,,17.409986,1.2002804
6.8991795,6.923129,-0.6924503,,-1.0,,17.409986,81,1.5925778e-17,-0.6667214,1620,0.49217466,0.11,19.198977,-1.3584268,630.9767661094666,14.307773,42.914124,,17.409986,1.0504457
17.236105,5.781926,-0.7047203,7.3990164e-14,-0.09090909,,17.409986,82,5.525534,-0.6605594,1640,-0.9669485,0.11,19.198977,-0.18942311,646.3003594875336,14.343484,42.06234,,17.409986,1.2164483
8.548594,15.365904,-0.65163034,14.536333,0.21212122,,17.409986,83,0.93873817,-0.66767484,1660,0.2471317,0.11,19.198977,-1.4389651,661.4184896945953,14.273667,32.586323,,17.409986,0.89865893
8.335918,4.248462,-0.65236,7.086294e-26,-0.9191919,,17.409986,84,8.800667e-15,-0.67668486,1680,0.29057392,0.11,19.198977,-1.2791888,677.0415503978729,14.20298,43.230263,,17.409986,1.0665748
17.195862,6.5812936,-0.66419446,6.5812936,-1.0,,17.409986,85,1.5482085e-17,-0.69070274,1700,-1.1789738,0.11,19.198977,-1.9195156,693.5671203136444,14.23819,43.479218,,17.409986,1.0833557
17.225986,6.1802053,-0.67589045,4.1329436,-1.0,,17.409986,86,1.5664223e-17,-0.6837872,1720,-0.9744518,0.11,19.198977,-0.15762508,709.4850454330444,14.272932,43.376907,,17.409986,1.077386
17.195766,7.3407593,-0.6874513,7.930005e-08,-0.41414142,,17.409986,87,0.0079185,-0.68255556,1740,-1.0791177,0.11,19.198977,-0.6340892,725.0177330970764,14.306527,38.98079,,17.409986,0.82189363
17.39104,5.9467707,-0.69878894,5.1939316,-0.57575756,,17.409986,88,1.2000804e-05,-0.68310606,1760,-0.5099145,0.11,19.198977,-0.5382995,741.9464845657349,14.341578,41.67796,,17.409986,0.97077334
17.342949,6.6638746,-0.7100884,6.6638746,-0.43434343,,17.409986,89,0.004042955,-0.6829532,1780,-0.41684464,0.11,19.198977,-0.621018,758.971747636795,14.375301,40.270554,,17.409986,0.89445454
17.30502,6.084776,-0.72121626,6.061077,-0.45454547,,17.409986,90,0.0019729126,-0.68282944,1800,-0.42453444,0.11,19.198977,-0.5507687,775.5168850421906,14.407853,41.019646,,17.409986,0.936497
17.055996,6.368299,-0.7322442,6.2772427,-0.2929293,,17.409986,91,0.2637142,-0.68232733,1820,-0.27813563,0.11,19.198977,-0.55763805,792.2022743225098,14.4369545,40.259735,,17.409986,0.9195608
17.287716,6.1681232,-0.74027944,8.0353084e-07,-1.0,,17.409986,92,1.6705996e-17,-0.6815165,1840,-0.3809758,0.11,19.198977,-0.5117473,809.2518739700317,14.46794,43.534534,,17.409986,1.0866252
17.202389,6.1863,-0.7510904,4.4705892e-08,-0.35353535,,17.409986,93,0.05542651,-0.67662555,1860,-1.0227354,0.11,19.198977,-0.29381797,826.1038196086884,14.497343,40.582764,,17.409986,0.92196375
17.116625,5.906231,-0.76118994,1.1850373e-09,-1.0,,17.409986,94,1.7058967e-17,-0.6753729,1880,-0.26525843,0.11,19.198977,-0.46582165,842.9676146507263,14.525208,43.573677,,17.409986,1.0889416
17.193214,5.616185,-0.77177197,5.264037,-1.0,,17.409986,95,1.7240444e-17,-0.6755984,1900,-1.0977342,0.11,19.198977,-0.76727146,859.8617269992828,14.553293,43.721798,,17.409986,1.0976202
17.197674,5.937854,-0.78224325,3.1582749e-12,-0.27272728,,17.409986,96,0.4386162,-0.6758793,1920,-1.1039617,0.11,19.198977,-0.7823511,877.6602826118469,14.580838,40.845665,,17.409986,0.9613411
16.56828,5.414338,-0.78804755,1.7419641e-12,-1.0,,17.409986,97,1.7523368e-17,-0.6736431,1940,-0.16559203,0.11,19.198977,-0.40576428,894.8646113872528,14.601327,43.848724,,17.409986,1.1050485
17.213408,19.752775,-0.798304,,0.5555556,,17.409986,98,1.6052772e-05,-0.6667485,1960,-0.9824698,0.11,19.198977,-0.08575323,910.3313233852386,14.627981,31.702188,,17.409986,1.0472736
6.3880644,5.5460415,-0.80845624,9.030179e-09,-0.17171717,,17.409986,99,2.6910923,-0.6751874,1980,0.5462359,0.11,19.198977,-1.488831,926.3695108890533,14.544749,41.888252,,17.409986,1.0981582
16.931072,5.2866993,-0.7916867,4.656106e-11,-1.0,,17.409986,100,1.7587256e-17,-0.67153746,2000,-0.21491492,0.11,19.198977,-0.3907673,943.1767210960388,14.568613,43.774204,,17.409986,1.100724
17.195927,5.416891,-0.80163705,1.8164253e-15,-0.21212122,,17.409986,101,1.446533,-0.67669713,2020,-1.1520559,0.11,19.198977,-1.2770734,959.3834595680237,14.594626,41.726624,,17.409986,1.0496898
13.219375,5.121666,-0.79726875,3.5638692e-16,-1.0,,17.409986,102,1.7685682e-17,-0.67579424,2040,-0.047646374,0.11,19.198977,-0.61954784,976.9891171455383,14.581143,43.903244,,17.409986,1.1082765
17.215107,4.924603,-0.80702496,3.8460846,-1.0,,17.409986,103,1.7859104e-17,-0.6689774,2060,-0.9866979,0.11,19.198977,-0.06603105,994.9377846717834,14.606715,43.84053,,17.409986,1.1046338
17.224758,5.8910284,-0.81668687,1.7053927e-13,-0.11111111,,17.409986,104,5.291744,-0.6618855,2080,-0.9731795,0.11,19.198977,-0.02102344,1011.6158685684204,14.631888,41.833447,,17.409986,1.1678671
17.18289,5.9147058,-0.77662635,5.413132,-0.33333334,,17.409986,105,0.09953808,-0.65847254,2100,-0.29877228,0.11,19.198977,-0.4498496,1029.6129083633423,14.656185,40.74611,,17.409986,0.935636
16.938421,15.965168,-0.7851575,8.980373e-06,0.3131313,,17.409986,106,0.111993484,-0.65644276,2120,-0.25366065,0.11,19.198977,-0.3661164,1046.5619113445282,14.677716,33.74057,,17.409986,1.1173142
8.762711,5.3010273,-0.7934913,0.004056101,-0.25252524,,17.409986,107,0.6785135,-0.6631071,2140,0.19379607,0.11,19.198977,-1.4356474,1064.3058948516846,14.622436,41.572872,,17.409986,1.0139438
17.081438,4.9836917,-0.79647243,4.9608755,-0.23232323,,17.409986,108,1.0064527,-0.66010964,2160,-0.2579673,0.11,19.198977,-0.3404202,1082.153158903122,14.645203,41.93964,,17.409986,1.0470065
17.052614,4.973674,-0.7964133,5.1196297e-10,-1.0,,17.409986,109,1.7670576e-17,-0.65650386,2180,-0.2542297,0.11,19.198977,-0.3012649,1100.1121354103088,14.66729,43.76146,,17.409986,1.1000223
17.295248,14.0522995,-0.8055457,3.657773e-18,0.11111111,,17.409986,110,4.5135884,-0.6508252,2200,-0.8917063,0.11,19.198977,-0.11746839,1117.17844748497,14.69118,33.439133,,17.409986,0.8732653
8.357159,5.0108957,-0.7743825,8.744617e-05,-0.25252524,,17.409986,111,0.66567105,-0.658717,2220,0.2865315,0.11,19.198977,-1.3747052,1134.883773803711,14.634117,41.9496,,17.409986,1.0342135
17.260485,5.698097,-0.777372,5.2958374,-0.37373737,,17.409986,112,0.031426854,-0.6562718,2240,-0.34771472,0.11,19.198977,-0.40656736,1153.4393830299377,14.657567,40.949356,,17.409986,0.94047004
17.210604,5.0604935,-0.78598046,4.875901,-0.3131313,,17.409986,113,0.17005354,-0.65449166,2260,-0.35941264,0.11,19.198977,-0.3844794,1171.4362308979034,14.68016,41.82644,,17.409986,1.0030167
17.287659,5.1493444,-0.79328734,5.0588694,-0.35353535,,17.409986,114,0.057815373,-0.65175986,2280,-0.34738308,0.11,19.198977,-0.33437073,1190.2024490833282,14.7030325,41.689034,,17.409986,0.9861774
17.385025,6.064235,-0.80151397,6.0426083,-0.4949495,,17.409986,115,0.00044997464,-0.6507578,2300,-0.49979472,0.11,19.198977,-0.5114693,1209.8248174190521,14.726355,41.047623,,17.409986,0.9365664
17.354881,5.648156,-0.81016815,5.595363,-0.47474748,,17.409986,116,0.0010061605,-0.6495509,2320,-0.46980926,0.11,19.198977,-0.43460953,1229.434728860855,14.749014,41.355347,,17.409986,0.95517087
17.347795,5.2245994,-0.8187432,5.1847935,-0.43434343,,17.409986,117,0.004506996,-0.64753985,2340,-0.43245623,0.11,19.198977,-0.35754088,1249.5573132038116,14.771226,41.70347,,17.409986,0.9775906
17.269691,26.38675,-0.82721543,8.159149e-23,0.75757575,,17.409986,118,2.5060923e-10,-0.64463025,2360,-0.36872634,0.11,19.198977,-0.27103147,1269.4891662597656,14.792398,27.948212,,17.409986,0.9994151
2.948578,4.8271694,-0.83565426,5.305792e-25,-0.37373737,,17.409986,119,0.033312913,-0.65598214,2380,0.822281,0.11,19.198977,-1.9257492,1289.6094663143158,14.692871,42.060635,,17.409986,1.0065148
17.031557,5.236655,-0.84374267,1.6141439e-09,-1.0,,17.409986,120,1.8527014e-17,-0.6524019,2400,-0.2744097,0.11,19.198977,-0.22262481,1309.0479001998901,14.71236,43.466774,,17.409986,1.0851123
17.345846,4.5776863,-0.8520415,0.00022984155,-0.3131313,,17.409986,121,0.18166682,-0.65010923,2420,-0.8078338,0.11,19.198977,-0.44637662,1329.3214144706726,14.734125,42.252697,,17.409986,1.0294999
16.92207,4.4805965,-0.85877174,4.2934003,-0.25252524,,17.409986,122,0.72428495,-0.6466283,2440,-0.209631,0.11,19.198977,-0.24477234,1348.7205634117126,14.752059,42.24369,,17.409986,1.0522329
17.101646,6.809033,-0.8610158,0.0009425372,-0.7373737,,17.409986,123,2.4423967e-09,-0.64246213,2460,-0.28565764,0.11,19.198977,-0.17643963,1369.7110023498535,14.771161,39.26947,,17.409986,0.8355673
17.383064,4.365041,-0.8691131,0.105553225,-0.27272728,,17.409986,124,0.47842267,-0.6431896,2480,-0.58754253,0.11,19.198977,-0.55852216,1390.603789806366,14.792225,42.411476,,17.409986,1.052294
17.135693,4.283131,-0.87329435,4.2830057,-0.3131313,,17.409986,125,0.18556908,-0.6390436,2500,-0.31850985,0.11,19.198977,-0.1675141,1410.6195907592773,14.810972,42.499096,,17.409986,1.043823
