ReturnLastEpisode,IWMax,ReturnMin,IWMin,IWFirstEpisode,delta,DenMISELogFirst,Iteration,DenMISEMeanLog,Bound,ReturnMax,IWLastEpisode,Regret,ReturnAbsMax,Regret/t,IWMean,TimestepsSoFar,LQGsigma_higher,LQGmu1_actor,ReturnMean,LQGmu1_higher,TimeElapsed,DenMISELogLast,ReturnStepMax
5.19449,5.7308993,,,5.1384573,1.7231491e-07,-0.86230767,84,-0.9067846,52.050415,17.419645,5.8682745e-06,367.43054,17.419645,4.374174,0.94678426,1680,0.14999999,-0.35901713,12.9858265,-0.14285715,38.48212146759033,-1.1340142,19.209023
17.181389,4.641096,,,0.2367566,1.6828433e-07,-0.8147681,85,-0.90346444,51.811092,17.419645,4.1621056,367.60925,17.419645,4.324814,1.079395,1700,0.14999999,-0.43755573,13.035187,-0.42857143,38.97404217720032,-0.5553463,19.209023
17.321274,4.8080955,,,0.0009912115,1.6439348e-07,-0.8236826,86,-0.8982489,51.19909,17.419645,1.2971944,367.64795,17.419645,4.274976,0.9603502,1720,0.14999999,-0.67439395,13.085025,-0.67346936,39.50544047355652,-0.51880544,19.209023
17.393616,7.1459556,,,1.0578029e-08,1.6063603e-07,-0.8352319,87,-0.89483976,50.896645,17.419645,0.43734798,367.61426,17.419645,4.2254515,1.0816858,1740,0.14999999,-0.9596052,13.134549,-1.0,39.97417235374451,-0.5507772,19.209023
17.23967,4.518373,,,0.47055033,1.5700596e-07,-0.8466606,88,-0.8904305,50.69232,17.419645,0.0032689073,367.7345,17.419645,4.1788015,1.0941031,1760,0.14999999,-0.3552249,13.181199,-0.3877551,40.57378315925598,-0.565465,19.209023
17.213724,4.5235195,,,5.9923877e-06,1.5349757e-07,-0.8526272,89,-0.8851507,50.5231,17.419645,0.025364019,367.88074,17.419645,4.1334915,1.042543,1780,0.14999999,-0.8172306,13.226509,-0.8367347,41.079654932022095,-0.49965575,19.209023
17.339922,8.11088,,,0.01680353,1.5010546e-07,-0.86380047,90,-0.8805189,50.44727,17.419645,4.620283e-16,367.90076,17.419645,4.0877867,0.9819531,1800,0.14999999,0.18944603,13.272214,0.46938777,41.584847927093506,-0.49729258,19.209023
8.777889,7.4835424,,,1.952869,1.4682455e-07,-0.8746636,91,-0.88267416,50.856647,17.419645,7.4835424,376.4829,17.419645,4.1371756,1.0213981,1820,0.14999999,0.17832506,13.222825,0.18367347,42.094388484954834,-1.0352653,19.209023
8.815126,9.597334,,,8.736339e-07,1.4365008e-07,-0.8643596,92,-0.8836267,50.25103,17.419645,0.0014567865,385.02795,17.419645,4.1850863,0.9072397,1840,0.14999999,0.7786057,13.174914,0.79591835,42.605530738830566,-0.96633047,19.209023
3.5851681,4.9054065,,,2.2151742,1.4057744e-07,-0.8751705,93,-0.88816655,50.08512,17.419645,2.649527e-10,398.80273,17.419645,4.2882013,1.0561458,1860,0.14999999,-0.11660805,13.071799,-0.26530612,43.11539053916931,-1.1870588,19.209023
16.104202,6.2007294,,,6.2007294,1.3760231e-07,-0.86232597,94,-0.88640076,50.064957,17.419645,4.6450996,400.0586,17.419645,4.2559423,0.85166913,1880,0.14999999,-0.008712505,13.104058,-0.020408163,43.543299436569214,-0.7632851,19.209023
9.48748,4.81799,,,0.0029322016,1.3472066e-07,-0.8090274,95,-0.88768774,49.75898,17.419645,0.0010877886,407.93103,17.419645,4.294011,0.96182233,1900,0.14999999,-0.35826364,13.0659895,-0.63265306,43.91681241989136,-0.8493608,19.209023
17.211918,7.2714996,,,1.0412582e-08,1.3192863e-07,-0.81946784,96,-0.88437873,49.27875,17.419645,0.0004751202,408.0791,17.419645,4.250824,1.058542,1920,0.14999999,-1.0672867,13.109177,-1.0,44.38311433792114,-0.52155733,19.209023
17.196428,4.5052204,,,0.4626972,1.2922246e-07,-0.8298306,97,-0.88386804,49.278313,17.419645,0.00022259529,408.24268,17.419645,4.208688,1.0979575,1940,0.14999999,-0.49452507,13.151313,-0.3877551,44.89875388145447,-0.87306875,19.209023
17.39051,4.5294647,,,5.8896185e-06,1.265987e-07,-0.8353284,98,-0.87924737,48.7519,17.419645,0.3298385,408.21216,17.419645,4.16543,1.0216389,1960,0.14999999,-0.93076485,13.194571,-0.8367347,45.33893942832947,-0.5150545,19.209023
17.250027,5.5754075,,,5.0527163,1.2405411e-07,-0.8454807,99,-0.87555873,48.74982,17.419645,4.5803176e-06,408.32214,17.419645,4.124467,0.9496079,1980,0.14999999,-0.030590855,13.235534,-0.14285715,45.874738931655884,-0.52360284,19.209023
12.423087,7.336483,,,1.8228282,1.2158542e-07,-0.80575323,100,-0.87570953,48.84197,17.419645,2.1934102,413.25903,17.419645,4.1325912,1.0530238,2000,0.14999999,0.22396034,13.227409,0.18367347,46.35480284690857,-0.8274807,19.209023
8.64798,18.97093,,,1.5472752e-10,1.1918971e-07,-0.7976394,101,-0.8763486,48.618736,17.419645,1.0810396e-05,421.9712,17.419645,4.177932,0.9764178,2020,0.14999999,0.78809905,13.182069,1.0,46.754931926727295,-0.9698741,19.209023
