IWLastEpisode,IWMean,ReturnMean,ReturnStepMax,delta,DenMISEMeanLog,IWMax,ReturnAbsMax,LQGmu1_higher,Regret/t,ReturnLastEpisode,TimeElapsed,ReturnMin,ReturnMax,LQGmu1_actor,DenMISELogLast,Iteration,Bound,TimestepsSoFar,IWFirstEpisode,Regret,IWMin,DenMISELogFirst,LQGsigma_higher
0.73881423,1.0361023,11.181263,19.165398,1.0048381e-05,-0.79478246,6.995124,17.37655,0.3469388,6.1787376,9.0742035,4.3680198192596436,,17.37655,0.06707561,-0.5765143,11,121.12343,220,0.34555978,67.96611,,-0.54646164,0.14999999
9.290499e-06,1.4558254,11.004799,19.165398,8.443432e-06,-0.7870617,8.546702,17.37655,0.8367347,6.3552017,9.06369,4.789097309112549,,17.37655,0.83621264,-0.5991946,12,118.21158,240,1.0514245e-06,76.26242,,-0.6025418,0.14999999
2.0373597e-15,0.19500989,10.368907,19.165398,7.194403e-06,-0.7712004,1.3309765,17.37655,-0.42857143,6.9910936,2.7382102,4.993387699127197,,17.37655,-0.25946528,-0.74311614,13,105.48376,260,0.07960467,90.88422,,-0.6825844,0.14999999
2.9807241e-05,1.2479929,10.839229,19.165398,6.203337e-06,-0.8277731,7.813745,17.37655,-1.0,6.520772,16.953423,5.177555084228516,,17.37655,-1.0752182,-0.7875423,14,105.07523,280,9.748669e-10,91.2908,,-0.75058764,0.14999999
1.3978968e-07,1.1667156,11.263181,19.165398,5.403797e-06,-0.82795835,6.0671268,17.37655,-0.18367347,6.09682,17.198503,5.355079889297485,,17.37655,-0.24614796,-0.9020695,15,103.415245,300,2.7198973,91.45232,,-0.8195805,0.14999999
8.118304e-07,0.8446338,11.625736,19.165398,4.7494304e-06,-0.81048524,7.384961,17.37655,0.59183675,5.7342644,17.064074,5.536603689193726,,17.37655,0.52587587,-0.60269815,16,102.79507,320,0.0026367188,91.74823,,-0.7174811,0.14999999
7.466327e-14,0.6880989,11.3293295,19.165398,4.207108e-06,-0.82101774,6.730809,17.37655,-0.67346936,6.030671,6.586803,5.814465761184692,,17.37655,-0.8003415,-0.7611263,17,99.05182,340,0.00020445533,102.52139,,-0.7779409,0.14999999
2.5762783e-31,0.768461,11.663787,19.165398,3.7526365e-06,-0.8298892,7.20351,17.37655,1.0,5.6962137,17.349567,5.993685960769653,,17.37655,1.2198913,-0.61535907,18,94.60777,360,1.7649394e-09,102.531845,,-0.8350873,0.14999999
1.6724738e-10,1.1711494,11.049904,19.165398,3.3680174e-06,-0.9223452,6.1215043,17.37655,0.14285715,6.3100967,,6.174607276916504,,17.37655,-0.19159038,-2.2881067,19,93.870316,380,4.2607894,119.89186,,-0.88915455,0.14999999
5.7039,1.2940166,11.333513,19.165398,3.0396352e-06,-0.9121274,5.9177284,17.37655,-0.2244898,6.0264874,16.722095,6.355575084686279,,17.37655,-0.054130152,-0.78702134,20,90.040634,400,1.7134794,120.529755,,-0.7381177,0.14999999
1.1939018e-08,1.308101,11.48625,19.165398,2.7570386e-06,-0.89152026,7.9962053,17.37655,-1.0,5.8737507,14.540996,6.542374610900879,,17.37655,-0.81278825,-0.65991765,21,90.02939,420,9.311493e-10,123.348755,,-0.7047069,0.14999999
5.2986174,1.1873143,11.752139,19.165398,2.5120953e-06,-0.87482965,5.4021544,17.37655,-0.79591835,5.6078615,17.33581,6.730077266693115,,17.37655,-0.80252314,-0.69558865,22,86.56821,440,3.5400165e-06,123.372955,,-0.75122696,0.14999999
5.654136e-06,1.4077044,11.994957,19.165398,2.2984013e-06,-0.85543585,5.804777,17.37655,-0.020408163,5.3650436,17.33696,6.918402671813965,,17.37655,0.29315826,-0.5321165,23,84.67583,460,5.804777,123.39603,,-0.79567856,0.14999999
6.789536,0.9747204,11.841924,19.165398,2.110858e-06,-0.8487277,6.943854,17.37655,0.3469388,5.518077,8.322184,7.103897333145142,,17.37655,0.5804801,-1.0014755,24,84.12513,480,0.36940557,132.43384,,-0.6131911,0.14999999
7.040689,1.1300626,11.609719,19.165398,1.9453666e-06,-0.8599938,7.040689,17.37655,0.63265306,5.7502813,6.036775,7.320618391036987,,17.37655,0.7829101,-1.0340139,25,80.350136,500,0.00081101793,143.75702,,-0.63873845,0.14999999
5.0719115e-16,0.35529533,11.298728,19.165398,1.7986008e-06,-0.86212385,2.9061537,17.37655,-0.5102041,6.0612726,3.523972,7.508182525634766,,17.37655,-0.38981736,-0.9629384,26,79.40464,520,0.01413483,157.59308,,-0.6779268,0.14999999
5.109996,0.9307826,11.5224085,19.165398,1.6678383e-06,-0.8836967,5.328376,17.37655,-0.30612245,5.837592,17.338087,7.694535255432129,,17.37655,-0.37399495,-0.8086802,27,77.35907,540,0.6263736,157.61499,,-0.7151236,0.14999999
0.044137534,1.2054082,11.728414,19.165398,1.5508342e-06,-0.87987393,5.2854424,17.37655,-0.8367347,5.631587,17.290514,7.901253700256348,,17.37655,-0.7843025,-0.65977615,28,77.389725,560,7.789633e-07,157.68445,,-0.7285572,0.14999999
2.062112e-25,1.2273786,11.922519,19.165398,1.4457245e-06,-0.86469615,8.1824875,17.37655,0.8367347,5.437482,17.35751,8.43639850616455,,17.37655,0.8457842,-0.57563174,29,76.17517,580,1.2352248e-06,157.68695,,-0.7636485,0.14999999
3.5251475e-22,0.840176,11.61149,19.165398,1.3509492e-06,-0.8623968,5.3752346,17.37655,-0.67346936,5.7485104,2.5916314,8.942121982574463,,17.37655,-0.93163,-0.9166706,30,73.07462,600,0.00020850415,172.45535,,-0.79755,0.14999999
4.5490527,1.1044415,11.793477,19.165398,1.2651968e-06,-0.86129254,7.417456,17.37655,-1.0,5.5665236,17.253077,9.54146409034729,,17.37655,-0.97912043,-0.64061445,31,74.56633,620,1.0557928e-09,172.56226,,-0.8303329,0.14999999
3.6541444e-08,1.1493266,11.962954,19.165398,1.1873576e-06,-0.85243535,5.9876733,17.37655,-0.06122449,5.397047,17.216751,10.211523294448853,,17.37655,-0.1653336,-0.6199544,32,72.5518,640,5.7010584,172.7055,,-0.8620816,0.14999999
0.17297451,0.779545,12.100139,19.165398,1.1164868e-06,-0.8433472,6.7648363,17.37655,0.2244898,5.259862,16.49003,10.758989334106445,,17.37655,0.25057507,-0.64414686,33,71.40643,660,1.9033016,173.57544,,-0.72890097,0.14999999
0.0022290938,0.8845373,11.995222,19.165398,1.051777e-06,-0.85100824,5.8669558,17.37655,-0.3469388,5.3647785,8.532991,11.178483963012695,,17.37655,-0.48181194,-0.8494991,34,71.1414,680,0.33858272,182.40244,,-0.7026801,0.14999999
3.6204936e-21,1.0858465,12.150118,19.20456,9.925341e-07,-0.85242486,15.652048,17.416573,1.0,5.2098827,17.416573,11.597486972808838,,17.416573,0.8919174,-0.7489638,35,71.18901,700,1.5758383e-09,182.34592,,-0.72175854,0.14999999
0.27918822,0.92630154,11.864329,19.20456,9.3815913e-07,-0.8566064,7.8580556,17.416573,0.5102041,5.4956713,1.8617499,12.00773549079895,,17.416573,0.6229748,-0.98384017,36,71.2302,720,0.019695196,197.84418,,-0.7499294,0.14999999
1.2707044e-21,1.2560208,11.694243,19.20456,8.881331e-07,-0.8622904,4.9221196,17.416573,-0.877551,5.665757,5.571159,12.432188510894775,,17.416573,-1.2760413,-0.94216394,37,69.87287,740,1.7086832e-07,209.633,,-0.7767815,0.14999999
8.553466,1.2203114,11.838886,19.20456,8.4200434e-07,-0.9095905,8.553466,17.416573,-1.0,5.5211143,17.190672,12.854937076568604,,17.416573,-1.2714709,-2.8614616,38,69.23816,760,1.0277869e-09,209.80237,,-0.80344975,0.14999999
1.3977507e-10,1.0848175,11.976295,19.20456,7.993782e-07,-0.9496047,5.506948,17.416573,-0.18367347,5.383705,17.197859,13.274656295776367,,17.416573,-0.13614713,-2.62646,39,67.4458,780,2.7468061,209.96451,,-0.8294252,0.14999999
0.22565563,0.60059625,12.086973,19.20456,7.599088e-07,-0.9408603,6.144047,17.416573,-0.5102041,5.2730274,16.403358,13.686951398849487,,17.416573,-0.6661087,-0.642376,40,67.07788,800,0.015758764,210.92111,,-0.7866817,0.14999999
0.45024574,1.2623262,12.215954,19.20456,7.2329226e-07,-0.9450358,7.5330877,17.416573,-1.0,5.144047,17.375196,14.109944581985474,,17.416573,-0.9448956,-0.7012653,41,66.38413,820,1.0355555e-09,210.90588,,-0.81098044,0.14999999
1.1433552e-10,0.89686745,12.33586,19.20456,6.8925965e-07,-0.92933583,6.404541,17.416573,0.10204082,5.0241404,17.252005,14.525957107543945,,17.416573,-0.10903249,-0.48717862,42,65.854195,840,4.9884157,211.01385,,-0.835078,0.14999999
3.2742e-07,1.2858611,12.420623,19.20456,6.5757393e-07,-0.9267468,8.107742,17.416573,0.75510204,4.939378,15.98068,14.939467191696167,,17.416573,0.8120132,-0.6837635,43,65.62154,860,2.1346628e-05,212.39325,,-0.746377,0.14999999
3.625414e-21,0.8150432,12.20882,19.20456,6.280238e-07,-0.9233662,5.68561,17.416573,-0.67346936,5.1511803,3.1013594,15.373647451400757,,17.416573,-0.7210574,-0.99235487,44,64.87519,880,0.00020270972,226.65192,,-0.769366,0.14999999
0.0029055108,1.1622202,12.323544,19.20456,6.0042186e-07,-0.9209513,5.4548783,17.416573,-0.14285715,5.036457,17.371319,15.80375599861145,,17.416573,-0.058050297,-0.6099079,45,64.65521,900,3.5945187,226.64056,,-0.7918343,0.14999999
0.06302109,0.7570313,12.343878,19.20456,5.7460034e-07,-0.912974,6.3612585,17.416573,0.3877551,5.016123,13.258886,16.24085521697998,,17.416573,0.3139317,-0.6740319,46,63.911522,920,0.21695042,230.7417,,-0.73696494,0.14999999
1.482839e-16,1.2114551,12.255867,19.20456,5.5040925e-07,-0.91924644,7.293201,17.416573,-1.0,5.1041336,8.207361,16.681708335876465,,17.416573,-1.2795131,-0.9392304,47,62.838787,940,9.779696e-10,239.89429,,-0.75376594,0.14999999
7.748224e-07,0.73058844,12.358813,19.20456,5.277145e-07,-0.951355,5.8836126,17.416573,-0.3877551,5.0011873,17.197268,17.11861491203308,,17.416573,-0.1308308,-2.623019,48,61.76008,960,0.1849582,240.057,,-0.7748193,0.14999999
4.652374,1.2039754,12.4394045,19.20456,5.063948e-07,-0.9513875,5.5104904,17.416573,-0.06122449,4.920596,16.307846,17.55812931060791,,17.416573,0.13895153,-0.6668637,49,62.53109,980,5.313033,241.10919,,-0.7915927,0.14999999
4.4818228e-07,0.99749637,12.369194,19.20456,4.8634166e-07,-0.9466687,15.336222,17.416573,1.0,4.9908066,8.9288645,17.997042894363403,,17.416573,1.0123819,-0.8794087,50,61.92052,1000,1.5556296e-09,249.54028,,-0.7088515,0.14999999
6.6563336e-30,0.97566223,12.126661,19.20456,4.6745637e-07,-0.95415163,5.255704,17.416573,-0.75510204,5.2333393,,18.443648099899292,,17.416573,-0.8677954,-1.2620553,51,61.716278,1020,1.4278707e-05,266.90033,,-0.72865415,0.14999999
3.0227885,1.2503877,12.22637,19.20456,4.496502e-07,-0.94672304,6.982329,17.416573,-1.0,5.1336308,17.311558,18.90308165550232,,17.416573,-1.1135968,-0.51639944,52,61.10562,1040,9.724174e-10,266.9488,,-0.74807197,0.14999999
3.9574723e-17,0.90704966,12.320072,19.20456,4.3284237e-07,-0.9446605,7.3244133,17.416573,0.2244898,5.0399284,17.192541,19.408812522888184,,17.416573,0.06500222,-1.0418311,53,60.673653,1060,1.977452,267.1162,,-0.7671201,0.14999999
0.012397361,0.9454395,12.259815,19.20456,4.1695958e-07,-0.9442883,8.25327,17.416573,0.59183675,5.1001854,9.066183,19.861053943634033,,17.416573,0.45319676,-0.7994288,54,60.327724,1080,0.0027216421,275.41003,,-0.74918103,0.14999999
0.11190186,1.1411233,12.168448,19.20456,4.0193527e-07,-0.94686073,5.805251,17.416573,0.020408163,5.191552,7.234673,20.308746576309204,,17.416573,0.11598268,-0.9940409,55,59.39177,1100,5.702311,285.5354,,-0.7674798,0.14999999
5.5728816e-12,1.2499098,12.11155,19.20456,3.8770855e-07,-0.9420166,6.6292815,17.416573,-1.0,5.2484503,8.982178,20.763397455215454,,17.416573,-0.97017765,-0.78465086,56,59.17994,1120,9.1466973e-10,293.9132,,-0.6868497,0.14999999
1.9093906e-05,1.000041,12.201277,19.20456,3.7422413e-07,-0.9308318,5.417448,17.416573,-0.2244898,5.158724,17.225883,21.220998764038086,,17.416573,0.081288144,-0.51235306,57,58.349407,1140,1.6569154,294.04724,,-0.7045493,0.14999999
1.0221133e-06,0.93156666,12.146849,19.20456,3.6143112e-07,-0.9285452,5.2383537,17.416573,-0.75510204,5.213152,9.044492,21.679131746292114,,17.416573,-0.714697,-0.7737043,58,57.9405,1160,1.3782537e-05,302.3628,,-0.69328684,0.14999999
2.7907321,0.5720743,12.235619,19.20456,3.4928303e-07,-0.92523146,5.665429,17.416573,-0.5510204,5.124382,17.384287,22.136468410491943,,17.416573,-0.7444255,-0.64345676,59,57.334724,1180,0.005518715,302.3385,,-0.71038103,0.14999999
2.0273037e-12,0.8774504,12.321126,19.20456,3.377373e-07,-0.9267498,7.1137333,17.416573,0.3877551,5.0388746,17.366093,22.589660167694092,,17.416573,0.1347219,-0.58268434,60,57.29575,1200,0.2148196,302.33252,,-0.7270946,0.14999999
6.121456,1.214069,12.265689,19.20456,3.2675467e-07,-0.9280448,6.1492767,17.416573,0.10204082,5.0943117,8.939404,23.050079107284546,,17.416573,0.11961968,-0.857353,61,57.419846,1220,4.536203,310.75305,,-0.74004996,0.14999999
0.00022037512,1.1858201,12.212604,19.20456,3.162992e-07,-0.92253184,8.848745,17.416573,0.79591835,5.147397,8.974376,23.510525465011597,,17.416573,0.96244925,-0.7656388,62,57.244488,1240,4.9662535e-06,319.13867,,-0.68458164,0.14999999
1.368148e-29,1.0683649,12.029402,19.20456,3.0633765e-07,-0.92595285,4.792133,17.416573,-0.79591835,5.330599,0.670935,23.96668577194214,,17.416573,-0.7564153,-1.2682431,63,57.051197,1260,3.3651936e-06,335.82776,,-0.7005819,0.14999999
1.2480031,1.2019567,12.112663,19.20456,2.968394e-07,-0.919563,6.7429423,17.416573,-1.0,5.2473373,17.35817,24.472164392471313,,17.416573,-0.9375395,-0.5618859,64,56.49158,1280,9.420356e-10,335.8296,,-0.71633023,0.14999999
1.6506647e-07,1.2022032,12.19186,19.20456,2.8777617e-07,-0.9100666,5.3807087,17.416573,-0.06122449,5.1681404,17.2604,24.93362069129944,,17.416573,0.08546889,-0.46996793,65,55.312935,1300,5.004836,335.92914,,-0.7318344,0.14999999
1.7859809e-07,1.0832115,12.144076,19.20456,2.791217e-07,-0.9049568,4.5578346,17.416573,-0.79591835,5.2159243,9.038144,25.39972496032715,,17.416573,-0.9486333,-0.7468799,66,55.237617,1320,3.2733992e-06,344.25098,,-0.6729248,0.14999999
9.62194e-37,1.0816785,12.220161,19.20456,2.708519e-07,-0.8975739,15.528502,17.416573,1.0,5.139839,17.241758,25.869469165802002,,17.416573,1.012621,-0.47182402,67,55.036148,1340,1.5234737e-09,344.3692,,-0.68796265,0.14999999
,1.2050295,12.040453,19.20456,2.6294424e-07,-0.9035418,6.4621525,17.416573,-1.0,5.3195477,,26.33745765686035,,17.416573,-0.9141927,-1.3254732,68,54.92079,1360,9.2935554e-10,361.7292,,-0.70277774,0.14999999
1.2399633e-12,1.067019,12.1163435,19.20456,2.553779e-07,-0.89399225,6.872231,17.416573,0.2244898,5.243657,17.276958,26.807363271713257,,17.416573,0.32564092,-0.4191662,69,54.597794,1380,1.881493,361.81238,,-0.71737653,0.14999999
8.4540836e-05,0.5751483,12.059526,19.20456,2.4813352e-07,-0.8942645,6.5850153,17.416573,-0.3877551,5.300474,8.139177,27.276450395584106,,17.416573,-0.21526946,-0.9531872,70,54.19149,1400,0.1724613,371.0332,,-0.7048624,0.14999999
1.180843e-05,0.821243,12.127335,19.20456,2.4119305e-07,-0.89797366,8.311075,17.416573,0.5510204,5.232666,16.873898,27.7453293800354,,17.416573,0.40934572,-0.72401464,71,54.210613,1420,0.0073511675,371.5193,,-0.71658635,0.14999999
0.0029007308,1.008301,12.064165,19.20456,2.3453978e-07,-0.9021263,5.4914756,17.416573,-0.18367347,5.2958355,7.579042,28.21824312210083,,17.416573,-0.1283663,-0.99395406,72,53.819633,1440,2.4880085,381.30017,,-0.73046905,0.14999999
7.336942e-05,1.1165916,12.120156,19.20456,2.2815804e-07,-0.8988829,4.405237,17.416573,-0.8367347,5.2398443,16.151596,28.69657015800476,,17.416573,-1.0184791,-0.6526136,73,53.361523,1460,7.6486265e-07,382.5086,,-0.7102903,0.14999999
4.883358,1.2067492,12.188811,19.20456,2.2203328e-07,-0.89374006,6.381746,17.416573,-1.0,5.1711893,17.200596,29.17893123626709,,17.416573,-0.7476351,-0.6152399,74,53.41681,1480,9.491905e-10,382.66797,,-0.72389597,0.14999999
2.2509419e-06,1.2411969,12.2577715,19.20456,2.1615185e-07,-0.8868564,5.8665867,17.416573,0.06122449,5.102229,17.360817,29.656307697296143,,17.416573,0.10262759,-0.5566313,75,53.066456,1500,5.1916766,382.6671,,-0.737319,0.14999999
0.00012566455,0.61067575,12.215021,19.20456,2.1050109e-07,-0.8823509,5.0345335,17.416573,-0.59183675,5.1449795,9.0087595,30.13109016418457,,17.416573,-0.498088,-0.75727576,76,53.0109,1520,0.001885897,391.0185,,-0.6836326,0.14999999
7.9928833e-07,0.9530767,12.280926,19.20456,2.0506903e-07,-0.8870598,7.1344137,17.416573,0.3469388,5.079075,17.28966,30.611754417419434,,17.416573,0.25438264,-0.85050654,77,52.142193,1540,0.40157083,391.0888,,-0.6966799,0.14999999
0.038955674,0.9216602,12.232651,19.20456,1.9984455e-07,-0.8877655,5.582191,17.416573,-0.2244898,5.12735,8.515486,31.09622550010681,,17.416573,-0.31344056,-0.8724612,78,51.963615,1560,1.6566377,399.9333,,-0.70438164,0.14999999
5.4231654e-11,1.0114229,12.294909,19.20456,1.948172e-07,-0.88731194,8.905206,17.416573,0.75510204,5.065092,17.15101,31.577145099639893,,17.416573,0.7329471,-0.75702614,79,51.75528,1580,2.03e-05,400.14227,,-0.6961041,0.14999999
7.7433323e-13,0.6085901,12.193892,19.20456,1.899772e-07,-0.89042723,5.995427,17.416573,-0.42857143,5.166109,4.213529,32.064358949661255,,17.416573,-0.07905722,-1.1156137,80,51.669197,1600,0.08170956,413.2887,,-0.70868266,0.14999999
4.833929,1.2501793,12.232068,19.20456,1.8531539e-07,-0.89268166,5.3821445,17.416573,-0.020408163,5.1279325,15.286166,32.552324295043945,,17.416573,-0.035062924,-0.6739162,81,51.678925,1620,5.3821445,415.36255,,-0.7200843,0.14999999
1.3099342e-05,1.0468754,12.247345,19.20456,1.8082306e-07,-0.8868772,4.6467443,17.416573,-0.79591835,5.1126556,13.484767,33.04622197151184,,17.416573,-0.7461931,-0.6433392,82,51.504303,1640,3.2573896e-06,419.23773,,-0.6680226,0.14999999
1.1163088,1.1304421,12.309064,19.20456,1.7649211e-07,-0.8826165,6.5731473,17.416573,-1.0,5.0509367,17.370045,33.534783363342285,,17.416573,-0.7917199,-0.56335586,83,51.00894,1660,9.085563e-10,419.22772,,-0.6801439,0.14999999
3.2114797,0.85044134,12.369007,19.20456,1.7231491e-07,-0.876775,5.2808614,17.416573,-0.67346936,4.9909935,17.344288,34.02437710762024,,17.416573,-0.7880289,-0.4992879,84,51.10725,1680,0.00018764059,419.2434,,-0.6921201,0.14999999
0.0004120203,1.109088,12.427692,19.20456,1.6828433e-07,-0.87396455,5.1617107,17.416573,-0.14285715,4.932308,17.357338,34.51684832572937,,17.416573,-0.1756728,-0.47730765,85,50.60369,1700,3.292108,419.24622,,-0.7039523,0.14999999
2.281145e-13,1.0548626,12.477227,19.20456,1.6439348e-07,-0.87006503,16.108274,17.416573,1.0,4.8827734,16.687698,35.010146379470825,,17.416573,0.8601515,-0.62859297,86,50.612213,1720,1.5078399e-09,419.91858,,-0.6776489,0.14999999
2.980857e-26,1.094832,12.361036,19.20456,1.6063603e-07,-0.8737143,4.391171,17.416573,-0.79591835,4.9989643,2.3684785,35.50377011299133,,17.416573,-0.6944423,-1.1927634,87,50.489685,1740,3.3271428e-06,434.9099,,-0.6892097,0.14999999
1.7299774e-07,1.1536657,12.418055,19.20456,1.5700596e-07,-0.8695662,6.359913,17.416573,0.18367347,4.941946,17.378696,36.05885648727417,,17.416573,0.29921964,-0.58710593,88,50.46717,1760,2.6515768,434.89124,,-0.70063835,0.14999999
2.5940514,0.8270814,12.371667,19.20456,1.5349757e-07,-0.86916786,8.449601,17.416573,0.5102041,4.9883337,8.289492,36.560009479522705,,17.416573,0.2444875,-0.96424913,89,50.21791,1780,0.018406369,443.96167,,-0.6822514,0.14999999
0.020346401,0.8634896,12.329319,19.20456,1.5010546e-07,-0.871664,5.543193,17.416573,-0.26530612,5.0306816,8.560431,37.05403017997742,,17.416573,-0.6266266,-0.9022914,90,49.535156,1800,1.0397474,452.76135,,-0.6932179,0.14999999
5.494221,0.8297497,12.384677,19.20456,1.4682455e-07,-0.8717032,5.494221,17.416573,-0.63265306,4.9753237,17.366945,37.55515265464783,,17.416573,-0.5463817,-0.7263224,91,50.442516,1820,0.0006203414,452.7544,,-0.6927812,0.14999999
1.4548686,1.1117494,12.438822,19.20456,1.4365008e-07,-0.8726656,4.2956734,17.416573,-0.79591835,4.921179,17.36593,38.08412790298462,,17.416573,-0.97319436,-0.78047943,92,49.570084,1840,3.3757174e-06,452.74854,,-0.70370346,0.14999999
4.4661818,1.0959327,12.490266,19.20456,1.4057744e-07,-0.86798924,6.792248,17.416573,-1.0,4.869735,17.223047,38.58704090118408,,17.416573,-0.88577765,-0.53432,93,49.287254,1860,9.403266e-10,452.88538,,-0.7145143,0.14999999
6.5035976e-13,1.1166762,12.541261,19.20456,1.3760231e-07,-0.8622521,7.003405,17.416573,0.26530612,4.81874,17.283865,39.07241368293762,,17.416573,0.10436387,-0.4048759,94,49.093784,1880,1.2287884,452.96155,,-0.72520965,0.14999999
5.0104127,1.2464432,12.504043,19.20456,1.3472066e-07,-0.8605127,5.501568,17.416573,0.020408163,4.855958,9.0054865,39.68077635765076,,17.416573,0.14003764,-0.7899715,95,49.11616,1900,5.4531646,461.31604,,-0.72280425,0.14999999
0.00048174374,0.6298483,12.466771,19.20456,1.3192863e-07,-0.85731965,6.2038307,17.416573,-0.5102041,4.8932295,8.9261055,40.18904733657837,,17.416573,-0.50671494,-0.7795958,96,49.102562,1920,0.01412824,469.75,,-0.67746085,0.14999999
2.4035068e-14,0.9597116,12.51779,19.20456,1.2922246e-07,-0.86052513,9.251916,17.416573,0.71428573,4.842211,17.41543,40.702735900878906,,17.416573,0.698078,-0.79239523,97,48.485172,1940,7.5533855e-05,469.69446,,-0.6876765,0.14999999
2.4430388e-21,1.1041788,12.437687,19.20456,1.265987e-07,-0.8642575,4.2678313,17.416573,-0.79591835,4.9223137,4.6678386,41.21221947669983,,17.416573,-0.71265364,-1.1613361,98,48.48345,1960,3.35629e-06,482.38672,,-0.6979322,0.14999999
3.2424698,0.7903823,12.48765,19.20456,1.2405411e-07,-0.85989255,5.455306,17.416573,-0.59183675,4.8723507,17.383936,41.726966857910156,,17.416573,-0.63344705,-0.5225254,99,48.348885,1980,0.0019325798,482.36267,,-0.7080845,0.14999999
1.2716855,0.65838563,12.536457,19.20456,1.2158542e-07,-0.8595033,6.000329,17.416573,-0.3877551,4.8235435,17.368494,42.24883460998535,,17.416573,0.07039282,-0.60359603,100,47.732708,2000,0.17476213,482.35425,,-0.7181153,0.14999999
5.6282387,1.3134409,12.502033,19.20456,1.1918971e-07,-0.86207914,5.9523525,17.416573,0.10204082,4.8579674,9.059538,42.73318004608154,,17.416573,0.084488146,-0.7718728,101,48.178883,2020,4.4743447,490.6548,,-0.72631955,0.14999999
2.4794798e-11,1.0560385,12.468088,19.20456,1.1686409e-07,-0.8580152,6.9276304,17.416573,-1.0,4.8919125,9.039661,43.25575661659241,,17.416573,-0.9173697,-0.73731315,102,47.71875,2040,9.2015195e-10,498.9751,,-0.69282466,0.14999999
2.9828525,1.1152698,12.514767,19.20456,1.14605925e-07,-0.85360515,4.1549053,17.416573,-0.79591835,4.845234,17.276043,43.76327037811279,,17.416573,-0.7179966,-0.44248602,103,47.696846,2060,3.371927e-06,499.05908,,-0.7025808,0.14999999
0.00094186014,1.1177663,12.5616045,19.20456,1.1241255e-07,-0.84907854,5.321106,17.416573,-0.10204082,4.798396,17.385767,44.18337559700012,,17.416573,-0.20799044,-0.48530957,104,47.50761,2080,4.1884775,499.0332,,-0.71224266,0.14999999
4.3829696e-14,0.98251927,12.601281,19.20456,1.10281555e-07,-0.84660095,16.5383,17.416573,1.0,4.7587194,16.727757,44.55499029159546,,17.416573,0.94581383,-0.6909348,105,47.44481,2100,1.5149112e-09,499.66553,,-0.68232816,0.14999999
