IWMean,ReturnMin,Regret,LQGmu1_higher,TimeElapsed,Bound,ReturnStepMax,IWFirstEpisode,TimestepsSoFar,Iteration,ReturnMax,IWMax,IWMin,ReturnLastEpisode,DenMISELogLast,ReturnAbsMax,delta,DenMISELogFirst,LQGmu1_actor,Regret/t,ReturnMean,LQGsigma_higher,IWLastEpisode,DenMISEMeanLog
1.2230186,,387.94238,0.30612245,30.59207010269165,54.139004,19.21565,0.7897092,1360,68,17.427168,6.5953064,,,-1.3599737,17.427168,2.6294424e-07,-0.7987663,0.18184035,5.705036,11.654964,0.14999999,0.00013469283,-0.8941446
1.0646539,,396.4989,-1.0,31.04716420173645,53.923286,19.21565,1.0530957e-09,1380,69,17.427168,6.5815735,,8.803599,-0.8198272,17.427168,2.553779e-07,-0.80181867,-0.8653226,5.74636,11.613641,0.14999999,1.9993088e-13,-0.8903328
0.87618,,396.54187,-0.63265306,31.499293327331543,54.060024,19.21565,0.0007134882,1400,70,17.427168,5.2349715,,17.317043,-0.60983735,17.427168,2.4813352e-07,-0.8162074,-0.7671292,5.6648836,11.695117,0.14999999,1.4696382,-0.88586414
0.8496231,,396.5426,-0.18367347,31.962082624435425,53.62142,19.21565,2.7628906,1420,71,17.427168,5.7021623,,17.359228,-0.63886726,17.427168,2.4119305e-07,-0.8303819,-0.25004882,5.585107,11.774894,0.14999999,0.0026114422,-0.88434774
0.8390532,,396.9286,-0.79591835,32.42671012878418,53.612125,19.21565,3.8182166e-06,1440,72,17.427168,5.041441,,16.974031,-0.72240156,17.427168,2.3453978e-07,-0.8061922,-0.845309,5.5128975,11.847103,0.14999999,0.007291456,-0.88435245
1.0062428,,396.9619,0.79591835,32.89707827568054,53.242516,19.21565,5.571501e-06,1460,73,17.427168,8.722307,,17.326628,-0.57622206,17.427168,2.2815804e-07,-0.81998545,1.0127195,5.4378347,11.922166,0.14999999,4.7741837e-26,-0.8824965
0.9026417,,414.3219,-0.3877551,33.36929106712341,53.244392,19.21565,0.19815546,1480,74,17.427168,5.2649093,,,-1.3789998,17.427168,2.2203328e-07,-0.83359104,-0.60204804,5.5989447,11.761056,0.14999999,1.2443663e-18,-0.8896052
1.1825277,,414.29297,0.14285715,33.83035111427307,53.002716,19.21565,4.0596313,1500,75,17.427168,6.4799848,,17.388956,-0.6113904,17.427168,2.1615185e-07,-0.84433985,0.20414169,5.5239067,11.836094,0.14999999,2.1635406e-05,-0.88740754
0.8856707,,422.92786,-0.79591835,34.29643654823303,52.600212,19.21565,3.8131732e-06,1520,76,17.427168,4.966709,,8.725227,-0.8383806,17.427168,2.1050109e-07,-0.80487084,-0.6069467,5.5648394,11.795161,0.14999999,1.3701675e-09,-0.8847046
0.966692,,422.85693,-0.59183675,34.76405310630798,52.71041,19.219887,0.0021905035,1540,77,17.430906,4.8952513,,17.430906,-0.609505,17.430906,2.0506903e-07,-0.81794286,-0.55855596,5.4916477,11.868353,0.14999999,4.867658,-0.88277435
1.0173981,,422.836,0.5102041,35.23155117034912,52.114574,19.219887,0.021078046,1560,78,17.430906,7.725762,,17.380913,-0.5646445,17.430906,1.9984455e-07,-0.8308178,0.7677053,5.420974,11.939027,0.14999999,4.4280996e-11,-0.87933034
1.0282518,,436.45734,-1.0,35.700703620910645,51.67381,19.219887,1.0976833e-09,1580,79,17.430906,6.8038263,,3.7386305,-1.1459998,17.430906,1.948172e-07,-0.84328663,-0.9375535,5.5247765,11.835224,0.14999999,5.8247464e-30,-0.8828136
0.9805838,,436.55817,-0.5102041,36.16824555397034,51.62535,19.219887,0.017113922,1600,80,17.430906,4.815014,,17.259157,-0.57297903,17.430906,1.899772e-07,-0.8558654,-0.55966824,5.456977,11.903024,0.14999999,0.08149368,-0.8789147
1.0134656,,436.5254,-0.06122449,36.63971567153931,51.302635,19.219887,5.7452025,1620,81,17.430906,6.203985,,17.392782,-0.54622686,17.430906,1.8531539e-07,-0.86807406,-0.006542664,5.389202,11.9707985,0.14999999,0.018377682,-0.8752389
0.9722236,,443.04407,-0.63265306,36.97148585319519,50.86783,19.219887,0.0007103634,1640,82,17.430906,4.6898603,,10.841254,-0.80915654,17.430906,1.8082306e-07,-0.8118182,-0.5899034,5.402977,11.957024,0.14999999,0.0009837981,-0.8745293
1.1650994,,443.00574,0.18367347,37.207542181015015,50.51578,19.219887,2.9857345,1660,83,17.430906,6.4800324,,17.398373,-0.51859146,17.430906,1.7649211e-07,-0.82393086,0.25778726,5.3374195,12.022581,0.14999999,7.493486e-06,-0.8707462
0.8081533,,451.8661,-0.30612245,37.42802572250366,50.420807,19.219887,0.68775487,1680,84,17.430906,5.5183134,,8.49961,-0.86350524,17.430906,1.7231491e-07,-0.80056626,-0.43585998,5.3793592,11.980641,0.14999999,0.005381163,-0.86896497
1.024765,,451.95154,-0.5102041,37.651073932647705,50.329163,19.219887,0.016252931,1700,85,17.430906,4.5346766,,17.274664,-0.5747838,17.430906,1.6828433e-07,-0.8042465,-0.50949526,5.3170767,12.042924,0.14999999,4.1792927,-0.8678937
0.89755625,,451.95447,0.67346936,37.872472047805786,50.332283,19.219887,0.00029405172,1720,86,17.430906,8.720345,,17.357048,-0.4998341,17.430906,1.6439348e-07,-0.8157514,0.633565,5.2552843,12.104716,0.14999999,1.3685141e-13,-0.8635
