IWMin,IWFirstEpisode,Regret/t,ReturnMax,ReturnStepMax,Regret,ReturnMean,Iteration,DenMISELogLast,ReturnLastEpisode,Bound,IWMean,LQGmu1_actor,DenMISEMeanLog,IWMax,LQGmu1_higher,ReturnAbsMax,TimeElapsed,IWLastEpisode,TimestepsSoFar,DenMISELogFirst,ReturnMin,LQGsigma_higher,delta
,5.256943e-15,0.37623405,16.983767,18.757532,0.37623405,16.983767,1,0.64454794,16.983767,36609748000000.0,5.256943e-15,1.0529629,0.64454794,5.256943e-15,1.0,16.983767,0.06236553192138672,5.256943e-15,20,0.64454794,,0.14999999,0.0012158542
,4.0953096e-06,8.868117,16.983767,18.757532,17.736235,8.491883,2,0.22269942,,5545866000.0,2.0476548e-06,-1.3079422,0.087050095,4.0953096e-06,-1.0,16.983767,0.6191391944885254,,40,-0.048599232,,0.14999999,0.00030396355
,0.000100370795,5.965762,17.19895,18.988832,17.897285,11.394238,3,-2.227728,17.19895,43621.31,0.0005834173,0.5474969,-0.9548519,0.0016498811,0.46938777,17.19895,0.9652316570281982,8.0498026e-30,60,-0.45406228,,0.14999999,0.00013509492
,0.50761974,7.2204447,17.19895,18.988832,28.881779,10.139556,4,-0.5315633,6.3755074,5891.769,0.12692925,-0.35018072,-1.0646455,0.50761974,-0.5510204,17.19895,1.2205967903137207,1.0219645e-11,80,-0.7417109,,0.14999999,7.599089e-05
,0.15832157,5.8011026,17.236265,19.019167,29.005512,11.558898,5,-1.0513505,17.236265,407.42133,0.09409009,0.17242093,-1.2166016,0.2986116,0.18367347,17.236265,1.4088664054870605,0.013516979,100,-0.8453796,,0.14999999,4.8634163e-05
,2.4416014e-08,6.2552557,17.236265,19.019167,37.531532,11.104745,6,-0.52817476,8.8339815,315.40338,0.65961653,0.82291836,-1.238485,3.452207,0.71428573,17.236265,1.7663285732269287,0.0066145933,120,-0.9965278,,0.14999999,3.377373e-05
,7.1963677,7.4217854,17.236265,19.019167,51.9525,9.938215,7,-0.6827073,2.9390311,251.24893,2.4865935,-0.08471769,-1.214723,10.177384,-0.30612245,17.236265,2.083118438720703,2.6234809e-12,140,-1.1506785,,0.14999999,2.4813347e-05
,0.0031802747,6.7901936,17.236265,19.019167,54.32155,10.569807,8,-0.66813534,14.990952,209.16139,0.032152314,-0.78146756,-1.0620673,0.19412553,-0.79591835,17.236265,2.413339614868164,6.8148234e-05,160,-0.5771339,,0.14999999,1.8997722e-05
,1.4350111,6.035351,17.363396,19.152767,54.31816,11.32465,9,-0.7150851,17.363396,125.12734,1.1443996,0.056648806,-1.1246725,4.5653887,0.020408163,17.363396,2.8103692531585693,3.3864483e-06,180,-0.69451946,,0.14999999,1.5010546e-05
,0.003786089,6.260272,17.363396,19.152767,62.602722,11.099729,10,-0.48012242,9.075436,116.80162,0.6175409,0.5428751,-1.0592492,2.7684064,0.3469388,17.363396,3.2030344009399414,0.6607862,200,-0.65193796,,0.14999999,1.2158541e-05
,8.3248394e-11,6.6855764,17.363396,19.152767,73.541336,10.674424,11,-0.7765908,6.42139,116.75339,1.2523838,0.9172989,-1.0698749,8.19684,0.8367347,17.363396,3.61321759223938,0.8485775,220,-0.74686956,,0.14999999,1.0048381e-05
,3.3381202,7.4548063,17.363396,19.152767,89.45767,9.905194,12,-0.7472463,1.4436585,115.891525,0.93662673,-0.19649617,-1.0386859,6.9390726,-0.3877551,17.363396,4.012576103210449,2.0516779e-16,240,-0.83388096,,0.14999999,8.443432e-06
,7.61205e-06,6.921958,17.363396,19.152767,89.98546,10.438043,13,-0.6796702,16.832214,113.232315,1.1814072,-0.9792483,-1.0249345,12.691711,-1.0,17.363396,4.414894104003906,3.0841816e-06,260,-0.6684891,,0.14999999,7.194403e-06
,0.060929563,6.437415,17.363396,19.152767,90.12381,10.9225855,14,-0.75574917,17.22166,109.63182,0.47488016,-0.7763217,-1.0125353,5.3135285,-0.67346936,17.363396,4.816372871398926,0.7090253,280,-0.74259645,,0.14999999,6.203337e-06
,5.765414,6.0077534,17.367504,19.157537,90.11632,11.352247,15,-0.6981463,17.367504,107.26814,1.443898,-0.22857964,-1.0282917,6.0178437,-0.18367347,17.367504,5.286285877227783,0.0021791332,300,-0.8072467,,0.14999999,5.403797e-06
,1.8269059e-06,5.654335,17.367504,19.157537,90.46936,11.705666,16,-0.54704857,17.006947,104.82803,1.1217824,0.69237775,-0.9803462,7.49847,0.59183675,17.367504,5.689308404922485,1.4671735e-06,320,-0.5465466,,0.14999999,4.7494304e-06
,0.0011160774,6.0640793,17.367504,19.157537,103.08934,11.295921,17,-0.7750571,4.740001,94.27341,0.9378047,-0.825127,-0.969672,5.6624203,-0.8367347,17.367504,6.095170021057129,1.5690138e-22,340,-0.60717106,,0.14999999,4.207108e-06
,1.9459996e-14,5.7288475,17.367504,19.157537,103.11925,11.631153,18,-0.57799965,17.330105,94.26459,1.3022946,1.2476947,-0.95626026,12.246853,1.0,17.367504,6.50780177116394,3.369327e-32,360,-0.66426384,,0.14999999,3.7526365e-06
,0.2807413,6.341013,17.367504,19.157537,120.47926,11.018988,19,-2.5882094,,91.532974,0.8612844,0.4713716,-1.0373232,7.379014,0.14285715,17.367504,6.981660842895508,5.864478e-11,380,-0.71833104,,0.14999999,3.3680174e-06
,5.6579,6.537878,17.367504,19.157537,130.75757,10.822123,20,-0.91243,7.0816793,88.768616,1.2936348,-0.047471732,-1.041951,5.6667986,-0.2244898,17.367504,7.389490127563477,0.00014055613,400,-0.7549566,,0.14999999,3.0396352e-06
,6.7928495e-06,6.3968325,17.367504,19.157537,134.33347,10.963168,21,-0.65624523,13.784089,88.04617,1.1001685,-0.84915704,-1.0149109,10.074061,-1.0,17.367504,7.8034162521362305,8.982184e-09,420,-0.55462754,,0.14999999,2.7570386e-06
,0.77127796,6.108362,17.367504,19.157537,134.38397,11.251638,22,-0.6317723,17.309502,84.21145,0.38973996,-0.3076681,-0.9983864,3.115742,-0.5102041,17.367504,8.218435525894165,0.389404,440,-0.60114723,,0.14999999,2.5120953e-06
,1.9767942,5.8485727,17.367504,19.157537,134.51718,11.511428,23,-0.6195443,17.226818,82.60523,1.1398652,-0.043364782,-1.0080816,5.5125628,-0.020408163,17.367504,8.491393804550171,0.78976977,460,-0.61114144,,0.14999999,2.2984013e-06
,3.09959e-05,5.7804146,17.367504,19.157537,138.72995,11.579586,24,-0.575062,13.147227,82.16097,1.1842098,0.46062547,-0.9869997,7.718948,0.5102041,17.367504,8.86304783821106,0.005213511,480,-0.5712481,,0.14999999,2.110858e-06
,0.008980375,5.956683,17.367504,19.157537,148.91705,11.403317,25,-0.8615609,7.172866,81.410736,0.93816024,-0.7069469,-0.97936875,5.802244,-0.75510204,17.367504,9.281813144683838,3.4268134e-14,500,-0.61206883,,0.14999999,1.9453666e-06
,0.0102405455,5.7265024,17.388,19.177475,148.88907,11.633498,26,-0.6620019,17.388,78.678314,0.6886178,0.23475793,-0.9719633,4.3117447,0.30612245,17.388,9.705734014511108,6.4182826e-10,520,-0.65093035,,0.14999999,1.7986008e-06
,3.1598644e-09,5.838748,17.388,19.177475,157.64621,11.521253,27,-0.7752148,8.602884,78.38721,1.0251721,0.80766493,-0.97689444,7.496039,0.75510204,17.388,10.162679672241211,0.014073662,540,-0.6882769,,0.14999999,1.6678383e-06
,5.2707005,6.137168,17.388,19.177475,171.8407,11.222833,28,-0.9162199,3.1654818,77.95161,1.1886377,-0.3147181,-0.9762233,5.575167,-0.26530612,17.388,10.608564138412476,5.1506556e-11,560,-0.72464454,,0.14999999,1.5508342e-06
,7.018196e-06,5.933895,17.388,19.177475,172.08295,11.4261055,29,-0.6402693,17.117756,74.87267,0.9072961,-1.00461,-0.96051365,9.373572,-1.0,17.388,11.03379774093628,0.00014813937,580,-0.5872632,,0.14999999,1.4457245e-06
,1.8639082e-14,5.741543,17.388,19.177475,172.2463,11.618458,30,-0.76179916,17.196678,73.249725,1.3444707,1.1246153,-0.95903414,14.172498,1.0,17.388,11.46431016921997,,600,-0.62116456,,0.14999999,1.3509492e-06
,3.704408,6.116331,17.388,19.177475,189.6063,11.2436695,31,-1.5984256,,73.33353,1.2324231,-0.113454245,-0.9738198,5.414013,-0.10204082,17.388,11.899768114089966,3.9564594e-14,620,-0.6539544,,0.14999999,1.2651968e-06
,0.051415805,5.9690247,17.388,19.177475,191.00879,11.390976,32,-0.56777257,15.957477,73.16883,0.7333766,-0.68013275,-0.9556513,5.9975486,-0.67346936,17.388,12.331818580627441,0.0044125053,640,-0.5728236,,0.14999999,1.1873576e-06
,1.8903581,5.78767,17.388,19.177475,190.9931,11.57233,33,-0.7161439,17.375662,72.67262,0.685575,-0.42203873,-0.9572964,4.89327,-0.42857143,17.388,12.76504373550415,1.3338029,660,-0.6019898,,0.14999999,1.1164868e-06
,0.0010819761,5.6161737,17.403196,19.19052,190.94989,11.743827,34,-0.68892217,17.403196,70.76131,1.0291095,-0.92418754,-0.959065,5.274537,-0.8367347,17.403196,13.19155478477478,0.11595958,680,-0.5761398,,0.14999999,1.051777e-06
,0.46872213,5.4583035,17.403196,19.19052,191.04065,11.901697,35,-0.6312912,17.26928,70.17396,0.88597983,-0.12187981,-0.9501928,6.3621426,0.10204082,17.403196,13.672131538391113,3.428442e-10,700,-0.6050955,,0.14999999,9.925341e-07
,4.94343,5.3449154,17.403196,19.19052,192.41696,12.015085,36,-0.6170886,15.983693,69.95358,1.2981467,-0.5063599,-0.9450953,4.9515443,-0.2244898,17.403196,14.113728523254395,3.9012487,720,-0.6199632,,0.14999999,9.3815913e-07
,1.7767163e-06,5.2006044,17.403196,19.19052,192.42236,12.159396,37,-0.7724008,17.354584,69.138306,1.0555673,0.35749853,-0.93377644,7.5558434,0.59183675,17.403196,14.563260555267334,1.32077335e-11,740,-0.51868975,,0.14999999,8.881331e-07
,0.4171224,5.311614,17.403196,19.19052,201.84137,12.048387,38,-1.0055715,7.941031,68.40573,0.7348097,-0.5576787,-0.93582416,5.657188,-0.5510204,17.403196,15.328810214996338,7.8621575e-08,760,-0.54535794,,0.14999999,8.4200434e-07
,6.8322856e-06,5.174116,17.410856,19.198961,201.79053,12.185884,39,-0.68504506,17.410856,68.31191,0.9609164,-0.9525978,-0.9365778,9.388313,-1.0,17.410856,15.82491683959961,0.0682546,780,-0.56041634,,0.14999999,7.993782e-07
,0.0035435515,5.0476046,17.410856,19.198961,201.90417,12.312396,40,-0.67387736,17.246304,68.40583,0.88196546,0.35236856,-0.9322607,7.633668,0.3469388,17.410856,16.26936173439026,2.6238156e-16,800,-0.585734,,0.14999999,7.599088e-07
,2.66943,5.1534147,17.410856,19.198961,211.28998,12.206586,41,-0.9069616,7.9741864,66.496,0.95643735,-0.22937907,-0.93545085,5.287135,-0.3877551,17.410856,16.715747356414795,3.4045483e-05,820,-0.61033803,,0.14999999,7.2329226e-07
,0.003161963,5.041069,17.410856,19.198961,211.72485,12.318932,42,-0.56906927,16.925095,65.61905,1.0332086,-0.7237339,-0.92841667,5.1803465,-0.79591835,17.410856,17.196274042129517,0.003752454,840,-0.57135934,,0.14999999,6.8925965e-07
,3.491682,4.9236956,17.410856,19.198961,211.71893,12.436305,43,-0.6066622,17.36602,65.56726,1.1949344,-0.11183158,-0.9209827,5.3284473,-0.10204082,17.410856,17.643415689468384,0.0009081528,860,-0.59481454,,0.14999999,6.5757393e-07
,6.767311e-11,4.8444004,17.410856,19.198961,213.15363,12.5156,44,-0.5821586,15.925288,65.52052,0.96541256,0.9466842,-0.9097967,8.824986,0.8367347,17.410856,18.08574938774109,9.8605035e-09,880,-0.5397307,,0.14999999,6.280238e-07
,0.11108941,5.1015253,17.410856,19.198961,229.5686,12.258475,45,-1.17366,0.9449634,63.532284,0.86159027,-0.68624526,-0.91761845,4.986381,-0.63265306,17.410856,18.53290820121765,7.277991e-24,900,-0.5622036,,0.14999999,6.0042186e-07
,6.9793764e-06,4.990141,17.410856,19.198961,229.54651,12.36986,46,-0.5935394,17.382154,62.81596,0.91515285,-0.9909553,-0.9140252,8.88255,-1.0,17.410856,19.019010543823242,0.5401652,920,-0.5817169,,0.14999999,5.7460034e-07
,0.057315603,4.887148,17.410856,19.198961,229.69598,12.472853,47,-0.71758825,17.210527,62.795483,0.8035274,0.2634979,-0.91244596,7.391456,0.2244898,17.410856,19.562714099884033,3.012954e-14,940,-0.60322297,,0.14999999,5.5040925e-07
,4.9587502,4.9704895,17.410856,19.198961,238.5835,12.389511,48,-0.9111583,8.4725065,62.61756,1.2009045,-0.5649974,-0.91706735,4.9593425,-0.2244898,17.410856,20.15207600593567,0.033290498,960,-0.6230576,,0.14999999,5.277145e-07
,0.021272887,4.8684835,17.410856,19.198961,238.55566,12.491517,49,-0.69236714,17.387735,62.161747,1.062268,-0.74280393,-0.9091237,5.01236,-0.71428573,17.410856,20.63201117515564,3.2390547,980,-0.5453646,,0.14999999,5.063948e-07
,0.00011216174,4.770627,17.410856,19.198961,238.53131,12.589374,50,-0.54618,17.384346,61.723404,0.99850893,0.32312983,-0.90119445,7.694062,0.46938777,17.410856,21.0870521068573,3.0253293e-14,1000,-0.5651333,,0.14999999,4.8634166e-07
,1.7975872e-14,4.8575954,17.410856,19.198961,247.73737,12.502405,51,-0.9161016,8.15401,61.29431,1.355066,0.8844841,-0.90238005,15.894204,1.0,17.410856,21.541110277175903,0.0002517939,1020,-0.58493364,,0.14999999,4.6745637e-07
,1.2565057,5.0599117,17.410856,19.198961,263.11542,12.300089,52,-1.1044183,1.9819725,60.92008,0.8409555,-0.6729655,-0.9017874,5.276663,-0.46938777,17.410856,22.024068593978882,1.6386934e-17,1040,-0.60435176,,0.14999999,4.496502e-07
,0.0011075748,4.9641495,17.410856,19.198961,263.0999,12.395851,53,-0.5963265,17.375511,61.34861,1.1318147,-0.5804946,-0.89931476,4.90214,-0.8367347,17.410856,22.503625631332397,2.6604633,1060,-0.59952366,,0.14999999,4.3284237e-07
,1.32956,4.8717356,17.410856,19.198961,263.07373,12.488265,54,-0.6200578,17.38625,60.925835,0.9156031,0.12195853,-0.89224005,6.390925,0.020408163,17.410856,23.28432822227478,0.0016191504,1080,-0.61819494,,0.14999999,4.1695958e-07
,0.11678709,4.9357176,17.410856,19.198961,271.46448,12.424283,55,-0.87597615,8.969232,60.223812,1.0651544,-0.65417916,-0.8938718,4.740311,-0.63265306,17.410856,23.865670680999756,2.039874e-05,1100,-0.6122208,,0.14999999,4.0193527e-07
,8.905441e-08,4.8473825,17.410856,19.198961,271.45343,12.512618,56,-0.5302112,17.371,59.248463,0.8252355,0.56539375,-0.88665146,8.441841,0.67346936,17.410856,24.365111827850342,4.4031903e-17,1120,-0.62811816,,0.14999999,3.8770855e-07
,0.0101883225,4.958233,17.410856,19.198961,282.61926,12.401768,57,-1.0008725,6.194168,58.443283,1.0334982,0.44073737,-0.89215964,7.1984434,0.30612245,17.410856,25.09371542930603,1.6245654,1140,-0.64581776,,0.14999999,3.7422413e-07
,7.5706103e-06,5.0455713,17.410856,19.198961,292.64313,12.314429,58,-0.93414927,7.3360796,58.26638,0.871968,-0.8546508,-0.8929309,9.292659,-1.0,17.410856,25.79006600379944,6.276571e-20,1160,-0.66303074,,0.14999999,3.6143112e-07
,0.024341766,4.9607315,17.410856,19.198961,292.6831,12.399269,59,-0.5584273,17.320023,58.5737,1.1667343,-0.6001479,-0.8899213,4.61507,-0.71428573,17.410856,26.442140340805054,3.0004992,1180,-0.68012506,,0.14999999,3.4928303e-07
,2.90969,4.877404,17.410856,19.198961,292.6443,12.482596,60,-0.5672464,17.398897,58.22648,0.88760155,-0.39916942,-0.88220125,5.2619963,-0.3877551,17.410856,26.723633527755737,1.721107,1200,-0.6965197,,0.14999999,3.377373e-07
,3.7481499,4.7989407,17.410856,19.198961,292.7354,12.56106,61,-0.64242357,17.268896,57.350193,1.0380467,-0.055329535,-0.8803566,5.6294303,-0.10204082,17.410856,26.927273988723755,0.71085066,1220,-0.66569334,,0.14999999,3.2675467e-07
,0.23922876,4.792326,17.410856,19.198961,297.12427,12.567675,62,-0.71366394,12.971113,57.297585,1.058123,-0.62554467,-0.877482,4.7558703,-0.59183675,17.410856,27.130608797073364,0.009053545,1240,-0.62232256,,0.14999999,3.162992e-07
,0.4826957,4.715625,17.410856,19.198961,297.08435,12.644376,63,-0.50122154,17.39989,56.327827,0.8781392,0.20268793,-0.8709043,6.632731,0.10204082,17.410856,27.335387229919434,3.4154655e-05,1260,-0.63447183,,0.14999999,3.0633765e-07
,0.0033954,4.7767773,17.410856,19.198961,305.71375,12.583223,64,-0.89304996,8.730612,56.028454,1.1092513,-0.8894214,-0.87344253,4.511019,-0.79591835,17.410856,27.540106296539307,1.5436856e-09,1280,-0.64258754,,0.14999999,2.968394e-07
,0.00012308164,4.704279,17.410856,19.198961,305.77814,12.655722,65,-0.5674426,17.295593,55.999084,1.080524,0.65616006,-0.8673741,7.638975,0.46938777,17.410856,27.744651317596436,7.112619e-18,1300,-0.6580387,,0.14999999,2.8777617e-07
,7.734395e-11,4.8174763,17.410856,19.198961,317.95343,12.542524,66,-1.1059695,5.184681,55.71759,1.0154065,0.79958546,-0.8703431,9.134431,0.8367347,17.410856,27.957650184631348,3.8944266,1320,-0.67330426,,0.14999999,2.791217e-07
,4.5323477,4.9556675,17.410856,19.198961,332.02966,12.404333,67,-1.1130664,3.2837124,55.648514,0.93839705,-0.2740599,-0.8743648,5.328337,-0.30612245,17.410856,28.1730854511261,1.2853291e-11,1340,-0.68834215,,0.14999999,2.708519e-07
,7.381251e-06,4.8872776,17.410856,19.198961,332.33484,12.472723,68,-0.63221645,17.054886,55.03106,0.8396381,-1.0727226,-0.8719643,9.354653,-1.0,17.410856,28.382675647735596,4.106023e-05,1360,-0.6377001,,0.14999999,2.6294424e-07
,0.4642023,4.818757,17.410856,19.198961,332.49426,12.541244,69,-1.0757239,17.200653,54.817543,0.97767043,-0.57434416,-0.877567,4.8101783,-0.5510204,17.410856,28.592132806777954,0.018418718,1380,-0.65229875,,0.14999999,2.553779e-07
,4.468728,4.7491007,17.41717,19.205536,332.43707,12.6109,70,-0.5304041,17.41717,54.30474,1.039632,-0.042089626,-0.8731428,5.3606358,-0.14285715,17.41717,28.80799436569214,0.072167076,1400,-0.65998244,,0.14999999,2.4813352e-07
,1.8474288e-14,4.7442675,17.41717,19.205536,336.84302,12.615733,71,-0.727074,12.954015,54.135838,1.1566584,1.0751294,-0.8708452,16.500305,1.0,17.41717,29.019073963165283,1.820054e-10,1420,-0.61228305,,0.14999999,2.4119305e-07
,0.0011375975,4.919486,17.41717,19.205536,354.203,12.440515,72,-1.6014543,,54.007553,1.0564989,-0.7179364,-0.8798376,4.6902323,-0.8367347,17.41717,29.229048490524292,6.978981e-35,1440,-0.6262693,,0.14999999,2.3453978e-07
,0.12008245,4.8519077,17.41717,19.205536,354.18927,12.508093,73,-0.4824028,17.373734,53.806328,1.1024178,-0.60365677,-0.873864,4.478173,-0.63265306,17.41717,29.43904399871826,3.66547,1460,-0.64004683,,0.14999999,2.2815804e-07
,0.060181145,4.785987,17.41717,19.205536,354.16302,12.574014,74,-0.49087656,17.386196,53.78012,0.9446489,0.22920324,-0.8675543,7.3776283,0.2244898,17.41717,29.65006446838379,1.0449529e-06,1480,-0.6520089,,0.14999999,2.2203328e-07
,4.521978e-07,4.838623,17.41717,19.205536,362.89667,12.521378,75,-0.9391915,8.6263485,53.619495,0.94949603,0.6066369,-0.8695739,8.434102,0.63265306,17.41717,29.86246395111084,0.18272412,1500,-0.66461897,,0.14999999,2.1615185e-07
,2.8559117,4.9276657,17.41717,19.205536,374.5027,12.432335,76,-1.0531484,5.754065,53.113876,0.8802442,-0.7396978,-0.8730017,5.17407,-0.3877551,17.41717,30.07748818397522,2.1834785e-09,1520,-0.6778642,,0.14999999,2.1050109e-07
,0.023715194,4.863515,17.41717,19.205536,374.49072,12.496486,77,-0.48508728,17.371943,53.280205,1.1780019,-0.76877266,-0.86966616,4.304541,-0.71428573,17.41717,30.291581869125366,4.2585053,1540,-0.6540473,,0.14999999,2.0506903e-07
,1.3955603,4.8010015,17.41717,19.205536,374.47815,12.558999,78,-0.45568138,17.372555,52.89487,0.9416192,0.03961479,-0.8623198,6.3102555,0.020408163,17.41717,30.505377292633057,4.0928066e-06,1560,-0.6666428,,0.14999999,1.9984455e-07
,7.560149e-06,4.844589,17.41717,19.205536,382.72253,12.515411,79,-0.8134296,9.115594,52.77172,0.8511533,-1.0725265,-0.86265874,9.481601,-1.0,17.41717,30.748260498046875,2.2248871e-10,1580,-0.6616482,,0.14999999,1.948172e-07
,0.009556291,4.7861423,17.41717,19.205536,382.89136,12.573858,80,-1.0902418,17.19119,51.94956,1.1558039,-0.74885184,-0.8676197,4.2155027,-0.75510204,17.41717,31.003952741622925,0.8431169,1600,-0.6742269,,0.14999999,1.899772e-07
,0.0013442745,4.727111,17.41717,19.205536,382.896,12.63289,81,-0.4204591,17.355383,51.786823,1.0302507,0.50475407,-0.8603853,7.3789525,0.3877551,17.41717,31.219842672348022,1.3789431e-12,1620,-0.68652993,,0.14999999,1.8531539e-07
,7.846181e-06,4.7984266,17.41717,19.205536,393.47095,12.561574,82,-1.0271801,6.785,51.40135,0.8775671,-0.9465406,-0.8623724,8.778352,-1.0,17.41717,31.438812017440796,1.043106e-21,1640,-0.69878346,,0.14999999,1.8082306e-07
,5.2358804,4.7419987,17.41717,19.205536,393.58582,12.618002,83,-0.6106376,17.245243,51.33216,0.9840746,-0.1601568,-0.8610518,5.4228506,-0.18367347,17.41717,31.65873908996582,1.1843098e-05,1660,-0.7109047,,0.14999999,1.7649211e-07
,0.122711934,4.697015,17.41717,19.205536,394.5492,12.662986,84,-0.67533153,16.396496,51.16095,1.1056633,-0.30629364,-0.85924184,4.378629,-0.63265306,17.41717,31.87616753578186,0.036601752,1680,-0.6617078,,0.14999999,1.7231491e-07
,5.0008163,4.644472,17.41717,19.205536,394.78015,12.7155285,85,-0.67385364,17.129135,50.997063,0.9719533,-0.37250525,-0.8560019,5.199499,-0.26530612,17.41717,32.09489440917969,5.026391,1700,-0.6720825,,0.14999999,1.6828433e-07
,1.686638e-08,4.5915613,17.41717,19.205536,394.87427,12.768439,86,-0.63524514,17.265926,50.765198,0.97492695,0.7362485,-0.85394055,8.725724,0.71428573,17.41717,32.313294887542725,2.0034373e-11,1720,-0.62661105,,0.14999999,1.6439348e-07
,1.9600075,4.6904,17.41717,19.205536,408.06482,12.6696005,87,-1.1354003,4.1693683,50.661003,0.87654537,-0.2461127,-0.8577591,5.040131,-0.42857143,17.41717,32.53583121299744,6.658893e-13,1740,-0.63817185,,0.14999999,1.6063603e-07
,1.3417503,4.6421146,17.41717,19.205536,408.5061,12.717886,88,-0.6197671,16.918655,50.56539,0.95046115,0.03870471,-0.8565614,6.370483,0.020408163,17.41717,32.76208257675171,1.0196191,1760,-0.6273218,,0.14999999,1.5700596e-07
,0.0011344394,4.682867,17.41717,19.205536,416.77515,12.677134,89,-0.82208735,9.091014,50.31199,1.0624143,-0.7561343,-0.85690856,4.5020432,-0.8367347,17.41717,32.98623323440552,2.4287579e-07,1780,-0.6234892,,0.14999999,1.5349757e-07
,1.8892131e-14,4.630848,17.41717,19.205536,416.77625,12.729153,90,-0.43453202,17.358946,50.074615,1.1383598,1.05348,-0.8516761,16.946466,1.0,17.41717,33.208165645599365,7.076338e-30,1800,-0.63464975,,0.14999999,1.5010546e-07
,4.905367,4.770728,17.41717,19.205536,434.13623,12.5892725,91,-1.5781474,,49.754242,1.0496224,-0.228973,-0.8588195,5.1215405,-0.18367347,17.41717,33.43116307258606,2.1821698e-14,1820,-0.6456996,,0.14999999,1.4682455e-07
