Regret/t,TimestepsSoFar,Regret,IWMean,ReturnMax,IWLastEpisode,IWMin,DenMISELogLast,Iteration,DenMISEMeanLog,ReturnStepMax,Bound,LQGmu1_actor,IWFirstEpisode,ReturnMean,delta,ReturnMin,IWMax,ReturnAbsMax,ReturnLastEpisode,LQGmu1_higher,DenMISELogFirst,LQGsigma_higher,TimeElapsed
3.7303505,5000,932.5874,1.0911261,17.438854,3.4622035,,-0.2821695,250,-0.79794765,19.228334,36.748924,-0.92148536,0.03357932,13.62965,1.9453667e-08,,3.5077267,17.438854,17.369923,-0.79591835,-0.6383474,0.14999999,101.62807583808899
3.7158766,5020,932.6853,1.0632074,17.438854,3.198172,,-0.3213879,251,-0.79570097,19.228334,36.723595,-1.3443875,0.00018002641,13.644124,1.9298966e-08,,5.8262787,17.438854,17.262426,-1.0,-0.6422051,0.14999999,102.3481969833374
3.7018003,5040,932.85376,0.8287866,17.438854,1.0196873e-13,,-3.4060528,252,-0.805833,19.228334,36.712265,-0.431612,1.7474065,13.6582,1.9146103e-08,,6.7809653,17.438854,17.19149,-0.10204082,-0.6461805,0.14999999,103.10008955001831
3.6871538,5060,932.84985,0.9500106,17.438854,4.4428234,,-0.5448199,253,-0.80549866,19.228334,36.84082,-0.5938222,3.1039095,13.672847,1.899505e-08,,4.4781094,17.438854,17.363796,-0.46938777,-0.6432307,0.14999999,103.81934976577759
3.672595,5080,932.83887,0.94355345,17.438854,9.027137e-19,,-0.39246908,254,-0.8040841,19.228334,36.717155,0.75751644,4.5612594e-12,13.687406,1.884578e-08,,12.089773,17.438854,17.370703,0.79591835,-0.6349817,0.14999999,104.57913708686829
3.7110548,5100,946.3191,1.0111752,17.438854,3.0237498e-17,,-1.4455734,255,-0.80686975,19.228334,36.704338,-0.533143,0.9881289,13.648946,1.8698257e-08,,3.991448,17.438854,3.8801193,-0.59183675,-0.638911,0.14999999,105.31341075897217
3.6964703,5120,946.2964,1.0681634,17.438854,0.032491993,,-0.43851227,256,-0.8054007,19.228334,36.642532,-1.1279366,0.0001794426,13.66353,1.8552463e-08,,5.8378596,17.438854,17.38276,-1.0,-0.6389574,0.14999999,106.13417601585388
3.6827564,5140,946.46826,0.97064686,17.438854,0.0015551999,,-1.0355228,257,-0.8060547,19.228334,36.566887,-0.6166282,2.2847016,13.677244,1.8408366e-08,,4.2624574,17.438854,17.187767,-0.5102041,-0.6428553,0.14999999,106.86366629600525
3.6683006,5160,946.4219,1.0721679,17.438854,0.1456489,,-0.36134934,258,-0.8044583,19.228334,36.5384,-0.9211637,0.00017925087,13.6917,1.826594e-08,,5.752291,17.438854,17.40683,-1.0,-0.6378882,0.14999999,107.64301991462708
3.6544676,5180,946.5071,1.0643057,17.438854,0.93051636,,-0.31319153,259,-0.80230623,19.228334,36.538643,-0.51758856,0.319978,13.705533,1.8125164e-08,,3.6956725,17.438854,17.274614,-0.67346936,-0.641756,0.14999999,108.3679313659668
3.640295,5200,946.47656,1.0014515,17.438854,7.427174e-05,,-0.442226,260,-0.800688,19.228334,36.50311,0.2508873,0.01761077,13.719706,1.7986011e-08,,8.3310175,17.438854,17.390423,0.18367347,-0.64437485,0.14999999,109.18400502204895
3.6601725,5220,955.30493,0.9611415,17.438854,8.1636215e-05,,-1.1373873,261,-0.8020081,19.228334,36.43113,-0.42178914,3.1192033,13.699828,1.7848452e-08,,4.391328,17.438854,8.531566,-0.46938777,-0.6481459,0.14999999,109.9295883178711
3.6462774,5240,955.32495,1.0164475,17.438854,5.461753e-10,,-0.5256828,262,-0.8011157,19.228334,36.332653,0.6562614,4.5647845e-08,13.713723,1.7712463e-08,,10.367805,17.438854,17.340416,0.59183675,-0.64008987,0.14999999,110.71554970741272
3.678712,5260,967.5012,1.0218742,17.438854,9.665717e-15,,-1.3682764,263,-0.8032577,19.228334,36.314743,-0.6327212,0.9930704,13.681289,1.757802e-08,,3.8977077,17.438854,5.1834702,-0.59183675,-0.64389944,0.14999999,111.49228549003601
3.6647358,5280,967.49023,1.0449202,17.438854,6.9712433e-26,,-0.33592653,264,-0.8014174,19.228334,36.291985,1.0955653,7.259938e-17,13.695265,1.7445107e-08,,22.03076,17.438854,17.370853,1.0,-0.64392567,0.14999999,112.2297089099884
3.7164164,5300,984.8506,1.0638613,17.438854,,,-2.1478362,265,-0.80643094,19.228334,36.245644,-0.8982054,0.00018101942,13.643584,1.7313694e-08,,5.7794166,17.438854,,-1.0,-0.6477064,0.14999999,113.20328330993652
3.7027044,5320,984.91943,1.0649348,17.438854,1.1724868,,-0.30330747,266,-0.80432147,19.228334,36.245247,-0.8816244,0.32310212,13.657296,1.7183758e-08,,3.668085,17.438854,17.290981,-0.67346936,-0.6514722,0.14999999,114.07789158821106
3.6891136,5340,984.99316,0.8848672,17.438854,0.002265561,,-0.2919406,267,-0.80217236,19.228334,36.196823,-0.14977445,5.0896907,13.670887,1.7055285e-08,,5.328163,17.438854,17.28615,-0.30612245,-0.6540106,0.14999999,114.83454394340515
3.6788864,5360,985.9414,1.0777861,17.438854,0.00017882316,,-0.8796927,268,-0.8029077,19.228334,36.159584,-0.71285594,0.013681309,13.681114,1.6928244e-08,,3.5170305,17.438854,16.41158,-0.8367347,-0.6388658,0.14999999,115.59605407714844
3.665125,5380,985.9187,0.81801265,17.438854,0.00088915584,,-0.287585,269,-0.8007154,19.228334,36.128353,0.016046166,1.7410551,13.694876,1.6802618e-08,,6.929505,17.438854,17.383192,-0.10204082,-0.6425392,0.14999999,116.36108160018921
3.6819067,5400,994.11475,1.0597616,17.438854,0.66450715,,-1.0462188,270,-0.8023172,19.228334,36.135315,0.28736895,0.0002488118,13.678094,1.6678385e-08,,8.920361,17.438854,9.163979,0.3469388,-0.6397983,0.14999999,117.23831796646118
3.7015562,5420,1003.1216,1.0822537,17.438854,3.9930753e-11,,-1.1559728,271,-0.8034411,19.228334,36.030235,-0.7994825,0.03375259,13.658444,1.6555523e-08,,3.5008135,17.438854,8.352782,-0.79591835,-0.64349425,0.14999999,117.98668694496155
3.6880198,5440,1003.1411,0.9522115,17.438854,4.96983e-08,,-0.2655116,272,-0.8011734,19.228334,36.005615,0.21126886,0.09505208,13.671981,1.6434015e-08,,8.029161,17.438854,17.340616,0.10204082,-0.64705294,0.14999999,118.78118228912354
3.7062378,5460,1011.803,1.0845985,17.438854,1.3200896e-09,,-1.1190562,273,-0.8025408,19.228334,35.925095,-0.756078,0.033985578,13.653763,1.631384e-08,,3.481673,17.438854,8.698271,-0.79591835,-0.6503733,0.14999999,119.56944632530212
3.692668,5480,1011.791,1.0635802,17.438854,2.9844599,,-0.266886,274,-0.80028933,19.228334,35.869026,-0.7515878,0.32388917,13.667333,1.619498e-08,,3.633894,17.438854,17.371859,-0.67346936,-0.6539051,0.14999999,120.35404849052429
3.6791973,5500,1011.77905,1.0545304,17.438854,0.8760608,,-0.26080146,275,-0.7981086,19.228334,35.846626,-1.3403897,0.00018259393,13.680803,1.6077411e-08,,5.8592973,17.438854,17.371767,-1.0,-0.6563667,0.14999999,121.14275479316711
3.6664581,5520,1011.9426,1.0607804,17.438854,5.754158,,-3.3465228,276,-0.8071644,19.228334,35.794304,-1.0202285,0.00018325789,13.6935425,1.5961119e-08,,5.757922,17.438854,17.196766,-1.0,-0.6599958,0.14999999,121.92705225944519
3.6538115,5540,1012.1057,0.8543327,17.438854,1.3910321e-05,,-0.50356036,277,-0.80586874,19.228334,35.739212,-0.4069125,4.819421,13.706189,1.5846084e-08,,5.6455765,17.438854,17.19672,-0.26530612,-0.66361177,0.14999999,122.71938991546631
3.6408234,5560,1012.1489,0.9505904,17.438854,4.257042,,-0.5571299,278,-0.80551314,19.228334,35.793938,-0.47853678,3.124887,13.719177,1.5732288e-08,,4.4061446,17.438854,17.316648,-0.46938777,-0.6499664,0.14999999,123.53638172149658
3.6277542,5580,1012.14307,1.0739466,17.438854,1.9516363e-05,,-0.4731672,279,-0.8045111,19.228334,35.68783,0.14463842,0.0024280911,13.732246,1.5619714e-08,,8.5108,17.438854,17.365826,0.26530612,-0.64237916,0.14999999,124.3188784122467
3.6449614,5600,1020.58936,1.040856,17.438854,1.17804675e-05,,-1.0990198,280,-0.8053364,19.228334,35.67524,-0.8355931,0.5867914,13.715039,1.5508345e-08,,3.7491412,17.438854,8.914182,-0.63265306,-0.6459483,0.14999999,125.37876892089844
3.6320915,5620,1020.6177,1.0660533,17.438854,1.8965577,,-0.26251754,281,-0.8032706,19.228334,35.743538,-1.1587892,0.00018096765,13.727909,1.5398161e-08,,5.742413,17.438854,17.331223,-1.0,-0.64741987,0.14999999,126.16998338699341
3.619794,5640,1020.78174,1.0703847,17.438854,5.2722783,,-1.2445923,282,-0.80462056,19.228334,35.666565,-0.99043405,0.0001816115,13.740207,1.528915e-08,,5.64744,17.438854,17.195843,-1.0,-0.6509716,0.14999999,126.99138331413269
3.6075468,5660,1020.93604,0.96358943,17.438854,3.6097517e-28,,-0.41240233,283,-0.80300504,19.228334,35.64873,0.37081334,2.3082493e-10,13.752454,1.518129e-08,,11.585665,17.438854,17.206003,0.71428573,-0.6545108,0.14999999,127.8163833618164
3.6283216,5680,1030.4434,1.0803107,17.438854,6.4572707e-13,,-1.2037098,284,-0.8045852,19.228334,35.528564,-0.8945178,0.034247078,13.731679,1.5074566e-08,,3.4487064,17.438854,7.8527403,-0.79591835,-0.65803814,0.14999999,128.63282465934753
3.6158028,5700,1030.5037,1.0735579,17.438854,2.733798,,-0.27476597,285,-0.8024555,19.228334,35.55766,-0.910122,0.00018352128,13.744198,1.4968965e-08,,5.593547,17.438854,17.299498,-1.0,-0.6614325,0.14999999,129.42621850967407
3.6034489,5720,1030.5862,0.9290199,17.438854,2.7586124e-09,,-0.28025925,286,-0.8003909,19.228334,35.50749,0.104277745,0.2009107,13.756552,1.486447e-08,,7.938798,17.438854,17.277323,0.06122449,-0.6649345,0.14999999,130.3174500465393
3.6200027,5740,1038.9409,0.9294621,17.438854,0.014318314,,-1.0851202,287,-0.80165476,19.228334,35.480835,-0.14904964,4.0114913,13.739998,1.47610635e-08,,4.643886,17.438854,9.0056505,-0.42857143,-0.66772264,0.14999999,131.11459374427795
3.6101036,5760,1039.71,0.8204562,17.438854,6.4819655,,-0.8916945,288,-0.8022249,19.228334,35.49401,0.11381017,2.5335207,13.749897,1.46587364e-08,,6.637465,17.438854,16.590942,-0.14285715,-0.6573204,0.14999999,131.9622962474823
3.626585,5780,1048.083,1.0471586,17.438854,0.8743454,,-1.0891981,289,-0.80385375,19.228334,35.48477,0.37519243,1.9243442e-05,13.733416,1.4557466e-08,,9.417015,17.438854,8.986723,0.42857143,-0.6520281,0.14999999,132.7662115097046
3.646966,5800,1057.6204,1.0811036,17.438854,5.098797e-13,,-1.1950074,290,-0.8050728,19.228334,35.398804,-1.0408679,0.034159657,13.713035,1.4457244e-08,,3.4610496,17.438854,7.822997,-0.79591835,-0.6554823,0.14999999,133.59882974624634
3.6350164,5820,1057.7898,1.0788378,17.438854,4.518581,,-0.5671319,291,-0.80398715,19.228334,35.499104,-0.82880676,0.00018304007,13.724984,1.43580525e-08,,5.5994916,17.438854,17.19044,-1.0,-0.65880686,0.14999999,134.40439677238464
3.6226206,5840,1057.8052,1.0773253,17.438854,4.3686899e-10,,-0.2507963,292,-0.8018406,19.228334,35.39745,0.11811502,0.017928157,13.73738,1.4259878e-08,,8.162502,17.438854,17.344381,0.18367347,-0.66223675,0.14999999,135.34601259231567
3.6388655,5860,1066.1875,1.0802835,17.438854,1.2399706e-08,,-1.07707,293,-0.8025471,19.228334,35.2528,-0.9163152,0.014051916,13.721135,1.4162706e-08,,3.4303963,17.438854,8.9776325,-0.8367347,-0.66559416,0.14999999,136.07598853111267
3.6267729,5880,1066.2715,1.0738803,17.438854,3.022146,,-0.28341112,294,-0.80051863,19.228334,35.239506,-1.0431572,0.00018490669,13.733228,1.4066524e-08,,5.545658,17.438854,17.276245,-1.0,-0.66895336,0.14999999,137.01715564727783
3.6150303,5900,1066.4338,1.0447878,17.438854,,,-0.5525866,295,-0.7994448,19.228334,35.151535,1.0249766,7.4692503e-17,13.74497,1.3971322e-08,,22.697372,17.438854,17.197632,1.0,-0.6723483,0.14999999,137.69953513145447
3.6614656,5920,1083.7937,1.0755293,17.438854,,,-1.8747408,296,-0.8030134,19.228334,35.13626,-1.0160152,0.00018616454,13.698535,1.387708e-08,,5.4800158,17.438854,,-1.0,-0.67573243,0.14999999,138.12479400634766
3.6497002,5940,1083.9612,0.92541933,17.438854,1.7986404e-10,,-0.45351785,297,-0.8015991,19.228334,35.135612,-0.18532307,0.39289418,13.7103,1.3783788e-08,,7.632656,17.438854,17.192863,0.020408163,-0.67910445,0.14999999,138.5044572353363
3.6397104,5960,1084.6338,0.8576837,17.438854,5.3875813,,-0.84807706,298,-0.8020272,19.228334,35.29629,-0.48391908,4.9046607,13.72029,1.3691435e-08,,5.722455,17.438854,16.6872,-0.26530612,-0.6811438,0.14999999,138.9545454978943
3.6275425,5980,1084.6353,0.93831384,17.438854,4.3775353,,-0.5029968,299,-0.8015164,19.228334,35.15129,-0.3866744,3.1822898,13.732458,1.36000065e-08,,4.504471,17.438854,17.358173,-0.46938777,-0.66816926,0.14999999,139.33430886268616
3.6156712,6000,1084.7012,0.91582334,17.438854,4.7871647,,-0.5877828,300,-0.8010204,19.228334,35.058582,-0.373172,4.6661158,13.744329,1.350949e-08,,4.8435235,17.438854,17.294325,-0.3877551,-0.66092134,0.14999999,139.97537517547607
3.6038818,6020,1084.7686,1.0757842,17.438854,0.0007741463,,-0.5894773,301,-0.80060947,19.228334,35.021194,-1.0277979,0.00018122033,13.756119,1.3419877e-08,,5.4712896,17.438854,17.29259,-1.0,-0.6488151,0.14999999,140.96689820289612
3.592495,6040,1084.9336,1.0762931,17.438854,1.934318,,-0.49279904,302,-0.79935545,19.228334,34.955875,-0.8540356,0.013864002,13.767506,1.33311495e-08,,3.427092,17.438854,17.194996,-0.8367347,-0.65213126,0.14999999,141.73011922836304
3.5807524,6060,1084.9678,0.9200911,17.438854,0.027121577,,-0.24589407,303,-0.79728675,19.228334,34.93087,-0.31150925,4.6403823,13.779248,1.3243301e-08,,4.813715,17.438854,17.325495,-0.3877551,-0.65539116,0.14999999,142.50350975990295
3.5696306,6080,1085.168,1.0035369,17.438854,1.5596236e-06,,-0.6554841,304,-0.7970951,19.228334,34.892025,0.57093966,1.0840474e-06,13.79037,1.3156318e-08,,10.132105,17.438854,17.16067,0.5102041,-0.64348733,0.14999999,143.26296615600586
3.5947247,6100,1096.3911,0.84346604,17.438854,8.086897e-06,,-1.3567352,305,-0.7989501,19.228334,34.888866,-0.20506859,4.1272273,13.765276,1.3070188e-08,,5.9233055,17.438854,6.1367903,-0.2244898,-0.64677143,0.14999999,144.14075303077698
3.5844755,6120,1096.8496,1.0764263,17.438854,4.6690443e-06,,-0.7898399,306,-0.7994441,19.228334,34.876465,-1.2754104,0.00017902075,13.775525,1.29849e-08,,5.4584484,17.438854,16.90089,-1.0,-0.6366036,0.14999999,145.15361428260803
3.573351,6140,1097.0186,1.0809166,17.438854,5.304648,,-2.3759775,307,-0.80434597,19.228334,34.82894,-1.0618181,0.00017960576,13.78665,1.2900446e-08,,5.380312,17.438854,17.19136,-1.0,-0.63986564,0.14999999,145.9423861503601
3.5622663,6160,1097.1782,0.8940786,17.438854,1.5016393e-05,,-0.6060284,308,-0.80345494,19.228334,34.778324,-0.16324441,5.034547,13.797734,1.2816814e-08,,5.242803,17.438854,17.200657,-0.30612245,-0.6431171,0.14999999,146.75525879859924
3.5529842,6180,1097.8721,0.8432706,17.438854,5.70024,,-0.8455687,309,-0.8039463,19.228334,34.86078,-0.08578637,1.719609,13.807016,1.2733992e-08,,6.817319,17.438854,16.666164,-0.10204082,-0.6301448,0.14999999,147.46128249168396
3.547617,6200,1099.7612,1.0826746,17.438854,5.795677e-08,,-0.9312883,310,-0.8048768,19.228334,34.743187,-1.1137848,0.00017745624,13.812384,1.2651969e-08,,5.3393145,17.438854,15.470119,-1.0,-0.62782615,0.14999999,148.13569283485413
3.536746,6220,1099.9277,1.0876629,17.438854,2.7978011e-18,,-0.8683835,311,-0.80483043,19.228334,34.726715,-0.0075790286,0.0024007289,13.823255,1.25707365e-08,,8.594169,17.438854,17.193436,0.26530612,-0.63104624,0.14999999,148.75754189491272
3.547411,6240,1106.7925,0.86851895,17.438854,6.0210476,,-1.0153693,312,-0.8052548,19.228334,34.843727,0.049038492,1.7266808,13.81259,1.2490284e-08,,6.743799,17.438854,10.495626,-0.10204082,-0.6342488,0.14999999,149.15327763557434
3.5625238,6260,1115.0698,0.9163838,17.438854,3.124347e-05,,-1.0443312,313,-0.8064532,19.228334,34.678185,0.72275436,4.5473608e-12,13.797477,1.24106005e-08,,12.8841715,17.438854,9.082759,0.79591835,-0.6319298,0.14999999,149.5457148551941
3.5926151,6280,1128.081,1.0853482,17.438854,2.6799623e-28,,-1.4881979,314,-0.80892384,19.228334,34.67848,-1.0711744,0.00017875529,13.7673855,1.2331678e-08,,5.316637,17.438854,4.3486204,-1.0,-0.6351196,0.14999999,149.9344825744629
3.5817366,6300,1128.2471,1.0871598,17.438854,4.5111585,,-0.6409457,315,-0.80813456,19.228334,34.593117,-0.8557329,0.00017932456,13.778264,1.2253507e-08,,5.244765,17.438854,17.194378,-1.0,-0.6382987,0.14999999,150.33502316474915
3.570547,6320,1128.293,0.97406596,17.438854,0.7289454,,-0.253244,316,-0.8061175,19.228334,34.602966,-0.53823173,0.99065846,13.7894535,1.2176075e-08,,4.0925136,17.438854,17.313921,-0.59183675,-0.6414677,0.14999999,150.78262400627136
3.5593243,6340,1128.3057,0.97745126,17.438854,0.001431512,,-0.45830077,317,-0.8051105,19.228334,34.59613,0.2615981,0.19625664,13.800676,1.2099376e-08,,7.747489,17.438854,17.347374,0.06122449,-0.64149714,0.14999999,151.41547083854675
3.5760517,6360,1137.1841,0.94667035,17.438854,1.4996086e-05,,-1.151402,318,-0.8062917,19.228334,34.532127,-0.626367,2.2873821,13.783949,1.2023399e-08,,4.341601,17.438854,8.481589,-0.5102041,-0.6440278,0.14999999,151.80723333358765
3.564767,6380,1137.1606,1.054841,17.438854,2.7029843,,-0.3844577,319,-0.8051454,19.228334,34.58023,-0.75158393,0.07670122,13.795234,1.1948135e-08,,3.591327,17.438854,17.38354,-0.75510204,-0.6400003,0.14999999,152.20118618011475
3.5535765,6400,1137.1445,1.0647739,17.438854,3.4046488,,-0.29063892,320,-0.80337495,19.228334,34.50354,-0.63383573,0.0337322,13.806424,1.1873575e-08,,3.486241,17.438854,17.375671,-0.79591835,-0.64288974,0.14999999,152.63608407974243
3.542408,6420,1137.1128,1.009334,17.438854,3.8489182,,-0.36964172,321,-0.80183065,19.228334,34.514374,-0.44039816,0.58676565,13.817593,1.1799712e-08,,3.8827481,17.438854,17.391996,-0.63265306,-0.6459045,0.14999999,153.03226280212402
3.5314589,6440,1137.1299,0.9338798,17.438854,4.4977508,,-0.52850425,322,-0.80096114,19.228334,34.459812,-0.56385326,3.9299588,13.828542,1.1726537e-08,,4.60423,17.438854,17.343147,-0.42857143,-0.64718866,0.14999999,153.42454385757446
3.5204983,6460,1137.1211,0.99371064,17.438854,3.9592373,,-0.4152717,323,-0.79998165,19.228334,34.42662,-0.55234843,0.9873855,13.839502,1.1654039e-08,,3.9622114,17.438854,17.368883,-0.59183675,-0.63815844,0.14999999,153.8223192691803
3.5095778,6480,1137.103,0.9802458,17.438854,1.1301278e-13,,-0.41562927,324,-0.79882306,19.228334,34.39123,0.82035506,8.380864e-09,13.850423,1.1582212e-08,,11.42835,17.438854,17.37788,0.63265306,-0.6381974,0.14999999,154.2169589996338
3.5430326,6500,1151.4854,0.9973326,17.438854,7.2951876e-19,,-1.577382,325,-0.80131346,19.228334,34.34773,-0.59213126,0.99047154,13.816968,1.1511046e-08,,3.9384332,17.438854,2.9773817,-0.59183675,-0.64127904,0.14999999,154.61742997169495
3.5320616,6520,1151.4521,1.0186191,17.438854,3.7405212,,-0.37753272,326,-0.80002975,19.228334,34.269558,-0.5494052,0.584075,13.827939,1.1440536e-08,,3.7855968,17.438854,17.393478,-0.63265306,-0.6413083,0.14999999,155.01247143745422
3.521184,6540,1151.4272,0.954609,17.438854,3.458232,,-0.4048602,327,-0.7987726,19.228334,34.260315,-0.26166183,3.101894,13.838817,1.137067e-08,,4.3378296,17.438854,17.384697,-0.46938777,-0.64258105,0.14999999,155.41471457481384
3.511633,6560,1151.8154,0.85494643,17.438854,4.7576184,,-0.71672535,328,-0.7986696,19.228334,34.42534,-0.2294322,3.3028204,13.848368,1.1301442e-08,,6.19569,17.438854,16.971865,-0.18367347,-0.6361933,0.14999999,155.81932044029236
3.5020742,6580,1152.1826,0.88538337,17.438854,5.463807,,-0.74856293,329,-0.7989695,19.228334,34.336586,-0.48436394,4.6564817,13.857926,1.1232844e-08,,5.463807,17.438854,16.99337,-0.26530612,-0.6292182,0.14999999,156.24709177017212
3.4915524,6600,1152.2124,1.0766621,17.438854,3.904877e-06,,-0.45450693,330,-0.7982838,19.228334,34.213024,0.4562796,0.00078832335,13.868448,1.1164868e-08,,8.980212,17.438854,17.32964,0.30612245,-0.6181989,0.14999999,156.64788222312927
3.511672,6620,1162.3633,0.97396696,17.438854,9.396243e-09,,-1.2964371,331,-0.79958516,19.228334,34.166622,-0.7794533,2.2358072,13.848329,1.109751e-08,,4.1444645,17.438854,7.2091455,-0.5102041,-0.6212222,0.14999999,157.0549657344818
3.5010786,6640,1162.3579,1.0704674,17.438854,1.1877557,,-0.27479205,332,-0.7980911,19.228334,34.207935,-0.8551846,0.00017563454,13.858922,1.1030757e-08,,5.435134,17.438854,17.364939,-1.0,-0.6175068,0.14999999,157.45804738998413
3.4906797,6660,1162.3965,1.0632966,17.438854,3.2054696,,-0.26473242,333,-0.79629123,19.228334,34.26012,-0.87184274,0.03298579,13.869321,1.0964606e-08,,3.485713,17.438854,17.321987,-0.79591835,-0.6205138,0.14999999,157.8611397743225
3.4803944,6680,1162.4517,1.0641707,17.438854,3.0383215,,-0.26122406,334,-0.7945076,19.228334,34.162197,-0.81267184,0.033081573,13.879606,1.0899049e-08,,3.459963,17.438854,17.304756,-0.79591835,-0.62341326,0.14999999,158.2652235031128
3.4700813,6700,1162.477,1.0469247,17.438854,6.6576474e-32,,-0.25219944,335,-0.79270494,19.228334,34.08865,1.2604201,7.133138e-17,13.889919,1.0834076e-08,,23.813969,17.438854,17.33448,1.0,-0.6263038,0.14999999,158.67508578300476
3.5114202,6720,1179.8369,1.0661607,17.438854,,,-3.6637082,336,-0.8011806,19.228334,34.088867,-0.8333358,0.033276368,13.84858,1.0769682e-08,,3.4449944,17.438854,,-0.79591835,-0.6292844,0.14999999,159.0797119140625
3.5010777,6740,1179.8633,1.067824,17.438854,3.299056,,-0.24656753,337,-0.7993462,19.228334,34.009666,-0.8076165,0.033372097,13.858923,1.0705862e-08,,3.4201798,17.438854,17.334177,-0.79591835,-0.63215715,0.14999999,159.48205995559692
3.490759,6760,1179.8765,1.0173233,17.438854,6.1879076e-16,,-0.24171993,338,-0.7975035,19.228334,33.964504,0.5404145,4.6796404e-06,13.869242,1.0642608e-08,,10.101838,17.438854,17.346844,0.46938777,-0.6350211,0.14999999,159.88475942611694
3.5126572,6780,1190.7905,1.0654652,17.438854,1.3007433e-22,,-1.3584857,339,-0.7991326,19.228334,33.957573,-1.0542185,0.00017926659,13.847343,1.0579912e-08,,5.454212,17.438854,6.4456587,-1.0,-0.6379753,0.14999999,160.29069447517395
3.5027866,6800,1190.9478,0.91985273,17.438854,3.4170222e-11,,-0.5848778,340,-0.7983223,19.228334,33.94907,-0.23969461,0.37817466,13.857214,1.0517771e-08,,7.7751083,17.438854,17.203178,0.020408163,-0.6409203,0.14999999,160.69974398612976
3.4936132,6820,1191.3223,0.88485616,17.438854,5.5326395,,-0.74706024,341,-0.79842395,19.228334,34.13707,-0.08398053,4.719899,13.866387,1.0456173e-08,,5.5326395,17.438854,16.98531,-0.26530612,-0.64274544,0.14999999,161.17409563064575
3.490469,6840,1193.7402,0.8629895,17.438854,5.4565263,,-0.9394906,342,-0.7991834,19.228334,33.917633,-0.14346248,3.2887604,13.869532,1.0395115e-08,,6.0992975,17.438854,14.941581,-0.18367347,-0.6319273,0.14999999,161.58499813079834
3.48318,6860,1194.7305,1.0671799,17.438854,0.00048441696,,-0.84922624,343,-0.79973936,19.228334,33.88823,-0.81440204,0.033143267,13.876821,1.033459e-08,,3.4333305,17.438854,16.369812,-0.79591835,-0.6252767,0.14999999,162.1223223209381
3.4731026,6880,1194.7476,1.0665531,17.438854,1.5787007,,-0.24390085,344,-0.79793566,19.228334,33.861816,-1.07126,0.0001775033,13.886898,1.0274593e-08,,5.445517,17.438854,17.34307,-1.0,-0.6280913,0.14999999,162.75887179374695
3.4635105,6900,1194.9111,0.88795227,17.438854,2.7635433e-06,,-0.6575252,345,-0.79734796,19.228334,33.808186,-0.28649288,4.664756,13.89649,1.0215116e-08,,5.426097,17.438854,17.196527,-0.26530612,-0.6309935,0.14999999,163.39217114448547
3.4543781,6920,1195.2148,1.0685985,17.438854,6.273453e-05,,-0.6583849,346,-0.79728,19.228334,33.79431,-0.74561083,0.00017615354,13.9056225,1.0156155e-08,,5.3918247,17.438854,17.055782,-1.0,-0.6204574,0.14999999,164.19555401802063
3.444418,6940,1195.2134,1.0643647,17.438854,3.4779148,,-0.2702532,347,-0.7955755,19.228334,33.81967,-1.0260113,0.075434156,13.915583,1.0097701e-08,,3.4782848,17.438854,17.361883,-0.75510204,-0.62334293,0.14999999,165.05253267288208
3.4349928,6960,1195.3774,0.9135876,17.438854,0.00015144327,,-0.47406548,348,-0.794474,19.228334,33.732487,-0.36254793,4.900469,13.925008,1.0039752e-08,,4.900469,17.438854,17.195871,-0.3469388,-0.62600327,0.14999999,165.86871099472046
3.4254103,6980,1195.4683,0.879252,17.438854,0.62759006,,-0.57363546,349,-0.79409784,19.228334,33.682068,-0.037667334,1.09687,13.93459,9.9823e-09,,7.0696316,17.438854,17.26898,-0.06122449,-0.61488914,0.14999999,166.68033266067505
3.4265327,7000,1199.2861,1.0677893,17.438854,8.120084e-09,,-0.97254306,350,-0.7949656,19.228334,33.677326,-0.9461021,0.00017512692,13.933468,9.92534e-09,,5.369956,17.438854,13.542073,-1.0,-0.6146124,0.14999999,167.39584398269653
3.4170809,7020,1199.3955,0.93002623,17.438854,1.8429416e-29,,-0.29455534,351,-0.79335845,19.228334,33.656944,0.73515475,4.482055e-12,13.94292,9.868866e-09,,13.429767,17.438854,17.251236,0.79591835,-0.61746496,0.14999999,168.3057987689972
3.4448032,7040,1212.5708,1.0705237,17.438854,1.7568896e-23,,-1.5333813,352,-0.7956882,19.228334,33.65769,-0.6208166,0.013429778,13.915197,9.812872e-09,,3.383951,17.438854,4.1840205,-0.8367347,-0.6203099,0.14999999,169.19713020324707
3.4348974,7060,1212.5186,0.99151665,17.438854,3.7492456,,-0.36203614,353,-0.79426694,19.228334,33.706264,-0.677817,0.9726368,13.925103,9.757355e-09,,3.9505908,17.438854,17.41251,-0.59183675,-0.6231086,0.14999999,170.1150243282318
3.4252071,7080,1212.5234,1.0254532,17.438854,2.4886765e-07,,-0.3080504,354,-0.7929243,19.228334,33.625256,0.10561988,0.017241545,13.934793,9.702307e-09,,8.612377,17.438854,17.355778,0.18367347,-0.62318593,0.14999999,171.00838041305542
3.4390984,7100,1220.8799,1.0135634,17.438854,4.4114342e-05,,-1.1052487,355,-0.7937532,19.228334,33.621674,-0.82649297,0.5751778,13.920902,9.647723e-09,,3.7931194,17.438854,9.003086,-0.63265306,-0.6259581,0.14999999,172.01862621307373
