LQGsigma_higher,DenMISELogLast,LQGmu1_higher,IWFirstEpisode,ReturnAbsMax,Regret,ReturnMean,DenMISELogFirst,Iteration,DenMISEMeanLog,ReturnLastEpisode,ReturnStepMax,ReturnMin,Bound,IWMean,delta,ReturnMax,TimestepsSoFar,IWMin,IWMax,Regret/t,IWLastEpisode,TimeElapsed,LQGmu1_actor
0.14999999,-0.5450767,0.3469388,0.01639246,17.372986,61.052063,11.8098135,-0.66275835,11,-0.8431114,9.393867,19.162292,,118.02948,0.66287255,1.0048381e-05,17.372986,220,,5.762085,5.550187,0.30652654,3.4579577445983887,0.37938052
0.14999999,-0.63748294,0.877551,2.1082855e-10,17.372986,70.61783,11.475182,-0.7482806,12,-0.85954094,7.7942243,19.162292,,115.7372,1.4118973,8.443432e-06,17.372986,240,,8.729728,5.884819,0.020255877,3.7765114307403564,0.9009207
0.14999999,-0.76692903,-0.79591835,0.0008017963,17.372986,86.26305,10.724381,-0.8283233,13,-0.8437968,1.7147877,19.162292,,112.38887,1.2230052,7.194403e-06,17.372986,260,,6.0423203,6.635619,9.335842e-28,4.089929580688477,-0.7131828
0.14999999,-0.65844434,-0.42857143,1.3488944,17.372986,86.25656,11.198817,-0.9023696,14,-0.82574844,17.366493,19.162292,,111.0963,0.49306026,6.203337e-06,17.372986,280,,3.6415167,6.1611834,0.84920466,4.409876346588135,-0.50329745
0.14999999,-0.74162704,-0.18367347,6.3404126,17.407154,86.20941,11.612707,-0.87937635,15,-0.85411084,17.407154,19.194698,,103.83115,1.1096661,5.403797e-06,17.407154,300,,6.3404126,5.7472935,0.57671744,4.7245543003082275,-0.23435177
0.14999999,-0.5983776,0.59183675,1.5845791e-05,17.407154,86.61537,11.94654,-0.5913625,16,-0.83853686,16.954037,19.194698,,103.98825,0.56558865,4.7494304e-06,17.407154,320,,4.931553,5.4134607,1.2503933e-06,5.045140981674194,0.43074924
0.14999999,-0.80836225,-0.63265306,0.037024938,17.407154,96.56003,11.679998,-0.6519861,17,-0.86362207,7.415331,19.194698,,99.29905,1.0380735,4.207108e-06,17.407154,340,,5.0890956,5.680002,7.28301e-11,5.366069555282593,-0.6152853
0.14999999,-0.60080355,0.14285715,0.6854481,17.410864,96.509186,11.998379,-0.70696896,18,-0.851424,17.410864,19.199661,,90.4563,0.8271005,3.7526365e-06,17.410864,360,,6.437074,5.361622,1.3757796e-05,5.690325736999512,0.055939034
0.14999999,-0.68202454,-1.0,9.095408e-07,17.410864,104.79303,11.844579,-0.7236629,19,-0.8543916,9.076163,19.199661,,89.9857,1.0228906,3.3680174e-06,17.410864,380,,8.75406,5.515422,9.122092e-11,5.995748519897461,-0.747149
0.14999999,-0.6404448,1.0,5.4231186e-13,17.410864,104.808136,12.119594,-0.77495617,20,-0.84804076,17.344868,19.199661,,88.60484,1.2303442,3.0396352e-06,17.410864,400,,9.502491,5.240407,1.749968e-29,6.295172214508057,1.0140939
0.14999999,-1.0338295,-0.71428573,0.0068690362,17.410864,122.16812,11.54247,-0.8237463,21,-0.8543646,,19.199661,,88.068825,1.3444974,2.7570386e-06,17.410864,420,,5.358824,5.8175306,1.1051956e-28,6.595414638519287,-0.7899023
0.14999999,-0.5241149,-0.30612245,3.9963262,17.410864,122.1694,11.806846,-0.86993927,22,-0.8283251,17.35873,19.199661,,87.92442,0.9301893,2.5120953e-06,17.410864,440,,6.086994,5.553155,0.024756687,6.896341800689697,-0.26737761
0.14999999,-0.6941681,0.3469388,0.017841756,17.410864,122.505005,12.033697,-0.74747825,23,-0.8281975,17.02442,19.199661,,84.01015,0.98404604,2.2984013e-06,17.410864,460,,7.377686,5.3263035,0.0012138279,7.199141025543213,0.43968248
0.14999999,-0.85709983,-0.06122449,4.6766043,17.410864,132.52045,11.838315,-0.7892625,24,-0.83363813,7.3445354,19.199661,,82.83187,1.1077574,2.110858e-06,17.410864,480,,5.8647795,5.5216856,0.02374347,7.507678508758545,-0.07845543
0.14999999,-0.6582285,-0.8367347,0.00020505344,17.410864,134.50153,11.9799385,-0.65205663,25,-0.8249052,15.378903,19.199661,,81.41301,1.1861551,1.9453666e-06,17.410864,500,,5.1803985,5.380062,1.4503951e-05,7.813008069992065,-0.8859862
0.14999999,-0.5631949,0.75510204,4.0834028e-08,17.410864,134.57434,12.184065,-0.69126916,26,-0.81021696,17.287218,19.199661,,81.262924,0.63723534,1.7986008e-06,17.410864,520,,5.073466,5.1759357,4.7604714e-26,8.118962526321411,0.8390958
0.14999999,-0.9390773,-0.5102041,0.37158754,17.410864,149.24014,11.832588,-0.7290095,27,-0.8291031,2.6942334,19.199661,,80.36192,0.7923181,1.6678383e-06,17.410864,540,,6.1657524,5.5274124,1.8279413e-17,8.424017906188965,-0.4747468
0.14999999,-0.68978935,-0.2244898,5.1686363,17.410864,149.2323,12.030275,-0.7517085,28,-0.83245844,17.36783,19.199661,,77.41133,1.1239483,1.5508342e-06,17.410864,560,,5.6154284,5.3297253,1.3181436,8.726923704147339,0.04195194
0.14999999,-0.82036144,0.5102041,0.00021598411,17.410864,157.50092,11.928934,-0.6173996,29,-0.8299005,9.09138,19.199661,,76.731255,0.90546453,1.4457245e-06,17.410864,580,,7.0421944,5.4310665,0.04624031,9.034957885742188,0.44205502
0.14999999,-0.84620976,0.06122449,1.6886961,17.410864,167.53546,11.775486,-0.6512937,30,-0.83576226,7.325489,19.199661,,74.40785,1.0992831,1.3509492e-06,17.410864,600,,6.383544,5.5845146,0.2469572,9.344769477844238,-0.025116026
0.14999999,-0.6582523,-1.0,8.27656e-07,17.410864,173.95834,11.748442,-0.62932086,31,-0.82894343,10.937076,19.199661,,74.455605,0.87116617,1.2651968e-06,17.410864,620,,9.133469,5.611559,3.454661e-09,9.654795408248901,-1.2080357
0.14999999,-2.0087144,-0.63265306,0.037362777,17.410864,174.12106,11.918717,-0.6610695,32,-0.8714679,17.197264,19.199661,,72.892044,1.025701,1.1873576e-06,17.410864,640,,5.421362,5.441283,0.012649855,9.966203451156616,-0.8236954
0.14999999,-0.5895622,-0.8367347,0.00021312688,17.410864,174.1485,12.082773,-0.6906743,33,-0.8633772,17.332561,19.199661,,71.68052,1.1571819,1.1164868e-06,17.410864,660,,4.795414,5.2772274,4.777729,10.278409957885742,-0.73107845
0.14999999,-0.48594707,1.0,5.1357985e-13,17.410864,174.12201,12.238764,-0.7205208,34,-0.8490604,17.386492,19.199661,,71.007545,1.22071,1.051777e-06,17.410864,680,,11.146158,5.121237,5.192689e-29,10.592181921005249,0.7244452
0.14999999,-1.0763924,-0.3877551,1.8099653,17.410864,187.1557,12.012695,-0.7495083,35,-0.85270506,4.326341,19.199661,,70.2784,0.7613748,9.925341e-07,17.410864,700,,4.7999315,5.3473053,8.997414e-12,10.910213232040405,-0.31991333
0.14999999,-0.6772643,0.26530612,0.095494404,17.410864,187.34897,12.155863,-0.7272587,36,-0.855016,17.166716,19.199661,,70.168915,0.8534783,9.3815913e-07,17.410864,720,,5.537332,5.204138,0.0025921653,11.226232051849365,-0.037721336
0.14999999,-0.7978292,-0.10204082,5.2110476,17.410864,191.08203,12.195621,-0.7520085,37,-0.8581138,13.626916,19.199661,,71.38203,1.3123848,8.881331e-07,17.410864,740,,5.7580757,5.16438,5.387479,11.542911529541016,0.30060756
0.14999999,-0.8915603,0.63265306,4.1134363e-06,17.410864,200.16016,12.0926285,-0.6469127,38,-0.85228556,8.281912,19.199661,,68.284134,0.7585801,8.4200434e-07,17.410864,760,,7.0112405,5.267372,0.559701,11.86136794090271,0.44929817
0.14999999,-0.9233699,-1.0,8.645112e-07,17.410864,210.25345,11.968887,-0.6728881,39,-0.8608496,7.2667074,19.199661,,68.35909,0.96752423,7.993782e-07,17.410864,780,,8.971518,5.3911133,3.5831648e-20,12.180076837539673,-1.050643
0.14999999,-0.92657924,-0.75510204,0.0021431027,17.410864,210.41388,12.099653,-0.6982059,40,-0.8645838,17.199556,19.199661,,66.48221,1.1351272,7.599088e-07,17.410864,800,,4.869461,5.2603474,0.96442133,12.500299453735352,-0.8074872
0.14999999,-0.50373846,0.42857143,0.0023702332,17.410864,210.43594,12.227416,-0.7228449,41,-0.85348344,17.337929,19.199661,,65.62863,1.194549,7.2329226e-07,17.410864,820,,7.0289736,5.1325846,7.9143675e-15,12.821336507797241,0.3550554
0.14999999,-0.846833,-0.2244898,5.143763,17.410864,219.83905,12.125737,-0.74688464,42,-0.8504037,7.956881,19.199661,,65.39221,1.0247543,6.8925965e-07,17.410864,840,,5.6455297,5.2342634,0.003557054,13.142682075500488,0.057911202
0.14999999,-0.849717,0.06122449,1.6947683,17.410864,228.12494,12.0547695,-0.654883,43,-0.85063314,9.074119,19.199661,,65.7798,1.1933877,6.5757393e-07,17.410864,860,,6.258925,5.305231,6.219283,13.459291696548462,-0.02324646
0.14999999,-0.680028,0.8367347,1.2004294e-09,17.410864,234.08319,12.039928,-0.63921624,44,-0.8434994,11.401803,19.199661,,64.78748,0.98759943,6.280238e-07,17.410864,880,,8.738931,5.320072,3.8246543e-07,13.782828092575073,0.97252846
0.14999999,-1.1914486,-1.0,8.548836e-07,17.410864,250.94977,11.783339,-0.6616891,45,-0.8528427,0.49336657,19.199661,,64.60982,1.0059118,6.0042186e-07,17.410864,900,,8.372882,5.576662,2.4633634e-37,14.109013080596924,-1.0818639
0.14999999,-1.0389206,-0.5102041,0.3551154,17.410864,251.10645,11.901166,-0.68366796,46,-0.857733,17.203394,19.199661,,64.35312,0.7179919,5.7460034e-07,17.410864,920,,6.100341,5.4588346,0.005273777,14.435059309005737,-0.26163638
0.14999999,-0.70949936,-0.10204082,4.934524,17.410864,251.38287,12.011429,-0.6974839,47,-0.86090297,17.08355,19.199661,,62.462723,1.2434684,5.5040925e-07,17.410864,940,,5.3826256,5.348572,3.0699592,14.764250993728638,-0.06369747
0.14999999,-0.63781184,-0.79591835,0.000650169,17.410864,253.78516,12.07281,-0.61870116,48,-0.85201865,14.957688,19.199661,,62.18107,1.0894146,5.277145e-07,17.410864,960,,4.8620977,5.2871904,3.368705e-05,15.093707084655762,-0.9461392
0.14999999,-0.6260947,-1.0,8.359623e-07,17.410864,253.89941,12.17838,-0.6393069,49,-0.84625185,17.245739,19.199661,,62.129574,1.080928,5.063948e-07,17.410864,980,,7.6150794,5.1816206,4.663704,15.421801090240479,-1.0005407
0.14999999,-0.661997,0.2244898,0.18662986,17.410864,254.05896,12.278821,-0.6595096,50,-0.84180117,17.20047,19.199661,,62.01625,0.9748276,4.8634166e-07,17.410864,1000,,6.3246994,5.0811796,1.6946558e-14,15.752470970153809,0.09409271
0.14999999,-0.7797942,-0.3469388,2.440556,17.410864,262.39496,12.215002,-0.6755866,51,-0.841511,9.024046,19.199661,,60.843937,0.78982806,4.6745637e-07,17.410864,1020,,5.638232,5.1449986,0.07696207,16.082735776901245,-0.1929051
0.14999999,-0.6465768,-0.020408163,3.2610998,17.410864,263.0854,12.300666,-0.64826035,52,-0.842149,16.669554,19.199661,,60.67196,1.3444501,4.496502e-07,17.410864,1040,,5.452664,5.0593348,2.6209369,16.415721893310547,-0.11025195
0.14999999,-0.60109687,1.0,4.5822894e-13,17.410864,264.39655,12.371387,-0.60648304,53,-0.8319431,16.04877,19.199661,,59.820072,1.0340377,4.3284237e-07,17.410864,1060,,11.54748,4.988614,6.1587072e-12,16.750519275665283,0.7790617
0.14999999,-1.1412239,-1.0,8.2423196e-07,17.410864,278.17792,12.208558,-0.6251752,54,-0.8383449,3.5787015,19.199661,,59.644,1.0820203,4.1695958e-07,17.410864,1080,,7.263335,5.1514425,2.368559e-30,17.08656358718872,-1.0600939
0.14999999,-0.85091555,0.5510204,6.3131425e-05,17.410864,278.34668,12.299152,-0.6435243,55,-0.83777314,17.191208,19.199661,,59.597137,0.8705024,4.0193527e-07,17.410864,1100,,6.388276,5.060848,5.538554e-25,17.425980806350708,0.5993297
0.14999999,-1.0286039,-0.18367347,5.09933,17.410864,289.87244,12.183707,-0.66154164,56,-0.84396935,5.834297,19.199661,,59.424976,1.1801578,3.8770855e-07,17.410864,1120,,5.195529,5.1762934,9.006825e-06,17.763412952423096,-0.14600183
0.14999999,-0.59083015,-0.63265306,0.03487247,17.410864,290.8404,12.257537,-0.59209204,57,-0.83689624,16.392002,19.199661,,58.498714,0.77682173,3.7422413e-07,17.410864,1140,,5.759677,5.1024637,0.024875658,18.106509923934937,-0.7724329
0.14999999,-0.5885541,-0.8367347,0.00019638683,17.410864,290.8546,12.345265,-0.6088722,58,-0.8367195,17.34577,19.199661,,58.50437,1.1004648,3.6143112e-07,17.410864,1160,,4.685299,5.014735,4.3703923,18.446484804153442,-1.0061127
0.14999999,-0.68999386,-1.0,8.2488145e-07,17.410864,291.01538,12.427536,-0.6259632,59,-0.8329559,17.199167,19.199661,,58.00206,1.1454722,3.4928303e-07,17.410864,1180,,6.893736,4.9324646,5.298083,18.81227707862854,-0.7932355
0.14999999,-0.5085801,0.75510204,3.8900907e-08,17.410864,291.02386,12.5096035,-0.6427703,60,-0.8257214,17.351667,19.199661,,57.911743,0.8934401,3.377373e-07,17.410864,1200,,8.711137,4.850397,3.2277803e-23,19.304595470428467,0.6540923
0.14999999,-1.0493397,0.3469388,0.016335865,17.410864,303.1745,12.389928,-0.6592996,61,-0.8316557,5.2093477,19.199661,,57.574223,1.0253478,3.2675467e-07,17.410864,1220,,7.502903,4.9700727,0.93332946,19.694227933883667,0.3706662
0.14999999,-0.94063765,-0.10204082,4.8262258,17.410864,312.68073,12.316764,-0.6752924,62,-0.8335952,7.8537335,19.199661,,57.450256,1.3028816,3.162992e-07,17.410864,1240,,5.2462373,5.0432367,0.04751166,20.07437539100647,0.02918329
0.14999999,-0.7358851,0.10204082,1.0484983,17.410864,320.85712,12.267031,-0.61633146,63,-0.82777876,9.183591,19.199661,,56.58166,1.0997576,3.0633765e-07,17.410864,1260,,6.048538,5.09297,4.933783,20.458616495132446,0.11437737
0.14999999,-0.7691011,-0.79591835,0.000648139,17.410864,329.23157,12.215757,-0.615574,64,-0.82569903,8.985544,19.199661,,56.203445,1.074109,2.968394e-07,17.410864,1280,,4.7410355,5.1442432,5.776375e-08,20.84275770187378,-1.1866591
0.14999999,-1.6943406,-1.0,8.2910327e-07,17.410864,329.393,12.292416,-0.63106805,65,-0.8382783,17.198534,19.199661,,56.21155,1.1531268,2.8777617e-07,17.410864,1300,,6.7577753,5.067585,6.6742964,21.35504388809204,-0.74144614
0.14999999,-0.564837,-0.42857143,1.0442001,17.410864,329.37463,12.369475,-0.6463355,66,-0.83231467,17.378378,19.199661,,55.870808,0.60263175,2.791217e-07,17.410864,1320,,6.1440215,4.9905252,0.53135335,21.74826955795288,-0.4879377
0.14999999,-0.80941236,-0.63265306,0.036792047,17.410864,329.37347,12.443978,-0.645676,67,-0.83801293,17.361155,19.199661,,55.02124,0.81601965,2.708519e-07,17.410864,1340,,5.462963,4.9160223,3.7516809,22.147146463394165,-0.63478124
0.14999999,-0.64190686,0.46938777,0.0007349586,17.410864,329.34546,12.516685,-0.65994215,68,-0.8380165,17.388008,19.199661,,54.629993,1.0738902,2.6294424e-07,17.410864,1360,,7.5778785,4.843316,8.653916e-12,22.53075075149536,0.27314174
0.14999999,-0.9380846,-0.26530612,4.115334,17.410864,338.28015,12.457391,-0.6745301,69,-0.8389429,8.425387,19.199661,,54.66636,0.9184883,2.553779e-07,17.410864,1380,,5.5313663,4.90261,0.010818075,22.74810552597046,-0.43524206
0.14999999,-0.7698378,-0.5102041,0.33689192,17.410864,338.33362,12.526664,-0.6309872,70,-0.839366,17.306522,19.199661,,54.23153,0.73272336,2.4813352e-07,17.410864,1400,,5.720774,4.833337,5.0690117,22.95909810066223,-0.57217515
0.14999999,-0.67082465,0.18367347,0.35558087,17.410864,338.30664,12.5951185,-0.64037067,71,-0.8409068,17.386942,19.199661,,54.239223,1.034563,2.4119305e-07,17.410864,1420,,5.8521156,4.764882,1.5939473e-05,23.171971321105957,-0.018815994
0.14999999,-0.69915557,1.0,4.783038e-13,17.410864,344.55023,12.574581,-0.64936125,72,-0.83872336,11.116433,19.199661,,54.213787,0.870465,2.3453978e-07,17.410864,1440,,12.358463,4.7854195,5.138854e-10,23.38547706604004,0.8839426
0.14999999,-1.2138923,-0.71428573,0.0058499444,17.410864,359.9195,12.429596,-0.66315454,73,-0.84625363,1.9906912,19.199661,,54.034874,1.0190629,2.2815804e-07,17.410864,1460,,4.8603954,4.9304047,1.9960019e-24,23.63308548927307,-0.6854239
0.14999999,-0.57138556,-0.020408163,3.355109,17.410864,359.89777,12.496517,-0.6766801,74,-0.84252673,17.38172,19.199661,,53.920135,1.2924732,2.2203328e-07,17.410864,1480,,5.522234,4.8634834,0.00025401358,23.88075280189514,-0.31741625
0.14999999,-0.72723234,-0.3469388,2.3688412,17.410864,360.0797,12.558937,-0.64576155,75,-0.8375025,17.178078,19.199661,,53.38416,0.8393036,2.1615185e-07,17.410864,1500,,5.422001,4.8010635,5.3980913,24.094756841659546,-0.37879148
0.14999999,-0.6933581,-1.0,8.2648944e-07,17.410864,360.09314,12.621934,-0.6279108,76,-0.83788663,17.34666,19.199661,,53.402725,1.0649968,2.1050109e-07,17.410864,1520,,7.148308,4.7380667,0.0010037429,24.312583208084106,-1.2379482
0.14999999,-2.1821606,0.71428573,1.9746376e-07,17.410864,360.2621,12.6812725,-0.64098287,77,-0.85485286,17.19106,19.199661,,53.36311,0.8665264,2.0506903e-07,17.410864,1540,,9.18123,4.678728,3.8949353e-36,24.530691146850586,0.5570728
0.14999999,-1.0746456,-0.59183675,0.083981074,17.410864,371.3429,12.599195,-0.65388626,78,-0.8596927,6.279205,19.199661,,52.841133,0.8865334,1.9984455e-07,17.410864,1560,,5.286026,4.760806,1.4200097e-12,24.74721336364746,-0.32309455
0.14999999,-0.69823366,-0.26530612,4.0785403,17.410864,371.46948,12.657855,-0.66554916,79,-0.8592422,17.233343,19.199661,,53.02903,1.0187786,1.948172e-07,17.410864,1580,,5.2702184,4.7021456,4.9639606,24.970355987548828,-0.48815778
0.14999999,-0.6788541,-1.0,8.2638934e-07,17.410864,371.44836,12.716896,-0.6277894,80,-0.8569666,17.381132,19.199661,,52.33294,1.0790812,1.899772e-07,17.410864,1600,,6.9610295,4.6431046,0.015532841,25.18780779838562,-0.86235017
0.14999999,-0.519371,-0.46938777,0.616437,17.410864,371.4933,12.7736635,-0.6402119,81,-0.8521478,17.314999,19.199661,,52.263138,0.86126256,1.8531539e-07,17.410864,1620,,5.315997,4.586337,0.14457001,25.448201656341553,-0.37440532
0.14999999,-0.6410257,0.3469388,0.016102321,17.410864,371.55188,12.828879,-0.64490044,82,-0.85140944,17.301401,19.199661,,51.79633,1.0328101,1.8082306e-07,17.410864,1640,,7.6259623,4.5311213,4.8022266e-05,25.667644739151,0.38031903
0.14999999,-0.9877534,-0.79591835,0.00067543495,17.410864,381.12415,12.768143,-0.6568255,83,-0.85300356,7.7877326,19.199661,,51.798225,1.0353892,1.7649211e-07,17.410864,1660,,4.637975,4.591858,3.1718985e-13,25.887205839157104,-0.83814293
0.14999999,-0.50454295,-0.18367347,5.1364446,17.410864,381.17798,12.822166,-0.6687935,84,-0.8486233,17.306118,19.199661,,51.312275,1.0945342,1.7231491e-07,17.410864,1680,,5.141767,4.537834,0.00032368925,26.11091661453247,0.028602809
0.14999999,-0.7823236,0.59183675,1.6326978e-05,17.410864,389.4005,12.778819,-0.6212765,85,-0.8469309,9.137661,19.199661,,50.947193,0.9040277,1.6828433e-07,17.410864,1700,,8.419505,4.5811815,0.005046263,26.33621096611023,0.7555916
0.14999999,-1.1906662,0.06122449,1.6580386,17.410864,402.85376,12.675655,-0.63297236,86,-0.85228294,3.9066372,19.199661,,50.918167,1.1510268,1.6439348e-07,17.410864,1720,,6.177391,4.6843452,0.00019441768,26.563134908676147,0.056103736
0.14999999,-0.7686998,-0.79591835,0.0006545634,17.410864,411.1377,12.63428,-0.62543714,87,-0.84986264,9.075995,19.199661,,50.7403,1.0421705,1.6063603e-07,17.410864,1740,,4.604143,4.7257204,5.6572674e-07,26.788748502731323,-0.93612325
0.14999999,-0.5583902,-1.0,8.339175e-07,17.410864,411.23645,12.686859,-0.63685834,88,-0.8462468,17.261225,19.199661,,50.85164,1.0761914,1.5700596e-07,17.410864,1760,,6.992934,4.6731415,4.2456703,27.012372493743896,-0.9608355
0.14999999,-0.555227,-0.3877551,1.6355143,17.410864,411.35608,12.738022,-0.6481579,89,-0.8423783,17.24047,19.199661,,50.52424,0.8800146,1.5349757e-07,17.410864,1780,,5.313801,4.6219788,0.0031358937,27.236980438232422,-0.32834074
0.14999999,-0.6357024,0.8367347,1.202719e-09,17.410864,411.4723,12.788086,-0.6411214,90,-0.84155136,17.24371,19.199661,,50.499077,1.0214176,1.5010546e-07,17.410864,1800,,9.787625,4.5719147,3.9869448e-13,27.471004009246826,0.91113997
0.14999999,-1.28623,-1.0,8.4678567e-07,17.410864,427.28613,12.664548,-0.65217125,91,-0.84660196,1.5461882,19.199661,,49.71041,1.0699905,1.4682455e-07,17.410864,1820,,6.698993,4.6954527,5.4151196e-35,27.69864320755005,-0.9745564
0.14999999,-0.56073684,-0.06122449,4.122296,17.410864,427.42517,12.714075,-0.6631003,92,-0.84296304,17.221115,19.199661,,49.530075,1.199232,1.4365008e-07,17.410864,1840,,5.476633,4.6459255,4.1469477e-08,27.928040504455566,-0.0293567
0.14999999,-0.6946763,-0.59183675,0.08200529,17.410864,432.71252,12.707178,-0.6300785,93,-0.83945894,12.072701,19.199661,,49.287983,0.84451747,1.4057744e-07,17.410864,1860,,5.194089,4.6528225,0.004710815,28.155802011489868,-0.5604517
0.14999999,-0.6393564,0.26530612,0.08750547,17.410864,432.72534,12.75654,-0.6398924,94,-0.83907855,17.347137,19.199661,,49.29032,0.95124817,1.3760231e-07,17.410864,1880,,7.445404,4.6034603,1.3234574e-06,28.38677144050598,0.38041312
0.14999999,-1.0212178,1.0,4.783914e-13,17.410864,442.29822,12.70423,-0.64954406,95,-0.84168106,7.7870812,19.199661,,49.27617,0.8590014,1.3472066e-07,17.410864,1900,,12.69939,4.6557703,0.0014568998,28.61962914466858,0.9397928
0.14999999,-1.2890792,-0.3877551,1.6550226,17.410864,458.59485,12.582971,-0.66001534,96,-0.8481533,1.0633277,19.199661,,49.282906,0.89594144,1.3192863e-07,17.410864,1920,,5.2686377,4.77703,9.460512e-17,28.91548252105713,-0.28777653
0.14999999,-0.63713515,-0.8367347,0.00020530546,17.410864,458.84644,12.629624,-0.6532852,97,-0.8471708,17.108358,19.199661,,49.06386,1.0427383,1.2922246e-07,17.410864,1940,,4.5286565,4.7303762,0.006210811,29.210883617401123,-0.7041454
0.14999999,-0.56573653,-0.2244898,4.7324357,17.410864,458.80713,12.678295,-0.6635396,98,-0.84399754,17.399282,19.199661,,48.82122,1.0385988,1.265987e-07,17.410864,1960,,5.083067,4.6817055,0.028191444,29.444571495056152,-0.108232744
0.14999999,-0.65528804,0.46938777,0.0007108089,17.410864,460.41443,12.70935,-0.62653154,99,-0.84183484,15.752727,19.199661,,48.6359,1.0319352,1.2405411e-07,17.410864,1980,,8.019747,4.650651,0.0030860163,29.677164793014526,0.4552594
0.14999999,-1.0353945,-0.67346936,0.014954871,17.410864,470.5569,12.654431,-0.63657475,100,-0.84371233,7.2176123,19.199661,,48.41642,0.9394416,1.2158542e-07,17.410864,2000,,4.8275585,4.7055693,3.791824e-12,29.911473035812378,-0.7959219
0.14999999,-0.50861895,0.020408163,2.4269385,17.410864,470.56848,12.700907,-0.64637554,101,-0.8410997,17.34841,19.199661,,48.366714,1.1903127,1.1918971e-07,17.410864,2020,,5.9630766,4.659094,1.6380995e-06,30.143284559249878,0.1026316
0.14999999,-0.8401122,-1.0,8.302767e-07,17.410864,478.9198,12.664709,-0.6324829,102,-0.8394412,9.008752,19.199661,,48.238037,1.0470315,1.1686409e-07,17.410864,2040,,6.945486,4.6952915,1.1377225e-11,30.377577304840088,-1.1297026
0.14999999,-1.2143584,-0.79591835,0.00066565425,17.410864,479.09045,12.708637,-0.64223903,103,-0.84280646,17.189306,19.199661,,47.64074,1.0282568,1.14605925e-07,17.410864,2060,,4.4415855,4.6513634,0.7533083,30.611260890960693,-1.1148036
0.14999999,-1.1208873,-1.0,8.4655153e-07,17.410864,479.25513,12.751779,-0.6518945,104,-0.84532386,17.195337,19.199661,,48.12124,1.0978127,1.1241255e-07,17.410864,2080,,6.6109047,4.608222,6.0871687,30.910624027252197,-0.8541097
0.14999999,-0.45174024,-0.18367347,5.0989337,17.410864,479.2981,12.795257,-0.6614639,105,-0.84082675,17.317022,19.199661,,47.455074,1.0662782,1.10281555e-07,17.410864,2100,,5.1198497,4.564744,0.00019188199,31.147031784057617,-0.058167696
