LQGmu1_actor,LQGmu1_higher,IWMean,Bound,TimeElapsed,Regret,Iteration,ReturnStepMax,ReturnMin,ReturnMean,IWFirstEpisode,Regret/t,ReturnMax,DenMISELogFirst,DenMISELogLast,DenMISEMeanLog,ReturnLastEpisode,IWMax,ReturnAbsMax,LQGsigma_higher,IWLastEpisode,delta,TimestepsSoFar,IWMin
0.68057257,1.0,1.5782747e-13,35595913000000.0,0.07887625694274902,0.84656525,1,18.264467,,16.513435,1.5782747e-13,0.84656525,16.513435,0.9158905,0.9158905,0.9158905,16.513435,1.5782747e-13,16.513435,0.14999999,1.5782747e-13,0.0012158542,20,
-1.1386242,-1.0,1.2660003e-07,5392284700.0,1.1087126731872559,13.318996,2,18.264467,,10.700502,2.5320006e-07,6.659498,16.513435,0.2227433,-1.9823729,-0.8798148,4.887569,2.5320006e-07,16.513435,0.14999999,1.0671679e-26,0.00030396355,40,
0.4639942,0.46938777,3.5836143,43632.574,1.522660732269287,13.48251,3,18.986,,12.86583,0.0005839474,4.49417,17.196486,-0.18272167,-0.54746795,-1.0393425,17.196486,10.750259,17.196486,0.14999999,5.1049837e-25,0.00013509492,60,
-0.57559675,-0.5510204,0.03216368,5889.3013,1.886141300201416,23.698006,4,18.986,,11.435499,0.1258021,5.9245014,17.196486,-0.47020912,-0.40622202,-0.7161639,7.1445065,0.1258021,17.196486,0.14999999,4.5526155e-10,7.599089e-05,80,
0.55520666,0.18367347,0.2659951,412.41467,2.261277914047241,23.681862,5,19.163979,,12.623629,0.41583568,4.736372,17.376144,-0.6623866,-0.6198251,-0.8690752,17.376144,0.870516,17.376144,0.14999999,1.34988e-05,4.8634163e-05,100,
0.6866756,0.71428573,2.8749886,329.669,2.6321113109588623,34.74376,6,19.163979,,11.569374,3.1519852e-07,5.7906265,17.376144,-0.76481885,-0.9101353,-0.98633975,6.2981033,12.216402,17.376144,0.14999999,3.7657905,3.377373e-05,120,
-0.4750415,-0.30612245,0.76231575,223.13971,2.9847888946533203,47.292168,7,19.163979,,10.603976,3.9579983,6.7560244,17.376144,-0.91896945,-0.5962361,-0.8071149,4.8115964,3.9579983,17.376144,0.14999999,1.4834809e-09,2.4813347e-05,140,
-0.6899005,-0.75510204,0.5823096,220.35828,3.361091375350952,47.29106,8,19.163979,,11.448618,0.001541308,5.9113827,17.376144,-0.60434145,-0.72543865,-0.8352598,17.361103,3.2292073,17.376144,0.14999999,0.9614087,1.8997722e-05,160,
-0.33931217,-0.46938777,1.3339937,120.56902,3.735816240310669,47.274216,9,19.165998,,12.10731,0.5914709,5.2526903,17.376844,-0.7219318,-0.6781088,-0.8658935,17.376844,5.5135403,17.376844,0.14999999,1.7784022,1.5010546e-05,180,
0.34641802,0.3469388,0.888923,118.574936,4.110809803009033,47.436317,10,19.165998,,12.616369,0.022123102,4.7436314,17.376844,-0.76364267,-0.47610596,-0.81184375,17.197903,5.1759057,17.376844,0.14999999,0.00012205291,1.2158541e-05,200,
0.6584888,0.8367347,0.8907724,118.137085,4.489070177078247,56.78427,11,19.165998,,12.197794,2.208492e-09,5.1622066,17.376844,-0.856743,-0.5733211,-0.80798894,8.012045,4.3680296,17.376844,0.14999999,0.022574091,1.0048381e-05,220,
-0.086084954,0.020408163,0.36501622,118.3167,4.869781970977783,68.98746,12,19.165998,,11.611046,3.5048034,5.748955,17.376844,-0.9437543,-0.7764134,-0.821249,5.156807,3.5048034,17.376844,0.14999999,0.0006802045,8.443432e-06,240,
-0.7185642,-1.0,1.0097835,115.284424,5.2526044845581055,70.83766,13,19.165998,,11.91095,6.816227e-07,5.449051,17.376844,-0.7675538,-0.7216041,-0.8622315,15.509812,12.274366,17.376844,0.14999999,4.7567305e-08,7.194403e-06,260,
-0.9462365,-0.71428573,1.324049,113.2398,5.699793338775635,70.82254,14,19.165998,,12.301248,0.005614089,5.058753,17.376844,-0.84166175,-0.9069233,-0.88217896,17.375124,6.584365,17.376844,0.14999999,6.584365,6.203337e-06,280,
0.7563057,0.59183675,2.1148903,110.01978,6.081698894500732,70.930695,15,19.165998,,12.631289,2.929172e-05,4.728712,17.376844,-0.9102537,-0.7516438,-0.8628748,17.251862,7.162272,17.376844,0.14999999,8.321566e-23,5.403797e-06,300,
-0.28769213,-0.2244898,1.084213,107.96412,6.469247579574585,84.39386,16,19.165998,,12.085384,6.2916384,5.2746162,17.376844,-0.9747903,-0.75470287,-0.8049976,3.896807,6.2916384,17.376844,0.14999999,2.9425098e-09,4.7494304e-06,320,
-0.9394917,-0.877551,0.87680006,93.59054,6.854845762252808,84.60474,17,19.165998,,12.38325,4.6043904e-05,4.9767504,17.376844,-0.703792,-0.68784714,-0.79940987,17.149113,5.7554493,17.376844,0.14999999,0.0023208358,4.207108e-06,340,
1.1051604,1.0,0.19753075,93.8471,7.215344190597534,84.71413,18,19.165998,,12.65366,8.4415856e-13,4.706341,17.376844,-0.7609477,-0.6317552,-0.8000304,17.250614,1.7005607,17.376844,0.14999999,2.4874154e-36,3.7526365e-06,360,
-0.15678988,-0.3877551,1.1453766,93.38258,7.6055214405059814,102.07414,19,19.165998,,11.987679,1.7646434,5.372322,17.376844,-0.8150149,-1.377124,-0.87153584,,5.6645904,17.376844,0.14999999,3.2569112e-21,3.3680174e-06,380,
-0.2046859,-0.10204082,1.0599382,89.64954,8.00379490852356,102.737076,20,19.165998,,12.223146,5.4635334,5.136854,17.376844,-0.7774955,-0.772431,-0.86344826,16.697052,6.290908,17.376844,0.14999999,5.3870735,3.0396352e-06,400,
0.31849658,0.2244898,0.453613,87.46619,8.396429538726807,103.27411,21,19.165998,,12.442185,0.20134266,4.917815,17.376844,-0.58477056,-0.5662427,-0.8506301,16.822977,5.579747,17.376844,0.14999999,0.07818116,2.7570386e-06,420,
-0.5580342,-0.63265306,0.98092115,86.54065,8.792181968688965,112.45303,22,19.165998,,12.248499,0.0297817,5.1115017,17.376844,-0.6217485,-0.86627483,-0.8767329,8.181076,5.441158,17.376844,0.14999999,1.1746928e-08,2.5120953e-06,440,
-0.70886433,-1.0,0.98390007,84.65824,9.250669479370117,112.457825,23,19.165998,,12.4705305,6.1509104e-07,4.88947,17.376844,-0.6648475,-0.6037394,-0.86842,17.355215,9.467507,17.376844,0.14999999,0.063365795,2.2984013e-06,460,
0.51074624,0.5510204,1.6073014,84.01159,9.65093183517456,112.42432,24,19.183113,,12.675654,8.898934e-05,4.684346,17.393496,-0.70740706,-0.62956786,-0.86334926,17.393496,7.72948,17.393496,0.14999999,2.3940302e-15,2.110858e-06,480,
-0.05763994,-0.26530612,1.2180072,82.233955,10.054265022277832,123.05472,25,19.183113,,12.437811,4.245446,4.9221897,17.393496,-0.74822533,-0.8286123,-0.84322965,6.7295976,5.4303236,17.393496,0.14999999,9.382136e-06,1.9453666e-06,500,
-0.14467819,0.06122449,0.59613496,79.394035,10.46152138710022,125.41611,26,19.183113,,12.536304,1.8030598,4.823696,17.393496,-0.630598,-0.76308256,-0.83455306,14.9986105,4.167397,17.393496,0.14999999,4.167397,1.7986008e-06,520,
-0.5506143,-0.59183675,1.1256864,79.53517,10.877747535705566,126.563385,27,19.183113,,12.672468,0.06713013,4.6875324,17.393496,-0.6012888,-0.6046571,-0.841312,16.21274,5.506591,17.393496,0.14999999,0.057239376,1.6678383e-06,540,
0.74473155,0.79591835,1.0495322,79.37285,11.281680345535278,126.53293,28,19.183113,,12.840967,1.0268273e-08,4.5190334,17.393496,-0.63517326,-0.5856186,-0.8299035,17.390432,7.749135,17.393496,0.14999999,1.5151507e-17,1.5508342e-06,560,
0.23291686,0.3877551,1.1013263,76.741745,11.68278431892395,139.83792,29,19.183113,,12.538003,0.007841301,4.8219976,17.393496,-0.67026454,-0.8918543,-0.83271945,4.054984,6.991394,17.393496,0.14999999,0.38220772,1.4457245e-06,580,
-0.36388725,-0.14285715,1.2530093,76.45734,12.088104724884033,148.58725,30,19.183113,,12.407093,5.3645697,4.9529076,17.393496,-0.70389575,-0.8524346,-0.83237433,8.6107235,5.3961043,17.393496,0.14999999,0.27055004,1.3509492e-06,600,
-0.4408281,-0.42857143,1.1460795,76.51455,12.491997718811035,148.61288,31,19.183113,,12.566037,0.8712066,4.7939634,17.393496,-0.5721725,-0.65496266,-0.82080853,17.33436,5.040044,17.393496,0.14999999,4.665362,1.2651968e-06,620,
-0.5729412,-0.79591835,0.89441895,76.113266,12.900562047958374,148.65399,32,19.183113,,12.714563,0.00048438416,4.6454372,17.393496,-0.57620543,-0.5596188,-0.80940014,17.318884,4.937858,17.393496,0.14999999,0.28247097,1.1873576e-06,640,
-0.7916255,-0.5102041,1.2762296,73.014145,13.309005498886108,148.62592,33,19.183113,,12.856185,0.28616652,4.5038157,17.393496,-0.60696197,-0.59469736,-0.8070995,17.388042,4.641451,17.393496,0.14999999,4.416791,1.1164868e-06,660,
0.9328085,1.0,0.58430076,72.238266,13.72603988647461,148.62738,34,19.183113,,12.988606,7.392038e-13,4.371394,17.393496,-0.62818056,-0.68315023,-0.7968002,17.35855,13.828826,17.393496,0.14999999,5.528173e-31,1.051777e-06,680,
-1.0809047,-1.0,0.7613446,71.33738,14.135072708129883,164.805,35,19.183113,,12.651287,6.103859e-07,4.7087135,17.393496,-0.6571681,-1.038439,-0.8171441,1.1824055,9.87493,17.393496,0.14999999,6.639424e-36,9.925341e-07,700,
0.72185737,0.67346936,1.4176687,70.18688,14.586800575256348,164.96936,36,19.183113,,12.777518,1.3527662e-06,4.5824823,17.393496,-0.685339,-1.1735053,-0.8350405,17.195663,7.557604,17.393496,0.14999999,1.6997284e-29,9.3815913e-07,720,
-0.41277805,-0.26530612,1.1470578,69.481804,15.169872522354126,177.96893,37,19.183113,,12.550029,4.0974283,4.809972,17.393496,-0.7127379,-0.8918488,-0.8278314,4.3604183,4.982741,17.393496,0.14999999,2.554664e-09,8.881331e-07,740,
-0.80606943,-0.71428573,1.0564247,69.63866,15.608650207519531,177.97095,38,19.183113,,12.676556,0.0045630704,4.683445,17.393496,-0.63437855,-0.53365546,-0.81726867,17.358019,5.3404193,17.393496,0.14999999,0.60150754,8.4200434e-07,760,
0.17503537,0.2244898,0.6783386,68.50581,16.02636957168579,177.9892,39,19.183113,,12.796175,0.21712464,4.5638256,17.393496,-0.6602339,-0.6533628,-0.81253564,17.34171,7.9950976,17.393496,0.14999999,2.8755076e-10,7.993782e-07,780,
-1.1697446,-1.0,0.87354356,67.16115,16.400965213775635,186.52347,40,19.183113,,12.696914,6.244825e-07,4.663087,17.393496,-0.6799999,-0.94134486,-0.8245417,8.82571,8.748213,17.393496,0.14999999,3.2243384e-13,7.599088e-07,800,
-0.15292466,0.020408163,0.72050923,66.86882,16.80051565170288,186.67847,41,19.183113,,12.806867,2.7595637,4.553134,17.393496,-0.7046925,-1.6794001,-0.8496598,17.204954,5.293376,17.393496,0.14999999,3.0471692e-13,7.2329226e-07,820,
-0.3366657,-0.42857143,1.1596066,66.83466,17.224611282348633,187.40308,42,19.183113,,12.898022,0.95466316,4.461979,17.393496,-0.66365194,-0.66366225,-0.85226715,16.635393,4.9019485,17.393496,0.14999999,0.95444405,6.8925965e-07,840,
-0.21867071,-0.18367347,1.1475918,65.502,17.657257795333862,187.55426,43,19.183113,,12.998274,5.0627213,4.3617268,17.393496,-0.6647068,-0.5494899,-0.8422906,17.208931,5.072332,17.393496,0.14999999,2.738812,6.5757393e-07,860,
0.45314822,0.42857143,1.0211883,65.19313,18.03842544555664,188.04803,44,19.183113,,13.086182,0.0025796364,4.273819,17.393496,-0.5763896,-0.5331496,-0.8327932,16.866217,7.497819,17.393496,0.14999999,0.00041053243,6.280238e-07,880,
-0.7726276,-0.79591835,0.9288444,65.07566,18.453070640563965,198.17291,45,19.183113,,12.956158,0.0004954552,4.403843,17.393496,-0.5988038,-0.92700005,-0.83537036,7.2350736,5.539203,17.393496,0.14999999,5.8918557e-15,6.0042186e-07,900,
-0.69494736,-0.59183675,1.0991771,63.893517,18.871398448944092,198.16418,46,19.183113,,13.052084,0.06845084,4.3079166,17.393496,-0.6207717,-0.6310676,-0.833043,17.368813,4.788324,17.393496,0.14999999,2.4179218,5.7460034e-07,920,
-1.1899955,-1.0,0.92826545,63.297173,19.28566813468933,198.16656,47,19.183113,,13.143691,6.004707e-07,4.2163095,17.393496,-0.640791,-0.55502254,-0.82561696,17.357594,8.484082,17.393496,0.14999999,0.585826,5.5040925e-07,940,
0.8487551,0.8367347,0.99679726,63.22413,19.705573558807373,198.32837,48,19.183113,,13.22816,1.8174081e-09,4.1318407,17.393496,-0.6618444,-1.8291079,-0.8489507,17.198174,8.001297,17.393496,0.14999999,,5.277145e-07,960,
-0.34563494,-0.30612245,1.1640942,63.086212,20.118043661117554,213.14258,49,19.183113,,13.010152,3.1243696,4.3498487,17.393496,-0.68246365,-1.0642432,-0.8543279,2.5457952,4.846192,17.393496,0.14999999,1.0353407e-12,5.063948e-07,980,
0.7508196,0.59183675,1.272074,61.475307,20.539730548858643,213.29272,50,19.183113,,13.094146,2.2374126e-05,4.265855,17.393496,-0.64085406,-0.521454,-0.8449799,17.209791,7.3232584,17.393496,0.14999999,1.4773401e-08,4.8634166e-07,1000,
-0.68856966,-0.71428573,1.0376211,61.113552,20.97389316558838,226.68073,51,19.183113,,12.91528,0.0046845684,4.4447203,17.393496,-0.6606563,-0.98465425,-0.8434505,3.972086,4.992828,17.393496,0.14999999,1.368598e-20,4.6745637e-07,1020,
-0.0077722594,-0.10204082,0.95425284,60.77133,21.362295866012573,226.63983,52,19.189674,,13.001542,4.955919,4.3584585,17.40088,-0.6799825,-0.5467266,-0.83753735,17.40088,5.754797,17.40088,0.14999999,0.002198689,4.496502e-07,1040,
0.91605836,1.0,0.68693787,60.82399,21.76141333580017,231.51947,53,19.189674,,12.991709,7.2443223e-13,4.368292,17.40088,-0.60799676,-0.8122056,-0.8384248,12.480283,14.169167,17.40088,0.14999999,9.461575e-10,4.3284237e-07,1060,
-1.059705,-1.0,0.96361,60.72423,22.197708129882812,247.41516,54,19.189674,,12.778239,5.920623e-07,4.5817614,17.40088,-0.6266889,-1.0902216,-0.84959847,1.4643658,8.336398,17.40088,0.14999999,2.9296746e-35,4.1695958e-07,1080,
-0.07629478,0.14285715,0.6422538,60.547512,22.678354740142822,247.57776,55,19.189674,,12.858587,0.7252848,4.5014133,17.40088,-0.64503807,-0.981692,-0.8534361,17.19738,7.721762,17.40088,0.14999999,7.84018e-14,4.0193527e-07,1100,
-0.6549026,-0.3877551,1.1127403,60.451927,23.18369150161743,249.4115,56,19.189674,,12.906224,1.4961416,4.4537764,17.40088,-0.64995575,-0.7221506,-0.8577527,15.5262785,4.8483276,17.40088,0.14999999,0.63419986,3.8770855e-07,1120,
-0.75918585,-0.63265306,1.1337695,60.216694,23.633097648620605,249.35919,57,19.201456,,12.985278,0.03036938,4.3747225,17.412315,-0.6412892,-0.6077798,-0.8518044,17.412315,4.83055,17.412315,0.14999999,4.83055,3.7422413e-07,1140,
-0.6355544,-0.8367347,0.982507,59.247353,24.07165765762329,249.35706,58,19.201456,,13.06074,0.00015781254,4.29926,17.412315,-0.6581483,-0.5943384,-0.8455167,17.362146,4.8560014,17.412315,0.14999999,4.215968,3.6143112e-07,1160,
0.4780153,0.3469388,0.82257843,58.60965,24.584407567977905,249.32483,59,19.201456,,13.134155,0.020251313,4.2258453,17.412315,-0.67524,-0.524175,-0.8406854,17.392118,7.9658117,17.412315,0.14999999,2.1698736e-09,3.4928303e-07,1180,
0.014609158,-0.10204082,1.0138067,58.448166,25.036118268966675,259.6607,60,19.201456,,13.032323,5.0143514,4.3276777,17.412315,-0.6917039,-1.008401,-0.8469063,7.0242524,5.7054954,17.412315,0.14999999,0.0041261073,3.377373e-07,1200,
-0.52585804,-0.59183675,1.1368253,58.280106,25.490643739700317,267.849,61,19.201456,,12.969034,0.06894533,4.3909664,17.412315,-0.62796974,-0.8240358,-0.84675044,9.171712,4.6460323,17.412315,0.14999999,0.0017111351,3.2675467e-07,1220,
-0.7938062,-1.0,0.9526866,57.30813,25.94105815887451,267.83752,62,19.201456,,13.040041,6.0185926e-07,4.3199596,17.412315,-0.6431006,-0.51970893,-0.83963335,17.371433,8.136522,17.412315,0.14999999,0.030260814,3.162992e-07,1240,
