IWMax,Regret,Bound,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,DenMISEMeanLog,Regret/t,LQGmu1_higher,DenMISELogLast,TimestepsSoFar,IWFirstEpisode,LQGmu1_actor,ReturnMean,IWMin,ReturnMin,ReturnAbsMax,TimeElapsed,LQGsigma_higher,IWMean,delta,ReturnMax,Iteration,IWLastEpisode
10.789973,72.25017,117.2637,-0.4615525,19.196093,9.9600315,-0.91994804,6.5681973,-1.0,-0.4953616,220,1.9370178e-12,-0.9799411,10.791803,,,17.40741,5.432875394821167,0.14999999,1.2331575,1.0048381e-05,17.40741,11,1.0321678e-09
5.0398636,72.39197,116.19196,-0.54856384,19.196093,17.2182,-0.9023094,6.0326643,0.8367347,-0.66335726,240,7.110177e-05,1.1744853,11.327336,,,17.40741,5.731672525405884,0.14999999,0.70020825,8.443432e-06,17.40741,12,7.2717726e-32
6.7681446,89.75197,116.71923,-0.62860066,19.196093,,-1.0225556,6.9039974,-0.42857143,-2.103145,260,0.004779435,-0.44737056,10.456003,,,17.40741,6.032399415969849,0.14999999,0.82907635,7.194403e-06,17.40741,13,3.444903e-24
6.5792465,89.82724,108.81967,-0.702341,19.196093,17.284742,-1.0184368,6.416231,-0.75510204,-0.6968662,280,1.437536e-07,-0.9047653,10.943769,,,17.40741,6.3332531452178955,0.14999999,0.95765847,6.203337e-06,17.40741,14,0.65092075
7.1322126,89.90604,103.71285,-0.7713339,19.196093,17.281216,-1.0035354,5.9937344,0.59183675,-0.6584458,300,0.050974358,0.63297004,11.366266,,,17.40741,6.635279417037964,0.14999999,0.6407833,5.403797e-06,17.40741,15,1.2425761e-21
4.29384,101.80914,96.0101,-0.8324799,19.196093,5.4568644,-1.0119973,6.3630714,-0.2244898,-0.7192721,320,0.37063447,-0.17543043,10.996929,,,17.40741,6.940269947052002,0.14999999,0.5647006,4.7494304e-06,17.40741,16,4.3795214e-07
8.338087,102.50726,95.267334,-0.8702041,19.196093,16.66187,-1.0180933,6.0298395,-1.0,-0.66476166,340,2.9148047e-12,-1.0266744,11.330161,,,17.40741,7.2582831382751465,0.14999999,1.281469,4.207108e-06,17.40741,17,1.4179748e-06
15.322209,102.66968,93.32777,-0.9273625,19.196093,17.197598,-0.99386734,5.703871,1.0,-0.70375746,360,3.4206613e-07,0.9265976,11.65613,,,17.40741,7.585857629776001,0.14999999,1.5078675,3.7526365e-06,17.40741,18,
6.4345207,118.74214,92.6871,-0.9814297,19.196093,1.2875518,-0.9775093,6.249585,-0.59183675,-0.84458405,380,6.500834e-05,-0.764882,11.110415,,,17.40741,7.885262489318848,0.14999999,0.80008715,3.3680174e-06,17.40741,19,3.466433e-22
7.4454613,118.741135,92.89239,-1.0327196,19.196093,17.360998,-0.9747446,5.9370565,0.14285715,-0.6716064,400,7.4454613,0.19788547,11.422944,,,17.40741,8.191240310668945,0.14999999,1.415304,3.0396352e-06,17.40741,20,5.8099324e-08
5.232698,127.353,88.63853,-0.7650412,19.196093,8.748127,-0.95313346,6.0644293,-0.8367347,-0.7885694,420,5.306868e-09,-0.8882072,11.295571,,,17.40741,8.501201391220093,0.14999999,1.1457167,2.7570386e-06,17.40741,21,2.7320943e-10
6.8736057,127.40825,87.61977,-0.81156117,19.196093,17.304762,-0.9314163,5.7912836,0.3877551,-0.5450553,440,1.3786482,0.0535371,11.568717,,,17.40741,8.81346845626831,0.14999999,1.0072832,2.5120953e-06,17.40741,22,8.89103e-16
6.009307,135.68854,83.725334,-0.7952323,19.196093,9.0797205,-0.93030435,5.899501,-0.06122449,-0.8535973,460,2.5987942,-0.060704783,11.4605,,,17.40741,9.123569965362549,0.14999999,0.9895715,2.2984013e-06,17.40741,23,4.6604276
6.2558794,139.06827,82.058205,-0.73074085,19.196093,13.980238,-0.9240336,5.794511,-0.3877551,-0.7122028,480,0.014068697,-0.4575066,11.56549,,,17.40741,9.433487892150879,0.14999999,0.72081685,2.110858e-06,17.40741,24,0.50331074
7.971574,139.05414,81.58399,-0.77097684,19.196093,17.374117,-0.92768586,5.562166,-1.0,-0.6947062,500,2.6394616e-12,-1.3344495,11.797834,,,17.40741,9.747161626815796,0.14999999,1.2848649,1.9453666e-06,17.40741,25,0.007695704
7.1771917,139.21008,78.50176,-0.81019753,19.196093,17.204082,-1.0144029,5.3542337,0.71428573,-3.363753,520,0.0030872556,0.7280376,12.005767,,,17.40741,10.059020757675171,0.14999999,0.73221886,1.7986008e-06,17.40741,26,
5.7909937,152.29126,76.89393,-0.84781915,19.196093,4.2788343,-1.0219399,5.640416,-0.63265306,-0.8986832,540,1.4778906e-05,-0.54232,11.719584,,,17.40741,10.373842000961304,0.14999999,0.80127865,1.6678383e-06,17.40741,27,8.841168e-18
6.3226843,152.25012,76.578316,-0.8841862,19.196093,17.40116,-1.0170766,5.437505,0.10204082,-0.6588211,560,6.3226843,0.11327101,11.922496,,,17.40741,10.689323902130127,0.14999999,1.3677349,1.5508342e-06,17.40741,28,0.00050564006
7.1376376,160.62225,74.85156,-0.7156756,19.196093,8.987838,-0.9968477,5.538699,-1.0,-0.7087109,580,2.4974578e-12,-1.2259054,11.821301,,,17.40741,11.00471043586731,0.14999999,1.2739551,1.4457245e-06,17.40741,29,5.907968e-12
6.0232882,160.79282,74.55012,-0.7495771,19.196093,17.189468,-1.0213425,5.3597593,-0.2244898,-1.9172642,600,0.341147,-0.057388723,12.000241,,,17.40741,11.323946714401245,0.14999999,0.7302008,1.3509492e-06,17.40741,30,3.794398e-09
14.138815,163.20224,73.65385,-0.7710596,19.196093,14.950566,-1.0213286,5.2645884,1.0,-0.7284641,620,2.925693e-07,0.75766975,12.095412,,,17.40741,11.642977476119995,0.14999999,1.1524476,1.2651968e-06,17.40741,31,8.92677e-11
5.4983816,176.68423,73.00749,-0.8028082,19.196093,3.8780046,-1.0209858,5.5213823,0.5102041,-1.0146426,640,0.24173705,0.44641513,11.838618,,,17.40741,11.964466571807861,0.14999999,0.7136148,1.1873576e-06,17.40741,32,1.8812786
5.979665,186.754,72.89515,-0.826054,19.196093,7.290219,-1.0270908,5.659212,-0.46938777,-0.91270274,660,0.002034483,-0.630314,11.7007885,,,17.40741,12.287073612213135,0.14999999,0.84844875,1.1164868e-06,17.40741,33,5.3329174e-08
6.7316637,186.75436,72.50011,-0.85584533,19.196093,17.359608,-1.0234926,5.492776,0.26530612,-0.7126249,680,4.183941,0.27470005,11.867225,,,17.40741,12.608909368515015,0.14999999,1.2162122,1.051777e-06,17.40741,34,9.8380404e-08
5.6006064,195.69678,71.89311,-0.7687784,19.196093,8.417615,-1.0124309,5.5913363,-0.79591835,-0.78785646,700,2.9685552e-08,-0.97530067,11.768664,,,17.40741,12.932750225067139,0.14999999,0.9318516,9.925341e-07,17.40741,35,5.067428e-11
7.0837555,195.83765,71.15247,-0.7969492,19.196093,17.219145,-1.0058868,5.4399347,-1.0,-0.67517644,720,2.7089125e-12,-1.1671925,11.920066,,,17.40741,13.257520914077759,0.14999999,1.351387,9.3815913e-07,17.40741,36,5.154144
6.2957826,196.00644,70.31355,-0.8243482,19.196093,17.19118,-1.0093838,5.297472,-0.020408163,-1.4067667,740,3.6519597,-0.06876095,12.062529,,,17.40741,13.584188461303711,0.14999999,1.1603291,8.881331e-07,17.40741,37,2.206051e-12
7.305219,198.12915,68.05316,-0.7568873,19.196093,15.237335,-0.9999954,5.2139244,0.8367347,-0.75877964,760,8.756976e-05,0.79979956,12.146076,,,17.40741,13.91135859489441,0.14999999,0.8959007,8.4200434e-07,17.40741,38,6.938912e-08
6.4123116,212.20853,67.28044,-0.7828605,19.196093,3.2805946,-1.0032407,5.441244,-1.0,-0.97575307,780,2.6710127e-12,-0.735084,11.9187565,,,17.40741,14.239766597747803,0.14999999,1.331084,7.993782e-07,17.40741,39,3.8577856e-31
5.7892895,212.19934,68.57057,-0.8081783,19.196093,17.369188,-0.98902404,5.304983,-0.63265306,-0.69707495,800,1.420451e-05,-0.7107154,12.055017,,,17.40741,14.567076921463013,0.14999999,0.92319524,7.599088e-07,17.40741,40,4.2295628
6.2324595,212.1987,66.224686,-0.83287054,19.196093,17.360634,-0.9829883,5.175578,-0.14285715,-0.6333493,820,1.1599252,-0.2526256,12.1844225,,,17.40741,14.897670030593872,0.14999999,0.8860663,7.2329226e-07,17.40741,41,0.0038707224
5.85793,212.58948,65.641205,-0.82907003,19.196093,16.969238,-0.9819318,5.061655,-0.3877551,-0.7941686,840,0.015522356,-0.44173506,12.298346,,,17.40741,15.230785369873047,0.14999999,0.7647142,6.8925965e-07,17.40741,42,3.9218862
7.1299057,212.60815,65.23351,-0.852231,19.196093,17.34135,-0.98118305,4.944375,0.30612245,-0.6924752,860,3.1468244,0.20058918,12.415626,,,17.40741,15.564738750457764,0.14999999,1.0768862,6.5757393e-07,17.40741,43,2.1273912e-05
5.221899,221.2298,65.08559,-0.80459255,19.196093,8.738318,-0.9767923,5.0279503,-0.75510204,-0.81703013,880,1.5923034e-07,-0.92901313,12.33205,,,17.40741,15.900170087814331,0.14999999,0.97420764,6.280238e-07,17.40741,44,9.2248955e-09
7.9974713,221.34467,64.75952,-0.8270654,19.196093,17.245182,-0.9686101,4.918771,0.59183675,-0.5548665,900,0.05389589,0.47486407,12.44123,,,17.40741,16.239503622055054,0.14999999,0.8422267,6.0042186e-07,17.40741,45,2.203979e-22
6.1750345,231.65308,63.756783,-0.84784734,19.196093,7.0515914,-0.97236526,5.0359354,0.10204082,-0.9472474,920,6.097049,-0.0977542,12.324065,,,17.40741,16.579118490219116,0.14999999,1.281764,5.7460034e-07,17.40741,46,0.31242293
6.629819,233.68921,63.377426,-0.74488664,19.196093,15.323847,-0.96315473,4.9721107,-1.0,-0.7724168,940,2.571487e-12,-1.0301167,12.38789,,,17.40741,16.91608953475952,0.14999999,1.2591516,5.5040925e-07,17.40741,47,8.0151295e-08
5.993226,233.8526,62.927948,-0.76594,19.196093,17.196575,-0.9528176,4.871929,-0.2244898,-0.67256063,960,0.34677505,-0.19675952,12.488071,,,17.40741,17.25354242324829,0.14999999,0.8442269,5.277145e-07,17.40741,48,2.838451e-06
5.5395927,234.43494,62.588245,-0.7793608,19.196093,16.77768,-0.95182055,4.7843866,-0.5102041,-0.7276079,980,0.0006300052,-0.47959775,12.575614,,,17.40741,17.591927528381348,0.14999999,0.85769737,5.063948e-07,17.40741,49,0.6203392
14.9271145,234.4314,61.423416,-0.79955065,19.196093,17.363522,-0.9496826,4.688628,1.0,-0.6791242,1000,3.0102478e-07,0.84742904,12.671372,,,17.40741,17.917404890060425,0.14999999,0.86669004,4.8634166e-07,17.40741,50,3.9058863e-21
5.7755637,249.22516,61.034256,-0.8193533,19.196093,2.5662742,-0.9567426,4.8867674,-0.06122449,-1.1081913,1020,2.662242,-0.35116643,12.473233,,,17.40741,18.257508993148804,0.14999999,1.097731,4.6745637e-07,17.40741,51,8.66462e-08
5.376741,249.42108,61.33798,-0.78788733,19.196093,17.164047,-0.9511929,4.7965593,-0.3877551,-0.7319746,1040,0.014896091,-0.08195928,12.563441,,,17.40741,18.597956657409668,0.14999999,0.93605673,4.496502e-07,17.40741,52,5.367738
6.5519557,251.23944,60.839546,-0.80664915,19.196093,15.541598,-0.9479638,4.740367,-1.0,-0.6916812,1060,2.735314e-12,-1.1699553,12.619634,,,17.40741,18.93934464454651,0.14999999,1.2367706,4.3284237e-07,17.40741,53,3.9027324e-08
7.824828,251.40924,59.999252,-0.8253413,19.196093,17.1903,-0.95309186,4.6557264,0.42857143,-1.4142897,1080,0.8449382,0.7099819,12.704274,,,17.40741,19.28592610359192,0.14999999,0.85480857,4.1695958e-07,17.40741,54,2.3877352e-24
8.5816345,264.25403,60.353756,-0.8281646,19.196093,4.515231,-0.9598938,4.804619,0.75510204,-1.1556112,1100,0.0010507755,0.8209073,12.555382,,,17.40741,19.63250160217285,0.14999999,1.1275387,4.0193527e-07,17.40741,55,8.073216
5.463173,278.64478,59.693733,-0.8461639,19.196093,2.9691296,-0.9604616,4.9757996,-0.75510204,-1.0632555,1120,1.6598932e-07,-0.8438972,12.384201,,,17.40741,19.979554414749146,0.14999999,0.8770529,3.8770855e-07,17.40741,56,8.230136e-24
6.266416,278.68585,59.068916,-0.8638635,19.196093,17.31892,-0.95647997,4.889226,-1.0,-0.5917819,1140,2.8963778e-12,-1.1732049,12.470775,,,17.40741,20.328019380569458,0.14999999,1.2528092,3.7422413e-07,17.40741,57,2.7967288
5.6324267,278.84662,58.863377,-0.88125527,19.196093,17.199228,-0.9606152,4.807701,-0.2244898,-1.4064142,1160,0.38916042,-0.15964541,12.5522995,,,17.40741,20.67688536643982,0.14999999,0.93138397,3.6143112e-07,17.40741,58,2.234313e-08
6.117699,279.7036,58.21417,-0.8916625,19.196093,16.503006,-0.9577263,4.74074,0.06122449,-0.7014535,1180,5.827857,0.18747662,12.619261,,,17.40741,21.028942346572876,0.14999999,1.1510657,3.4928303e-07,17.40741,59,1.8140407
5.5428677,288.27905,57.88381,-0.8142716,19.196093,8.784648,-0.95421284,4.8046503,-0.59183675,-0.86684185,1200,5.5001332e-05,-0.6385736,12.55535,,,17.40741,21.380474090576172,0.14999999,0.8339993,3.377373e-07,17.40741,60,8.708735e-06
6.041897,288.24,57.32157,-0.8308,19.196093,17.399057,-0.9525004,4.7252445,-1.0,-0.6671816,1220,2.8021782e-12,-0.9876013,12.634756,,,17.40741,21.730274438858032,0.14999999,1.2457525,3.2675467e-07,17.40741,61,0.28436255
7.030279,288.3907,56.97104,-0.8470605,19.196093,17.209341,-0.9427123,4.6514626,0.26530612,-0.5522543,1240,4.147346,0.38280335,12.708538,,,17.40741,22.08265447616577,0.14999999,1.0554903,3.162992e-07,17.40741,62,3.2715898e-15
4.96616,297.98022,56.372303,-0.79831046,19.196093,7.7704716,-0.94280374,4.729845,-0.79591835,-0.97018635,1260,3.0575343e-08,-0.9288193,12.630156,,,17.40741,22.436050176620483,0.14999999,0.9088466,3.0633765e-07,17.40741,63,2.7367057e-13
5.592598,298.07312,56.281086,-0.81405884,19.196093,17.26706,-0.93757176,4.6573925,-0.14285715,-0.5011614,1280,1.138309,-0.16702543,12.702608,,,17.40741,22.79011106491089,0.14999999,0.9991616,2.968394e-07,17.40741,64,4.7940425e-06
8.239614,298.75,56.30178,-0.8119333,19.196093,16.68311,-0.93401325,4.596154,0.59183675,-0.6817028,1300,0.053086467,0.6961372,12.763846,,,17.40741,23.14570188522339,0.14999999,0.9197618,2.8777617e-07,17.40741,65,1.4559469e-05
5.93779,311.41748,55.904198,-0.82638437,19.196093,4.6924744,-0.9381314,4.7184467,-1.0,-1.0973123,1320,2.7898324e-12,-0.6981679,12.641554,,,17.40741,23.502424240112305,0.14999999,1.2567582,2.791217e-07,17.40741,66,1.3696899e-27
5.601257,311.38544,56.114918,-0.8414222,19.196093,17.392035,-0.9307556,4.647545,-0.5510204,-0.6653038,1340,0.00020198067,-0.34806815,12.712456,,,17.40741,23.85965132713318,0.14999999,0.8758578,2.708519e-07,17.40741,67,3.1973453
5.359086,311.53033,56.33648,-0.8562343,19.196093,17.215096,-0.9300221,4.5813293,-0.30612245,-0.7397106,1360,0.090223886,-0.24720787,12.778671,,,17.40741,24.21778678894043,0.14999999,0.92089087,2.6294424e-07,17.40741,68,5.359086
15.71704,311.89655,55.66648,-0.86950713,19.196093,16.993912,-0.9277133,4.520239,1.0,-0.6749675,1380,3.2283728e-07,1.0405964,12.839762,,,17.40741,24.577858448028564,0.14999999,0.84588933,2.553779e-07,17.40741,69,5.0765984e-15
5.5149355,329.25653,54.74992,-0.8838959,19.196093,,-0.9384338,4.703664,-0.10204082,-1.4781097,1400,1.9320226,-0.17890385,12.656337,,,17.40741,24.939569234848022,0.14999999,1.0757213,2.4813352e-07,17.40741,70,2.9257163e-12
5.291433,329.9217,54.591805,-0.8708542,19.196093,16.694832,-0.93360645,4.646784,-0.3469388,-0.64781445,1420,0.039945304,-0.41108525,12.713217,,,17.40741,25.303051948547363,0.14999999,0.9258164,2.4119305e-07,17.40741,71,2.714302
8.861639,329.94366,54.26338,-0.884278,19.196093,17.337994,-0.93087876,4.582551,0.79591835,-0.6475219,1440,0.0003450312,0.5177688,12.77745,,,17.40741,25.66613006591797,0.14999999,1.1409079,2.3453978e-07,17.40741,72,4.425028e-14
5.083159,340.63977,54.09659,-0.8980665,19.196093,6.6638365,-0.93194914,4.666299,-0.79591835,-1.1050249,1460,3.3782744e-08,-0.6830748,12.693702,,,17.40741,26.031513452529907,0.14999999,0.91042256,2.2815804e-07,17.40741,73,1.7754234e-16
7.879003,340.60486,53.923397,-0.9116722,19.196093,17.39489,-0.92968893,4.602769,0.3877551,-0.6608228,1480,1.523811,0.52226275,12.757232,,,17.40741,26.401735067367554,0.14999999,0.9350487,2.2203328e-07,17.40741,74,4.4182033e-11
5.312145,351.34363,53.789436,-0.9047123,19.196093,6.6212826,-0.93263406,4.6845827,-0.59183675,-1.0611442,1500,6.0207574e-05,-0.859009,12.675418,,,17.40741,26.76728582382202,0.14999999,0.8898752,2.1615185e-07,17.40741,75,8.066568e-12
6.263187,351.3794,53.49714,-0.91795677,19.196093,17.324343,-0.92943424,4.623412,-1.0,-0.56512326,1520,3.0573705e-12,-1.1667781,12.7365885,,,17.40741,27.134807586669922,0.14999999,1.1892316,2.1050109e-07,17.40741,76,3.00886
6.7255516,351.54895,53.219124,-0.93102884,19.196093,17.19036,-0.93312293,4.56557,0.14285715,-1.3729508,1540,6.7255516,0.029498331,12.794431,,,17.40741,27.505768537521362,0.14999999,1.0332737,2.0506903e-07,17.40741,77,2.9392853e-16
5.2298403,359.75024,52.989563,-0.86019343,19.196093,9.15876,-0.93127364,4.6121826,-0.2244898,-0.7970856,1560,0.3810497,-0.29455373,12.747818,,,17.40741,27.87903118133545,0.14999999,1.0179719,1.9984455e-07,17.40741,78,1.4073551
5.2269297,359.95477,52.469353,-0.8680591,19.196093,17.155426,-0.92760265,4.55639,-0.42857143,-0.64151305,1580,0.006072564,-0.3555881,12.803611,,,17.40741,28.250612258911133,0.14999999,0.8962742,1.948172e-07,17.40741,79,3.389108
6.0908766,360.01904,52.430454,-0.88056105,19.196093,17.295677,-0.9251545,4.5002384,-1.0,-0.61427253,1600,2.94515e-12,-0.8676811,12.859762,,,17.40741,28.62306022644043,0.14999999,1.1906608,1.899772e-07,17.40741,80,0.00048290196
4.8828015,360.07593,52.301445,-0.89298356,19.196093,17.303202,-0.9184596,4.445382,-0.79591835,-0.54536444,1620,3.3611457e-08,-0.75290686,12.9146185,,,17.40741,28.99668002128601,0.14999999,0.9447014,1.8531539e-07,17.40741,81,4.0922866
8.372314,360.06274,52.296013,-0.90525365,19.196093,17.373129,-0.9152933,4.3910093,0.59183675,-0.5900999,1640,0.058279037,0.47886127,12.968991,,,17.40741,29.373149394989014,0.14999999,1.0152318,1.8082306e-07,17.40741,82,1.6938292e-17
5.7148504,370.40588,51.791573,-0.91666454,19.196093,7.0168824,-0.91722924,4.462722,-0.06122449,-1.062348,1660,2.9343324,-0.11058134,12.897279,,,17.40741,29.7493679523468,0.14999999,1.0550089,1.7649211e-07,17.40741,83,0.011777896
5.041662,371.81738,51.68187,-0.8938979,19.196093,15.948442,-0.91389847,4.4263983,-0.30612245,-0.6732759,1680,0.09368686,-0.35333833,12.933602,,,17.40741,30.12548828125,0.14999999,1.0001062,1.7231491e-07,17.40741,84,2.2294638
5.101695,371.95593,51.26788,-0.90461767,19.196093,17.221653,-0.91047955,4.375952,-0.71428573,-0.60842943,1700,8.4573895e-07,-0.52864516,12.984049,,,17.40741,30.504031896591187,0.14999999,0.915409,1.6828433e-07,17.40741,85,0.27020684
5.087366,371.90833,51.24646,-0.9163137,19.196093,17.407618,-0.90865326,4.3245153,-0.46938777,-0.6558034,1720,0.0022266568,-0.49018195,13.035485,,,17.407618,30.88304114341736,0.14999999,0.931257,1.6439348e-07,17.407618,86,4.7396007
15.89738,371.90625,50.546974,-0.92784864,19.196093,17.362062,-0.9061227,4.274784,1.0,-0.6070279,1740,3.422325e-07,1.023008,13.0852165,,,17.407618,31.26412606239319,0.14999999,0.83623374,1.6063603e-07,17.407618,87,1.8074066e-21
7.5722437,389.26624,50.515892,-0.9392773,19.196093,,-0.9147306,4.42348,0.26530612,-1.4598637,1760,4.547991,0.3301043,12.936521,,,17.407618,31.64508819580078,0.14999999,0.97073764,1.5700596e-07,17.407618,88,3.296694e-05
4.932805,398.51367,50.46952,-0.90018636,19.196093,8.11253,-0.9163761,4.477682,-0.26530612,-1.0096183,1780,0.20065898,-0.4405964,12.8823185,,,17.407618,32.02854013442993,0.14999999,1.0363972,1.5349757e-07,17.407618,89,0.0027661999
4.983947,398.49023,50.625237,-0.9091076,19.196093,17.383347,-0.9126571,4.4276695,-0.5102041,-0.6036805,1800,0.00071728625,-0.4396987,12.932331,,,17.407618,32.412986516952515,0.14999999,0.95786965,1.5010546e-07,17.407618,90,4.367498
6.4284534,398.5337,50.404022,-0.92014945,19.196093,17.316534,-0.90945995,4.379492,-1.0,-0.5671372,1820,3.064078e-12,-0.99797004,12.980509,,,17.407618,32.80111360549927,0.14999999,1.1314535,1.4682455e-07,17.407618,91,0.0043783984
8.232054,398.69983,50.18431,-0.93107855,19.196093,17.193886,-0.9051281,4.3336935,0.46938777,-0.618294,1840,0.5272013,0.26312733,13.026307,,,17.407618,33.222259759902954,0.14999999,0.97548294,1.4365008e-07,17.407618,92,8.192498e-21
4.7791324,407.58557,49.808746,-0.93617535,19.196093,8.474283,-0.9064954,4.38264,-0.42857143,-0.98432344,1860,0.006500617,-0.45414266,12.977361,,,17.407618,33.608569622039795,0.14999999,1.0131571,1.4057744e-07,17.407618,93,0.00017171804
6.470236,407.5735,49.70462,-0.94680077,19.196093,17.372074,-0.90274453,4.335888,0.06122449,-0.5532946,1880,6.1582193,0.1533967,13.024113,,,17.407618,33.99706506729126,0.14999999,0.9950089,1.3760231e-07,17.407618,94,0.012640864
9.470392,416.0431,49.46973,-0.8939265,19.196093,8.890415,-0.9030459,4.379401,0.79591835,-0.9098212,1900,0.00034837646,0.78339154,12.980599,,,17.407618,34.387102127075195,0.14999999,1.0000125,1.3472066e-07,17.407618,95,0.0006850022
5.005105,429.886,49.471943,-0.90439415,19.196093,3.5171065,-0.90624,4.4779787,-0.79591835,-1.1797496,1920,3.3997154e-08,-0.5424075,12.882022,,,17.407618,34.7770631313324,0.14999999,0.9208428,1.3192863e-07,17.407618,96,7.3365e-24
4.883021,429.87854,49.627792,-0.91475695,19.196093,17.367315,-0.90410936,4.431738,-0.5510204,-0.60923105,1940,0.00021734952,-0.44115254,12.928263,,,17.407618,35.16956877708435,0.14999999,0.9834253,1.2922246e-07,17.407618,97,4.883021
4.569066,429.8911,49.34335,-0.9250112,19.196093,17.347513,-0.9008009,4.3866444,-0.3877551,-0.55158037,1960,0.017085368,-0.19825527,12.973356,,,17.407618,35.57767081260681,0.14999999,1.0704885,1.265987e-07,17.407618,98,4.333606
5.352346,430.4817,49.097107,-0.9349893,19.196093,16.769386,-0.89756984,4.3483,-0.14285715,-0.63770545,1980,1.2846346,-0.09029279,13.011701,,,17.407618,35.97035527229309,0.14999999,1.0297918,1.2405411e-07,17.407618,99,4.7005897
6.5898256,432.36084,48.934,-0.93214697,19.196093,15.480773,-0.89545083,4.3236094,-1.0,-0.7007596,2000,3.10106e-12,-1.2075368,13.036391,,,17.407618,36.36443614959717,0.14999999,1.1003783,1.2158542e-07,17.407618,100,5.5247593e-08
7.300746,432.5255,48.517868,-0.94209725,19.196093,17.195467,-0.90350634,4.2824306,0.2244898,-1.7875793,2020,5.61088,0.31317115,13.07757,,,17.407618,36.76052212715149,0.14999999,1.0546112,1.1918971e-07,17.407618,101,2.5696195e-19
6.3060627,441.67383,48.227524,-0.8978845,19.196093,8.211703,-0.90421414,4.3301353,-1.0,-1.0076795,2040,2.9966119e-12,-0.89581776,13.029865,,,17.407618,37.14519286155701,0.14999999,1.1080709,1.1686409e-07,17.407618,102,1.6599916e-16
4.796875,441.74316,48.100655,-0.9076407,19.196093,17.290627,-0.8998539,4.288769,-0.26530612,-0.5421425,2060,0.20216036,-0.29422513,13.071232,,,17.407618,37.53794741630554,0.14999999,1.0399886,1.14605925e-07,17.407618,103,0.00066614134
5.033094,442.00586,47.92469,-0.9153418,19.196093,17.097275,-0.8960965,4.2500563,-0.63265306,-0.53747046,2080,1.5811269e-05,-0.5650241,13.109944,,,17.407618,37.93627882003784,0.14999999,0.88726395,1.1241255e-07,17.407618,104,0.3571726
9.04171,441.97693,47.803177,-0.9249111,19.196093,17.388914,-0.8941726,4.209304,0.63265306,-0.57269275,2100,0.02481154,0.589402,13.150697,,,17.407618,38.33737516403198,0.14999999,0.9847408,1.10281555e-07,17.407618,105,6.758671e-14
