ReturnLastEpisode,LQGmu1_higher,IWMean,IWMin,DenMISELogFirst,TimeElapsed,IWMax,IWFirstEpisode,TimestepsSoFar,delta,Iteration,Regret/t,DenMISELogLast,ReturnMean,LQGsigma_higher,DenMISEMeanLog,Bound,IWLastEpisode,ReturnMax,LQGmu1_actor,ReturnAbsMax,Regret,ReturnMin,ReturnStepMax
17.218342,0.020408163,0.60270846,,-0.9338359,2.854074716567993,4.1748557,4.1748557,220,1.0048381e-05,11,5.4472837,-0.6760017,11.912717,0.14999999,-0.81839406,118.773605,9.889259e-10,17.376251,-0.008415621,17.376251,59.92012,,19.16434
11.391767,0.8367347,0.4844799,,-0.69910276,3.0406808853149414,2.9280248,5.815062e-09,240,8.443432e-06,12,5.490697,-0.5863209,11.869304,0.14999999,-0.8343323,115.930595,6.108779e-07,17.376251,0.80831677,17.376251,65.88837,,19.16434
3.1558914,-0.42857143,0.8334892,,-0.7791455,3.218461036682129,6.555875,0.7683247,260,7.194403e-06,13,6.1609592,-0.74196184,11.199041,0.14999999,-0.86707556,116.476,9.59562e-15,17.376251,-0.57850444,17.376251,80.09247,,19.16434
17.40701,0.59183675,1.2607149,,-0.79583216,3.3992233276367188,7.2719607,6.072691e-05,280,6.203337e-06,14,5.717532,-0.76667416,11.642468,0.14999999,-0.8780678,106.93173,3.4580688e-13,17.40701,0.5934783,17.40701,80.045456,,19.19537
5.897844,-0.67346936,1.1088331,,-0.86482066,3.578925132751465,5.7210197,0.008288022,300,5.403797e-06,15,6.1005077,-0.66125757,11.259493,0.14999999,-0.8571045,105.88026,1.6620771e-15,17.40701,-0.56685877,17.40701,91.50763,,19.19537
17.366873,-1.0,1.047281,,-0.92880684,3.7584025859832764,7.152482,2.9721343e-07,320,4.7494304e-06,16,5.7187967,-0.6183237,11.641204,0.14999999,-0.84166145,102.46641,0.07633409,17.40701,-1.0826013,17.40701,91.50075,,19.19537
17.192081,-0.18367347,0.83693385,,-0.98943144,3.9429221153259277,6.6609597,6.6609597,340,4.207108e-06,17,5.392275,-1.0530797,11.967726,0.14999999,-0.85887295,100.60765,1.211936e-07,17.40701,-0.21581605,17.40701,91.668655,,19.19537
16.968393,1.0,0.955257,,-0.7159768,4.125139951705933,13.8485565,3.0028885e-12,360,3.7526365e-06,18,5.11446,-0.70814633,12.245541,0.14999999,-0.86346656,93.77044,2.9254065e-14,17.40701,1.1676787,17.40701,92.06027,,19.19537
,-0.5102041,1.0540887,,-0.77004397,4.307246923446655,5.3686943,0.21984546,380,3.3680174e-06,19,5.7589617,-1.8097168,11.601039,0.14999999,-0.9253245,90.76685,1.0975544e-26,17.40701,-0.29676476,17.40701,109.42029,,19.19537
17.207268,0.3877551,1.1127119,,-0.8098329,4.4923951625823975,7.192505,0.016564287,400,3.0396352e-06,20,5.478651,-0.7309817,11.88135,0.14999999,-0.91682816,88.71415,0.00016601253,17.40701,0.4079163,17.40701,109.57301,,19.19537
7.589678,-0.26530612,1.1204332,,-0.8577952,4.6755006313323975,5.715433,4.0998893,420,2.7570386e-06,21,5.683016,-0.7622031,11.676985,0.14999999,-0.90853965,88.746796,0.00024084431,17.40701,-0.15269324,17.40701,119.34332,,19.19537
16.57096,0.06122449,0.7463216,,-0.7259742,4.859424114227295,5.9840794,2.5012,440,2.5120953e-06,22,5.4605618,-0.6905383,11.899439,0.14999999,-0.89693683,88.01207,1.9190172,17.40701,0.101665355,17.40701,120.132355,,19.19537
9.010549,-1.0,1.1377403,,-0.6627463,5.047476530075073,8.860574,2.2778217e-07,460,2.2984013e-06,23,5.5861664,-0.78439283,11.773834,0.14999999,-0.90440434,87.68192,1.1282186e-11,17.40701,-0.9419261,17.40701,128.48184,,19.19537
17.250683,-0.75510204,0.8758321,,-0.70530593,5.242254972457886,5.033789,0.0008391118,480,2.110858e-06,24,5.3579645,-0.7160337,12.002036,0.14999999,-0.89592046,82.073555,2.5057483,17.40701,-0.7388062,17.40701,128.59116,,19.19537
17.360495,0.63265306,1.1004573,,-0.746093,5.431185483932495,7.40766,1.511363e-05,500,1.9453666e-06,25,5.143626,-0.6076038,12.216374,0.14999999,-0.8906203,80.47179,3.4367363e-18,17.40701,0.59080935,17.40701,128.59064,,19.19537
5.9266224,-0.10204082,1.0659467,,-0.78531307,5.620328664779663,5.752528,5.752528,520,1.7986008e-06,26,5.385539,-0.8219298,11.974462,0.14999999,-0.8875116,78.88922,0.00014089783,17.40701,-0.18896621,17.40701,140.02402,,19.19537
16.887035,0.2244898,0.8760053,,-0.6231776,5.80994725227356,6.907979,0.31846344,540,1.6678383e-06,27,5.2035923,-0.6279816,12.156408,0.14999999,-0.87773186,77.307945,0.11162228,17.40701,0.3108021,17.40701,140.49701,,19.19537
8.2251625,-0.3877551,0.90901554,,-0.6478193,6.0000855922698975,5.444133,1.1220518,560,1.5508342e-06,28,5.343994,-0.79563504,12.016006,0.14999999,-0.88088334,77.232735,0.0001150398,17.40701,-0.43456578,17.40701,149.63184,,19.19537
17.348072,-1.0,1.0424217,,-0.6436194,6.19073224067688,7.831224,2.234668e-07,580,1.4457245e-06,29,5.1601295,-0.6442822,12.199871,0.14999999,-0.87695605,76.264114,0.004159611,17.40701,-1.0396774,17.40701,149.64374,,19.19537
17.199924,-0.63265306,0.9310595,,-0.677521,6.381098031997681,5.6294956,0.017846335,600,1.3509492e-06,30,4.9934607,-0.85255694,12.36654,0.14999999,-0.8772622,75.67035,0.1571128,17.40701,-0.57278526,17.40701,149.80386,,19.19537
17.391607,0.8367347,0.67309815,,-0.7097161,6.571909189224243,8.35048,5.8771144e-09,620,1.2651968e-06,31,4.8313627,-0.6225088,12.528638,0.14999999,-0.87262297,75.21915,3.3197327e-19,17.40701,1.1886075,17.40701,149.77225,,19.19537
,0.46938777,1.2312851,,-0.7414648,6.76469349861145,6.716342,0.0020609465,640,1.1873576e-06,32,5.2228823,-2.4453955,12.137118,0.14999999,-0.9329083,72.962555,0.00031232403,17.40701,0.7629751,17.40701,167.13223,,19.19537
3.8045523,-0.2244898,1.0833426,,-0.77217203,6.958641290664673,5.571741,4.660824,660,1.1164868e-06,33,5.4753838,-0.93888265,11.884617,0.14999999,-0.9282811,72.55936,2.642508e-09,17.40701,-0.0351616,17.40701,180.68765,,19.19537
13.877208,-0.8367347,0.95813584,,-0.6699122,7.184615850448608,5.5111156,7.152704e-05,680,1.051777e-06,34,5.4167786,-0.77233005,11.943222,0.14999999,-0.9227449,72.04181,3.6248434e-06,17.40701,-0.6648944,17.40701,184.17044,,19.19537
17.3653,-0.5510204,1.0410795,,-0.6988976,7.450626373291016,5.334937,0.09845708,700,9.925341e-07,35,5.261862,-0.664053,12.098139,0.14999999,-0.9175127,71.584885,3.8731663,17.40701,-0.704511,17.40701,184.16519,,19.19537
17.398325,1.0,1.4194694,,-0.7242594,7.647597789764404,15.65584,3.0278666e-12,720,9.3815913e-07,36,5.1146345,-0.5921111,12.245366,0.14999999,-0.9085132,70.34757,4.3892964e-28,17.40701,1.0575688,17.40701,184.12683,,19.19537
,0.06122449,0.8628043,,-0.7516584,7.842947721481323,6.8480554,2.5662732,740,8.881331e-07,37,5.44559,-1.3619428,11.914411,0.14999999,-0.9147741,70.3611,2.7273837e-09,17.40701,0.39401972,17.40701,201.48682,,19.19537
7.6911416,-1.0,0.97337866,,-0.7112675,8.043235301971436,7.5667877,2.3910692e-07,760,8.4200434e-07,38,5.5567293,-0.94352776,11.803271,0.14999999,-0.9199864,67.808495,1.2020072e-18,17.40701,-0.78347385,17.40701,211.15573,,19.19537
17.352987,-0.71428573,1.1165507,,-0.73724294,8.242963075637817,5.0998273,0.0026088273,780,7.993782e-07,39,5.4144287,-0.6376332,11.945572,0.14999999,-0.91480136,68.94736,4.524183,17.40701,-0.66919994,17.40701,211.16272,,19.19537
17.38463,0.30612245,1.0636835,,-0.76249385,8.44012999534607,7.1682663,0.08818649,800,7.599088e-07,40,5.278452,-0.56310797,12.081549,0.14999999,-0.9040516,66.9359,3.0820069e-09,17.40701,0.35392815,17.40701,211.13806,,19.19537
7.9641576,-0.3877551,0.8722322,,-0.78498423,8.638352394104004,5.4301915,1.2870129,820,7.2329226e-07,41,5.3788757,-0.86176395,11.981125,0.14999999,-0.90275776,66.36762,3.0911942e-05,17.40701,-0.36547264,17.40701,220.5339,,19.19537
17.277248,0.67346936,0.9888344,,-0.77817386,8.8377685546875,6.8634567,3.7908233e-06,840,6.8925965e-07,42,5.252778,-0.6471121,12.107223,0.14999999,-0.9002191,65.791245,1.9434479e-10,17.40701,0.71353394,17.40701,220.61664,,19.19537
4.469195,-0.10204082,0.93091726,,-0.8017042,9.263920545578003,5.847597,5.847597,860,6.5757393e-07,43,5.4304066,-0.9674832,11.929594,0.14999999,-0.90316087,65.47912,2.6639032e-06,17.40701,-0.033084996,17.40701,233.5075,,19.19537
13.133505,-0.63265306,1.1159171,,-0.6971887,9.706623792648315,5.0035133,0.018200813,880,6.280238e-07,44,5.4030447,-0.758014,11.956956,0.14999999,-0.90220064,65.36318,0.001926037,17.40701,-0.64499766,17.40701,237.73395,,19.19537
17.408054,-0.8367347,1.0051962,,-0.719248,10.11598515510559,4.949789,7.514436e-05,900,6.0042186e-07,45,5.28191,-0.5539207,12.078091,0.14999999,-0.89269495,63.86514,2.0444818,17.408054,-1.0430596,17.408054,237.68591,,19.196854
17.197462,0.46938777,1.1941655,,-0.74122524,10.558775424957275,6.7806396,0.0020604534,920,5.7460034e-07,46,5.170619,-0.9584105,12.189382,0.14999999,-0.8945493,62.635162,5.81356e-22,17.408054,0.6143792,17.408054,237.84851,,19.196854
5.667994,-0.26530612,0.9247329,,-0.76268667,11.001676797866821,5.366985,3.7279239,940,5.5040925e-07,47,5.309373,-0.9290127,12.050628,0.14999999,-0.8922232,62.25113,2.2903467e-07,17.408054,-0.12863317,17.408054,249.54053,,19.196854
15.689926,-1.0,0.93959886,,-0.7074111,11.445929765701294,7.50503,2.3818653e-07,960,5.277145e-07,48,5.233554,-0.70597595,12.126447,0.14999999,-0.89045256,62.25638,2.5328845e-07,17.408054,-1.1289425,17.408054,251.21057,,19.196854
17.20074,0.10204082,0.7877616,,-0.7280304,11.889595746994019,6.928335,1.7165841,980,5.063948e-07,49,5.1299963,-1.340184,12.230004,0.14999999,-0.90168756,62.058968,2.4127896e-14,17.408054,-0.17140159,17.408054,251.36981,,19.196854
16.576353,-0.10204082,1.0544336,,-0.71380043,12.333490133285522,5.3555155,5.3555155,1000,4.8634166e-07,50,5.04307,-0.69357646,12.316931,0.14999999,-0.9021389,61.599968,4.781951,17.408054,-0.2079022,17.408054,252.15344,,19.196854
16.794077,-0.5102041,0.94415927,,-0.63184977,12.840360879898071,4.790922,0.19146991,1020,4.6745637e-07,51,4.955282,-0.62283874,12.404718,0.14999999,-0.89625895,61.504143,0.65064585,17.408054,-0.4347446,17.408054,252.71942,,19.196854
17.326756,1.0,1.301488,,-0.6475206,13.279906749725342,15.731166,2.8041991e-12,1040,4.496502e-07,52,4.860627,-0.6265484,12.499373,0.14999999,-0.89253557,61.501556,6.7677184e-20,17.408054,1.0740091,17.408054,252.75262,,19.196854
,-0.30612245,1.0073125,,-0.6665688,13.731778860092163,5.101874,2.5391643,1060,4.3284237e-07,53,5.096464,-1.5526402,12.263536,0.14999999,-0.9017795,60.12885,5.203247e-18,17.408054,-0.30352697,17.408054,270.1126,,19.196854
17.190554,0.75510204,0.9342922,,-0.6384644,14.177710056304932,8.399506,1.5575878e-07,1080,4.1695958e-07,54,5.0052233,-0.58053535,12.354777,0.14999999,-0.8961105,60.063927,7.26309e-11,17.408054,0.7202475,17.408054,270.2821,,19.196854
4.3815556,-1.0,0.98070306,,-0.65681356,14.690536260604858,7.880301,2.2643478e-07,1100,4.0193527e-07,55,5.1501904,-1.0114847,12.20981,0.14999999,-0.90006524,60.093437,2.0155701e-28,17.408054,-0.82135713,17.408054,283.2605,,19.196854
17.332493,-0.71428573,1.0464077,,-0.67483205,15.139908790588379,5.0482464,0.002450984,1120,3.8770855e-07,56,5.058715,-0.63350415,12.301286,0.14999999,-0.89636886,60.110096,3.8842258,17.408054,-0.97247934,17.408054,283.28802,,19.196854
17.22692,-0.18367347,1.0950375,,-0.69248784,15.593716144561768,5.144875,4.949665,1140,3.7422413e-07,57,4.9722996,-0.7103192,12.387701,0.14999999,-0.89273006,58.451504,5.3495696e-06,17.408054,0.020213395,17.408054,283.42108,,19.196854
9.152322,0.26530612,0.8750527,,-0.62660867,16.051903009414673,7.426481,0.16275984,1160,3.6143112e-07,58,5.028082,-0.81399643,12.331919,0.14999999,-0.8902326,58.529167,1.5797697,17.408054,0.3255513,17.408054,291.62872,,19.196854
8.1397085,-0.8367347,0.99113345,,-0.6409008,16.560250520706177,4.92312,6.9481735e-05,1180,3.4928303e-07,59,5.0991364,-0.95148784,12.260864,0.14999999,-0.8938704,57.9255,6.315935e-13,17.408054,-0.63386977,17.408054,300.849,,19.196854
17.397684,-0.5102041,0.9569169,,-0.65770674,17.028420448303223,4.6819005,0.1964853,1200,3.377373e-07,60,5.013522,-0.602136,12.346478,0.14999999,-0.88947463,58.222916,3.4572327,17.408054,-0.4733923,17.408054,300.8114,,19.196854
17.38525,0.5510204,1.1628007,,-0.6709666,17.48785638809204,7.57583,0.0001902871,1220,3.2675467e-07,61,4.9309196,-0.60269016,12.429081,0.14999999,-0.8857632,57.673225,3.6191744e-10,17.408054,0.8249001,17.408054,300.78613,,19.196854
2.9092994,-0.42857143,0.95225435,,-0.68722403,17.953418731689453,4.9666605,0.7008479,1240,3.162992e-07,62,5.084464,-1.1465259,12.275537,0.14999999,-0.88801306,56.62039,5.7438782e-15,17.408054,-0.5696951,17.408054,315.23682,,19.196854
17.381538,-0.63265306,1.0669233,,-0.6919838,18.41486120223999,4.6809325,0.01810632,1260,3.0633765e-07,63,5.003418,-0.5610487,12.356583,0.14999999,-0.8838305,56.73654,4.2680106,17.408054,-0.5046904,17.408054,315.21533,,19.196854
17.39098,-1.0,0.93976223,,-0.7074448,18.877315282821655,7.772184,2.3819472e-07,1280,2.968394e-07,64,4.924755,-0.52597344,12.4352455,0.14999999,-0.8775367,56.32064,0.01929983,17.408054,-0.94618404,17.408054,315.18433,,19.196854
17.252258,-0.020408163,0.90674007,,-0.72294897,19.349825143814087,6.3030925,4.2571373,1300,2.8777617e-07,65,4.850647,-0.64384204,12.509354,0.14999999,-0.8753486,56.25295,2.7098743e-08,17.408054,0.022931429,17.408054,315.29205,,19.196854
9.119802,0.8367347,0.97162527,,-0.6747775,19.82140326499939,8.882788,5.6753207e-09,1320,2.791217e-07,66,4.9020042,-0.82547426,12.457996,0.14999999,-0.87633586,55.52793,2.4643423e-06,17.408054,0.68520206,17.408054,323.53223,,19.196854
4.8300014,-0.59183675,1.0598568,,-0.6898154,20.289236545562744,4.612639,0.04356858,1340,2.708519e-07,67,5.015855,-1.0433242,12.344146,0.14999999,-0.87972695,54.908134,1.3766494e-15,17.408054,-0.3265926,17.408054,336.06226,,19.196854
17.20565,-0.30612245,1.0196933,,-0.70398045,20.759185791015625,4.99238,2.6359577,1360,2.6294424e-07,68,4.9443617,-0.6213365,12.415639,0.14999999,-0.87534094,55.46541,4.9047613,17.408054,-0.11319989,17.408054,336.21655,,19.196854
15.799296,0.3469388,0.9848581,,-0.6805476,21.225369930267334,7.6957445,0.03568595,1380,2.553779e-07,69,4.895323,-0.6944838,12.464678,0.14999999,-0.8726936,54.8816,0.048200134,17.408054,0.5392364,17.408054,337.77734,,19.196854
6.457239,-0.10204082,1.0687543,,-0.69441926,21.697062969207764,5.384845,5.2527184,1400,2.4813352e-07,70,4.981144,-1.0224196,12.378857,0.14999999,-0.8755187,54.52037,0.0007943483,17.408054,-0.122869894,17.408054,348.6801,,19.196854
15.942574,-1.0,0.9302076,,-0.6362471,22.172897338867188,7.6865835,2.2182527e-07,1420,2.4119305e-07,71,4.930951,-0.63971287,12.4290495,0.14999999,-0.8715703,54.280075,1.8948928e-07,17.408054,-0.89563483,17.408054,350.09753,,19.196854
17.293625,-0.79591835,0.9501103,,-0.6502334,22.64724373817444,4.791822,0.00024490152,1440,2.3453978e-07,72,4.863387,-0.6262133,12.4966135,0.14999999,-0.86951834,53.856712,3.9885623,17.408054,-0.85147285,17.408054,350.16388,,19.196854
17.321075,1.0,1.2328749,,-0.6640233,23.12235116958618,16.293236,2.850859e-12,1460,2.2815804e-07,73,4.7972984,-0.56068236,12.562702,0.14999999,-0.8661562,53.844635,3.8476406e-33,17.408054,1.0208645,17.408054,350.20276,,19.196854
,0.14285715,0.7523552,,-0.67762893,23.597841501235962,6.705575,1.0381088,1480,2.2203328e-07,74,4.967065,-1.4049253,12.392936,0.14999999,-0.8715047,53.77865,3.9359742e-07,17.408054,0.34645343,17.408054,367.56274,,19.196854
8.011822,0.59183675,1.2131952,,-0.6771209,24.076553344726562,8.076227,5.3929434e-05,1500,2.1615185e-07,75,5.0254803,-1.0001473,12.33452,0.14999999,-0.876676,53.84749,1.896979,17.408054,0.64002806,17.408054,376.91095,,19.196854
5.37506,-0.2244898,1.0543,,-0.69036543,24.56300687789917,5.0960865,4.2947164,1520,2.1050109e-07,76,5.117052,-1.0395161,12.242949,0.14999999,-0.8765321,53.13143,4.604794e-07,17.408054,-0.19326243,17.408054,388.896,,19.196854
16.661768,-0.8367347,0.9718921,,-0.64846706,25.091094493865967,4.8908815,7.000945e-05,1540,2.0506903e-07,77,5.0596647,-0.60731995,12.300336,0.14999999,-0.87257713,52.72868,0.0004926262,17.408054,-0.95294505,17.408054,389.59424,,19.196854
17.247467,-0.42857143,0.93152034,,-0.66136956,25.572649002075195,4.955247,0.68296015,1560,1.9984455e-07,78,4.9962397,-0.66841745,12.363761,0.14999999,-0.8705112,52.530804,0.011518555,17.408054,-0.3989933,17.408054,389.70673,,19.196854
17.327168,-1.0,0.9486111,,-0.6653908,26.058551788330078,7.4690847,2.2838533e-07,1580,1.948172e-07,79,4.9334116,-0.5757365,12.426589,0.14999999,-0.86780125,52.244293,0.0015446608,17.408054,-0.9297663,17.408054,389.7395,,19.196854
17.25552,-0.14285715,1.080725,,-0.6779696,26.54318642616272,5.213553,5.2099514,1600,1.899772e-07,80,4.8730497,-0.6008862,12.486951,0.14999999,-0.865399,51.870567,5.124324e-06,17.408054,-0.45819867,17.408054,389.844,,19.196854
17.370655,-0.46938777,0.99726677,,-0.6273005,27.02898144721985,4.8022428,0.36807817,1620,1.8531539e-07,81,4.8127575,-0.59113824,12.547243,0.14999999,-0.861271,52.091488,4.7900343,17.408054,-0.529973,17.408054,389.8333,,19.196854
17.408403,0.42857143,1.0937842,,-0.6350367,27.524955987930298,7.66538,0.0052678203,1640,1.8082306e-07,82,4.753475,-0.5482278,12.606525,0.14999999,-0.8576571,51.663307,6.244699e-09,17.408403,0.633736,17.408403,389.7849,,19.196854
5.44803,-0.63265306,1.001712,,-0.64709383,28.016865015029907,4.717366,0.017311502,1660,1.7649211e-07,83,4.8397226,-1.0868613,12.520278,0.14999999,-0.8596387,51.487724,2.6250985e-15,17.408403,-0.8770762,17.408403,401.6969,,19.196854
17.300962,-0.877551,1.0387335,,-0.65886146,28.503669261932373,4.8410516,1.8812463e-05,1680,1.7231491e-07,84,4.7828083,-0.5933112,12.577192,0.14999999,-0.85661626,51.615067,4.813804,17.408403,-0.76194096,17.408403,401.75586,,19.196854
17.354692,0.75510204,1.1195921,,-0.6706957,29.00014638900757,8.850427,1.6086088e-07,1700,1.6828433e-07,85,4.7266026,-0.5269523,12.633398,0.14999999,-0.85248387,51.520477,2.7713777e-22,17.408403,0.6857293,17.408403,401.76123,,19.196854
4.82342,-0.3469388,0.97839886,,-0.68239176,29.491206169128418,4.791555,1.796277,1720,1.6439348e-07,86,4.817416,-1.0769001,12.542584,0.14999999,-0.85409087,50.610977,3.9871412e-10,17.408403,-0.42964536,17.408403,414.29785,,19.196854
17.341793,-0.79591835,1.0091429,,-0.6732808,29.98396134376526,4.593433,0.00025061143,1740,1.6063603e-07,87,4.762253,-0.5369395,12.597748,0.14999999,-0.8508327,50.536674,0.23081891,17.408403,-0.91190624,17.408403,414.31604,,19.196854
17.275267,0.10204082,0.7095726,,-0.68470657,30.477683544158936,7.296171,1.6438031,1760,1.5700596e-07,88,4.7091,-0.57088315,12.650901,0.14999999,-0.8476898,50.39309,5.632194e-10,17.408403,-0.058065943,17.408403,414.40076,,19.196854
14.307136,-1.0,0.96328115,,-0.6774989,30.972575426101685,7.3789043,2.311674e-07,1780,1.5349757e-07,89,4.69049,-0.753666,12.669511,0.14999999,-0.85000265,50.328384,1.5466453e-08,17.408403,-1.1305825,17.408403,417.4536,,19.196854
17.193222,-0.5102041,0.99409086,,-0.6886722,31.46544861793518,4.655426,0.20266473,1800,1.5010546e-07,90,4.6402264,-1.3328071,12.719774,0.14999999,-0.8559926,49.801453,0.0019466119,17.408403,-0.27480567,17.408403,417.62036,,19.196854
17.046587,-0.18367347,1.0733353,,-0.6974727,31.964105129241943,5.1111126,4.9744,1820,1.4682455e-07,91,4.59268,-0.5907746,12.767321,0.14999999,-0.85328263,50.177975,3.9924245,17.408403,-0.105144575,17.408403,417.93384,,19.196854
15.914022,1.0,1.1696728,,-0.6551798,32.466728925704956,16.681606,2.8257618e-12,1840,1.4365008e-07,92,4.5584764,-0.6803743,12.801524,0.14999999,-0.8507909,49.647823,8.572678e-12,17.408403,1.0343035,17.408403,419.37988,,19.196854
,-1.0,0.9883997,,-0.6659907,32.96298933029175,7.1336875,2.2852238e-07,1860,1.4057744e-07,93,4.696127,-1.515911,12.663874,0.14999999,-0.85686886,49.602257,,17.408403,-0.7398019,17.408403,436.73987,,19.196854
17.384356,0.59183675,1.249173,,-0.676686,33.47146534919739,8.224158,5.3905987e-05,1880,1.3760231e-07,94,4.6459103,-0.54031193,12.71409,0.14999999,-0.8538354,49.61483,3.5135704e-17,17.408403,0.66446805,17.408403,436.71558,,19.196854
5.084787,-0.020408163,0.9280002,,-0.68726754,33.97758412361145,6.2312555,4.1079144,1900,1.3472066e-07,95,4.7262163,-1.0836042,12.633784,0.14999999,-0.8540041,49.5727,0.00023365369,17.408403,-0.124246776,17.408403,448.9906,,19.196854
16.208506,-0.26530612,1.0542245,,-0.6554064,34.47894096374512,4.785425,3.3486967,1920,1.3192863e-07,96,4.68898,-0.6577742,12.6710205,0.14999999,-0.85287213,49.32054,3.2995424,17.408403,-0.10574868,17.408403,450.1421,,19.196854
15.753659,-0.71428573,0.976891,,-0.6314815,34.98311638832092,4.723256,0.0023470032,1940,1.2922246e-07,97,4.6572,-0.6547566,12.702801,0.14999999,-0.8504057,49.147438,0.0013653578,17.408403,-0.65219283,17.408403,451.7484,,19.196854
17.370115,-0.10204082,1.0799992,,-0.64171386,35.49160861968994,5.26863,4.983041,1960,1.265987e-07,98,4.6095743,-0.54522014,12.750426,0.14999999,-0.8476376,48.74953,0.0055025835,17.408403,-0.20824793,17.408403,451.73828,,19.196854
16.644688,0.30612245,0.81627727,,-0.60226935,35.99859166145325,8.180853,0.0751307,1980,1.2405411e-07,99,4.57024,-0.5535756,12.789761,0.14999999,-0.8440373,48.700912,0.012936142,17.408403,0.41006503,17.408403,452.45374,,19.196854
7.5736756,-0.63265306,0.98642516,,-0.6115611,36.50936460494995,4.689979,0.016707182,2000,1.2158542e-07,100,4.6224003,-1.056936,12.7376,0.14999999,-0.8481925,48.418877,2.458647e-10,17.408403,-0.81296396,17.408403,462.24,,19.196854
17.353909,-0.8367347,1.0311074,,-0.6213444,37.023504972457886,4.5887313,6.813614e-05,2020,1.1918971e-07,101,4.5766945,-0.53848547,12.783306,0.14999999,-0.845373,48.533997,4.5001483,17.408403,-1.0493615,17.408403,462.24622,,19.196854
17.201782,-1.0,0.9835932,,-0.631196,37.53974223136902,7.138807,2.2070773e-07,2040,1.1686409e-07,102,4.5333767,-0.9105141,12.826624,0.14999999,-0.8458266,48.23031,6.262315,17.408403,-0.75937915,17.408403,462.40442,,19.196854
17.368614,-0.30612245,1.0139983,,-0.64095217,38.052305698394775,4.771517,2.4749455,2060,1.14605925e-07,103,4.489279,-0.5004234,12.870722,0.14999999,-0.84280515,48.052437,0.045649357,17.408403,-0.2863643,17.408403,462.39575,,19.196854
17.116352,0.75510204,1.1231636,,-0.6268696,38.547526597976685,9.104064,1.5396323e-07,2080,1.1241255e-07,104,4.448456,-0.5485634,12.911545,0.14999999,-0.83994544,47.899628,1.5670765e-10,17.408403,0.5679675,17.408403,462.6394,,19.196854
6.1676097,-0.18367347,1.1075836,,-0.6364391,39.03095054626465,4.8115873,4.6798744,2100,1.10281555e-07,105,4.512684,-1.0976481,12.847317,0.14999999,-0.84150076,47.56143,2.8122864e-05,17.408403,-0.38701528,17.408403,473.8318,,19.196854
