LQGmu1_higher,LQGsigma_higher,LQGmu1_actor,delta,IWFirstEpisode,DenMISEMeanLog,TimestepsSoFar,Regret/t,ReturnMean,IWMax,ReturnLastEpisode,IWMin,IWMean,Bound,ReturnMin,DenMISELogLast,ReturnAbsMax,Regret,DenMISELogFirst,TimeElapsed,IWLastEpisode,Iteration,ReturnStepMax,ReturnMax
-0.79591835,0.14999999,-0.90523326,8.236239e-10,0.01924171,-0.646741,24300,2.3940973,14.965903,3.3571818,17.386261,,0.98754,25.814064,,-0.15073054,17.430302,2908.8281,-0.3627453,1191.3353774547577,2.6308985,1215,19.218712,17.430302
-0.79591835,0.14999999,-0.7481882,8.2226986e-10,0.01925724,-0.64650315,24320,2.3921852,14.967815,3.3506868,17.289362,,0.98794365,25.80438,,-0.34443578,17.430302,2908.8984,-0.36355218,1193.294085264206,2.8779185,1216,19.218712,17.430302
-0.67346936,0.14999999,-0.5522822,8.209191e-10,0.19659767,-0.6461285,24340,2.3902264,14.969774,3.0187135,17.352343,,1.0140522,25.798584,,-0.17807911,17.430302,2908.9062,-0.3643584,1194.6847569942474,2.8072238,1217,19.218712,17.430302
-0.5102041,0.14999999,-0.88369596,8.1957163e-10,1.543541,-0.6456506,24360,2.3882294,14.971771,2.9156601,17.402987,,1.0385399,25.793867,,-0.077551335,17.430302,2908.8633,-0.36501822,1197.0156817436218,2.763193,1218,19.218712,17.430302
-0.8367347,0.14999999,-0.78532076,8.182275e-10,0.0076650027,-0.6453466,24380,2.3863268,14.973674,3.4906347,17.290754,,0.98175025,25.807339,,-0.3129658,17.430302,2908.9316,-0.36457244,1198.576115846634,3.4630141,1219,19.218712,17.430302
-0.79591835,0.14999999,-1.0173193,8.168867e-10,0.019292587,-0.6450029,24400,2.3843842,14.975616,3.3362656,17.343706,,0.99003005,25.800503,,-0.20726845,17.430302,2908.9492,-0.36538613,1200.1493792533875,3.2640023,1220,19.218712,17.430302
-1.0,0.14999999,-1.0032054,8.155492e-10,9.1527414e-05,-0.6449822,24420,2.3825684,14.977432,6.8740563,17.193804,,0.9422928,25.806938,,-0.60915434,17.430302,2909.1152,-0.36618966,1201.700035572052,4.85821,1221,19.218712,17.430302
-1.0,0.14999999,-1.1157742,8.14215e-10,9.160234e-05,-0.6449598,24440,2.3807526,14.979248,6.8411703,17.194187,,0.9428924,25.795141,,-0.5587242,17.430302,2909.2793,-0.36700827,1204.2718455791473,4.6491175,1222,19.218712,17.430302
-1.0,0.14999999,-0.95485353,8.128839e-10,9.167733e-05,-0.64536846,24460,2.3789444,14.981056,6.808653,17.190758,,0.94448346,25.800533,,-1.0863937,17.430302,2909.4492,-0.36782616,1206.2656300067902,5.851606,1223,19.218712,17.430302
-1.0,0.14999999,-0.8327002,8.1155627e-10,9.1752285e-05,-0.6452345,24480,2.3770971,14.9829035,6.7764935,17.242855,,0.94446856,25.778633,,-0.42486688,17.430302,2909.5664,-0.36864343,1208.297599554062,3.887456,1224,19.218712,17.430302
-0.8367347,0.14999999,-0.9048906,8.102319e-10,0.007702558,-0.64495623,24500,2.375186,14.984815,3.4621916,17.32409,,0.98350537,25.784458,,-0.24753775,17.430302,2909.6016,-0.36946002,1209.937560558319,3.4053833,1225,19.218712,17.430302
-0.8367347,0.14999999,-0.8225313,8.089106e-10,0.0077087968,-0.64471394,24520,2.373314,14.986687,3.4552522,17.280657,,0.9841901,25.779335,,-0.33090526,17.430302,2909.6836,-0.37026972,1211.5285985469818,3.339628,1226,19.218712,17.430302
0.10204082,0.14999999,0.072625145,8.075926e-10,0.092000455,-0.6443928,24540,2.371398,14.988603,10.085099,17.338028,,1.0527017,25.774897,,-0.23401262,17.430302,2909.705,-0.37107876,1213.0753831863403,1.8899865e-08,1227,19.218712,17.430302
-0.8367347,0.14999999,-0.81477785,8.062779e-10,0.007720745,-0.64482653,24560,2.3762283,14.983772,3.4511623,9.056631,,0.9848801,25.77489,,-1.2271522,17.430302,2918.0078,-0.37181845,1214.6496438980103,9.4846214e-08,1228,19.218712,17.430302
-0.79591835,0.14999999,-0.64687824,8.0496626e-10,0.019432774,-0.64449835,24580,2.3743038,14.985697,3.3074787,17.348425,,0.99228126,25.76968,,-0.22586718,17.430302,2918.0195,-0.37262616,1216.2648601531982,3.307341,1229,19.218712,17.430302
-0.67346936,0.14999999,-0.5698799,8.03658e-10,0.19838798,-0.6440653,24600,2.3723326,14.987668,3.0062933,17.4098,,1.014169,25.75412,,-0.10363325,17.430302,2917.9688,-0.3734237,1217.8594267368317,2.9040365,1230,19.218712,17.430302
-0.5510204,0.14999999,-0.8478166,8.023528e-10,1.0399754,-0.64359653,24620,2.3703613,14.989639,2.885944,17.413996,,1.0358447,25.74911,,-0.08047644,17.430302,2917.914,-0.37407508,1219.4702162742615,2.859806,1231,19.218712,17.430302
-0.8367347,0.14999999,-1.1311798,8.010509e-10,0.007737935,-0.6432526,24640,2.3684635,14.991537,3.4383404,17.329294,,0.98582953,25.754492,,-0.25553703,17.430302,2917.9473,-0.37404263,1221.0078337192535,3.4246163,1232,19.218712,17.430302
-1.0,0.14999999,-0.8966894,7.9975204e-10,9.232325e-05,-0.643703,24660,2.3666744,14.993326,6.7836256,17.19739,,0.94525933,25.743698,,-1.1838125,17.430302,2918.1094,-0.3748477,1222.6170427799225,5.92743,1233,19.218712,17.430302
-0.020408163,0.14999999,-0.01676644,7.984564e-10,0.6166932,-0.6434792,24680,2.364812,14.995189,7.8667064,17.291254,,1.0337478,25.73915,,-0.3115317,17.430302,2918.1777,-0.37565833,1224.2067596912384,1.4106556e-07,1234,19.218712,17.430302
-0.8367347,0.14999999,-0.5834685,7.971639e-10,0.007752856,-0.6437674,24700,2.3675976,14.992403,3.4307144,11.554571,,0.9857989,25.732944,,-1.0312,17.430302,2923.9844,-0.37596875,1225.8171617984772,2.420137e-06,1235,19.218712,17.430302
-0.59183675,0.14999999,-0.5738767,7.958745e-10,0.64656025,-0.6433251,24720,2.3656893,14.994311,2.8917274,17.351524,,1.0300993,25.72663,,-0.0820942,17.430302,2923.9922,-0.37677187,1227.4371716976166,2.8826776,1236,19.218712,17.430302
-0.5510204,0.14999999,-0.5189318,7.945882e-10,1.0430819,-0.64284545,24740,2.363758,14.996243,2.8845882,17.383213,,1.0357308,25.724903,,-0.07981983,17.430302,2923.9688,-0.37705764,1229.054619550705,2.84736,1237,19.218712,17.430302
-0.5102041,0.14999999,-0.71663076,7.933051e-10,1.5621823,-0.6423693,24760,2.3618307,14.99817,2.9288073,17.381187,,1.0368721,25.722248,,-0.088514514,17.430302,2923.9473,-0.37702283,1230.6770060062408,2.9008484,1238,19.218712,17.430302
0.3469388,0.14999999,0.021537572,7.92025e-10,0.0002814276,-0.64193606,24780,2.359912,15.000089,13.938958,17.376244,,1.0308608,25.72056,,-0.14192547,17.430302,2923.9316,-0.3765692,1232.3007967472076,3.7106353e-11,1239,19.218712,17.430302
-0.06122449,0.14999999,-0.11714344,7.907481e-10,1.0029179,-0.6422998,24800,2.3645697,14.995431,7.1693563,9.224236,,1.0244844,25.745975,,-1.1203327,17.430302,2932.0664,-0.37737575,1233.9247648715973,7.0027413,1240,19.218712,17.430302
-0.14285715,0.14999999,-0.13406938,7.894742e-10,2.1168747,-0.6424101,24820,2.3634453,14.996555,5.9289756,16.391172,,0.9910335,25.738884,,-0.8020442,17.430302,2933.037,-0.3773734,1235.5080726146698,5.8446836,1241,19.218712,17.430302
-0.18367347,0.14999999,-0.2529139,7.8820345e-10,2.7497005,-0.642513,24840,2.3624887,14.997512,5.3838806,16.186148,,0.97897404,25.733624,,-0.75988585,17.430302,2934.211,-0.37647456,1237.0720949172974,5.383766,1242,19.218712,17.430302
-0.26530612,0.14999999,-0.40354872,7.869357e-10,3.716772,-0.6424094,24860,2.360859,14.999142,4.469272,17.022022,,0.9721598,25.720575,,-0.4918927,17.430302,2934.5469,-0.3750679,1238.6336858272552,4.3347397,1243,19.218712,17.430302
-0.67346936,0.14999999,-0.74728405,7.8567103e-10,0.1982814,-0.64207786,24880,2.3590097,15.000991,3.0037403,17.299006,,1.0150089,25.722012,,-0.2012266,17.430302,2934.6074,-0.3728864,1240.1953597068787,0.6442682,1244,19.218712,17.430302
-0.67346936,0.14999999,-0.87485147,7.844094e-10,0.19840917,-0.6416847,24900,2.3571157,15.002885,2.9989138,17.359022,,1.0154955,25.71709,,-0.16721594,17.430302,2934.6094,-0.37353054,1241.7667484283447,2.7851932,1245,19.218712,17.430302
-0.8367347,0.14999999,-0.6473345,7.831508e-10,0.0077389535,-0.6413877,24920,2.3552666,15.004734,3.4393997,17.305964,,0.9868394,25.726076,,-0.28667814,17.430302,2934.662,-0.3741741,1243.3920340538025,3.4300447,1246,19.218712,17.430302
-0.67346936,0.14999999,-0.47473088,7.818952e-10,0.198695,-0.6409642,24940,2.353366,15.006635,2.9920976,17.37732,,1.015864,25.706348,,-0.09942276,17.430302,2934.6465,-0.3749701,1245.0139429569244,2.8933814,1247,19.218712,17.430302
-0.46938777,0.14999999,-0.67530185,7.806428e-10,2.1696572,-0.6405328,24960,2.3514729,15.008528,3.0431767,17.368084,,1.032125,25.705801,,-0.117967,17.430302,2934.6387,-0.37561238,1246.6152741909027,2.9907198,1248,19.218712,17.430302
-0.67346936,0.14999999,-0.8401116,7.793932e-10,0.19863664,-0.64008516,24980,2.349555,15.010446,2.9872332,17.405306,,1.0163836,25.700455,,-0.11293127,17.430302,2934.5938,-0.37467635,1248.2374086380005,2.977363,1249,19.218712,17.430302
-0.8367347,0.14999999,-0.7576365,7.7814666e-10,0.0077478075,-0.63975626,25000,2.3477068,15.012294,3.432025,17.318789,,0.9869844,25.703363,,-0.24490723,17.430302,2934.6328,-0.37531763,1249.8706440925598,3.396805,1250,19.218712,17.430302
0.8367347,0.14999999,0.86571413,7.7690315e-10,8.7628385e-13,-0.63939065,25020,2.345827,15.0141735,23.852745,17.363253,,0.9631666,25.701435,,-0.16882181,17.430302,2934.6309,-0.37611112,1251.496292591095,9.228605e-25,1251,19.218712,17.430302
-0.79591835,0.14999999,-0.8118663,7.7566253e-10,0.019516205,-0.64066684,25040,2.355998,15.004003,3.2842214,2.281071,,0.9947381,25.696571,,-2.1942601,17.430302,2949.709,-0.37691018,1253.1168406009674,5.384843e-26,1252,19.218712,17.430302
-0.79591835,0.14999999,-0.6110499,7.7442497e-10,0.019531488,-0.64033115,25060,2.3541212,15.005879,3.278245,17.354507,,0.99546176,25.693989,,-0.21421427,17.430302,2949.713,-0.377693,1254.7511100769043,3.276395,1253,19.218712,17.430302
-0.63265306,0.14999999,-0.66028976,7.731903e-10,0.37291282,-0.6398901,25080,2.3521948,15.007806,2.9129815,17.423437,,1.0256813,25.696676,,-0.082069784,17.430302,2949.6523,-0.37847516,1256.3864793777466,2.8573089,1254,19.218712,17.430302
-0.63265306,0.14999999,-0.56913745,7.719586e-10,0.37309924,-0.6394398,25100,2.3503113,15.009689,2.908548,17.369965,,1.026256,25.694338,,-0.100112125,17.430302,2949.6406,-0.37897497,1258.0246007442474,2.890185,1255,19.218712,17.430302
-0.63265306,0.14999999,-0.8949015,7.7072987e-10,0.37328556,-0.6389693,25120,2.3484144,15.011586,2.9041352,17.393955,,1.0266144,25.688354,,-0.074389696,17.430302,2949.6074,-0.37947422,1259.6522662639618,2.619338,1256,19.218712,17.430302
-0.79591835,0.14999999,-0.90150994,7.6950407e-10,0.01957607,-0.63868546,25140,2.3465958,15.013405,3.2679129,17.29654,,0.9953308,25.663494,,-0.30817538,17.430302,2949.6719,-0.3799729,1261.2591593265533,2.9113908,1257,19.218712,17.430302
-0.8367347,0.14999999,-1.1169043,7.6828116e-10,0.0077900314,-0.63843364,25160,2.3447857,15.015215,3.4100938,17.29136,,0.9884169,25.661768,,-0.316684,17.430302,2949.7402,-0.38075256,1262.854511976242,3.325516,1258,19.218712,17.430302
-1.0,0.14999999,-1.1968827,7.670612e-10,9.294332e-05,-0.63880706,25180,2.343051,15.01695,6.882745,17.198433,,0.9454019,25.697102,,-1.0964563,17.430302,2949.9004,-0.38154098,1264.4402840137482,5.8763475,1259,19.218712,17.430302
-1.0,0.14999999,-1.1309239,7.6584417e-10,9.301709e-05,-0.63971895,25200,2.3413296,15.018671,6.8507614,17.186749,,0.9473612,25.709822,,-1.7321182,17.430302,2950.0762,-0.38233486,1266.0805704593658,6.3528514,1260,19.218712,17.430302
-1.0,0.14999999,-1.1890414,7.6463e-10,9.309093e-05,-0.6401932,25220,2.3396015,15.020399,6.8191214,17.196844,,0.94898564,25.716976,,-1.1840388,17.430302,2950.2383,-0.38312814,1267.7116038799286,5.9376163,1261,19.218712,17.430302
-1.0,0.14999999,-0.88722754,7.634187e-10,9.316474e-05,-0.64103514,25240,2.3378773,15.022123,6.787822,17.197159,,0.95086515,25.728662,,-1.6504854,17.430302,2950.4004,-0.38392076,1269.3507165908813,6.262122,1262,19.218712,17.430302
-1.0,0.14999999,-0.93948305,7.6221035e-10,9.3238596e-05,-0.6407957,25260,2.336073,15.023928,6.75686,17.301212,,0.9499,25.691782,,-0.2883375,17.430302,2950.461,-0.38471276,1270.9923424720764,2.6748812,1263,19.218712,17.430302
-1.0,0.14999999,-0.9941203,7.610047e-10,9.331234e-05,-0.640624,25280,2.3343067,15.025694,6.7262244,17.255074,,0.949651,25.667305,,-0.372501,17.430302,2950.5645,-0.38550416,1272.6403322219849,3.5583537,1264,19.218712,17.430302
-1.0,0.14999999,-0.8494137,7.59802e-10,9.338623e-05,-0.640557,25300,2.3325863,15.027414,6.6959133,17.202488,,0.9500812,25.65449,,-0.5042943,17.430302,2950.7207,-0.3862949,1274.2773656845093,4.4004536,1265,19.218712,17.430302
-0.2244898,0.14999999,-0.30576438,7.5860224e-10,3.3551931,-0.64028096,25320,2.3307686,15.029232,4.9638233,17.328575,,0.9689604,25.649242,,-0.24025355,17.430302,2950.754,-0.38708502,1275.9285199642181,0.0005756515,1266,19.218712,17.430302
-0.30612245,0.14999999,-0.36562836,7.5740514e-10,3.909212,-0.64010847,25340,2.3291006,15.0309,4.128164,17.14294,,0.97713125,25.644129,,-0.38970235,17.430302,2950.9707,-0.3852279,1277.5805733203888,3.9270203,1267,19.218712,17.430302
-0.42857143,0.14999999,-0.45774773,7.56211e-10,2.8228464,-0.63983685,25360,2.3273535,15.032647,3.2417958,17.245815,,1.0196545,25.64378,,-0.27211678,17.430302,2951.084,-0.38293618,1279.1991353034973,3.1971428,1268,19.218712,17.430302
-0.46938777,0.14999999,-0.30739412,7.5501966e-10,2.1824706,-0.6394267,25380,2.325531,15.03447,3.0572765,17.345388,,1.0304396,25.640423,,-0.13842744,17.430302,2951.0977,-0.38150075,1280.7969193458557,3.0452957,1269,19.218712,17.430302
-0.3469388,0.14999999,-0.31191045,7.538311e-10,3.762017,-0.6392002,25400,2.3238459,15.036155,3.7669353,17.174353,,0.991839,25.64016,,-0.38169786,17.430302,2951.2852,-0.3805701,1282.3899581432343,3.7626696,1270,19.218712,17.430302
-0.3469388,0.14999999,-0.47450468,7.526454e-10,3.7538593,-0.6389955,25420,2.3221416,15.037859,3.7587526,17.203505,,0.9927586,25.638844,,-0.37024808,17.430302,2951.4414,-0.37839937,1284.0050523281097,3.7477782,1271,19.218712,17.430302
-0.46938777,0.14999999,-0.30980933,7.5146245e-10,2.1710122,-0.63859284,25440,2.3203344,15.039666,3.045041,17.336372,,1.0311081,25.627731,,-0.11893747,17.430302,2951.4648,-0.37623674,1285.6276392936707,2.9937809,1272,19.218712,17.430302
-0.3469388,0.14999999,-0.4503448,7.502823e-10,3.7423074,-0.63835907,25460,2.3186703,15.04133,3.7474117,17.158405,,0.9936736,25.628908,,-0.37145886,17.430302,2951.668,-0.37531728,1287.2097148895264,3.7396982,1273,19.218712,17.430302
-0.42857143,0.14999999,-0.40798533,7.491049e-10,2.7954035,-0.6379732,25480,2.3168726,15.043128,3.209948,17.331299,,1.0222241,25.621462,,-0.13984288,17.430302,2951.6953,-0.37316707,1288.8588404655457,3.0267494,1274,19.218712,17.430302
-0.42857143,0.14999999,-0.50202394,7.479303e-10,2.791473,-0.63760626,25500,2.3150558,15.044945,3.204394,17.358753,,1.0228258,25.61908,,-0.19182912,17.430302,2951.6953,-0.3717599,1290.478414773941,3.1918256,1275,19.218712,17.430302
-0.46938777,0.14999999,-0.19575897,7.4675843e-10,2.1582844,-0.6371629,25520,2.3132067,15.046794,3.026762,17.404179,,1.0325959,25.613842,,-0.09416509,17.430302,2951.6523,-0.3703569,1292.066656112671,2.8538735,1276,19.218712,17.430302
-1.0,0.14999999,-1.192246,7.4558937e-10,9.182634e-05,-0.6371249,25540,2.3118763,15.048124,6.7238417,16.747053,,0.9482588,25.60701,,-0.62080425,17.430302,2952.2656,-0.36945027,1293.6849093437195,2.832267e-06,1277,19.218712,17.430302
-1.0,0.14999999,-0.95542026,7.4442297e-10,9.1898175e-05,-0.6379731,25560,2.3101978,15.049803,6.6938605,17.194536,,0.95009595,25.618618,,-1.6681386,17.430302,2952.4316,-0.37023297,1295.3540046215057,6.202917,1278,19.218712,17.430302
-1.0,0.14999999,-0.9393225,7.432594e-10,9.1970156e-05,-0.6378314,25580,2.308485,15.051516,6.664194,17.238943,,0.95006436,25.598352,,-0.40580863,17.430302,2952.5527,-0.37101507,1297.0219676494598,3.8183818,1279,19.218712,17.430302
-0.26530612,0.14999999,-0.32298398,7.4209844e-10,3.7046332,-0.63766265,25600,2.3067703,15.05323,4.484021,17.245588,,0.97300833,25.596523,,-0.37069628,17.430302,2952.666,-0.37179655,1298.643913269043,0.00015899522,1280,19.218712,17.430302
-0.3877551,0.14999999,-0.37554842,7.4094036e-10,3.3411207,-0.63745105,25620,2.305087,15.0549135,3.4330144,17.208122,,1.009868,25.594099,,-0.33890873,17.430302,2952.8164,-0.36968744,1300.2899723052979,3.4002924,1281,19.218712,17.430302
-0.42857143,0.14999999,-0.26848525,7.3978484e-10,2.7806158,-0.6371331,25640,2.30332,15.056681,3.1927295,17.322039,,1.0235388,25.591793,,-0.23915172,17.430302,2952.8574,-0.36786297,1301.9093117713928,3.1735685,1282,19.218712,17.430302
-0.30612245,0.14999999,-0.4269644,7.3863204e-10,3.83659,-0.63697076,25660,2.3017483,15.058252,4.0642724,17.073202,,0.98402524,25.599937,,-0.4518735,17.430302,2953.1426,-0.36647606,1303.5434141159058,4.049429,1283,19.218712,17.430302
-0.42857143,0.14999999,-0.2874117,7.37482e-10,2.770641,-0.63661236,25680,2.2999783,15.060022,3.1829028,17.33068,,1.0242599,25.585136,,-0.16013984,17.430302,2953.1719,-0.36426932,1305.189023733139,3.1213448,1284,19.218712,17.430302
-0.30612245,0.14999999,-0.575446,7.363346e-10,3.8228657,-0.6364151,25700,2.2984266,15.061574,4.0507646,17.054157,,0.98509794,25.589806,,-0.40669703,17.430302,2953.4785,-0.36289233,1307.0875062942505,3.9633858,1285,19.218712,17.430302
1.0,0.14999999,1.0934148,7.351899e-10,1.1787774e-16,-0.6359921,25720,2.2966194,15.063381,44.077984,17.38499,,0.90505475,25.575539,,-0.0769302,17.430302,2953.4531,-0.36069968,1308.8458533287048,3.192901e-24,1286,19.218712,17.430302
-1.0,0.14999999,-0.80086017,7.3404793e-10,9.1097056e-05,-0.63780344,25740,2.3083239,15.051677,6.6711187,,,0.9497407,25.575573,,-2.8629003,17.430302,2970.8125,-0.361477,1310.9618575572968,,1287,19.218712,17.430302
-0.79591835,0.14999999,-0.76119554,7.3290857e-10,0.01923225,-0.63750887,25760,2.3065472,15.053453,3.2830315,17.338493,,0.9928653,25.574081,,-0.20684056,17.430302,2970.834,-0.3622536,1313.027334690094,3.2689843,1288,19.218712,17.430302
0.18367347,0.14999999,0.37882298,7.317718e-10,0.017781906,-0.6371555,25780,2.304762,15.055239,11.846156,17.357204,,1.0370446,25.571083,,-0.17425479,17.430302,2970.838,-0.36301476,1315.909633398056,7.661461e-09,1289,19.218712,17.430302
0.5102041,0.14999999,0.14975053,7.306377e-10,1.326805e-06,-0.63795334,25800,2.3103886,15.049612,16.642088,7.798073,,1.0433459,25.606352,,-1.7007539,17.430302,2980.4004,-0.36377648,1317.5636920928955,9.927986,1290,19.218712,17.430302
-0.79591835,0.14999999,-0.7487626,7.295063e-10,0.019276492,-0.63851494,25820,2.3151503,15.04485,3.2823117,8.900479,,0.9934245,25.569778,,-1.4018955,17.430302,2988.8594,-0.36455137,1319.2204720973969,2.5285654e-08,1291,19.218712,17.430302
-0.46938777,0.14999999,-0.28146458,7.283774e-10,2.147421,-0.6381541,25840,2.3133507,15.04665,3.02233,17.37016,,1.0325333,25.564419,,-0.16513103,17.430302,2988.8496,-0.36531073,1320.8730683326721,0.55369633,1292,19.218712,17.430302
-0.30612245,0.14999999,-0.48067212,7.272512e-10,3.8287244,-0.63796157,25860,2.3117695,15.048231,4.058038,17.091906,,0.9847245,25.561623,,-0.42131814,17.430302,2989.1172,-0.3644237,1322.4993259906769,3.9987757,1293,19.218712,17.430302
-0.79591835,0.14999999,-0.69786495,7.261276e-10,0.01923199,-0.6375635,25880,2.3099813,15.050019,3.280977,17.360924,,0.9935349,25.557644,,-0.10693507,17.430302,2989.1152,-0.36224005,1324.1286973953247,0.32519427,1294,19.218712,17.430302
-0.63265306,0.14999999,-0.560399,7.250066e-10,0.36718553,-0.63717705,25900,2.3081818,15.051819,2.9307165,17.37946,,1.0221354,25.564554,,-0.1301558,17.430302,2989.0957,-0.3629977,1325.7843980789185,2.7561512,1295,19.218712,17.430302
-0.5102041,0.14999999,-0.3425318,7.238882e-10,1.541178,-0.63672864,25920,2.306363,15.0536375,2.9168081,17.408192,,1.0372792,25.569635,,-0.07765253,17.430302,2989.0469,-0.3634861,1327.4281413555145,2.717859,1296,19.218712,17.430302
-0.42857143,0.14999999,-0.3369757,7.227724e-10,2.7673173,-0.63643575,25940,2.3046532,15.055347,3.1775403,17.272371,,1.0256033,25.562609,,-0.2935859,17.430302,2989.1348,-0.36306894,1329.0621917247772,3.0260563,1297,19.218712,17.430302
-0.3469388,0.14999999,-0.21512611,7.216591e-10,3.691723,-0.63615936,25960,2.303009,15.056992,3.6979084,17.190262,,0.9995508,25.56149,,-0.30275923,17.430302,2989.3066,-0.36170828,1330.7091932296753,3.5920925,1298,19.218712,17.430302
-0.26530612,0.14999999,-0.46716177,7.2054845e-10,3.659864,-0.63610953,25980,2.3016357,15.058365,4.449668,16.842314,,0.9783817,25.559658,,-0.5703909,17.430302,2989.8242,-0.35963827,1332.398574590683,4.4487185,1299,19.218712,17.430302
-0.42857143,0.14999999,-0.46409532,7.194404e-10,2.7522087,-0.6357249,26000,2.2998838,15.060117,3.1640077,17.335598,,1.0263231,25.549763,,-0.113669485,17.430302,2989.8477,-0.3575943,1334.0705552101135,2.8827863,1300,19.218712,17.430302
-0.46938777,0.14999999,-0.32534063,7.183348e-10,2.128048,-0.6353047,26020,2.2981043,15.061896,2.9982793,17.375822,,1.0348498,25.547485,,-0.11482198,17.430302,2989.834,-0.3562484,1335.7013165950775,2.9813643,1301,19.218712,17.430302
-0.42857143,0.14999999,-0.57667613,7.172318e-10,2.746128,-0.63503575,26040,2.2965345,15.063466,3.1542583,17.105438,,1.0271235,25.539785,,-0.31949446,17.430302,2990.088,-0.35538238,1337.3092215061188,2.8888621,1302,19.218712,17.430302
-0.5102041,0.14999999,-0.60416365,7.161313e-10,1.5266932,-0.6345855,26060,2.2947407,15.06526,2.8960652,17.398981,,1.0374914,25.524164,,-0.07489327,17.430302,2990.0469,-0.35404322,1338.9662592411041,2.598372,1303,19.218712,17.430302
-0.67346936,0.14999999,-0.7467697,7.150335e-10,0.19450158,-0.63413197,26080,2.2929726,15.067028,2.9963665,17.371395,,1.0134635,25.527729,,-0.08034916,17.430302,2990.037,-0.3536394,1340.6541922092438,2.590345,1304,19.218712,17.430302
-0.67346936,0.14999999,-1.0448545,7.139381e-10,0.19462171,-0.633762,26100,2.2912226,15.068778,2.9917898,17.351444,,1.013938,25.523445,,-0.16433264,17.430302,2990.045,-0.3542568,1342.3575444221497,2.781848,1305,19.218712,17.430302
-1.0,0.14999999,-0.84525704,7.128451e-10,9.04975e-05,-0.63379925,26120,2.2895927,15.070408,6.733528,17.198084,,0.94787544,25.520203,,-0.6957892,17.430302,2990.207,-0.3548737,1344.007669210434,5.100106,1306,19.218712,17.430302
-0.79591835,0.14999999,-0.9516037,7.117547e-10,0.019105457,-0.6335444,26140,2.287878,15.072123,3.2833068,17.309694,,0.99353147,25.523666,,-0.24740934,17.430302,2990.2578,-0.355639,1345.6345384120941,3.2268133,1307,19.218712,17.430302
-0.8367347,0.14999999,-0.74973375,7.1066686e-10,0.0076025324,-0.6333731,26160,2.2862167,15.073784,3.4126081,17.246391,,0.9874634,25.51675,,-0.40251827,17.430302,2990.371,-0.35638922,1347.313194513321,2.9667885,1308,19.218712,17.430302
0.06122449,0.14999999,0.040973656,7.095814e-10,0.18393314,-0.63302344,26180,2.2844658,15.075535,9.644577,17.364122,,1.0450444,25.514324,,-0.16262914,17.430302,2990.3652,-0.35714763,1348.9714000225067,1.4074794e-06,1309,19.218712,17.430302
-0.8367347,0.14999999,-1.0451305,7.0849854e-10,0.007613045,-0.6334147,26200,2.2890348,15.070966,3.4089324,9.089368,,0.9875835,25.50431,,-1.1883574,17.430302,2998.6367,-0.35777077,1350.6693665981293,3.206743e-07,1310,19.218712,17.430302
-1.0,0.14999999,-1.0779823,7.0741807e-10,9.082883e-05,-0.63346994,26220,2.2874203,15.07258,6.722091,17.187212,,0.9492007,25.50991,,-0.6927664,17.430302,2998.8086,-0.35852805,1352.3716859817505,5.081907,1311,19.218712,17.430302
-1.0,0.14999999,-0.9182146,7.063401e-10,9.0898066e-05,-0.6336711,26240,2.2858086,15.074192,6.6928997,17.188381,,0.9503877,25.511082,,-0.8455485,17.430302,2998.9805,-0.35929045,1354.0740747451782,5.411852,1312,19.218712,17.430302
-1.0,0.14999999,-0.8560842,7.0526457e-10,9.0967354e-05,-0.63348126,26260,2.2841349,15.075866,6.664006,17.27129,,0.94989187,25.483652,,-0.33364528,17.430302,2999.0703,-0.3600523,1355.776831150055,3.2001114,1313,19.218712,17.430302
-0.8367347,0.14999999,-0.72741336,7.041915e-10,0.007636245,-0.6332294,26280,2.2824345,15.077566,3.3927417,17.311304,,0.988655,25.494877,,-0.25147504,17.430302,2999.1191,-0.36081356,1357.4800646305084,3.3917172,1314,19.218712,17.430302
-0.79591835,0.14999999,-0.80740505,7.0312095e-10,0.019219078,-0.63286793,26300,2.2806816,15.079319,3.259067,17.383904,,0.9947588,25.485455,,-0.14598468,17.430302,2999.0957,-0.36156848,1359.1869277954102,2.7728586,1315,19.218712,17.430302
-0.79591835,0.14999999,-0.5753874,7.0205275e-10,0.019233411,-0.63254595,26320,2.2789698,15.081031,3.2534823,17.33212,,0.9954398,25.483246,,-0.2033115,17.430302,2999.125,-0.36231402,1360.8649830818176,3.2496943,1316,19.218712,17.430302
-0.59183675,0.14999999,-0.78946996,7.00987e-10,0.6377546,-0.63212717,26340,2.2772236,15.082777,2.8776357,17.380142,,1.0289497,25.488108,,-0.07604354,17.430302,2999.1035,-0.363059,1362.545123577118,2.8525462,1317,19.218712,17.430302
0.30612245,0.14999999,0.13317901,6.9992373e-10,0.0008779671,-0.6317679,26360,2.2755032,15.084497,13.876411,17.349392,,1.0231321,25.4802,,-0.18710522,17.430302,2999.1133,-0.36333388,1364.2587609291077,8.3517126e-12,1318,19.218712,17.430302
0.020408163,0.14999999,0.1715922,6.9886275e-10,0.34868968,-0.6323213,26380,2.280159,15.079842,8.849093,8.943167,,1.0435213,25.491425,,-1.3815687,17.430302,3007.5293,-0.36409166,1365.9300394058228,7.981642,1319,19.218712,17.430302
