IWFirstEpisode,Iteration,DenMISEMeanLog,IWMean,ReturnMax,IWMin,delta,LQGsigma_higher,ReturnStepMax,LQGmu1_actor,IWMax,ReturnLastEpisode,IWLastEpisode,Regret,DenMISELogLast,DenMISELogFirst,ReturnAbsMax,TimestepsSoFar,ReturnMin,LQGmu1_higher,Bound,Regret/t,ReturnMean,TimeElapsed
1.4410981e-05,273,-0.81779104,1.0462384,17.42954,,1.631384e-08,0.14999999,19.218552,-1.1959729,5.8853693,17.203539,5.3072777,1010.0552,-0.9478004,-0.6822029,17.42954,5460,,-1.0,35.93862,3.6998358,13.660165,123.42698240280151
1.1590531,274,-0.8204837,0.8703492,17.42954,,1.619498e-08,0.14999999,19.218552,-0.0144213345,7.7004523,17.193695,6.894301e-14,1010.22144,-1.5959486,-0.6858591,17.42954,5480,,0.020408163,35.94059,3.6869392,13.673061,123.99729347229004
4.8003793,275,-0.8215936,0.9375514,17.42954,,1.6077411e-08,0.14999999,19.218552,-0.5520077,4.924623,11.48626,1.0797976,1016.0952,-0.98947096,-0.6852809,17.42954,5500,,-0.30612245,35.926453,3.694892,13.665109,124.56840968132019
0.33679223,276,-0.820234,1.0362648,17.42954,,1.5961119e-08,0.14999999,19.218552,-0.60367876,3.8354578,17.377645,3.7535706,1016.07764,-0.37977836,-0.67160535,17.42954,5520,,-0.59183675,35.920326,3.6814404,13.67856,125.14067721366882
1.4293285e-05,277,-0.81842166,1.0503044,17.42954,,1.5846084e-08,0.14999999,19.218552,-1.1868527,5.845566,17.408625,0.11519095,1016.0288,-0.35111126,-0.67400247,17.42954,5540,,-1.0,35.852364,3.6679735,13.692027,125.71511340141296
0.6172118,278,-0.8207416,1.029293,17.42954,,1.5732288e-08,0.14999999,19.218552,-0.48682573,3.8745148,17.19688,0.0015063892,1016.1919,-1.5078408,-0.67760605,17.42954,5560,,-0.5510204,35.79046,3.655367,13.704634,126.2939989566803
1.4364589e-05,279,-0.8191404,1.0539988,17.42954,,1.5619714e-08,0.14999999,19.218552,-0.85035104,5.7660856,17.395971,0.011401129,1016.15576,-0.39995113,-0.678979,17.42954,5580,,-1.0,35.757103,3.6421366,13.717864,126.86973166465759
0.082170606,280,-0.81722766,1.0435786,17.42954,,1.5508345e-08,0.14999999,19.218552,-0.4987769,3.723299,17.327782,1.8490918,1016.1885,-0.33178267,-0.68255675,17.42954,5600,,-0.67346936,35.704548,3.6292439,13.730757,127.50270414352417
1.6537402,281,-0.81557065,1.015938,17.42954,,1.5398161e-08,0.14999999,19.218552,-0.4945604,4.055647,17.402304,3.8609831,1016.146,-0.39193425,-0.6858284,17.42954,5620,,-0.46938777,35.800034,3.6161776,13.743823,128.08115124702454
1.6499155,282,-0.8139986,1.0191594,17.42954,,1.528915e-08,0.14999999,19.218552,-0.36987087,4.0121727,17.36436,3.8527899,1016.1416,-0.38469744,-0.68351287,17.42954,5640,,-0.46938777,35.680504,3.6033392,13.756661,128.65279006958008
0.095855884,283,-0.8128121,0.9135259,17.42954,,1.518129e-08,0.14999999,19.218552,0.10282164,8.726958,17.28553,0.0048101703,1016.2163,-0.4939381,-0.6812189,17.42954,5660,,0.18367347,35.636387,3.59087,13.769131,129.23054718971252
3.4370117,284,-0.8141917,0.86202925,17.42954,,1.5074566e-08,0.14999999,19.218552,-0.2636608,6.6596355,9.008396,3.1774256,1024.5676,-1.1105262,-0.68440765,17.42954,5680,,-0.10204082,35.59944,3.6076326,13.752368,129.809472322464
4.0707254,285,-0.81408906,0.972051,17.42954,,1.4968965e-08,0.14999999,19.218552,-0.05191624,4.5895305,17.039118,4.332082,1024.8884,-0.641983,-0.67589307,17.42954,5700,,-0.3469388,35.701847,3.5960999,13.763901,130.39215350151062
3.219143e-11,286,-0.81465393,1.0245751,17.42954,,1.486447e-08,0.14999999,19.218552,0.8287341,12.748152,13.600623,1.6342258e-07,1028.6477,-0.9437965,-0.6652135,17.42954,5720,,0.8367347,35.49224,3.596671,13.7633295,130.9743676185608
1.42177505e-05,287,-0.8170488,1.0431868,17.42954,,1.47610635e-08,0.14999999,19.218552,-0.8624014,5.811157,2.8515754,6.3981535e-32,1043.1565,-1.5121883,-0.6687039,17.42954,5740,,-1.0,35.436554,3.6346912,13.725309,131.56004357337952
0.014594293,288,-0.81528443,1.0246065,17.42954,,1.46587364e-08,0.14999999,19.218552,-0.71179986,3.7372866,17.312687,2.911958,1043.2036,-0.34649223,-0.67218214,17.42954,5760,,-0.75510204,35.41726,3.6222343,13.737766,132.14501404762268
4.2229023,289,-0.8135313,0.87462926,17.42954,,1.4557466e-08,0.14999999,19.218552,-0.19734848,6.1704397,17.360958,0.00278136,1043.2026,-0.33024433,-0.67559767,17.42954,5780,,-0.14285715,35.40726,3.6096983,13.750302,132.73133373260498
4.024794,290,-0.813686,0.96800303,17.42954,,1.4457244e-08,0.14999999,19.218552,-0.43849188,4.5557194,16.92625,3.3519764,1043.6367,-0.72864115,-0.6645455,17.42954,5800,,-0.3469388,35.399765,3.5987463,13.761254,133.31714010238647
0.60293585,291,-0.81245285,1.0390614,17.42954,,1.43580525e-08,0.14999999,19.218552,-0.5841752,3.8035483,17.355927,3.052259,1043.6406,-0.41909304,-0.65420467,17.42954,5820,,-0.5510204,35.43103,3.5863934,13.773607,133.90482330322266
0.1689559,292,-0.81070405,1.0470763,17.42954,,1.4259878e-08,0.14999999,19.218552,-0.5022434,3.7037232,17.41275,3.5383582,1043.5879,-0.33770585,-0.6555654,17.42954,5840,,-0.63265306,35.336205,3.5739317,13.786069,134.493479013443
1.6090065,293,-0.80902505,1.0273296,17.42954,,1.4162706e-08,0.14999999,19.218552,-0.347813,3.9336307,17.388758,3.7317722,1043.5588,-0.36269045,-0.6584058,17.42954,5860,,-0.46938777,35.332115,3.561635,13.798366,135.08389282226562
6.949658e-05,294,-0.80789024,1.018477,17.42954,,1.4066524e-08,0.14999999,19.218552,0.5117703,9.980405,17.199656,1.572631e-06,1043.7195,-0.4994413,-0.6563364,17.42954,5880,,0.46938777,35.256023,3.550066,13.809935,135.67445492744446
4.0054665,295,-0.80957246,0.9757709,17.42954,,1.3971322e-08,0.14999999,19.218552,-0.16382426,4.494193,6.7200637,7.5556613e-07,1054.3594,-1.312273,-0.6597318,17.42954,5900,,-0.3469388,35.21675,3.5740995,13.785901,136.2674765586853
1.1178126,296,-0.80955607,0.89129215,17.42954,,1.387708e-08,0.14999999,19.218552,0.082939155,7.681802,16.573399,2.720387,1055.146,-0.77685016,-0.6496294,17.42954,5920,,0.020408163,35.281956,3.564683,13.795318,136.8596212863922
4.7343526,297,-0.81089306,0.8937314,17.42954,,1.3783788e-08,0.14999999,19.218552,0.016040668,5.726942,9.042023,1.6326362,1063.4644,-1.0916212,-0.6492328,17.42954,5940,,-0.18367347,35.13337,3.5806875,13.779313,137.45263051986694
1.37710285e-05,298,-0.8119385,1.0308365,17.42954,,1.3691435e-08,0.14999999,19.218552,-1.2476897,5.912771,9.190343,7.9677787e-10,1071.6338,-1.0122333,-0.6367793,17.42954,5960,,-1.0,35.09241,3.5960865,13.763914,138.04661560058594
0.041045465,299,-0.8162766,0.9359913,17.42954,,1.36000065e-08,0.14999999,19.218552,0.12660696,8.885198,17.195099,2.7233503e-20,1071.7983,-2.134478,-0.6401293,17.42954,5980,,0.2244898,35.064766,3.58461,13.775391,138.6400706768036
7.0023058e-15,300,-0.8175172,1.1020923,17.42954,,1.350949e-08,0.14999999,19.218552,0.90588987,23.958448,8.958712,3.5312308e-07,1080.1992,-1.1168253,-0.643331,17.42954,6000,,1.0,35.06003,3.600665,13.7593355,139.23632431030273
1.3907748e-05,301,-0.819885,1.0359637,17.42954,,1.3419877e-08,0.14999999,19.218552,-0.9117599,5.856102,1.6330428,1.1628712e-34,1095.9268,-1.605197,-0.6466588,17.42954,6020,,-1.0,35.037117,3.640952,13.7190485,139.83558654785156
0.014273773,302,-0.8183332,1.01589,17.42954,,1.33311495e-08,0.14999999,19.218552,-1.0308735,3.7794352,17.272503,2.2582545,1096.0142,-0.38178164,-0.6499755,17.42954,6040,,-0.75510204,35.017475,3.6291857,13.730815,140.43301343917847
1.3999501e-05,303,-0.8175521,1.0435469,17.42954,,1.3243301e-08,0.14999999,19.218552,-1.3970777,5.7812815,17.19781,4.719642,1096.1763,-0.59473324,-0.653234,17.42954,6060,,-1.0,35.0149,3.6177435,13.742257,141.03383874893188
2.2217185e-07,304,-0.8288162,1.0580802,17.42954,,1.3156318e-08,0.14999999,19.218552,0.44489202,11.039089,17.199112,3.3372862e-38,1096.3379,-4.2800307,-0.65652883,17.42954,6080,,0.63265306,34.998875,3.6063738,13.753627,141.6352150440216
1.129254,305,-0.8301646,0.9264344,17.42954,,1.3070188e-08,0.14999999,19.218552,0.23298073,7.5599284,7.302579,0.17561749,1106.395,-1.2865177,-0.6598129,17.42954,6100,,0.020408163,34.98057,3.6275244,13.732476,142.2367663383484
1.4085947e-05,306,-0.8316138,1.0486802,17.42954,,1.29849e-08,0.14999999,19.218552,-1.1581266,5.8181148,8.610453,1.8677908e-14,1115.144,-1.1935354,-0.6593906,17.42954,6120,,-1.0,34.967354,3.6442614,13.715739,142.84000205993652
1.4131978e-05,307,-0.83285606,1.0523133,17.42954,,1.2900446e-08,0.14999999,19.218552,-1.1734645,5.728214,17.201458,5.3595886,1115.3022,-1.2563508,-0.6626532,17.42954,6140,,-1.0,34.89144,3.632907,13.727094,143.44221949577332
1.6211185,308,-0.8344291,1.0107458,17.42954,,1.2816814e-08,0.14999999,19.218552,-0.50366247,4.019497,17.199274,0.00017105379,1115.4634,-1.3643785,-0.6659052,17.42954,6160,,-0.46938777,34.84278,3.6216335,13.738367,144.04565858840942
0.0023939877,309,-0.83292705,1.0061227,17.42954,,1.2733992e-08,0.14999999,19.218552,0.33664864,9.390268,17.350266,4.0386078e-07,1115.4731,-0.37790245,-0.6638971,17.42954,6180,,0.3469388,34.84026,3.6099453,13.750055,144.6512668132782
1.4195247e-05,310,-0.83421373,1.0555788,17.42954,,1.2651969e-08,0.14999999,19.218552,-0.8161464,5.6782403,8.072802,5.1969812e-17,1124.7603,-1.2288337,-0.6671204,17.42954,6200,,-1.0,34.818462,3.6282587,13.731742,145.25815153121948
0.612744,311,-0.83249205,1.0289146,17.42954,,1.25707365e-08,0.14999999,19.218552,-0.4300796,3.8380191,17.333109,0.79077375,1124.7871,-0.34911507,-0.67034096,17.42954,6220,,-0.5510204,34.78335,3.6166792,13.743321,145.86656856536865
2.3783567,312,-0.8311116,1.0052043,17.42954,,1.2490284e-08,0.14999999,19.218552,-0.574713,4.1275063,17.334805,4.078907,1124.8125,-0.4276981,-0.67158294,17.42954,6240,,-0.42857143,34.72584,3.6051683,13.754832,146.4752492904663
0.3353081,313,-0.82955796,1.0336692,17.42954,,1.24106005e-08,0.14999999,19.218552,-0.62436444,3.7556047,17.382788,3.7376142,1124.7896,-0.3467821,-0.6671889,17.42954,6260,,-0.59183675,34.658543,3.5935764,13.766424,147.0850625038147
0.08108913,314,-0.8278878,1.0252944,17.42954,,1.2331678e-08,0.14999999,19.218552,-0.6303293,3.7394297,17.385935,3.5270805,1124.7637,-0.3358734,-0.669308,17.42954,6280,,-0.67346936,34.59304,3.5820503,13.77795,147.69156646728516
0.19772738,315,-0.82622963,0.9462012,17.42954,,1.2253507e-08,0.14999999,19.218552,0.24177736,8.423608,17.400963,6.2770405e-06,1124.7231,-0.3280386,-0.67222947,17.42954,6300,,0.14285715,34.563206,3.570549,13.789452,148.3032386302948
0.61546475,316,-0.8275608,1.0374229,17.42954,,1.2176075e-08,0.14999999,19.218552,-0.64592373,3.7433658,8.572429,7.4825525e-06,1133.5103,-1.1861762,-0.6747715,17.42954,6320,,-0.5510204,34.535625,3.587057,13.7729435,148.9166841506958
0.035886128,317,-0.8258689,1.0202546,17.42954,,1.2099376e-08,0.14999999,19.218552,-0.6284477,3.72922,17.401937,3.3202572,1133.4683,-0.3257133,-0.6759853,17.42954,6340,,-0.71428573,34.5185,3.5756102,13.78439,149.51594734191895
1.4365206e-05,318,-0.82421494,1.0409139,17.42954,,1.2023399e-08,0.14999999,19.218552,-1.0088848,5.719862,17.38364,0.16996327,1133.4448,-0.31744862,-0.6790217,17.42954,6360,,-1.0,34.449944,3.564293,13.795708,150.10678815841675
0.34036624,319,-0.82310426,1.044181,17.42954,,1.1948135e-08,0.14999999,19.218552,-0.57226264,3.6711051,17.201021,0.09244903,1133.604,-0.5058116,-0.6821614,17.42954,6380,,-0.59183675,34.434532,3.5536175,13.806383,150.7213532924652
4.9029503,320,-0.8213948,0.86873454,17.42954,,1.1873575e-08,0.14999999,19.218552,-0.05131811,5.926602,17.36361,0.12745355,1133.6001,-0.3174053,-0.68422484,17.42954,6400,,-0.18367347,34.413708,3.5425005,13.8175,151.34048891067505
0.0008008789,321,-0.8222062,1.0323424,17.42954,,1.1799712e-08,0.14999999,19.218552,0.3582063,9.5562935,14.464138,0.09451891,1136.4956,-0.946981,-0.67213947,17.42954,6420,,0.3877551,34.408016,3.5404854,13.819515,151.95894503593445
0.3380211,322,-0.82342225,1.0452175,17.42954,,1.1726537e-08,0.14999999,19.218552,-0.28934333,3.6623726,7.936419,1.7827638e-08,1145.9194,-1.2366792,-0.6752474,17.42954,6440,,-0.59183675,34.33397,3.558755,13.801246,152.5753037929535
5.2046633,323,-0.82260275,0.89302236,17.42954,,1.1654039e-08,0.14999999,19.218552,0.065283075,5.5149207,17.236162,4.4186444,1146.0435,-0.6011178,-0.67729896,17.42954,6460,,-0.2244898,34.382576,3.5481215,13.811879,153.19688439369202
1.1344516,324,-0.823728,0.9391127,17.42954,,1.1582212e-08,0.14999999,19.218552,-0.09727245,7.5528445,9.06585,7.464985,1154.3374,-1.076792,-0.6644051,17.42954,6480,,0.020408163,34.43325,3.56277,13.797231,153.82157135009766
2.1880968e-10,325,-0.82407904,1.0326636,17.42954,,1.1511046e-08,0.14999999,19.218552,0.95446074,12.847641,15.93195,1.2691535e-07,1155.7656,-0.8707366,-0.66399145,17.42954,6500,,0.79591835,34.334248,3.556203,13.803798,154.44577884674072
1.4194448e-05,326,-0.82679373,1.0392214,17.42954,,1.1440536e-08,0.14999999,19.218552,-0.9265864,5.760148,0.81035686,2.0394061e-36,1172.3154,-1.7284675,-0.66706365,17.42954,6520,,-1.0,34.31112,3.5960588,13.763942,155.07210516929626
3.3882759,327,-0.8253461,0.8979388,17.42954,,1.137067e-08,0.14999999,19.218552,-0.025617898,6.474447,17.25869,1.075797e-06,1172.4165,-0.38771296,-0.67012644,17.42954,6540,,-0.10204082,34.21426,3.585372,13.774629,155.69959330558777
0.014459041,328,-0.82605374,1.0000651,17.42954,,1.1301442e-08,0.14999999,19.218552,-0.71375346,3.7698421,13.041552,5.0352493e-05,1176.7354,-0.95084894,-0.6628715,17.42954,6560,,-0.75510204,34.1749,3.5876083,13.772392,156.33589625358582
0.042115785,329,-0.82455873,0.98972005,17.42954,,1.1232844e-08,0.14999999,19.218552,-0.06069587,8.752202,17.388973,1.1833958e-08,1176.7065,-0.33175927,-0.66587156,17.42954,6580,,0.2244898,34.151398,3.5766153,13.783385,156.9728980064392
2.535015,330,-0.8248722,0.93269414,17.42954,,1.1164868e-08,0.14999999,19.218552,-0.20019512,6.7111244,14.505564,6.6092997,1179.561,-0.9103024,-0.6687784,17.42954,6600,,-0.06122449,34.243332,3.5744267,13.785574,157.6113953590393
5.098816,331,-0.8247696,0.92165333,17.42954,,1.109751e-08,0.14999999,19.218552,-0.41122806,5.1020722,16.711388,4.964647,1180.209,-0.7183705,-0.66415167,17.42954,6620,,-0.26530612,34.270493,3.565586,13.7944145,158.25334906578064
2.3319578,332,-0.8238619,0.9989234,17.42954,,1.1030757e-08,0.14999999,19.218552,-0.8042593,4.112663,17.29216,4.1094894,1180.2769,-0.4418016,-0.6518814,17.42954,6640,,-0.42857143,34.208786,3.5550508,13.80495,158.894464969635
0.005399881,333,-0.8224798,1.0009934,17.42954,,1.0964606e-08,0.14999999,19.218552,-0.7141401,3.804692,17.362827,3.804692,1180.2744,-0.3595996,-0.6478895,17.42954,6660,,-0.79591835,34.25095,3.5443668,13.815634,159.58249282836914
0.014286575,334,-0.8210257,1.014299,17.42954,,1.0899049e-08,0.14999999,19.218552,-0.818332,3.7499046,17.373066,3.5830286,1180.2612,-0.33531308,-0.6508718,17.42954,6680,,-0.75510204,34.173275,3.5337162,13.826284,160.22669792175293
1.40076745e-05,335,-0.81957245,1.0366067,17.42954,,1.0834076e-08,0.14999999,19.218552,-0.642347,5.814601,17.339153,1.8053321,1180.2817,-0.3459689,-0.65381855,17.42954,6700,,-1.0,34.12587,3.5232296,13.836771,160.87145924568176
0.08008112,336,-0.8179959,1.044364,17.42954,,1.0769682e-08,0.14999999,19.218552,-0.6991201,3.6758304,17.416958,3.5906315,1180.2246,-0.32167104,-0.65679914,17.42954,6720,,-0.67346936,34.19835,3.5125742,13.847426,161.58034801483154
0.080300316,337,-0.81639105,1.0467207,17.42954,,1.0705862e-08,0.14999999,19.218552,-0.7197328,3.6468735,17.372253,3.6052155,1180.2129,-0.3188214,-0.6595326,17.42954,6740,,-0.67346936,34.12132,3.5021152,13.857885,162.22734689712524
0.014450163,338,-0.8147769,1.025986,17.42954,,1.0642608e-08,0.14999999,19.218552,-0.91240025,3.671879,17.365181,3.5439017,1180.2075,-0.3148464,-0.6622573,17.42954,6760,,-0.75510204,34.054947,3.4917383,13.868262,162.8759160041809
1.0532118e-06,339,-0.81339264,1.0126376,17.42954,,1.0579912e-08,0.14999999,19.218552,0.86425066,11.150092,17.282822,5.591038e-22,1180.2842,-0.36897716,-0.66516876,17.42954,6780,,0.59183675,34.016586,3.4816647,13.878336,163.51222372055054
7.17802e-15,340,-0.8157773,1.1199703,17.42954,,1.0517771e-08,0.14999999,19.218552,1.0569106,25.09097,2.3041217,8.986344,1195.3408,-1.6270332,-0.6681143,17.42954,6800,,1.0,34.064953,3.515708,13.844293,164.12744164466858
0.0055264095,341,-0.81910264,1.0123231,17.42954,,1.0456173e-08,0.14999999,19.218552,-0.7053663,3.6977198,,1.517806e-32,1212.7007,-2.0447059,-0.67105114,17.42954,6820,,-0.79591835,33.922985,3.5563068,13.803694,164.74537348747253
0.3375873,342,-0.81757045,1.0459099,17.42954,,1.0395115e-08,0.14999999,19.218552,-0.61808705,3.6484907,17.366833,2.7094874,1212.6938,-0.3049995,-0.6739632,17.42954,6840,,-0.59183675,33.913773,3.545889,13.814112,165.3522744178772
0.17242609,343,-0.81593597,1.0526149,17.42954,,1.033459e-08,0.14999999,19.218552,-0.6445957,3.583218,17.399076,3.573914,1212.6548,-0.30019468,-0.6758963,17.42954,6860,,-0.63265306,33.851166,3.5354376,13.824563,165.9943404197693
3.4161003,344,-0.8142599,0.908753,17.42954,,1.0274593e-08,0.14999999,19.218552,-0.15223762,6.4688425,17.366396,0.0051234476,1212.6489,-0.28935272,-0.678305,17.42954,6880,,-0.10204082,33.803516,3.5251417,13.834859,166.6437168121338
5.1355286,345,-0.8144646,0.91162527,17.42954,,1.0215116e-08,0.14999999,19.218552,-0.14231414,5.1389627,16.349863,4.407316,1213.6587,-0.78918415,-0.67132616,17.42954,6900,,-0.26530612,33.818306,3.5178509,13.84215,167.282794713974
0.014409581,346,-0.81466657,1.0282295,17.42954,,1.0156155e-08,0.14999999,19.218552,-0.97518957,3.6323586,16.520634,0.0013967389,1214.4976,-0.7928492,-0.65944463,17.42954,6920,,-0.75510204,33.777916,3.510109,13.849892,167.91890573501587
1.412683e-05,347,-0.8135685,1.0310141,17.42954,,1.0097701e-08,0.14999999,19.218552,-1.073712,5.9182615,17.226906,4.1532245,1214.6313,-0.45938262,-0.66228896,17.42954,6940,,-1.0,33.896824,3.5003777,13.859623,168.55972599983215
1.4167549e-05,348,-0.8133389,1.0334232,17.42954,,1.0039752e-08,0.14999999,19.218552,-0.85481864,5.8357835,17.19177,5.040609,1214.7993,-0.7600889,-0.6651667,17.42954,6960,,-1.0,33.819145,3.4908028,13.869198,169.20819640159607
4.1910906,349,-0.81187075,0.91344357,17.42954,,9.9823e-09,0.14999999,19.218552,-0.15467697,6.0163417,17.324331,4.743243e-05,1214.8345,-0.3298193,-0.66803604,17.42954,6980,,-0.14285715,33.723198,3.4809017,13.879099,169.90791082382202
5.0724134,350,-0.8120129,0.91846764,17.42954,,9.92534e-09,0.14999999,19.218552,-0.25575292,5.0731125,16.636614,4.3809133,1215.5576,-0.7710493,-0.65896,17.42954,7000,,-0.26530612,33.657494,3.4730225,13.886978,170.55630493164062
0.0053973687,351,-0.81173104,1.0139652,17.42954,,9.868866e-09,0.14999999,19.218552,-0.90971726,3.6595159,16.995485,0.007617552,1215.9229,-0.6284902,-0.64742446,17.42954,7020,,-0.79591835,33.638474,3.4641676,13.895833,171.2091748714447
1.39578415e-05,352,-0.81041396,1.0320343,17.42954,,9.812872e-09,0.14999999,19.218552,-0.840371,5.804473,17.27797,3.179835,1216.0049,-0.35978067,-0.650254,17.42954,7040,,-1.0,33.669033,3.4545593,13.905441,171.86168837547302
0.67296076,353,-0.8089476,0.9380896,17.42954,,9.757355e-09,0.14999999,19.218552,0.07867141,7.850183,17.33059,5.234959e-08,1216.0342,-0.32037315,-0.65309083,17.42954,7060,,0.06122449,33.608124,3.4448566,13.915144,172.5152714252472
0.0054330593,354,-0.8098722,1.0195118,17.42954,,9.702307e-09,0.14999999,19.218552,-0.60253745,3.6366706,9.048303,3.212277e-07,1224.3462,-1.0686446,-0.6540151,17.42954,7080,,-0.79591835,33.603264,3.4586048,13.901396,173.17211246490479
0.6045152,355,-0.80841595,1.030367,17.42954,,9.647723e-09,0.14999999,19.218552,-0.38209867,3.7406933,17.372755,3.4189758,1224.3335,-0.31013745,-0.65682065,17.42954,7100,,-0.5510204,33.604378,3.4488268,13.911174,173.8072805404663
4.670874,356,-0.80743134,0.9379756,17.42954,,9.593598e-09,0.14999999,19.218552,-0.2686639,4.814365,17.386007,3.8024557,1224.3071,-0.48574087,-0.65793216,17.42954,7120,,-0.30612245,33.65901,3.439065,13.920936,174.4588017463684
3.9575703,357,-0.80706656,0.95483106,17.42954,,9.539927e-09,0.14999999,19.218552,-0.41271406,4.525612,17.132639,4.2811146,1224.5347,-0.6121865,-0.6477021,17.42954,7140,,-0.3469388,33.57568,3.43007,13.929931,175.0915675163269
0.00077514106,358,-0.8061684,0.99787265,17.42954,,9.4867065e-09,0.14999999,19.218552,0.21798114,10.027544,17.326523,2.6972689e-06,1224.5684,-0.4374576,-0.6394747,17.42954,7160,,0.3877551,33.529354,3.4205818,13.939419,175.71916937828064
1.5832396,359,-0.80731475,1.0022534,17.42954,,9.433929e-09,0.14999999,19.218552,-0.26326388,3.9535031,8.672038,0.00024498842,1233.2559,-1.2069885,-0.6422619,17.42954,7180,,-0.46938777,33.51069,3.4352531,13.924747,176.34743738174438
4.6938605,360,-0.8067681,0.9292153,17.42954,,9.3815915e-09,0.14999999,19.218552,-0.13244547,5.594935,17.030106,4.253345,1233.5854,-0.6102939,-0.6406431,17.42954,7200,,-0.18367347,33.55992,3.4266262,13.933374,176.98394775390625
4.9665174,361,-0.8069044,0.93667847,17.42954,,9.329688e-09,0.14999999,19.218552,-0.21937273,5.212375,16.333529,4.81426,1234.6128,-0.7816711,-0.6304628,17.42954,7220,,-0.2244898,33.45624,3.419979,13.9400215,177.6374592781067
4.4950614,362,-0.8066484,0.9542029,17.42954,,9.278214e-09,0.14999999,19.218552,-0.13681822,4.6353674,16.881695,4.300231,1235.0908,-0.6477209,-0.6195652,17.42954,7240,,-0.30612245,33.388023,3.4118528,13.948148,178.3005678653717
2.3902647,363,-0.8066517,0.9549256,17.42954,,9.227164e-09,0.14999999,19.218552,-0.23040332,6.574724,16.594015,5.0043974,1235.8569,-0.75912255,-0.60998297,17.42954,7260,,-0.06122449,33.508522,3.4045649,13.955436,178.96866035461426
4.8473244,364,-0.80627364,0.95234513,17.42954,,9.176534e-09,0.14999999,19.218552,-0.1568318,5.075778,17.055393,4.9367576,1236.1611,-0.6193045,-0.60617083,17.42954,7280,,-0.2244898,33.382023,3.3960476,13.963953,179.63735604286194
1.32165815e-05,365,-0.806145,1.0202314,17.42954,,9.126321e-09,0.14999999,19.218552,-1.0633764,5.9201612,16.433172,7.4348054e-07,1237.0884,-0.7084003,-0.5956854,17.42954,7300,,-1.0,33.36335,3.3892832,13.970717,180.30459809303284
2.0492241e-10,366,-0.8058568,1.0384803,17.42954,,9.076518e-09,0.14999999,19.218552,0.90590984,13.495772,17.191555,2.3592583e-33,1237.2568,-0.7165782,-0.59842134,17.42954,7320,,0.79591835,33.32701,3.3804827,13.979518,180.97326231002808
4.512097,367,-0.8082031,0.9555453,17.42954,,9.027124e-09,0.14999999,19.218552,-0.3189919,5.348398,1.6327134,5.0402835e-11,1252.9839,-1.6928836,-0.60114986,17.42954,7340,,-0.18367347,33.297638,3.4141254,13.945875,181.707093000412
1.3163372e-05,368,-0.80751944,1.0225036,17.42954,,8.97813e-09,0.14999999,19.218552,-1.0786117,5.873555,17.128353,0.00014787048,1253.2158,-0.5086919,-0.5916514,17.42954,7360,,-1.0,33.295998,3.4054775,13.954523,182.3776936531067
3.752016,369,-0.80739444,0.97139364,17.42954,,8.929534e-09,0.14999999,19.218552,-0.33177212,4.358947,17.19595,3.9517337e-05,1253.3799,-0.7796111,-0.59436506,17.42954,7380,,-0.3469388,33.290115,3.3966932,13.963307,183.05095100402832
0.038919896,370,-0.80662215,0.9576364,17.42954,,8.881331e-09,0.14999999,19.218552,0.12448102,9.201366,17.136501,0.004482069,1253.603,-0.49031118,-0.5869547,17.42954,7400,,0.2244898,33.265118,3.3881168,13.971884,183.792218208313
1.3135721e-05,371,-0.8076103,1.0249069,17.42954,,8.833518e-09,0.14999999,19.218552,-1.093615,5.828411,8.963572,5.1257605e-12,1261.9995,-1.1241314,-0.5895485,17.42954,7420,,-1.0,33.233192,3.401616,13.9583845,184.46711707115173
2.976177,372,-0.80766577,0.9806327,17.42954,,8.78609e-09,0.14999999,19.218552,-0.53094333,4.192569,17.191694,9.660328e-05,1262.1685,-0.8488841,-0.59224033,17.42954,7440,,-0.3877551,33.22245,3.3929253,13.967075,185.1431565284729
0.1577527,373,-0.8065025,1.0324478,17.42954,,8.7390415e-09,0.14999999,19.218552,-0.62845755,3.6848369,17.394724,3.00457,1262.1333,-0.35183895,-0.58695626,17.42954,7460,,-0.63265306,33.212337,3.3837357,13.976265,185.82062411308289
1.3131287e-05,374,-0.8051192,1.0263616,17.42954,,8.692372e-09,0.14999999,19.218552,-1.0680851,5.7846565,17.391876,0.17028691,1262.1011,-0.31918842,-0.58921075,17.42954,7480,,-1.0,33.155807,3.3746023,13.985398,186.49071979522705
0.31098413,375,-0.8048354,1.0300872,17.42954,,8.646074e-09,0.14999999,19.218552,-0.7835808,3.6933963,17.202412,0.03539055,1262.2588,-0.72078574,-0.591881,17.42954,7500,,-0.59183675,33.138863,3.366024,13.993977,187.16862154006958
0.0051151286,376,-0.80350155,1.0051435,17.42954,,8.600145e-09,0.14999999,19.218552,-0.8515115,3.7112575,17.36058,3.6907337,1262.2583,-0.3310263,-0.59371513,17.42954,7520,,-0.79591835,33.154575,3.35707,14.002931,187.8488688468933
1.322547e-05,377,-0.8022588,1.0321674,17.42954,,8.554582e-09,0.14999999,19.218552,-1.1725771,5.741296,17.319538,2.2847013,1262.2983,-0.33802813,-0.5963576,17.42954,7540,,-1.0,33.14011,3.3482714,14.011729,188.5307960510254
1.3260555e-05,378,-0.80367136,1.0354645,17.42954,,8.509378e-09,0.14999999,19.218552,-1.1990461,5.6701746,17.195173,5.3683777,1262.4634,-1.3641859,-0.59900653,17.42954,7560,,-1.0,33.094948,3.3398504,14.02015,189.21243572235107
