DenMISELogLast,Regret,LQGmu1_actor,TimestepsSoFar,ReturnLastEpisode,IWMax,IWLastEpisode,ReturnMean,Iteration,ReturnMin,ReturnStepMax,DenMISEMeanLog,ReturnMax,LQGmu1_higher,IWFirstEpisode,Bound,IWMin,delta,Regret/t,LQGsigma_higher,TimeElapsed,ReturnAbsMax,DenMISELogFirst,IWMean
-0.3277113,2072.629,-1.0867376,13840,17.326029,5.867429,0.0058043646,14.364872,692,,19.217339,-0.74575084,17.429192,-1.0,0.0005814844,28.727364,,2.5390388e-09,2.9951286,0.14999999,510.75066447257996,17.429192,-0.36601317,0.993586
-0.795154,2072.795,-0.39202973,13860,17.1947,3.739942,0.00038860404,14.368955,693,,19.217339,-0.74583435,17.429192,-0.42857143,3.5672352,28.715899,,2.5317162e-09,2.991046,0.14999999,511.7385926246643,17.429192,-0.36745638,0.98935354
-0.35150015,2072.8398,-0.9591849,13880,17.315384,5.8349123,0.0010237616,14.3732,694,,19.217339,-0.74528325,17.429192,-1.0,0.000580178,28.713596,,2.5244253e-09,2.9868002,0.14999999,512.7488527297974,17.429192,-0.36376402,0.99515283
-0.37097785,2072.9648,-0.22792508,13900,17.234476,3.808516,0.002720041,14.377317,695,,19.217339,-0.74475455,17.429192,-0.3877551,3.8079462,28.698368,,2.5171663e-09,2.9826832,0.14999999,513.7778697013855,17.429192,-0.36520305,0.99264014
-0.5152796,2073.3281,-0.10164566,13920,16.996542,4.6135783,4.451312,14.381081,696,,19.217339,-0.7444372,17.429192,-0.2244898,2.3698843,28.683485,,2.509938e-09,2.97892,0.14999999,514.7866530418396,17.429192,-0.36117676,0.99155366
-0.73732823,2074.7256,-0.14722943,13940,15.962703,6.2835894,5.3612733,14.38335,697,,19.217339,-0.74444145,17.429192,-0.06122449,0.45201656,28.698011,,2.5027411e-09,2.9766502,0.14999999,515.7733623981476,17.429192,-0.3592133,1.0208334
-0.64421535,2075.787,-0.26089257,13960,16.298016,4.920622,4.9179015,14.386093,698,,19.217339,-0.7442715,17.429192,-0.18367347,1.7489219,28.674576,,2.495575e-09,2.9739075,0.14999999,516.7944719791412,17.429192,-0.35999867,0.99572307
-0.45893142,2076.039,-0.8778817,13980,17.107609,5.8279514,2.2490032e-05,14.389988,699,,19.217339,-0.74387187,17.429192,-1.0,0.00057737896,28.672089,,2.48844e-09,2.9700127,0.14999999,517.8157908916473,17.429192,-0.35892785,0.99492264
-0.29827338,2076.088,-0.4092139,14000,17.311253,4.0573964,0.0025082196,14.39416,700,,19.217339,-0.7432454,17.429192,-0.30612245,3.4736946,28.660389,,2.481335e-09,2.9658403,0.14999999,518.849532365799,17.429192,-0.3603566,0.9968162
-0.3390202,2076.1973,0.46833348,14020,17.251034,14.963054,1.2474702e-10,14.398235,701,,19.217339,-0.74267536,17.429192,0.63265306,7.237911e-10,28.649418,,2.4742606e-09,2.9617653,0.14999999,519.8823928833008,17.429192,-0.356834,1.0128986
-1.5843669,2086.4502,0.51187253,14040,7.1076727,11.110613,7.227028,14.38785,702,,19.217339,-0.7438659,17.429192,0.30612245,0.00014337074,28.636436,,2.4672164e-09,2.9721508,0.14999999,520.9186828136444,17.429192,-0.35825953,1.0012953
-1.6116773,2097.0898,-0.45428705,14060,6.7191114,3.6873527,6.793545e-09,14.376942,703,,19.217339,-0.74510485,17.429192,-0.46938777,3.0722852,28.633955,,2.4602023e-09,2.983059,0.14999999,521.9554784297943,17.429192,-0.3596828,0.9870828
-0.32534748,2097.126,-0.19853774,14080,17.324078,3.7768896,3.3373005,14.381128,704,,19.217339,-0.7445286,17.429192,-0.3877551,3.7758691,28.622055,,2.453218e-09,2.9788723,0.14999999,522.972537279129,17.429192,-0.35674354,0.9952202
-0.54831886,2097.6777,-0.0373974,14100,16.808512,4.5492754,4.533678,14.384572,705,,19.217339,-0.7442588,17.429192,-0.2244898,2.3501477,28.609428,,2.4462634e-09,2.9754286,0.14999999,524.0011551380157,17.429192,-0.35281387,0.99717003
-0.85514575,2102.336,-1.074205,14120,12.701831,5.8376427,7.1377393e-09,14.382187,706,,19.217339,-0.74442214,17.429192,-1.0,0.0005727645,28.60206,,2.4393387e-09,2.9778137,0.14999999,525.0194356441498,17.429192,-0.3509033,0.9929042
-0.7312282,2102.498,-0.8614347,14140,17.198475,5.79797,4.8892817,14.38617,707,,19.217339,-0.7444163,17.429192,-1.0,0.00057357515,28.587624,,2.4324434e-09,2.9738302,0.14999999,526.0378305912018,17.429192,-0.35231793,0.9944038
-0.29823154,2102.5508,-0.6927123,14160,17.307224,3.6157732,2.7875264,14.390297,708,,19.217339,-0.7437968,17.429192,-0.75510204,0.14257161,28.586384,,2.4255769e-09,2.9697037,0.14999999,527.0413610935211,17.429192,-0.35373053,0.9797715
-0.3126129,2102.5146,-0.65716624,14180,17.395853,3.6259046,3.5982654,14.394535,709,,19.217339,-0.7432187,17.429192,-0.71428573,0.27615237,28.570093,,2.4187394e-09,2.9654655,0.14999999,528.0277950763702,17.429192,-0.35494062,0.97821605
-0.31258795,2102.497,-0.040649563,14200,17.3786,6.2709,0.0013584935,14.398737,710,,19.217339,-0.7426443,17.429192,-0.06122449,0.45054868,28.568748,,2.4119307e-09,2.9612637,0.14999999,529.0570974349976,17.429192,-0.35596064,1.0217189
-0.847007,2106.0742,-0.94991636,14220,13.781449,3.646876,0.0025722014,14.39787,711,,19.217339,-0.74276376,17.429192,-0.63265306,0.82915974,28.56333,,2.405151e-09,2.9621305,0.14999999,530.1027295589447,17.429192,-0.35673374,0.9777542
-0.36093265,2106.1895,-0.9013766,14240,17.2445,5.7910995,3.60879,14.401869,712,,19.217339,-0.7422602,17.429192,-1.0,0.0005762518,28.542076,,2.3983995e-09,2.9581318,0.14999999,531.148722410202,17.429192,-0.3569737,0.9940911
-0.30908936,2106.2607,-0.8141024,14260,17.289898,3.5654328,2.829578,14.405918,713,,19.217339,-0.74166375,17.429192,-0.79591835,0.06875495,28.542397,,2.3916766e-09,2.9540825,0.14999999,532.1705920696259,17.429192,-0.3583764,0.9865931
-0.28767,2106.2822,-0.7393833,14280,17.338188,3.552668,3.5201495,14.410025,714,,19.217339,-0.7410483,17.429192,-0.79591835,0.06884474,28.526602,,2.3849818e-09,2.949976,0.14999999,533.1920788288116,17.429192,-0.35968152,0.98797315
-0.29482877,2106.2568,-0.3444853,14300,17.385601,5.7711964,0.00042911828,14.4141865,715,,19.217339,-0.7404425,17.429192,-0.10204082,0.765312,28.525417,,2.3783153e-09,2.9458141,0.14999999,534.205180644989,17.429192,-0.36098468,1.0105971
-0.37805307,2106.3389,-0.3123767,14320,17.278408,4.0531125,3.7566588,14.418187,716,,19.217339,-0.7399243,17.429192,-0.30612245,3.477017,28.511995,,2.3716766e-09,2.9418135,0.14999999,535.1938087940216,17.429192,-0.3613125,0.99574107
-0.3997251,2106.6162,-0.859188,14340,17.082403,3.5498388,0.021973291,14.421903,717,,19.217339,-0.7394578,17.429192,-0.79591835,0.068719715,28.505302,,2.3650657e-09,2.938098,0.14999999,536.234795331955,17.429192,-0.35786378,0.98890734
-0.2863161,2106.6465,-0.053051084,14360,17.32957,3.8887703,0.010393249,14.425953,718,,19.217339,-0.73884356,17.429192,-0.3469388,3.7605224,28.492268,,2.3584823e-09,2.9340477,0.14999999,537.288806438446,17.429192,-0.35916167,0.9953583
-0.8220611,2109.3193,0.048780292,14380,14.687001,8.36586,3.5456452,14.426316,719,,19.217339,-0.7389676,17.429192,0.10204082,0.026317371,28.491783,,2.3519262e-09,2.9336843,0.14999999,538.3436000347137,17.429192,-0.35532963,1.0967872
-1.0135864,2117.5938,-0.9437337,14400,9.085232,3.5469165,9.525326e-07,14.418898,720,,19.217339,-0.73922,17.429192,-0.79591835,0.0686386,28.478407,,2.3453979e-09,2.941103,0.14999999,539.3805565834045,17.429192,-0.35668287,0.98951113
-0.34711254,2117.7031,-0.7824931,14420,17.25112,5.8138356,3.5076306,14.422826,721,,19.217339,-0.73869234,17.429192,-1.0,0.0005768294,28.489403,,2.3388962e-09,2.9371748,0.14999999,540.4360132217407,17.429192,-0.35797548,0.99434835
-0.28568566,2117.7002,-0.7402487,14440,17.363567,3.5327024,3.5249348,14.426899,722,,19.217339,-0.7380753,17.429192,-0.79591835,0.06882265,28.471027,,2.332422e-09,2.9331017,0.14999999,541.4932534694672,17.429192,-0.35936067,0.99161416
-0.2905803,2117.7002,-0.6627381,14460,17.358404,3.5203705,3.3197606,14.430955,723,,19.217339,-0.7374695,17.429192,-0.79591835,0.068911396,28.45171,,2.325974e-09,2.9290457,0.14999999,542.5523273944855,17.429192,-0.36064944,0.99268854
-0.30460382,2117.6943,-0.48316824,14480,17.366783,3.6275606,3.534853,14.435009,724,,19.217339,-0.73688316,17.429192,-0.63265306,0.8334847,28.451397,,2.3195534e-09,2.9249916,0.14999999,543.6937503814697,17.429192,-0.3619363,0.977627
-0.32608777,2117.6572,-0.08750965,14500,17.396132,5.3070498,0.28102165,14.439094,725,,19.217339,-0.7363489,17.429192,-0.14285715,1.2025689,28.451187,,2.3131588e-09,2.920907,0.14999999,544.744306564331,17.429192,-0.36216602,1.0041039
-0.7506578,2119.3076,0.45718908,14520,15.710334,13.833904,0.0020086127,14.440844,726,,19.217339,-0.73636526,17.429192,0.5102041,1.227633e-07,28.447317,,2.306791e-09,2.919157,0.14999999,545.8050367832184,17.429192,-0.36188704,0.94854367
-1.5811616,2129.4668,-0.6966516,14540,7.2015815,3.680801,1.2012546e-08,14.430885,727,,19.217339,-0.7376059,17.429192,-0.5102041,2.4852257,28.434258,,2.3004494e-09,2.9291153,0.14999999,546.8401639461517,17.429192,-0.3632635,0.9790902
-0.29612935,2129.454,0.08222231,14560,17.371738,6.229004,0.0004535951,14.434926,728,,19.217339,-0.73702955,17.429192,-0.06122449,0.452927,28.416283,,2.2941335e-09,2.9250746,0.14999999,547.8851156234741,17.429192,-0.36122543,1.0291181
-1.0743016,2137.7705,-0.82535374,14580,9.043101,3.5974548,2.398789e-05,14.42753,729,,19.217339,-0.7374555,17.429192,-0.67346936,0.49961796,28.415813,,2.2878441e-09,2.9324703,0.14999999,548.9361472129822,17.429192,-0.36197615,0.98151135
-0.27726662,2137.795,-0.5628927,14600,17.337025,3.512192,3.442486,14.431515,730,,19.217339,-0.73685175,17.429192,-0.79591835,0.06905022,28.425102,,2.2815803e-09,2.9284859,0.14999999,549.9483258724213,17.429192,-0.36266184,0.9949105
-0.31422696,2137.7656,-0.60801286,14620,17.388428,3.6481698,3.6301582,14.43556,731,,19.217339,-0.73628205,17.429192,-0.5510204,1.8614469,28.382498,,2.2753421e-09,2.9244404,0.14999999,550.9645924568176,17.429192,-0.3639362,0.9775599
-0.30444756,2137.7188,0.8912096,14640,17.407005,17.441874,3.425465e-19,14.43962,732,,19.217339,-0.7357241,17.429192,0.79591835,2.76896e-13,28.378529,,2.2691296e-09,2.9203806,0.14999999,551.9845142364502,17.429192,-0.36276004,1.0863358
-1.952323,2153.206,-0.63132167,14660,1.873241,3.5985806,7.2709226e-22,14.422476,733,,19.217339,-0.737278,17.429192,-0.63265306,0.8353112,28.375294,,2.2629425e-09,2.9375248,0.14999999,553.1253666877747,17.429192,-0.36412522,0.9809292
-0.29878664,2153.1875,-0.7266991,14680,17.37835,3.5858855,3.5856102,14.426502,734,,19.217339,-0.736708,17.429192,-0.63265306,0.8354986,28.362791,,2.256781e-09,2.9334984,0.14999999,554.1861343383789,17.429192,-0.3643496,0.9824328
-0.2805492,2153.1738,-0.778561,14700,17.373499,3.4963512,3.1653297,14.430512,735,,19.217339,-0.73611253,17.429192,-0.79591835,0.06918235,28.374157,,2.2506441e-09,2.9294882,0.14999999,555.2575964927673,17.429192,-0.36457345,0.9953806
-0.27111435,2153.168,0.29114798,14720,17.365618,8.402136,1.1444828e-07,14.434502,736,,19.217339,-0.7354885,17.429192,0.10204082,0.026595412,28.362701,,2.2445326e-09,2.925499,0.14999999,556.3260679244995,17.429192,-0.36583894,1.101606
-1.4037874,2162.1953,0.6068479,14740,8.332878,11.799381,10.10267,14.426221,737,,19.217339,-0.7362626,17.429192,0.3469388,4.0817427e-05,28.388733,,2.2384457e-09,2.9337797,0.14999999,557.3835706710815,17.429192,-0.3671606,0.9722603
-1.7009913,2173.8037,-0.707539,14760,5.751734,3.4940014,1.4886355e-18,14.414468,738,,19.217339,-0.7376132,17.429192,-0.79591835,0.06945567,28.361374,,2.2323834e-09,2.9455328,0.14999999,558.3902094364166,17.429192,-0.36851647,0.9966454
-0.28078267,2173.7822,-0.51531696,14780,17.38055,3.5458412,3.4320917,14.418482,739,,19.217339,-0.73700106,17.429192,-0.67346936,0.5035304,28.35699,,2.226346e-09,2.9415188,0.14999999,559.4316594600677,17.429192,-0.36977646,0.98868215
-0.31629506,2173.7695,-0.44872397,14800,17.373133,3.6557093,3.646966,14.422474,740,,19.217339,-0.7364492,17.429192,-0.5102041,2.503144,28.337894,,2.2203328e-09,2.9375267,0.14999999,560.4771318435669,17.429192,-0.37044758,0.9813952
-0.33135408,2173.8262,-0.5878185,14820,17.303822,3.6426547,3.4060044,14.426362,741,,19.217339,-0.73592895,17.429192,-0.5102041,2.4980764,28.319424,,2.2143438e-09,2.9336386,0.14999999,561.5215268135071,17.429192,-0.3684211,0.98256975
-0.29512346,2173.7979,-0.4294808,14840,17.388096,3.5470746,3.4165635,14.430353,742,,19.217339,-0.7353598,17.429192,-0.63265306,0.837217,28.306065,,2.2083795e-09,2.9296474,0.14999999,562.5718357563019,17.429192,-0.36640418,0.98672336
-0.3349054,2173.83,-0.43003377,14860,17.327518,3.7275732,3.7175636,14.434254,743,,19.217339,-0.73484004,17.429192,-0.42857143,3.5642645,28.321365,,2.202439e-09,2.925747,0.14999999,563.6235918998718,17.429192,-0.36662328,0.9875758
-0.33102134,2173.872,-0.42198995,14880,17.319008,3.7139575,3.7030447,14.43813,744,,19.217339,-0.73431545,17.429192,-0.42857143,3.5520222,28.307648,,2.1965225e-09,2.9218702,0.14999999,564.7017765045166,17.429192,-0.3631826,0.98899597
-0.3309537,2173.878,-0.3804347,14900,17.352993,3.7004766,3.699407,14.442043,745,,19.217339,-0.7337902,17.429192,-0.42857143,3.5398965,28.294374,,2.1906295e-09,2.9179573,0.14999999,565.7722024917603,17.429192,-0.35976294,0.990409
-0.35002762,2173.9414,-0.6307471,14920,17.297901,3.901058,3.681338,14.44587,746,,19.217339,-0.7332902,17.429192,-0.3469388,3.7500167,28.287159,,2.1847604e-09,2.9141302,0.14999999,566.835705280304,17.429192,-0.35636404,0.99326193
-0.28339225,2173.9111,-0.7490718,14940,17.39062,3.545251,3.4141514,14.449812,747,,19.217339,-0.73269856,17.429192,-0.59183675,1.2793877,28.270771,,2.1789148e-09,2.9101887,0.14999999,567.9191970825195,17.429192,-0.3526894,0.9869224
-0.2714552,2173.9014,-1.1180902,14960,17.368612,3.4892838,3.3229992,14.453715,748,,19.217339,-0.7321007,17.429192,-0.79591835,0.06833952,28.27349,,2.173093e-09,2.9062853,0.14999999,569.0089311599731,17.429192,-0.35231593,0.9954325
-0.9992485,2174.0576,-0.88032657,14980,17.203367,5.9863844,5.299088,14.457387,749,,19.217339,-0.7324648,17.429192,-1.0,0.0005742883,28.290882,,2.1672941e-09,2.9026136,0.14999999,570.1154806613922,17.429192,-0.35356057,0.98605186
-0.28970796,2174.1133,0.8712413,15000,17.30356,34.57017,2.6812016e-34,14.461183,750,,19.217339,-0.73189557,17.429192,1.0,2.7576318e-18,28.248652,,2.1615185e-09,2.898818,0.14999999,571.2082912921906,17.429192,-0.35489404,1.0148575
-1.9337138,2189.2803,-0.8607173,15020,2.193663,5.954776,2.9597374e-33,14.444847,751,,19.217339,-0.7334934,17.429192,-1.0,0.00057582144,28.22564,,2.155766e-09,2.9151535,0.14999999,572.2984488010406,17.429192,-0.35622647,0.98440444
-0.27974296,2189.338,-0.79892343,15040,17.303488,3.4788303,3.20469,14.4486475,752,,19.217339,-0.73291314,17.429192,-0.79591835,0.068698585,28.24971,,2.1500361e-09,2.911353,0.14999999,574.0623495578766,17.429192,-0.35755637,0.99662584
-0.26530838,2189.3398,-0.7295663,15060,17.356588,3.4674158,3.4669986,14.45251,753,,19.217339,-0.732298,17.429192,-0.79591835,0.06878366,28.236538,,2.1443296e-09,2.9074907,0.14999999,575.1801204681396,17.429192,-0.35879394,0.99787164
-0.2659787,2189.3252,-0.9978399,15080,17.375324,3.4770446,3.4520612,14.456387,754,,19.217339,-0.73168385,17.429192,-0.71428573,0.2775613,28.21907,,2.1386455e-09,2.903614,0.14999999,576.4892210960388,17.429192,-0.36002973,0.99401
-0.45902416,2189.4932,0.5345404,15100,17.19253,14.824825,1.7195915e-24,14.460011,755,,19.217339,-0.7313318,17.429192,0.59183675,4.325065e-09,28.216396,,2.1329838e-09,2.89999,0.14999999,577.6162717342377,17.429192,-0.36098707,1.0035565
-1.6522824,2200.3496,-0.98194385,15120,6.503149,5.9456015,2.6067976e-22,14.449485,756,,19.217339,-0.7325537,17.429192,-1.0,0.00057933567,28.182827,,2.1273445e-09,2.9105158,0.14999999,578.6853790283203,17.429192,-0.3623107,0.9846692
-0.41678813,2200.496,-0.55255216,15140,17.213612,3.4673104,2.5253975,14.453136,757,,19.217339,-0.7321594,17.429192,-0.8367347,0.030809365,28.178787,,2.121728e-09,2.9068642,0.14999999,580.012134552002,17.429192,-0.3636318,1.000098
-0.29453412,2200.4922,-0.48285258,15160,17.363817,3.6076725,3.431039,14.456977,758,,19.217339,-0.7315832,17.429192,-0.5102041,2.4893239,28.198269,,2.1161335e-09,2.9030237,0.14999999,581.0479979515076,17.429192,-0.36491123,0.9859392
-0.30826205,2200.4746,-0.42403832,15180,17.376907,3.6405053,3.605335,14.460824,759,,19.217339,-0.7310453,17.429192,-0.46938777,3.0823421,28.186462,,2.1105608e-09,2.8991766,0.14999999,582.1075115203857,17.429192,-0.36295095,0.98852444
-0.3277087,2200.5303,-0.22427417,15200,17.304825,3.7889988,3.584558,14.464566,760,,19.217339,-0.7305311,17.429192,-0.3877551,3.7889988,28.174717,,2.1050104e-09,2.8954344,0.14999999,583.1513783931732,17.429192,-0.36021477,0.99126714
-0.52789766,2201.0117,-0.08193372,15220,16.879507,5.0195065,4.346833,14.467739,761,,19.217339,-0.7302778,17.429192,-0.18367347,1.7429122,28.212555,,2.099482e-09,2.8922615,0.14999999,584.2325522899628,17.429192,-0.35655656,0.9907299
-0.7874332,2203.1104,0.054711834,15240,15.260755,6.9019384,5.373582,14.46878,762,,19.217339,-0.730367,17.429192,-0.020408163,0.24746056,28.20783,,2.0939754e-09,2.891221,0.14999999,585.2997713088989,17.429192,-0.3555821,1.0425001
-1.0468214,2211.3926,0.08153869,15260,9.078116,5.382893,3.1822598,14.461715,763,,19.217339,-0.73072946,17.429192,-0.14285715,1.1958567,28.132408,,2.0884903e-09,2.8982859,0.14999999,586.382984161377,17.429192,-0.35656884,0.9977004
-1.092944,2219.708,0.19359455,15280,9.04412,9.0825405,7.2977858,14.454623,764,,19.217339,-0.73120886,17.429192,0.14285715,0.010763944,28.175148,,2.0830264e-09,2.9053774,0.14999999,587.4884836673737,17.429192,-0.35631254,1.1042002
-1.269808,2228.3047,0.38049778,15300,8.763421,11.922964,5.6150246,14.447184,765,,19.217339,-0.7317821,17.429192,0.3469388,4.0429317e-05,28.117687,,2.0775843e-09,2.912817,0.14999999,588.5930805206299,17.429192,-0.35760647,0.97097135
-1.5128963,2237.879,-0.9614454,15320,7.7864947,5.9751806,4.8893968e-18,14.438488,766,,19.217339,-0.7328451,17.429192,-1.0,0.00057737046,28.090858,,2.0721633e-09,2.9215126,0.14999999,589.7443904876709,17.429192,-0.35891277,0.9817737
-0.37910572,2238.001,-0.73077357,15340,17.237642,3.5516777,0.1866532,14.442137,767,,19.217339,-0.7324101,17.429192,-0.59183675,1.2890544,28.086014,,2.0667636e-09,2.9178638,0.14999999,590.848482131958,17.429192,-0.36021665,0.98281294
-0.26845384,2237.9863,-1.096954,15360,17.374126,3.4678826,3.1655526,14.445956,768,,19.217339,-0.73182946,17.429192,-0.79591835,0.06885567,28.11136,,2.0613848e-09,2.9140444,0.14999999,591.9588100910187,17.429192,-0.35984033,0.9964555
-0.86588615,2238.1475,-1.1157774,15380,17.199257,5.951376,5.130367,14.449536,769,,19.217339,-0.73200977,17.429192,-1.0,0.0005786068,28.131382,,2.0560271e-09,2.9104643,0.14999999,593.0665941238403,17.429192,-0.36105192,0.98651177
-0.9728296,2238.3115,-1.0346582,15400,17.194662,5.913352,5.2233315,14.453102,770,,19.217339,-0.7323424,17.429192,-1.0,0.00057935884,28.127144,,2.0506903e-09,2.9068985,0.14999999,594.1658179759979,17.429192,-0.36235073,0.9883754
-0.56802225,2238.4746,-1.0384506,15420,17.197762,5.875907,4.5699883,14.456661,771,,19.217339,-0.7321466,17.429192,-1.0,0.00058011076,28.108738,,2.0453743e-09,2.9033394,0.14999999,595.2398056983948,17.429192,-0.36364782,0.989393
-0.57740265,2238.6357,-1.0944153,15440,17.199366,5.8390274,4.5847225,14.460214,772,,19.217339,-0.73196226,17.429192,-1.0,0.0005808626,28.091251,,2.0400786e-09,2.899787,0.14999999,596.354820728302,17.429192,-0.36494327,0.9904432
-0.83060074,2238.796,-0.7644856,15460,17.199545,5.802702,5.0062532,14.4637575,773,,19.217339,-0.7321046,17.429192,-1.0,0.0005816148,28.083706,,2.0348039e-09,2.896243,0.14999999,597.468584060669,17.429192,-0.36623698,0.9920509
-0.26266584,2238.8047,0.12552798,15480,17.350437,7.9267745,9.0965443e-07,14.467488,774,,19.217339,-0.7315106,17.429192,0.06122449,0.06054547,28.040949,,2.0295492e-09,2.8925123,0.14999999,598.5832114219666,17.429192,-0.36752906,1.0889064
-1.1591524,2247.2031,-0.70709336,15500,8.961188,3.5640185,9.156208e-05,14.460383,775,,19.217339,-0.73195195,17.429192,-0.59183675,1.300091,28.009958,,2.024315e-09,2.8996172,0.14999999,599.6991410255432,17.429192,-0.36874202,0.9805106
-0.2708431,2247.1826,-0.69054526,15520,17.3814,3.4513617,2.926169,14.464147,776,,19.217339,-0.7313842,17.429192,-0.79591835,0.06944448,28.01676,,2.0191009e-09,2.895854,0.14999999,600.8160889148712,17.429192,-0.36835536,0.99449545
-0.27119717,2247.1914,-0.5657164,15540,17.352043,3.499445,3.4656456,14.467863,777,,19.217339,-0.7308002,17.429192,-0.67346936,0.5034182,28.017746,,2.013907e-09,2.8921375,0.14999999,601.931426525116,17.429192,-0.36955371,0.98714554
-0.2912232,2247.1318,-0.6113789,15560,17.418846,3.5719106,3.5416946,14.471656,778,,19.217339,-0.730253,17.429192,-0.5510204,1.8731287,28.003674,,2.0087334e-09,2.8883448,0.14999999,603.0203261375427,17.429192,-0.3701922,0.98298264
-0.27929616,2247.1045,-0.65490264,15580,17.387865,3.5047884,3.4813497,14.475399,779,,19.217339,-0.72969717,17.429192,-0.63265306,0.83945346,28.00214,,2.0035793e-09,2.8846016,0.14999999,604.074375629425,17.429192,-0.369072,0.9870364
-0.26884422,2247.079,-0.61673963,15600,17.38522,3.470531,3.4534206,14.479131,780,,19.217339,-0.7291242,17.429192,-0.67346936,0.5032794,27.992056,,1.9984452e-09,2.8808699,0.14999999,605.5253632068634,17.429192,-0.36927783,0.99035823
-0.27227643,2247.0586,-0.71253324,15620,17.379778,3.4831386,3.4723458,14.482844,781,,19.217339,-0.7285526,17.429192,-0.63265306,0.84016067,27.983383,,1.993331e-09,2.8771563,0.14999999,606.63605427742,17.429192,-0.36991405,0.98967886
-0.25513244,2247.0518,0.4356482,15640,17.366425,14.053147,1.2780763e-14,14.486533,782,,19.217339,-0.7279616,17.429192,0.5102041,1.2377795e-07,27.97484,,1.988236e-09,2.8734674,0.14999999,608.7755012512207,17.429192,-0.37011847,0.9669166
-1.576934,2257.0361,0.32186753,15660,7.376687,10.795289,6.7551546,14.477451,783,,19.217339,-0.7290951,17.429192,0.26530612,0.00047806863,27.975819,,1.983161e-09,2.8825493,0.14999999,610.5304486751556,17.429192,-0.37139642,1.0445211
-1.4427073,2266.2344,-0.66288435,15680,8.161423,3.4579558,3.0916214e-09,14.469396,784,,19.217339,-0.729954,17.429192,-0.67346936,0.5049906,27.968082,,1.9781048e-09,2.890605,0.14999999,611.9763700962067,17.429192,-0.37267214,0.9925553
-0.2608336,2266.207,-0.6542271,15700,17.387589,3.4471617,3.443627,14.473113,785,,19.217339,-0.7293671,17.429192,-0.67346936,0.5053092,27.957548,,1.9730684e-09,2.8868876,0.14999999,613.353951215744,17.429192,-0.3733029,0.99381655
-0.25907502,2266.162,-0.77858627,15720,17.405653,3.4364629,3.4179068,14.476843,786,,19.217339,-0.72877777,17.429192,-0.67346936,0.5056274,27.946785,,1.968051e-09,2.8831577,0.14999999,614.447252035141,17.429192,-0.37393248,0.99504304
-0.24729554,2266.164,-0.7274192,15740,17.356997,3.4103591,3.38313,14.480503,787,,19.217339,-0.7281734,17.429192,-0.79591835,0.06987676,27.93871,,1.9630528e-09,2.8794975,0.14999999,615.5123672485352,17.429192,-0.37456086,0.9976462
-0.24519962,2266.1523,-0.31818628,15760,17.372026,5.080083,0.0047632293,14.484173,788,,19.217339,-0.7275647,17.429192,-0.18367347,1.7766736,27.929832,,1.9580737e-09,2.8758278,0.14999999,616.5950582027435,17.429192,-0.37574193,0.98111135
-0.4227767,2266.3389,-0.5875007,15780,17.173195,3.4241388,0.24559632,14.48758,789,,19.217339,-0.72720426,17.429192,-0.67346936,0.506045,27.929974,,1.953114e-09,2.8724203,0.14999999,617.7032346725464,17.429192,-0.37475803,0.99679506
-0.2683592,2266.3086,-0.59926885,15800,17.390411,3.5793295,3.0458136,14.491256,790,,19.217339,-0.7266288,17.429192,-0.5102041,2.5155299,27.938454,,1.9481723e-09,2.8687449,0.14999999,618.8221867084503,17.429192,-0.3753835,0.9857995
-0.26269197,2266.2598,0.7710882,15820,17.409534,18.012074,5.659758e-19,14.494945,791,,19.217339,-0.7260614,17.429192,0.79591835,2.798769e-13,27.929798,,1.9432493e-09,2.865056,0.14999999,619.9113516807556,17.429192,-0.37346935,1.0911958
-1.8588979,2279.9277,-0.8301834,15840,3.691236,3.4385736,1.6404251e-18,14.481303,792,,19.217339,-0.7273871,17.429192,-0.63265306,0.8442189,27.930378,,1.9383455e-09,2.8786974,0.14999999,621.0441145896912,17.429192,-0.37473276,0.99673116
-0.25281012,2279.955,-0.6768644,15860,17.333504,3.4009418,3.3364275,14.4848995,793,,19.217339,-0.72679394,17.429192,-0.79591835,0.0699025,27.922749,,1.9334598e-09,2.875101,0.14999999,622.4429404735565,17.429192,-0.37492925,0.99991566
-0.24443027,2279.9229,-0.67302626,15880,17.392773,3.3979802,3.395176,14.488562,794,,19.217339,-0.72618777,17.429192,-0.67346936,0.50672525,27.903442,,1.9285926e-09,2.871439,0.14999999,623.7118473052979,17.429192,-0.37610134,1.0001087
-0.24195606,2279.874,-0.7024542,15900,17.407757,3.3877616,3.3876388,14.492234,795,,19.217339,-0.7255796,17.429192,-0.67346936,0.50703984,27.893337,,1.9237438e-09,2.8677664,0.14999999,625.0060434341431,17.429192,-0.376722,1.0012864
-0.23571144,2279.8555,-0.792377,15920,17.37826,3.3633993,3.1654572,14.495861,796,,19.217339,-0.7249638,17.429192,-0.75510204,0.14597791,27.885223,,1.9189135e-09,2.8641396,0.14999999,626.103889465332,17.429192,-0.37734148,1.0031508
-0.23560004,2279.8613,-0.76755637,15940,17.3543,3.3695414,3.3652518,14.499448,797,,19.217339,-0.72434694,17.429192,-0.79591835,0.0701465,27.875973,,1.914101e-09,2.8605528,0.14999999,627.3235626220703,17.429192,-0.37841362,1.0024176
