LQGmu1_higher,LQGmu1_actor,Regret/t,ReturnMean,LQGsigma_higher,Iteration,ReturnLastEpisode,Regret
0.14285715,0.3201155,1.647904378865116,0.900922914055899,0.14999999,4561,8.171663464461625,7516.091872003794
-0.79591835,-0.9864922,1.6475743765732165,0.9009418362056639,0.14999999,4562,17.21756607678141,7516.234305927013
-0.2244898,-0.49673092,1.647216002607931,0.9009623851715634,0.14999999,4563,17.347686027024157,7516.246619899989
-0.46938777,-0.35191745,1.646877882347916,0.9009817728011515,0.14999999,4564,17.255964864100203,7516.350655035889
-0.3877551,-0.5129077,1.6465172576458813,0.9010024508230572,0.14999999,4565,17.35937388244018,7516.351281153448
-0.67346936,-0.91161263,1.6461741536563286,0.9010221242169535,0.14999999,4566,17.2800955586525,7516.431185594796
0.5510204,0.5578951,1.6482418060357267,0.9009035661676761,0.14999999,4567,6.270857429632813,7527.520328165164
0.26530612,0.23071742,1.6497942908361005,0.9008145475438014,0.14999999,4568,8.620007625856582,7536.260320539307
-0.75510204,-0.6987649,1.6494232494429195,0.9008358228530435,0.14999999,4569,17.405493834607622,7536.2148267047
-0.5102041,-0.359703,1.6490754280506503,0.9008557667402151,0.14999999,4570,17.30012051322774,7536.2747061914715
-0.71428573,-0.8321377,1.6487195344352623,0.9008761734842167,0.14999999,4571,17.337714287887568,7536.296991903584
-0.5510204,-0.6707917,1.6483525106865164,0.9008972184239382,0.14999999,4572,17.38931304483114,7536.267678858753
-0.26530612,-0.18496275,1.6481573400590026,0.9009084094002865,0.14999999,4573,16.60416276893369,7537.023516089819
-0.9183673,-1.075326,1.6478321795529407,0.9009270539247167,0.14999999,4574,17.199126814669114,7537.18438927515
-0.9591837,-0.98424673,1.6475033233394782,0.9009459103589748,0.14999999,4575,17.21668499703707,7537.327704278113
-0.10204082,-0.027428873,1.6482126321562671,0.9009052389818655,0.14999999,4576,12.466699531035083,7542.221004747078
-0.42857143,-0.49942723,1.64785522920977,0.900925732270082,0.14999999,4577,17.3476206539607,7542.233384093117
-1.0,-0.6436387,1.647483846203157,0.9009470271672503,0.14999999,4578,17.412336175064617,7542.181047918052
0.30612245,0.2635441,1.6490650279592598,0.9008563630757305,0.14999999,4579,8.472284892601298,7551.068763025451
-0.3469388,-0.32376698,1.6487497897459067,0.9008744386613585,0.14999999,4580,17.154725989197747,7551.274037036253
-0.30612245,-0.21621378,1.6485093099852344,0.9008882276384613,0.14999999,4581,16.812887993893078,7551.821149042359
-0.63265306,-0.49443194,1.6481484275399847,0.900908920439221,0.14999999,4582,17.36505405414965,7551.816094988209
-0.877551,-1.1101394,1.647825214821972,0.9009274532785565,0.14999999,4583,17.193135459110955,7551.9829595290985
-0.59183675,-0.305241,1.6475078462880193,0.9009456510155951,0.14999999,4584,17.16699214481817,7552.175967384281
-0.8367347,-0.6216811,1.647142897668612,0.9009665769685428,0.14999999,4585,17.385781573695276,7552.150185810586
-0.79591835,-0.53291166,1.6467801772836868,0.9009873751557518,0.14999999,4586,17.376292787597894,7552.133893022988
-0.46938777,-0.4401606,1.646427494134359,0.9010075978133968,0.14999999,4587,17.33097742868334,7552.162915594305
-0.2244898,-0.16423851,1.6463148522541848,0.9010140566368012,0.14999999,4588,16.230373452105297,7553.2925421422
0.75510204,0.67593044,1.6486615037671366,0.9008795009307835,0.14999999,4589,4.944901354809852,7565.70764078739
-0.3877551,-0.15012853,1.6485085517658777,0.900888271114342,0.14999999,4590,16.413388182010852,7566.654252605379
-0.67346936,-0.60717094,1.6481403813890079,0.900909381801089,0.14999999,4591,17.401761648443387,7566.612490956935
-0.75510204,-0.8210404,1.6477891454099551,0.900929521478787,0.14999999,4592,17.32473523442094,7566.647755722514
0.06122449,0.087554626,1.6492429560563135,0.9008461607765875,0.14999999,4593,9.034858555866414,7574.972897166648
