ReturnMean,Regret/t,Regret,LQGmu1_higher,Iteration,LQGmu1_actor,ReturnLastEpisode,LQGsigma_higher
0.9945842962720259,0.014449873015866643,0.014449873015866643,-1.0,1,-0.7972617,17.345550126984133,0.14999999
0.9950184433108025,0.006878348659604683,0.013756697319209366,-0.9591837,2,-0.79856724,17.360693175696657,0.14999999
0.9943645813029498,0.01828170207655333,0.05484510622965999,-0.9183673,3,-0.8570722,17.31891159108955,0.14999999
0.9939701418454779,0.025160726214862095,0.10064290485944838,-0.877551,4,-0.8428168,17.31420220137021,0.14999999
0.9929249653310375,0.043388604626703395,0.216943023133517,-0.8367347,5,-0.95713097,17.24369988172593,0.14999999
0.992727168064412,0.046838188956654626,0.28102913373992777,-0.79591835,6,-0.87967134,17.29591388939359,0.14999999
0.9932642686094393,0.03747115545137904,0.2622980881596533,-0.75510204,7,-0.64291847,17.378731045580274,0.14999999
0.9935057117709291,0.033260386714996315,0.2660830937199705,-0.71428573,8,-0.5560925,17.356214994439682,0.14999999
0.9938542390393263,0.027182071154148463,0.24463864038733618,-0.67346936,9,-0.6864647,17.381444453332634,0.14999999
0.9931145371129059,0.040082472750920674,0.4008247275092067,-0.63265306,10,-1.108791,17.20381391287813,0.14999999
0.9936351955965798,0.03100218879564697,0.34102407675211666,-0.59183675,11,-0.58675575,17.41980065075709,0.14999999
0.9939816411014183,0.0249601791912637,0.2995221502951644,-0.5510204,12,-0.6725225,17.40150192645695,0.14999999
0.9936206840955181,0.03125526937416176,0.4063185018641029,-0.5102041,13,-0.35007066,17.25320364843106,0.14999999
0.9934649183664812,0.03397182368856352,0.4756055316398893,-0.46938777,14,-0.38607326,17.290712970224213,0.14999999
0.9938362678312352,0.02749548902325382,0.4124323353488073,-0.42857143,15,-0.5953957,17.42317319629108,0.14999999
0.987218394682808,0.14291119673182484,2.2865791477091975,-0.3877551,16,-0.11587006,15.48585318763961,0.14999999
0.9875303283868876,0.13747107293267877,2.337008239855539,-0.3469388,17,-0.38051593,17.309570907853658,0.14999999
0.9610546761901458,0.5992064472438536,10.785716050389365,-0.30612245,18,0.14573124,8.911292189466174,0.14999999
0.9620036998591031,0.5826554744572375,11.070454014687513,-0.26530612,19,-0.27041224,17.07526203570185,0.14999999
0.9626971534229096,0.5705616443044524,11.41123288608905,-0.2244898,20,-0.29385352,17.019221128598463,0.14999999
0.9639723982426467,0.5483213746482382,11.514748867613001,-0.18367347,21,-0.38038388,17.256484018476048,0.14999999
0.9654592251095657,0.5223911140891716,11.492604509961776,-0.14285715,22,-0.48653173,17.382144357651224,0.14999999
0.9460773827321942,0.860410445150531,19.789440238462213,-0.10204082,23,0.0675047,9.063164271499565,0.14999999
0.9347597823994104,1.057789394954279,25.386945478902696,-0.06122449,24,-0.019507747,11.762494759559516,0.14999999
0.9370644358411255,1.0175962389307676,25.439905973269187,-0.020408163,25,-0.43391633,17.307039505633508,0.14999999
0.934483414005151,1.0626092597501628,27.627840753504234,0.020408163,26,-0.080143906,15.172065219764953,0.14999999
0.9182049275958696,1.3465060627280305,36.35566369365682,0.06122449,27,0.22780235,8.63217705984741,0.14999999
0.9037384746647475,1.598801001846798,44.76642805171034,0.10204082,28,0.13065265,8.949235641946478,0.14999999
0.8941466884541187,1.7660817533601656,51.2163708474448,0.14285715,29,-0.01682958,10.910057204265541,0.14999999
0.8809794564810944,1.9957182789697085,59.87154836909126,0.18367347,30,0.20955901,8.704822478353545,0.14999999
