ReturnMean,Regret,LQGmu1_higher,LQGmu1_actor,Regret/t,Iteration,ReturnLastEpisode,LQGsigma_higher
0.9863963503076806,0.1572476506340479,-1.0,-1.1392742,0.1572476506340479,1,17.20275234936595,0.14999999
0.9904302813578457,0.17379178623833624,-0.9591837,-0.8099983,0.08689589311916812,2,17.34345586439571,0.14999999
0.9889624510947238,0.3374845587240429,-0.9183673,-1.0805099,0.11249485290801431,3,17.196307227514293,0.14999999
0.990206093824973,0.36322289476987635,-0.877551,-0.8376565,0.09080572369246909,4,17.334261663954166,0.14999999
0.9896871990995895,0.49927623851579384,-0.8367347,-0.97475445,0.09985524770315876,5,17.223946656254082,0.14999999
0.9903537462158823,0.5293839959700648,-0.79591835,-0.8327221,0.0882306659950108,6,17.32989224254573,0.14999999
0.9912612756618843,0.5068234671971616,-0.75510204,-0.7053217,0.07240335245673737,7,17.382560528772903,0.14999999
0.9917714165712604,0.5080519599777382,-0.71428573,-0.7886371,0.06350649499721728,8,17.358771507219423,0.14999999
0.9923687567599663,0.4777999389556733,-0.67346936,-0.6803135,0.053088882106185925,9,17.390252021022064,0.14999999
0.9926926557074033,0.47440084462883547,-0.63265306,-0.7455972,0.047440084462883544,10,17.363399094326837,0.14999999
0.9931374114180703,0.43651899355734614,-0.59183675,-0.50908446,0.039683544868849646,11,17.39788185107149,0.14999999
0.9934541943563527,0.4099062051024447,-0.5510204,-0.5328982,0.034158850425203724,12,17.3866127884549,0.14999999
0.9936698211955416,0.3951781385467825,-0.5102041,-0.7288932,0.030398318349752502,13,17.37472806655566,0.14999999
0.9939833052561298,0.3490361886633053,-0.46938777,-0.5341499,0.024931156333093236,14,17.406141949883477,0.14999999
0.9932011771185657,0.578572065783181,-0.42857143,-0.31722975,0.038571471052212064,15,17.130464122880124,0.14999999
0.9931577449030073,0.6292628622647918,-0.3877551,-0.41345942,0.039328928891549486,16,17.30930920351839,0.14999999
0.9923095976660373,0.9200504839731813,-0.3469388,-0.28228223,0.054120616704304784,17,17.06921237829161,0.14999999
0.9917029721938868,1.1646029688950215,-0.30612245,-0.28235334,0.0647001649386123,18,17.11544751507816,0.14999999
0.9903503756492301,1.6774995248710276,-0.26530612,-0.21288179,0.0882894486774225,19,16.847103444023993,0.14999999
0.9889329010433137,2.2602041160920905,-0.2244898,-0.19338945,0.11301020580460452,20,16.777295408778937,0.14999999
0.9824506278525027,4.747282055299305,-0.18367347,-0.07981725,0.22606105025234785,21,14.872922060792785,0.14999999
0.9614813975761902,13.018817377967217,-0.14285715,0.05757624,0.5917644262712372,22,9.088464677332087,0.14999999
0.9612250285445036,13.713416550228551,-0.10204082,-0.17253855,0.59623550218385,23,16.665400827738665,0.14999999
0.9604738961744478,14.624046017222994,-0.06122449,-0.15018539,0.6093352507176247,24,16.449370533005556,0.14999999
0.9600687327643349,15.410032514749812,-0.020408163,-0.19803886,0.6164013005899924,25,16.574013502473182,0.14999999
0.9606129944458311,15.779643798482148,0.020408163,-0.26797187,0.606909376864698,26,16.990388716267663,0.14999999
0.9443405342993231,24.04892920913457,0.06122449,0.04407538,0.8907010818197989,27,9.090714589347577,0.14999999
0.9284520888040158,32.69827599522283,0.10204082,0.2080254,1.1677955712579582,28,8.710653213911742,0.14999999
0.9136552629610031,41.349714204842876,0.14285715,0.20857678,1.425852213960099,29,8.708561790379951,0.14999999
0.9000892894577763,49.87328375569122,0.18367347,0.17163903,1.662442791856374,30,8.836430449151656,0.14999999
0.8996280772983103,51.78507628944131,0.2244898,-0.07360034,1.6704863319174614,31,15.448207466249912,0.14999999
0.8777179865524714,65.68314606479656,0.26530612,0.78725,2.0525983145248925,32,3.4619302246447434,0.14999999
0.8651987490389209,74.94081595312004,0.30612245,0.33179677,2.270933816761213,33,8.102330111676523,0.14999999
0.8531839117295013,84.33606770087472,0.3469388,0.35383648,2.480472579437492,34,7.964748252245309,0.14999999
0.8400660843167727,94.82366213304178,0.3877551,0.49515307,2.7092474895154792,35,6.872405567832939,0.14999999
0.8294146391080868,104.22031298237863,0.42857143,0.35405356,2.8950086939549617,36,7.963349150663147,0.14999999
0.8185825716332228,114.1050381765138,0.46938777,0.4230379,3.0839199507165893,37,7.475274805864834,0.14999999
0.8061630951139866,125.41959360605858,0.5102041,0.57965934,3.300515621212068,38,6.045444570455214,0.14999999
0.7891323414283526,140.30374665409144,0.5510204,0.853269,3.597531965489524,39,2.4758469519671458,0.14999999
0.7764796292300604,152.7278106491096,0.59183675,0.67665845,3.8181952662277405,40,4.93593600498182,0.14999999
0.7659671304675438,164.06286303048725,0.63265306,0.581598,4.001533244646031,41,6.024947618622351,0.14999999
0.7572988387145493,174.41374661836676,0.67346936,0.47975105,4.152708252818256,42,7.009116412120501,0.14999999
0.7452551874278481,187.59822984410798,0.71428573,0.7357897,4.362749531258325,43,4.175516774258785,0.14999999
0.73049316874075,203.2887620350979,0.75510204,0.903679,4.620199137161316,44,1.6694678090100696,0.14999999
0.7160044962400972,219.27967135077154,0.79591835,0.92175233,4.872881585572701,45,1.3690906843263757,0.14999999
0.7039912858888541,233.79003080852561,0.8367347,0.8288623,5.082391974098383,46,2.849640542245912,0.14999999
0.6902041871799023,250.17343185237755,0.877551,0.9448472,5.322838975582501,47,0.9765989561480704,0.14999999
0.675824933280321,267.53343185237753,0.9183673,1.0985233,5.573613163591198,48,,0.14999999
0.667140669574541,280.52826940838,0.9591837,0.72149634,5.72506672262,49,4.365162443997514,0.14999999
0.6537978561830502,297.88826940838004,1.0,1.0588565,5.9577653881676005,50,,0.14999999
0.6605370754954337,297.8519035713411,-0.46938777,-0.5196082,5.84023340335963,51,17.396365837038953,0.14999999
0.667014384799842,297.81799471271904,-0.59183675,-0.53744584,5.727269129090751,52,17.393908858622083,0.14999999
0.6732248740805382,297.8047843898768,-0.67346936,-0.5878293,5.618958196035411,53,17.373210322842297,0.14999999
0.67918588952503,297.8098966809077,-0.5510204,-0.46152186,5.514998086683476,54,17.35488770896911,0.14999999
0.6849548559851236,297.79130213906916,-0.75510204,-0.7247295,5.414387311619439,55,17.378594541838545,0.14999999
0.6904527364095581,297.836239512969,-0.5102041,-0.46780813,5.318504277017303,56,17.315062626100197,0.14999999
0.6958303648841703,297.808950875944,-0.63265306,-0.6730789,5.22471843642007,57,17.387288637024984,0.14999999
0.7010066462473351,297.7977571878957,-0.71428573,-0.7033741,5.134444089446477,58,17.371193688048297,0.14999999
0.7058377236578489,297.96121586501994,-0.9591837,-1.1415747,5.050190099407118,59,17.196541322875735,0.14999999
0.7106599616426955,297.96541613708354,-0.877551,-0.7774506,4.966090268951392,60,17.355799727936418,0.14999999
0.7153311583626785,297.9621004874485,-0.79591835,-0.75522006,4.884624598154893,61,17.363315649635076,0.14999999
0.7195049335743424,298.3337054247354,-0.3877551,-0.24186969,4.811833958463474,62,16.98839506271306,0.14999999
0.7238496225514977,298.3719427102187,-0.8367347,-0.8468923,4.7360625827018845,63,17.321762714516684,0.14999999
0.7279688647053757,298.51027197044823,-1.0,-0.9763865,4.664222999538254,64,17.22167073977049,0.14999999
0.7319437631557878,298.66855008659934,-0.9183673,-1.0548115,4.594900770563067,65,17.201721883848872,0.14999999
0.7357226941489134,298.913750126835,-0.42857143,-0.33199906,4.528996214042954,66,17.114799959764348,0.14999999
0.7394139944599637,299.129535753422,-0.30612245,-0.29770443,4.464619936618239,67,17.144214373413043,0.14999999
0.7429875863186958,299.3561616329325,-0.3469388,-0.2966371,4.4022964946019485,68,17.133374120489446,0.14999999
0.7398399204750815,307.5462332971061,0.020408163,0.023052394,4.4571917869145805,69,9.169928335826441,0.14999999
0.7433302977087034,307.7423725572151,-0.26530612,-0.32760862,4.396319607960216,70,17.16386073989098,0.14999999
0.740384228465916,315.7866329443643,-0.2244898,0.014653772,4.447699055554427,71,9.315739612850805,0.14999999
0.7434280696525472,316.41224149868987,-0.10204082,-0.20717116,4.394614465259582,72,16.734391445674476,0.14999999
0.7395596728128796,325.73178934846715,-0.020408163,0.34188506,4.462079306143385,73,8.040452150222727,0.14999999
0.7427398462962373,326.0896639639283,-0.06122449,-0.2677999,4.406617080593625,74,17.002125384538843,0.14999999
0.739044222102179,335.33015749034996,0.2244898,0.32894155,4.471068766537999,75,8.11950647357834,0.14999999
0.7401683487218851,338.31126387006486,-0.18367347,-0.059769385,4.451463998290327,76,14.378893620285076,0.14999999
0.7373224348014866,346.58444875377967,0.06122449,0.05347885,4.501096737062074,77,9.086815116285182,0.14999999
0.7397561767760588,347.7748776079918,-0.14285715,-0.13207284,4.458652277025536,78,16.16957114578787,0.14999999
0.7370863240507489,355.91194617584034,0.18367347,0.014355481,4.505214508554941,79,9.222931432151444,0.14999999
0.7340737229232334,364.6203417775049,0.10204082,0.22306979,4.557754272218811,80,8.65160439833542,0.14999999
0.7367310829266834,365.42420301445003,0.14285715,-0.15689938,4.5114099137586425,81,16.556138763054882,0.14999999
0.733729569867938,374.22801672325926,0.30612245,0.24543895,4.563756301503162,82,8.55618629119078,0.14999999
0.7297310294241224,384.57974028799435,0.3469388,0.4798472,4.633490846843306,83,7.008276435264881,0.14999999
0.7262615119061119,394.29593551802236,0.42857143,0.40056303,4.693999232357409,84,7.643804769972014,0.14999999
0.7231157510835481,403.6532105937484,0.46938777,0.3478924,4.748861301102922,85,8.002724924273988,0.14999999
0.7160810259877225,418.95303398257454,0.67346936,0.87961507,4.871546906774123,86,2.0601766111738367,0.14999999
0.7118129271456342,430.30048190047256,0.3877551,0.58276725,4.945982550580144,87,6.012552082101999,0.14999999
0.7074206665888266,441.9873545727963,0.5102041,0.6139202,5.0225835746908665,88,5.6731273276762595,0.14999999
0.7046128156312808,451.3681720897517,0.63265306,0.35158908,5.071552495390469,89,7.979182483044604,0.14999999
0.7002517935290958,463.2847848767314,0.59183675,0.6341382,5.147608720852571,90,5.44338721302026,0.14999999
0.6925567188749299,480.6447848767314,0.9591837,1.0056603,5.281810822821225,91,,0.14999999
0.6877254788571151,493.67822368333617,0.71428573,0.72442853,5.3660676487319146,92,4.3265611933952615,0.14999999
0.6853995471665603,502.81676645961284,0.26530612,0.31145608,5.406631897415192,93,8.22145722372334,0.14999999
0.6781080626222351,520.1767664596128,0.8367347,1.0480851,5.533795387868222,94,,0.14999999
0.6751386145880275,530.6303433505564,0.5510204,0.49136573,5.585582561584804,95,6.906423109056485,0.14999999
0.6783397013620789,530.8565383915533,-0.46938777,-0.32476938,5.529755608245346,96,17.133804959003054,0.14999999
0.6815863946423322,530.8939279114597,-0.59183675,-0.83059525,5.4731332774377295,97,17.322610480093502,0.14999999
0.6847862318636374,530.8981553972203,-0.67346936,-0.7505846,5.417328116298166,98,17.355772514239415,0.14999999
0.6879557944174046,530.8430435906862,-0.75510204,-0.611748,5.362050945360466,99,17.415111806534163,0.14999999
0.6910601037592614,530.7911790438482,-0.63265306,-0.5646159,5.307911790438482,100,17.411864546838,0.14999999
0.694061205713695,530.8128298076692,-0.5510204,-0.46306777,5.25557257235316,101,17.33834923617896,0.14999999
0.6970185182132763,530.807698320767,-0.71428573,-0.72281516,5.203997042360461,102,17.36513148690215,0.14999999
0.69986194386412,530.9039929980039,-0.79591835,-0.9255749,5.154407699009747,103,17.263705322763098,0.14999999
0.7026371861181483,531.0247773063471,-0.877551,-0.96083605,5.106007474099491,104,17.239215691656792,0.14999999
0.7054256521272437,531.024545824591,-0.5102041,-0.61551136,5.057376626900866,105,17.360231481756177,0.14999999
0.7081846972534647,530.9814412693548,-0.8367347,-0.650184,5.009258879899574,106,17.403104555236137,0.14999999
0.7032745791479795,545.153373343538,0.75510204,0.8061277,5.094891339659234,107,3.1880679258168714,0.14999999
