LQGmu1_higher,ReturnLastEpisode,ReturnMean,Regret/t,LQGsigma_higher,Regret,Iteration,LQGmu1_actor
-1.0,17.286990507608046,0.9912265199316539,0.07300949239195376,0.14999999,0.07300949239195376,1,-0.8852609
-0.9591837,17.20040947115311,0.988744265446134,0.11630001061942075,0.14999999,0.2326000212388415,2,-1.2256894
-0.9183673,17.36140256379042,0.9909939323882182,0.07706581914947346,0.14999999,0.23119745744842035,3,-0.74603105
-0.877551,17.370614496291807,0.9922508176439705,0.05514574028915309,0.14999999,0.22058296115661236,4,-0.76575404
-0.8367347,17.194793638257295,0.9909886545539068,0.0771578645798634,0.14999999,0.385789322899317,5,-1.0009395
-0.79591835,17.200133276928963,0.9901982411508948,0.09094267432839231,0.14999999,0.5456560459703539,6,-1.0591476
-0.75510204,17.317634228826577,0.99059615156337,0.08400311673482516,0.14999999,0.5880218171437761,7,-0.8503767
-0.71428573,17.326966348014377,0.9909614716948867,0.07763193364117482,0.14999999,0.6210554691293986,8,-0.8433809
-0.67346936,17.334593605533357,0.9912942032135827,0.0718290959551157,0.14999999,0.6464618635960413,9,-0.8210745
-0.63265306,17.32027044679967,0.9914782602247915,0.0686191416796369,0.14999999,0.686191416796369,10,-0.8047435
-0.59183675,17.404253276914275,0.9920666277112068,0.05835801271655392,0.14999999,0.6419381398820931,11,-0.6406232
-0.5510204,17.339642192177745,0.992248203613798,0.055191328975362275,0.14999999,0.6622959477043473,12,-0.4429378
-0.5102041,17.38559585901827,0.9926045338360705,0.04897692989892896,0.14999999,0.6367000886860765,13,-0.7068788
-0.46938777,17.186356015233702,0.9920939381002114,0.05788171953231241,0.14999999,0.8103440734523737,14,-0.32239506
-0.42857143,17.24380107834742,0.9918710130156538,0.06176953300699684,0.14999999,0.9265429951049526,15,-0.37472862
-0.3877551,17.350826742354737,0.9920595031079765,0.05848226579688842,0.14999999,0.9357162527502147,16,-0.44096157
-0.3469388,17.303843167380723,0.9920673465819971,0.05834547560997006,0.14999999,0.991873085369491,17,-0.36804757
-0.30612245,16.716221420034756,0.9902024348071651,0.09086953696304079,0.14999999,1.6356516653347342,18,-0.17120773
-0.26530612,17.338223615597222,0.9904109486668954,0.0872330552493427,0.14999999,1.6574280497375113,19,-0.3763568
-0.2244898,16.91806643190644,0.9893940320589705,0.10496808089155359,0.14999999,2.0993616178310717,20,-0.23259285
-0.18367347,17.219401039191297,0.989296743723679,0.10666478945903687,0.14999999,2.2399605786397743,21,-0.3350767
-0.14285715,16.923731914014464,0.9884376859241417,0.12164675748296862,0.14999999,2.6762286646253095,22,-0.21369901
-0.10204082,9.034142042811597,0.9679844270497265,0.4783515922527701,0.14999999,11.002086621813712,23,0.0880029
-0.06122449,15.773140219865734,0.9653360416620127,0.524539433414499,0.14999999,12.588946401947977,24,-0.118748374
-0.020408163,9.07491554987731,0.9475366264860764,0.8349612340828267,0.14999999,20.874030852070668,25,0.057150632
0.020408163,16.31525365871693,0.9470739740795834,0.8430298920520668,0.14999999,21.918777193353737,26,-0.1225057
0.06122449,8.798107968791465,0.9306815553334985,1.1289136749837878,0.14999999,30.48066922456227,27,0.18349132
0.10204082,8.864051209807934,0.9155950646814501,1.392022071955512,0.14999999,38.97661801475434,28,0.16256155
0.14285715,9.390319310466495,0.9025895707365394,1.6188378863547532,0.14999999,46.94629870428784,29,0.013993293
0.18367347,7.821970918286116,0.8874535019380703,1.8828109262000576,0.14999999,56.48432778600173,30,0.37534258
0.2244898,8.036251046445818,0.8736902990168026,2.122841185146965,0.14999999,65.80807673955591,31,0.34255922
0.26530612,13.528163304468379,0.8706280220844906,2.1762472948464855,0.14999999,69.63991343508754,32,-0.056619167
0.30612245,8.065342152248922,0.8582593632144173,2.391956705540564,0.14999999,78.93457128283862,33,0.33786333
0.3469388,8.269927448775164,0.8469632962863206,2.5889601127665722,0.14999999,88.02464383406345,34,0.30278906
0.3877551,5.227594272985961,0.8313285557649454,2.8616299874593567,0.14999999,100.15704956107749,35,0.65255857
0.42857143,8.351325572732446,0.8215377739737115,3.0323812218984734,0.14999999,109.16572398834504,36,0.28764725
0.46938777,8.984877730535658,0.8132580488194129,3.1767796285894425,0.14999999,117.54084625780938,37,0.11469701
0.5102041,7.830280425170977,0.8036718888329336,3.3439622587536424,0.14999999,127.07056583263841,38,0.37412483
0.5510204,4.246780390273152,0.7893087134757041,3.5944560369837246,0.14999999,140.18378544236526,39,0.73045146
0.59183675,7.325444216711734,0.7800769191146024,3.755458530641338,0.14999999,150.21834122565352,40,0.44206056
0.63265306,5.15145151454515,0.768255077043091,3.961631456368497,0.14999999,162.42688971110837,41,0.6589353
0.67346936,2.6808296556664657,0.7536232251318238,4.216810953700998,0.14999999,177.1060600554419,42,0.83997256
0.71428573,2.3785545351416686,0.7392688479833848,4.467151291169773,0.14999999,192.08750552030023,43,0.859508
0.75510204,5.99303559184433,0.7302772233000734,4.6239652256467245,0.14999999,203.4544699284559,44,0.5846035
0.79591835,5.606902756584496,0.7211932120643844,4.782390381597143,0.14999999,215.2075671718714,45,0.6198159
0.8367347,6.282049625287138,0.7133457350087455,4.919250381447484,0.14999999,226.28551754658426,46,0.5567923
0.877551,5.797795266624883,0.7052414085009283,5.060589835743817,0.14999999,237.84772227995938,47,0.6026651
0.9183673,3.4398767503716763,0.6946580591437459,5.245163448533077,0.14999999,251.7678455295877,48,0.7887869
0.9591837,3.116826397205541,0.6841286520169656,5.428796308824126,0.14999999,266.01101913238216,49,0.8109665
1.0,,0.6704460789766263,5.667420382647643,0.14999999,283.3710191323822,50,1.0426861
-0.59183675,17.406621963166877,0.6768703935406378,5.55538033665128,0.14999999,283.3243971692153,51,-0.5692886
-0.5102041,17.25809579875825,0.6828838419962324,5.450505795585712,0.14999999,283.426301370457,52,-0.37654507
-0.877551,17.27951327582732,0.688693538931723,5.349184681030748,0.14999999,283.50678809462966,53,-0.89811337
-0.9183673,17.195252672393682,0.6941985904877717,5.253176581893259,0.14999999,283.671535422236,54,-1.195158
-0.3877551,17.395065456605458,0.6997117702610189,5.157026726647827,0.14999999,283.6364699656305,55,-0.53168553
-0.5510204,17.383311669179186,0.7050160158334172,5.064520683865203,0.14999999,283.61315829645133,56,-0.57671124
-0.26530612,14.216169307794779,0.7069481440239653,5.030824368222045,0.14999999,286.75698898865653,57,-0.047319993
-0.67346936,17.20590618586712,0.7117693344641831,4.946742806944645,0.14999999,286.9110828027894,58,-0.3394275
-0.71428573,17.38873661593601,0.7166047794016739,4.8624126472348035,0.14999999,286.8823461868534,59,-0.53835136
-0.63265306,17.265464691881228,0.7211612371034286,4.7829480249162035,0.14999999,286.9768814949722,60,-0.9288076
-0.75510204,17.38345527122273,0.7256792128292322,4.704154528258188,0.14999999,286.9534262237495,61,-0.6820097
-0.3469388,15.956379500443711,0.728731645158233,4.650920108440415,0.14999999,288.35704672330576,62,-0.106370285
-1.0,17.192428223893053,0.7328121646102619,4.579755849197027,0.14999999,288.5246184994127,63,-1.120872
-0.42857143,17.28614108118393,0.7368491278864776,4.509351209659825,0.14999999,288.5984774182288,64,-0.42997864
-0.18367347,16.94668991780346,0.7404624316333578,4.446335192314236,0.14999999,289.0117875004253,65,-0.24299169
-0.9591837,17.196042911642554,0.7441828741062143,4.381450675587618,0.14999999,289.1757445887828,66,-1.1116807
-0.79591835,17.305453158230264,0.7478858932711275,4.316870021351529,0.14999999,289.2302914305525,67,-0.8478373
-0.8367347,17.368595806917792,0.7515332437064599,4.253260229759333,0.14999999,289.2216956236347,68,-0.73429525
-0.46938777,17.07712171488998,0.7548326569698633,4.1957184624455754,0.14999999,289.5045739087447,69,-0.25300658
-0.14285715,17.178737898706647,0.7581210386549487,4.138369085857686,0.14999999,289.68583601003803,70,-0.29808393
-0.2244898,17.350582356561308,0.7614555710900334,4.080214840189813,0.14999999,289.6952536534767,71,-0.5196234
-0.30612245,17.22650119982445,0.7645986617182302,4.02539933963406,0.14999999,289.82875245365227,72,-0.3949415
0.020408163,9.104699626307816,0.7612761932674492,4.083343189415678,0.14999999,298.08405282734446,73,0.04011397
