LQGsigma_higher,ReturnLastEpisode,Iteration,ReturnMean,LQGmu1_actor,Regret/t,LQGmu1_higher,Regret
0.14999999,0.8927214403655036,47,0.6804579669266456,0.9497099,5.492813056799298,0.877551,258.162213669567
0.14999999,1.1802256145355785,48,0.6676916235963404,0.93293685,5.715458084479821,0.9183673,274.34198805503144
0.14999999,1.3390385768939166,49,0.6556321972966935,0.92354107,5.925774479145664,0.9591837,290.3629494781375
0.14999999,,50,0.6425195533507596,1.2118895,6.154458989562751,1.0,307.72294947813754
0.14999999,16.864014917071533,51,0.6488813921556644,-0.2162989,6.043508520805216,-0.26530612,308.218934561066
0.14999999,17.060887654709944,52,0.6552156328220315,-0.26022187,5.93303936358377,-0.3469388,308.51804690635606
0.14999999,17.391159339957156,53,0.6616681586827087,-0.7039974,5.820507312573564,-0.71428573,308.4868875663989
0.14999999,17.23954353624846,54,0.6677207101276862,-0.9637938,5.7149508153731565,-0.877551,308.60734403015044
0.14999999,17.409872121881428,55,0.6737307423808708,-0.5668771,5.610135852877618,-0.5510204,308.557471908269
0.14999999,17.352522687297213,56,0.6794674094641101,-0.805956,5.510088378945925,-0.5102041,308.5649492209718
0.14999999,17.401850084206586,57,0.6850524111371671,-0.72466314,5.412685949767811,-0.67346936,308.5230991367652
0.14999999,17.198041289867568,58,0.6902433388891003,-1.071021,5.322156169774097,-0.9183673,308.6850578468976
0.14999999,17.30747690829795,59,0.6953646585497982,-0.4486196,5.232840354891519,-0.46938777,308.73758093859965
0.14999999,16.601741209590518,60,0.699640825947048,-0.15312344,5.158263995483485,-0.42857143,309.4958397290091
0.14999999,17.335580360328425,61,0.7044665933141444,-0.5076364,5.0741026126013224,-0.63265306,309.5202593686807
0.14999999,17.198303744760803,62,0.709009733256955,-1.0659949,4.994870251998708,-1.0,309.68195562391986
0.14999999,17.36431667693689,63,0.7135597432039256,-0.75523376,4.915518078523539,-0.75510204,309.677638946983
0.14999999,17.163668139255684,64,0.7177877985165861,-0.32084092,4.841780793870739,-0.3877551,309.8739708077273
0.14999999,8.651983646112795,65,0.7143772166887664,0.2229764,4.901261340947915,-0.14285715,318.5819871616145
0.14999999,17.311963844135906,66,0.718593599425321,-0.8645803,4.827727626022403,-0.8367347,318.6300233174786
0.14999999,17.298112585198314,67,0.7226722659076065,-0.8782015,4.756595682571348,-0.79591835,318.6919107322803
0.14999999,9.062779961917476,68,0.7196867151491142,0.06781662,4.808663687799453,-0.10204082,326.9891307703628
0.14999999,17.378276002657284,69,0.7236979334798355,-0.5980887,4.738708040111675,-0.9591837,326.97085476770553
0.14999999,16.430354800443038,70,0.7268180701447721,-0.17535266,4.684292856675178,-0.18367347,327.9004999672625
0.14999999,17.3544802280185,71,0.7305966373730103,-0.76729083,4.618394644214703,-0.59183675,327.90601973924396
0.14999999,9.0609571668691,72,0.7276654381909606,0.06927697,4.669514757949651,-0.06122449,336.20506257237486
0.14999999,17.116018771746923,73,0.731141570472047,-0.29675087,4.608891010967506,-0.2244898,336.4490438006279
0.14999999,16.09360225692292,74,0.7337315262028076,-0.15129665,4.563722183023041,-0.30612245,337.71544154370497
0.14999999,9.000562064152017,75,0.7308296028443788,0.10692395,4.61433172639404,0.020408163,346.074879479553
0.14999999,16.531311746250935,76,0.7336857438033396,-0.15362218,4.564520628069764,-0.020408163,346.90356773330205
0.14999999,15.186163676062693,77,0.7354660103231572,-0.06766561,4.533472779964147,0.06122449,349.07740405723933
0.14999999,16.49709733452582,78,0.7381643240394077,-0.13774756,4.486414188752737,0.10204082,349.9403067227135
0.14999999,8.08556912065292,79,0.7346891057934184,0.33455944,4.547021994962792,0.2244898,359.2147376020606
0.14999999,8.252173691730285,80,0.7314201806835366,0.30599213,4.604032048879128,0.26530612,368.3225639103303
0.14999999,8.867237640182678,81,0.7286673701225032,0.16148151,4.652041065063551,0.14285715,376.81532627014764
0.14999999,8.309497447964759,82,0.7255916949945581,0.2955251,4.705680839294914,0.18367347,385.8658288221829
0.14999999,8.603199624120668,83,0.7227930327746341,0.23468408,4.754489508410388,0.3877551,394.6226291980622
0.14999999,8.935142293332973,84,0.7202875935829451,0.13644795,4.798184367913443,0.30612245,403.0474869047292
0.14999999,7.838115653949431,85,0.7171010717412444,0.37297294,4.853757308832703,0.3469388,412.5693712507798
0.14999999,8.540163301013992,86,0.7144567367520765,0.24899828,4.899874511043788,0.46938777,421.3892079497658
0.14999999,7.069101864951916,87,0.7109036525329447,0.47283468,4.961840299825448,0.5102041,431.68010608481393
0.14999999,3.5443937794956137,88,0.7051346745300003,0.7814763,5.062451276196799,0.75510204,445.4957123053183
0.14999999,6.302290550237586,89,0.7012721486476393,0.55479234,5.1298137275851765,0.42857143,456.5534217550807
0.14999999,7.112188957704451,90,0.6980114469945363,0.4678036,5.186680364415292,0.5510204,466.80123279737626
0.14999999,4.242879813390757,91,0.6930144464008562,0.73074466,5.273828054769072,0.79591835,479.9183529839855
0.14999999,5.462287369106674,92,0.6888860779723782,0.63249934,5.345826800161727,0.63265306,491.8160656148789
0.14999999,4.546779325860843,93,0.6842820322278425,0.7075375,5.42612135794643,0.59183675,504.629286289018
0.14999999,5.311754074315753,94,0.6802425750203116,0.6454371,5.4965694916457695,0.67346936,516.6775322147023
0.14999999,,95,0.673082126862203,1.0381298,5.621447707523182,0.8367347,534.0375322147023
0.14999999,17.3554893057278,96,0.6764370443252018,-0.6721209,5.562937946968485,-0.71428573,534.0420429089745
0.14999999,17.38074101989808,97,0.6797377152362882,-0.71241826,5.505374246279138,-0.5510204,534.0213018890764
0.14999999,17.366302916195046,98,0.6829625778336919,-0.7051656,5.449132642580422,-0.67346936,534.0149989728814
0.14999999,17.37706595927431,99,0.6861285254994864,-0.53074557,5.39391851528896,-0.5102041,533.997933013607
0.14999999,17.287981014728867,100,0.6891800733951391,-0.89687246,5.340699519988782,-0.75510204,534.0699519988782
0.14999999,17.392865736650307,101,0.6922307394732563,-0.6901358,5.287495903586414,-0.63265306,534.0370862622278
0.14999999,17.385190107767,102,0.69521727370342,-0.48820838,5.235410746612361,-0.46938777,534.0118961544608
0.14999999,17.199264760683114,103,0.6980423135110798,-1.0354713,5.186142052366773,-0.877551,534.1726313937777
0.14999999,17.312984863152153,104,0.7008757241693362,-0.8329128,5.136727370486785,-0.9591837,534.2196465306256
0.14999999,17.23964922684562,105,0.7036151172434584,-0.955785,5.088952355274095,-0.9183673,534.33999730378
0.14999999,17.398121736485848,106,0.7063885474904288,-0.7057819,5.040583731766926,-0.8367347,534.3018755672941
0.14999999,17.284113605384885,107,0.7090490429338994,-0.9038061,4.994184691232797,-1.0,534.3777619619093
0.14999999,17.42292394529715,108,0.7117339672439837,-0.6046369,4.947359611264927,-0.79591835,534.3148380166122
0.14999999,5.7899007079172256,109,0.7082500750627606,0.6033841,5.008118690905458,0.71428573,545.8849373086949
0.14999999,17.38403506678088,110,0.7108731743943318,-0.67854476,4.962371838562855,-0.3469388,545.860902241914
0.14999999,17.281265401589998,111,0.7133959227827074,-0.36710566,4.918375106669586,-0.3877551,545.939636840324
0.14999999,16.71206545065378,112,0.715582214843919,-0.19454327,4.880246173122056,-0.26530612,546.5875713896703
0.14999999,17.33682803952037,113,0.718046833974309,-0.4252867,4.837263215488052,-0.59183675,546.61074335015
0.14999999,,114,0.7117481775359379,1.0041145,4.947111783773245,0.9591837,563.97074335015
0.14999999,17.333617843603125,115,0.7142016725635487,-0.4699886,4.9043228304917115,-0.42857143,563.9971255065468
0.14999999,3.2569939968289936,116,0.7096547119633236,0.8014184,4.983621823359636,0.9183673,578.1001315097178
0.14999999,16.999040457267046,117,0.7119201898315832,-0.24194023,4.9441118893371865,-0.18367347,578.4610910524508
0.14999999,,118,0.705886967883858,1.1790581,5.049331280105515,0.877551,595.8210910524508
0.14999999,17.076208972558153,119,0.7081832154036445,-0.27400804,5.009284723360442,-0.2244898,596.1048820798926
0.14999999,,120,0.7022816886086142,1.0455215,5.112207350665772,1.0,613.4648820798926
0.14999999,17.21378042280796,121,0.7046349696446449,-0.3627816,5.071166129397394,-0.30612245,613.6111016570846
0.14999999,10.836313519919845,122,0.7039522916335329,-0.00958135,5.083072033911187,-0.10204082,620.1347881371648
0.14999999,15.777916417884818,123,0.7055843627772431,-0.10130961,5.054608713164878,-0.14285715,621.71687171928
0.14999999,9.094082197442676,124,0.7040994055555281,0.034074128,5.080506367111591,-0.020408163,629.9827895218373
0.14999999,9.07607021638041,125,0.7026299452727264,0.05603011,5.106133754443655,0.10204082,638.2667193054568
0.14999999,14.964250575477019,126,0.7038633734117976,-0.06733492,5.084622767698252,-0.06122449,640.6624687299798
0.14999999,8.925347049417644,127,0.7023508624934255,0.14033493,5.111000958114663,0.06122449,649.0971216805622
0.14999999,17.357593493985394,128,0.7046393311950899,-0.61088556,5.071090063957631,-0.5510204,649.0995281865768
0.14999999,17.35053661574155,129,0.7068891830369305,-0.7626949,5.031852647835932,-0.71428573,649.1089915708352
0.14999999,17.308261288438363,130,0.7090857752812294,-0.8675028,4.99354407909536,-0.67346936,649.1607302823968
0.14999999,17.392284236893044,131,0.7112856090913651,-0.6237512,4.955178977446594,-0.5102041,649.1284460455038
0.14999999,17.248327415025276,132,0.7133895787155623,-0.33433226,4.918485747200594,-0.63265306,649.2401186304785
0.14999999,17.37491937925654,133,0.7155164864923683,-0.5253613,4.881392475573097,-0.46938777,649.225199251222
0.14999999,17.19298985936337,134,0.717533800582013,-1.0543585,4.846210517849691,-0.75510204,649.3922093918586
0.14999999,17.334534603651665,135,0.7195813477793889,-0.8153931,4.810501294727459,-0.8367347,649.4176747882069
0.14999999,17.415242994974054,136,0.7216328117439487,-0.62143123,4.774723763185536,-0.79591835,649.3624317932329
0.14999999,17.205408274618925,137,0.7235665039180784,-0.9955808,4.741000171668715,-0.9591837,649.517023518614
0.14999999,16.519757619083745,138,0.7251872814870323,-0.15519889,4.712733810866161,-0.3469388,650.3572658995303
0.14999999,17.192467684962924,139,0.7270622408526801,-1.0973201,4.680034519529261,-0.877551,650.5247982145673
0.14999999,17.355173458547966,140,0.7289770540809228,-0.77750105,4.6466401768287104,-1.0,650.5296247560194
0.14999999,17.182583133401987,141,0.7307945207794029,-1.4040384,4.614943557607216,-0.9183673,650.7070416226175
0.14999999,17.365995931622457,142,0.7326604512489523,-0.5102811,4.582401730218274,-0.3877551,650.701045690995
0.14999999,17.38598855865864,143,0.7345083013359146,-0.53736264,4.550175224701653,-0.59183675,650.6750571323364
0.14999999,17.370622855914032,144,0.7363243683596052,-0.4029977,4.518503015808489,-0.42857143,650.6644342764224
0.14999999,17.158585694711874,145,0.7380315372581024,-0.27786192,4.488729990218694,-0.26530612,650.8658485817106
0.14999999,17.022990930014085,146,0.7396620673417682,-0.26948443,4.460293545559565,-0.18367347,651.2028576516965
0.14999999,15.66631791755569,147,0.7407412236573439,-0.083247274,4.441473059415924,-0.2244898,652.8965397341408
0.14999999,14.908564647203212,148,0.7415122214050731,-0.056214705,4.4280268586955245,0.020408163,655.3479750869376
0.14999999,8.884266617670317,149,0.7399545484925236,0.15558252,4.455192674290385,0.14285715,663.8237084692673
0.14999999,8.478676386228706,150,0.7382626024147405,0.26220888,4.484700213886924,0.2244898,672.7050320830386
0.14999999,6.948825833534402,151,0.7360121338441338,0.48660356,4.523948385758306,0.3877551,683.1162062495042
0.14999999,5.717625169361542,152,0.7333268269102552,0.60992676,4.570780138685149,0.30612245,694.7585810801427
0.14999999,8.458671989765003,153,0.7317038776869426,0.26636565,4.599084373139724,0.26530612,703.6599090903777
0.14999999,8.41988882911158,154,0.7300875654335213,0.27424508,4.62727285883939,0.18367347,712.6000202612661
0.14999999,16.91818792963131,155,0.7316359010315052,-0.23195314,4.600269886010547,-0.30612245,713.0418323316347
0.14999999,7.005134013656418,156,0.729520738385829,0.4802067,4.6371583225511435,0.46938777,723.3966983179783
0.14999999,7.152540681718968,157,0.7274863562656095,0.46304235,4.672637946727767,0.3469388,733.6041576362594
0.14999999,4.8783474229685995,158,0.7246524030987651,0.68131626,4.722062089957537,0.5102041,746.0858102132908
0.14999999,9.334218539038913,159,0.7234609977517699,0.0014377087,4.742840199209131,-0.14285715,754.1115916742518
0.14999999,7.756242720285612,160,0.7217189833163824,0.38483924,4.773220930962289,0.5510204,763.7153489539662
0.14999999,9.649233758923005,161,0.7206727893344907,0.0020010173,4.79146655400648,-0.06122449,771.4261151950432
0.14999999,8.195326613623685,162,0.7191249049363532,0.31602994,4.818461657909997,0.42857143,780.5907885814195
0.14999999,17.342207210124066,163,0.7208136638953904,-0.48818254,4.789009701664389,-0.5510204,780.6085813712954
0.14999999,17.37609502560666,164,0.7224936764566706,-0.5675379,4.7597102825956625,-0.71428573,780.5924863456887
0.14999999,17.28551204480931,165,0.7241218465732278,-0.3983025,4.731314995762905,-0.5102041,780.6669743008794
0.14999999,17.322781304962934,166,0.7257432736694771,-0.8478782,4.7030373072043155,-0.67346936,780.7041929959164
0.14999999,16.908656231748747,167,0.7272030926343981,-0.2606089,4.677578064456093,-0.46938777,781.1555367641677
0.14999999,17.32644160797128,168,0.7287881255610402,-0.8321698,4.649935090215455,-0.79591835,781.1890951561963
0.14999999,17.319587557124123,169,0.7303520752133866,-0.8241502,4.6226598082785335,-0.63265306,781.2295075990722
0.14999999,17.37360341358189,170,0.7319158445137982,-0.7654818,4.5953876716793545,-0.8367347,781.2159041854903
0.14999999,17.415013774663343,171,0.7334752097715718,-0.5924623,4.568192341583783,-0.75510204,781.1608904108269
0.14999999,17.18803982969306,172,0.7349407768224828,-1.3352027,4.5426328522158945,-1.0,781.3328505811339
0.14999999,17.18254663746741,173,0.7363875802276121,-1.2180678,4.517400600830442,-0.9591837,781.5103039436665
0.14999999,17.184525944224,174,0.7378184059634861,-0.3350658,4.492446999996796,-0.3877551,781.6857779994425
0.14999999,17.257265624868023,175,0.7392567128523672,-0.93889445,4.467362927854711,-0.877551,781.7885123745745
0.14999999,17.312116170117285,176,0.7406965452315543,-0.8611269,4.442252251161689,-0.9183673,781.8363962044572
0.14999999,17.38797078108979,177,0.742144681547916,-0.74443,4.4169967538043355,-0.59183675,781.8084254233673
0.14999999,17.356658397733842,178,0.7435664599572096,-0.41874552,4.392200938346256,-0.42857143,781.8117670256335
0.14999999,17.363977706154184,179,0.7449746971838063,-0.46783513,4.36764128111441,-0.3469388,781.8077893194793
0.14999999,17.213086010372866,180,0.7463192204035717,-0.35489577,4.344192796161702,-0.26530612,781.9547033091064
0.14999999,16.648833275268508,181,0.7474701359566377,-0.1561943,4.324120828916231,-0.18367347,782.6658700338379
0.14999999,5.77596184625767,182,0.7451828850603698,0.6046514,4.364010484547144,0.63265306,794.2499081875802
0.14999999,16.14345107331081,183,0.7461690802143585,-0.12592423,4.346811241061581,-0.10204082,795.4664571142694
0.14999999,4.447218924874994,184,0.7434996889367909,0.7152233,4.393365424942361,0.79591835,808.3792381893944
0.14999999,1.3044021061845577,185,0.7398850619628033,0.9255984,4.456404519368702,0.75510204,824.4348360832098
0.14999999,17.14265079305745,186,0.7411918635659731,-0.29729706,4.433613899409421,-0.2244898,824.6521852901524
0.14999999,2.895691241550982,187,0.7381161709363798,0.82580554,4.487253978869526,0.59183675,839.1164940486013
0.14999999,9.141588545783303,188,0.7369781788311233,0.017895611,4.507100561185203,-0.020408163,847.3349055028181
0.14999999,6.234210709228693,189,0.7349701789981096,0.5614909,4.542120078272959,0.67346936,858.4606947935894
0.14999999,8.940639481630972,190,0.7338000798792975,0.13421723,4.562526606905044,0.10204082,866.8800553119584
0.14999999,17.15528686103139,191,0.7351083239916277,-0.34680158,4.539710829586005,-0.30612245,867.084768450927
0.14999999,8.496985693902438,192,0.7338171998169242,0.25834572,4.5622280351928355,0.06122449,875.9477827570245
0.14999999,3.2746720249850596,193,0.7309879287885509,0.8002061,4.611570521927665,0.71428573,890.0331107320394
0.14999999,9.161721889445342,194,0.7299278265267085,0.031859227,4.630058705374196,0.020408163,898.231388842594
0.14999999,17.285926394656418,195,0.7312675069254474,-0.8915611,4.606694679220192,-0.71428573,898.3054624479375
0.14999999,17.388496010838388,196,0.7326235236738498,-0.6053454,4.5830457471280575,-0.5510204,898.2769664370992
0.14999999,17.363720711506616,197,0.733958562576959,-0.45462534,4.5597626686578305,-0.5102041,898.2732457255926
0.14999999,17.346154333216727,198,0.7352750291352815,-0.8118159,4.536803491880686,-0.67346936,898.2870913923758
0.14999999,17.33398812588985,199,0.7365747593280373,-0.8227105,4.514136197319025,-0.79591835,898.313103266486
0.14999999,17.30170120892589,200,0.737852235648635,-0.8700145,4.4918570102878,-0.8367347,898.3714020575601
0.14999999,17.311938938653622,201,0.7391199212883669,-0.43695495,4.469748572730878,-0.63265306,898.4194631189065
0.14999999,17.31093913550707,202,0.7403747717823485,-0.87275547,4.447863980115839,-0.75510204,898.4685239833995
0.14999999,17.199438469509133,203,0.7415857647009618,-1.0417801,4.426744263615223,-1.0,898.6290855138903
0.14999999,17.298302346750063,204,0.7428126733767481,-0.424364,4.405346976309511,-0.46938777,898.6907831671402
0.14999999,17.200978059433425,205,0.7440003901578351,-1.1235458,4.384633195647351,-0.9183673,898.8498051077069
0.14999999,17.220138949223877,206,0.7451819090812096,-0.974363,4.364027505623704,-0.9591837,898.989666158483
0.14999999,17.372424420507873,207,0.7463941957690756,-0.60670114,4.342885225787319,-0.3877551,898.9772417379752
0.14999999,17.19630270805234,208,0.7475462743058829,-1.0364497,4.322792976105398,-0.877551,899.1409390299228
0.14999999,17.36921830686947,209,0.7487347678100572,-0.5628101,4.3020656493926,-0.59183675,899.1317207230534
0.14999999,17.36633287338707,210,0.7499111544752987,-0.5038215,4.281549465950792,-0.42857143,899.1253878496663
0.14999999,17.310436770881942,211,0.751061200737319,-0.45218277,4.261492659141157,-0.3469388,899.1749510787843
0.14999999,17.235269177450295,212,0.7521800669948356,-0.341086,4.241979631610066,-0.26530612,899.299681901334
0.14999999,3.7641171003060325,213,0.7496620028424678,0.76588,4.2858946704273615,0.9183673,912.895564801028
0.14999999,17.289751109776006,214,0.7507915486765699,-0.3950153,4.2661953910806165,-0.18367347,912.9658136912519
0.14999999,17.10747567572761,215,0.751861975139875,-0.28504464,4.247527153560578,-0.2244898,913.2183380155243
0.14999999,4.942764757701089,216,0.7496932410439434,0.676104,4.285349876193626,0.8367347,925.6355732578232
0.14999999,17.081745037981506,217,0.7507520641620932,-0.2552474,4.2668840010130955,-0.10204082,925.9138282198418
0.14999999,8.366874819563456,218,0.7495089445858202,0.28466314,4.288564006423295,0.14285715,934.9069534002783
0.14999999,16.9102662401543,219,0.7505140423630859,-0.22167265,4.271035101187781,-0.30612245,935.356687160124
0.14999999,8.544516751576035,220,0.7493296052938521,0.24803627,4.291691683675218,0.2244898,944.172170408548
0.14999999,8.091580892606748,221,0.7480383708549698,0.33357117,4.314210812289327,0.26530612,953.4405895159413
0.14999999,8.93274544010608,222,0.746976030024218,0.13740924,4.332738036377636,0.18367347,961.8678440758351
0.14999999,15.995154806325823,223,0.7477391571179316,-0.12599288,4.319429099863271,-0.14285715,963.2326892695094
0.14999999,,224,0.744401035880798,1.0287924,4.377645934238881,0.9591837,980.5926892695094
0.14999999,16.518292696511608,225,0.7453021415461268,-0.18531731,4.361930651435546,-0.06122449,981.4343965729978
0.14999999,6.529248928027164,226,0.7436609087934941,0.53185225,4.390553750641463,0.3877551,992.2651476449706
0.14999999,,227,0.7403848695477078,1.0497172,4.4476878750879765,0.877551,1009.6251476449706
0.14999999,17.364856282813612,228,0.7415046345962708,-0.4857572,4.428159172641039,-0.5510204,1009.620291362157
0.14999999,17.30369711127521,229,0.7425993063551937,-0.8706797,4.409068097165423,-0.71428573,1009.6765942508817
0.14999999,17.140330548155344,230,0.7436437316257664,-0.29151997,4.390853320446636,-0.5102041,1009.8962637027264
0.14999999,17.197886331317143,231,0.744693400906656,-1.0577236,4.372547088187919,-0.67346936,1010.0583773714093
0.14999999,17.198327746973174,232,0.74573413041155,-1.0359852,4.354396765622569,-0.79591835,1010.2200496244361
0.14999999,5.727884847448648,233,0.7439431417153141,0.6090023,4.385631608484925,0.46938777,1021.8521647769875
0.14999999,17.250846967340873,234,0.7449910516619505,-0.93145066,4.3673560590155835,-0.8367347,1021.9613178096466
0.14999999,17.358126192788635,235,0.7460562191057832,-0.79461515,4.3487795387951405,-0.63265306,1021.963191616858
0.14999999,17.206732705350955,236,0.7470755765745251,-0.98236907,4.331001944540284,-0.75510204,1022.116458911507
0.14999999,17.348402352298777,237,0.7481206072273817,-0.4959429,4.312776609954465,-0.3877551,1022.1280565592083
0.14999999,17.37127073913,238,0.7491623656088393,-0.72320414,4.294608343781841,-0.59183675,1022.1167858200782
0.14999999,17.335925631527772,239,0.7501869265602686,-0.4809749,4.276740000788914,-0.46938777,1022.1408601885505
0.14999999,7.897201578003592,240,0.7489479026637647,0.36416915,4.298348577543946,0.30612245,1031.603658610547
0.14999999,1.601605950927123,241,0.7462212939539905,0.90779364,4.345900633442406,1.0,1047.3620526596198
0.14999999,17.190779614829943,242,0.7472109160463289,-1.1420388,4.3286416241520245,-1.0,1047.53127304479
0.14999999,8.839883373493443,243,0.7462218754315098,0.17053066,4.345890492474471,0.3469388,1056.0513896712964
0.14999999,17.27115027313782,244,0.7472222704076369,-0.9272308,4.328443604090814,-0.9591837,1056.1402393981587
0.14999999,17.200688319459548,245,0.7481980080793158,-1.0056126,4.311426739096731,-0.9183673,1056.299551078699
0.14999999,17.310566788410902,246,0.7491914241883232,-0.86809325,4.294101562155643,-0.877551,1056.3489842902882
0.14999999,17.363781256161,247,0.7501891498360773,-0.7643764,4.2767012268588145,-0.42857143,1056.3452030341273
0.14999999,17.357917934424272,248,0.7511774736655393,-0.5410081,4.259464859272996,-0.3469388,1056.347285099703
0.14999999,17.09916364654271,249,0.7520982734946299,-0.30784452,4.243406110253655,-0.26530612,1056.6081214531603
0.14999999,16.879304878058264,250,0.7529612806020409,-0.23904288,4.228355266300408,-0.18367347,1057.088816575102
0.14999999,17.177990690289352,251,0.7538856441470786,-0.293961,4.212234366074951,-0.2244898,1057.2708258848127
0.14999999,7.106531826914228,252,0.7525110369207128,0.46846724,4.2362075161027715,0.5510204,1067.5242940578985
0.14999999,8.381157833140174,253,0.7514361750224919,0.2818942,4.25495310760774,0.42857143,1076.5031362247582
0.14999999,13.945964267509558,254,0.7516260086421728,-0.03826478,4.251642409280507,-0.10204082,1079.9171719572487
0.14999999,8.8973715497998,255,0.7506791238515361,0.1508859,4.268156080029211,-0.020408163,1088.3798004074488
0.14999999,8.117422698124305,256,0.7495649419193207,0.32928926,4.287587412927048,0.10204082,1097.6223777093244
