Regret/t,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,ReturnMean,Iteration,Regret,ReturnLastEpisode
0.16720795054162352,0.14999999,-1.0,-1.1225296,0.9858252321937141,1,0.16720795054162352,17.192792049458376
0.12414397104781116,0.14999999,-0.9591837,-0.9062208,0.9882944970729465,2,0.24828794209562233,17.278920008446
0.1361820305233993,0.14999999,-0.9183673,-1.2263094,0.987604241369071,3,0.40854609157019794,17.199741850525424
0.10881831745887993,0.14999999,-0.877551,-0.7994419,0.9891732616135962,4,0.4352732698355197,17.333272821734678
0.07917478932700135,0.14999999,-0.8367347,-0.635895,0.9908730051991397,5,0.39587394663500675,17.399399323200512
0.07014215514881705,0.14999999,-0.79591835,-0.80717087,0.9913909314708245,6,0.4208529308929023,17.335021015742104
0.0552285814944149,0.14999999,-0.75510204,-0.6464694,0.9922460675748612,7,0.3866000704609043,17.394252860431997
0.04886550070290019,0.14999999,-0.71428573,-0.49288097,0.9926109231248335,8,0.3909240056232015,17.355676064837702
0.038648944110628726,0.14999999,-0.67346936,-0.6590186,0.9931967348560418,9,0.34784049699565855,17.403083508627542
0.03263137676263313,0.14999999,-0.63265306,-0.5964124,0.9935417788553534,10,0.32631376762633124,17.381526729369327
0.037138265777657734,0.14999999,-0.59183675,-0.39590043,0.9932833563200884,11,0.4085209235542351,17.277792844072096
0.0369722706572461,0.14999999,-0.5510204,-0.47045615,0.9932928743889193,12,0.4436672478869532,17.32485367566728
0.045176058322185714,0.14999999,-0.5102041,-0.31894517,0.992822473720058,13,0.5872887581884143,17.21637848969854
0.04144702976778625,0.14999999,-0.46938777,-0.44863608,0.9930362941646911,14,0.5802584167490075,17.367030341439406
0.036566564961398505,0.14999999,-0.42857143,-0.53142375,0.993316137330195,15,0.5484984744209775,17.39175994232803
0.033281273258843225,0.14999999,-0.3877551,-0.43266127,0.993504514148002,16,0.5325003721414916,17.375998102279485
0.053135863827129565,0.14999999,-0.3469388,-0.24639782,0.9923660628539489,17,0.9033096850612026,16.98919068708029
0.06489746977764711,0.14999999,-0.30612245,-0.29451475,0.9916916588430246,18,1.168154455997648,17.095155229063554
0.3615710611176874,0.14999999,-0.26530612,-0.01761134,0.9746805584221507,19,6.8698501612360605,11.658304294761587
0.7611859812701252,0.14999999,-0.2244898,0.104024634,0.9517668588721255,20,15.223719625402504,9.006130535833556
1.0609878540009412,0.14999999,-0.18367347,-0.00665541,0.9345763845182944,21,22.280744934019765,10.302974691382738
1.3871516072514778,0.14999999,-0.14285715,0.0079858005,0.9158743344465893,22,30.517335359532513,9.123409574487251
1.6897666365475965,0.14999999,-0.10204082,0.10049515,0.8985225552438302,23,38.86463264059472,9.012702718937792
1.7153182645743799,0.14999999,-0.06122449,-0.08418111,0.8970574389578908,24,41.167638349785115,15.056994290809603
1.7566567048556965,0.14999999,-0.020408163,-0.06998678,0.894687115547265,25,43.91641762139241,14.611220728392704
2.0082524912168185,0.14999999,0.020408163,0.068563275,0.8802607516504116,26,52.21456477163728,9.061852849755132
2.214337396752668,0.14999999,0.06122449,-0.010140032,0.8684439566082184,27,59.78710971232204,9.787455059315237
2.437859958387725,0.14999999,0.10204082,0.15460372,0.8556272959640064,28,68.2600788348563,8.887030877465747
2.6412043974494246,0.14999999,0.14285715,0.09344516,0.8439676377609273,29,76.59492752603332,9.02515130882298
2.8380734583908036,0.14999999,0.18367347,0.17906354,0.8326792741748391,30,85.14220375172411,8.812723774309198
3.048618530264086,0.14999999,0.2244898,0.3491051,0.8206067356499949,31,94.50717443818667,7.995029313537437
3.229669403031352,0.14999999,0.26530612,0.2538927,0.8102253782665507,32,103.34942089700327,8.517753541183398
3.4067040676836626,0.14999999,0.30612245,0.29945907,0.8000743080456614,33,112.42123423356087,8.288186663442398
3.5827686919762574,0.14999999,0.3469388,0.3534715,0.789978859405031,34,121.81413552719275,7.967098706368127
3.739730092623861,0.14999999,0.3877551,0.30030227,0.7809787790926684,35,130.89055324183514,8.283582285357623
3.8757561323416576,0.14999999,0.42857143,0.2046508,0.773179120851969,36,139.52722076429967,8.723332477535454
4.0027760391202545,0.14999999,0.46938777,0.18751767,0.7658958693164991,37,148.10271344744942,8.784507316850263
4.132919535647968,0.14999999,0.5102041,0.27586585,0.758433512864222,38,157.05094235462278,8.411771092826648
4.307801837215622,0.14999999,0.5510204,0.54436207,0.7484058579578198,39,168.00427165140925,6.406670703213512
4.4995005130312915,0.14999999,0.59183675,0.63923895,0.7374139614087561,40,179.98002052125167,5.384251130157577
4.681520093827701,0.14999999,0.63265306,0.6380828,0.7269770588401547,41,191.94232384693575,5.397696674315936
4.916614004165057,0.14999999,0.67346936,0.8318454,0.7134969034309028,42,206.4977881749324,2.8045356720033627
5.125225226281503,0.14999999,0.71428573,0.7864702,0.7015352507866112,43,220.38468473010462,3.473103444827783
5.31130829830543,0.14999999,0.75510204,0.74531126,0.690865349867808,44,233.6975651254389,4.047119604665733
5.542759077195225,0.14999999,0.79591835,0.9058678,0.6775940896103656,45,249.42415847378513,1.633406651653767
5.723119566632143,0.14999999,0.8367347,0.7831425,0.667252318427056,46,263.2635000650786,3.520658408706578
5.929267607869078,0.14999999,0.877551,0.8865957,0.6554319032185162,47,278.67557756984667,1.9479224952319196
6.151582398944931,0.14999999,0.9183673,0.9573754,0.6426844954733412,48,295.27595514935666,0.75962242048998
6.265636729419504,0.14999999,0.9591837,0.61867607,0.6361446829461294,49,307.0161997415557,5.619755407800971
6.477286156168353,0.14999999,1.0,0.9714818,0.624008821320622,50,323.86430780841766,0.5118919331380362
6.35050623021062,0.14999999,-0.67346936,-0.8197273,0.6312783124879232,51,323.8758177407416,17.348490067676092
6.230589756460931,0.14999999,-0.8367347,-0.9522506,0.6381542570836624,52,323.99066733596845,17.245150404773142
6.1153993605980235,0.14999999,-0.75510204,-0.9586798,0.644759210974884,53,324.11616611169524,17.234501224273234
6.015404634908698,0.14999999,-0.42857143,-0.1723313,0.6504928535029416,54,324.8318502850697,16.64431582662554
5.905712508444124,0.14999999,-0.63265306,-0.53110266,0.6567825396534333,55,324.8141879644268,17.37766232064289
