Regret/t,ReturnLastEpisode,Iteration,LQGsigma_higher,ReturnMean,LQGmu1_actor,Regret,LQGmu1_higher
0.15862151006819758,17.201378489931802,1,0.14999999,0.9863175739639793,-1.0618188,0.15862151006819758,-1.0
0.15453580305848824,17.20954990395122,2,0.14999999,0.986551846154903,-0.9862982,0.3090716061169765,-0.9591837
0.15538895103573816,17.20290475300976,3,0.14999999,0.9865029271195103,-1.0607884,0.4661668531072145,-0.9183673
0.1317410500867,17.299202652760414,4,0.14999999,0.987858884742735,-0.8866997,0.5269642003468,-0.877551
0.13710796753866533,17.201424362653473,5,0.14999999,0.9875511486503058,-1.002336,0.6855398376933266,-0.8367347
0.1256528777593129,17.29162257113745,6,0.14999999,0.9882079771926998,-0.8850125,0.7539172665558773,-0.79591835
0.10584613277234059,17.372994337149493,7,0.14999999,0.9893436850474575,-0.5265698,0.7409229294063842,-0.75510204
0.10240215244990392,17.281705709807152,8,0.14999999,0.989541160983377,-0.9155112,0.8192172195992313,-0.71428573
0.08678820899969174,17.398123338602005,9,0.14999999,0.9904364559059808,-0.61717933,0.7810938809972257,-0.67346936
0.07915783589983824,17.349515521998843,10,0.14999999,0.9908739772993209,-0.45997912,0.7915783589983825,-0.63265306
0.0712493471803474,17.36783554001456,11,0.14999999,0.9913274456892001,-0.6142429,0.7837428189838214,-0.59183675
0.06414734507143531,17.373974678126597,12,0.14999999,0.9917346705807661,-0.51857865,0.7697681408572237,-0.5510204
0.059741078969349104,17.353134114255685,13,0.14999999,0.9919873234535922,-0.4868344,0.7766340266015384,-0.5102041
0.06413924262929603,17.238684629791393,14,0.14999999,0.9917351351703384,-0.38665223,0.8979493968101444,-0.46938777
0.056719747784177106,17.407153180047487,15,0.14999999,0.9921605649206319,-0.50329745,0.8507962167626566,-0.42857143
0.05514492129226212,17.328477476086462,16,0.14999999,0.9922508646048014,-0.43843338,0.8823187406761939,-0.3877551
0.05092644929596425,17.3765691026448,17,0.14999999,0.9924927494669745,-0.5080263,0.8657496380313923,-0.3469388
0.05882139730958021,17.166964486458948,18,0.14999999,0.9920400574937166,-0.2887547,1.0587851515724438,-0.30612245
0.05916733159872204,17.294605851196724,19,0.14999999,0.9920202218119997,-0.35222423,1.1241793003757188,-0.26530612
0.46802875455763104,9.123604209223098,20,0.14999999,0.9685763328808695,0.028361246,9.36057509115262,-0.2244898
0.4735131173748649,16.776799626280457,21,0.14999999,0.9682618625358447,-0.16957965,9.943775464872163,-0.18367347
0.47119530265271875,16.93747880651235,22,0.14999999,0.9683947647561513,-0.21847373,10.366296658359813,-0.14285715
0.5871701253136288,14.22138377614635,23,0.14999999,0.9617448322641265,-0.06329599,13.504912882213462,-0.10204082
0.9059410227778066,9.1223283355461,24,0.14999999,0.9434666844737495,0.03151921,21.74258454666736,-0.06122449
1.0181943296317626,13.647726305873295,25,0.14999999,0.9370301416495548,-0.037639104,25.454858240794064,-0.020408163
1.1582476843767622,12.700418446998249,26,0.14999999,0.9289995593820662,-0.028843353,30.114439793795814,0.020408163
1.4282143905972668,8.912651247669611,27,0.14999999,0.9135198170529089,0.1452182,38.5617885461262,0.06122449
1.6781880537840934,8.932523040171587,28,0.14999999,0.8991864648059578,0.1374981,46.98926550595461,0.10204082
1.9575818877037219,7.579390762546679,29,0.14999999,0.8831661761637772,0.4092989,56.76987474340793,0.14285715
2.1715577106168813,8.983143424901494,30,0.14999999,0.8708969202627934,0.11552441,65.14673131850644,0.18367347
2.3734142751460032,8.930888788980344,31,0.14999999,0.8593225759663988,0.13814928,73.5758425295261,0.2244898
2.5581141336180266,9.076190253749248,32,0.14999999,0.8487319877512599,0.057270378,81.85965227577685,0.26530612
2.7344113927950264,8.984076313540978,33,0.14999999,0.8386231999544136,0.11508009,90.23557596223587,0.30612245
2.951645317099409,7.239635180855971,34,0.14999999,0.8261671263131072,0.45259506,100.3559407813799,0.3469388
3.1064544381696626,8.990035445441713,35,0.14999999,0.8172904565269687,0.11220032,108.7259053359382,0.3877551
3.3118021130137145,6.861029267444467,36,0.14999999,0.8055159338868282,0.4964132,119.22487606849373,0.42857143
3.452221651436695,8.852674965336005,37,0.14999999,0.7974643548488133,0.16636032,127.73220110315772,0.46938777
3.778275052964786,1.5177490904958504,38,0.14999999,0.7787686322841292,0.91285247,143.57445201266188,0.5102041
3.9246294092034772,7.873905053726272,39,0.14999999,0.7703767540594336,0.3676655,153.06054695893562,0.5510204
4.099564054128735,6.437984793786218,40,0.14999999,0.7603460978137193,0.5411938,163.9825621651494,0.59183675
4.275696206631384,6.039017693262657,41,0.14999999,0.7502467771426959,0.5802679,175.30354447188674,0.63265306
4.448477528627715,5.827488269522697,42,0.14999999,0.7403395912484109,0.5999533,186.83605620236403,0.67346936
4.7473447256779915,0.06023299821039018,43,0.14999999,0.7232027106836014,0.9966867,204.13582320415364,0.71428573
4.92013527715027,5.009871009541762,44,0.14999999,0.713294995576246,0.6706311,216.48595219461188,0.75510204
5.16988739787682,1.2010192901549968,45,0.14999999,0.6989743464520173,0.93171203,232.64493290445688,0.79591835
5.349747461004636,3.916549698243634,46,0.14999999,0.6886612694378076,0.7548708,246.08838320621325,0.8367347
5.605284749068367,,47,0.14999999,0.6740089020029606,1.1261187,263.44838320621324,0.877551
5.834107850152471,0.7712063988946766,48,0.14999999,0.6608883113444685,0.9567107,280.0371768073186,0.9183673
6.005118336664554,3.1463783107554497,49,0.14999999,0.6510826641820784,0.8089628,294.25079849656316,0.9591837
6.232019073899769,0.009844801574722605,50,0.14999999,0.6380723008084996,0.9994592,311.60095369498845,1.0
6.109110845893437,17.396300554423117,51,0.14999999,0.6451197909464771,-0.55896854,311.5646531405653,-0.42857143
