LQGmu1_actor,Regret,Regret/t,ReturnMean,LQGmu1_higher,ReturnLastEpisode,LQGsigma_higher,Iteration
-1.270925,0.16101150682803222,0.16101150682803222,0.986180532865365,-1.0,17.198988493171967,0.14999999,1
-0.8107743,0.18510342518964862,0.09255171259482431,0.9901059797824068,-0.9591837,17.335908081638383,0.14999999,2
-0.8740584,0.2396571003367498,0.07988570011224994,0.9908322419660406,-0.9183673,17.3054463248529,0.14999999,3
-0.9860797,0.38458240355600637,0.09614560088900159,0.9898999082059057,-0.877551,17.215074696780743,0.14999999,4
-0.778685,0.3779471093512434,0.07558942187024868,0.9910785881955132,-0.8367347,17.366635294204762,0.14999999,5
-0.7856202,0.390405196827988,0.06506753280466467,0.9916819075226683,-0.79591835,17.347541912523255,0.14999999,6
-0.6341228,0.37893010593311516,0.05413287227615931,0.9923088949382936,-0.75510204,17.371475090894872,0.14999999,7
-0.40860417,0.39052343265478484,0.048815429081848105,0.9926137942040224,-0.71428573,17.34840667327833,0.14999999,8
-0.64519566,0.36722829212623154,0.040803143569581285,0.9930732142448634,-0.67346936,17.383295140528553,0.14999999,9
-0.5305038,0.3542661043240045,0.03542661043240045,0.9933815016953899,-0.63265306,17.372962187802226,0.14999999,10
-0.77059245,0.3609980352883646,0.032818003208033145,0.9935310777977044,-0.59183675,17.35326806903564,0.14999999,11
-0.7380725,0.3531037986629677,0.02942531655524731,0.9937256125828413,-0.5510204,17.367894236625396,0.14999999,12
-0.56844646,0.31894065553680306,0.02453389657975408,0.9940060839117113,-0.5102041,17.394163143126164,0.14999999,13
-0.52968585,0.29772299957738113,0.02126592854124151,0.994193467400158,-0.46938777,17.38121765595942,0.14999999,14
-0.35386494,0.3928738800133722,0.02619159200089148,0.993911032568756,-0.42857143,17.26484911956401,0.14999999,15
-0.4026863,0.46726871921682545,0.02920429495105159,0.9937382858399625,-0.3877551,17.285605160796546,0.14999999,16
-0.20924376,1.152258885414664,0.06777993443615671,0.9915263799061835,-0.3469388,16.67500983380216,0.14999999,17
-0.18362138,1.862584247940557,0.10347690266336428,0.9894795353977427,-0.30612245,16.649674637474106,0.14999999,18
-0.46317068,1.8926609755605348,0.09961373555581762,0.9897010472731754,-0.26530612,17.32992327238002,0.14999999,19
-0.3853277,1.9657789652969626,0.09828894826484813,0.989777009847199,-0.2244898,17.28688201026357,0.14999999,20
0.040591374,10.230649552080122,0.4871737881942915,0.9674785671906941,-0.18367347,9.09512941321684,0.14999999,21
-0.1391592,11.301418433870557,0.5137008379032072,0.9659575207624307,-0.14285715,16.289231118209564,0.14999999,22
-0.39879084,11.361000855540402,0.4939565589365392,0.967089646849969,-0.10204082,17.300417578330155,0.14999999,23
-0.030203337,17.157992448004357,0.7149163520001816,0.9544199339449436,-0.06122449,11.563008407536046,0.14999999,24
-0.085236445,19.084376774509284,0.7633750709803714,0.9516413376731436,-0.020408163,15.433615673495073,0.14999999,25
0.307949,28.20314149662965,1.0847362114088328,0.9332146667770164,0.020408163,8.241235277879632,0.14999999,26
-0.076028004,30.582186134156814,1.1326735605243263,0.9304659655662655,0.06122449,14.980955362472837,0.14999999,27
-0.04957085,34.311689511706106,1.2254174825609323,0.9251480801283867,0.10204082,13.63049662245071,0.14999999,28
0.08030984,42.625758400464335,1.469853737947046,0.9111322397966141,0.14285715,9.045931111241767,0.14999999,29
0.13170792,51.03904348512104,1.7013014495040346,0.8978611554183463,0.18367347,8.946714915343296,0.14999999,30
-0.08084588,53.24876733402368,1.71770217206528,0.8969207470146052,0.2244898,15.150276151097355,0.14999999,31
0.17706321,61.78955766247678,1.9309236769523994,0.8846947432940135,0.26530612,8.819209671546899,0.14999999,32
0.50838166,72.39801959537702,2.1938793816780917,0.8696170079313018,0.30612245,6.751538067099757,0.14999999,33
0.07671413,80.70694788213191,2.373733761239174,0.8593042568096801,0.3469388,9.051071713245113,0.14999999,34
0.4157093,90.53570820954882,2.5867345202728234,0.847090910534815,0.3877551,7.531239672583098,0.14999999,35
0.40884516,100.3129375723671,2.7864704881213083,0.8356381600847871,0.42857143,7.582770637181713,0.14999999,36
0.44801506,110.39574764276298,2.9836688552098103,0.8243309142654923,0.46938777,7.277189929604121,0.14999999,37
0.562965,121.53662826650378,3.198332322802731,0.8120222291970909,0.5102041,6.2191193762592,0.14999999,38
0.69955134,134.247538206732,3.4422445694033845,0.7980364352406314,0.5510204,4.649090059771772,0.14999999,39
0.5892092,145.66372456776364,3.641593114194091,0.7866058994154763,0.59183675,5.943813638968358,0.14999999,40
0.7078817,158.48138112985296,3.865399539752511,0.773772962170154,0.63265306,4.542343437910678,0.14999999,41
0.6756377,170.89287771128832,4.06887804074496,0.7621056169297614,0.67346936,4.948503418564632,0.14999999,42
0.55115235,181.91393515701193,4.230556631558417,0.7528350555299071,0.71428573,6.338942554276374,0.14999999,43
0.9056581,197.63707003624978,4.49175159173295,0.7378582802905419,0.75510204,1.6368651207621387,0.14999999,44
0.7611231,211.16681899315446,4.692595977625655,0.7263419737599969,0.79591835,3.8302510430953074,0.14999999,45
0.9434076,227.52547003765628,4.9462058703838325,0.7118001221110188,0.8367347,1.0013489554981945,0.14999999,46
0.8801852,242.83442807537276,5.166689959050484,0.6991576858342613,0.877551,2.05104196228351,0.14999999,47
0.985808,259.9378356623954,5.415371576299904,0.6848984187901431,0.9183673,0.256592412977338,0.14999999,48
0.9371995,276.19018953851617,5.636534480377881,0.67221705961136,0.9591837,1.107646123879231,0.14999999,49
1.0937384,293.5501895385162,5.871003790770324,0.6587727184191329,1.0,,0.14999999,50
-0.63763237,293.4814159782159,5.754537568200313,0.66545082751145,-0.5102041,17.428773560300275,0.14999999,51
-0.6723008,293.44032228531313,5.643083120871406,0.6718415641702176,-0.67346936,17.401093692902812,0.14999999,52
-0.48580128,293.4278505728733,5.536374539110817,0.6779601755097009,-0.46938777,17.372471712439847,0.14999999,53
-0.63029784,293.3634625921562,5.43265671466956,0.683907298470782,-0.63265306,17.424387980717057,0.14999999,54
-0.5639109,293.33748337764035,5.33340878868437,0.6895981199148868,-0.75510204,17.38597921451588,0.14999999,55
-0.40896976,293.4105121281555,5.23947343085992,0.6949843216250045,-0.5510204,17.286971249484857,0.14999999,56
-0.8471254,293.4532702158629,5.148302986243209,0.7002119847337608,-0.8367347,17.31724191229258,0.14999999,57
-0.67936915,293.4261921684282,5.059072278766004,0.7053284243826831,-0.59183675,17.38707804743474,0.14999999,58
-0.5603079,293.384973485339,4.972626669243034,0.7102851680479911,-0.71428573,17.401218683089176,0.14999999,59
-0.518787,293.34465776999235,4.889077629499872,0.7150758239965668,-0.79591835,17.400315715346647,0.14999999,60
-0.7305676,293.3398632237041,4.808850216782035,0.719676019679929,-0.9591837,17.364794546288252,0.14999999,61
-0.17329498,294.0704811730082,4.7430722769840035,0.7234476905399079,-0.26530612,16.62938205069595,0.14999999,62
-0.6703514,294.01050650673676,4.666833436614869,0.7278191836803399,-0.9183673,17.419974666271447,0.14999999,63
0.009662218,301.6461898377518,4.713221716214872,0.7251593052629085,-0.10204082,9.724316668984926,0.14999999,64
-0.30926198,301.90517932171235,4.644695066487882,0.7290885856371625,-0.2244898,17.10101051603948,0.14999999,65
-0.3039024,302.13238243200925,4.577763370181958,0.7329264122602086,-0.3877551,17.132796889703098,0.14999999,66
-0.55231416,302.139838938407,4.509549834901597,0.7368377388244495,-0.42857143,17.35254349360221,0.14999999,67
-0.99553204,302.299004024155,4.4455735885905145,0.7405061015716446,-0.877551,17.200834914252038,0.14999999,68
-0.8606999,302.3417064848256,4.381763862098921,0.7441649161640526,-1.0,17.317297539329434,0.14999999,69
-0.20004207,302.95553319169795,4.327936188452828,0.7472513653410074,-0.3469388,16.74617329312764,0.14999999,70
-0.19607578,303.62884911684,4.2764626636174645,0.7502028289210168,-0.30612245,16.686684074857922,0.14999999,71
0.122563854,312.0209651696831,4.333624516245599,0.7469251997565595,-0.14285715,8.967883947156864,0.14999999,72
-0.1806566,312.6467802621774,4.282832606331198,0.7498375799122018,-0.020408163,16.734184907505725,0.14999999,73
0.12860388,321.05270860693474,4.338550116309929,0.7466427685602103,0.2244898,8.95407165524264,0.14999999,74
0.024454504,329.2265390654113,4.389687187538818,0.7437105970447924,0.06122449,9.186169541523427,0.14999999,75
-0.11655144,330.74440796717505,4.351900104831251,0.7458772875670152,0.10204082,15.842131098236283,0.14999999,76
-0.049011387,334.26835655140314,4.34114748768056,0.746493836715564,-0.06122449,13.836051415771909,0.14999999,77
-0.096461564,335.79591621711813,4.305075848937412,0.7485621646251482,-0.18367347,15.832440334285002,0.14999999,78
0.105759606,344.15309949989273,4.356368348099908,0.745621080957574,0.3469388,9.002816717225398,0.14999999,79
0.1488508,352.6101741751287,4.4076271771891085,0.7426819279134685,0.14285715,8.902925324764054,0.14999999,80
0.07240563,360.91325288264653,4.455719171390698,0.7399243594386067,0.18367347,9.05692129248216,0.14999999,81
0.24402082,369.71074689785473,4.508667645095789,0.7368883231023057,0.26530612,8.562505984791825,0.14999999,82
0.25308076,378.549245615443,4.56083428452341,0.7338971167131072,0.020408163,8.521501282411748,0.14999999,83
