ReturnLastEpisode,LQGmu1_actor,LQGsigma_higher,Regret/t,LQGmu1_higher,Regret,ReturnMean,Iteration
17.19882056277413,-1.0270102,0.14999999,0.16117943722586858,-1.0,0.16117943722586858,0.9861709038287918,1
17.3111698774934,-0.8520897,0.14999999,0.1050047798662348,-0.9591837,0.2100095597324696,0.9893919277599634,2
17.302665361249325,-0.8881179,0.14999999,0.08911473282771472,-0.9183673,0.26734419848314417,0.9903030543103374,3
17.201866145027886,-1.0042305,0.14999999,0.1063695133638145,-0.877551,0.425478053455258,0.9893136746924417,4
17.28303540869151,-0.89639086,0.14999999,0.10048852895274933,-0.8367347,0.5024426447637467,0.989650887101333,5
17.385505190864347,-0.73524153,0.14999999,0.07948957564989989,-0.79591835,0.47693745389939934,0.9908549555246614,6
17.318332053834506,-0.86681217,0.14999999,0.07408648572355604,-0.75510204,0.5186054000648923,0.9911647657268601,7
17.34872571665462,-0.7833759,0.14999999,0.06623496042628396,-0.71428573,0.5298796834102717,0.9916149678654651,8
17.35476027576195,-0.7124989,0.14999999,0.05945771196092448,-0.67346936,0.5351194076483203,0.9920035715618734,9
17.376984426316124,-0.4213382,0.14999999,0.05181349813321958,-0.63265306,0.5181349813321958,0.9924418865749299,10
17.383769286125467,-0.6976137,0.14999999,0.04494233592788435,-0.59183675,0.4943656952067279,0.9928358752334927,11
17.403654407536695,-0.5798442,0.14999999,0.03755927397250266,-0.5510204,0.4507112876700319,0.9932592159419436,12
17.396650826864093,-0.538622,0.14999999,0.03185080467737988,-0.5102041,0.4140604608059384,0.9935865364290493,13
17.406374766874197,-0.61932075,0.14999999,0.026263263852267165,-0.46938777,0.36768569393174033,0.9939069229442506,14
17.295329320858237,-0.42692986,0.14999999,0.02882375820490021,-0.42857143,0.43235637307350316,0.9937601056075172,15
17.06031770135557,-0.28114453,0.14999999,0.04575241698237087,-0.3877551,0.7320386717179339,0.9927894256317448,16
17.351619267378076,-0.42954013,0.14999999,0.04355408260822687,-0.3469388,0.7404194043398569,0.9929154769146659,17
17.267565805358736,-0.33826503,0.14999999,0.04626964438784004,-0.30612245,0.8328535989811208,0.9927597680970275,18
15.595931549631569,-0.097627416,0.14999999,0.1366801078605027,-0.26530612,2.5969220493495513,0.9875756818887326,19
12.27227305707174,-0.011050478,0.14999999,0.3842324496138906,-0.2244898,7.684648992277811,0.9733811668799375,20
16.591283405282617,-0.16351227,0.14999999,0.40254121842834256,-0.18367347,8.453365586995194,0.9723313521543382,21
13.414262160212251,-0.030244283,0.14999999,0.5635956103083155,-0.14285715,12.399103426782942,0.9630965819777342,22
14.701090137051795,-0.061599955,0.14999999,0.6546962299883107,-0.10204082,15.058013289731147,0.9578729225924134,23
10.721152076737509,-0.0031505972,0.14999999,0.904035883874735,-0.06122449,21.69686121299364,0.9435759240897514,24
9.911824233491705,-0.004112292,0.14999999,1.1658014791800773,-0.020408163,29.14503697950193,0.9285664289460965,25
12.464715229247881,-0.02143552,0.14999999,1.3092431442405403,0.020408163,34.04032175025405,0.9203415628302442,26
13.371996068468777,-0.025700904,0.14999999,1.408456506732788,0.06122449,38.028325681785276,0.9146527232377989,27
8.781648216265689,0.18835314,0.14999999,1.6645241951971281,0.10204082,46.60667746551959,0.8999699429359446,28
9.020663409298319,0.096046455,0.14999999,1.8946901398696991,0.14285715,54.94601405622127,0.8867723543652697,29
8.915869247190775,0.1439961,0.14999999,2.1130048269676833,0.18367347,63.390144809030495,0.8742543103802934,30
8.368457861972269,0.28435758,0.14999999,2.334893127324459,0.2244898,72.38168694705823,0.8615313573781848,31
5.636602719637313,0.6171788,0.14999999,2.6282838821069037,0.26530612,84.10508422742092,0.8447084929984575,32
5.830148389046444,0.59970975,0.14999999,2.8980283587386206,0.30612245,95.63493583837447,0.829241493191593,33
6.486316248386377,0.536267,0.14999999,3.132606458529062,0.3469388,106.5086195899881,0.8157909140751686,34
6.25355814128736,0.5595954,0.14999999,3.3604303271057354,0.3877551,117.61506144870074,0.8027276188586162,35
8.415709057419527,0.2750808,0.14999999,3.515537566424478,0.42857143,126.55935239128121,0.7938338551362113,36
6.576444348962183,0.5269565,0.14999999,3.711970487630244,0.46938777,137.34290804231904,0.7825704995624861,37
2.6344506300136357,0.84299934,0.14999999,4.001801510850142,0.5102041,152.0684574123054,0.7659517482310699,38
3.740849925850521,0.76754653,0.14999999,4.248400191960381,0.5510204,165.68760748645488,0.7518119155986022,39
5.41116557750007,0.63692254,0.14999999,4.44091104772387,0.59183675,177.6364419089548,0.7407734490984021,40
4.8889787856519975,0.6804588,0.14999999,4.636767393251288,0.63265306,190.1074631233028,0.7295431540566923,41
4.697357939372656,0.69575185,0.14999999,4.827859647236433,0.67346936,202.77010518393016,0.7185860294015809,42
3.9237014115595072,0.7543503,0.14999999,5.028055901683038,0.71428573,216.20640377237063,0.7071068863713855,43
2.921943718170192,0.8240579,0.14999999,5.241919546686374,0.75510204,230.64446005420044,0.6948440626900017,44
3.514507031023677,0.78357375,0.14999999,5.433110067181706,0.79591835,244.48995302317675,0.6838813034872876,45
5.486313176242323,0.63040984,0.14999999,5.573122605368139,0.8367347,256.3636398469344,0.6758530616187994,46
,1.0225425,0.14999999,5.823907230785839,0.877551,273.7236398469344,0.6614732092439314,47
,1.0550402,0.14999999,6.064242496811134,0.9183673,291.08363984693443,0.6476925173846828,48
2.828811575705262,0.8302412,0.14999999,6.237037311657738,0.9591837,305.61482827122916,0.6377845578177903,49
4.298434529433718,0.7265576,0.14999999,6.373527874835909,1.0,318.67639374179544,0.6299582640575742,50
17.38076002642515,-0.57524914,0.14999999,6.248149680693535,-0.46938777,318.6556337153703,0.6371473806941781,51
17.353398810100035,-0.4755609,0.14999999,6.128119902024428,-0.5510204,318.6622349052703,0.6440298221316267,52
17.297572112133704,-0.43619502,0.14999999,6.013672882889369,-0.5102041,318.7246627931366,0.6505921512104719,53
17.363909817765663,-0.79332286,0.14999999,5.902236166210573,-0.79591835,318.72075297537094,0.6569818712035222,54
17.39861378952113,-0.6266913,0.14999999,5.794220712469996,-0.59183675,318.6821391858498,0.663175417862959,55
17.329972340603238,-0.45401016,0.14999999,5.691288693665117,-0.63265306,318.71216684524654,0.6690774831614037,56
17.26045802713406,-0.931663,0.14999999,5.593187874001973,-0.67346936,318.8117088181125,0.6747025301604371,57
16.36167156776458,-0.14305192,0.14999999,5.513966159488757,-0.3469388,319.81003725034793,0.6792450596623416,58
17.365539755950373,-0.6540406,0.14999999,5.42041521176945,-0.71428573,319.80449749439754,0.6846092195086324,59
17.394828518393084,-0.5522371,0.14999999,5.329494482933408,-0.75510204,319.7696689760045,0.6898225640519834,60
17.275840311580826,-0.9223719,0.14999999,5.243505387941371,-0.9591837,319.85382866442365,0.69475313142538,61
17.39193520431774,-0.6444876,0.14999999,5.158417636453321,-0.9183673,319.8218934601059,0.6996320162584103,62
17.381538379432516,-0.5696951,0.14999999,5.076196112391641,-0.42857143,319.8003550806734,0.7043465531885524,63
17.392050590453263,-0.70877206,0.14999999,4.99637975765969,-0.8367347,319.76830449022015,0.7089231790332745,64
17.017234734696327,-0.25230646,0.14999999,4.92478568854652,-0.30612245,320.11106975552383,0.7130283435466442,65
17.336238188338672,-0.8342114,0.14999999,4.850527751017957,-0.877551,320.13483156718513,0.7172862528086033,66
