LQGmu1_higher,ReturnMean,Regret,Regret/t,ReturnLastEpisode,LQGsigma_higher,Iteration,LQGmu1_actor
-1.0,0.8472183129583593,3649.331822272783,2.5845126220062205,17.199431852775533,0.14999999,1412,-1.307439
-0.5510204,0.8473227121792958,3649.343654125031,2.5826918995930863,17.34816814775175,0.14999999,1413,-0.43807524
-0.5102041,0.8474274679781225,3649.3430512646305,2.5808649584615493,17.360602860400856,0.14999999,1414,-0.46703878
-0.18367347,0.8475094148148338,3649.901664965464,2.5794358056293034,16.801386299166264,0.14999999,1415,-0.20980965
-0.79591835,0.8476082485629982,3650.0403974068236,2.577712145061316,17.221267558640612,0.14999999,1416,-0.9795046
-0.3877551,0.8475357219379667,3654.410422322444,2.578977009401866,12.9899750843794,0.14999999,1417,-0.042111367
0.18367347,0.847299728163561,3662.825506493397,2.5830927408275013,8.944915829046955,0.14999999,1418,0.13245595
-0.46938777,0.8474006698208472,3662.9105597023645,2.5813323183244288,17.274946791032363,0.14999999,1419,-0.4022864
-0.8367347,0.8475058045850167,3662.888250612982,2.579498768037311,17.382309089382456,0.14999999,1420,-0.6805964
-0.877551,0.8476103214320422,3662.8775877939925,2.577675994225188,17.370662818989818,0.14999999,1421,-0.7423478
-0.9183673,0.8477149856232303,3662.859625339292,2.5758506507308665,17.377962454700256,0.14999999,1422,-0.6834553
0.5510204,0.8473225389870094,3675.174871254712,2.582694920066558,5.044754084580308,0.14999999,1423,0.6677685
-0.59183675,0.8474282630300081,3675.1319560854854,2.580851092756661,17.40291516922671,0.14999999,1424,-0.51630867
-0.30612245,0.8475289349742099,3675.2109080209393,2.579095374049782,17.281048064546127,0.14999999,1425,-0.4066769
-0.67346936,0.8476318135302938,3675.231471317175,2.5773011720316794,17.339436703764356,0.14999999,1426,-0.8353075
-0.63265306,0.8477373715860709,3675.1817618220493,2.5754602395389274,17.40970949512585,0.14999999,1427,-0.45155916
-0.9591837,0.8478342895451914,3675.3435461939043,2.573769990331866,17.19821562814505,0.14999999,1428,-1.1088402
-0.71428573,0.8479364981644314,3675.370097505603,2.5719874720123186,17.333448688301203,0.14999999,1429,-0.85037875
-0.42857143,0.8480390072781732,3675.385589688186,2.5701997130686616,17.344507817417025,0.14999999,1430,-0.37881798
-0.75510204,0.8481416118948694,3675.395122920032,2.5684102885534816,17.35046676815409,0.14999999,1431,-0.44316718
-0.3469388,0.8482462101342282,3675.3512884109755,2.566586095259061,17.403834509056544,0.14999999,1432,-0.6207459
0.9183673,0.8476768565797537,3692.146885249954,2.5765156212490954,0.564403161021716,0.14999999,1433,0.96850884
-0.26530612,0.8477780575080514,3692.1924709034406,2.574750677059582,17.31441434651316,0.14999999,1434,-0.41761476
-1.0,0.8478765996135862,3692.3010674305483,2.573032102739058,17.251403472892456,0.14999999,1435,-0.93536067
-0.5510204,0.8479771140305353,3692.356832557519,2.5712791313074645,17.304234873029674,0.14999999,1436,-0.40511465
0.30612245,0.8476768249645688,3702.4537400519503,2.5765161726179193,7.263092505568619,0.14999999,1437,0.44973978
-0.5102041,0.84778169672942,3702.4002065979553,2.574687209038912,17.41353345399478,0.14999999,1438,-0.62455684
0.5102041,0.8473717252112197,3715.263604623193,2.5818371123163257,4.496601974762541,0.14999999,1439,0.71142143
-0.79591835,0.8474741749411292,3715.272560198455,2.5800503890267046,17.351044424737974,0.14999999,1440,-0.7983665
-0.2244898,0.8472334853828957,3723.9013895030316,2.584248014922298,8.731170695423197,0.14999999,1441,0.20253654
0.14285715,0.8472946922594426,3724.9463776072466,2.5831805669953165,16.315011895785176,0.14999999,1442,-0.120739564
-0.18367347,0.8470646402756646,3733.3190279938426,2.5871926735924067,8.987349613403904,0.14999999,1443,0.1135073
-0.14285715,0.8471582351893049,3733.5491862630606,2.5855603782985184,17.129841730781976,0.14999999,1444,-0.29564106
-0.8367347,0.847258280329557,3733.6135290708935,2.5838155910525216,17.29565719216704,0.14999999,1445,-0.8978118
-0.46938777,0.8473539658163398,3733.7843250917394,2.582146836163029,17.18920397915423,0.14999999,1446,-0.3361308
-0.877551,0.8474575800106718,3733.7516972762824,2.5803398046138786,17.39262781545725,0.14999999,1447,-0.5507002
0.67346936,0.8471120363766427,3745.058091936271,2.5863660855913473,6.0536053400112975,0.14999999,1448,0.5788857
-0.9183673,0.8472096529733882,3745.177631956804,2.584663652144102,17.240459979467005,0.14999999,1449,-0.95488656
-0.59183675,0.847311627064691,3745.183574788085,2.582885223991783,17.354057168718764,0.14999999,1450,-0.49710226
-0.67346936,0.8474158313801262,3745.129523960092,2.581067900730594,17.41405082799304,0.14999999,1451,-0.6545091
-0.63265306,0.8475175472951879,3745.1348519496223,2.5792939751719164,17.354672010469343,0.14999999,1452,-0.4724037
-0.30612245,0.8476073884000505,3745.4375435784264,2.5777271463031153,17.057308371195916,0.14999999,1453,-0.26055816
-0.71428573,0.8477101874245534,3745.408517733153,2.575934331315786,17.38902584527318,0.14999999,1454,-0.67278224
0.42857143,0.8474393609364476,3754.8567283654515,2.580657545268352,7.911789367701697,0.14999999,1455,0.36196262
-0.9591837,0.8475406771354516,3754.864700143241,2.5788905907577204,17.352028222210606,0.14999999,1456,-0.8051875
-0.75510204,0.8476355692476762,3755.032374571003,2.5772356723205236,17.19232557223817,0.14999999,1457,-1.0852107
-0.42857143,0.847734273480162,3755.099806397708,2.575514270505973,17.292568173294853,0.14999999,1458,-0.418946
-0.3469388,0.8478072337579278,3755.8188493188754,2.574241843261738,16.640957078832866,0.14999999,1459,-0.17029402
-0.020408163,0.8475796194191069,3764.1886985029323,2.5782114373307756,8.990150815943137,0.14999999,1460,0.11214384
-0.5102041,0.8476811653829507,3764.179535028877,2.5764404757213395,17.36916347405504,0.14999999,1461,-0.57829165
-0.5510204,0.8477838821579193,3764.1369771325208,2.5746490951658827,17.402557896356313,0.14999999,1462,-0.6054182
-1.0,0.8478781945077744,3764.3052730285926,2.5730042877844106,17.19170410392797,0.14999999,1463,-1.1372648
-0.26530612,0.847853743635333,3767.502560903694,2.5734307109997907,14.16271212489872,0.14999999,1464,-0.055734873
-0.79591835,0.8479519035244032,3767.568045712906,2.5717188025344067,17.294515190787866,0.14999999,1465,-0.88381124
0.75510204,0.84756339038461,3780.0728955010563,2.5784944716923985,4.8551502118495575,0.14999999,1466,0.6831835
0.06122449,0.8473413736296442,3788.3315731998346,2.582366443899001,9.101322301221796,0.14999999,1467,0.029936612
-0.3877551,0.8474438543395089,3788.290236708237,2.5805791803189626,17.401336491597355,0.14999999,1468,-0.5647
-0.8367347,0.8475445311499852,3788.291540437311,2.578823376744255,17.35869627092591,0.14999999,1469,-0.7675467
-0.877551,0.8476448116464109,3788.299492783289,2.5770744848865914,17.352047654021824,0.14999999,1470,-0.79436386
-0.46938777,0.8477449437930662,3788.307753146165,2.5753281802489223,17.35173963712443,0.14999999,1471,-0.5391247
0.14285715,0.8474954540555693,3797.287902030725,2.579679281270873,8.37985111544003,0.14999999,1472,0.28214866
-0.9183673,0.8475933777690187,3797.3520072863453,2.577971491708313,17.295894744379748,0.14999999,1473,-0.8830197
-0.14285715,0.847672843548839,3797.8871869411573,2.576585608508248,16.82482034518817,0.14999999,1474,-0.21539809
-0.59183675,0.847774155772454,3797.8576169093935,2.5748187233284026,17.389570031763892,0.14999999,1475,-0.7560337
-0.67346936,0.847875452700834,3797.8249068286427,2.5730521048974544,17.392710080750945,0.14999999,1476,-0.67477643
-0.63265306,0.8479768178697675,3797.7869057108,2.5712842963512528,17.398001117842853,0.14999999,1477,-0.4869966
-0.71428573,0.848075183144575,3797.8226952068276,2.5695688059586113,17.324210503972353,0.14999999,1478,-0.8304893
-0.9591837,0.8481742583857602,3797.8367410197106,2.56784093375234,17.34595418711708,0.14999999,1479,-0.8214785
-0.42857143,0.8482616342789533,3798.1493052990786,2.566317098175053,17.04743572063226,0.14999999,1480,-0.29545623
0.3877551,0.8480308293717066,3806.6769992567606,2.5703423357574344,8.832306042317976,0.14999999,1481,0.17295362
-0.75510204,0.8481280528393008,3806.7344960712007,2.5686467584825916,17.30250318555999,0.14999999,1482,-0.87637347
-0.30612245,0.848225999004603,3806.769910224465,2.5669385773597204,17.32458584673555,0.14999999,1483,-0.4269926
-0.5102041,0.8483272682643281,3806.715903141649,2.565172441470114,17.41400708281608,0.14999999,1484,-0.6312382
-0.5510204,0.8484271524686819,3806.6942345050857,2.5634304609461855,17.38166863656317,0.14999999,1485,-0.5104365
-0.3469388,0.8485188414138416,3806.8814689335054,2.561831405742601,17.17276557158044,0.14999999,1486,-0.2900883
-1.0,0.8486114269410804,3807.042253937416,2.560216714147556,17.199214996089818,0.14999999,1487,-1.1429405
-0.79591835,0.8487075911592376,3807.1069399521443,2.5585396101828928,17.295313985271395,0.14999999,1488,-0.87934995
0.10204082,0.8486307351434391,3811.6612888775458,2.559879979098419,12.805651074598503,0.14999999,1489,-0.04795044
-0.3877551,0.8487201609926697,3811.8973845088763,2.5583203922878366,17.123904368669457,0.14999999,1490,-0.313794
-0.8367347,0.8488192328524292,3811.8795353689657,2.5565925790536324,17.377849139910477,0.14999999,1491,-0.7158778
-0.877551,0.8489161313262796,3811.9147831471623,2.55490266966968,17.324752221803493,0.14999999,1492,-0.82791597
-0.46938777,0.8489994226135125,3812.300953943165,2.553450069620338,16.97382920399737,0.14999999,1493,-0.21789575
-0.9183673,0.8490964500912187,3812.3263181512602,2.5517579104091435,17.334635791904617,0.14999999,1494,-0.838445
-0.59183675,0.849194945202779,3812.310032716979,2.550040155663531,17.376285434281233,0.14999999,1495,-0.66471374
-0.67346936,0.8492909905337406,3812.3542271369784,2.548365125091563,17.315805580000532,0.14999999,1496,-0.85072243
-0.10204082,0.8491536260516194,3818.488860204655,2.550760761659756,11.225366932323583,0.14999999,1497,-0.019998513
-0.63265306,0.8492513155272888,3818.4874716917116,2.5490570572040796,17.361388512943325,0.14999999,1498,-0.6103382
-0.06122449,0.849028050780564,3826.873240786054,2.5529507943869607,8.97423090565753,0.14999999,1499,0.1196862
-0.71428573,0.8491267732600817,3826.8436115162585,2.5512290743441723,17.389629269795524,0.14999999,1500,-0.74105686
-0.9591837,0.8492193690114905,3826.970920863845,2.5496142044396035,17.232690652413602,0.14999999,1501,-0.9564988
-0.75510204,0.8493173755599923,3826.953265291065,2.5479049702337315,17.377655572780437,0.14999999,1502,-0.76927286
-0.14285715,0.8493840863127605,3827.7525266622974,2.546741534705454,16.560738628767368,0.14999999,1503,-0.18086888
-0.30612245,0.8494720372382615,3827.992336529335,2.545207670564717,17.120190132962417,0.14999999,1504,-0.28511256
-0.42857143,0.8495661782177087,3828.0666070841507,2.5435658518831565,17.285729445184142,0.14999999,1505,-0.41497168
-0.5102041,0.849661244045899,3828.1133031823106,2.541907903839516,17.313303901840364,0.14999999,1506,-0.48086223
0.71428573,0.8493615800671305,3838.531003749266,2.547134043629241,6.942299433044723,0.14999999,1507,0.48733956
-0.5510204,0.8494601887626719,3838.484776432329,2.545414307978998,17.40622731693676,0.14999999,1508,-0.6715525
-0.26530612,0.8495339307875703,3839.0895248207376,2.5441282470647697,16.755251611591472,0.14999999,1509,-0.20421092
-1.0,0.8496296259708568,3839.1135778330645,2.542459323068255,17.335946987673115,0.14999999,1510,-0.83613515
-0.3469388,0.8497266236290386,3839.099970387352,2.5407676839095648,17.373607445712103,0.14999999,1511,-0.53900206
-0.79591835,0.8498167144353471,3839.2651083742867,2.5391965002475443,17.19486201306554,0.14999999,1512,-1.3066533
0.8367347,0.8492652752379235,3856.3549765739745,2.548813599850611,0.2701318003122878,0.14999999,1513,0.9850535
-0.8367347,0.8493621746338412,3856.345243020109,2.5471236743858054,17.369733553865252,0.14999999,1514,-0.77919126
-0.3877551,0.8494577162576267,3856.3680041274897,2.5454574284669897,17.337238892619336,0.14999999,1515,-0.46457845
-0.877551,0.8495483442663099,3856.517344009259,2.5438768759955535,17.210660118230706,0.14999999,1516,-0.9876172
-0.9183673,0.8496405855105053,3856.6208422530253,2.5422681886967866,17.2565017562337,0.14999999,1517,-0.93756664
-0.46938777,0.8497371786434885,3856.605911566573,2.540583604457558,17.374930686452227,0.14999999,1518,-0.5803181
0.020408163,0.849517252414975,3864.9726400640266,2.544419117882835,8.99327150254656,0.14999999,1519,0.110605076
-0.59183675,0.8496142757207515,3864.9450877737395,2.5427270314300916,17.3875522902873,0.14999999,1520,-0.5014715
-0.67346936,0.8497110574094672,3864.9205605026905,2.541039158778889,17.384527271048974,0.14999999,1521,-0.6647493
-0.63265306,0.8498071907788545,3864.909866267133,2.5393625928167762,17.370694235557274,0.14999999,1522,-0.527386
-0.2244898,0.8498939510472787,3865.1447789590993,2.537849493735456,17.125087308033805,0.14999999,1523,-0.29328376
-0.71428573,0.8499895669315243,3865.141295936461,2.5361819527142133,17.363483022638302,0.14999999,1524,-0.46599856
-0.9591837,0.8500788543634702,3865.3027893491403,2.5346247799010757,17.198506587320743,0.14999999,1525,-1.0961683
-0.75510204,0.8501701104364037,3865.408776107394,2.5330332739891177,17.254013241746595,0.14999999,1526,-0.94236517
-0.42857143,0.8502663995036621,3865.37754678591,2.5313539926561295,17.39122932148369,0.14999999,1527,-0.46006292
-0.5510204,0.8503619384808407,3865.3629475422367,2.529687792894134,17.374599243673412,0.14999999,1528,-0.6801276
-0.5102041,0.8504552242941799,3865.405098225226,2.5280608883095006,17.317849317010804,0.14999999,1529,-0.43983227
-0.18367347,0.8505351960535867,3865.7992566629296,2.526666180825444,16.965841562296387,0.14999999,1530,-0.2498551
-0.30612245,0.8506292057583781,3865.815803559618,2.525026651573885,17.343453103311397,0.14999999,1531,-0.5015084
-1.0,0.8507178212543168,3865.973194301459,2.523481197324712,17.202609258159033,0.14999999,1532,-1.0460105
-0.3469388,0.8507879448635981,3866.621884340369,2.522258241578845,16.7113099610898,0.14999999,1533,-0.19187397
-0.79591835,0.8508827669700019,3866.6073705622143,2.5206045440431644,17.37451377815477,0.14999999,1534,-0.7242167
-0.14285715,0.8508723986819908,3869.405538323631,2.520785366986079,14.56183223858353,0.14999999,1535,-0.06589177
-0.26530612,0.8509552634847286,3869.706554613244,2.5193402048263307,17.058983710387103,0.14999999,1536,-0.27517557
0.26530612,0.85067022816867,3879.8663462749114,2.5243112207383938,7.2002083383327555,0.14999999,1537,0.457354
-0.8367347,0.8507637224861819,3879.8828855954366,2.522680679840986,17.34346067947475,0.14999999,1538,-0.7816763
-0.3877551,0.8508574651615192,3879.8894978703984,2.521045807583105,17.353387725038463,0.14999999,1539,-0.42309532
-0.877551,0.850947712463407,3879.986717742798,2.5194718946381807,17.2627801276001,0.14999999,1540,-0.9330189
-0.9183673,0.8510368870591968,3880.1096188086026,2.517916689687607,17.237098934195572,0.14999999,1541,-0.9637914
-0.59183675,0.8511317265341785,3880.0770668141367,2.516262689243928,17.39255199446571,0.14999999,1542,-0.62009346
-0.46938777,0.8512257129056634,3880.0641637656313,2.514623566925231,17.372903048505474,0.14999999,1543,-0.55448914
0.46938777,0.8509952619190783,3888.784224010686,2.5186426321312734,8.639939754944967,0.14999999,1544,0.22592323
-0.67346936,0.8510874612066027,3888.8185752803274,2.5170346765568463,17.325648730358537,0.14999999,1545,-0.85208005
-0.63265306,0.8511823404724224,3888.777452420833,2.515379982160953,17.40112285949423,0.14999999,1546,-0.6354825
-0.71428573,0.8512762573687909,3888.7589845923776,2.5137420714882857,17.37846782845543,0.14999999,1547,-0.65720636
-0.75510204,0.8513689617292322,3888.7699759205093,2.5121253074421896,17.349008671868205,0.14999999,1548,-0.80464584
-0.9591837,0.8514559520148696,3888.9320969371793,2.510608196860671,17.197878983330142,0.14999999,1549,-1.1513598
-0.2244898,0.8515497195889777,3888.90798007075,2.508972890368226,17.384116866429483,0.14999999,1550,-0.540253
-0.42857143,0.8516444323441299,3888.855025973396,2.507321099918373,17.412954097353758,0.14999999,1551,-0.47484016
-0.5510204,0.8517266686454432,3889.1364669740233,2.505886898823469,17.078558999372884,0.14999999,1552,-0.26676375
0.9591837,0.8511782290648602,3906.4964669740234,2.515451685108837,,0.14999999,1553,1.0359315
-0.5102041,0.8512719142298641,3906.472885801634,2.5138178158311675,17.383581172389402,0.14999999,1554,-0.54045373
-0.30612245,0.851242549432394,3909.783053433016,2.5143299378990456,14.049832368618326,0.14999999,1555,-0.054629564
-1.0,0.8513333114739384,3909.8344065238616,2.5127470478945124,17.30864690915426,0.14999999,1556,-0.86141074
-0.79591835,0.851423388328204,3909.901199464881,2.511176107556121,17.293207058980578,0.14999999,1557,-0.87510216
-0.18367347,0.851479924903527,3910.8761908853157,2.5101901096824877,16.38500857956501,0.14999999,1558,-0.15152949
-0.3469388,0.8515646319117156,3911.0832855376398,2.5087128194596793,17.152905347676075,0.14999999,1559,-0.29304135
-0.8367347,0.8516512814607272,3911.234576066867,2.5072016513249147,17.208709470773037,0.14999999,1560,-0.99179053
-0.26530612,0.8517367114933593,3911.4160441786207,2.5057117515558107,17.17853188824614,0.14999999,1561,-0.27236316
0.3469388,0.8514929837886309,3920.5612105784408,2.5099623627262746,8.21483360017976,0.14999999,1562,0.3126218
-0.877551,0.8515843160065658,3920.5815735855017,2.5083695288454906,17.339636992938964,0.14999999,1563,-0.805197
-0.3877551,0.851676932335625,3920.5637253043133,2.5067543000666963,17.37784828118831,0.14999999,1564,-0.50044966
-0.59183675,0.8517692487699161,3920.5508317734134,2.50514430145266,17.372893530900093,0.14999999,1565,-0.47713444
0.18367347,0.8515588938389942,3928.8009880074687,2.5088128914479366,9.109843765944467,0.14999999,1566,0.027572379
-0.46938777,0.8516469753281893,3928.9026676830767,2.507276750276373,17.25832032439191,0.14999999,1567,-0.3373188
-0.9183673,0.8517368933595668,3928.951053140747,2.50570857980915,17.311614542329995,0.14999999,1568,-0.8460299
-0.67346936,0.8518294368666266,3928.9244604212176,2.5040946210460278,17.38659271952907,0.14999999,1569,-0.7204038
-0.63265306,0.8519187673430237,3928.9826151341276,2.502536697537661,17.301845287090114,0.14999999,1570,-0.41436034
-0.71428573,0.8520098837580855,3928.9887224238632,2.5009476272589835,17.353892710264176,0.14999999,1571,-0.79634315
0.10204082,0.85179402467137,3937.407593697607,2.504712209731302,8.94112872625616,0.14999999,1572,0.1340169
0.2244898,0.8515809229370619,3945.7583513568206,2.5084287039776356,9.009242340786345,0.14999999,1573,0.10236866
-0.75510204,0.8516683580199731,3945.8666380712425,2.506903836131666,17.25171328557805,0.14999999,1574,-0.9466871
-0.9591837,0.8517537396752942,3946.0282785990134,2.505414780062866,17.198359472228987,0.14999999,1575,-1.0471805
-0.42857143,0.85184472655569,3946.032878937169,2.503827968868762,17.35539966184455,0.14999999,1576,-0.54867333
-0.2244898,0.8519292035801815,3946.21334543869,2.5023546895616295,17.179533498478897,0.14999999,1577,-0.31383437
-0.5102041,0.8520210173965074,3946.1889545225426,2.5007534566049068,17.384390916147222,0.14999999,1578,-0.673863
-0.5510204,0.8521137469636471,3946.1361434143523,2.4991362529539916,17.412811108190414,0.14999999,1579,-0.6592392
-0.79591835,0.8522052542517041,3946.1137780434356,2.4975403658502757,17.382365370916887,0.14999999,1580,-0.6932237
-1.0,0.8522901668371866,3946.2700542583116,2.4960594903594635,17.203723785124172,0.14999999,1581,-1.068154
-0.020408163,0.852363602718704,3946.740011902731,2.494778768585797,16.890042355580302,0.14999999,1582,-0.21682109
-0.14285715,0.8524477685316835,3946.9111813061727,2.4933109168074368,17.188830596558446,0.14999999,1583,-0.3532131
-0.3469388,0.8525338881940995,3947.0254399935243,2.491808989894902,17.245741312648622,0.14999999,1584,-0.3770284
-0.10204082,0.8523337816480974,3955.0486741706245,2.4952988480571765,9.336765822899835,0.14999999,1585,0.028003432
-0.8367347,0.8524251168561723,3955.017655776963,2.4937059620283497,17.391018393661913,0.14999999,1586,-0.5848974
-0.877551,0.8525139670794939,3955.052229230055,2.4921564141336203,17.325426546907476,0.14999999,1587,-0.82944864
-0.59183675,0.8526048379983735,3955.0277409896717,2.4905716253083576,17.38448824038379,0.14999999,1588,-0.7173663
-0.3877551,0.852684527421151,3955.3099465806717,2.4891818417751237,17.077794408999953,0.14999999,1589,-0.2764145
-0.46938777,0.8527733606939858,3955.3358173000433,2.4876325894968825,17.33412928062833,0.14999999,1590,-0.4811329
-0.9183673,0.8528630968319474,3955.3335376800674,2.486067591250828,17.362279619975883,0.14999999,1591,-0.7920337
-0.26530612,0.8529492037593275,3955.4288912082147,2.484565886437321,17.26464647185249,0.14999999,1592,-0.34376675
-0.67346936,0.8530388618444498,3955.422583346435,2.4830022494327904,17.366307861779546,0.14999999,1593,-0.77566683
-0.63265306,0.8531299114734755,3955.3744641807143,2.481414343902581,17.40811916572084,0.14999999,1594,-0.67999464
-0.18367347,0.8531378584756086,3957.634818355677,2.4812757481853773,15.099645825037392,0.14999999,1595,-0.101982005
-0.71428573,0.8532279675825211,3957.6079755958763,2.479704245360825,17.386842759800643,0.14999999,1596,-0.44585738
-0.75510204,0.8533169397813838,3957.609654629617,2.4781525702126594,17.35832096625934,0.14999999,1597,-0.75016665
0.06122449,0.853094344274925,3966.2913480807892,2.4820346358453,8.678306548827992,0.14999999,1598,0.21639623
-0.42857143,0.8531862082630786,3966.2116120991486,2.4804325278919004,17.43973598164049,0.14999999,1599,-0.50964355
-0.9591837,0.85327473889359,3966.2216859132545,2.478888553695784,17.349926185893896,0.14999999,1600,-0.7933786
-0.30612245,0.8533486019279438,3966.6382121850193,2.4776003823766515,16.943473728235475,0.14999999,1601,-0.23352727
-0.5102041,0.8534378748183653,3966.6216279946634,2.476043463167705,17.376584190355672,0.14999999,1602,-0.45786428
-0.5510204,0.8535264698212176,3966.6208812076893,2.4744983663179596,17.36074678697401,0.14999999,1603,-0.78408116
-0.2244898,0.8536110089084583,3966.730503436921,2.4730240046364846,17.250377770768353,0.14999999,1604,-0.40063903
-0.79591835,0.8536935599179611,3966.892825624361,2.471584315030755,17.197677812559686,0.14999999,1605,-1.0321505
-1.0,0.853779693950964,3966.951912817266,2.4700821374951842,17.300912807095294,0.14999999,1606,-0.860942
-0.3469388,0.8538412438738201,3967.6969918928016,2.4690087068405737,16.614920924464506,0.14999999,1607,-0.1867685
-0.8367347,0.8539235993791625,3967.8564623384605,2.4675724268274006,17.200529554341212,0.14999999,1608,-1.0165751
-0.020408163,0.8540001763931361,3968.1752102392543,2.4662369237037005,17.04125209920635,0.14999999,1609,-0.25273767
-0.59183675,0.8540839833301509,3968.288282462684,2.464775330722164,17.246927776570363,0.14999999,1610,-0.33801356
-0.877551,0.8541684311289609,3968.3804259496897,2.4633025611109183,17.2678565129942,0.14999999,1611,-0.9265907
-0.14285715,0.8539616016246308,3976.658384278298,2.466909667666438,9.082041671391794,0.14999999,1612,0.05797629
-0.46938777,0.8540505383158951,3976.62344078628,2.465358611770787,17.39494349201818,0.14999999,1613,-0.5563372
-0.9183673,0.8541371227119083,3976.65160796557,2.4638485799043184,17.331832820710158,0.14999999,1614,-0.8326724
-0.67346936,0.8542252130307041,3976.6343398623994,2.46231228474452,17.377268103170262,0.14999999,1615,-0.6877948
-0.3877551,0.8543139400862356,3976.596053992014,2.460764884896048,17.39828587038566,0.14999999,1616,-0.5104192
-0.63265306,0.8544024570392408,3976.5605983140294,2.4592211492356397,17.39545567798451,0.14999999,1617,-0.5924775
-0.06122449,0.8544770202337274,3976.9158012062985,2.457920767123794,17.004797107731104,0.14999999,1618,-0.22253458
-0.26530612,0.8545564489754885,3977.131022855448,2.456535529867479,17.144778350850643,0.14999999,1619,-0.27390844
-0.71428573,0.8546452781771124,3977.077884717678,2.4549863485911594,17.41313813777012,0.14999999,1620,-0.5126073
0.63265306,0.854285343619632,3989.708307390531,2.4612636072736156,4.729577327146897,0.14999999,1621,0.69320405
-0.75510204,0.8543712064169605,3989.740711663071,2.459766160088207,17.32759572745995,0.14999999,1622,-0.8247265
-0.42857143,0.8544574032990452,3989.760664732128,2.4582628864646505,17.340046930943046,0.14999999,1623,-0.4938145
-0.9591837,0.8545441073117247,3989.7632480172388,2.4567507684835213,17.357416714889414,0.14999999,1624,-0.7516334
0.877551,0.8541753106506139,4002.6716961616016,2.4631825822532933,4.451551855637323,0.14999999,1625,0.71489054
-0.5102041,0.8542613902511526,4002.6938816363527,2.461681354019897,17.337814525249154,0.14999999,1626,-0.40495497
-0.5510204,0.8543495194710297,4002.6549069518655,2.46014438042524,17.39897468448718,0.14999999,1627,-0.6401241
0.30612245,0.8541326721990664,4011.2718484689995,2.4639261968482797,8.743058482865903,0.14999999,1628,0.19928715
0.14285715,0.8539221943940384,4019.715398592018,2.467596929767967,8.916449876981476,0.14999999,1629,0.1437745
-0.30612245,0.8540025432338225,4019.898902983477,2.466195646002133,17.1764956085409,0.14999999,1630,-0.34968686
-0.79591835,0.8540841205633066,4020.0446608601437,2.464772937375931,17.214242123333054,0.14999999,1631,-0.97274655
-0.2244898,0.8541640388203998,4020.234793970668,2.463379162972223,17.16986688947587,0.14999999,1632,-0.29943848
-1.0,0.854250247237094,4020.2429988062345,2.461875688185079,17.351795164433373,0.14999999,1633,-0.8027096
0.59183675,0.8539608346304227,4030.952253970224,2.4669230440454246,6.650744836010831,0.14999999,1634,0.5191555
-0.8367347,0.8540434649573644,4031.0630228197233,2.4654819711435616,17.24923115050054,0.14999999,1635,-0.94556886
-0.59183675,0.8541274369116301,4031.1326304272693,2.464017500261167,17.290392392453874,0.14999999,1636,-0.39116746
-0.877551,0.8542128556915156,4031.1580032633237,2.4625277967399657,17.334627163945786,0.14999999,1637,-0.79936254
-0.18367347,0.8542646152277192,4032.1419308820023,2.4616251104285727,16.376072381321286,0.14999999,1638,-0.14029801
-0.46938777,0.8543531882817246,4032.0717696450556,2.460080396366721,17.430161236946766,0.14999999,1639,-0.5956728
-0.9183673,0.8544333775247048,4032.238309389398,2.4586818959691454,17.19346025565744,0.14999999,1640,-1.2073189
-0.67346936,0.8545198426461986,4032.2224425147306,2.4571739442502927,17.375866874667725,0.14999999,1641,-0.43024567
-0.020408163,0.8543158672163689,4040.5207547757923,2.460731275746524,9.061687738938437,0.14999999,1642,0.068695396
-0.3469388,0.8543735852408357,4041.32763839591,2.4597246733998235,16.553116379882436,0.14999999,1643,-0.17032187
-0.63265306,0.8544596658032101,4041.3193162764705,2.4582234283920137,17.36832211943941,0.14999999,1644,-0.6776792
0.42857143,0.854196500268284,4051.3274431032523,2.462813035321126,7.351873173218269,0.14999999,1645,0.43876502
-0.3877551,0.8542710774833296,4051.6494247049386,2.4615124086907283,17.03801839831381,0.14999999,1646,-0.26783878
-0.71428573,0.8543559322886851,4051.6735948381397,2.4600325408853307,17.33582986679872,0.14999999,1647,-0.82856816
-0.26530612,0.8544276274088817,4052.073029326042,2.4587821779891033,16.96056551209764,0.14999999,1648,-0.25295782
-0.75510204,0.8545134269900257,4052.064339101723,2.4572858332939496,17.36869022431927,0.14999999,1649,-0.71375376
-0.06122449,0.8545666599868846,4052.9897922174055,2.4563574498287304,16.434546884317278,0.14999999,1650,-0.1384623
-0.42857143,0.8546503561697193,4053.036248648555,2.454897788400094,17.313543568850328,0.14999999,1651,-0.3816869
-0.9591837,0.8547346294787589,4053.063158243013,2.4534280618904436,17.333090405542265,0.14999999,1652,-0.79418707
0.3877551,0.8545215400414615,4061.6595967919307,2.457144341676909,8.763561451082097,0.14999999,1653,0.19355476
-0.5102041,0.8546078604361775,4061.6267637445285,2.4556389139930643,17.392833047402224,0.14999999,1654,-0.57138443
-0.5510204,0.8546882418099648,4061.762338990623,2.4542370628342134,17.22442475390559,0.14999999,1655,-0.36942616
-0.79591835,0.8547741676078681,4061.734984017501,2.4527385169187808,17.387354973121827,0.14999999,1656,-0.731282
-0.30612245,0.8548331904151347,4062.482076728203,2.45170915916005,16.61290728929813,0.14999999,1657,-0.17878866
