LQGmu1_higher,Regret/t,LQGsigma_higher,ReturnMean,Iteration,LQGmu1_actor,Regret,ReturnLastEpisode
-0.67346936,5.616095350168096,0.14999999,0.6733890280866915,104,-0.6550908,584.073916417482,17.402159663074784
-0.42857143,5.564257408507601,0.14999999,0.6763613871268577,105,-0.27658725,584.2470278932981,17.186888524183917
-0.8367347,5.5132572471935575,0.14999999,0.6792857083031215,106,-1.0221739,584.405268202517,17.201759690781017
-0.79591835,5.4618134797007345,0.14999999,0.6822354656134898,107,-0.7912338,584.4140423279786,17.351225874538535
-0.5102041,5.411115298592988,0.14999999,0.6851424714109524,108,-0.49798745,584.4004522480427,17.373590079935823
-0.75510204,5.36139216979256,0.14999999,0.6879935682458392,109,-0.68886256,584.391746507389,17.368705740653645
-0.3877551,5.3123741075043895,0.14999999,0.6908042369550235,110,-0.53250444,584.3611518254828,17.39059468190623
-0.9183673,5.264363352163697,0.14999999,0.69355714723832,111,-0.73883426,584.3443320901704,17.376819735312427
-0.9591837,5.217208130370939,0.14999999,0.6962610016989138,112,-0.48925215,584.3273106015452,17.377021488625214
-0.877551,5.170772137569064,0.14999999,0.6989236159650765,113,-0.72897613,584.2972515453042,17.39005905624094
-0.63265306,5.1249822508720815,0.14999999,0.7015491828628392,114,-0.6277528,584.2479765994173,17.40927494588697
-1.0,5.0818390943588545,0.14999999,0.704022987708781,115,-1.1610252,584.4114958512682,17.196480748149035
-0.10204082,5.046582613488979,0.14999999,0.7060445749146226,116,-0.14645156,585.4035831647216,16.367912686546667
0.06122449,5.075607452251506,0.14999999,0.7043803066369547,117,0.14336851,593.8460719134263,8.917511251295245
-0.26530612,5.038563616024278,0.14999999,0.7065043798151214,118,-0.1945571,594.5505066908647,16.655565222561503
-0.30612245,4.997041250754018,0.14999999,0.7088852493833703,119,-0.36563972,594.6479088397281,17.26259785113663
-0.18367347,4.956527628363845,0.14999999,0.7112082781901463,120,-0.3207412,594.7833154036614,17.2245934360667
0.9591837,5.059035664493069,0.14999999,0.7053305238249385,121,1.0225015,612.1433154036614,
-0.06122449,5.024994282050331,0.14999999,0.7072824379558296,122,-0.14591552,613.0493024101404,16.454012993521005
-0.3469388,4.985732128079128,0.14999999,0.7095337082523434,123,-0.31042552,613.2450517537328,17.164250656407546
0.10204082,5.014025937434528,0.14999999,0.7079113567984788,124,0.16195765,621.7392162418815,8.865835511851317
-0.2244898,4.9899901979523005,0.14999999,0.7092895528697074,125,-0.08472043,623.7487747440375,15.350441497844047
-0.14285715,4.955149449832428,0.14999999,0.7112873021885076,126,-0.172903,624.3488306788859,16.759944065151704
-0.020408163,4.984076367076285,0.14999999,0.7096286486768184,127,0.20254701,632.9776986186881,8.731132060197694
-0.5510204,4.944989098093356,0.14999999,0.7118698911643717,128,-0.66993225,632.9586045559496,17.379094062738492
-0.59183675,4.906311869413904,0.14999999,0.7140876221666339,129,-0.54944086,632.9142311543936,17.404373401555944
-0.46938777,4.868191875357404,0.14999999,0.7162734016423505,130,-0.6533846,632.8649437964625,17.409287357931156
-0.71428573,4.830803381431161,0.14999999,0.718417237303259,131,-0.51614213,632.835242967482,17.38970082898052
-0.67346936,4.79369888166375,0.14999999,0.720544788895427,132,-0.5998498,632.768252379615,17.426990587867078
-0.5102041,4.757452521785693,0.14999999,0.7226231352187101,133,-0.5965476,632.7411853974971,17.387066982117826
-0.79591835,4.7219302592480386,0.14999999,0.7246599621990804,134,-0.73490644,632.7386547392372,17.362530658260006
-0.3877551,4.686568275434619,0.14999999,0.7266875988856294,135,-0.64037,632.6867171836736,17.411937555563505
-0.75510204,4.652390025014589,0.14999999,0.7286473609509982,136,-0.8490248,632.7250434019841,17.3216737816896
-0.9183673,4.618935658053065,0.14999999,0.7305656159373242,137,-0.90470934,632.79418515327,17.29085824871412
-0.9591837,4.5866755849372405,0.14999999,0.7324153907719471,138,-1.0599637,632.9612307213392,17.192954431930662
-0.42857143,4.58911496415626,0.14999999,0.7322755181103061,139,-0.02867964,637.8869800177201,12.434250703619055
-0.8367347,4.556528818515815,0.14999999,0.7341439897640013,140,-0.820891,637.9140345922141,17.332945425506026
-0.877551,4.524147573306602,0.14999999,0.7360007125397589,141,-0.5817406,637.9048078362309,17.369226755983103
-0.63265306,4.492105941976292,0.14999999,0.7378379620426436,142,-0.72967356,637.8790437606335,17.385764075597358
-1.0,4.46181267361694,0.14999999,0.7395749613751752,143,-1.1315284,638.0392123272225,17.199831433411056
-0.10204082,4.432776975802304,0.14999999,0.7412398523049135,144,-0.2784831,638.3198845155318,17.07932781169059
0.18367347,4.459592649353865,0.14999999,0.7397022563443881,145,0.08494936,646.6409341563103,9.038950359221463
-0.26530612,4.429109755257337,0.14999999,0.7414501287123083,146,-0.5426423,646.6500242675712,17.35090988873913
-0.30612245,4.401541504180323,0.14999999,0.7430308770538803,147,-0.2583566,647.0266011145075,16.98342315306375
-0.18367347,4.37473436317427,0.14999999,0.7445679837629429,148,-0.19060682,647.460685749792,16.92591536471547
0.14285715,4.402236771488395,0.14999999,0.7429910108091513,149,0.15447013,655.933278951771,8.88740679802104
0.020408163,4.428325704808911,0.14999999,0.7414950857334336,150,0.08133441,664.2488557213367,9.04442323043422
-0.06122449,4.402909306060142,0.14999999,0.7429524480470099,151,-0.21687672,664.8393052150814,16.769550506255346
0.2244898,4.434119368392685,0.14999999,0.7411628802527127,152,0.31291544,673.9861439956882,8.213161219393209
0.42857143,4.473321729246743,0.14999999,0.7389150384606222,153,0.48895732,684.4182245747517,6.9279194209365045
0.46938777,4.511266456436972,0.14999999,0.7367393086905403,154,0.47583464,694.7350342912937,7.043190283457974
0.30612245,4.539070529643491,0.14999999,0.7351450384378729,155,0.2492322,703.555932094741,8.539102196552667
0.26530612,4.569769684236151,0.14999999,0.7333847658121468,156,0.34326223,712.8840707408397,8.031861353901308
-0.3469388,4.541082113097821,0.14999999,0.7350296953498953,157,-0.45960182,712.9498917563579,17.294178984481718
0.5102041,4.591332153790406,0.14999999,0.7321483856771552,158,0.6812305,725.430480298884,4.879411457473853
0.3469388,4.616691145151954,0.14999999,0.7306943150715619,159,0.20106223,734.0538920791607,8.736588219723275
0.06122449,4.640699138774691,0.14999999,0.7293177099326436,160,0.1491808,742.5118622039505,8.902029875210223
-0.2244898,4.612475311922545,0.14999999,0.7309360486282941,161,-0.36081842,742.6085252195296,17.263336984420935
-0.14285715,4.590554710501612,0.14999999,0.7321929638473844,162,-0.12604204,743.6698631012612,16.298662118268496
0.5510204,4.6348611349368225,0.14999999,0.729652457859127,163,0.6250571,755.482364994702,5.547498106559174
0.75510204,4.686893624234577,0.14999999,0.7266689435645309,164,0.7345726,768.6505543744707,4.1918106202313465
-0.5510204,4.65843269642943,0.14999999,0.7283008774983124,165,-0.66963357,768.641394910856,17.369159463614796
-0.46938777,4.630260593886199,0.14999999,0.7299162503505617,166,-0.46762657,768.623258585109,17.37813632574687
-0.59183675,4.602362954484324,0.14999999,0.7315158856373665,167,-0.65045744,768.5946133988821,17.388645186226945
-0.67346936,4.574630353043076,0.14999999,0.7331060577383555,168,-0.6076917,768.5378993112367,17.416714087645374
0.3877551,4.600309548365527,0.14999999,0.7316336268139031,169,0.26905015,777.4523136737741,8.445585637462631
-0.71428573,4.573203833310852,0.14999999,0.7331878535945611,170,-0.74209505,777.4446516628448,17.367662010929415
-0.3877551,4.5479452650390995,0.14999999,0.7346361659954643,171,-0.28789586,777.698640321686,17.10601134115885
-0.5102041,4.521794636824329,0.14999999,0.736135628622458,172,-0.45210463,777.7486775337846,17.309962787901274
-0.79591835,4.495451971548193,0.14999999,0.7376461025488419,173,-0.56378853,777.7131910778375,17.395486455947196
-0.75510204,4.470414840015672,0.14999999,0.7390817178890094,174,-0.97659177,777.8521821627269,17.221008915110538
-0.8367347,4.44580379914288,0.14999999,0.7404929014252934,175,-1.0876449,778.0156648500039,17.196517312722992
-0.63265306,4.420542837301469,0.14999999,0.7419413510721635,176,-0.7484269,778.0155393650587,17.360125484945236
-0.9183673,4.39645510540847,0.14999999,0.7433225283596061,177,-1.0446138,778.1725536572992,17.202985707759456
-0.877551,4.372478673787142,0.14999999,0.7446973237507374,178,-0.97131115,778.3012039341113,17.23134972318785
-0.9591837,4.3486857932790715,0.14999999,0.7460615944220717,179,-0.9536865,778.4147569969538,17.24644693715748
-1.0,4.325424720398875,0.14999999,0.7473953715367617,180,-1.0668825,778.5764496717975,17.198307325156303
0.59183675,4.367486634259822,0.14999999,0.7449835645493221,181,0.6360422,790.5150808010278,5.421368870769631
0.63265306,4.3922059348639175,0.14999999,0.7435661734596377,182,0.2590643,799.381480145233,8.493600655794811
0.67346936,4.432824459333371,0.14999999,0.74123712962538,183,0.62618893,811.206876058007,5.534604087226008
-0.10204082,4.418545721953538,0.14999999,0.7420558645668843,184,-0.09363522,813.0124128394509,15.554463218556085
-0.26530612,4.439461997810272,0.14999999,0.7408565368228055,185,0.05993876,821.3004695949004,9.071943244550557
-0.30612245,4.4156039155475,0.14999999,0.7422245461268637,186,-0.45027608,821.302328291835,17.35814130306537
-0.18367347,4.39543812105657,0.14999999,0.7433808416825362,187,-0.19686468,821.9469286375786,16.71539965425642
0.9183673,4.4635903507149965,0.14999999,0.7394730303489109,188,0.99162066,839.1549859344193,0.15194270315929448
0.79591835,4.5139804832015615,0.14999999,0.7365836878898188,189,0.79345185,853.1423113250952,3.372674609324155
-0.42857143,4.49160427860018,0.14999999,0.7378667271444852,190,-0.27159625,853.4048129340341,17.09749839106113
0.10204082,4.46900447307876,0.14999999,0.7391625875528237,191,-0.24955574,853.5798543580432,17.1849585759909
-0.06122449,4.448910388104085,0.14999999,0.7403147713243072,192,-0.19709642,854.1907945159843,16.749059842058966
0.71428573,4.500468775891419,0.14999999,0.7373584417493453,193,0.82149637,868.5904737470439,2.9603207689403486
-0.3469388,4.477993970702727,0.14999999,0.7386471347074125,194,-0.35566476,868.730830316329,17.21964343071483
-0.020408163,4.485185642863957,0.14999999,0.7382347681844064,195,-0.01276118,874.6112003584716,11.479629957857409
0.8367347,4.533643319733363,0.14999999,0.7354562316666653,196,0.7931448,888.5940906677391,3.3771096907325053
-0.2244898,4.517625780797816,0.14999999,0.7363746685322355,197,-0.10702406,889.9722788171698,15.981811850569335
-0.67346936,4.494621238982468,0.14999999,0.7376937362968771,198,-0.5675388,889.9350053185287,17.39727349864108
-0.5510204,4.471872697751488,0.14999999,0.7389981251289286,199,-0.6195588,889.9026668525461,17.392338465982675
-0.59183675,4.450378971061774,0.14999999,0.7402305635859076,200,-0.30935708,890.0757942123547,17.186872640191325
-0.46938777,4.428699631364139,0.14999999,0.7414736449905884,201,-0.43429953,890.1686259041919,17.26716830816278
-0.71428573,4.40680389162558,0.14999999,0.7427291346544966,202,-0.7956049,890.1743861083671,17.354239795824835
-0.79591835,4.385849369335759,0.14999999,0.7439306554279954,203,-0.9943035,890.327421975159,17.20696413320812
-0.5102041,4.3643267786168245,0.14999999,0.7451647489325216,204,-0.5171945,890.3226628378321,17.36475913732688
-0.63265306,4.342866442643784,0.14999999,0.7463952727841866,205,-0.70586836,890.2876207419756,17.395042095856454
-0.75510204,4.321681134919556,0.14999999,0.7476100266674565,206,-0.7004287,890.2663137934286,17.38130694854702
-0.3877551,4.303469847444955,0.14999999,0.7486542518666884,207,-0.23328708,890.8182584211056,16.808055372322983
-0.877551,4.283562624788517,0.14999999,0.7497957210557042,208,-1.1205533,890.9810259560115,17.19723246509402
-0.8367347,4.263309620897747,0.14999999,0.7509570171503587,209,-0.85625225,891.0317107676292,17.30931518838234
-0.9183673,4.243818801988529,0.14999999,0.752074609977722,210,-1.1923803,891.2019484175911,17.189762350038144
-0.9591837,4.224481907223301,0.14999999,0.7531833768793978,211,-1.117233,891.3656824241165,17.196265993474665
-1.0,4.205136151346352,0.14999999,0.7542926518723424,212,-0.9578976,891.4888640854266,17.236818338689904
-0.14285715,4.211769378097499,0.14999999,0.753912306301749,213,-0.017084032,897.1068775347674,11.741986550659234
0.18367347,4.231156270099595,0.14999999,0.7528006725860324,214,0.10750089,905.4674418013133,8.999435733454144
-0.30612245,4.211500014240834,0.14999999,0.7539277514770165,215,-0.4692799,905.4725030617794,17.354938739533882
0.877551,4.253978436159438,0.14999999,0.7514920621468213,216,0.750741,918.8593422104386,3.9731608513407655
-0.18367347,4.235493464196249,0.14999999,0.7525519802639766,217,-0.32476133,919.1020817305862,17.117260479852444
-0.10204082,4.218458164975987,0.14999999,0.7535287749440374,218,-0.19007954,919.6238799647651,16.838201765821005
0.020408163,4.215486530287548,0.14999999,0.7536991668413102,219,-0.047020994,923.1915501329731,13.792329831792
0.14285715,4.2341672063162985,0.14999999,0.7526280271607627,220,0.08761345,931.5167853895857,9.03476474338747
-0.42857143,4.21491138428046,0.14999999,0.7537321453967626,221,-0.6618778,931.4954159259817,17.381369463604113
0.10204082,4.234244952781702,0.14999999,0.7526235692212329,222,0.16624096,940.0023795175377,8.853036408443955
-0.06122449,4.226493839297043,0.14999999,0.7530680138017752,223,-0.06585532,942.5081261632406,14.854253354297123
1.0,4.285125563228752,0.14999999,0.7497061030258745,224,1.147332,959.8681261632406,
0.06122449,4.272300150978661,0.14999999,0.7504415051044347,225,-0.091439486,961.2675339701987,15.960592193041997
-0.3469388,4.253916050036646,0.14999999,0.7514956393327612,226,-0.38458842,961.385027308282,17.242506661916593
0.2244898,4.273040884566989,0.14999999,0.7503990318482231,227,0.19321823,969.9802807967067,8.764746511575362
0.30612245,4.293332387152603,0.14999999,0.7492355282595986,228,0.2659892,978.8797842707935,8.460496525913207
-0.26530612,4.275443852983699,0.14999999,0.7502612469619441,229,-0.31477082,979.076642333267,17.163141937526422
0.3469388,4.307696713806291,0.14999999,0.7484118856762448,230,0.61452186,990.7702441754469,5.666398157820072
-0.67346936,4.289382951703604,0.14999999,0.749461986714243,231,-0.3880979,990.8474618435324,17.282782331914515
0.26530612,4.310533978596627,0.14999999,0.7482491984749642,232,0.32149947,1000.0438830344175,8.16357880911496
-0.5510204,4.291780662013766,0.14999999,0.749324503324899,233,-0.6167324,999.9848942492074,17.41898878521006
-0.71428573,4.273954146244821,0.14999999,0.7503466659263291,234,-0.9580443,1000.1052702212882,17.23962402791928
-0.46938777,4.255615596400466,0.14999999,0.7513981882797899,235,-0.5386747,1000.0696651541093,17.39560506717884
-0.59183675,4.237563042171516,0.14999999,0.752433311802092,236,-0.759588,1000.0648779524777,17.364787201631636
-0.5102041,4.219662007561504,0.14999999,0.7534597472728496,237,-0.5523724,1000.0598957920764,17.36498216040124
-0.63265306,4.201957135767718,0.14999999,0.7544749348757043,238,-0.7525554,1000.065798312717,17.354097479359382
-0.79591835,4.184747677245969,0.14999999,0.7554617157542449,239,-0.9207088,1000.1546948617868,17.271103450930266
-0.75510204,4.167502462964776,0.14999999,0.7564505468483502,240,-0.8522919,1000.2005911115463,17.314103750240534
-0.8367347,4.149989438265913,0.14999999,0.7574547340443859,241,-0.6113745,1000.147454622085,17.413136489461273
-0.877551,4.133517996932695,0.14999999,0.7583991974235842,242,-1.2871726,1000.3113552577122,17.19609936437283
0.9591837,4.1718821871641785,0.14999999,0.7561994158736138,243,0.7557844,1013.7673714808953,3.9039837768168257
-0.9183673,4.1554462236207765,0.14999999,0.7571418449758732,244,-1.1530763,1013.9288785634694,17.198492917425952
-0.9591837,4.139024533852466,0.14999999,0.7580834556277258,245,-0.9620406,1014.0610107938542,17.227867769615244
-0.3877551,4.122218176385708,0.14999999,0.7590471229136636,246,-0.40582392,1014.0656713908841,17.355339402970124
-1.0,4.105575593269863,0.14999999,0.7600013994684713,247,-0.78669965,1014.0771715376562,17.348499853227814
0.42857143,4.126272964921982,0.14999999,0.7588146235709875,248,0.32861254,1023.3156953006514,8.121476237004737
0.46938777,4.14697681712103,0.14999999,0.7576274760825099,249,0.33572307,1032.5972274631365,8.07846783751493
-0.2244898,4.132445009028171,0.14999999,0.7584607219593941,250,-0.20951027,1033.1112522570427,16.84597520609373
-0.30612245,4.115848087868289,0.14999999,0.7594123802827817,251,-0.56365293,1033.0778700549406,17.393382202102107
-0.18367347,4.103817989016901,0.14999999,0.7601021795288475,252,-0.13484752,1034.162133232259,16.275736822681587
-0.10204082,4.0884064944318395,0.14999999,0.7609858661449634,253,-0.3216287,1034.3668430912553,17.15529014100378
0.3877551,4.108890485345848,0.14999999,0.7598113253815455,254,0.33732364,1043.6581832778454,8.068659813409809
-0.42857143,4.092543845878703,0.14999999,0.7607486326904414,255,-0.58659905,1043.5986806990693,17.41950257877614
